arch,K,max_levels,total_return_pct,cagr_pct,ann_vol_pct,maxdd_pct,sharpe,sortino,calmar,trades,win_rate_pct,pf,median_trade_ret_pct,stock_pnl,hold_median_days,hold_mean_days,avg_npos,p_full_pct,avg_layers,p_levels2_pct,p_levels4_pct,p_levels5_pct,slot_days,capital_days,pnl_per_slot_day,pnl_per_capital_day,cash_idle_pct,invested_pct,cap_util_med_pct,fully_invested_pct,cash_constrained_pct
A0,3,5,30.295093786122408,5.65643037176935,24.49357389746915,-30.78972881784398,0.3467648252149691,0.4915666270850961,0.18371160087942065,76,68.42105263157895,1.3044752610587418,6.9696651412350255,302950.9378612245,28.5,34.68421052631579,2.1757425742574257,55.115511551155116,2.0789473684210527,64.47368421052632,6.578947368421052,3.9473684210526314,2637.0,963897985.1441482,114.88469391779466,0.00031429771877354747,40.380547857613266,59.619452142386734,64.58531982283029,0.0,33.415841584158414
A1,999,5,-0.22829857128164877,-0.04751099673631076,25.685863762481887,-36.227675200768545,0.1261681747089525,0.18422272760437297,-0.0013114558544817375,123,65.85365853658537,0.9981484061102579,1.5460719653300183,-2282.98571281592,30.0,38.15447154471545,3.872937293729373,61.71617161716172,1.6910569105691058,44.71544715447154,5.691056910569105,1.6260162601626018,4694.0,980835780.1670605,-0.48636252936001706,-2.327592201445864e-06,30.254816059291233,69.74518394070877,88.05139456469051,1.4851485148514851,54.12541254125413
A2,3,1,-5.843077581383804,-1.2440343113438668,15.019563553508014,-25.180966778826797,-0.008041900322458776,-0.010714288348178993,-0.049403754918175044,75,54.666666666666664,0.9161707548036235,1.2618864555300096,-58430.77581383781,28.0,35.46666666666667,2.1955445544554455,55.44554455445545,1.0,0.0,0.0,0.0,2661.0,514461972.77733254,-21.958202109672232,-0.00011357647193707667,60.09324765446402,39.906752345535985,47.73813357792511,0.0,0.0
A3,999,1,-29.273094621416707,-6.948040591033755,23.704694054422973,-46.671235438919645,-0.18528919537179675,-0.26246115641540024,-0.14887200918704863,146,54.794520547945204,0.7359685685267071,0.09456272956500036,-292730.94621416717,30.0,37.986301369863014,4.576732673267327,35.726072607260726,1.0,0.0,0.0,0.0,5547.0,767400235.3675398,-52.77284049290917,-0.0003814579833611416,30.63072767416706,69.36927232583294,79.0910061447023,0.0,55.03300330033003
