signal_date,r_mean,r_med,win,loss,mae,hold,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27
2020-03-03,-4.6481352561451645,-4.6481352561451645,0.0,100.0,-19.77622425047062,28.5,16.82892040157831,,8.075889250466028,18.875146294200086,4.001487136294002,1.6723321061524077,0.7151720248166948,0.70360970107163,0.003102086858432036,0.001692047377326565,2.0753509415461338,,0.02506673505245916,0.0025380710659898475,1.1730183107995824,,1.0502036171443005,0.0,0.0025380710659898475,0.0002820078962210942,-0.011559429759767925,2,0.0005640157924421884,,16.369816818010285,16.369816818010285,100.0
2020-03-04,0.3847740313147101,-0.696882706620126,33.33333333333333,66.66666666666666,-21.828093292618153,49.0,14.807652757526292,,7.483953620598527,16.419899793969805,4.323406629851312,2.2512665235610463,0.7410437235543018,0.656981664315938,0.010719322990126939,0.001692524682651622,2.024171852848533,,0.027803059540147515,0.015232722143864598,0.9699809116110545,,0.8681335298663742,0.0005641748942172073,0.015232722143864598,0.005359661495063469,-0.02125720463624039,3,0.000846262341325811,,16.293088365273853,16.293088365273853,100.0
2020-03-09,2.6486081028423047,2.4905134578877446,64.70588235294117,35.294117647058826,-17.29937564032285,38.705882352941174,6.915907939810673,,2.071685195923645,6.854274370672431,1.0069574503394962,3.0191901155361967,0.5023936919177696,0.13601802309208674,0.10222472542945649,0.03379329766263024,2.1578237347714446,,0.03657185311543608,0.2886510842016333,1.0487258906183758,,1.0145902202284904,0.019994367783722895,0.2886510842016333,0.11179949310053507,-0.07160493827160497,102,0.028724303013235707,,15.833575164213,15.833575164213,100.0
2020-03-10,-1.3783798846978286,-1.3783798846978286,50.0,50.0,-30.80387064765914,25.5,9.862807702108345,,3.2958476057582287,10.370310908340663,2.7123922575912562,2.721106506294735,0.6106418918918919,0.8344594594594594,0.008164414414414414,0.0022522522522522522,2.1819886491374287,,0.03210198986318492,0.026463963963963964,1.0339155632155934,,0.9507546791159631,0.0059121621621621625,0.026463963963963964,0.013231981981981982,-0.011099259420361662,2,0.0005630630630630631,,15.802460181971151,15.802460181971151,100.0
2020-03-11,2.7977032118317573,3.2204179477855437,57.14285714285714,42.857142857142854,-14.325733565337616,26.142857142857142,7.113295643392781,,1.104207437320115,6.406588290267279,1.4731438491508486,2.3749679337410345,0.5388513513513513,0.26914414414414417,0.047015765765765764,0.003941441441441441,2.183883632252782,,0.028280811225869985,0.03688063063063063,0.9162559263256084,,0.8390285001909323,0.0022522522522522522,0.03688063063063063,0.008727477477477477,-0.03703703703703709,7,0.0019707207207207205,,14.856096222937975,14.856096222937975,100.0
2020-03-12,6.103910563403909,4.932304945461055,84.84848484848484,15.151515151515152,-9.567243849065992,28.616161616161616,6.097177481298721,,-0.22747183603867294,5.117919081180622,-0.7428236034608404,2.007678255301837,0.34375,0.14864864864864866,0.16554054054054054,0.03856981981981982,2.2237717589585726,,0.027926251235028655,0.06587837837837837,0.782786388763523,,0.7109783792840247,0.0045045045045045045,0.06587837837837837,0.018018018018018018,-0.04471544715447151,99,0.02787162162162162,,14.706264125544195,14.706264125544195,100.0
2020-03-13,3.3360506251959716,2.863501244226372,70.98039215686275,29.01960784313726,-12.308454767783953,28.462745098039214,4.64866095083063,,-2.317641933105785,3.7996140632059694,-2.156046511410481,1.6433603956149012,0.2602701181767023,0.22256612267867193,0.2867191896454699,0.11367473269555431,2.2498736012564473,,0.02983315595148867,0.04783342712436691,0.8990490158273249,,0.7898542435041652,0.0061902082160945416,0.04783342712436691,0.016882386043894203,-0.03935831909267803,255,0.07175014068655036,,14.702698905462062,14.702698905462062,100.0
2020-03-16,5.448334160727682,4.1780221512582365,81.37128072445019,18.628719275549805,-10.761341655953466,30.721862871927556,-2.760236076880873,,-8.573655607715668,-4.6948338618083785,-5.833510414027776,1.1760858052926482,0.14804390655783844,0.08190261750633268,0.5386996904024768,0.3492822966507177,2.29968988386413,,0.034559064536832745,0.34731213059386434,0.8919712886247348,,0.7607084469524034,0.04362510554461019,0.34731213059386434,0.17365606529693217,-0.08361153505277671,773,0.21756262313537855,,14.702698905462062,14.702698905462062,100.0
2020-03-17,5.711198986867672,5.239154489717661,78.37837837837837,21.62162162162162,-12.541601344984164,29.666666666666668,-4.671730877837399,,-8.572462702995153,-7.069513086811597,-5.879850561327449,0.4778907775200292,0.14161036036036037,0.39329954954954954,0.39245495495495497,0.23564189189189189,2.2588233127435235,,0.030382199244235245,0.04025900900900901,0.7540598508180881,,0.6398509753236494,0.004786036036036036,0.04025900900900901,0.018018018018018018,-0.03376604098831635,111,0.03125,,14.488296146785098,14.488296146785098,100.0
2020-03-18,6.69556412972515,5.568306669805496,85.92233009708737,14.077669902912621,-8.664203499216136,31.58252427184466,-5.696925761159699,,-10.244936286915763,-7.675945889786028,-7.123114486577775,-0.1407997592496213,0.11370672670982268,0.17337461300309598,0.5538981142696313,0.2594990149169716,2.2791931704531425,,0.026679403471935523,0.06023079088094568,0.7799755009677297,,0.6200017336623086,0.0025330706445257528,0.06023079088094568,0.014072614691809739,-0.04239113077993475,206,0.05797917253025612,,13.91585691596116,13.91585691596116,100.0
2020-03-19,9.776312500524352,6.957727005086822,93.54838709677419,6.451612903225806,-8.221612529629107,27.0,-6.694468256999708,,-13.404332870946767,-8.431048052389201,-6.081906104030099,-0.7599634919485676,0.13494517852122576,0.6089401180770312,0.2656733202136632,0.0927748102333427,2.238646108742222,,0.029035323937106203,0.023053134664042733,0.7705522058100751,,0.5974322826327957,0.004779308405960078,0.023053134664042733,0.011526567332021367,-0.0223331951927062,31,0.008715209446162496,,13.92361404259605,13.92361404259605,100.0
2020-03-20,10.227603510594381,4.421906870664453,100.0,0.0,-11.47735490330013,33.166666666666664,-6.343333101185489,,-11.959695387165992,-9.177693466156489,-4.4188836784395225,-1.2951228596072117,0.16886765945490306,0.7875807811182917,0.037932003371733636,0.010115200899128969,2.252592012623281,,0.0259336438162062,0.012924978926664794,0.6789351434994529,,0.5270841908470395,0.0016858668165214948,0.012924978926664794,0.006462489463332397,-0.010740640342158447,6,0.0016858668165214948,,14.783438552129974,14.783438552129974,100.0
2020-03-23,5.967652290935031,6.171313539072421,85.71428571428571,14.285714285714285,-8.722884236196736,31.974789915966387,-11.075244879088364,,-14.579155615747707,-15.106286590001282,-7.55664336466001,-1.7289245776855755,0.12215669755686605,0.08368435832631284,0.556866048862679,0.10221847795563044,2.351694089271038,,0.032835599943963616,0.32603201347935973,0.6671340967512933,,0.5565736727405758,0.03341757933164841,0.32603201347935973,0.14125245717495086,-0.07790368271954673,119,0.03341757933164841,,15.428350969618265,15.428350969618265,100.0
2020-03-24,5.546930030982818,7.265108585188056,83.33333333333334,16.666666666666664,-15.222839511631712,32.44444444444444,-9.153453101364207,,-12.094018452591781,-13.889000829917409,-5.2911895765026635,-1.9700163645506197,0.16090985678180286,0.8657680426846391,0.04577365908452682,0.012636899747262006,2.4178821416613716,,0.02664758548117037,0.01825329963493401,0.709022601424182,,0.5660955037395519,0.004493119910137602,0.01825329963493401,0.010109519797809604,-0.005882352941176561,18,0.005054759898904802,,15.776112350086926,15.776112350086926,100.0
2020-03-26,11.467006288304725,11.467006288304725,100.0,0.0,-14.734788474816007,28.0,-6.804615946988513,,-9.469778506612647,-10.215767136830022,-3.407289629225796,-1.9932099517688817,0.2037037037037037,0.2564534231200898,0.044332210998877665,0.0025252525252525255,2.48662673541617,,0.02718908943504936,0.03928170594837262,0.683188952945799,,0.5734458617221223,0.004208754208754209,0.03928170594837262,0.011784511784511785,-0.03589068798619445,2,0.0005611672278338945,,15.013757743315333,15.013757743315333,100.0
2020-03-27,9.607267059837907,7.416504870181559,100.0,0.0,-8.978849568278589,30.22222222222222,-1.891031661138809,,-5.837194199219054,-5.405484861913001,-3.699193486340069,-1.7671467930326035,0.1994389901823282,0.382328190743338,0.08555399719495091,0.004768583450210378,2.184027784155306,,0.02508042287146004,0.02720897615708275,0.6890711290921757,,0.5869691133351476,0.0030855539971949507,0.02720897615708275,0.0072931276297335205,-0.031038941104792505,9,0.0025245441795231417,,15.433200562495456,15.433200562495456,100.0
2020-03-30,8.379420719690636,8.12010219014678,91.11111111111111,8.88888888888889,-9.993664889972749,29.066666666666666,-7.911400100163945,,-9.719603047542346,-11.417527605823807,-5.4306208981306785,-1.6013672263176737,0.16185133239831698,0.18541374474053296,0.3584852734922861,0.03927068723702665,1.9847431120923267,,0.031044724950848444,0.14053295932678822,0.7081157419579754,,0.6121008521624701,0.00785413744740533,0.14053295932678822,0.042636746143057506,-0.05491154504627449,90,0.025245441795231416,,15.191592313805016,15.191592313805016,100.0
2020-03-31,8.713727836200963,5.4269484261498935,81.81818181818183,18.181818181818183,-9.799385993305872,37.63636363636363,-9.03312567357959,,-9.903950066499867,-12.4075623338465,-4.978575953540365,-1.5961346329581128,0.18457223001402526,0.3938288920056101,0.3203366058906031,0.0302945301542777,1.9502371163381063,,0.028199902696368326,0.02187938288920056,0.6412884079627398,,0.518214771501278,0.002244039270687237,0.02187938288920056,0.006732117812061711,-0.02884786170838185,33,0.009256661991584854,,15.308472191543803,15.308472191543803,100.0
2020-04-01,10.414837390709788,9.813830739178655,90.0,10.0,-7.309275993443431,30.2,-10.421099648392495,,-10.691883291692694,-13.221322363504672,-4.980746102567135,-1.8546248965521595,0.15559293523969722,0.33641715727502103,0.2753013737033922,0.019904681805438744,1.9204396450695025,,0.024376191258308765,0.03532380151387721,0.6929502395369153,,0.5455617840706811,0.004205214465937763,0.03532380151387721,0.009531819456125596,-0.031047175078849198,20,0.005606952621250351,,15.615303086331057,15.615303086331057,100.0
2020-04-02,-5.6083431562426656,-5.6083431562426656,50.0,50.0,-23.08688928700839,46.0,-10.1570403476811,,-11.22475295568992,-12.30606740527681,-2.400156317742541,-2.048926584502586,0.218890134529148,0.8817264573991032,0.0072869955156950675,0.0011210762331838565,1.9411110832493532,2.1914446297010706,0.024393433510809952,0.0036434977578475337,0.7246335686561539,,0.5968197682566546,0.0011210762331838565,0.0036434977578475337,0.0014013452914798206,-0.00158108459111172,2,0.0005605381165919282,,15.595356853983889,15.595356853983889,100.0
2020-04-03,-6.424221461630281,-6.424221461630281,0.0,100.0,-22.23842639355104,28.0,-10.448589915736983,-4.086364338466741,-10.276384199597377,-12.54013962942877,-2.336237504469918,-2.51345438052758,0.24019058295964127,0.29876681614349776,0.07763452914798206,0.0014013452914798206,1.9394878431826685,2.178532435519603,0.024720958341907504,0.011771300448430493,0.7214417507091534,-1.3551871839155447,0.5827535383727391,0.0008408071748878924,0.011771300448430493,0.0033632286995515697,-0.027934883720930222,1,0.0002802690582959641,,16.05087078039896,16.05087078039896,100.0
2020-04-07,-5.78884972687127,-5.78884972687127,0.0,100.0,-13.560826701138506,21.0,-4.48703628178545,-1.550860130549414,-4.98134850420896,-5.859080992692245,0.9821371072258112,-2.3490648997471886,0.45202020202020204,0.9803591470258137,0.001122334455667789,0.001122334455667789,1.9920949695450063,2.2164052854216227,0.021673453061664513,0.0005611672278338945,0.9478591314393033,-0.5442681341077399,0.8784434721702443,0.0005611672278338945,0.0005611672278338945,0.0005611672278338945,0.011249090714023935,1,0.0002805836139169473,,16.142391224556697,16.142391224556697,100.0
2020-04-08,-11.337011728014936,-11.337011728014936,0.0,100.0,-27.71456186090331,37.0,-6.076813245250223,-1.8240703636412947,-7.406487543939644,-7.867349358920627,1.779690144134971,-2.2103388103709376,0.5625,0.5650224215246636,0.004484304932735426,0.0002802690582959641,1.920636137289998,2.215116780813919,0.02493478016679974,0.015975336322869956,0.8944143396749431,-0.8259430550473705,0.7981283755138202,0.0014013452914798206,0.015975336322869956,0.005044843049327354,-0.02023919777728096,1,0.0002802690582959641,,14.896237642922786,14.896237642922786,100.0
2020-04-10,-3.1902006740168614,-3.1902006740168614,50.0,50.0,-11.342415031544377,44.5,-4.875217817359578,-3.2623160452733058,-4.599771936149121,-6.035494299282462,0.7354570024551865,-1.6167985805438545,0.4634146341463415,0.13064199607513316,0.04653770675637791,0.002523128679562658,1.9557324981183295,2.2251024012571836,0.027570963100378706,0.12391365292963274,0.9331795024082743,-0.8249037904616677,0.8583008536928152,0.008130081300813009,0.12391365292963274,0.03868797308662742,-0.05324995209643422,2,0.000560695262125035,,13.998173572438366,13.998173572438366,93.45222533457829
2020-04-13,8.857553552691677,6.560361468741787,91.66666666666666,8.333333333333332,-8.10671690554018,24.88888888888889,-4.500306461643988,-5.5046819506701645,-3.6468496188547417,-6.1661876881108135,0.1454293944259888,-1.289174239238089,0.413677130044843,0.3085762331838565,0.11519058295964126,0.023542600896860985,1.9474072523923798,2.217792944421914,0.02867958588177374,0.048486547085201795,0.7043249141151333,-1.62643039871207,0.6286874143031462,0.005885650224215246,0.048486547085201795,0.02242152466367713,-0.03818000784479375,36,0.010089686098654708,,13.720701351543559,13.720701351543559,93.0857061908575
2020-04-15,1.7528091978891842,1.7528091978891842,100.0,0.0,-10.666256820102973,34.0,0.8200297523704103,-5.125458315129983,2.363547475845751,0.2663408872727313,1.2301816685319045,-0.6299785951061732,0.513596860106532,0.2660499018783291,0.0496215306980656,0.005606952621250351,1.7974886859266261,2.227720175758892,0.024318140226015018,0.016260162601626018,0.9629286928466538,-0.901184536552017,0.8140813007751307,0.000560695262125035,0.016260162601626018,0.003924866834875245,-0.028679937336188364,1,0.0002803476310625175,,10.835287028809919,11.111291991915518,81.59617278490343
2020-04-16,-13.963355908944346,-2.0333561311273844,50.0,50.0,-24.981830802527828,38.0,2.9062711380666073,-4.724872579923678,4.568547350826346,2.607080258084249,1.5290506850672791,-0.24975360171185512,0.5340050377833753,0.5141337811363,0.04394066610691296,0.007276798208788134,1.756111194186802,2.228643155936621,0.024080366010250372,0.009515813042261404,0.9040333826657829,-1.1177650885732389,0.7595675028569064,0.000559753708368318,0.009515813042261404,0.001399384270920795,-0.01757144585069763,6,0.0016792611251049538,,10.67804506432418,10.961537740024337,81.45535380559728
2020-04-17,-0.1767694830861128,2.859440421614276,71.42857142857143,28.57142857142857,-17.0020735284666,22.428571428571427,2.0885329016168352,-4.275559595428168,6.976540532835518,1.6531116207683993,1.4041177322166476,0.11158244329130262,0.5451748251748252,0.41146853146853146,0.046433566433566435,0.0044755244755244755,1.750267400274049,2.2279214527714433,0.02419907716752493,0.015944055944055943,1.143574515025977,-0.43355301078966535,0.931281495323017,0.0002797202797202797,0.015944055944055943,0.004755244755244755,-0.02437943980768702,7,0.001958041958041958,,9.729139622849912,10.485947923971576,75.93525432509297
2020-04-20,13.659365223412616,8.863024322540658,100.0,0.0,-15.47812663812205,25.333333333333332,1.7978975720811086,-2.7982244246604338,5.480945200210718,2.3442691092151025,2.4810551794638425,0.43870246318720163,0.6110178970917226,0.6937919463087249,0.03327740492170023,0.005592841163310962,1.7399269852678891,2.232827827489288,0.023653423697395627,0.0041946308724832215,0.9564298882341833,-1.0301617027784575,0.8050975561440411,0.0002796420581655481,0.0041946308724832215,0.0019574944071588368,-0.008875739644970349,3,0.0008389261744966443,,11.439103824091212,10.29941322968847,85.84363952949137
2020-04-21,4.110169559416157,3.2544508323957446,69.56521739130434,30.434782608695656,-9.100862236371945,28.565217391304348,5.347592669868084,-2.9655365069401363,7.867352454283139,6.580493695383782,1.722575127164827,0.6395171173058767,0.5208391608391608,0.2967832167832168,0.10993006993006993,0.023776223776223775,1.4828544318869548,2.2333145116101307,0.023820393569058528,0.009790209790209791,1.0174750380023412,-0.8722703967020231,0.874410469856934,0.0008391608391608392,0.009790209790209791,0.002797202797202797,-0.026503483333102217,23,0.0064335664335664336,,12.13057382431121,10.232024127514858,91.53673218032917
2020-04-22,4.146695360453411,3.859613955611163,66.66666666666666,33.33333333333333,-12.697406635933632,27.666666666666668,4.281697670199391,-2.986239784091582,5.910676589369057,5.6061282066488305,2.4551609475933933,0.8101246262326889,0.5871328671328672,0.6634965034965035,0.039160839160839164,0.009230769230769232,1.4381338883383006,2.233156176387214,0.02414662882303658,0.0064335664335664336,0.9504087823746534,-1.0894187970068567,0.8233785716443454,0.0011188811188811189,0.0064335664335664336,0.0044755244755244755,-0.011578794354818164,6,0.0016783216783216783,,12.430241585027819,9.664893903118195,96.21477311431315
2020-04-23,7.57668040862514,8.1135301227186,91.66666666666666,8.333333333333332,-8.572550302064121,24.583333333333332,1.4962985625889935,-2.2039039443810804,2.8806951939333914,2.5299447889687965,2.0099101706501754,0.7413453363271927,0.5567673378076062,0.34619686800894856,0.10738255033557047,0.01873601789709172,1.3497229805757938,2.228678821534334,0.026306729600696948,0.01901565995525727,1.0539020944428175,-0.7969801273520307,0.90845052709411,0.0016778523489932886,0.01901565995525727,0.0050335570469798654,-0.029360638469058842,12,0.003355704697986577,,11.497143457241062,8.99508847147455,96.03904513394525
2020-04-24,5.144519177675502,5.665053485443893,82.6923076923077,17.307692307692307,-10.2077762083337,23.60576923076923,0.7027758883235036,-3.996972595670434,2.6750577980724666,1.4311009658537044,0.15265936213935127,0.6720315023395651,0.42433566433566433,0.1820979020979021,0.2495104895104895,0.08475524475524475,1.3931724248077226,2.2403894819732675,0.027663648066564548,0.08895104895104895,0.9925083647288988,-0.9962525660161471,0.9026516458257889,0.008951048951048951,0.08895104895104895,0.03160839160839161,-0.04814590595461949,104,0.02909090909090909,,10.93633383487687,8.375908752422815,94.86270165048094
2020-04-27,7.021295712563891,6.438019114434904,92.78350515463917,7.216494845360824,-7.659747989783309,20.5979381443299,0.41237911747855627,-1.25034422119088,3.037915419438564,1.657377157159079,-0.5505700921860535,0.6014692188033743,0.3883603805260213,0.3522663682148853,0.25853385562395076,0.11835478455512032,1.399401077257179,2.197271759132461,0.02919500042994781,0.055120313374370455,0.881093197058292,-1.3133654826517882,0.7861596698929084,0.012870733072188025,0.055120313374370455,0.028539451594851706,-0.03673273657288999,97,0.027140458869613877,,11.716932413804257,8.693907163073163,96.3198199317828
2020-04-28,7.8803140809907175,7.410845210623906,93.31395348837209,6.686046511627906,-3.7392055749875506,20.36627906976744,0.5410021615090077,6.276187131301936,4.76402889101768,2.692074674964151,-2.6346481029536073,0.36802938970939003,0.2881593714927048,0.22334455667789002,0.43041526374859707,0.2833894500561167,1.3891595720128125,1.8739632667977,0.03292247793440397,0.14450056116722784,1.0752153562168636,-0.7382702982334147,1.0223724933163476,0.01430976430976431,0.14450056116722784,0.055274971941638606,-0.05698272913816701,344,0.09652076318742986,,11.64919084499178,8.634574666178105,96.31360388567758
2020-04-29,6.5806448670853515,6.468945103559669,81.25,18.75,-5.395926307275616,23.4,0.3974168208580764,6.697974377835525,4.906925918554017,2.220242498598335,-2.7863910583516227,0.17619479284156636,0.2882502113271344,0.4592843054381516,0.29163144547759934,0.20512820512820512,1.3896885196997404,1.8723338417626456,0.02849206779009461,0.04085657931811778,0.8467722489643684,-1.413048105201522,0.7125818010123194,0.006480698788391096,0.04085657931811778,0.019160326852634545,-0.03256904078250109,80,0.022541561003099463,,11.511562083652706,8.795055804002462,96.19185470428448
2020-04-30,7.7350650242747925,7.122183646837272,80.0,20.0,-6.824333324976664,18.466666666666665,3.219697891917206,6.154680699442583,6.462489834903584,5.086940340010537,-0.7590903449730568,0.25604453200449573,0.39216799091940974,0.8507377979568672,0.024971623155505107,0.020998864926220204,1.4666476999915525,1.8610056440483185,0.027746078433299542,0.010499432463110102,1.082704316165729,-0.6966210494323185,0.9372423410756837,0.0028376844494892167,0.010499432463110102,0.00510783200908059,-0.00593923775939238,15,0.004256526674233825,,11.62663031696825,8.759826332522282,98.12039298570419
2020-05-06,2.8160559126556493,3.1612942499406316,75.0,25.0,-5.999817902032092,13.25,2.9247204219879475,5.295962843919488,5.4015704142309495,4.763198452173145,0.9421690560814211,0.36495082395193723,0.4965909090909091,0.8286931818181819,0.017045454545454544,0.007954545454545454,1.4471918662875691,1.8445463029483122,0.02657865757591528,0.004829545454545454,1.1393893824652088,-0.49496223161490177,0.951908877138487,0.0022727272727272726,0.004829545454545454,0.003693181818181818,-0.004822197882438971,4,0.0011363636363636363,,12.280412690453085,8.684079881110327,98.7351209685306
2020-05-07,2.5297556885324513,2.884684749105096,62.5,37.5,-8.754163816855463,21.125,3.2226215927756208,3.8042299113994593,5.70061555497563,5.243273583334984,0.5686056853097199,0.5022316657210757,0.46963677639046536,0.322360953461975,0.03688989784335982,0.008229284903518728,1.4417482661217154,1.8391007317527888,0.022485818861414493,0.01021566401816118,1.0359555202099149,-0.7469805158492093,0.867262376558767,0.0019863791146424517,0.01021566401816118,0.003972758229284903,-0.02137974466836231,8,0.0022701475595913734,,12.286234813858504,7.995104961821314,99.03500807102503
2020-05-08,7.479159476310553,7.479159476310553,100.0,0.0,-4.696874393844086,2.0,1.211770112719801,3.3559944565861866,4.360172904765669,2.942802978152259,1.6567873727119986,0.5370861390563642,0.5606575963718821,0.7695578231292517,0.011621315192743764,0.002551020408163265,1.2842269351218836,1.8338882320703556,0.020655294259933194,0.003968253968253968,1.0607906444710424,-0.6326634239248345,0.9088674317102865,0.0011337868480725624,0.003968253968253968,0.0022675736961451248,-0.006248648930367294,1,0.0002834467120181406,,12.397289625259102,8.076116167311989,98.9962473650998
2020-05-11,-12.50832930809653,-13.66019222844681,25.0,75.0,-22.104704391637554,17.0,0.783233809813666,3.9948427824846977,4.75712729355755,2.3377492655726417,1.650857848428311,0.5574611207723956,0.5717120181405896,0.4005102040816326,0.027210884353741496,0.0031179138321995466,1.2809297087567242,1.8318973491459674,0.022348677989871606,0.007369614512471655,1.0616743560771338,-0.6265396224401765,0.8892902228636017,0.0008503401360544217,0.007369614512471655,0.0022675736961451248,-0.01977075363694747,4,0.0011337868480725624,,12.293680914977825,8.015565489177076,99.05172905525846
2020-05-12,-0.9904772207676782,1.6095322517741617,62.5,37.5,-11.618200983534914,35.5,-0.1317286753974245,2.2290288701636074,4.414333381538604,1.3860465109852393,1.6023922331420692,0.39509156677288715,0.5522514868309261,0.3506088926649674,0.05465873690172755,0.006513735485698103,1.266569718919449,1.8200181295829108,0.02196508687794298,0.007080147267063155,0.9279674345812202,-1.0001322076612837,0.7762856073305863,0.0011328235627301047,0.007080147267063155,0.003964882469555367,-0.01927353595255743,8,0.0022656471254602095,,11.177751582787199,7.548277446673376,94.43627450980392
2020-05-13,2.539396923847993,2.539396923847993,100.0,0.0,-4.258313097922395,17.0,2.8734623862137765,3.8247425319799966,5.28164733628147,4.9577584629415306,2.0473934579495756,0.3941869527385844,0.5744199207696661,0.5271646859083192,0.03621958121109225,0.0025466893039049238,1.1430571041565998,1.81630586005296,0.022742196031068244,0.005376344086021506,0.9007555045271487,-1.067621980329096,0.7318641383192299,0.0011318619128466328,0.005376344086021506,0.0022637238256932655,-0.012885571541805696,2,0.0005659309564233164,,11.129666277482198,7.772959018792036,94.37048665620095
