signal_date,r_mean,r_med,win,loss,mae,hold,n,size,idx_ret,cs_std,p10_ret,drop5,drop7,downvol,up1d,breadth_ma20,newlow20,below_bb,limit_down,mkt_amt,med_amt_ratio,idx_level,ret20_ea,ret60_ea,dist_ma20,ma20_slope,rv20,rv60,amt_ratio20,amt_z60,csi300_ret20,csi1000_ret20,n_oversold,oversold_share,n_oversold_z60,mrh20,mrh60,mrhwin20,Y5,Y5_win,Y10,Y10_win,Y20,Y20_win,Y40,Y40_win,Y20_bad,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,Y20_full
2020-05-08,7.479159476310553,7.479159476310553,100.0,0.0,-4.696874393844086,2.0,1,3528.0,0.011435800391509515,0.020655294259933194,-0.006248648930367294,0.003968253968253968,0.0022675736961451248,0.003968253968253968,0.7695578231292517,0.5606575963718821,0.011621315192743764,0.002551020408163265,0.0011337868480725624,652152454.2409999,0.9088674317102865,1.0199882475115218,1.211770112719801,3.3559944565861866,1.6567873727119986,0.5370861390563642,1.2842269351218836,1.8338882320703556,1.0607906444710424,-0.6326634239248345,4.360172904765669,2.942802978152259,1,0.0002834467120181406,,12.397289625259102,8.076116167311989,98.9962473650998,0.460031772247799,82.05128205128204,3.9376522696950986,85.47717842323651,5.039057230203775,88.07588075880759,6.733423163665903,92.1119592875318,0.0,1.211770112719801,3.3559944565861866,4.360172904765669,2.942802978152259,1.6567873727119986,0.5370861390563642,0.5606575963718821,0.7695578231292517,0.011621315192743764,0.002551020408163265,1.2842269351218836,1.8338882320703556,0.020655294259933194,0.003968253968253968,1.0607906444710424,-0.6326634239248345,0.9088674317102865,0.0011337868480725624,0.003968253968253968,0.0022675736961451248,-0.006248648930367294,1,0.0002834467120181406,,12.397289625259102,8.076116167311989,98.9962473650998,5.039057230203775
2020-05-11,-12.50832930809653,-13.66019222844681,25.0,75.0,-22.104704391637554,17.0,4,3528.0,0.00033679243307619473,0.022348677989871606,-0.01977075363694747,0.007369614512471655,0.0022675736961451248,0.007369614512471655,0.4005102040816326,0.5717120181405896,0.027210884353741496,0.0031179138321995466,0.0008503401360544217,649854224.8670001,0.8892902228636017,1.0203317718351104,0.783233809813666,3.9948427824846977,1.650857848428311,0.5574611207723956,1.2809297087567242,1.8318973491459674,1.0616743560771338,-0.6265396224401765,4.75712729355755,2.3377492655726417,4,0.0011337868480725624,,12.293680914977825,8.015565489177076,99.05172905525846,2.3198834984450922,84.31372549019608,5.057528110178872,87.83783783783784,5.259916365687333,88.8586956521739,6.8217964087419505,92.24904701397712,0.0,0.783233809813666,3.9948427824846977,4.75712729355755,2.3377492655726417,1.650857848428311,0.5574611207723956,0.5717120181405896,0.4005102040816326,0.027210884353741496,0.0031179138321995466,1.2809297087567242,1.8318973491459674,0.022348677989871606,0.007369614512471655,1.0616743560771338,-0.6265396224401765,0.8892902228636017,0.0008503401360544217,0.007369614512471655,0.0022675736961451248,-0.01977075363694747,4,0.0011337868480725624,,12.293680914977825,8.015565489177076,99.05172905525846,5.259916365687333
2020-05-12,-0.9904772207676782,1.6095322517741617,62.5,37.5,-11.618200983534914,35.5,8,3531.0,-0.0005437566839213508,0.02196508687794298,-0.01927353595255743,0.007080147267063155,0.003964882469555367,0.007080147267063155,0.3506088926649674,0.5522514868309261,0.05465873690172755,0.006513735485698103,0.0011328235627301047,567979528.988,0.7762856073305863,1.0197769596143578,-0.1317286753974245,2.2290288701636074,1.6023922331420692,0.39509156677288715,1.266569718919449,1.8200181295829108,0.9279674345812202,-1.0001322076612837,4.414333381538604,1.3860465109852393,8,0.0022656471254602095,,11.177751582787199,7.548277446673376,94.43627450980392,3.6680624362963856,90.0,5.192753973489847,88.27586206896552,5.527236829198223,89.75741239892183,6.890733593447908,92.43589743589745,0.0,-0.1317286753974245,2.2290288701636074,4.414333381538604,1.3860465109852393,1.6023922331420692,0.39509156677288715,0.5522514868309261,0.3506088926649674,0.05465873690172755,0.006513735485698103,1.266569718919449,1.8200181295829108,0.02196508687794298,0.007080147267063155,0.9279674345812202,-1.0001322076612837,0.7762856073305863,0.0011328235627301047,0.007080147267063155,0.003964882469555367,-0.01927353595255743,8,0.0022656471254602095,,11.177751582787199,7.548277446673376,94.43627450980392,5.527236829198223
2020-05-13,2.539396923847993,2.539396923847993,100.0,0.0,-4.258313097922395,17.0,2,3534.0,0.005813309596165174,0.022742196031068244,-0.012885571541805696,0.005376344086021506,0.0022637238256932655,0.005376344086021506,0.5271646859083192,0.5744199207696661,0.03621958121109225,0.0025466893039049238,0.0011318619128466328,548548142.825,0.7318641383192299,1.0257052387996322,2.8734623862137765,3.8247425319799966,2.0473934579495756,0.3941869527385844,1.1430571041565998,1.81630586005296,0.9007555045271487,-1.067621980329096,5.28164733628147,4.9577584629415306,2,0.0005659309564233164,,11.129666277482198,7.772959018792036,94.37048665620095,4.023362196093356,86.66666666666667,5.257688313048923,88.44884488448845,5.6917229047738385,90.23136246786633,6.886426259713153,92.32736572890026,0.0,2.8734623862137765,3.8247425319799966,5.28164733628147,4.9577584629415306,2.0473934579495756,0.3941869527385844,0.5744199207696661,0.5271646859083192,0.03621958121109225,0.0025466893039049238,1.1430571041565998,1.81630586005296,0.022742196031068244,0.005376344086021506,0.9007555045271487,-1.067621980329096,0.7318641383192299,0.0011318619128466328,0.005376344086021506,0.0022637238256932655,-0.012885571541805696,2,0.0005659309564233164,,11.129666277482198,7.772959018792036,94.37048665620095,5.6917229047738385
2020-05-14,2.830286003348039,2.0845257886741293,100.0,0.0,-5.004077547110509,20.36842105263158,19,3536.0,-0.008176269513099653,0.02155634573478233,-0.02836879432624112,0.00904977375565611,0.0016968325791855204,0.00904977375565611,0.2251131221719457,0.5005656108597285,0.10180995475113122,0.010463800904977375,0.0005656108597285068,573619792.5469999,0.7759843317657226,1.017318796326208,2.8756615422635745,2.813062216630957,1.070053462817655,0.378373956977196,1.14296272871133,1.8199487751926728,0.9495177439522587,-0.9210117429405886,4.581650505856749,5.097468011362949,19,0.0053733031674208145,,11.419133088077402,7.762189050336898,94.39120621162876,5.288900421085196,82.95454545454545,5.447890117142631,88.23529411764706,6.135314834638412,90.75425790754258,7.139897365629323,91.82242990654206,0.0,2.8756615422635745,2.813062216630957,4.581650505856749,5.097468011362949,1.070053462817655,0.378373956977196,0.5005656108597285,0.2251131221719457,0.10180995475113122,0.010463800904977375,1.14296272871133,1.8199487751926728,0.02155634573478233,0.00904977375565611,0.9495177439522587,-0.9210117429405886,0.7759843317657226,0.0005656108597285068,0.00904977375565611,0.0016968325791855204,-0.02836879432624112,19,0.0053733031674208145,,11.419133088077402,7.762189050336898,94.39120621162876,6.135314834638412
2020-05-15,2.840691034147163,3.761654534157221,83.33333333333334,16.666666666666664,-6.061045924412011,23.166666666666668,6,3537.0,0.0026733377215291064,0.021580321846557747,-0.016917469519993178,0.005654509471303365,0.0022618037885213456,0.005654509471303365,0.4704551880124399,0.514277636415041,0.08510036754311563,0.0073508623126943735,0.0008481764206955047,590183263.171,0.7569438487109866,1.0200384330392476,1.3104848152752924,-0.33661356599660186,1.2738694202733658,0.38304024373374546,1.074385722539779,1.7655594373271288,0.9695656837157894,-0.8232598019844618,2.2771472016709815,3.478140700926513,6,0.0016963528413910093,,11.090353339665334,7.6121144246272445,94.46832579185521,4.609074048905222,86.13861386138613,5.517171228961044,88.49840255591054,6.1075706596665205,90.68627450980392,7.125442794525205,91.44144144144144,0.0,1.3104848152752924,-0.33661356599660186,2.2771472016709815,3.478140700926513,1.2738694202733658,0.38304024373374546,0.514277636415041,0.4704551880124399,0.08510036754311563,0.0073508623126943735,1.074385722539779,1.7655594373271288,0.021580321846557747,0.005654509471303365,0.9695656837157894,-0.8232598019844618,0.7569438487109866,0.0008481764206955047,0.005654509471303365,0.0022618037885213456,-0.016917469519993178,6,0.0016963528413910093,,11.090353339665334,7.6121144246272445,94.46832579185521,6.1075706596665205
2020-05-18,3.1462188794155885,3.0132469620308724,75.0,25.0,-10.364039460857857,21.4375,16,3535.0,-0.00368755584211025,0.030154612919264055,-0.037019546110455236,0.04837340876944837,0.018104667609618104,0.04837340876944837,0.3988684582743989,0.4667609618104668,0.1091937765205092,0.01272984441301273,0.005940594059405941,688649231.4300001,0.8900587775771558,1.0162769843563166,1.5674839381895733,-2.3835020634777493,0.8219169748158839,0.421516939379063,1.0673019440032976,1.7517996276503534,1.1294976027544437,-0.3487171927979483,3.3062265351926357,3.571869039027331,16,0.004526166902404526,,10.621380621466018,7.7124621140680745,94.89010989010988,5.627405151805086,88.57142857142857,5.635208112467602,89.26174496644296,6.237890771920076,91.16161616161617,7.195121668000213,91.64759725400458,0.0,1.5674839381895733,-2.3835020634777493,3.3062265351926357,3.571869039027331,0.8219169748158839,0.421516939379063,0.4667609618104668,0.3988684582743989,0.1091937765205092,0.01272984441301273,1.0673019440032976,1.7517996276503534,0.030154612919264055,0.04837340876944837,1.1294976027544437,-0.3487171927979483,0.8900587775771558,0.005940594059405941,0.04837340876944837,0.018104667609618104,-0.037019546110455236,16,0.004526166902404526,,10.621380621466018,7.7124621140680745,94.89010989010988,6.237890771920076
2020-05-19,8.166463661139735,7.057212331382516,100.0,0.0,-8.03780862897675,21.857142857142858,7,3533.0,0.011504867236699742,0.02378376940834433,-0.009473420787582553,0.003679592414378715,0.0022643645626945937,0.003679592414378715,0.6974242853099349,0.5465609963204076,0.043305972261534105,0.005660911406736484,0.0011321822813472968,602346228.038,0.7816766897127615,1.0279691161370497,2.2867246679765474,-0.7370987387288253,1.865737433292769,0.5427296214922217,1.091367509651296,1.7570293899656753,0.9824133825770271,-0.7261796637852419,4.046646461430026,4.133317607328113,7,0.0019813189923577695,,10.200132702286272,7.649901481156348,94.89690721649484,5.510398043738485,87.91666666666667,5.578736146876022,89.07849829351537,6.253044207539268,91.04859335038363,7.17437695629488,91.48446490218643,0.0,2.2867246679765474,-0.7370987387288253,4.046646461430026,4.133317607328113,1.865737433292769,0.5427296214922217,0.5465609963204076,0.6974242853099349,0.043305972261534105,0.005660911406736484,1.091367509651296,1.7570293899656753,0.02378376940834433,0.003679592414378715,0.9824133825770271,-0.7261796637852419,0.7816766897127615,0.0011321822813472968,0.003679592414378715,0.0022643645626945937,-0.009473420787582553,7,0.0019813189923577695,,10.200132702286272,7.649901481156348,94.89690721649484,6.253044207539268
2020-05-20,5.2564503165398415,6.613444138965887,75.0,25.0,-7.8045843357352,18.583333333333332,12,3535.0,-0.007642217152182864,0.026525146053613308,-0.03222672451234472,0.02574257425742574,0.01074964639321075,0.02574257425742574,0.267043847241867,0.4786421499292786,0.12475247524752475,0.010466760961810467,0.0033946251768033945,643113703.6430001,0.855062170695975,1.020113152925793,1.5246671973145443,-3.293441247010198,1.010585348180526,0.475644802625097,1.1088976671633661,1.7426407259477257,1.0465334657717353,-0.5120991073898437,2.493429395817004,2.7283090334726534,12,0.0033946251768033945,,8.778862564647937,7.257654380694411,89.90196078431373,5.5624601937786915,88.88888888888889,5.541875004485671,89.43661971830986,6.315626530665083,91.36125654450262,7.18524331947775,91.6083916083916,0.0,1.5246671973145443,-3.293441247010198,2.493429395817004,2.7283090334726534,1.010585348180526,0.475644802625097,0.4786421499292786,0.267043847241867,0.12475247524752475,0.010466760961810467,1.1088976671633661,1.7426407259477257,0.026525146053613308,0.02574257425742574,1.0465334657717353,-0.5120991073898437,0.855062170695975,0.0033946251768033945,0.02574257425742574,0.01074964639321075,-0.03222672451234472,12,0.0033946251768033945,,8.778862564647937,7.257654380694411,89.90196078431373,6.315626530665083
2020-05-21,5.910573177734227,6.000254935793368,85.1063829787234,14.893617021276595,-6.601511103205426,19.70212765957447,47,3537.0,-0.009350879002729694,0.027268875652247983,-0.039161467596537956,0.05484874187164263,0.015267175572519083,0.05484874187164263,0.2762227876731694,0.4057110545660164,0.18377155781735935,0.029403449250777494,0.0036754311563471868,587953971.6010001,0.8049787182837329,1.0105741982636909,-0.5716507781215796,-5.204496973011851,0.0948407255724204,0.3048515683217179,1.1009448750055912,1.740290962390593,0.9622896666680527,-0.7458293301301501,1.565862282915953,-0.20267249791287023,47,0.013288097257562907,,8.497972700791443,6.944113898266458,89.91304347826087,5.5120694439915034,90.36697247706422,5.598149423891825,90.61224489795919,6.362719449239582,92.10526315789474,7.244351944219446,91.87192118226602,0.0,-0.5716507781215796,-5.204496973011851,1.565862282915953,-0.20267249791287023,0.0948407255724204,0.3048515683217179,0.4057110545660164,0.2762227876731694,0.18377155781735935,0.029403449250777494,1.1009448750055912,1.740290962390593,0.027268875652247983,0.05484874187164263,0.9622896666680527,-0.7458293301301501,0.8049787182837329,0.0036754311563471868,0.05484874187164263,0.015267175572519083,-0.039161467596537956,47,0.013288097257562907,,8.497972700791443,6.944113898266458,89.91304347826087,6.362719449239582
