gate,total_return_pct,cagr_pct,maxdd_pct,sharpe,stock_pnl,etf_pnl,total_pnl,stock_pnl_share,etf_pnl_share
G0_ETF,40.002194700147584,7.246832049208529,-34.45795914615448,0.40217290839677783,193237.6555412246,206784.2914602511,400021.94700147584,0.48306763413786313,0.5169323658621365
G1_ETF,17.410716297607088,3.393607376843377,-36.32813177160132,0.2584738664491875,4164.682752143854,169942.48022392718,174107.16297607077,0.023920226376419943,0.9760797736235816
