block_len,n_blocks,block_mean_var,perm_null_mean_var,var_ratio_mean,perm_p_mean,positive_blocks_pct,negative_blocks_pct,block_median_var,var_ratio_median,block_winrate_var,var_ratio_winrate
5,298,16.463845877287625,6.7810736003794885,2.42791139685702,0.0001999600079984003,85.23489932885906,14.76510067114094,13.011266227686212,2.5380582552468876,608.5491644520516,2.058959672038496
10,149,12.81689460337581,3.3803443155452793,3.7915944078342596,0.0001999600079984003,88.59060402684564,11.409395973154362,10.634556485875674,4.730934412725027,464.9250033782262,3.1629843181457336
20,74,8.530703356371436,1.6754465750184904,5.091599746340638,0.0001999600079984003,93.24324324324324,6.756756756756757,8.378897330569016,7.537234640728044,344.4713294375457,4.713717723843525
40,37,5.743020641612132,0.8278382855027263,6.937370187130852,0.0001999600079984003,91.8918918918919,8.108108108108109,5.059864779743537,9.427984511835543,270.6537618699781,7.51953475789645
60,24,5.203345233265392,0.543731779943664,9.56969120658077,0.0001999600079984003,91.66666666666666,8.333333333333332,4.049927346874054,11.839830235296953,223.14332561728392,9.44766705858562
120,12,1.1814566291746633,0.26045328482098756,4.536155610349439,0.0001999600079984003,100.0,0.0,1.1214214174199861,7.168615840530948,100.40027006172836,8.806173991285096
