signal_date,n_candidates,k_filled,baseline_topk_mean,atr_topk_mean,diff_pp,pairwise_acc
2020-03-16,2,1,4.611959703094805,4.611959703094805,0.0,
2021-01-29,2,1,2.6778263400166544,2.6778263400166544,0.0,
2021-05-24,2,1,3.543179209088439,-18.715268930191936,-22.258448139280375,
2021-11-16,2,1,7.942169042945349,-22.229994518631575,-30.172163561576923,
2021-12-01,2,1,6.472325573333965,6.472325573333965,0.0,
2021-12-20,3,1,-14.232912370394567,1.837573601773871,16.070485972168438,
2024-05-28,2,1,4.476827597833199,4.476827597833199,0.0,
