version,year,return_pct
B0,2020,8.122530222525072
B0,2021,31.86078229645195
B0,2022,1.9288075567292617
B0,2023,-10.650345784627424
B0,2024,0.34746251081820834
B1,2020,9.22657845976007
B1,2021,-6.436566192103143
B1,2022,5.695182067651894
B1,2023,-16.27774371020223
B1,2024,-10.05844344848147
B2,2020,1.6984938361721102
B2,2021,-7.773198200342691
B2,2022,-34.97748985058843
B2,2023,-23.840216816907844
B2,2024,-76.64830897805118
