ts_code,signal_date,w_z,w_lower,w_upper,w_ma,low_touch
000710.SZ,2020-02-28,0.23386241386639128,103.47061143972834,149.97933176027203,126.72497160000019,0.0
000766.SZ,2020-02-28,-1.1290916431372835,19.0523763170829,25.50680368291707,22.279589999999985,0.0
000835.SZ,2020-02-28,-0.9949681068024926,22.403645628955147,42.53136657104474,32.467506099999945,0.0
000869.SZ,2020-02-28,-2.2946522442867416,112.32466987671211,139.67460412328808,125.99963700000009,1.0
000921.SZ,2020-02-28,-1.3571499319714884,12.35243472362041,17.036016876379577,14.694225799999993,0.0
000963.SZ,2020-02-28,-1.9902401043659796,239.12528449388117,347.40328910612095,293.26428680000106,1.0
000968.SZ,2020-02-28,-2.251352253989699,15.98048219584561,21.666752204154406,18.823617200000008,1.0
002038.SZ,2020-02-28,-0.4294307462955397,251.95720614101188,308.7558294589868,280.3565177999993,0.0
002064.SZ,2020-02-28,-0.22902792704777175,54.88940234647249,77.01994365352746,65.95467299999997,0.0
002105.SZ,2020-02-28,0.07905014717724713,5.994398642408195,11.839389657591827,8.916894150000012,0.0
002266.SZ,2020-02-28,-1.9545206487471176,42.32045490285941,49.564278297140646,45.94236660000003,1.0
002292.SZ,2020-02-28,-0.9453636275493372,51.45542830695145,84.07212129304834,67.7637747999999,0.0
002304.SZ,2020-02-28,-1.0405071802782317,375.81784874940394,475.81017285059437,425.81401079999915,0.0
002353.SZ,2020-02-28,0.1020849325482704,214.98667569853347,342.2813692014667,278.6340224500001,0.0
002422.SZ,2020-02-28,-1.0873545240356257,139.32240993364832,167.89977206635098,153.61109099999965,0.0
002524.SZ,2020-02-28,-1.9397101233657554,38.06160693401265,59.5055430659874,48.78357500000003,0.0
002552.SZ,2020-02-28,-1.5905268950254023,53.47583760960963,95.43063599039031,74.45323679999997,0.0
002640.SZ,2020-02-28,-2.266715631061431,71.05656736535411,103.07771823464591,87.06714280000001,1.0
002674.SZ,2020-02-28,-2.282373532187469,10.518699348991559,14.760532451008457,12.639615900000008,1.0
002678.SZ,2020-02-28,-2.142921869624525,19.323139841396046,24.230012158603923,21.776575999999984,1.0
002717.SZ,2020-02-28,0.06456545667772122,52.254714411599096,84.68673158840095,68.47072300000002,0.0
002727.SZ,2020-02-28,-2.314321639266405,45.01151659246939,53.10749870753064,49.059507650000015,1.0
002750.SZ,2020-02-28,-2.1282923412805634,66.13909036734775,94.1772525326523,80.15817145000003,1.0
002773.SZ,2020-02-28,-1.093285353805722,60.92624822689473,81.79681337310546,71.3615308000001,0.0
002822.SZ,2020-02-28,-0.266467387158402,15.917603942180214,23.61214405781977,19.764873999999992,0.0
002831.SZ,2020-02-28,-0.281259867724049,46.52251675981751,69.8709754401824,58.19674609999996,0.0
002871.SZ,2020-02-28,-2.0167004208941393,28.689294968918663,38.51299203108138,33.60114350000002,1.0
002873.SZ,2020-02-28,-0.7485043960967206,25.085270301806858,31.424212898193062,28.25474159999996,0.0
002900.SZ,2020-02-28,-0.607662410241954,16.98392192765845,20.884570972341628,18.93424645000004,0.0
002953.SZ,2020-02-28,-1.8964565440370302,17.462013643809208,23.221541556190807,20.341777600000007,0.0
003816.SZ,2020-02-28,-1.9190710345628874,3.0679235303731325,4.159076469626869,3.6135000000000006,0.0
300001.SZ,2020-02-28,0.6604297110121301,82.15956566293167,183.23501833706823,132.69729199999995,0.0
300006.SZ,2020-02-28,-0.3880665470688223,32.64484801924294,48.72801068075705,40.68642935,0.0
300009.SZ,2020-02-28,-0.8289402605751592,163.85025300708932,198.82995779291142,181.34010540000037,0.0
300073.SZ,2020-02-28,0.3037997708441378,63.65636020377237,147.77983379622728,105.71809699999983,0.0
300182.SZ,2020-02-28,0.40113098522849205,80.3917305196265,185.0300694803746,132.71090000000055,0.0
300357.SZ,2020-02-28,-1.1978370901271331,220.6911209267481,284.28375487325184,252.48743789999997,0.0
300391.SZ,2020-02-28,0.21763370561649634,16.059895376618066,36.33254472338191,26.196220049999987,0.0
300409.SZ,2020-02-28,-0.07408220317517601,51.71848555144817,89.07948294855154,70.39898424999986,0.0
300434.SZ,2020-02-28,-0.21966729499098503,24.22047680113662,31.671351998863408,27.945914400000014,0.0
300527.SZ,2020-02-28,-2.570811999895752,19.367777022465155,24.66100857753483,22.014392799999992,1.0
300562.SZ,2020-02-28,1.1825785549235608,32.70763933350332,69.18466846649672,50.94615390000002,0.0
300584.SZ,2020-02-28,-1.3425728506406924,39.861017979553864,47.79389402044616,43.82745600000001,0.0
300622.SZ,2020-02-28,-1.8888820891947953,23.445685065332896,35.769420534667105,29.6075528,0.0
300643.SZ,2020-02-28,-0.10995324517278883,4.260874759423455,29.39678044057651,16.828827599999983,0.0
300750.SZ,2020-02-28,1.0753750596496539,41.644994009471425,164.27430219052854,102.95964809999998,0.0
300753.SZ,2020-02-28,-0.06111130347262672,36.552292046901215,49.81238885309875,43.182340449999984,0.0
300772.SZ,2020-02-28,-1.8689529785732342,13.849271163266318,19.365728836733684,16.6075,0.0
300779.SZ,2020-02-28,-1.3837743788954555,24.982566538216993,34.65185266178301,29.8172096,0.0
600011.SH,2020-02-28,-2.2413020453033865,22.216408133298955,29.157884866701103,25.68714650000003,1.0
600015.SH,2020-02-28,-2.361254694734617,30.71983718791423,34.49985381208587,32.60984550000005,1.0
600016.SH,2020-02-28,-2.462091854533449,149.40190802134467,166.69291197865508,158.04740999999987,1.0
600025.SH,2020-02-28,-2.1939642283768648,3.934542447610455,4.898811952389546,4.4166772000000005,1.0
600036.SH,2020-02-28,-2.077939400129608,168.33616479600016,192.75127680399947,180.54372079999982,1.0
600085.SH,2020-02-28,-0.7814013187181771,283.6317242567048,323.8918490432953,303.76178665000003,0.0
600153.SH,2020-02-28,-1.61685843597911,114.42202372933573,142.75845627066425,128.59024,0.0
600167.SH,2020-02-28,-1.783333451134111,40.505047869438194,48.153522130561775,44.329284999999985,1.0
600212.SH,2020-02-28,-1.592999188007742,7.959629131092955,14.69065126890701,11.325140199999982,0.0
600276.SH,2020-02-28,-1.2807117692390588,3635.856237837401,4159.4712457626065,3897.6637418000037,0.0
600285.SH,2020-02-28,-1.165133070284708,57.42607376764054,77.40354363235964,67.4148087000001,0.0
600309.SH,2020-02-28,-0.6304417720621549,1539.5058720196546,2114.7755201803443,1827.1406960999993,0.0
600315.SH,2020-02-28,-1.852100072048509,138.42686990304563,197.32832109695525,167.87759550000044,0.0
600332.SH,2020-02-28,-0.5206020000762478,47.3089978404835,56.33824935951654,51.82362360000002,0.0
600545.SH,2020-02-28,-1.5817578038110232,21.96584487226971,31.527913327730307,26.746879100000008,0.0
600548.SH,2020-02-28,-2.0117365827130187,21.917846780349326,27.416817219650685,24.667332000000005,1.0
600566.SH,2020-02-28,-0.7207640127561037,42.41161817280046,57.617637627199585,50.01462790000002,0.0
600600.SH,2020-02-28,-2.1639518211217146,72.36287407365487,92.86582592634508,82.61434999999997,1.0
600615.SH,2020-02-28,-0.9426648153120227,385.121976230968,671.5841534690315,528.3530648499998,0.0
600681.SH,2020-02-28,-2.352630582469353,45.68151304446872,62.663137655531266,54.172325349999994,1.0
600702.SH,2020-02-28,-2.269190795501819,84.42982041373365,117.17370988626577,100.80176514999971,1.0
600738.SH,2020-02-28,-1.9450283764305765,31.247467607738134,43.86826219226189,37.55786490000001,0.0
600750.SH,2020-02-28,-0.5264551236611431,153.12184458724295,178.47359481275663,165.7977196999998,0.0
600886.SH,2020-02-28,-2.422905947828607,362.719451063149,438.548160536851,400.6338058,1.0
600896.SH,2020-02-28,-2.331045178940887,18.912914140174053,22.515590259825906,20.71425219999998,1.0
600903.SH,2020-02-28,-2.2937639176791595,16.936519010286645,24.276576489713285,20.606547749999965,1.0
600919.SH,2020-02-28,-2.3915848583384647,7.130680487298402,8.242597712701599,7.686639100000001,1.0
600961.SH,2020-02-28,-2.193247811510895,10.43187859260295,14.612181407397088,12.522030000000019,1.0
601006.SH,2020-02-28,-2.242041108190253,12.717987691670903,14.850512908329108,13.784250300000005,1.0
601138.SH,2020-02-28,-0.20641713028802877,14.48439669319255,20.695855006807506,17.590125850000028,0.0
601169.SH,2020-02-28,-2.420542701208888,17.721493518303273,20.040026381696787,18.88075995000003,1.0
601228.SH,2020-02-28,-2.27523849844276,3.341184987165809,4.220044412834205,3.7806147000000068,1.0
601318.SH,2020-02-28,-2.329223368895973,189.57549046473912,221.31392353526076,205.44470699999994,1.0
601398.SH,2020-02-28,-2.2433283700526587,9.500511973974273,10.907532026025738,10.204022000000005,1.0
601601.SH,2020-02-28,-2.050327690744363,40.90482923386282,50.49861206613729,45.701720650000055,1.0
601607.SH,2020-02-28,0.12531867886408127,161.48840780415674,194.15574069584363,177.82207425000018,0.0
601689.SH,2020-02-28,0.5339542491529342,11.761585111816073,41.388874388184014,26.575229750000045,0.0
601857.SH,2020-02-28,-2.1497548281472425,6.855286232743853,8.429892767256117,7.6425894999999855,1.0
601872.SH,2020-02-28,-1.4723830755087464,5.688935782051649,9.70551821794835,7.697227,0.0
601886.SH,2020-02-28,-2.2089760045448426,15.019668407109215,19.116835592890787,17.068252,1.0
601919.SH,2020-02-28,-2.1462173813823986,4.266410863918669,5.718902036081326,4.9926564499999975,1.0
601939.SH,2020-02-28,-2.2929948070732182,11.62108347719745,13.445463622802611,12.53327355000003,1.0
603129.SH,2020-02-28,-0.11116322108758198,28.966032967066962,53.6478798329331,41.30695640000003,0.0
603288.SH,2020-02-28,-2.527048846534323,395.9693432737558,447.12966602624493,421.54950465000036,1.0
603318.SH,2020-02-28,-0.8445787831316879,-2.699292932202191,93.98614273220196,45.643424899999886,0.0
603579.SH,2020-02-28,-1.1151298951132151,52.16872798165319,69.39179381834701,60.7802609000001,0.0
603587.SH,2020-02-28,-1.4991971551273187,22.460501747040986,29.402700752958992,25.93160124999999,0.0
603657.SH,2020-02-28,-2.0141187369953792,22.322927919647874,27.576632880352008,24.94978039999994,1.0
603659.SH,2020-02-28,0.5209217232950385,41.0601720303028,109.44923396969705,75.25470299999992,0.0
603676.SH,2020-02-28,-1.736810887218764,9.859909978616388,11.53473642138359,10.697323199999989,0.0
603790.SH,2020-02-28,-2.581581779466291,17.70691313772687,23.826163562273127,20.766538349999998,1.0
603816.SH,2020-02-28,-0.09203112600730386,48.631234093052214,72.6360322069477,60.63363314999996,0.0
603885.SH,2020-02-28,-2.449806110868046,33.71789393253622,46.81502086746382,40.26645740000002,1.0
603896.SH,2020-02-28,-1.2545302305511195,27.896378736656345,32.096974363343726,29.996676550000036,0.0
688036.SH,2020-02-28,0.5497184318236573,26.856427274307727,74.55357272569228,50.705,0.0
688366.SH,2020-02-28,,,,,0.0
688368.SH,2020-02-28,,,,,0.0
002174.SZ,2020-03-02,0.412584752140228,31.025080734931173,105.15236886506878,68.08872479999998,0.0
002635.SZ,2020-03-02,0.6871777871641248,44.08914916805833,139.6893720319415,91.88926059999991,0.0
002812.SZ,2020-03-02,0.8589078874242181,91.36509937134129,246.48606862865887,168.92558400000007,0.0
300718.SZ,2020-03-02,-0.3188970253328261,31.517182038563718,53.9498779614362,42.73352999999996,0.0
688012.SH,2020-03-02,0.8089890160117736,6.763922870335364,224.9720771296646,115.86799999999998,0.0
300418.SZ,2020-03-03,1.1106073699418946,38.38765344723695,103.08116255276295,70.73440799999995,0.0
600530.SH,2020-03-03,-1.9740216612761365,24.495716625862663,34.61050877413738,29.55311270000002,1.0
002261.SZ,2020-03-04,0.6983338794557821,27.08313244678098,139.6281071532191,83.35561980000004,0.0
300315.SZ,2020-03-04,0.3603988457860981,50.534643469141855,96.25573773085816,73.3951906,0.0
603377.SH,2020-03-04,-1.1637707799493837,19.583941403902823,35.87315739609717,27.7285494,0.0
000155.SZ,2020-03-09,-0.05487328108286096,5.481629503473844,8.039413496526159,6.760521500000001,0.0
000429.SZ,2020-03-09,-1.8448095979255015,26.209062718187035,30.08784078181305,28.148451750000042,0.0
000883.SZ,2020-03-09,-1.6416120861453039,18.83311419787985,22.980997402120117,20.907055799999984,0.0
002008.SZ,2020-03-09,-1.161406390482933,424.9152454358226,566.3905451641766,495.6528952999996,0.0
002019.SZ,2020-03-09,0.7255265222256876,170.4057236205093,303.44602337949186,236.9258735000006,0.0
002027.SZ,2020-03-09,-1.3587140847674566,63.54866154145721,87.13528565854268,75.34197359999995,0.0
002074.SZ,2020-03-09,0.6863072048636434,28.000729503823727,126.60546149617622,77.30309549999997,0.0
002091.SZ,2020-03-09,0.3757413182966789,32.51530817999881,56.404267320001196,44.459787750000004,0.0
002235.SZ,2020-03-09,-0.3121122756039311,36.99415767997239,53.50195312002751,45.24805539999995,0.0
002241.SZ,2020-03-09,-0.3557580576809267,398.29278124221105,562.0997369577887,480.19625909999985,0.0
002247.SZ,2020-03-09,-1.3742485996879164,14.146091829086915,21.58482977091305,17.865460799999983,0.0
002315.SZ,2020-03-09,0.8344070581201332,35.42732387120581,72.85477812879412,54.14105099999997,0.0
002354.SZ,2020-03-09,-1.3490146812619372,6.998075085115607,8.848334414884334,7.923204749999971,0.0
002371.SZ,2020-03-09,0.6666226703142187,208.33678984152073,763.2360776584796,485.7864337500002,0.0
002415.SZ,2020-03-09,-0.19137846566596764,611.6202738269942,778.5978503730041,695.1090620999992,0.0
002439.SZ,2020-03-09,0.6253619340159108,230.41811028583467,371.9709004141648,301.19450534999976,0.0
002460.SZ,2020-03-09,1.0221417285306762,119.00163530849628,593.8003666915039,356.40100100000006,0.0
002555.SZ,2020-03-09,0.6215972441532739,161.3200934189675,488.19851238103286,324.7593029000002,0.0
002579.SZ,2020-03-09,0.24531871616462228,40.0383804958289,65.99557650417111,53.01697850000001,0.0
002597.SZ,2020-03-09,0.11813718679069218,79.81766047594353,124.64766992405639,102.23266519999996,0.0
002624.SZ,2020-03-09,0.34064915934373685,51.555376105003624,121.64853249499632,86.60195429999997,0.0
002664.SZ,2020-03-09,-0.29170914313377994,40.63517022623319,51.48624457376679,46.06070739999999,0.0
002666.SZ,2020-03-09,0.5889141280527853,14.820481801560465,33.8719428984395,24.34621234999998,0.0
002756.SZ,2020-03-09,0.21860786572144003,25.626078722363374,47.59473837763663,36.61040855,0.0
002781.SZ,2020-03-09,-2.145689717889179,14.833611037999459,17.94641926200052,16.39001514999999,1.0
002850.SZ,2020-03-09,0.6054003593085734,34.77687211416282,107.65870728583724,71.21778970000003,0.0
300012.SZ,2020-03-09,0.3782442193646891,244.94276735711043,344.1335723428892,294.5381698499998,0.0
300079.SZ,2020-03-09,-0.09293700690624272,53.29650053308248,89.08457366691769,71.19053710000009,0.0
300113.SZ,2020-03-09,-0.28017820617752864,193.63069964481687,386.1249979551833,289.8778488000001,0.0
300148.SZ,2020-03-09,-0.49333175052158584,22.280534315707335,29.0013812842926,25.640957799999967,0.0
300177.SZ,2020-03-09,0.4388146434059885,86.48564752350262,143.47132057649733,114.97848404999998,0.0
300188.SZ,2020-03-09,0.8691762263529439,168.0918784215013,328.8548465784995,248.4733625000004,0.0
300191.SZ,2020-03-09,-1.7084593999225663,75.37516925998513,102.1337852400148,88.75447724999997,0.0
300207.SZ,2020-03-09,-0.12265758348838912,84.97037073426459,178.97812526573534,131.97424799999996,0.0
300224.SZ,2020-03-09,-0.0016949299135682794,30.50118770232989,48.37661709767012,39.4389024,0.0
300234.SZ,2020-03-09,0.06932114358094223,29.9723791142883,40.70744148571178,35.33991030000004,0.0
300251.SZ,2020-03-09,-0.5631820923313595,217.2305224695732,331.5694190304272,274.3999707500002,0.0
300282.SZ,2020-03-09,-2.279817925016495,32.544856141095465,38.570948158904685,35.557902150000075,1.0
300288.SZ,2020-03-09,0.1981233704528253,64.96494321037825,89.9038960896218,77.43441965000002,0.0
300300.SZ,2020-03-09,-2.4321220694360086,55.02529752258063,75.95154667741947,65.48842210000005,1.0
300303.SZ,2020-03-09,0.37761431765672393,44.290170320421915,122.21602117957815,83.25309575000003,0.0
300338.SZ,2020-03-09,-1.7926756109622657,36.97525234137174,53.860263558628304,45.41775795000002,0.0
300362.SZ,2020-03-09,-1.4839011164896703,5.601044933623583,10.582253666376463,8.091649300000023,0.0
300369.SZ,2020-03-09,0.7196635482380929,123.06999425440583,208.81019514559435,165.9400947000001,0.0
300393.SZ,2020-03-09,0.0655968347628497,27.33602681222943,44.23399458777051,35.78501069999997,0.0
300433.SZ,2020-03-09,0.5412657444998304,55.27732946633727,125.6781486336626,90.47773904999994,0.0
300451.SZ,2020-03-09,0.8374720967963788,131.6795444878294,228.17358591217078,179.92656520000008,0.0
300465.SZ,2020-03-09,0.45762407202169386,21.693374165058277,54.19998583494173,37.94668,0.0
300468.SZ,2020-03-09,0.09592351087260206,48.483873984910545,84.6297236150895,66.55679880000002,0.0
300496.SZ,2020-03-09,0.6951218589864536,121.63600771186482,288.5048294881351,205.07041859999995,0.0
300559.SZ,2020-03-09,-0.22360017924092737,89.71262834900065,129.84784215099927,109.78023524999996,0.0
300651.SZ,2020-03-09,-1.7061466792461744,40.17173970962968,50.745604090370485,45.458671900000084,0.0
300687.SZ,2020-03-09,0.5493425551688952,34.405293945277755,61.97483185472226,48.19006290000001,0.0
300751.SZ,2020-03-09,0.6119390334826107,97.29489814822716,225.3302018517727,161.31254999999993,0.0
300770.SZ,2020-03-09,0.6031050450693556,81.44351343083764,202.1554865691623,141.79949999999997,0.0
300771.SZ,2020-03-09,0.6164486893401907,48.29239758555401,78.45432431444584,63.37336094999993,0.0
300799.SZ,2020-03-09,,,,,0.0
600007.SH,2020-03-09,-1.8296418636496332,23.96338099069778,33.413050209302234,28.688215600000007,0.0
600176.SH,2020-03-09,-0.6131111448855489,117.10171934324744,166.0068254567528,141.55427240000012,0.0
600177.SH,2020-03-09,-1.2104531812110442,234.1807911069897,266.9301340930108,250.55546260000023,0.0
600201.SH,2020-03-09,0.4848033011519138,270.79813482405314,357.516749775947,314.15744230000007,0.0
600328.SH,2020-03-09,0.47243709763940667,22.25661286689294,27.545139133107075,24.900876000000007,0.0
600346.SH,2020-03-09,-1.1291132008003888,129.044543917027,168.65900628297277,148.85177509999988,0.0
600373.SH,2020-03-09,-0.02998383948470696,44.61711384018443,69.75471505981557,57.18591445,0.0
600507.SH,2020-03-09,-0.6785472102675338,98.94890916853927,131.06038803146086,115.00464860000007,0.0
600529.SH,2020-03-09,1.130882065250829,155.30852635514194,304.29577814485833,229.80215225000012,0.0
600535.SH,2020-03-09,-0.6641371456630056,165.48010979266863,186.41561880733158,175.9478643000001,0.0
600563.SH,2020-03-09,0.26265606064486,101.37569905465391,166.861322945346,134.11851099999996,0.0
600570.SH,2020-03-09,0.7914846369528068,1211.8465773179798,1917.7191816820184,1564.7828794999991,0.0
600633.SH,2020-03-09,0.28052232099094226,61.38706760459477,82.1257067954053,71.75638720000003,0.0
600673.SH,2020-03-09,-1.192257453752638,100.50011063564335,135.7734258643565,118.13676824999993,0.0
600699.SH,2020-03-09,0.6459582452407002,40.111393630691026,121.73560136930897,80.9234975,0.0
600733.SH,2020-03-09,-0.002111191387035697,46.79063500977664,66.66870019022329,56.72966759999997,0.0
600850.SH,2020-03-09,-0.7027558038162738,157.33252584097852,204.62207765902156,180.97730175000004,0.0
601012.SH,2020-03-09,0.4667641138443719,187.13532980444464,333.9529645955556,260.5441472000001,0.0
601128.SH,2020-03-09,-1.5052158162678206,8.191474229751114,9.79706937024888,8.994271799999996,0.0
601225.SH,2020-03-09,-1.6198091423691143,8.780226785182881,10.445897714817113,9.613062249999997,0.0
601628.SH,2020-03-09,-1.7399517715712747,34.45649266257063,44.12312013742939,39.28980640000001,0.0
601838.SH,2020-03-09,-1.7780983955312555,8.588922970944967,9.762723029055039,9.175823000000003,0.0
601858.SH,2020-03-09,-1.5534629025475504,10.62782433027141,12.390326669728557,11.509075499999984,0.0
601966.SH,2020-03-09,-0.40754732723351567,20.732552258094493,25.14679394190547,22.939673099999982,0.0
601997.SH,2020-03-09,-1.8303153878884837,12.430461157227246,15.007685842772776,13.719073500000011,0.0
603019.SH,2020-03-09,0.7119440956530367,76.27750565115971,145.02510324884042,110.65130445000007,0.0
603039.SH,2020-03-09,0.8946119812238954,96.96449625735207,206.62981134264814,151.7971538000001,0.0
603203.SH,2020-03-09,0.4642829872441642,30.765110629880862,59.68738857011921,45.22624960000004,0.0
603232.SH,2020-03-09,0.5060174399809689,43.320102678506245,109.61987962149381,76.46999115000003,0.0
603496.SH,2020-03-09,0.09796206335799376,30.305539837562833,64.86290096243715,47.58422039999999,0.0
603501.SH,2020-03-09,0.10617954851805722,93.64823132665632,211.99521787334376,152.82172460000004,0.0
603516.SH,2020-03-09,0.14282225033189264,42.70683500271693,75.62831319728294,59.16757409999993,0.0
603583.SH,2020-03-09,0.12732848971022007,47.82590783084773,84.25933926915218,66.04262354999996,0.0
603589.SH,2020-03-09,-1.6957470811230602,44.66891251820584,64.07923058179435,54.374071550000096,0.0
603727.SH,2020-03-09,-0.24843697180265226,14.527994548690286,23.33245865130968,18.930226599999983,0.0
603786.SH,2020-03-09,0.7113648980401295,35.316214567778445,77.32278543222154,56.31949999999999,0.0
603888.SH,2020-03-09,0.21006832852172644,41.79481679817003,82.26774320183011,62.03128000000007,0.0
603960.SH,2020-03-09,0.4117269994188543,58.331266744147364,83.17609745585273,70.75368210000005,0.0
688006.SH,2020-03-09,0.04092778366741393,30.770157419295657,52.8578425807043,41.81399999999998,0.0
688023.SH,2020-03-09,,,,,0.0
688116.SH,2020-03-09,0.6041020107858421,16.14638151451051,57.99361848548948,37.06999999999999,0.0
688118.SH,2020-03-09,,,,,0.0
688299.SH,2020-03-09,,,,,0.0
688369.SH,2020-03-09,,,,,0.0
688399.SH,2020-03-09,,,,,0.0
002506.SZ,2020-03-10,-1.637522375482072,25.32023330862411,35.01860509137586,30.169419199999986,1.0
002603.SZ,2020-03-10,0.8298300413795584,22.65222984892279,49.017622651077176,35.83492624999998,0.0
000999.SZ,2020-03-11,0.26133308868363947,54.22958546185515,71.71173983814484,62.970662649999994,0.0
002605.SZ,2020-03-11,0.42005157890644096,23.05944477811326,194.20664862188693,108.6330467000001,0.0
300196.SZ,2020-03-11,0.4207208458150096,26.10233296602314,47.20544703397681,36.653889999999976,0.0
300343.SZ,2020-03-11,-0.9941988998210837,34.16784961949635,49.21685038050377,41.69235000000006,0.0
600636.SH,2020-03-11,0.7944829656669326,96.42953063224206,191.5496543677586,143.98959250000033,0.0
603338.SH,2020-03-11,-0.738469758375842,301.2372467989575,381.18698520104215,341.2121159999998,0.0
603444.SH,2020-03-11,0.8314785456019541,237.292095223989,499.5777834760114,368.4349393500002,0.0
000049.SZ,2020-03-12,-0.11965815489398045,188.2443540079483,263.9787659920508,226.11155999999954,0.0
000157.SZ,2020-03-12,-0.993616096541262,400.01902959830136,489.49301790169864,444.75602375,0.0
000523.SZ,2020-03-12,0.1425732474803218,30.980895233489626,55.89426476651034,43.43757999999998,0.0
000620.SZ,2020-03-12,-1.4400655623073972,6.258165775981615,13.11544162401839,9.686803700000002,0.0
000629.SZ,2020-03-12,-1.8036542125018105,17.911261250553,24.32848574944693,21.119873499999965,0.0
000937.SZ,2020-03-12,-1.7454712057456248,23.491590222515946,28.403785377484077,25.94768780000001,0.0
000950.SZ,2020-03-12,-0.8384510927369273,12.324148825396263,14.417065174603723,13.370606999999993,0.0
