wait_bin,n,q0_pct,q1_pct,q2_pct,q3_pct,still_below_lbb_pct,exact_eligible_pct,release_ret_mean
1-5d,108,0.0,7.4074074074074066,6.481481481481481,86.11111111111111,13.88888888888889,7.4074074074074066,1.2105910700611613
6-10d,58,3.4482758620689653,0.0,0.0,96.55172413793103,0.0,0.0,-0.7860387693075546
11-20d,105,2.857142857142857,0.9523809523809524,0.9523809523809524,95.23809523809523,1.9047619047619049,0.9523809523809524,1.268904951523429
21-40d,58,22.413793103448278,0.0,0.0,77.58620689655173,0.0,0.0,-1.523367346352549
40-+d,8,25.0,0.0,0.0,75.0,0.0,0.0,-2.74845883489558
