date,equity,cash,stock_val,etf_sh,etf_val,n_pos,invested,slot_available,capital_constrained,has_top10_signal
2021-03-17,1034410.6521823909,112.65218239088426,1034298.0,0,0.0,3,1156024.05712794,False,False,True
2021-03-18,1043018.6521823909,112.65218239088426,1042906.0,0,0.0,3,1156024.05712794,False,False,True
2021-03-19,979905.6521823909,112.65218239088426,979793.0,0,0.0,3,1156024.05712794,False,False,True
2021-03-22,966467.6521823909,112.65218239088426,966355.0,0,0.0,3,1156024.05712794,False,False,True
2021-03-23,947133.6521823909,112.65218239088426,947021.0,0,0.0,3,1156024.05712794,False,False,True
2021-03-24,905216.6521823909,112.65218239088426,905104.0,0,0.0,3,1156024.05712794,False,False,True
2021-03-25,915515.6521823909,112.65218239088426,915403.0,0,0.0,3,1156024.05712794,False,False,True
2021-03-26,971228.6521823909,112.65218239088426,971116.0,0,0.0,3,1156024.05712794,False,False,True
2021-03-29,952002.6521823909,112.65218239088426,951890.0,0,0.0,3,1156024.05712794,False,False,True
2021-03-30,963322.6521823909,112.65218239088426,963210.0,0,0.0,3,1156024.05712794,False,False,True
2021-03-31,961330.6521823909,112.65218239088426,961218.0,0,0.0,3,1156024.05712794,False,False,True
2021-04-01,991917.6521823909,112.65218239088426,991805.0,0,0.0,3,1156024.05712794,False,False,True
2021-04-02,1007208.7606009908,187797.7606009909,819411.0,0,0.0,2,957524.2105829399,True,True,True
2021-04-06,991820.7606009908,187797.7606009909,804023.0,0,0.0,2,957524.2105829399,True,True,True
2021-04-07,977693.7606009908,187797.7606009909,789896.0,0,0.0,2,957524.2105829399,True,True,True
2021-04-08,972194.7606009908,187797.7606009909,784397.0,0,0.0,2,957524.2105829399,True,True,True
2021-04-09,955812.7606009908,187797.7606009909,768015.0,0,0.0,2,957524.2105829399,True,True,True
2021-04-12,950360.7606009908,187797.7606009909,762563.0,0,0.0,2,957524.2105829399,True,True,True
2021-04-13,974891.864552991,2764.864552990941,972127.0,0,0.0,3,1142557.10663094,False,False,True
2021-04-14,997541.0264948109,383460.02649481094,614081.0,0,0.0,2,771790.43235294,True,False,True
2021-04-15,988776.372221011,189085.372221011,799691.0,0,0.0,2,966165.0866267399,True,True,True
2021-04-16,980481.750198011,297.7501980110246,980184.0,0,0.0,3,1154952.7086497399,False,False,True
2021-04-19,1023196.464510331,458492.46451033105,564704.0,0,0.0,2,568195.1723447999,True,False,True
2021-04-20,1022300.464510331,458492.46451033105,563808.0,0,0.0,2,568195.1723447999,True,False,True
2021-04-21,1025778.464510331,458492.46451033105,567286.0,0,0.0,2,568195.1723447999,True,False,True
2021-04-22,1019426.464510331,458492.46451033105,560934.0,0,0.0,2,568195.1723447999,True,False,True
2021-04-23,1035396.464510331,458492.46451033105,576904.0,0,0.0,2,568195.1723447999,True,False,True
2021-04-26,1035764.464510331,458492.46451033105,577272.0,0,0.0,2,568195.1723447999,True,False,True
2021-04-27,1030398.464510331,458492.46451033105,571906.0,0,0.0,2,568195.1723447999,True,False,True
2021-04-28,1031776.464510331,458492.46451033105,573284.0,0,0.0,2,568195.1723447999,True,False,True
2021-04-29,1030046.464510331,458492.46451033105,571554.0,0,0.0,2,568195.1723447999,True,False,True
2021-04-30,1027382.464510331,458492.46451033105,568890.0,0,0.0,2,568195.1723447999,True,False,True
2021-05-06,1016581.0315263311,269855.0315263311,746726.0,0,0.0,3,756832.6053287998,False,False,True
2021-05-07,1002565.0315263311,269855.0315263311,732710.0,0,0.0,3,756832.6053287998,False,False,True
2021-05-10,1009092.192771231,82484.19277123112,926608.0,0,0.0,3,944203.4440838997,False,False,True
2021-05-11,1013114.192771231,82484.19277123112,930630.0,0,0.0,3,944203.4440838997,False,False,True
2021-05-12,1035306.3810056311,290453.3810056311,744853.0,0,0.0,2,755415.8220608998,True,False,True
2021-05-13,1029082.3810056311,290453.3810056311,738629.0,0,0.0,2,755415.8220608998,True,False,True
2021-05-14,1048969.4884448312,91122.48844483113,957847.0,0,0.0,3,954746.7146216998,False,False,True
2021-05-17,1083796.4884448312,91122.48844483113,992674.0,0,0.0,3,954746.7146216998,False,False,True
2021-05-18,1087527.755239991,477513.7552399911,610014.0,0,0.0,2,575339.1642999,True,False,True
2021-05-19,1123159.755239991,477513.7552399911,645646.0,0,0.0,2,575339.1642999,True,False,True
2021-05-20,1123775.755239991,477513.7552399911,646262.0,0,0.0,2,575339.1642999,True,False,True
2021-05-21,1118521.755239991,477513.7552399911,641008.0,0,0.0,2,575339.1642999,True,False,True
2021-05-24,1125028.755239991,477513.7552399911,647515.0,0,0.0,2,575339.1642999,True,False,True
2021-05-25,1136887.9042411111,307611.90424111113,829276.0,0,0.0,3,745241.0152987799,False,False,True
2021-05-26,1137660.9042411111,307611.90424111113,830049.0,0,0.0,3,745241.0152987799,False,False,True
2021-05-27,1141256.9042411111,307611.90424111113,833645.0,0,0.0,3,745241.0152987799,False,False,True
2021-05-28,1134585.9247609512,140785.92476095114,993800.0,0,0.0,3,912066.99477894,False,False,True
2021-05-31,1134111.9247609512,140785.92476095114,993326.0,0,0.0,3,912066.99477894,False,False,True
2021-06-01,1187185.690977591,367935.69097759115,819250.0,0,0.0,2,712736.1022181399,True,False,True
2021-06-02,1190361.690977591,367935.69097759115,822426.0,0,0.0,2,712736.1022181399,True,False,True
2021-06-03,1173285.690977591,367935.69097759115,805350.0,0,0.0,2,712736.1022181399,True,False,True
2021-06-04,1186603.690977591,367935.69097759115,818668.0,0,0.0,2,712736.1022181399,True,False,True
2021-06-07,1183410.690977591,367935.69097759115,815475.0,0,0.0,2,712736.1022181399,True,False,True
2021-06-08,1199840.9477570914,676360.9477570913,523480.0,0,0.0,2,535878.4961930399,True,False,True
2021-06-09,1198544.9477570914,676360.9477570913,522184.0,0,0.0,2,535878.4961930399,True,False,True
2021-06-10,1209840.0551962913,477030.0551962913,732810.0,0,0.0,2,735209.38875384,True,False,True
2021-06-11,1195086.0551962913,477030.0551962913,718056.0,0,0.0,2,735209.38875384,True,False,True
2021-06-15,1179168.7505630914,278960.75056309137,900208.0,0,0.0,3,933278.6933870399,False,False,True
2021-06-16,1151722.6992095313,79503.69920953139,1072219.0,0,0.0,3,1132735.7447405998,False,False,True
2021-06-17,1149262.3132318514,1337.3132318513963,1147925.0,0,0.0,3,1210902.1307182799,False,False,True
2021-06-18,1173957.3132318514,1337.3132318513963,1172620.0,0,0.0,3,1210902.1307182799,False,False,True
2021-06-21,1155660.3132318514,1337.3132318513963,1154323.0,0,0.0,3,1210902.1307182799,False,False,True
2021-06-22,1179136.3132318514,1337.3132318513963,1177799.0,0,0.0,3,1210902.1307182799,False,False,True
2021-06-23,1196532.3132318514,1337.3132318513963,1195195.0,0,0.0,3,1210902.1307182799,False,False,True
2021-06-24,1178215.3132318514,1337.3132318513963,1176878.0,0,0.0,3,1210902.1307182799,False,False,True
2021-06-25,1200835.3132318514,1337.3132318513963,1199498.0,0,0.0,3,1210902.1307182799,False,False,True
2021-06-28,1206811.3132318514,1337.3132318513963,1205474.0,0,0.0,3,1210902.1307182799,False,False,True
2021-06-29,1173598.3132318514,1337.3132318513963,1172261.0,0,0.0,3,1210902.1307182799,False,False,True
2021-06-30,1188715.3132318514,1337.3132318513963,1187378.0,0,0.0,3,1210902.1307182799,False,False,True
2021-07-01,1164603.3132318514,1337.3132318513963,1163266.0,0,0.0,3,1210902.1307182799,False,False,True
2021-07-02,1153294.3132318514,1337.3132318513963,1151957.0,0,0.0,3,1210902.1307182799,False,False,True
2021-07-05,1164015.3132318514,1337.3132318513963,1162678.0,0,0.0,3,1210902.1307182799,False,False,True
2021-07-06,1179136.0482918513,630912.0482918514,548224.0,0,0.0,2,612963.52108992,True,False,True
2021-07-07,1185464.0855805515,452182.0855805514,733282.0,0,0.0,2,791693.4838012198,True,False,True
2021-07-08,1194393.0855805515,452182.0855805514,742211.0,0,0.0,2,791693.4838012198,True,False,True
2021-07-09,1204846.8873220114,64314.88732201149,1140532.0,0,0.0,3,1179560.68205976,False,False,True
2021-07-12,1212159.8873220114,64314.88732201149,1147845.0,0,0.0,3,1179560.68205976,False,False,True
2021-07-13,1214450.8873220114,64314.88732201149,1150136.0,0,0.0,3,1179560.68205976,False,False,True
2021-07-14,1219613.8873220114,64314.88732201149,1155299.0,0,0.0,3,1179560.68205976,False,False,True
2021-07-15,1225814.8873220114,64314.88732201149,1161500.0,0,0.0,3,1179560.68205976,False,False,True
2021-07-16,1197900.8873220114,64314.88732201149,1133586.0,0,0.0,3,1179560.68205976,False,False,True
2021-07-19,1246224.4585414515,598549.4585414515,647675.0,0,0.0,2,664102.8888694199,True,False,True
2021-07-20,1259493.4585414515,598549.4585414515,660944.0,0,0.0,2,664102.8888694199,True,False,True
2021-07-21,1254821.4585414515,598549.4585414515,656272.0,0,0.0,2,664102.8888694199,True,False,True
2021-07-22,1286789.4585414515,598549.4585414515,688240.0,0,0.0,2,664102.8888694199,True,False,True
2021-07-23,1280115.0719587314,398826.0719587315,881289.0,0,0.0,3,863826.2754521399,False,False,True
2021-07-26,1249928.0719587314,398826.0719587315,851102.0,0,0.0,3,863826.2754521399,False,False,True
2021-07-27,1192394.0445827316,200977.04458273153,991417.0,0,0.0,3,1061675.3028281399,False,False,True
2021-07-28,1200649.0445827316,200977.04458273153,999672.0,0,0.0,3,1061675.3028281399,False,False,True
2021-07-29,1198852.5900112116,4377.590011211549,1194475.0,0,0.0,3,1258274.7573996596,False,False,True
2021-07-30,1152070.5900112116,4377.590011211549,1147693.0,0,0.0,3,1258274.7573996596,False,False,True
2021-08-02,1229128.5900112116,4377.590011211549,1224751.0,0,0.0,3,1258274.7573996596,False,False,True
2021-08-03,1252146.8339952116,501651.83399521164,750495.0,0,0.0,2,783024.5724701398,True,False,True
2021-08-04,1252641.8339952116,501651.83399521164,750990.0,0,0.0,2,783024.5724701398,True,False,True
2021-08-05,1244384.2397276117,721893.2397276117,522491.0,0,0.0,1,583301.1858874199,True,False,True
2021-08-06,1241693.2397276117,721893.2397276117,519800.0,0,0.0,1,583301.1858874199,True,False,True
2021-08-09,1250916.2397276117,721893.2397276117,529023.0,0,0.0,1,583301.1858874199,True,False,True
2021-08-10,1294363.2397276117,721893.2397276117,572470.0,0,0.0,1,583301.1858874199,True,False,True
2021-08-11,1288153.2397276117,721893.2397276117,566260.0,0,0.0,1,583301.1858874199,True,False,True
2021-08-12,1269109.2397276117,721893.2397276117,547216.0,0,0.0,1,583301.1858874199,True,False,True
2021-08-13,1275733.2397276117,721893.2397276117,553840.0,0,0.0,1,583301.1858874199,True,False,True
2021-08-16,1275503.2397276117,721893.2397276117,553610.0,0,0.0,1,583301.1858874199,True,False,True
2021-08-17,1246127.3936628117,331922.3936628117,914205.0,0,0.0,3,973272.0319522198,False,False,True
2021-08-18,1257130.3936628117,331922.3936628117,925208.0,0,0.0,3,973272.0319522198,False,False,True
2021-08-19,1258409.3936628117,331922.3936628117,926487.0,0,0.0,3,973272.0319522198,False,False,True
2021-08-20,1220540.3936628117,331922.3936628117,888618.0,0,0.0,3,973272.0319522198,False,False,True
2021-08-23,1236025.2991075518,145937.29910755175,1090088.0,0,0.0,3,1159257.1265074797,False,False,True
2021-08-24,1257057.2991075518,145937.29910755175,1111120.0,0,0.0,3,1159257.1265074797,False,False,True
2021-08-25,1279357.2991075518,145937.29910755175,1133420.0,0,0.0,3,1159257.1265074797,False,False,True
2021-08-26,1243001.2991075518,145937.29910755175,1097064.0,0,0.0,3,1159257.1265074797,False,False,True
2021-08-27,1242733.2991075518,145937.29910755175,1096796.0,0,0.0,3,1159257.1265074797,False,False,True
2021-08-30,1253183.7476655517,388687.7476655517,864496.0,0,0.0,2,963530.7708826797,True,False,True
2021-08-31,1232043.7476655517,388687.7476655517,843356.0,0,0.0,2,963530.7708826797,True,False,True
2021-09-01,1248843.7476655517,388687.7476655517,860156.0,0,0.0,2,963530.7708826797,True,False,True
2021-09-02,1230023.7476655517,388687.7476655517,841336.0,0,0.0,2,963530.7708826797,True,False,True
2021-09-03,1242135.7476655517,388687.7476655517,853448.0,0,0.0,2,963530.7708826797,True,False,True
2021-09-06,1271799.7476655517,388687.7476655517,883112.0,0,0.0,2,963530.7708826797,True,False,True
2021-09-07,1272595.7476655517,388687.7476655517,883908.0,0,0.0,2,963530.7708826797,True,False,True
2021-09-08,1254591.7476655517,388687.7476655517,865904.0,0,0.0,2,963530.7708826797,True,False,True
2021-09-09,1255023.7476655517,388687.7476655517,866336.0,0,0.0,2,963530.7708826797,True,False,True
2021-09-10,1273367.7476655517,388687.7476655517,884680.0,0,0.0,2,963530.7708826797,True,False,True
2021-09-13,1254735.7476655517,388687.7476655517,866048.0,0,0.0,2,963530.7708826797,True,False,True
2021-09-14,1260416.6573893118,602080.6573893118,658336.0,0,0.0,1,769286.2804426798,True,False,True
2021-09-15,1237280.6573893118,602080.6573893118,635200.0,0,0.0,1,769286.2804426798,True,False,True
2021-09-16,1232480.6573893118,602080.6573893118,630400.0,0,0.0,1,769286.2804426798,True,False,True
2021-09-17,1254023.646429312,405833.64642931183,848190.0,0,0.0,1,965533.2914026798,True,False,True
2021-09-22,1220339.646429312,405833.64642931183,814506.0,0,0.0,1,965533.2914026798,True,False,True
2021-09-23,1217634.107452992,210756.10745299183,1006878.0,0,0.0,2,1160610.8303789997,True,False,True
2021-09-24,1240464.107452992,210756.10745299183,1029708.0,0,0.0,2,1160610.8303789997,True,False,True
2021-09-27,1295400.5587288318,1122276.5587288318,173124.0,0,0.0,1,195077.53897632,True,False,True
2021-09-28,1288781.9926732318,927971.9926732319,360810.0,0,0.0,1,389382.10503192,True,False,True
2021-09-29,1277425.591613832,729031.5916138319,548394.0,0,0.0,2,588322.50609132,True,False,True
2021-09-30,1313956.225260512,532502.225260512,781454.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-08,1289710.225260512,532502.225260512,757208.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-11,1289393.225260512,532502.225260512,756891.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-12,1261629.225260512,532502.225260512,729127.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-13,1286186.225260512,532502.225260512,753684.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-14,1274905.225260512,532502.225260512,742403.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-15,1280879.225260512,532502.225260512,748377.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-18,1307555.225260512,532502.225260512,775053.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-19,1315914.225260512,532502.225260512,783412.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-20,1315763.225260512,532502.225260512,783261.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-21,1321492.225260512,532502.225260512,788990.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-22,1294482.225260512,532502.225260512,761980.0,0,0.0,3,784851.8724446399,False,False,True
2021-10-25,1323496.194179072,772814.194179072,550682.0,0,0.0,2,588322.50609132,True,False,True
2021-10-26,1332540.194179072,772814.194179072,559726.0,0,0.0,2,588322.50609132,True,False,True
2021-10-27,1322054.194179072,772814.194179072,549240.0,0,0.0,2,588322.50609132,True,False,True
2021-10-28,1296618.001095192,575628.001095192,720990.0,0,0.0,3,785508.6991752,False,False,True
2021-10-29,1315209.001095192,575628.001095192,739581.0,0,0.0,3,785508.6991752,False,False,True
2021-11-01,1292010.001095192,575628.001095192,716382.0,0,0.0,3,785508.6991752,False,False,True
2021-11-02,1296710.001095192,575628.001095192,721082.0,0,0.0,3,785508.6991752,False,False,True
2021-11-03,1302809.001095192,575628.001095192,727181.0,0,0.0,3,785508.6991752,False,False,True
2021-11-04,1300982.001095192,575628.001095192,725354.0,0,0.0,3,785508.6991752,False,False,True
2021-11-05,1308387.001095192,575628.001095192,732759.0,0,0.0,3,785508.6991752,False,False,True
2021-11-08,1341376.001095192,575628.001095192,765748.0,0,0.0,3,785508.6991752,False,False,True
2021-11-09,1351177.9842137522,985555.9842137521,365622.0,0,0.0,2,396126.59414327994,True,False,True
2021-11-10,1343713.9842137522,985555.9842137521,358158.0,0,0.0,2,396126.59414327994,True,False,True
2021-11-11,1351099.9842137522,985555.9842137521,365544.0,0,0.0,2,396126.59414327994,True,False,True
2021-11-12,1345375.9842137522,985555.9842137521,359820.0,0,0.0,2,396126.59414327994,True,False,True
2021-11-15,1342612.9842137522,985555.9842137521,357057.0,0,0.0,2,396126.59414327994,True,False,True
2021-11-16,1361030.7469881522,786745.7469881522,574285.0,0,0.0,2,594936.8313688799,True,False,True
2021-11-17,1358702.6446103721,588042.6446103721,770660.0,0,0.0,3,793639.9337466599,False,False,True
2021-11-18,1353185.6446103721,588042.6446103721,765143.0,0,0.0,3,793639.9337466599,False,False,True
2021-11-19,1358839.6446103721,588042.6446103721,770797.0,0,0.0,3,793639.9337466599,False,False,True
2021-11-22,1362423.6446103721,588042.6446103721,774381.0,0,0.0,3,793639.9337466599,False,False,True
2021-11-23,1359273.6446103721,588042.6446103721,771231.0,0,0.0,3,793639.9337466599,False,False,True
2021-11-24,1352014.6446103721,588042.6446103721,763972.0,0,0.0,3,793639.9337466599,False,False,True
2021-11-25,1351764.6446103721,588042.6446103721,763722.0,0,0.0,3,793639.9337466599,False,False,True
2021-11-26,1344310.6446103721,588042.6446103721,756268.0,0,0.0,3,793639.9337466599,False,False,True
2021-11-29,1377417.6446103721,588042.6446103721,789375.0,0,0.0,3,793639.9337466599,False,False,True
2021-11-30,1380857.7191534722,799950.7191534722,580907.0,0,0.0,2,593814.4186174199,True,False,True
2021-12-01,1391557.7191534722,799950.7191534722,591607.0,0,0.0,2,593814.4186174199,True,False,True
2021-12-02,1391448.2659400722,608119.2659400722,783329.0,0,0.0,3,785645.8718308199,False,False,True
2021-12-03,1391223.2659400722,608119.2659400722,783104.0,0,0.0,3,785645.8718308199,False,False,True
2021-12-06,1403378.6854342723,625555.6854342723,777823.0,0,0.0,2,783990.7886210398,True,False,True
2021-12-07,1426807.6854342723,625555.6854342723,801252.0,0,0.0,2,783990.7886210398,True,False,True
2021-12-08,1426368.6854342723,625555.6854342723,800813.0,0,0.0,2,783990.7886210398,True,False,True
2021-12-09,1435049.5194759923,1035549.5194759923,399500.0,0,0.0,1,388879.47238139994,True,False,True
2021-12-10,1443556.5194759923,1035549.5194759923,408007.0,0,0.0,1,388879.47238139994,True,False,True
2021-12-13,1447645.5194759923,1035549.5194759923,412096.00000000006,0,0.0,1,388879.47238139994,True,False,True
2021-12-14,1442287.5194759923,1035549.5194759923,406738.00000000006,0,0.0,1,388879.47238139994,True,False,True
2021-12-15,1436459.5194759923,1035549.5194759923,400910.0,0,0.0,1,388879.47238139994,True,False,True
2021-12-16,1437305.5194759923,1035549.5194759923,401756.0,0,0.0,1,388879.47238139994,True,False,True
2021-12-17,1416714.9797879923,836498.9797879923,580216.0,0,0.0,2,587930.0120693999,True,False,True
2021-12-20,1404151.9797879923,836498.9797879923,567653.0,0,0.0,2,587930.0120693999,True,False,True
2021-12-21,1413402.2342889924,464881.23428899236,948521.0,0,0.0,3,959547.7575683999,False,False,True
2021-12-22,1415378.2342889924,464881.23428899236,950497.0,0,0.0,3,959547.7575683999,False,False,True
2021-12-23,1420428.2342889924,464881.23428899236,955547.0,0,0.0,3,959547.7575683999,False,False,True
2021-12-24,1381957.2342889924,464881.23428899236,917076.0,0,0.0,3,959547.7575683999,False,False,True
2021-12-27,1380664.1419013925,292404.1419013924,1088260.0,0,0.0,3,1132024.8499559998,False,False,True
2021-12-28,1405879.1419013925,292404.1419013924,1113475.0,0,0.0,3,1132024.8499559998,False,False,True
2021-12-29,1399781.1419013925,292404.1419013924,1107377.0,0,0.0,3,1132024.8499559998,False,False,True
2021-12-30,1402167.1419013925,292404.1419013924,1109763.0,0,0.0,3,1132024.8499559998,False,False,True
2021-12-31,1425712.1419013925,292404.1419013924,1133308.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-04,1411974.1419013925,292404.1419013924,1119570.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-05,1358377.1419013925,292404.1419013924,1065973.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-06,1345899.1419013925,292404.1419013924,1053495.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-07,1338713.1419013925,292404.1419013924,1046309.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-10,1334854.1419013925,292404.1419013924,1042450.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-11,1315656.1419013925,292404.1419013924,1023252.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-12,1366768.1419013925,292404.1419013924,1074364.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-13,1361313.1419013925,292404.1419013924,1068909.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-14,1365715.1419013925,292404.1419013924,1073311.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-17,1410347.1419013925,292404.1419013924,1117943.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-18,1390693.1419013925,292404.1419013924,1098289.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-19,1357553.1419013925,292404.1419013924,1065149.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-20,1352920.1419013925,292404.1419013924,1060516.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-21,1341858.1419013925,292404.1419013924,1049454.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-24,1352696.1419013925,292404.1419013924,1060292.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-25,1318113.1419013925,292404.1419013924,1025709.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-26,1357547.1419013925,292404.1419013924,1065143.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-27,1324997.1419013925,292404.1419013924,1032593.0,0,0.0,3,1132024.8499559998,False,False,True
2022-01-28,1295001.1419013925,292404.1419013924,1002597.0,0,0.0,3,1132024.8499559998,False,False,True
2022-02-07,1331815.1252360325,2403.125236032429,1329412.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-08,1285229.1252360325,2403.125236032429,1282826.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-09,1298779.1252360325,2403.125236032429,1296376.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-10,1252379.1252360325,2403.125236032429,1249976.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-11,1192849.1252360325,2403.125236032429,1190446.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-14,1208209.1252360325,2403.125236032429,1205806.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-15,1254979.1252360325,2403.125236032429,1252576.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-16,1257681.1252360325,2403.125236032429,1255278.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-17,1279441.1252360325,2403.125236032429,1277038.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-18,1263501.1252360325,2403.125236032429,1261098.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-21,1249225.1252360325,2403.125236032429,1246822.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-22,1243479.1252360325,2403.125236032429,1241076.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-23,1300203.1252360325,2403.125236032429,1297800.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-24,1288341.1252360325,2403.125236032429,1285938.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-25,1317539.1252360325,2403.125236032429,1315136.0,0,0.0,3,1422025.8666213597,False,False,True
2022-02-28,1346457.1252360325,2403.125236032429,1344054.0,0,0.0,3,1422025.8666213597,False,False,True
2022-03-01,1371669.5938180324,596757.5938180324,774912.0,0,0.0,2,839582.7607767599,True,False,True
2022-03-02,1352541.5938180324,596757.5938180324,755784.0,0,0.0,2,839582.7607767599,True,False,True
2022-03-03,1345929.5938180324,596757.5938180324,749172.0,0,0.0,2,839582.7607767599,True,False,True
2022-03-04,1308451.0900637526,398530.0900637525,909921.0,0,0.0,3,1037810.2645310399,False,False,True
2022-03-07,1256562.0900637526,398530.0900637525,858032.0,0,0.0,3,1037810.2645310399,False,False,True
2022-03-08,1235519.4394371125,13481.439437112538,1222038.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-09,1269812.4394371125,13481.439437112538,1256331.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-10,1312226.4394371125,13481.439437112538,1298745.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-11,1316573.4394371125,13481.439437112538,1303092.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-14,1250678.4394371125,13481.439437112538,1237197.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-15,1224106.4394371125,13481.439437112538,1210625.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-16,1317322.4394371125,13481.439437112538,1303841.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-17,1357275.4394371125,13481.439437112538,1343794.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-18,1341821.4394371125,13481.439437112538,1328340.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-21,1378288.4394371125,13481.439437112538,1364807.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-22,1368171.4394371125,13481.439437112538,1354690.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-23,1378664.4394371125,13481.439437112538,1365183.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-24,1372093.4394371125,13481.439437112538,1358612.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-25,1323797.4394371125,13481.439437112538,1310316.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-28,1288881.4394371125,13481.439437112538,1275400.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-29,1288179.4394371125,13481.439437112538,1274698.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-30,1345080.4394371125,13481.439437112538,1331599.0,0,0.0,3,1422858.91515768,False,False,True
2022-03-31,1316807.4394371125,13481.439437112538,1303326.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-01,1345363.4394371125,13481.439437112538,1331882.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-06,1350792.4394371125,13481.439437112538,1337311.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-07,1333196.4394371125,13481.439437112538,1319715.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-08,1343876.4394371125,13481.439437112538,1330395.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-11,1270607.4394371125,13481.439437112538,1257126.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-12,1308781.4394371125,13481.439437112538,1295300.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-13,1297933.4394371125,13481.439437112538,1284452.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-14,1313491.4394371125,13481.439437112538,1300010.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-15,1288971.4394371125,13481.439437112538,1275490.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-18,1293949.4394371125,13481.439437112538,1280468.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-19,1296363.4394371125,13481.439437112538,1282882.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-20,1255777.4394371125,13481.439437112538,1242296.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-21,1233337.4394371125,13481.439437112538,1219856.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-22,1246374.4394371125,13481.439437112538,1232893.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-25,1188331.4394371125,13481.439437112538,1174850.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-26,1190718.4394371125,13481.439437112538,1177237.0,0,0.0,3,1422858.91515768,False,False,True
2022-04-27,1232587.4394371125,13481.439437112538,1219106.0,0,0.0,3,1422858.91515768,False,False,True
