threshold,n_episodes,n_anchor_days,recover_to_entry_pct,final_profit_pct,median_time_breakeven,median_final_return,median_adverse_after
0.1,26914,958,31.139927175447724,54.02392806717693,9.0,0.7609918625692625,-0.07264746135466482
0.2,12590,752,12.096902303415408,36.66401906274822,11.0,-3.7477398217067126,-0.07506096222919989
0.3,6130,537,7.830342577487764,30.587275693311582,14.0,-8.009178889726957,-0.06159440493423085
