,count,mean,std,min,1%,5%,10%,25%,50%,75%,90%,95%,99%,max
simple_return_pct,299.0,4.955074695154632,11.185924933501129,-37.346517858183255,-28.125136071916195,-17.209440217664184,-6.738710068035835,0.6475515518912216,5.218510332201447,10.303607820153724,17.22232450807516,22.25281212900189,39.43045001599236,44.67924500816973
MAE_intraday_pct,299.0,-13.908916104848455,11.979682070825392,-58.71768780135314,-52.40441792344385,-37.173533852351504,-30.773045907416478,-20.631613081302447,-10.37390702942541,-4.391173193321751,-2.0494838821454335,-0.8874249621704262,-0.18461642646585638,-0.09990009990008542
MAE_close_pct,299.0,-12.10936460036128,12.031982333908166,-57.545774278841996,-47.70672705472373,-35.15281133468747,-28.26897150913875,-19.01800197588699,-8.771991176731076,-3.004447771182861,-0.35848180994548595,1.1672214252732944,3.370901659792463,9.375047340307896
MFE_intraday_pct,299.0,9.278836421324026,7.915784506826467,-0.09990009990008542,-0.06301028740821168,0.5550011351051332,1.2327232324617432,3.5451965646984607,7.648914331491907,12.637424730650192,20.52349339890875,23.40256539388145,37.01721544461448,43.523143523143524
MFE_close_pct,299.0,7.280750622434477,7.877116506383284,-7.952425938037444,-4.9522811327807235,-1.9200771346930312,-0.4045947991469178,1.995012017157649,5.783004597954466,10.624631710315601,16.921114144441948,22.032102031698017,36.4485085027788,43.0453604366648
giveback_intraday_pct,299.0,4.323761726169394,8.449571659911692,-31.51277109998389,-12.677149193120277,-5.386159979530001,-2.762301792060211,0.34064824788778725,2.100567045711818,7.244914826258487,16.449994958249636,21.81082241335847,30.379214456896253,45.454859732758905
hold_days,299.0,34.725752508361204,24.730189122728618,2.0,4.96,9.0,13.0,18.0,28.0,43.5,63.39999999999998,86.0,137.07999999999993,172.0
max_underwater_duration_days,299.0,22.06020066889632,25.65353282236818,0.0,0.0,0.0,1.0,3.0,15.0,31.0,49.19999999999999,76.2999999999999,108.63999999999942,172.0
