episode_id,ts_code,pnl,signal_date,entry_date,exit_date,exit_type,levels_used,total_cost,simple_return_pct,hold_days,MAE_close_pct,MAE_intraday_pct,MFE_close_pct,MFE_intraday_pct,final_price_path_return_pct,time_to_MAE_days,time_to_MFE_days,time_to_break_even_days,max_underwater_duration_days,first_recovery_after_MAE_days,economic_MAE_pct,economic_MFE_pct,economic_exit_nav,economic_max_underwater_days,giveback_intraday_pct,giveback_close_pct,capture_ratio_close,capture_ratio_intraday,n_path_days,post_ret_1d,post_mfe_1d,post_mae_1d,post_ret_3d,post_mfe_3d,post_mae_3d,post_ret_5d,post_mfe_5d,post_mae_5d,post_ret_10d,post_mfe_10d,post_mae_10d,post_ret_20d,post_mfe_20d,post_mae_20d,post_ret_40d,post_mfe_40d,post_mae_40d,post_ret_60d,post_mfe_60d,post_mae_60d,post_peak_retrace60
106,600276.SH,-293266.1605310999,2022-01-13,2022-01-14,2022-06-07,TAKE_PROFIT_DYN,5,992205.8634688199,-29.55698724716474,91,-41.037685718536785,-42.610580908453244,-0.8438370140497753,0.8140795374838028,-34.471613492890086,65,0,,92,,-42.035317930705595,0.0,-35.66151128574012,92,30.371066784648544,28.713150233114966,0.28563322103788497,0.30060324081382284,92,4.089831892813112,4.089831892813112,4.089831892813112,2.370679169123746,4.089831892813112,0.3920316946888658,2.565300232182932,4.089831892813112,0.3920316946888658,7.074021526387053,8.533679499330837,0.3920316946888658,31.401654408783376,33.54248610243427,0.3920316946888658,10.934005943727287,33.54248610243427,0.3920316946888658,9.214853220037945,33.54248610243427,0.3920316946888658,18.217148409035698
107,601318.SH,-2292.045022079954,2022-03-15,2022-03-16,2022-06-09,TAKE_PROFIT_DYN,3,593106.5276135999,-0.3864474449981416,55,-0.4460542922081201,-2.315286930671534,14.323191246268197,15.200115200115238,3.419657265811127,44,13,0.0,3,,-3.495827689720532,14.323191246268197,0.12514335184361514,19,15.58656264511338,14.709638691266338,0.004035876243962012,0.11012247799227383,56,0.2786112014823594,0.2786112014823594,0.2786112014823594,0.9034000563202582,0.9034000563202582,-1.5064998123402007,3.7595776784363544,6.325674760806277,-1.5064998123402007,3.201730486616805,6.325674760806277,-1.5064998123402007,1.7513277878859812,6.325674760806277,-1.5064998123402007,-8.334549440211504,6.325674760806277,-8.892396632031051,-2.5998803083065236,6.325674760806277,-9.851893801960676,15.215110178384048
108,600036.SH,-61795.41725699976,2022-03-07,2022-03-08,2022-06-15,TAKE_PROFIT_DYN,5,989435.3763293999,-6.245523329299984,65,-21.749212986326384,-24.345414036135683,1.680965083026953,2.4104761218163295,-12.974911686251877,39,19,17.0,39,,-25.601313635996103,0.0,-17.363204100582863,66,8.655999451116314,7.926488412326937,0.6616974745618864,0.6764824717093668,66,-1.4778325123152802,-1.4778325123152802,-1.4778325123152802,-2.118867636109012,-1.4778325123152802,-2.118867636109012,-3.0804203217996373,-0.5655902207626462,-3.0804203217996373,1.1109631799286923,1.7766535007914364,-3.0804203217996373,-6.556803108527253,4.044931631138526,-6.556803108527253,-18.26802171629759,4.044931631138526,-18.489918489918487,-17.700952183710804,4.044931631138526,-19.03233282543627,22.180094786729853
109,300122.SZ,-64502.7872147999,2022-04-14,2022-04-15,2022-06-16,TAKE_PROFIT_DYN,5,970556.6141270999,-6.645958234266682,40,-26.858083500229746,-28.79470162031823,0.2718614142240394,4.309364369944224,-17.439194297697092,31,0,0.0,40,,-30.6742064051985,0.2718614142240394,-21.84533956662671,40,10.955322604210906,6.917819648490721,0.7450116588771555,0.6690641383015182,41,1.7546472091926724,1.7546472091926724,1.7546472091926724,5.807240444754824,8.582271988486024,1.7546472091926724,3.566271575477553,8.582271988486024,1.7546472091926724,16.24764213947183,16.24764213947183,1.7546472091926724,14.593095030379267,25.588503033842503,1.7546472091926724,3.691933381231416,25.588503033842503,-2.6854032607772527,-6.916017387824058,25.588503033842503,-6.916017387824058,25.881764362544814
110,002241.SZ,5669.915238360059,2022-06-23,2022-06-24,2022-08-05,TAKE_PROFIT_DYN,1,199643.28576191995,2.8400230023871615,30,-4.541975437497802,-5.007927395987089,6.36130039115117,6.5166177106475764,2.996537045044523,23,2,0.0,6,,-4.541975437497814,6.361300391151148,2.866761408367746,6,3.676594708260415,3.5212773887640085,0.6770440880242932,0.6809770212844406,31,-0.32213593527242734,-0.32213593527242734,-0.32213593527242734,-3.066670165193819,-0.32213593527242734,-3.066670165193819,7.971786188116403,7.971786188116403,-3.066670165193819,10.082966364979029,13.460854647959186,-3.066670165193819,-1.7094829086392704,13.460854647959186,-4.634975439434608,-24.299110801069222,13.460854647959186,-24.299110801069222,-27.82779766811102,13.460854647959186,-34.6137339508837,42.37107921318447
111,002466.SZ,26249.789718000015,2022-08-19,2022-08-22,2022-08-24,TAKE_PROFIT_DYN,1,196104.83200307997,13.385590477234006,2,9.375047340307896,-2.8634264366274254,11.156190560657064,14.305325223439368,13.558154004804134,2,1,0.0,0,0.0,0.0,13.415070730758071,13.415070730758071,0,0.9197347462053624,-2.2293999165769414,2.251667968699282,0.9464297250950053,3,-9.068263805360965,-9.068263805360965,-9.068263805360965,-6.173842043319466,-6.173842043319466,-9.068263805360965,-7.637222878318106,-6.173842043319466,-9.068263805360965,-11.461416994088014,-6.173842043319466,-14.929872122344456,-6.990424719202681,-6.173842043319466,-15.900069361017588,-22.66719510076266,-6.173842043319466,-25.141198059379132,-25.310982576146944,-6.173842043319466,-26.281179814820067,21.430417923308916
112,600036.SH,-9253.682413919945,2022-07-13,2022-07-14,2022-08-31,TAKE_PROFIT_DYN,3,591232.16840688,-1.5651520516643562,34,-11.737442003785814,-12.409355508629105,-1.9543813732675774,-0.04614701951263234,-6.77796779491695,29,0,,35,,-10.182982249185136,0.0,-5.2556913624825174,35,1.5190050321517239,-0.3892293216032212,1.0397860481809775,0.8771350468214681,35,-0.5341747277231135,-0.5341747277231135,-0.5341747277231135,-1.3126029255061566,-0.5341747277231135,-1.3126029255061566,-3.7632102148231095,-0.5341747277231135,-3.7632102148231095,3.8192570450634955,3.8192570450634955,-3.9938556067588338,-4.426315716638296,3.8192570450634955,-4.426315716638296,-19.129959452540092,3.8192570450634955,-22.676132353551704,0.9073589718751052,3.8192570450634955,-22.676132353551704,25.520688697584
113,601888.SH,27874.478903040057,2022-08-08,2022-08-09,2022-09-26,TAKE_PROFIT_DYN,2,387908.2499291999,7.1858432781792185,33,-5.563678395926985,-8.13301751785901,5.494966926837597,6.176628326533851,3.9489378981295786,19,2,0.0,6,,-5.453563862129885,5.494966926837597,4.372419792880988,6,-1.009214951645368,-1.6908763513416218,1.1529008573826758,1.0705268993111259,34,2.1228848279845947,2.1228848279845947,2.1228848279845947,-0.500177662040191,2.138017880811671,-0.500177662040191,-5.267089302566008,2.138017880811671,-5.267089302566008,-5.705947834550928,2.138017880811671,-9.126017773467876,-19.108788288389167,2.138017880811671,-19.108788288389167,-7.254563573854034,2.138017880811671,-19.108788288389167,10.042515807482566,12.655489595622637,-19.108788288389167,2.3194376035463096
114,000858.SZ,-19054.20275801979,2022-07-29,2022-08-01,2022-09-27,TAKE_PROFIT_DYN,4,772269.0347572198,-2.4673011477159523,40,-11.069322834028705,-12.093508732164192,0.2806717092431521,1.5958831084881497,-6.204585330635737,37,4,4.0,31,,-11.533528441734731,0.0,-6.811749510774378,41,4.063184256204102,2.7479728569591044,0.7578877376123435,0.7031873801626473,41,1.198002962428335,1.198002962428335,1.198002962428335,0.9772290172862297,1.198002962428335,0.5476148537664871,-5.371513621394408,1.198002962428335,-5.371513621394408,-5.305878124190011,1.198002962428335,-8.366879039268172,-14.924461896326457,1.198002962428335,-20.342373847381,-7.483783258699805,1.198002962428335,-20.342373847381,8.03006153506869,9.838021139880947,-20.342373847381,6.285310734463301
115,300274.SZ,50975.92231200007,2022-08-31,2022-09-01,2022-10-12,TAKE_PROFIT_DYN,2,385710.48365849996,13.216110132265186,23,-4.084494072894174,-6.8032886182257,12.317414003859994,13.030540441979731,11.359105782234202,9,23,2.0,3,,-3.139601542385506,19.94106396706745,19.94106396706745,2,-0.18556969028545467,-0.8986961284051915,1.0547921695573261,1.0093562211170701,24,2.3814698344886365,2.3814698344886365,2.3814698344886365,3.326036952586353,5.647430717402724,2.3814698344886365,5.903584512141102,7.880771615277826,2.3814698344886365,6.2237767555640255,7.880771615277826,0.8605566782296181,0.8765662904007598,11.586996832898478,0.8605566782296181,-15.044993013805485,11.586996832898478,-15.621339051966798,-8.817253879229092,11.586996832898478,-26.70799548048648,34.318507890961264
116,300760.SZ,94426.04608164012,2022-09-21,2022-09-22,2022-10-14,TAKE_PROFIT_DYN,2,361725.29413019994,26.10435256088347,11,-1.980688023632804,-2.945980399968118,30.30297922935963,33.68533307183614,24.964544657796207,1,11,2.0,2,1.0,-1.980688023632804,28.100539791731592,28.100539791731592,2,7.580980510952671,4.198626668476159,0.869945795328225,0.7930464459925008,12,1.1545597532858665,1.1545597532858665,1.1545597532858665,0.5445671050766432,1.5959614685729262,0.5445671050766432,1.6296796551573456,1.6296796551573456,0.5445671050766432,-1.1413422241447813,1.6296796551573456,-3.835731861209568,-7.3332273969216715,1.6296796551573456,-7.397598480401024,-4.534617910414096,2.886448427849686,-7.397598480401024,-2.327609333978775,2.886448427849686,-7.397598480401024,9.727394607478022
117,603259.SH,-63685.73171682004,2022-07-27,2022-07-28,2022-10-17,TAKE_PROFIT_DYN,5,971719.0772889599,-6.553924195303395,51,-28.309548483894677,-30.331188114500684,-0.2761456061580514,1.2685944192793785,-15.082831240988149,46,0,,52,,-28.327108220308983,0.0,-15.210600132180662,52,7.822518614582774,6.277778589145344,0.7760607723391658,0.7524502389780523,52,-0.08303217231133697,-0.08303217231133697,-0.08303217231133697,-3.721259984218872,-0.08303217231133697,-3.721259984218872,-9.373942792652379,-0.08303217231133697,-9.373942792652379,-6.7246292517666895,-0.08303217231133697,-10.631451063211017,6.41205908921485,6.41205908921485,-10.631451063211017,-1.4626286244776243,7.742820268738071,-10.631451063211017,9.305548993315815,9.305548993315815,-10.631451063211017,
118,601012.SH,-9355.142538539832,2022-08-03,2022-08-04,2022-10-27,TAKE_PROFIT_DYN,3,595402.4173897799,-1.5712301907594528,54,-19.391196211456485,-20.796755126688293,7.05088088134167,8.474009283013872,-8.765135673331226,51,10,3.0,44,,-18.49398139668682,7.0508808813417145,-7.865883130200824,44,10.045239473773325,8.622111072101124,0.6739245921626381,0.6568166333762125,55,-5.157177184880157,-5.157177184880157,-5.157177184880157,-1.6908405134646087,-1.6908405134646087,-7.602870280823348,-3.4817811270293153,-0.7087117898968653,-7.602870280823348,-6.871088094635624,0.908911990097061,-7.602870280823348,-9.201236634864962,0.908911990097061,-10.510741599621943,-21.314157558867063,0.908911990097061,-21.314157558867063,-9.201236634864962,0.908911990097061,-21.930395189340945,22.63358778625955
119,688599.SH,19306.64288988005,2022-08-19,2022-08-22,2022-10-27,TAKE_PROFIT_DYN,2,393935.83669439994,4.900961296612725,42,-10.65050057855813,-11.786055670947748,7.8633596619208435,12.721810563537206,2.5429103270830034,38,12,0.0,16,,-14.201396705616542,7.8633596619208435,-1.65638294324163,26,7.820849266924481,2.9623983653081183,0.8399902382955723,0.6808841213634591,43,-3.993056212633306,-3.993056212633306,-3.993056212633306,-1.5119306395038001,-1.5119306395038001,-6.88069388531507,-1.5820189325300715,-0.8951536608727384,-6.88069388531507,-0.5026592199256941,6.2959052036212215,-6.88069388531507,-6.47418178576279,6.2959052036212215,-10.371090878022681,-22.328153668302107,6.2959052036212215,-24.795261582826345,-0.47462390271519883,6.2959052036212215,-24.795261582826345,29.24963734669656
120,002459.SZ,22228.184554200096,2022-08-19,2022-08-22,2022-10-27,TAKE_PROFIT_DYN,2,395027.21037779993,5.627000867343111,42,-8.526124331595442,-10.712387916035315,8.523695149834975,10.831417822299283,5.715409210849964,39,12,0.0,7,,-10.533507997019054,6.142155159719209,3.265218406319348,8,5.204416954956172,2.896694282491864,0.8301041083955898,0.7584262957915768,43,-4.093476546848141,-4.093476546848141,-4.093476546848141,-5.644525443664616,-4.093476546848141,-10.240225878676391,-2.7722126717822593,-0.4169161988387238,-10.240225878676391,-4.56740815420873,2.7139047225130275,-10.240225878676391,-16.817822126286973,2.7139047225130275,-21.6002228914711,-20.551828729734044,2.7139047225130275,-21.844369477081106,-5.213678527882271,2.7139047225130275,-22.849678947239926,24.888143176733774
121,601899.SH,27654.88521276001,2022-09-26,2022-09-27,2022-10-28,TAKE_PROFIT_DYN,2,399857.2898720399,6.916188828671841,18,-3.0800587220820574,-3.339202950097886,6.637849828511322,8.451859424622077,6.660654520576692,1,17,0.0,2,,-3.0800587220820463,7.201100752774536,7.088923624412158,1,1.5356705959502355,-0.2783390001605195,1.028641862465718,0.8697597767574605,19,-3.7872824280591244,-3.7872824280591244,-3.7872824280591244,0.3430615081100541,0.3430615081100541,-3.7872824280591244,1.557868548159802,1.557868548159802,-3.7872824280591244,20.508858372936057,20.508858372936057,-3.7872824280591244,18.929609220871345,21.359223300970886,-3.7872824280591244,20.26589696492611,28.891026949279386,-3.7872824280591244,40.06725171773715,44.68351846992624,-3.7872824280591244,3.1905961376994183
122,002460.SZ,21964.795079400064,2022-08-25,2022-08-26,2022-11-01,TAKE_PROFIT_DYN,5,986643.8627245199,2.226213115920718,41,-16.296158903140224,-16.759571172188593,4.916537712548386,7.0018929232660065,-4.100144318165877,25,2,0.0,39,,-19.2767032631026,4.916537712548386,-7.631498127733128,39,4.775679807345289,2.6903245966276677,0.8731738521806821,0.799015759796601,42,4.038385476956563,4.038385476956563,4.038385476956563,8.556541093350155,8.556541093350155,2.3229360183258274,9.124330702896955,9.124330702896955,2.3229360183258274,3.6397246872747813,9.124330702896955,2.3229360183258274,-5.698602295271371,9.124330702896955,-6.894584664316749,-11.05032138099964,9.124330702896955,-12.94698028948572,-2.775089837604927,9.124330702896955,-17.356410235966123,24.266578102513016
123,002271.SZ,-35551.88611758,2022-08-23,2022-08-24,2022-11-02,TAKE_PROFIT_DYN,3,595984.1496008399,-5.965240206705305,44,-27.211616337282262,-29.215253564987187,-1.3521733672156588,0.6201570288063785,-13.460622736711725,37,1,,45,,-28.06214311914641,0.0,-14.579594338955271,45,6.585397235511683,4.613066839489646,0.8216099687518611,0.7792757966306791,45,-0.3340167055382093,-0.3340167055382093,-0.3340167055382093,0.6789225076178296,2.162154926882054,-0.3340167055382093,1.547156118894466,2.162154926882054,-0.3340167055382093,12.689487463611048,17.935065531740623,-2.0343075276215927,18.984181145366552,23.289172801279754,-2.0343075276215927,21.95064598389498,26.798283646856103,-2.0343075276215927,34.14209294223749,41.44972583714903,-2.0343075276215927,6.39386189258312
124,600703.SH,5709.158811720088,2022-09-20,2022-09-21,2022-11-03,TAKE_PROFIT_DYN,2,397418.21987867996,1.4365619204532005,26,-12.966991792339533,-17.13592950068992,-1.6954194697625713,-0.09990009990008542,-1.0738874726509695,8,26,,27,,-15.60469407250732,0.0,-4.192902333574078,27,-1.536462020353286,-3.131981390215772,1.2778655275930237,1.0901889744497655,27,1.2967229183445284,1.2967229183445284,1.2967229183445284,4.314293503482691,7.175782851458523,1.2967229183445284,1.348749997398646,7.175782851458523,1.2967229183445284,3.637941475779316,7.175782851458523,1.2967229183445284,-4.270174540444827,7.175782851458523,-7.9640971532863425,-11.085721896532718,7.175782851458523,-11.085721896532718,3.9501039501039337,7.175782851458523,-11.085721896532718,17.03883495145632
125,002594.SZ,-20886.239206799888,2022-07-12,2022-07-13,2022-11-04,TAKE_PROFIT_DYN,5,937827.41874822,-2.227087712436274,76,-22.44325254033992,-23.76232182057424,9.337264677070522,13.119889818918962,-10.053858762596612,71,2,0.0,42,,-21.621423251392848,9.3372646770705,-9.215278448776942,42,15.346977531355236,11.564352389506796,0.6361181817654166,0.5838921569735314,77,0.2402812162587864,0.2402812162587864,0.2402812162587864,-3.0845273080182922,0.2402812162587864,-3.0845273080182922,-3.382861478304766,0.2402812162587864,-6.4524684834211365,-8.45813676076882,0.2402812162587864,-8.45813676076882,-5.798289941347157,0.2402812162587864,-11.919532013610802,-7.635022001785618,0.2402812162587864,-11.919532013610802,4.230051445391303,9.387997642513056,-11.919532013610802,4.715276180462002
126,002466.SZ,1641.5051238001324,2022-09-01,2022-09-02,2022-11-04,TAKE_PROFIT_DYN,2,393120.8108427599,0.41755742217796255,39,-14.941832598643856,-17.18698543788346,5.853435502509852,8.024976773249804,-4.2903490540959215,34,13,2.0,23,,-13.179662643195867,5.853435502509874,-2.4306023595104254,23,7.607419351071842,5.435878080331889,0.7386002405022943,0.6982615122391186,40,0.9365108481512507,0.9365108481512507,0.9365108481512507,1.3210675139219141,1.7729215962024147,0.9365108481512507,-1.84191106204169,1.7729215962024147,-3.524346474788287,-11.532739039462058,1.7729215962024147,-11.532739039462058,-14.984135114753638,1.7729215962024147,-16.262786028441056,-24.05967242694097,1.7729215962024147,-24.05967242694097,-11.946137455165506,1.7729215962024147,-24.05967242694097,25.382580767050822
127,002050.SZ,17200.50627240003,2022-10-11,2022-10-12,2022-11-04,TAKE_PROFIT_DYN,1,198878.32292327998,8.648758708124946,17,-4.680775454281683,-7.919778230107077,12.023224575332048,13.596454495018673,8.814113167980707,6,17,0.0,5,,-4.6807754542816715,8.677007385389125,8.677007385389125,5,4.947695786893727,3.3744658672071015,0.7979845629056112,0.7700482305568289,18,2.056176822531963,2.056176822531963,2.056176822531963,0.9930916472972617,2.056176822531963,0.822998019259713,-0.6653212260688823,2.056176822531963,-3.0041086115852433,-5.427942811120379,2.056176822531963,-6.2358875442987465,-7.298972719533459,2.056176822531963,-11.04103253635963,-9.765330326077992,2.056176822531963,-11.04103253635963,5.840760046367532,11.66646680665373,-12.401781560660051,5.217060167555215
128,603799.SH,7457.20996104012,2022-09-29,2022-09-30,2022-11-07,TAKE_PROFIT_DYN,2,391738.0704236999,1.9036214562895246,21,-16.869444897549368,-18.54792526856066,-0.3745605242473804,1.5938391835749632,-0.016876357184869573,16,21,,22,,-17.29361284967942,0.0,-0.6523693216307969,22,-0.3097822727145614,-2.278181980536905,1.1381144559112089,1.0153800960909218,22,1.0157893829185083,1.0157893829185083,1.0157893829185083,-2.0059852503822806,1.0157893829185083,-2.0059852503822806,1.8246482494081118,1.8246482494081118,-2.0059852503822806,-2.3112150113217322,2.831906460508371,-3.9441942323479195,-4.157855065005556,2.831906460508371,-5.684003869702914,-14.230437176008149,2.831906460508371,-15.100341994685639,-1.5328791209260895,3.610242350904036,-15.130864970779601,4.963912210929453
129,600030.SH,13108.441740660055,2022-09-16,2022-09-19,2022-11-11,TAKE_PROFIT_DYN,2,398260.27975734,3.2914258355483077,34,-6.306227832113387,-7.231732844811867,3.22102965154738,4.527624963592269,3.335356741351303,25,34,0.0,29,,-5.80892340501562,3.7529427896622947,3.7529427896622947,26,1.2361991280439617,-0.07039618400092751,1.0073889242651053,0.8948752858629337,35,1.1537853643116769,1.1537853643116769,1.1537853643116769,2.365523418154991,4.314841156946425,1.1537853643116769,0.8903640482587738,4.314841156946425,0.8903640482587738,1.944049312470364,4.314841156946425,-0.6901638480585892,8.740319266635055,10.110110110110092,-0.6901638480585892,8.793003529845622,10.110110110110092,-0.6901638480585892,10.268162899741839,16.379537432169002,-0.6901638480585892,5.613399728383878
130,600036.SH,28237.720775220194,2022-10-10,2022-10-11,2022-11-11,TAKE_PROFIT_DYN,3,594843.7141646999,4.74708231806275,23,-15.71812899274364,-17.35222940004316,-1.325475405374743,0.7800001194150363,-0.9846397704214582,14,0,,24,,-17.325986427515538,0.0,-2.9959494102357653,24,-3.967082198647714,-6.072557723437493,1.4219206476814543,1.2187862333416046,24,5.178101373408928,5.178101373408928,5.178101373408928,5.939801564405256,5.939801564405256,5.178101373408928,1.7821880218836572,5.939801564405256,1.7821880218836572,4.7972512779107745,5.939801564405256,1.1474378627200466,16.635341746311937,16.635341746311937,1.1474378627200466,23.14153087773887,23.14153087773887,1.1474378627200466,19.713880018255402,33.39274594823105,1.1474378627200466,10.254580061860587
131,601166.SH,23833.14071544027,2022-08-29,2022-08-30,2022-11-14,TAKE_PROFIT_DYN,4,796843.9665786598,2.990941980494697,48,-11.048666972837573,-11.758857256487564,4.693884314737429,4.871431885649913,-2.1508704565576298,38,11,1.0,31,,-11.1317693952677,4.693884314737384,-2.36546032945949,31,1.880489905155216,1.702942334242732,0.8918255177871455,0.8869237997558039,49,1.007351762638753,1.007351762638753,1.007351762638753,-0.9281184507770823,1.007351762638753,-0.9281184507770823,-2.561171443346688,1.007351762638753,-2.561171443346688,1.1888020951464906,2.8823385318853534,-2.561171443346688,6.027477628686073,8.870199504640585,-2.561171443346688,7.539563732917198,9.475033946333046,-2.561171443346688,3.124272308562337,10.261318720533218,-2.561171443346688,7.021393307734512
132,601318.SH,68380.03759572003,2022-10-24,2022-10-25,2022-11-14,TAKE_PROFIT_DYN,3,592517.7865807199,11.54058817209945,14,-3.9013142259549882,-4.565897115125428,10.586592757960522,11.968925167435017,10.635346558710058,4,14,0.0,5,,-4.535295556757379,9.76698322361569,9.76698322361569,6,0.4283369953355667,-0.9539954141389284,1.0658477042403747,0.9740948533938982,15,2.0944131841875713,2.0944131841875713,2.0944131841875713,2.262608263568433,2.262608263568433,1.637883683010899,-0.9811539816340531,2.262608263568433,-0.9811539816340531,-0.5005966119744354,2.719137764745061,-0.9811539816340531,10.936668785924674,14.372653978991012,-0.9811539816340531,18.241140804750987,22.325878446857807,-0.9811539816340531,19.899063730076705,25.785891508407133,-0.9811539816340531,8.003820439350537
133,000651.SZ,22020.486865200015,2022-10-31,2022-11-01,2022-11-14,TAKE_PROFIT_DYN,1,198625.00407749997,11.08646263720554,9,1.776484385180055,-0.6211180124223392,10.185466707205858,12.617816965643058,11.255527081614058,2,9,0.0,0,0.0,0.0,11.115345117491216,11.115345117491216,0,1.5313543284375175,-0.9009959299996826,1.1071468455391669,0.8843294924422014,10,-0.08729478308261429,-0.08729478308261429,-0.08729478308261429,-0.8368743158134739,-0.08729478308261429,-0.899339276874378,-2.8669855502928776,-0.08729478308261429,-2.8669855502928776,-1.6176863290747856,-0.08729478308261429,-2.8669855502928776,3.941695205345752,5.815644037172918,-2.8669855502928776,6.565223569903744,6.815083414147383,-2.8669855502928776,8.907659609687691,10.812840922045286,-2.8669855502928776,4.622322435174723
