episode_id,ts_code,day_index,date,nav_close,nav_high,nav_low,econ_nav
2,600030.SH,10,2020-03-31,0.9616795020791546,0.9799062796456367,0.9612455311847145,0.9630991775822981
2,600030.SH,11,2020-04-01,0.9590756767125144,0.9742646580179161,0.9569058222403141,0.9604915083289165
2,600030.SH,12,2020-04-02,0.973396716229036,0.973396716229036,0.9547359677681138,0.9748336892225157
2,600030.SH,13,2020-04-03,0.9603775893958344,0.9712268617568357,0.9577737640291941,0.9617953429556073
2,600030.SH,14,2020-04-07,0.9799062796456367,0.9829440759067171,0.9720948035457158,0.9813528623559699
2,600030.SH,15,2020-04-08,0.9786043669623167,0.981642163223397,0.9720948035457158,0.980049027729279
2,600030.SH,16,2020-04-09,0.9829440759067171,0.9972651154232389,0.9829440759067171,0.9843951431515818
2,600030.SH,17,2020-04-10,0.9760005415956763,0.9924914355843983,0.9742646580179161,0.9774413584758973
2,600030.SH,18,2020-04-13,0.9664531819179951,0.9755665707012363,0.9634153856569148,0.9678799045468313
2,600030.SH,19,2020-04-14,1.00724644599536,1.033284699661763,0.9673211237068753,0.9977823257051335
3,300750.SZ,0,2020-03-02,1.0075659211105898,1.0216728516440332,0.971290956881735,1.0075659211105898
3,300750.SZ,1,2020-03-03,1.049238945492548,1.0773808324240601,1.035707808042102,1.0492389454925477
3,300750.SZ,2,2020-03-04,1.0342683253346079,1.049958686846295,1.006054464267721,1.0342683253346077
3,300750.SZ,3,2020-03-05,1.045208393911564,1.063993643244364,1.022032722320907,1.045208393911564
3,300750.SZ,4,2020-03-06,1.0329727908978632,1.0601790140695042,1.0184340155521712,1.032972790897863
3,300750.SZ,5,2020-03-09,0.9604948365755283,1.0141155674296887,0.9572560004836663,0.960494836575528
3,300750.SZ,6,2020-03-10,1.0114525244208243,1.0198015241242908,0.957327974619041,1.0600467015794004
3,300750.SZ,7,2020-03-11,1.013251877805192,1.0693917033974674,0.9990009990009991,1.0619325030125097
3,300750.SZ,8,2020-03-12,0.9658928967286317,0.9843902495199327,0.9451643457407146,1.0122982092930728
3,300750.SZ,9,2020-03-13,0.9507783282999421,0.9630139313136433,0.9069460798567428,0.9964574772549547
3,300750.SZ,10,2020-03-16,0.8569240557713181,0.927602656709285,0.855700495469948,0.8980940745039736
3,300750.SZ,11,2020-03-17,0.8489349267447251,0.8847780461613316,0.8007122560436682,0.8759170864614523
3,300750.SZ,12,2020-03-18,0.8446164786222423,0.8888805718776901,0.8348999703466563,0.8714613827575364
3,300750.SZ,13,2020-03-19,0.827990453350684,0.8600909177278054,0.8038791180001555,0.8543069234974605
3,300750.SZ,14,2020-03-20,0.8338923324514104,0.8615304004352997,0.8148911607124865,0.8603963852261455
3,300750.SZ,15,2020-03-23,0.773578007007402,0.803015428375659,0.7558003955698481,0.7981650568281211
3,300750.SZ,16,2020-03-24,0.803015428375659,0.8124440401097462,0.7701232485094157,0.8285381037431472
3,300750.SZ,17,2020-03-25,0.8708870380340121,0.8793799860082282,0.8348999703466563,0.8985669136230243
3,300750.SZ,18,2020-03-26,0.8610265814876766,0.8806035463095983,0.85145402148284,0.8883930568324164
3,300750.SZ,19,2020-03-27,0.8544049610332032,0.88765701157632,0.8446884527576171,0.8815609778197455
3,300750.SZ,20,2020-03-30,0.8587234091556859,0.8682959691605225,0.7967536785980591,0.8860166815236614
3,300750.SZ,21,2020-03-31,0.8664966157761548,0.8862175288688258,0.8482871595263527,0.8940369481907099
3,300750.SZ,22,2020-04-01,0.8665685899115295,0.9037072437648808,0.8570680040420675,0.8941112099191085
3,300750.SZ,23,2020-04-02,0.8896003132314372,0.8896003132314372,0.8400101339582609,0.9178749630066595
3,300750.SZ,24,2020-04-03,0.8708870380340121,0.8996766921838969,0.8622501417890468,0.8985669136230243
3,300750.SZ,25,2020-04-07,0.8975174681226555,0.9075218729397405,0.8854258133797039,0.9260437531305052
3,300750.SZ,26,2020-04-08,0.8852818651089546,0.9032034248172577,0.882402899693966,0.9134192593027437
3,300750.SZ,27,2020-04-09,0.8652010813394099,0.8959340371444119,0.8623221159244215,0.892700237079535
3,300750.SZ,28,2020-04-10,0.8526056076488353,0.8857856840565774,0.8487909784739758,0.8797044346097806
3,300750.SZ,29,2020-04-13,0.825471358612569,0.8420254097487527,0.8138835228172404,0.8517077630035096
3,300750.SZ,30,2020-04-14,0.9080256918873634,0.9080256918873634,0.8456960906528631,0.9368859654767004
3,300750.SZ,31,2020-04-15,0.9212689327963104,0.9492668714570732,0.9157269243724576,0.9617399961992784
4,601318.SH,0,2020-03-02,1.0150727719675627,1.0229811046971418,0.9990009990009991,1.0150727719675627
4,601318.SH,1,2020-03-03,1.0139247881842368,1.0277005935841483,1.0109910518490706,1.0139247881842366
4,601318.SH,2,2020-03-04,1.0278281473378512,1.0299965611508004,1.0191544920860551,1.0278281473378512
4,601318.SH,3,2020-03-05,1.051680699280291,1.0556348656450805,1.028338362352663,1.051680699280291
4,601318.SH,4,2020-03-06,1.0320374212100465,1.044920350334038,1.0306343299193148,1.0320374212100465
4,601318.SH,5,2020-03-09,0.9967050314343473,1.0076746542527955,0.9951743863899126,0.9967050314343473
4,601318.SH,6,2020-03-10,1.0099706218194475,1.0176238470416206,0.9927508650695578,1.0099706218194475
4,601318.SH,7,2020-03-11,0.9968325851880502,1.0108634980953675,0.9968325851880502,0.9968325851880503
4,601318.SH,8,2020-03-12,0.9776995221326173,0.9882864836899569,0.9761688770881827,0.9776995221326175
4,601318.SH,9,2020-03-13,0.9529540939142574,0.969153420634524,0.9196625641978043,0.9871054842895615
4,601318.SH,10,2020-03-16,0.9183870266607755,0.9505305725939026,0.9158359515867178,0.9512996234620322
4,601318.SH,11,2020-03-17,0.920172779212616,0.9311424020310641,0.9042285599997553,0.9558914644247972
4,601318.SH,12,2020-03-18,0.891218077122061,0.9296117569866295,0.8909629696146552,0.9258128170135929
4,601318.SH,13,2020-03-19,0.8649420038592666,0.891218077122061,0.8459364945575365,0.8920494638343722
4,601318.SH,14,2020-03-20,0.8801209005499099,0.8852230506980254,0.8590745311889337,0.9077040702635553
4,601318.SH,15,2020-03-23,0.8515488597204637,0.860987837494477,0.8418547744390443,0.8782365758086225
4,601318.SH,16,2020-03-24,0.8794831317813955,0.8807586693184243,0.8650695576129693,0.9070463136909005
4,601318.SH,17,2020-03-25,0.8973406572997994,0.9085653876256534,0.8913456308757638,0.9254634977252334
4,601318.SH,18,2020-03-26,0.8952997972405533,0.9056316512904871,0.8845852819295108,0.9233586766927383
4,601318.SH,19,2020-03-27,0.8893047708165177,0.9093307101478708,0.8893047708165177,0.9171757649097836
4,601318.SH,20,2020-03-30,0.8820342068554533,0.8850954969443224,0.8731054440962512,0.9096773399815196
4,601318.SH,21,2020-03-31,0.882289314362859,0.8973406572997994,0.8802484543036129,0.9099404426105814
4,601318.SH,22,2020-04-01,0.8842026206684022,0.8988713023442341,0.8788453630128812,0.9119137123285455
4,601318.SH,23,2020-04-02,0.8886670020480033,0.8886670020480033,0.8643042350907522,0.9165180083371288
4,601318.SH,24,2020-04-03,0.8783351479980696,0.883437298146185,0.8725952290814396,0.9058623518601219
4,601318.SH,25,2020-04-07,0.8924936146590898,0.896702888531285,0.8872639107572715,0.9204645477730573
4,601318.SH,26,2020-04-08,0.8850954969443224,0.8903252008461408,0.8842026206684022,0.9128345715302623
4,601318.SH,27,2020-04-09,0.8882843407868946,0.8923660609053868,0.8849679431906196,0.916123354393536
4,601318.SH,28,2020-04-10,0.9055040975367841,0.9238718380699997,0.8849679431906196,0.9338827818552142
4,601318.SH,29,2020-04-13,0.8945344747183359,0.9029530224627265,0.8928762759201985,0.9225693688055525
4,601318.SH,30,2020-04-14,0.9058867587978927,0.9078000651034361,0.8960651197627706,0.9342774357988072
4,601318.SH,31,2020-04-15,0.9037183449849436,0.9104786939311966,0.9011672699108861,0.9320410634517811
4,601318.SH,32,2020-04-16,0.897723318560908,0.9019325924331033,0.8949171359794446,0.9258581516688265
4,601318.SH,33,2020-04-17,0.9234891768088911,0.9352241221495564,0.9029530224627265,0.9442425300204297
5,600036.SH,0,2020-03-20,1.0405701680869466,1.0429168147288952,0.999000999000999,1.0405701680869466
5,600036.SH,1,2020-03-23,1.0110694674453065,1.0228027006550497,1.0016828808775118,1.0110694674453062
5,600036.SH,2,2020-03-24,1.056326224111459,1.0610195173953563,1.0328597576919725,1.0563262241114588
5,600036.SH,3,2020-03-25,1.0891792770987403,1.095548746555458,1.0784517495926893,1.08917927709874
5,600036.SH,4,2020-03-26,1.0968896874937144,1.120356153913201,1.0747641620124844,1.0968896874937142
5,600036.SH,5,2020-03-27,1.0968896874937144,1.117339036802124,1.088844041864176,1.0968896874937142
5,600036.SH,6,2020-03-30,1.0945430408517658,1.0968896874937144,1.0660480459138177,1.0945430408517656
5,600036.SH,7,2020-03-31,1.0821393371728942,1.1056058035923808,1.078116514358125,1.0821393371728942
5,600036.SH,8,2020-04-01,1.077110808654433,1.0945430408517658,1.0727527506050996,1.0771108086544328
5,600036.SH,9,2020-04-02,1.084150748580279,1.084150748580279,1.0630309288027409,1.0841507485802786
5,600036.SH,10,2020-04-03,1.077781279123561,1.0834802781111506,1.0724175153705355,1.0777812791235606
5,600036.SH,11,2020-04-07,1.0901849828024326,1.10225345124674,1.0861621599876634,1.0901849828024321
5,600036.SH,12,2020-04-08,1.0801279257655096,1.0895145123333043,1.0767755734198687,1.0801279257655092
5,600036.SH,13,2020-04-09,1.0828098076420223,1.084485983814843,1.0764403381853047,1.0828098076420218
5,600036.SH,14,2020-04-10,1.0761051029507407,1.091525923740689,1.069735633494023,1.07610510295074
5,600036.SH,15,2020-04-13,1.070406103963151,1.0794574552963816,1.066718516382946,1.0704061039631503
5,600036.SH,16,2020-04-14,1.0965544522591504,1.0965544522591504,1.0754346324816124,1.0965544522591495
5,600036.SH,17,2020-04-15,1.0868326304567917,1.0938725703826375,1.0834802781111506,1.0868326304567908
5,600036.SH,18,2020-04-16,1.0761051029507407,1.0864973952222274,1.0714118096668432,1.0761051029507398
5,600036.SH,19,2020-04-17,1.1015829807776116,1.112980978752791,1.084150748580279,1.1015829807776107
5,600036.SH,20,2020-04-20,1.102923921715868,1.1089581559380217,1.0911906885061247,1.1029239217158673
5,600036.SH,21,2020-04-21,1.0945430408517658,1.1076172149997654,1.092196394209817,1.094543040851765
5,600036.SH,22,2020-04-22,1.0972249227282784,1.0978953931974067,1.0838155133457146,1.0972249227282775
5,600036.SH,23,2020-04-23,1.095883981790022,1.1049353331232528,1.0945430408517658,1.0958839817900212
5,600036.SH,24,2020-04-24,1.0898497475678683,1.0968896874937144,1.0864973952222274,1.0898497475678675
5,600036.SH,25,2020-04-27,1.1257199176662265,1.13912932704879,1.0968896874937144,1.1071222638435383
6,002475.SZ,0,2020-03-18,0.9811710599112176,1.04278923176561,0.9754025502057,0.9811710599112176
6,002475.SZ,1,2020-03-19,0.9748781402324711,0.9984765890277703,0.9342363673072337,0.9748781402324711
6,002475.SZ,2,2020-03-20,1.0021474588403723,1.012111248331721,0.9701584504734112,1.0021474588403723
6,002475.SZ,3,2020-03-23,0.901985153953658,0.9649143507411224,0.901985153953658,0.9019851539536579
6,002475.SZ,4,2020-03-24,0.9284678576017159,0.9352851872536914,0.8888749046229362,0.9284678576017159
6,002475.SZ,5,2020-03-25,1.0212884228632262,1.0212884228632262,0.9740915252726278,1.0212884228632262
6,002475.SZ,6,2020-03-26,0.9793356250049166,1.01027581342542,0.9793356250049166,0.9793356250049164
6,002475.SZ,7,2020-03-27,0.9714694754064833,1.0055561236663602,0.9504930764773286,0.9714694754064833
6,002475.SZ,8,2020-03-30,1.0010986388939147,1.012111248331721,0.9389560570662935,1.0010986388939145
6,002475.SZ,9,2020-03-31,1.0005742289206856,1.0257459076356714,0.9869395696167351,1.0005742289206856
6,002475.SZ,10,2020-04-01,1.0239104727293704,1.0666498855475235,0.9937568992687104,1.0239104727293704
6,002475.SZ,11,2020-04-02,1.1007365338074,1.1080782734326042,1.0126356583049498,1.1007365338074
6,002475.SZ,12,2020-04-03,1.0810711598113174,1.102571968713701,1.0593081459223193,1.0810711598113174
6,002475.SZ,13,2020-04-07,1.1054562235664598,1.1274814424420725,1.0889373094097505,1.1054562235664598
6,002475.SZ,14,2020-04-08,1.111486938258592,1.1458357915050832,1.091034949302666,1.111486938258592
6,002475.SZ,15,2020-04-09,1.081333364797932,1.1185664728971816,1.0750404451191855,1.0813333647979317
6,002475.SZ,16,2020-04-10,1.0396427719262367,1.0750404451191855,1.0286301624884302,1.0396427719262364
6,002475.SZ,17,2020-04-13,1.0286301624884302,1.0391183619530078,1.0003120239340713,1.02863016248843
6,002475.SZ,18,2020-04-14,1.0823821847443897,1.0823821847443897,1.03570969712702,1.0823821847443893
6,002475.SZ,19,2020-04-15,1.0821199797577752,1.1120113482318208,1.0737294201861134,1.082119979757775
6,002475.SZ,20,2020-04-16,1.0823821847443897,1.0881506944499073,1.0514419963238864,1.0823821847443893
6,002475.SZ,21,2020-04-17,1.103620788660159,1.1327255421743614,1.0962790490349548,1.1036207886601586
6,002475.SZ,22,2020-04-20,1.111486938258592,1.1143711931113507,1.092870384208967,1.1114869382585915
6,002475.SZ,23,2020-04-21,1.0855286445837629,1.1075538634593756,1.0561616860829461,1.0855286445837624
6,002475.SZ,24,2020-04-22,1.0973278689814125,1.0991633038877135,1.0661254755742946,1.097327868981412
6,002475.SZ,25,2020-04-23,1.0868396695168352,1.1065050435129178,1.0847420296239194,1.0868396695168347
6,002475.SZ,26,2020-04-24,1.081333364797932,1.1033585836735444,1.0690097304270536,1.0813333647979315
6,002475.SZ,27,2020-04-27,1.1004743288207857,1.1038829936467733,1.064027835681379,1.1004743288207852
6,002475.SZ,28,2020-04-28,1.1930326890956815,1.2090271932791619,1.1188286778837961,1.1495263519787295
7,000858.SZ,0,2020-03-18,0.9494922039091651,1.0234465181461647,0.9415496164612772,0.9494922039091651
7,000858.SZ,1,2020-03-19,0.9011306714486926,0.9442853965822164,0.8704193333168598,0.9011306714486927
7,000858.SZ,2,2020-03-20,0.9576112933003393,0.967760155039307,0.9196633754937642,0.9976419671884967
7,000858.SZ,3,2020-03-23,0.9223109046430602,0.9398728480000565,0.9093380118115102,0.9608659293232863
7,000858.SZ,4,2020-03-24,0.9623768457690719,0.9697899273871006,0.9358133033044694,1.0026067323003
7,000858.SZ,5,2020-03-25,1.006061076732455,1.0145331700102018,0.9869988668575241,1.048117079158498
7,000858.SZ,6,2020-03-26,1.0050903160443796,1.0263588002103903,0.9875283726873834,1.0471057381172046
7,000858.SZ,7,2020-03-27,1.0220345025998736,1.03959644595687,1.0201812321953665,1.0647582362925057
7,000858.SZ,8,2020-03-30,0.9992657519159287,1.0062375786757412,0.9857633532545194,1.0410376918694448
7,000858.SZ,9,2020-03-31,1.0166511933296387,1.0289180783880432,1.006590582562314,1.059149890518061
7,000858.SZ,10,2020-04-01,1.0148861738967747,1.032448117253771,1.0099441194847556,1.0573110886248005
7,000858.SZ,11,2020-04-02,1.034213136686635,1.034213136686635,1.0018250300935814,1.0774459693560032
7,000858.SZ,12,2020-04-03,1.0371254187508605,1.054334358221284,1.0307713487925503,1.080479992479883
7,000858.SZ,13,2020-04-07,1.0955475619786574,1.099430604730958,1.0643067180169654,1.1413443351468064
7,000858.SZ,14,2020-04-08,1.1056081727459819,1.111873991732649,1.0892817429919905,1.1518255059383913
7,000858.SZ,15,2020-04-09,1.102960643596686,1.126082398167204,1.085575202182976,1.1490673030985006
7,000858.SZ,16,2020-04-10,1.1165512932297386,1.1366725147643877,1.0960770678085165,1.1632260776766064
7,000858.SZ,17,2020-04-13,1.1031371455399726,1.1209638418118983,1.0960770678085165,1.1492511832878265
7,000858.SZ,18,2020-04-14,1.1335837307568757,1.1373785225375332,1.1049021649728363,1.1809705159465704
7,000858.SZ,19,2020-04-15,1.128818178288143,1.1497336585675808,1.122640610273119,1.176005750834767
7,000858.SZ,20,2020-04-16,1.1128447524207241,1.127847417600068,1.1077261960654188,1.1593645937007593
7,000858.SZ,21,2020-04-17,1.136849016707674,1.1446151022122752,1.1184928146058888,1.1843722994491024
7,000858.SZ,22,2020-04-20,1.1411733143181908,1.1514986780004448,1.1373785225375332,1.1888773640875907
7,000858.SZ,23,2020-04-21,1.1161100383715226,1.1379962793390355,1.103843153313118,1.1627663772032912
7,000858.SZ,24,2020-04-22,1.1499101605108675,1.155999477554248,1.1068436863489868,1.1979794334592304
7,000858.SZ,25,2020-04-23,1.15688198727068,1.1852105491681464,1.1543227090930273,1.2052427009376094
7,000858.SZ,26,2020-04-24,1.159617767391619,1.1762972010321833,1.14170282014805,1.2080928438721632
7,000858.SZ,27,2020-04-27,1.1710903937052346,1.179209483096409,1.1506161682840128,1.2200450561783565
7,000858.SZ,28,2020-04-28,1.2266885058404493,1.2462802215452393,1.1870638195726535,1.2669165340166058
8,000063.SZ,0,2020-03-18,0.9322419823613142,1.009730126675234,0.9250892305784907,0.9322419823613142
8,000063.SZ,1,2020-03-19,0.9954246231095873,1.0206976794088967,0.900054599338609,0.9954246231095873
8,000063.SZ,2,2020-03-20,0.9985241488821442,1.008538001378097,0.9584687388983333,0.9985241488821441
8,000063.SZ,3,2020-03-23,0.9734895176422623,1.0080611512592421,0.946547485926961,0.9734895176422622
8,000063.SZ,4,2020-03-24,1.014498627863783,1.0152139030420653,0.9570381885417686,1.0144986278637829
8,000063.SZ,5,2020-03-25,1.0693363915320957,1.076489143314919,1.0373874335688178,1.0693363915320955
8,000063.SZ,6,2020-03-26,1.0276120061322926,1.0552693130258763,1.0228435049437437,1.0276120061322924
8,000063.SZ,7,2020-03-27,1.0345263328556886,1.0581304137390057,1.0302346817859946,1.0345263328556884
8,000063.SZ,8,2020-03-30,1.0190287039929047,1.0338110576774062,0.9742047928205446,1.0190287039929045
8,000063.SZ,9,2020-03-31,1.020459254349469,1.0586072638578605,1.0032926500706931,1.020459254349469
8,000063.SZ,10,2020-04-01,0.9889871465050463,1.0357184581528258,0.986602895910772,0.9889871465050462
8,000063.SZ,11,2020-04-02,1.0180750037551949,1.025227755538018,0.9870797460296268,1.0180750037551947
8,000063.SZ,12,2020-04-03,0.9768274684742466,0.9999546992387088,0.9739663677611172,0.9768274684742464
8,000063.SZ,13,2020-04-07,0.9942324978124503,1.0006699744169911,0.9823112448410779,0.9942324978124502
8,000063.SZ,14,2020-04-08,0.9806422694250858,1.0035310751301207,0.9751584930582544,0.9806422694250858
8,000063.SZ,15,2020-04-09,0.9804038443656582,1.0006699744169911,0.979211719068521,0.9804038443656582
8,000063.SZ,16,2020-04-10,0.9367720584904357,0.9727742424639799,0.9305730069453221,0.9367720584904357
8,000063.SZ,17,2020-04-13,0.9179364787956674,0.9315267071830319,0.9074457761808599,0.9179364787956674
8,000063.SZ,18,2020-04-14,0.9424942599166943,0.9424942599166943,0.9229434050436438,0.9424942599166943
8,000063.SZ,19,2020-04-15,0.9415405596789846,0.9632372400868822,0.9346262329555887,0.9415405596789845
8,000063.SZ,20,2020-04-16,0.9346262329555887,0.9401100093224198,0.9227049799842164,0.9346262329555887
8,000063.SZ,21,2020-04-17,0.9537002377097843,0.974920067998827,0.9494085866400903,0.9537002377097844
8,000063.SZ,22,2020-04-20,0.9703899918697056,0.9873181710890542,0.957276613601196,0.9703899918697056
8,000063.SZ,23,2020-04-21,0.9627603899680274,0.9687210164537134,0.9513159871155098,0.9627603899680274
8,000063.SZ,24,2020-04-22,0.9680057412754312,0.9680057412754312,0.9513159871155098,0.9680057412754312
8,000063.SZ,25,2020-04-23,0.952984962531502,0.979688569187376,0.9515544121749372,0.952984962531502
8,000063.SZ,26,2020-04-24,0.9262813558756281,0.9608529894926077,0.9167443534985302,0.9262813558756281
8,000063.SZ,27,2020-04-27,0.9262813558756281,0.9439248102732591,0.9248508055190633,0.9262813558756281
8,000063.SZ,28,2020-04-28,0.9336725327178788,0.9348646580150161,0.8940939728529228,0.9336725327178788
8,000063.SZ,29,2020-04-29,0.9236586802219262,0.9322419823613142,0.9217512797465065,0.9236586802219262
8,000063.SZ,30,2020-04-30,0.979688569187376,0.9913713970993208,0.9329572575395966,0.9796885691873761
8,000063.SZ,31,2020-05-06,0.999477849119854,1.0011468245358461,0.962045114789745,0.9994778491198543
8,000063.SZ,32,2020-05-07,1.00639217584325,1.0652831655218291,1.005915325724395,1.0326653798850316
9,000725.SZ,0,2020-03-17,1.013306502566646,1.025227755538018,0.9680057412754309,1.013306502566646
9,000725.SZ,1,2020-03-18,0.9846954954353523,1.0371490085093904,0.9799269942468034,0.9846954954353523
9,000725.SZ,2,2020-03-19,0.9966167484067245,1.008538001378097,0.9560844883040587,0.9966167484067245
9,000725.SZ,3,2020-03-20,1.0013852495952735,1.0109222519723713,0.9751584930582544,1.0013852495952735
9,000725.SZ,4,2020-03-23,0.9393947341441375,0.9703899918697055,0.9227049799842163,0.9393947341441375
9,000725.SZ,5,2020-03-24,0.941778984738412,0.9608529894926077,0.9083994764185696,0.941778984738412
9,000725.SZ,6,2020-03-25,0.9656214906811565,0.97277424246398,0.9513159871155099,0.9656214906811565
9,000725.SZ,7,2020-03-26,0.941778984738412,0.9608529894926077,0.9393947341441375,0.941778984738412
9,000725.SZ,8,2020-03-27,0.941778984738412,0.9608529894926077,0.941778984738412,0.941778984738412
9,000725.SZ,9,2020-03-30,0.8964782234471972,0.9131679776071184,0.8774042186930016,0.8964782234471972
9,000725.SZ,10,2020-03-31,0.8845569704758249,0.9083994764185696,0.8821727198815505,0.8845569704758249
9,000725.SZ,11,2020-04-01,0.9060152258242951,0.9298577317670397,0.8774042186930016,0.906015225824295
9,000725.SZ,12,2020-04-02,0.9298577317670397,0.9298577317670397,0.8917097222586483,0.9298577317670397
9,000725.SZ,13,2020-04-03,0.9107837270128439,0.9274734811727653,0.9060152258242951,0.9107837270128439
9,000725.SZ,14,2020-04-07,0.9393947341441375,0.9441632353326864,0.9250892305784907,0.9393947341441374
9,000725.SZ,15,2020-04-08,0.9393947341441375,0.9465474859269609,0.9298577317670397,0.9393947341441374
9,000725.SZ,16,2020-04-09,0.9346262329555886,0.9465474859269609,0.9346262329555886,0.9346262329555884
9,000725.SZ,17,2020-04-10,0.9060152258242951,0.9346262329555886,0.9036309752300206,0.9060152258242948
9,000725.SZ,18,2020-04-13,0.8917097222586483,0.9012467246357461,0.8893254716643738,0.8917097222586481
9,000725.SZ,19,2020-04-14,0.9155522282013929,0.9155522282013929,0.8940939728529228,0.9155522282013926
9,000725.SZ,20,2020-04-15,0.9155522282013929,0.9274734811727653,0.9083994764185696,0.9155522282013926
9,000725.SZ,21,2020-04-16,0.9083994764185696,0.9179364787956674,0.8964782234471972,0.9083994764185692
9,000725.SZ,22,2020-04-17,0.9274734811727653,0.9441632353326864,0.9179364787956674,0.927473481172765
9,000725.SZ,23,2020-04-20,0.9179364787956674,0.9250892305784907,0.9012467246357461,0.9179364787956671
9,000725.SZ,24,2020-04-21,0.9060152258242951,0.9107837270128439,0.8964782234471972,0.9060152258242947
9,000725.SZ,25,2020-04-22,0.9083994764185696,0.9107837270128439,0.8940939728529228,0.9083994764185693
9,000725.SZ,26,2020-04-23,0.8988624740414717,0.9131679776071184,0.8964782234471972,0.8988624740414715
9,000725.SZ,27,2020-04-24,0.8821727198815505,0.9036309752300206,0.8774042186930016,0.8821727198815502
9,000725.SZ,28,2020-04-27,0.8750199680987271,0.8893254716643738,0.8726357175044527,0.8750199680987268
9,000725.SZ,29,2020-04-28,0.8440247103731591,0.8702514669101782,0.7987239490819443,0.8440247103731588
9,000725.SZ,30,2020-04-29,0.8511774621559824,0.8654829657216292,0.8297192068075123,0.8670172116098138
9,000725.SZ,31,2020-04-30,0.8964782234471972,0.9036309752300206,0.8559459633445313,0.9131609847767227
9,000725.SZ,32,2020-05-06,0.9107837270128439,0.9131679776071184,0.8774042186930016,0.9277327026189044
9,000725.SZ,33,2020-05-07,0.8988624740414717,0.9227049799842163,0.8964782234471972,0.9155896044170863
9,000725.SZ,34,2020-05-08,0.9203207293899418,0.9250892305784907,0.9036309752300206,0.9374471811803587
9,000725.SZ,35,2020-05-11,0.941778984738412,0.9608529894926077,0.9250892305784907,0.9716767420348966
10,002506.SZ,0,2020-03-27,0.9504780933352363,1.0132724418438703,0.9504780933352363,0.9504780933352363
10,002506.SZ,1,2020-03-30,0.9362066504923647,0.9790209790209791,0.8905380333951763,0.9362066504923647
10,002506.SZ,2,2020-03-31,0.8648494362780077,0.9362066504923647,0.8591408591408591,0.804600921352332
10,002506.SZ,3,2020-04-01,0.8819751676894534,0.9048094762380476,0.8619951477094334,0.8205336128642593
10,002506.SZ,4,2020-04-02,0.8762665905523048,0.8791208791208792,0.8420151277294136,0.8152227156936168
10,002506.SZ,5,2020-04-03,0.8505779934351363,0.887683744826602,0.8505779934351363,0.7913236784257258
10,002506.SZ,6,2020-04-07,0.8762665905523048,0.8819751676894534,0.8505779934351363,0.8152227156936169
