round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
0,600078.SH,,2020-03-17,2020-04-03,TAKE_PROFIT_DYN,1,45200,60179.131789200066,30.08,13
1,002758.SZ,,2020-03-16,2020-04-15,TAKE_PROFIT_DYN,2,39200,18162.84268260008,4.55,21
2,000712.SZ,,2020-04-27,2020-06-01,TAKE_PROFIT_DYN,1,16600,10397.061801720003,5.22,22
3,002835.SZ,,2020-03-16,2020-06-02,TAKE_PROFIT_DYN,3,58100,33425.28706986003,5.58,52
4,000503.SZ,,2020-04-28,2020-06-17,TAKE_PROFIT_DYN,2,24800,21027.327707340068,7.53,33
5,000608.SZ,,2020-06-16,2020-07-06,TAKE_PROFIT_DYN,1,41800,16814.706226560054,8.42,12
6,000856.SZ,,2020-06-30,2020-07-06,TAKE_PROFIT_DYN,1,24900,11967.578998740035,5.99,4
7,300772.SZ,,2020-06-16,2020-07-08,TAKE_PROFIT_DYN,1,16000,17818.219065600017,8.95,14
8,600676.SH,,2020-09-04,2020-10-13,TAKE_PROFIT_DYN,1,38500,19272.985855200037,9.65,21
9,600811.SH,,2020-08-28,2020-11-20,TAKE_PROFIT_DYN,2,98100,-17993.287292759924,-4.5,54
10,002305.SZ,,2020-10-26,2020-11-25,TAKE_PROFIT_DYN,2,90500,-2005.5250188500213,-0.94,22
11,300257.SZ,,2020-09-08,2021-01-20,TAKE_PROFIT_DYN,5,62500,-98126.42620391992,-9.86,89
12,300711.SZ,,2021-01-25,2021-02-25,TAKE_PROFIT_DYN,2,26900,24961.546431720024,6.26,18
13,002366.SZ,,2020-12-04,2021-03-09,TAKE_PROFIT_DYN,4,219800,103948.6528357201,15.02,61
14,000861.SZ,,2021-01-18,2021-04-14,TAKE_PROFIT_DYN,1,100,-20.695413099999996,-8.54,56
15,300888.SZ,,2021-02-26,2021-04-19,TAKE_PROFIT_DYN,2,2700,6169.380555239972,1.62,35
16,601881.SH,,2021-04-16,2021-05-14,TAKE_PROFIT_DYN,2,41400,29807.194024800032,7.47,17
17,002783.SZ,,2021-03-25,2021-05-31,TAKE_PROFIT_DYN,3,66000,20286.775135439937,3.38,43
18,002853.SZ,,2021-04-27,2021-06-02,TAKE_PROFIT_DYN,1,8100,3906.8006524200027,1.96,23
19,603016.SH,,2021-05-18,2021-06-09,TAKE_PROFIT_DYN,1,7600,16969.97339207999,8.54,16
20,002026.SZ,,2021-06-17,2021-06-29,TAKE_PROFIT_DYN,1,17700,29851.73711046003,14.99,8
21,601600.SH,,2021-06-17,2021-07-09,TAKE_PROFIT_DYN,1,41700,36743.80129380003,18.41,16
22,603301.SH,,2021-07-09,2021-07-19,TAKE_PROFIT_DYN,1,4700,19471.519587599993,9.88,6
23,603866.SH,,2021-06-11,2021-08-03,TAKE_PROFIT_DYN,3,19000,-8879.235081119929,-1.5,36
24,603839.SH,,2021-07-20,2021-08-13,TAKE_PROFIT_DYN,2,44200,16238.613755519968,4.16,18
25,300740.SZ,,2021-08-20,2021-08-27,TAKE_PROFIT_DYN,1,12600,27836.832998519996,13.97,5
26,603665.SH,,2021-08-05,2021-09-08,TAKE_PROFIT_DYN,1,17500,8552.009686500038,4.28,24
27,002647.SZ,,2021-07-15,2021-09-13,TAKE_PROFIT_DYN,4,97600,21486.798762480146,2.69,42
28,688677.SH,,2021-09-17,2021-09-22,TAKE_PROFIT_DYN,1,2300,34259.64786054002,17.44,1
29,603711.SH,,2021-08-31,2021-09-27,TAKE_PROFIT_DYN,1,13900,9563.294970360002,4.81,17
30,002571.SZ,,2021-09-28,2021-10-25,TAKE_PROFIT_DYN,1,29900,28831.282129260042,14.42,14
31,002250.SZ,,2021-09-28,2021-11-01,TAKE_PROFIT_DYN,3,30800,15372.36307530012,2.58,19
32,603657.SH,,2021-11-03,2021-11-16,TAKE_PROFIT_DYN,1,11100,38282.21274672003,19.18,9
33,002926.SZ,,2021-10-28,2021-11-19,TAKE_PROFIT_DYN,1,22000,7859.987110800052,3.94,16
34,000962.SZ,,2021-09-22,2021-11-22,TAKE_PROFIT_DYN,5,76500,-38820.06915821973,-4.19,38
35,300421.SZ,,2021-12-03,2021-12-30,TAKE_PROFIT_DYN,2,21000,53249.24250072008,13.38,19
36,601155.SH,,2021-12-15,2022-01-07,TAKE_PROFIT_DYN,1,6800,11784.048837120063,5.92,16
37,300040.SZ,,2021-12-15,2022-02-28,TAKE_PROFIT_DYN,4,88600,-122.90120963996742,-0.02,47
38,300587.SZ,,2022-01-10,2022-04-06,TAKE_PROFIT_DYN,3,23400,32500.589146160113,7.81,55
39,002884.SZ,,2022-04-07,2022-05-09,TAKE_PROFIT_DYN,2,19700,7893.035589419946,1.98,19
40,000062.SZ,,2022-03-07,2022-05-26,TAKE_PROFIT_DYN,2,28700,-47678.629679100006,-11.98,53
41,688148.SH,,2022-01-11,2022-06-01,TAKE_PROFIT_DYN,5,34800,-228028.51770497998,-27.03,91
42,301046.SZ,,2022-07-07,2022-07-13,TAKE_PROFIT_DYN,1,6200,26640.44104104006,13.34,4
43,688092.SH,,2022-07-06,2022-07-22,TAKE_PROFIT_DYN,2,16100,37091.5071357601,9.33,12
44,001296.SZ,,2022-07-18,2022-08-03,TAKE_PROFIT_DYN,1,9200,22249.077048000036,11.19,12
45,000032.SZ,,2022-07-07,2022-08-05,TAKE_PROFIT_DYN,3,41600,45596.810118600144,7.61,21
46,600976.SH,,2022-07-25,2022-10-14,TAKE_PROFIT_DYN,2,7200,10552.335450300016,3.45,53
47,603901.SH,,2022-08-26,2022-10-28,TAKE_PROFIT_DYN,3,32100,60238.885058920074,15.02,39
48,002015.SZ,,2022-08-04,2022-11-09,TAKE_PROFIT_DYN,4,56200,12806.947215179913,1.61,63
49,600674.SH,,2022-10-25,2022-11-22,TAKE_PROFIT_DYN,2,27900,5071.850395740126,1.6,20
50,003025.SZ,,2022-11-28,2023-01-06,TAKE_PROFIT_DYN,1,10600,35579.08657908003,17.95,28
51,688206.SH,,2022-11-24,2023-01-17,TAKE_PROFIT_DYN,4,26800,-1353.5680818599649,-0.17,37
52,600157.SH,,2022-12-15,2023-01-18,TAKE_PROFIT_DYN,3,385800,-3222.73452041985,-0.54,23
53,300709.SZ,,2023-01-18,2023-03-22,TAKE_PROFIT_DYN,3,26400,51455.04584220005,8.64,40
54,000036.SZ,,2023-02-20,2023-04-12,TAKE_PROFIT_DYN,3,154400,13401.121753440006,2.23,36
55,688306.SH,,2023-04-21,2023-05-18,TAKE_PROFIT_DYN,2,63200,9021.095762220095,2.87,16
56,688137.SH,,2023-03-29,2023-06-02,TAKE_PROFIT_DYN,2,5800,-47643.642314459896,-12.16,43
57,300888.SZ,,2023-03-03,2023-06-07,TAKE_PROFIT_DYN,5,15000,-354132.0249821998,-36.01,64
58,002933.SZ,,2023-06-07,2023-06-30,TAKE_PROFIT_DYN,1,7200,15897.417268320016,8.02,15
59,600618.SH,,2023-05-29,2023-07-12,TAKE_PROFIT_DYN,3,59700,34224.35969465994,6.55,30
60,603722.SH,,2023-07-18,2023-08-28,TAKE_PROFIT_DYN,3,12100,14508.24677676009,2.63,29
61,300909.SZ,,2023-06-09,2023-09-05,TAKE_PROFIT_DYN,2,16300,6959.167659180064,1.76,60
62,300358.SZ,,2023-08-29,2023-09-28,TAKE_PROFIT_DYN,1,16800,17007.8449464,8.53,22
63,002782.SZ,,2023-07-20,2023-10-10,TAKE_PROFIT_DYN,2,28700,-35102.50938809989,-8.81,52
64,002588.SZ,,2023-09-22,2023-10-25,TAKE_PROFIT_DYN,3,107600,24728.84294958017,4.13,17
65,603518.SH,,2023-10-10,2023-10-27,TAKE_PROFIT_DYN,3,70800,65965.88612591999,11.01,13
66,601928.SH,,2023-11-01,2023-11-08,TAKE_PROFIT_DYN,1,20800,27428.92289279998,13.75,5
67,301359.SZ,,2023-10-19,2024-01-02,TAKE_PROFIT_DYN,2,11400,25971.89575463999,9.27,52
68,300769.SZ,,2023-10-26,2024-03-11,TAKE_PROFIT_DYN,4,11800,-250173.0105256798,-31.54,90
69,605598.SH,,2024-01-08,2024-03-18,TAKE_PROFIT_DYN,3,12700,-59379.646868020034,-19.34,44
70,600339.SH,,2024-03-28,2024-03-29,TAKE_PROFIT_DYN,1,64600,12294.536146200058,6.15,1
71,688005.SH,,2023-11-27,2024-04-09,TAKE_PROFIT_DYN,3,17000,-13935.304308419814,-2.35,87
72,600188.SH,,2024-03-19,2024-04-10,TAKE_PROFIT_DYN,1,8500,13738.893309900042,6.9,14
73,601881.SH,,2024-04-11,2024-04-26,TAKE_PROFIT_DYN,1,17900,18874.569051359984,9.45,11
74,300014.SZ,,2024-04-15,2024-05-31,TAKE_PROFIT_DYN,2,10900,33007.12193987996,8.33,31
75,301300.SZ,,2024-06-05,2024-07-08,TAKE_PROFIT_DYN,1,9100,7845.805847880023,3.93,22
76,688004.SH,,2024-04-09,2024-07-31,TAKE_PROFIT_DYN,5,56800,-244737.30131729983,-28.84,77
77,002261.SZ,,2024-05-14,2024-08-26,TAKE_PROFIT_DYN,2,37500,19818.351075600018,4.96,73
78,000792.SZ,,2024-07-10,2024-09-02,TAKE_PROFIT_DYN,2,26000,-11138.870328299934,-2.8,38
79,300105.SZ,,2024-08-27,2024-09-24,TAKE_PROFIT_DYN,1,38800,10242.702692640043,5.13,18
80,002716.SZ,,2024-09-05,2024-09-25,TAKE_PROFIT_DYN,1,72600,22588.286161319993,11.3,12
81,300127.SZ,,2024-08-21,2024-09-27,TAKE_PROFIT_DYN,3,31200,25870.702067930077,6.25,25
82,000766.SZ,,2024-11-19,2024-12-09,TAKE_PROFIT_DYN,2,28700,60294.754715580086,15.09,14
83,600036.SH,,2024-11-26,2024-12-10,TAKE_PROFIT_DYN,1,5500,14609.838761099993,7.36,10
84,603458.SH,,2024-12-18,2024-12-31,FINAL_SETTLE,3,90700,-32146.43023349991,-5.79,9
85,688015.SH,,2024-12-19,2024-12-31,FINAL_SETTLE,2,19900,-4773.0539815199445,-1.2,8
86,688511.SH,,2024-12-24,2024-12-31,FINAL_SETTLE,1,12100,-11472.588972899946,-5.75,5
