round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
24,300089.SZ,,2021-07-27,2021-11-08,TAKE_PROFIT_DYN,5,124100,-119680.61957212986,-19.31,67
25,688329.SH,,2021-09-22,2021-11-10,TAKE_PROFIT_DYN,1,5200,12374.47237104,6.21,30
26,600057.SH,,2021-11-08,2021-11-19,TAKE_PROFIT_DYN,1,26700,17169.282121140015,8.88,9
27,300656.SZ,,2021-11-29,2021-11-30,TAKE_PROFIT_DYN,1,4400,33507.08185176004,17.03,1
28,688687.SH,,2021-12-08,2021-12-29,TAKE_PROFIT_DYN,1,8600,14234.747282640019,7.19,15
29,000821.SZ,,2021-12-21,2022-02-23,TAKE_PROFIT_DYN,1,15100,-16519.532019300008,-8.29,40
30,300626.SZ,,2021-12-08,2022-03-07,TAKE_PROFIT_DYN,3,39000,-3148.198093099869,-0.78,57
31,600309.SH,,2022-03-08,2022-04-01,TAKE_PROFIT_DYN,1,2200,182.52540108005633,0.1,18
32,688187.SH,,2022-04-08,2022-05-10,TAKE_PROFIT_DYN,1,3800,14587.594907760009,7.84,19
33,300151.SZ,,2022-01-05,2022-05-23,TAKE_PROFIT_DYN,4,24500,-313933.65191747993,-42.59,88
34,688182.SH,,2022-03-08,2022-05-31,TAKE_PROFIT_DYN,2,900,-2714.1186206099956,-18.82,55
35,601398.SH,,2022-05-13,2022-06-14,TAKE_PROFIT_DYN,1,42800,1433.3087843999965,0.72,21
36,300823.SZ,,2022-06-10,2022-06-27,TAKE_PROFIT_DYN,1,10900,14849.474518620089,7.43,11
37,603630.SH,,2022-07-13,2022-07-20,TAKE_PROFIT_DYN,2,17100,15677.69926302004,6.79,5
38,600598.SH,,2022-07-07,2022-08-02,TAKE_PROFIT_DYN,1,14100,2674.263138840004,1.34,18
39,002818.SZ,,2022-08-03,2022-08-04,TAKE_PROFIT_DYN,1,18000,28573.799468400015,14.35,1
40,301193.SZ,,2022-07-14,2022-08-10,TAKE_PROFIT_DYN,1,7900,19870.474514939997,9.95,19
41,601236.SH,,2022-07-27,2022-08-18,TAKE_PROFIT_DYN,2,29700,19857.804674400046,7.88,16
42,688068.SH,,2022-08-29,2022-10-17,TAKE_PROFIT_DYN,2,6600,9787.832938620122,2.5,29
43,605050.SH,,2022-09-01,2022-10-25,TAKE_PROFIT_DYN,1,7200,715.2443208000186,0.69,32
44,688136.SH,,2022-09-01,2022-11-01,TAKE_PROFIT_DYN,1,8500,-1974.143011499982,-0.99,37
45,000416.SZ,,2022-10-31,2022-11-15,TAKE_PROFIT_DYN,1,55800,36598.58523036004,18.3,11
46,002838.SZ,,2022-11-01,2022-11-18,TAKE_PROFIT_DYN,1,11300,20608.90136982,10.35,13
47,000050.SZ,,2022-11-29,2022-12-06,TAKE_PROFIT_DYN,1,22200,8822.123085960018,4.41,5
48,300241.SZ,,2022-11-29,2022-12-09,TAKE_PROFIT_DYN,1,40800,15581.054635200067,7.8,8
49,600487.SH,,2022-12-15,2023-01-03,TAKE_PROFIT_DYN,1,13600,22366.652371200093,11.21,12
50,300746.SZ,,2022-12-13,2023-01-19,TAKE_PROFIT_DYN,1,21100,-1332.4987135799893,-0.67,26
51,300047.SZ,,2022-11-28,2023-01-30,TAKE_PROFIT_DYN,2,64800,40985.927465580055,10.28,39
52,601567.SH,,2023-02-20,2023-04-27,TAKE_PROFIT_DYN,2,16700,-677.5605313199922,-0.3,47
53,300751.SZ,,2023-02-16,2023-05-25,TAKE_PROFIT_DYN,3,1300,-232003.10076839992,-49.88,66
54,600775.SH,,2023-04-28,2023-05-29,TAKE_PROFIT_DYN,1,21500,13884.10975620005,6.94,18
55,003038.SZ,,2023-02-20,2023-06-16,TAKE_PROFIT_DYN,2,10400,-32391.190901160007,-8.16,80
56,300910.SZ,,2023-06-19,2023-07-18,TAKE_PROFIT_DYN,1,4000,15069.661308000039,7.62,19
57,603568.SH,,2023-06-06,2023-07-19,TAKE_PROFIT_DYN,1,100,10.724896259999923,0.62,29
58,600779.SH,,2023-05-30,2023-07-25,TAKE_PROFIT_DYN,2,4600,24773.474967480055,9.01,38
59,300803.SZ,,2023-07-24,2023-07-25,TAKE_PROFIT_DYN,1,4000,10596.327652800042,5.66,1
60,603330.SH,,2023-08-02,2023-09-04,TAKE_PROFIT_DYN,1,22100,-3029.303766059951,-1.52,23
61,688107.SH,,2023-07-31,2023-09-07,TAKE_PROFIT_DYN,2,6000,9607.288414679992,3.25,28
62,688619.SH,,2023-07-21,2023-10-30,TAKE_PROFIT_DYN,3,23000,11731.938526610029,3.92,65
63,603630.SH,,2023-09-11,2023-11-08,TAKE_PROFIT_DYN,1,13800,14965.281298439979,7.51,36
64,000027.SZ,,2023-09-08,2023-11-23,TAKE_PROFIT_DYN,2,31700,-1871.5457936399907,-0.93,48
65,001226.SZ,,2023-11-22,2023-12-18,TAKE_PROFIT_DYN,1,5900,3819.3422850000206,1.93,18
66,000975.SZ,,2023-11-09,2023-12-25,TAKE_PROFIT_DYN,1,16100,46168.19556426004,23.19,32
67,603955.SH,,2023-11-30,2024-01-02,TAKE_PROFIT_DYN,2,21900,-1043.6719392000232,-0.31,22
68,603858.SH,,2024-01-18,2024-02-07,TAKE_PROFIT_DYN,1,12400,11530.80407952005,5.8,14
69,600163.SH,,2023-12-19,2024-03-13,TAKE_PROFIT_DYN,3,92300,-1672.97841067001,-0.43,54
70,600283.SH,,2023-12-26,2024-03-14,TAKE_PROFIT_DYN,1,16400,-2727.9340783199295,-1.37,50
71,603598.SH,,2024-02-08,2024-03-19,TAKE_PROFIT_DYN,1,17900,160036.33541346004,80.23,22
72,688121.SH,,2024-03-26,2024-04-03,TAKE_PROFIT_DYN,1,12500,48813.54687000005,24.56,6
73,000898.SZ,,2024-03-26,2024-04-19,TAKE_PROFIT_DYN,2,159600,28194.90660756,7.33,16
74,003040.SZ,,2024-03-26,2024-05-29,TAKE_PROFIT_DYN,3,34800,19965.800004480057,4.48,41
75,688343.SH,,2024-04-10,2024-06-07,TAKE_PROFIT_DYN,2,9800,-8335.787977439992,-2.78,39
76,603989.SH,,2024-04-24,2024-06-18,TAKE_PROFIT_DYN,1,13900,10916.937343620055,5.49,35
77,600187.SH,,2024-05-31,2024-07-16,TAKE_PROFIT_DYN,5,447200,-173840.087421,-19.48,31
78,600511.SH,,2024-06-19,2024-07-18,TAKE_PROFIT_DYN,2,6500,-1114.1479255999438,-0.54,21
79,000701.SZ,,2024-07-19,2024-08-07,TAKE_PROFIT_DYN,1,58900,40554.559950300056,20.29,13
80,603558.SH,,2024-07-18,2024-08-09,TAKE_PROFIT_DYN,1,22800,13508.052687360061,6.75,16
81,601009.SH,,2024-08-09,2024-08-20,TAKE_PROFIT_DYN,1,20400,11414.247237360047,5.73,7
82,000762.SZ,,2024-06-25,2024-08-21,TAKE_PROFIT_DYN,1,100,29.393443440000283,1.63,41
83,300347.SZ,,2024-08-22,2024-09-19,TAKE_PROFIT_DYN,1,4100,11308.468737059971,5.67,18
84,601886.SH,,2024-08-23,2024-09-24,TAKE_PROFIT_DYN,1,46500,20750.02489890007,10.39,20
85,300918.SZ,,2024-08-21,2024-09-27,TAKE_PROFIT_DYN,1,27000,13682.34444059999,6.85,25
86,300913.SZ,,2024-11-19,2024-12-11,TAKE_PROFIT_DYN,1,6100,22849.120542600052,11.59,16
87,300497.SZ,,2024-12-05,2025-02-06,TAKE_PROFIT_DYN,2,39000,-73617.07464539993,-18.43,38
88,002999.SZ,,2024-12-24,2025-02-07,TAKE_PROFIT_DYN,2,66300,16736.437626480067,4.19,26
89,300045.SZ,,2024-12-24,2025-02-07,TAKE_PROFIT_DYN,2,18300,-2484.745221419842,-0.65,26
90,301187.SZ,,2025-02-14,2025-02-20,TAKE_PROFIT_DYN,1,5700,30180.876400620065,15.12,4
91,301382.SZ,,2025-03-25,2025-05-06,TAKE_PROFIT_DYN,1,4500,-18520.05094829999,-9.36,26
92,300632.SZ,,2025-03-24,2025-05-07,TAKE_PROFIT_DYN,3,32700,-22588.11207377992,-5.25,28
93,301189.SZ,,2025-03-25,2025-05-28,TAKE_PROFIT_DYN,2,18000,68654.32301376015,17.27,42
94,688253.SH,,2025-06-16,2025-07-10,TAKE_PROFIT_DYN,1,6400,808.3866700800427,0.41,18
95,002216.SZ,,2025-06-19,2025-07-21,TAKE_PROFIT_DYN,1,18200,3939.1402050000324,1.97,22
96,603199.SH,,2025-07-16,2025-07-28,TAKE_PROFIT_DYN,1,5600,8854.344908639963,4.5,8
97,603501.SH,,2025-06-03,2025-08-18,TAKE_PROFIT_DYN,3,4300,24904.208553840057,4.74,54
98,600660.SH,,2025-07-30,2025-08-18,TAKE_PROFIT_DYN,2,7200,18930.11614560004,4.78,13
99,600834.SH,,2025-08-04,2025-08-20,TAKE_PROFIT_DYN,1,23000,10419.153980400006,5.22,12
100,000539.SZ,,2025-09-02,2025-09-19,TAKE_PROFIT_DYN,2,87100,19251.17397918011,4.81,13
101,000001.SZ,,2025-08-19,2025-10-17,TAKE_PROFIT_DYN,2,33400,-12804.504795719928,-3.21,37
102,688247.SH,,2025-09-04,2025-11-03,TAKE_PROFIT_DYN,2,36900,9660.846729599987,2.42,36
103,300433.SZ,,2025-10-20,2025-11-06,TAKE_PROFIT_DYN,1,7100,26546.81384717999,13.38,13
104,300320.SZ,,2025-09-25,2025-11-10,TAKE_PROFIT_DYN,3,60200,20842.50386987999,3.48,26
105,920806.BJ,,2025-11-20,2025-12-16,TAKE_PROFIT_DYN,2,29500,6392.582355060033,1.61,18
106,302132.SZ,,2025-12-17,2025-12-29,TAKE_PROFIT_DYN,1,2600,8974.109584440012,4.49,8
107,002019.SZ,,2025-11-20,2026-01-05,TAKE_PROFIT_DYN,2,32500,14545.637964000052,3.65,30
108,600655.SH,,2025-11-04,2026-01-14,TAKE_PROFIT_DYN,1,36500,-2787.903419399954,-1.4,49
109,601818.SH,,2026-01-16,2026-02-10,TAKE_PROFIT_DYN,2,118700,-2960.904614579922,-0.74,17
110,688089.SH,,2026-01-14,2026-04-20,TAKE_PROFIT_DYN,2,20600,-6863.7113364599645,-1.72,61
111,688212.SH,,2025-12-30,2026-04-22,TAKE_PROFIT_DYN,4,15600,-50259.42546767986,-7.67,72
112,002972.SZ,,2026-03-04,2026-04-27,TAKE_PROFIT_DYN,2,17000,27782.17923718004,13.82,37
113,600933.SH,,2026-04-29,2026-05-08,TAKE_PROFIT_DYN,1,12300,19046.68377479998,9.59,4
114,000816.SZ,,2026-05-08,2026-07-23,TAKE_PROFIT_DYN,4,200000,-92847.76683318993,-15.48,53
115,600731.SH,,2026-05-13,2026-07-29,TAKE_PROFIT_DYN,3,69000,-56509.55501994002,-12.74,54
116,301449.SZ,,2026-04-30,2026-07-31,TAKE_PROFIT_DYN,1,2900,-84812.85025685994,-42.61,62
117,688410.SH,,2026-07-27,2026-08-25,FINAL_SETTLE,1,21300,33418.696578300034,16.76,21
118,688122.SH,,2026-08-20,2026-08-25,FINAL_SETTLE,2,8100,-2702.2333199399873,-0.69,3
119,600987.SH,,2026-08-24,2026-08-25,FINAL_SETTLE,1,31000,4967.370460800012,2.49,1
