round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
0,600673.SH,,2020-03-10,2020-04-10,TAKE_PROFIT_DYN,2,53400,-3766.1885134199983,-0.94,22
1,601601.SH,,2020-03-10,2020-04-17,TAKE_PROFIT_DYN,2,6500,-11343.707498039992,-5.62,27
2,603086.SH,,2020-04-28,2020-05-13,TAKE_PROFIT_DYN,1,9400,8436.825166680064,4.49,8
3,002889.SZ,,2020-04-27,2020-05-29,TAKE_PROFIT_DYN,1,8600,14829.032207160024,7.43,21
4,300191.SZ,,2020-03-10,2020-06-08,TAKE_PROFIT_DYN,3,33500,-6537.483746999875,-1.1,60
5,300664.SZ,,2020-06-01,2020-06-17,TAKE_PROFIT_DYN,1,23900,18851.463978480082,9.43,12
6,002913.SZ,,2020-05-26,2020-06-24,TAKE_PROFIT_DYN,1,3700,32436.979078140022,16.84,21
7,000671.SZ,,2020-07-01,2020-07-02,TAKE_PROFIT_DYN,1,31200,21400.388399520016,10.72,1
8,002140.SZ,,2020-06-30,2020-07-06,TAKE_PROFIT_DYN,1,30500,9950.0263155,4.99,4
9,603881.SH,,2020-09-09,2020-10-12,TAKE_PROFIT_DYN,1,2600,11739.84764004001,6.01,17
10,603121.SH,,2020-09-04,2020-11-20,TAKE_PROFIT_DYN,3,43100,-9773.550288359867,-1.63,49
11,002019.SZ,,2020-11-26,2021-02-03,TAKE_PROFIT_DYN,1,9400,-20769.844790159957,-10.44,48
12,002487.SZ,,2021-02-04,2021-02-25,TAKE_PROFIT_DYN,1,24400,51713.84358360004,28.96,10
13,002616.SZ,,2020-10-26,2021-03-02,TAKE_PROFIT_DYN,2,45300,-47635.32214134,-12.12,85
14,688004.SH,,2020-09-09,2021-03-08,TAKE_PROFIT_DYN,4,7800,-158080.04199045,-32.01,116
15,300285.SZ,,2021-03-10,2021-04-02,TAKE_PROFIT_DYN,1,5000,22753.676610000024,11.54,17
16,300888.SZ,,2021-02-26,2021-04-19,TAKE_PROFIT_DYN,2,2700,6169.380555239972,1.62,35
17,688189.SH,,2021-03-10,2021-04-23,TAKE_PROFIT_DYN,2,10100,20398.86777366005,5.15,31
18,300895.SZ,,2021-04-28,2021-05-26,TAKE_PROFIT_DYN,2,11200,32727.188962440123,8.28,17
19,002669.SZ,,2021-04-14,2021-06-01,TAKE_PROFIT_DYN,2,28400,-2615.974576199893,-0.74,31
20,000413.SZ,,2021-04-27,2021-06-02,TAKE_PROFIT_DYN,1,103500,9623.684196000046,4.81,23
21,600463.SH,,2021-06-21,2021-06-22,TAKE_PROFIT_DYN,1,32300,10899.293705280026,5.45,1
22,300633.SZ,,2021-06-15,2021-06-24,TAKE_PROFIT_DYN,2,15100,67180.00114980002,16.93,7
23,600858.SH,,2021-06-21,2021-08-26,TAKE_PROFIT_DYN,3,67000,-32681.7542094299,-8.18,48
24,600639.SH,,2021-08-27,2021-08-31,TAKE_PROFIT_DYN,1,17600,10187.493909120036,5.12,2
25,002095.SZ,,2021-06-30,2021-09-07,TAKE_PROFIT_DYN,2,29300,-9748.863705419877,-2.45,49
26,605001.SH,,2021-06-29,2021-09-14,TAKE_PROFIT_DYN,3,56300,14655.18717828003,3.06,55
27,002269.SZ,,2021-09-01,2021-10-12,TAKE_PROFIT_DYN,1,72800,28429.138483200048,15.98,22
28,002572.SZ,,2021-09-23,2021-10-22,TAKE_PROFIT_DYN,1,11800,12839.250886200054,6.45,16
29,601137.SH,,2021-09-24,2021-10-25,TAKE_PROFIT_DYN,3,45700,81633.17905272008,13.67,16
30,600162.SH,,2021-10-26,2021-11-12,TAKE_PROFIT_DYN,2,218300,48735.84710429993,12.19,13
31,688177.SH,,2021-10-13,2021-11-17,TAKE_PROFIT_DYN,2,9900,-17057.96703071997,-5.86,25
32,600284.SH,,2021-10-28,2021-12-02,TAKE_PROFIT_DYN,1,34800,6588.565840080031,3.29,25
33,600299.SH,,2021-11-29,2021-12-27,TAKE_PROFIT_DYN,1,17100,9704.596251060051,4.85,20
34,603112.SH,,2021-12-08,2022-01-06,TAKE_PROFIT_DYN,1,16600,23810.938321680034,11.93,20
