round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
0,002728.SZ,,2020-03-16,2020-04-15,TAKE_PROFIT_DYN,2,25400,9705.968094060023,2.44,21
1,600161.SH,,2020-03-16,2020-05-19,TAKE_PROFIT_DYN,1,6100,18537.180026760034,9.37,42
2,000601.SZ,,2020-06-01,2020-06-03,TAKE_PROFIT_DYN,1,3300,2277.7820474300097,13.6,2
3,300024.SZ,,2020-04-28,2020-06-16,TAKE_PROFIT_DYN,1,15100,6231.56055696003,3.13,32
4,000031.SZ,,2020-03-16,2020-07-01,TAKE_PROFIT_DYN,5,152000,-25502.32723995985,-3.14,71
5,603050.SH,,2020-06-18,2020-07-07,TAKE_PROFIT_DYN,1,17400,17182.265409720043,8.64,11
6,000797.SZ,,2020-07-01,2020-07-07,TAKE_PROFIT_DYN,1,6600,3138.438714840002,12.5,4
7,600609.SH,,2020-08-27,2020-09-24,TAKE_PROFIT_DYN,1,30500,24252.647277600016,12.16,20
8,600183.SH,,2020-08-24,2020-10-12,TAKE_PROFIT_DYN,2,16100,3437.145681480062,0.86,29
9,002961.SZ,,2020-10-26,2020-11-11,TAKE_PROFIT_DYN,1,7300,13069.672394220019,6.6,12
10,000723.SZ,,2020-09-25,2020-11-13,TAKE_PROFIT_DYN,3,42300,7837.122190520051,2.93,29
11,000903.SZ,,2020-11-12,2020-12-23,TAKE_PROFIT_DYN,2,50700,-49328.57564153997,-17.18,29
12,002940.SZ,,2020-12-25,2021-03-17,TAKE_PROFIT_DYN,1,900,-3754.566234359987,-10.41,52
13,688566.SH,,2020-08-28,2021-04-07,TAKE_PROFIT_DYN,3,17700,-180669.33617939992,-30.47,145
14,600883.SH,,2021-04-13,2021-05-24,TAKE_PROFIT_DYN,1,24500,18854.796681000007,9.45,26
15,002975.SZ,,2021-03-25,2021-06-01,TAKE_PROFIT_DYN,2,500,1478.256020260007,3.68,44
16,300484.SZ,,2021-05-27,2021-06-07,TAKE_PROFIT_DYN,1,19200,23437.38523392004,11.77,7
17,300051.SZ,,2020-11-17,2021-06-09,TAKE_PROFIT_DYN,5,135400,-124903.46527656994,-20.76,136
18,603181.SH,,2021-06-18,2021-07-01,TAKE_PROFIT_DYN,1,12800,25351.24672512003,12.7,9
19,300575.SZ,,2021-07-09,2021-08-06,TAKE_PROFIT_DYN,2,18400,30492.954392399988,7.79,20
20,002807.SZ,,2021-06-15,2021-09-01,TAKE_PROFIT_DYN,1,50500,-6244.405224300019,-3.13,56
21,002567.SZ,,2021-06-17,2021-09-09,TAKE_PROFIT_DYN,1,30800,-10227.68579448,-5.13,60
