round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
38,601615.SH,,2022-03-30,2022-05-19,TAKE_PROFIT_DYN,2,14300,39405.299565060064,12.78,31
39,603877.SH,,2021-12-21,2022-06-01,TAKE_PROFIT_DYN,5,38400,-262636.9025468399,-26.45,105
40,603992.SH,,2022-03-01,2022-06-16,TAKE_PROFIT_DYN,4,30100,1277.712301080057,0.25,71
41,603918.SH,,2022-07-05,2022-07-29,TAKE_PROFIT_DYN,1,25700,-957.3163288199576,-0.48,18
42,000952.SZ,,2022-07-07,2022-08-01,TAKE_PROFIT_DYN,2,56600,29558.37660858006,7.4,17
43,300087.SZ,,2022-07-08,2022-08-15,TAKE_PROFIT_DYN,2,26600,14638.82386175997,3.67,26
44,601199.SH,,2022-08-16,2022-10-14,TAKE_PROFIT_DYN,2,60600,14681.545821720036,3.68,37
45,002742.SZ,,2022-08-01,2022-11-10,TAKE_PROFIT_DYN,5,139800,-158169.10142754973,-19.78,67
46,605198.SH,,2022-10-17,2022-11-16,TAKE_PROFIT_DYN,3,19600,-30729.26945209998,-7.4,22
47,603882.SH,,2022-11-30,2022-12-28,TAKE_PROFIT_DYN,1,2900,14692.16384028003,7.37,20
48,300996.SZ,,2022-11-30,2023-01-03,TAKE_PROFIT_DYN,2,10300,48738.244150440034,12.3,23
49,300343.SZ,,2022-08-03,2023-01-13,TAKE_PROFIT_DYN,5,50300,-117387.54406919982,-18.15,110
50,000558.SZ,,2023-01-12,2023-03-03,TAKE_PROFIT_DYN,1,73700,11797.86093354001,5.9,31
51,600196.SH,,2023-02-01,2023-04-04,TAKE_PROFIT_DYN,5,30000,-5666.285168099799,-0.57,44
52,603010.SH,,2023-03-08,2023-07-05,TAKE_PROFIT_DYN,3,51600,-27738.478668959928,-4.64,79
53,300575.SZ,,2023-02-06,2023-07-13,TAKE_PROFIT_DYN,5,43700,-187088.29914713983,-28.68,107
54,600213.SH,,2023-07-17,2023-07-19,TAKE_PROFIT_DYN,1,20300,23400.937043819984,11.72,2
55,300759.SZ,,2023-04-06,2023-07-31,TAKE_PROFIT_DYN,1,4200,-86396.41154339997,-43.35,77
56,002020.SZ,,2023-08-02,2023-09-11,TAKE_PROFIT_DYN,2,35100,3594.2954790600343,0.9,28
57,002824.SZ,,2023-07-17,2023-10-12,TAKE_PROFIT_DYN,2,21200,7519.051568160008,1.92,57
58,605086.SH,,2023-10-16,2023-10-30,TAKE_PROFIT_DYN,1,9900,14420.676651480026,7.24,10
59,002893.SZ,,2023-09-21,2023-11-10,TAKE_PROFIT_DYN,2,36400,23119.141385340015,5.82,30
60,603016.SH,,2023-07-24,2023-11-15,TAKE_PROFIT_DYN,3,26300,-28032.370474679978,-4.94,76
61,301128.SZ,,2023-11-27,2023-12-29,TAKE_PROFIT_DYN,1,4200,-212.3733427199768,-0.11,24
62,002099.SZ,,2023-12-05,2023-12-29,TAKE_PROFIT_DYN,2,57800,9474.085122479999,2.37,18
63,688349.SH,,2024-01-09,2024-02-05,TAKE_PROFIT_DYN,3,16400,5844.3253545600455,1.36,19
64,300430.SZ,,2023-11-14,2024-02-26,TAKE_PROFIT_DYN,3,27700,-11035.468460439879,-2.76,67
65,300709.SZ,,2024-01-09,2024-03-04,TAKE_PROFIT_DYN,3,24600,163868.90371830005,27.54,33
66,300839.SZ,,2024-02-06,2024-03-29,TAKE_PROFIT_DYN,1,29300,75151.00666062004,37.62,32
67,600085.SH,,2024-03-26,2024-04-19,TAKE_PROFIT_DYN,1,4800,7023.031456319994,3.56,16
68,601615.SH,,2024-03-26,2024-04-29,TAKE_PROFIT_DYN,2,41900,18226.153451880033,4.57,22
69,600600.SH,,2024-04-09,2024-04-30,TAKE_PROFIT_DYN,3,7700,49350.730510619935,8.4,15
70,002486.SZ,,2024-05-27,2024-07-31,TAKE_PROFIT_DYN,5,517900,-189612.02408939973,-19.54,46
71,002301.SZ,,2024-05-29,2024-08-15,TAKE_PROFIT_DYN,2,74600,-30517.018299899937,-7.65,55
72,301270.SZ,,2024-08-13,2024-08-16,TAKE_PROFIT_DYN,1,9200,17125.561276560038,8.62,3
73,301257.SZ,,2024-08-21,2024-09-18,TAKE_PROFIT_DYN,2,16500,27665.550700920052,6.95,18
74,002033.SZ,,2024-05-24,2024-09-26,TAKE_PROFIT_DYN,2,46200,3268.410619320115,0.82,86
75,688676.SH,,2024-08-19,2024-09-27,TAKE_PROFIT_DYN,1,5800,-9920.695367879991,-4.99,27
76,688559.SH,,2024-09-24,2024-09-27,TAKE_PROFIT_DYN,1,7600,22011.503532480012,11.13,3
77,300411.SZ,,2024-11-18,2024-12-16,TAKE_PROFIT_DYN,1,13100,9205.285963499977,4.61,20
78,300698.SZ,,2024-11-25,2025-01-27,TAKE_PROFIT_DYN,4,20200,11604.959178120014,1.6,44
79,000503.SZ,,2024-12-18,2025-02-06,TAKE_PROFIT_DYN,1,16400,-21555.74520792,-10.82,29
80,600233.SH,,2024-11-25,2025-02-13,TAKE_PROFIT_DYN,4,41600,-24569.77422541997,-4.09,51
81,002318.SZ,,2025-02-26,2025-03-21,TAKE_PROFIT_DYN,1,8900,9260.190419040038,4.64,17
82,688800.SH,,2025-03-03,2025-05-06,TAKE_PROFIT_DYN,2,9200,76086.32869728003,19.03,42
83,300919.SZ,,2025-03-24,2025-05-07,TAKE_PROFIT_DYN,3,17400,-19235.399903279846,-3.24,28
84,601601.SH,,2025-03-04,2025-05-08,TAKE_PROFIT_DYN,2,13300,19648.705119120015,4.93,43
85,603659.SH,,2025-05-28,2025-06-19,TAKE_PROFIT_DYN,2,25000,39471.05089818011,9.92,15
86,603383.SH,,2025-06-20,2025-06-25,TAKE_PROFIT_DYN,1,5300,18768.70967598009,9.51,3
87,002027.SZ,,2025-06-16,2025-07-07,TAKE_PROFIT_DYN,1,28100,11177.968525020027,5.59,15
88,002053.SZ,,2025-07-17,2025-07-21,TAKE_PROFIT_DYN,1,18600,9610.500457799993,4.82,2
89,603517.SH,,2025-06-16,2025-07-22,TAKE_PROFIT_DYN,2,25700,1029.3415268400568,0.26,26
90,688326.SH,,2025-07-03,2025-07-23,TAKE_PROFIT_DYN,1,2300,19438.04376756004,10.06,14
91,920641.BJ,,2025-08-15,2025-08-18,TAKE_PROFIT_DYN,1,11700,19370.164490819996,9.71,1
92,600973.SH,,2025-09-04,2025-10-09,TAKE_PROFIT_DYN,1,37800,2416.036170240055,1.21,19
93,002958.SZ,,2025-08-29,2025-10-22,TAKE_PROFIT_DYN,4,240300,-5801.969006459811,-0.73,32
94,000720.SZ,,2025-09-04,2025-10-24,TAKE_PROFIT_DYN,2,118300,14759.359294680064,3.69,30
95,300144.SZ,,2025-10-13,2025-11-12,TAKE_PROFIT_DYN,1,24100,-122.11083917994983,-0.06,22
96,002448.SZ,,2025-11-19,2025-12-12,TAKE_PROFIT_DYN,2,38600,39229.84137204016,9.83,17
97,300669.SZ,,2025-12-18,2025-12-26,TAKE_PROFIT_DYN,1,8000,23275.951459200034,11.66,6
98,000403.SZ,,2025-10-31,2026-01-08,TAKE_PROFIT_DYN,2,26100,-24640.861085279903,-6.17,47
99,002287.SZ,,2025-10-30,2026-01-13,TAKE_PROFIT_DYN,3,24200,3256.9270351199666,0.55,51
100,603815.SH,,2026-01-29,2026-04-16,TAKE_PROFIT_DYN,3,91600,-3733.008463799837,-0.62,48
101,002009.SZ,,2026-04-29,2026-05-08,TAKE_PROFIT_DYN,1,8900,31382.203901400004,15.74,4
102,605337.SH,,2026-05-13,2026-07-16,TAKE_PROFIT_DYN,1,3000,-4977.689171399998,-15.59,45
103,000625.SZ,,2026-01-28,2026-07-21,TAKE_PROFIT_DYN,5,93000,-316678.3668932398,-31.76,113
104,601238.SH,,2026-02-02,2026-07-29,TAKE_PROFIT_DYN,5,115600,-226244.83019687992,-26.75,116
105,300877.SZ,,2026-07-27,2026-08-18,TAKE_PROFIT_DYN,1,9000,43874.03661300003,22.14,16
106,688157.SH,,2026-07-20,2026-08-25,FINAL_SETTLE,1,1500,2540.3954400000002,9.58,26
107,000959.SZ,,2026-08-17,2026-08-25,FINAL_SETTLE,1,56900,2236.943441700074,1.12,6
108,601901.SH,,2026-08-19,2026-08-25,FINAL_SETTLE,1,29100,-5249.701011059951,-2.63,4
