round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
71,605266.SH,,2024-08-21,2024-09-05,TAKE_PROFIT_DYN,2,16700,42001.028003880056,13.18,11
72,002185.SZ,,2024-08-07,2024-09-27,TAKE_PROFIT_DYN,2,52100,23369.045146920078,5.85,35
73,300429.SZ,,2024-08-08,2024-09-27,TAKE_PROFIT_DYN,2,36900,22702.254779160023,6.24,34
74,600377.SH,,2024-10-10,2024-11-15,TAKE_PROFIT_DYN,1,15700,9270.593129159999,4.64,26
75,600990.SH,,2024-11-19,2025-02-05,TAKE_PROFIT_DYN,2,17300,-34048.54648008,-8.57,49
76,600905.SH,,2024-11-26,2025-02-10,TAKE_PROFIT_DYN,2,62100,-13768.612410959904,-4.91,47
77,603676.SH,,2025-03-03,2025-03-14,TAKE_PROFIT_DYN,1,21400,13924.166303520033,6.97,9
78,301030.SZ,,2024-12-18,2025-03-24,TAKE_PROFIT_DYN,2,18500,50766.51708810014,12.74,61
79,603313.SH,,2025-03-05,2025-04-03,TAKE_PROFIT_DYN,1,32000,10578.328992000024,5.3,21
80,688350.SH,,2025-03-25,2025-04-21,TAKE_PROFIT_DYN,3,35600,56600.40331242012,12.07,18
81,601137.SH,,2025-04-07,2025-05-07,TAKE_PROFIT_DYN,1,11300,7748.477092619985,3.9,19
82,301571.SZ,,2025-03-26,2025-05-12,TAKE_PROFIT_DYN,1,4600,31917.89267568002,16.24,29
83,688380.SH,,2025-05-26,2025-06-30,TAKE_PROFIT_DYN,2,15600,28154.288293559977,7.08,24
84,002271.SZ,,2025-04-30,2025-07-07,TAKE_PROFIT_DYN,3,39600,14480.89792974008,3.38,44
85,688141.SH,,2025-05-16,2025-08-01,TAKE_PROFIT_DYN,1,6300,-4618.99034982,-2.34,54
86,000017.SZ,,2025-08-04,2025-08-12,TAKE_PROFIT_DYN,1,32200,10647.360385200009,5.33,6
87,600057.SH,,2025-08-04,2025-08-27,TAKE_PROFIT_DYN,1,28300,6460.117834500008,3.23,17
88,920275.BJ,,2025-08-11,2025-08-27,TAKE_PROFIT_DYN,2,41500,38415.75277914008,9.63,12
89,301066.SZ,,2025-08-15,2025-09-16,TAKE_PROFIT_DYN,3,38500,41663.62426842004,6.97,22
90,600733.SH,,2025-09-22,2025-10-28,TAKE_PROFIT_DYN,1,24900,3374.0030768400466,1.69,20
91,001313.SZ,,2025-09-19,2025-10-30,TAKE_PROFIT_DYN,2,53200,-11005.028773199941,-2.76,23
92,300318.SZ,,2025-08-28,2025-11-04,TAKE_PROFIT_DYN,4,98600,-10783.004835239844,-1.83,42
93,002056.SZ,,2025-11-24,2025-12-19,TAKE_PROFIT_DYN,1,10600,9876.053044440021,4.97,19
94,002296.SZ,,2025-11-21,2025-12-24,TAKE_PROFIT_DYN,3,57000,29069.58873653994,4.86,23
95,688152.SH,,2025-11-24,2026-01-08,TAKE_PROFIT_DYN,1,4700,2078.095779539988,1.05,31
96,000011.SZ,,2026-01-15,2026-02-09,TAKE_PROFIT_DYN,2,46000,26834.434022879926,6.72,17
97,600795.SH,,2025-12-31,2026-02-27,TAKE_PROFIT_DYN,3,114400,-12191.125363559928,-2.16,34
98,603600.SH,,2026-03-04,2026-04-15,TAKE_PROFIT_DYN,3,36800,7901.237626540009,1.97,29
99,688115.SH,,2026-01-26,2026-04-17,TAKE_PROFIT_DYN,2,8000,-12484.187654400012,-3.54,52
100,300616.SZ,,2026-03-03,2026-04-22,TAKE_PROFIT_DYN,3,29700,-26486.646926899964,-6.59,35
101,300695.SZ,,2026-04-29,2026-05-19,TAKE_PROFIT_DYN,1,2300,45345.13962264004,33.09,11
102,600593.SH,,2026-04-23,2026-05-26,TAKE_PROFIT_DYN,3,17500,48088.111038660165,8.1,20
103,920000.BJ,,2026-05-27,2026-07-23,TAKE_PROFIT_DYN,1,13400,-3410.304416639963,-1.71,40
104,603277.SH,,2026-04-24,2026-07-31,TAKE_PROFIT_DYN,4,50300,-92405.27631455997,-14.41,66
105,603887.SH,,2026-05-22,2026-08-03,TAKE_PROFIT_DYN,2,29100,-121766.50492379989,-31.28,50
106,600605.SH,,2026-07-31,2026-08-25,FINAL_SETTLE,1,8700,35713.58331816,18.3,17
107,920926.BJ,,2026-08-25,2026-08-25,FINAL_SETTLE,1,20200,1212.791908680054,0.61,0
