round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
19,601066.SH,,2021-03-15,2021-05-25,TAKE_PROFIT_DYN,3,20300,58272.30385452008,9.78,47
20,300537.SZ,,2021-04-29,2021-05-27,TAKE_PROFIT_DYN,1,16700,22294.614207960054,11.2,17
21,002786.SZ,,2021-06-17,2021-06-28,TAKE_PROFIT_DYN,1,30900,29202.857119979977,14.61,7
22,600425.SH,,2021-06-11,2021-07-16,TAKE_PROFIT_DYN,4,189000,-4795.422178679844,-0.71,24
23,002735.SZ,,2021-07-02,2021-08-13,TAKE_PROFIT_DYN,3,14800,-34965.17827812,-11.38,30
24,300386.SZ,,2021-07-19,2021-08-18,TAKE_PROFIT_DYN,1,13400,1172.931431760022,0.59,22
25,000089.SZ,,2021-04-15,2021-08-25,TAKE_PROFIT_DYN,5,116300,-82629.22651919967,-8.97,90
26,002185.SZ,,2021-08-16,2021-09-10,TAKE_PROFIT_DYN,2,21100,3637.0817022600677,1.34,19
27,003021.SZ,,2021-09-01,2021-11-01,TAKE_PROFIT_DYN,4,11100,16546.416199200205,2.39,36
28,300307.SZ,,2021-09-17,2021-11-15,TAKE_PROFIT_DYN,3,51200,38962.785906759964,9.66,34
29,000889.SZ,,2021-09-01,2021-12-08,TAKE_PROFIT_DYN,1,64400,24356.736326160026,12.18,63
30,603041.SH,,2021-11-03,2021-12-17,TAKE_PROFIT_DYN,1,17800,19544.61780792006,9.79,32
31,688258.SH,,2021-12-08,2022-01-10,TAKE_PROFIT_DYN,1,5700,11756.77530858005,5.92,22
32,002092.SZ,,2021-12-21,2022-01-12,TAKE_PROFIT_DYN,1,20900,10349.605132019991,5.18,15
33,300505.SZ,,2021-12-21,2022-02-17,TAKE_PROFIT_DYN,3,21500,74067.16361580021,12.45,36
34,000895.SZ,,2022-02-25,2022-04-15,TAKE_PROFIT_DYN,2,14200,39417.48668808007,9.91,33
35,688636.SH,,2022-01-11,2022-05-05,TAKE_PROFIT_DYN,2,3000,-74143.81572299998,-20.7,72
36,002202.SZ,,2022-04-18,2022-05-19,TAKE_PROFIT_DYN,2,34600,28973.008222920063,7.27,20
37,603901.SH,,2022-01-17,2022-06-01,TAKE_PROFIT_DYN,5,50100,-31991.067030599806,-4.69,87
38,000158.SZ,,2022-07-18,2022-07-19,TAKE_PROFIT_DYN,1,35800,23586.043717440043,11.79,1
39,603169.SH,,2022-06-28,2022-07-21,TAKE_PROFIT_DYN,2,60500,47824.59593339998,11.97,17
40,688062.SH,,2022-07-18,2022-08-11,TAKE_PROFIT_DYN,1,12400,10065.46311288004,5.07,18
41,600958.SH,,2022-08-03,2022-08-11,TAKE_PROFIT_DYN,1,24200,16200.0201924,8.11,6
42,002245.SZ,,2022-08-03,2022-08-17,TAKE_PROFIT_DYN,1,11000,23664.208669200016,11.87,10
43,300985.SZ,,2022-08-23,2022-08-26,TAKE_PROFIT_DYN,1,7000,21934.12117680002,11.1,3
44,300635.SZ,,2022-08-25,2022-11-04,TAKE_PROFIT_DYN,4,58100,37695.974514660076,4.73,45
45,301020.SZ,,2022-09-01,2022-11-04,TAKE_PROFIT_DYN,1,10200,-3244.1693129999912,-1.63,40
46,300214.SZ,,2022-09-01,2022-12-08,TAKE_PROFIT_DYN,3,69000,5267.768332320091,1.12,64
47,000818.SZ,,2022-11-21,2022-12-09,TAKE_PROFIT_DYN,1,7000,17324.556555600022,8.77,14
48,300274.SZ,,2022-11-11,2023-01-03,TAKE_PROFIT_DYN,4,7000,30012.293012940092,3.86,36
49,603922.SH,,2022-12-12,2023-01-20,TAKE_PROFIT_DYN,2,14900,-30601.883941019943,-8.66,28
50,300921.SZ,,2022-12-12,2023-01-30,TAKE_PROFIT_DYN,2,22200,32156.918574840063,8.07,29
51,002875.SZ,,2023-01-30,2023-02-23,TAKE_PROFIT_DYN,1,11300,10573.82222400009,5.3,18
52,601658.SH,,2023-02-10,2023-03-03,TAKE_PROFIT_DYN,1,43800,6289.327918080031,3.14,15
53,001217.SZ,,2023-03-08,2023-04-07,TAKE_PROFIT_DYN,1,15200,3545.6835225600516,1.78,21
54,000012.SZ,,2023-02-17,2023-04-19,TAKE_PROFIT_DYN,3,89800,29456.50480110012,4.91,42
55,000551.SZ,,2023-04-20,2023-05-22,TAKE_PROFIT_DYN,3,62700,27071.438262660173,4.52,19
56,603108.SH,,2023-04-11,2023-06-06,TAKE_PROFIT_DYN,2,2800,2476.5388340400095,7.42,37
57,600470.SH,,2023-05-25,2023-06-30,TAKE_PROFIT_DYN,3,76100,2116.8414583900594,0.53,24
58,600319.SH,,2023-02-28,2023-07-31,TAKE_PROFIT_DYN,5,162200,-116930.21349455975,-11.98,103
59,688157.SH,,2023-08-10,2023-08-18,TAKE_PROFIT_DYN,2,8000,41943.00745440007,10.54,6
60,002345.SZ,,2023-07-17,2023-09-04,TAKE_PROFIT_DYN,3,92000,9130.81112856022,1.52,35
61,002082.SZ,,2023-08-21,2023-09-14,TAKE_PROFIT_DYN,3,76500,13462.028385300073,2.63,18
62,300624.SZ,,2023-09-11,2023-09-26,TAKE_PROFIT_DYN,1,2500,42533.31114450001,21.71,11
63,688551.SH,,2023-09-20,2023-11-15,TAKE_PROFIT_DYN,2,7700,-20092.311536219902,-5.03,34
64,000090.SZ,,2023-10-10,2023-11-23,TAKE_PROFIT_DYN,2,61600,-24728.274481679953,-6.77,32
65,688275.SH,,2023-06-08,2023-12-28,TAKE_PROFIT_DYN,5,12000,-136636.76860811992,-15.78,137
66,002641.SZ,,2023-12-04,2024-01-09,TAKE_PROFIT_DYN,1,38300,-2514.1511438999732,-1.26,25
67,002857.SZ,,2023-11-23,2024-03-08,TAKE_PROFIT_DYN,4,43600,-135907.64077176002,-18.91,69
68,002384.SZ,,2024-01-05,2024-03-13,TAKE_PROFIT_DYN,2,24600,-12250.142368199886,-3.08,42
69,601933.SH,,2024-03-27,2024-04-29,TAKE_PROFIT_DYN,1,86400,5434.716228480014,2.72,21
70,688185.SH,,2024-03-26,2024-05-06,TAKE_PROFIT_DYN,2,7800,33115.001479560044,8.46,24
71,300250.SZ,,2024-01-11,2024-07-03,TAKE_PROFIT_DYN,5,48400,-142428.61894364993,-19.92,112
72,002159.SZ,,2024-05-27,2024-07-03,TAKE_PROFIT_DYN,1,14300,-9166.818889799964,-4.59,26
73,600819.SH,,2024-07-09,2024-07-17,TAKE_PROFIT_DYN,1,49200,19533.361446719995,9.77,6
74,600038.SH,,2024-07-05,2024-07-29,TAKE_PROFIT_DYN,2,9200,20357.50085027999,5.67,16
75,603333.SH,,2024-05-21,2024-07-31,TAKE_PROFIT_DYN,4,190000,-64728.71930645988,-9.92,50
76,300201.SZ,,2024-08-07,2024-09-18,TAKE_PROFIT_DYN,1,61800,-2453.472842039977,-1.23,28
77,001203.SZ,,2024-07-18,2024-09-25,TAKE_PROFIT_DYN,5,101000,-19366.6946417999,-2.37,47
78,300908.SZ,,2024-08-15,2024-09-26,TAKE_PROFIT_DYN,2,17100,24550.77023190004,6.2,28
79,600373.SH,,2024-11-05,2024-12-06,TAKE_PROFIT_DYN,1,16000,12015.31256640001,6.01,23
80,600529.SH,,2024-11-01,2024-12-12,TAKE_PROFIT_DYN,3,24200,25405.473899520235,4.26,29
81,002287.SZ,,2024-12-24,2025-02-05,TAKE_PROFIT_DYN,3,28000,4824.777365100221,0.81,24
82,601956.SH,,2024-12-24,2025-02-20,TAKE_PROFIT_DYN,1,40000,3390.270840000012,1.7,35
83,600048.SH,,2024-11-18,2025-02-26,TAKE_PROFIT_DYN,3,64800,-39365.90868275985,-6.57,65
84,002705.SZ,,2025-02-19,2025-02-28,TAKE_PROFIT_DYN,1,13500,14494.180516200082,7.29,7
85,300863.SZ,,2025-03-03,2025-03-10,TAKE_PROFIT_DYN,1,4700,27547.244307000045,13.77,5
86,600639.SH,,2025-02-21,2025-03-13,TAKE_PROFIT_DYN,1,18700,4811.546472480055,2.41,14
87,000007.SZ,,2025-03-26,2025-04-22,TAKE_PROFIT_DYN,1,32800,19697.072931360046,9.85,18
88,300098.SZ,,2025-03-25,2025-05-07,TAKE_PROFIT_DYN,2,84400,22563.22933260002,5.65,27
89,600487.SH,,2025-05-26,2025-07-02,TAKE_PROFIT_DYN,1,13400,9165.154648320022,4.61,26
90,920305.BJ,,2025-03-25,2025-07-03,TAKE_PROFIT_DYN,3,21300,-161550.26298971998,-35.16,67
91,002818.SZ,,2025-05-13,2025-07-21,TAKE_PROFIT_DYN,3,47500,3551.6821824000217,0.59,48
92,688219.SH,,2025-07-08,2025-07-29,TAKE_PROFIT_DYN,1,17900,19410.083848979993,9.71,15
93,603856.SH,,2025-08-29,2025-10-16,TAKE_PROFIT_DYN,2,30000,8818.876550880028,2.53,28
94,600020.SH,,2025-07-30,2025-10-22,TAKE_PROFIT_DYN,2,88100,-4283.96615658002,-1.07,54
95,603057.SH,,2025-10-31,2025-11-10,TAKE_PROFIT_DYN,1,11000,14443.302238200034,7.26,6
96,300504.SZ,,2025-09-01,2025-11-14,TAKE_PROFIT_DYN,2,26000,-23295.888364319922,-5.84,48
97,002875.SZ,,2025-11-17,2025-12-26,TAKE_PROFIT_DYN,3,33100,-8598.825720539899,-1.54,29
98,000404.SZ,,2025-11-21,2026-01-06,TAKE_PROFIT_DYN,2,29200,2318.2057368299866,1.16,30
99,300798.SZ,,2025-10-17,2026-01-08,TAKE_PROFIT_DYN,2,51700,-18370.19101697998,-4.61,57
100,600015.SH,,2026-01-20,2026-02-10,TAKE_PROFIT_DYN,1,30900,4949.480634120031,2.48,15
101,300586.SZ,,2026-01-30,2026-04-14,TAKE_PROFIT_DYN,3,39300,1299.1070336800185,0.32,45
102,688657.SH,,2026-02-25,2026-04-20,TAKE_PROFIT_DYN,2,6000,-14483.424732479965,-4.55,37
103,688212.SH,,2025-12-29,2026-04-22,TAKE_PROFIT_DYN,2,9200,-40321.90085417993,-10.15,73
104,000566.SZ,,2026-04-24,2026-06-24,TAKE_PROFIT_DYN,3,80000,-54027.52804960002,-13.51,39
105,002728.SZ,,2026-04-27,2026-06-24,TAKE_PROFIT_DYN,2,39700,-43602.60192749987,-10.94,38
106,002094.SZ,,2026-04-27,2026-07-29,TAKE_PROFIT_DYN,3,94700,-51796.47037553991,-10.73,63
107,920870.BJ,,2026-06-26,2026-08-10,TAKE_PROFIT_DYN,2,15900,-12638.876062719995,-6.26,31
108,688726.SH,,2026-06-25,2026-08-24,TAKE_PROFIT_DYN,2,5800,-7156.967562359991,-2.45,42
109,601100.SH,,2026-08-20,2026-08-25,FINAL_SETTLE,1,1900,-1376.956104479963,-0.72,3
