round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
30,300861.SZ,,2021-12-03,2021-12-31,TAKE_PROFIT_DYN,2,4200,7184.688615720079,2.26,20
31,002667.SZ,,2022-01-13,2022-02-16,TAKE_PROFIT_DYN,1,14200,14598.784575360012,7.3,19
32,300153.SZ,,2021-12-24,2022-02-21,TAKE_PROFIT_DYN,3,60400,-1824.1142781598028,-0.3,35
33,000930.SZ,,2021-12-21,2022-02-24,TAKE_PROFIT_DYN,2,24100,2752.938790740067,1.09,41
34,002813.SZ,,2022-03-09,2022-03-14,TAKE_PROFIT_DYN,1,8000,35536.97776320003,17.82,3
35,002341.SZ,,2022-03-01,2022-05-20,TAKE_PROFIT_DYN,4,138500,-104561.90536627988,-17.41,53
36,002439.SZ,,2022-02-25,2022-05-31,TAKE_PROFIT_DYN,2,13200,-66032.03048111993,-21.75,62
37,300040.SZ,,2022-03-15,2022-06-06,TAKE_PROFIT_DYN,1,25300,-15593.955397019949,-7.82,53
38,002962.SZ,,2022-07-06,2022-08-05,TAKE_PROFIT_DYN,2,38800,38177.76130272006,9.55,22
39,600683.SH,,2022-07-07,2022-08-31,TAKE_PROFIT_DYN,1,45900,3419.04801006004,1.71,39
40,600533.SH,,2022-07-07,2022-08-31,TAKE_PROFIT_DYN,2,95800,3195.7242319800425,1.01,39
41,002460.SZ,,2022-09-05,2022-11-01,TAKE_PROFIT_DYN,2,4600,14975.24923296005,4.1,35
42,601966.SH,,2022-08-11,2022-11-07,TAKE_PROFIT_DYN,1,7800,-46846.708520039974,-23.62,56
43,600293.SH,,2022-11-02,2022-12-05,TAKE_PROFIT_DYN,1,73400,11747.254130280024,5.88,23
44,002012.SZ,,2022-12-12,2023-01-04,TAKE_PROFIT_DYN,1,35900,12908.779792920046,6.46,16
45,688011.SH,,2022-11-29,2023-01-13,TAKE_PROFIT_DYN,1,100,-46.00921828999981,-1.96,32
46,603876.SH,,2022-09-01,2023-01-30,TAKE_PROFIT_DYN,5,14600,-23318.71714387997,-3.15,95
47,002506.SZ,,2023-03-08,2023-03-23,TAKE_PROFIT_DYN,2,130900,26061.015491280006,6.52,11
48,300187.SZ,,2023-03-08,2023-05-11,TAKE_PROFIT_DYN,2,56600,11030.410740240011,3.32,42
49,601778.SH,,2023-04-06,2023-06-05,TAKE_PROFIT_DYN,2,47100,3165.1668599400728,1.4,39
50,600702.SH,,2023-05-15,2023-07-25,TAKE_PROFIT_DYN,2,2600,-31530.488848559966,-8.25,49
51,600217.SH,,2023-06-07,2023-07-25,TAKE_PROFIT_DYN,1,8300,439.4907120600037,1.1,32
52,605277.SH,,2023-07-31,2023-09-05,TAKE_PROFIT_DYN,1,13500,3737.6382582000515,1.96,26
53,600353.SH,,2023-07-28,2023-09-06,TAKE_PROFIT_DYN,1,26900,3693.7420700400253,1.85,28
54,002885.SZ,,2023-03-03,2023-09-18,TAKE_PROFIT_DYN,3,18700,-226048.95048185997,-41.11,135
55,600628.SH,,2023-10-10,2023-11-21,TAKE_PROFIT_DYN,2,45600,8828.495850239997,2.72,30
56,600406.SH,,2023-09-22,2023-12-29,TAKE_PROFIT_DYN,1,8900,-1396.7211297600006,-0.71,64
57,600176.SH,,2023-10-09,2024-02-21,TAKE_PROFIT_DYN,4,32600,-70642.25174445001,-17.6,90
58,300633.SZ,,2024-01-05,2024-03-12,TAKE_PROFIT_DYN,1,4300,-15734.232653039944,-8.15,41
59,600177.SH,,2024-03-25,2024-04-03,TAKE_PROFIT_DYN,1,28600,7391.998837080027,3.7,7
60,300595.SZ,,2023-11-28,2024-04-29,TAKE_PROFIT_DYN,4,21900,-24239.080040169938,-5.48,100
61,601888.SH,,2024-04-12,2024-05-20,TAKE_PROFIT_DYN,1,2500,-1438.0620209999615,-0.74,23
62,688332.SH,,2024-04-16,2024-06-13,TAKE_PROFIT_DYN,1,200,960.2604949800025,9.21,38
63,688671.SH,,2024-05-27,2024-06-13,TAKE_PROFIT_DYN,2,21100,65428.10126820009,16.45,12
64,000800.SZ,,2024-06-21,2024-07-15,TAKE_PROFIT_DYN,1,24900,5364.002381760016,2.69,16
65,000917.SZ,,2024-05-29,2024-07-31,TAKE_PROFIT_DYN,3,56500,-8893.982427599956,-3.0,44
66,002345.SZ,,2024-06-21,2024-09-04,TAKE_PROFIT_DYN,2,87700,7045.050111660152,1.76,53
67,002453.SZ,,2024-08-19,2024-09-19,TAKE_PROFIT_DYN,1,25300,2511.4912435799924,2.84,21
68,300049.SZ,,2024-09-09,2024-09-27,TAKE_PROFIT_DYN,1,5400,33949.809566640004,16.97,12
69,301587.SZ,,2024-08-15,2024-09-30,TAKE_PROFIT_DYN,2,18400,55014.33468564012,13.82,30
70,600373.SH,,2024-11-04,2024-12-06,TAKE_PROFIT_DYN,1,16000,12495.91749120003,6.27,24
71,603496.SH,,2024-11-19,2024-12-30,TAKE_PROFIT_DYN,2,16100,25790.183010900102,6.47,29
72,688066.SH,,2024-12-19,2024-12-31,FINAL_SETTLE,1,9200,-11252.14925471996,-5.67,8
73,000546.SZ,,2024-12-19,2024-12-31,FINAL_SETTLE,2,39900,-5252.344004979968,-2.61,8
