round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
29,002048.SZ,,2021-11-30,2021-12-02,TAKE_PROFIT_DYN,1,10000,21650.530824000045,10.89,2
30,002759.SZ,,2021-12-27,2022-02-15,TAKE_PROFIT_DYN,1,7400,1516.8371112000314,0.76,30
31,600725.SH,,2021-12-28,2022-02-24,TAKE_PROFIT_DYN,4,212200,19792.39794912003,2.61,36
32,300037.SZ,,2022-03-08,2022-04-01,TAKE_PROFIT_DYN,2,4500,15704.527359240106,4.15,18
33,300092.SZ,,2022-04-11,2022-04-19,TAKE_PROFIT_DYN,1,20600,32809.13824428001,16.64,6
34,603338.SH,,2021-12-24,2022-05-31,TAKE_PROFIT_DYN,4,11500,-59679.727803539834,-9.62,101
35,688819.SH,,2022-03-07,2022-06-01,TAKE_PROFIT_DYN,3,11700,-18334.806382159994,-4.59,57
36,300122.SZ,,2022-04-20,2022-06-16,TAKE_PROFIT_DYN,1,1800,-25260.51882023996,-12.83,37
37,300972.SZ,,2022-06-10,2022-07-01,TAKE_PROFIT_DYN,1,15800,14588.59602276,7.3,15
38,300582.SZ,,2022-07-13,2022-07-21,TAKE_PROFIT_DYN,1,14400,27030.942889920057,13.61,6
39,301013.SZ,,2022-07-06,2022-07-28,TAKE_PROFIT_DYN,1,18000,19772.45471520006,9.91,16
40,002107.SZ,,2022-08-04,2022-08-18,TAKE_PROFIT_DYN,1,34800,20477.124179280043,10.24,10
41,600724.SH,,2022-08-03,2022-09-06,TAKE_PROFIT_DYN,1,51600,7534.635694560013,3.77,24
42,300887.SZ,,2022-08-22,2022-10-14,TAKE_PROFIT_DYN,2,9600,-29764.229259959888,-7.57,33
43,300662.SZ,,2022-10-26,2022-11-02,TAKE_PROFIT_DYN,1,6600,37098.18408384005,18.62,5
44,603123.SH,,2022-07-07,2022-11-08,TAKE_PROFIT_DYN,5,70300,-20596.798394049867,-2.56,82
45,601288.SH,,2022-11-03,2022-11-23,TAKE_PROFIT_DYN,1,73400,8817.88579092003,4.41,14
46,600868.SH,,2022-09-16,2022-11-30,TAKE_PROFIT_DYN,2,71300,16147.587161120086,8.75,48
47,300639.SZ,,2022-11-24,2023-01-17,TAKE_PROFIT_DYN,3,31900,-25874.27033202001,-4.33,37
48,688092.SH,,2022-11-29,2023-01-19,TAKE_PROFIT_DYN,2,9500,13071.01598550001,5.59,36
49,300007.SZ,,2022-12-12,2023-01-30,TAKE_PROFIT_DYN,2,22500,18656.588601000025,4.69,29
50,000166.SZ,,2023-02-20,2023-02-23,TAKE_PROFIT_DYN,1,48100,5536.43091378003,2.77,3
51,601187.SH,,2023-02-06,2023-03-03,TAKE_PROFIT_DYN,1,35400,6361.4186568000005,3.18,19
52,600684.SH,,2023-02-20,2023-03-09,TAKE_PROFIT_DYN,1,53700,16978.003352459986,8.49,13
53,002799.SZ,,2023-03-13,2023-03-23,TAKE_PROFIT_DYN,2,30800,28423.117411920102,7.13,8
54,002595.SZ,,2023-03-27,2023-03-30,TAKE_PROFIT_DYN,1,7600,9233.611036560003,4.64,3
55,600721.SH,,2023-03-31,2023-04-04,TAKE_PROFIT_DYN,1,33300,21225.26121228002,10.61,2
56,003031.SZ,,2023-04-06,2023-04-10,TAKE_PROFIT_DYN,1,2300,36107.47045493999,18.71,2
57,002668.SZ,,2023-03-08,2023-04-19,TAKE_PROFIT_DYN,2,64200,20439.81492192007,5.12,29
58,603168.SH,,2023-03-13,2023-04-19,TAKE_PROFIT_DYN,3,77800,21047.49177678011,3.52,26
59,603689.SH,,2023-04-11,2023-05-04,TAKE_PROFIT_DYN,1,26100,13619.954652300017,6.81,14
60,301112.SZ,,2023-04-20,2023-05-18,TAKE_PROFIT_DYN,2,13200,28128.003757920116,7.08,17
61,688269.SH,,2023-05-05,2023-06-15,TAKE_PROFIT_DYN,1,3100,3724.817405580048,1.88,29
62,000707.SZ,,2023-04-21,2023-06-19,TAKE_PROFIT_DYN,3,71700,16354.43029026012,2.73,38
63,600486.SH,,2023-05-19,2023-06-27,TAKE_PROFIT_DYN,2,4700,16836.346483380068,4.27,25
64,002640.SZ,,2023-06-27,2023-07-20,TAKE_PROFIT_DYN,1,58400,12116.136876480043,6.06,17
65,300839.SZ,,2023-07-05,2023-10-16,TAKE_PROFIT_DYN,3,52200,10659.408493140014,1.83,67
66,688661.SH,,2023-06-27,2023-11-03,TAKE_PROFIT_DYN,5,16300,-115611.23736557981,-11.81,87
67,688628.SH,,2023-07-26,2023-11-17,TAKE_PROFIT_DYN,2,9600,17721.846281700127,4.49,76
68,688485.SH,,2023-10-17,2023-11-20,TAKE_PROFIT_DYN,2,14100,2339.6081533599936,1.15,24
69,601968.SH,,2023-11-27,2023-12-13,TAKE_PROFIT_DYN,3,110900,37513.18071863998,6.26,12
70,300499.SZ,,2023-11-23,2024-01-02,TAKE_PROFIT_DYN,2,26300,-6832.948848659929,-1.71,27
71,002845.SZ,,2024-01-09,2024-03-18,TAKE_PROFIT_DYN,2,24900,-17724.955495499948,-4.44,43
72,600704.SH,,2024-03-25,2024-04-08,TAKE_PROFIT_DYN,1,45300,11154.065097780025,5.58,8
73,000006.SZ,,2024-04-15,2024-05-17,TAKE_PROFIT_DYN,1,54000,26349.204420000024,13.17,21
74,688589.SH,,2023-11-27,2024-06-03,TAKE_PROFIT_DYN,5,25200,-291008.97468720004,-31.38,123
75,600010.SH,,2024-05-29,2024-07-31,TAKE_PROFIT_DYN,3,399700,-17402.7519804599,-2.9,44
76,601908.SH,,2023-12-19,2024-08-02,TAKE_PROFIT_DYN,4,101300,-150683.48571549996,-37.44,150
77,688733.SH,,2024-08-13,2024-08-30,TAKE_PROFIT_DYN,1,15700,14600.150429040019,7.31,13
78,000400.SZ,,2024-08-21,2024-09-18,TAKE_PROFIT_DYN,1,7200,25633.73213280004,12.88,18
79,002110.SZ,,2024-06-04,2024-09-24,TAKE_PROFIT_DYN,5,238900,-53459.32247567992,-7.56,77
80,688480.SH,,2024-09-03,2024-09-27,TAKE_PROFIT_DYN,1,8500,16285.9471929,8.2,16
81,301186.SZ,,2024-09-19,2024-09-27,TAKE_PROFIT_DYN,1,7200,20531.377579680004,10.33,6
82,600426.SH,,2024-11-26,2024-12-10,TAKE_PROFIT_DYN,1,9100,14024.84309226001,7.04,10
83,603619.SH,,2024-12-16,2025-01-13,TAKE_PROFIT_DYN,3,30100,12607.6474616403,2.11,19
84,603387.SH,,2024-12-19,2025-01-21,TAKE_PROFIT_DYN,1,23300,328.8306958199828,0.16,22
85,603113.SH,,2024-12-18,2025-01-27,TAKE_PROFIT_DYN,3,84200,-12602.756764619902,-2.56,27
86,603565.SH,,2025-03-06,2025-03-10,TAKE_PROFIT_DYN,1,22900,9685.29604680001,4.86,2
87,300813.SZ,,2025-03-03,2025-03-17,TAKE_PROFIT_DYN,1,11300,19253.176481880015,9.68,10
88,601000.SH,,2025-01-14,2025-03-24,TAKE_PROFIT_DYN,3,144200,6463.358415360097,1.08,43
89,000668.SZ,,2025-03-25,2025-04-18,TAKE_PROFIT_DYN,4,120500,102523.79155986,16.46,17
90,300277.SZ,,2025-03-25,2025-04-24,TAKE_PROFIT_DYN,1,16100,12899.825755740021,6.48,21
91,300831.SZ,,2025-04-01,2025-05-13,TAKE_PROFIT_DYN,2,29300,27304.729842060013,6.86,26
92,002262.SZ,,2025-05-16,2025-05-23,TAKE_PROFIT_DYN,1,9300,8866.686078360013,4.44,5
93,603813.SH,,2025-04-24,2025-06-12,TAKE_PROFIT_DYN,1,17900,58720.264487280045,29.36,31
94,688439.SH,,2025-05-21,2025-06-25,TAKE_PROFIT_DYN,1,3600,916.2619171200204,0.47,24
95,920504.BJ,,2025-06-20,2025-07-11,TAKE_PROFIT_DYN,1,8200,20683.05582420001,10.41,15
96,002372.SZ,,2025-06-13,2025-07-15,TAKE_PROFIT_DYN,4,74900,-1937.758450319874,-0.24,22
97,300179.SZ,,2025-08-28,2025-09-17,TAKE_PROFIT_DYN,1,16900,11296.34121330001,6.64,14
98,601665.SH,,2025-07-01,2025-09-23,TAKE_PROFIT_DYN,5,164600,-39049.033294260036,-3.91,60
99,601328.SH,,2025-07-29,2025-10-22,TAKE_PROFIT_DYN,2,52600,-25485.49354823999,-6.38,55
100,002573.SZ,,2025-09-22,2025-10-23,TAKE_PROFIT_DYN,2,99600,23522.11928946001,6.14,17
101,301313.SZ,,2025-09-24,2025-10-24,TAKE_PROFIT_DYN,1,8100,11042.303813640057,5.54,16
102,001216.SZ,,2025-10-31,2025-11-14,TAKE_PROFIT_DYN,1,13500,18267.12295649998,9.19,10
103,601399.SH,,2025-11-21,2025-12-04,TAKE_PROFIT_DYN,1,60000,44317.538100000005,22.15,9
104,002179.SZ,,2025-10-31,2025-12-25,TAKE_PROFIT_DYN,2,11500,-1743.835335659911,-0.44,39
105,002875.SZ,,2025-11-18,2025-12-26,TAKE_PROFIT_DYN,3,35700,-4292.7201424798695,-0.72,28
106,000517.SZ,,2025-12-15,2026-02-04,TAKE_PROFIT_DYN,2,227000,28365.87785724015,7.09,35
107,002843.SZ,,2026-01-29,2026-02-26,TAKE_PROFIT_DYN,2,21900,99979.41936114006,25.0,14
108,301363.SZ,,2026-03-04,2026-04-22,TAKE_PROFIT_DYN,2,15200,12204.384108840022,3.05,34
109,300269.SZ,,2026-03-04,2026-07-01,TAKE_PROFIT_DYN,3,90600,-67802.8892448598,-11.31,80
110,601766.SH,,2026-01-19,2026-07-17,TAKE_PROFIT_DYN,5,155400,-112233.19762115984,-11.25,118
111,300962.SZ,,2026-05-13,2026-08-25,TAKE_PROFIT_DYN,2,26900,16668.926465400087,4.72,73
112,300554.SZ,,2026-07-08,2026-08-25,FINAL_SETTLE,2,17900,-26078.089209480095,-6.56,34
113,688292.SH,,2026-07-21,2026-08-25,FINAL_SETTLE,1,13100,31306.12925813999,15.69,25
