scope,group,n,n_signal_days,mean_return,median_return,win_rate,profit_factor,mean_MAE,median_MAE,mean_MFE,median_MFE,mean_hold,median_hold,mean_days_underwater,mae20,mae30,hold60,hold90,slot_pos_per_1000_hold,slot_norm_pnl_per_1000_hold,censored,pair,point,n_days,hac_ci_lo,hac_ci_hi,boot_ci_lo,boot_ci_hi,boot_p_nonpos
collision>=4,DEEP30,19104.0,961.0,4.675316193794879,4.973843944190163,74.94765494137353,1.647561076575745,-10.62753018947762,-6.993558648323505,6.783074726281145,5.172108749926285,32.516750418760466,25.0,21.457286432160803,18.106155778894472,8.574120603015075,12.69891122278057,3.4286013400335005,23.048937540244687,1.4378177811696293,0.0,,,,,,,,
collision>=4,MID40,25408.0,961.0,4.935583235817007,5.316465626783117,76.4050692695214,1.761078199600932,-10.597774686414636,-6.821301043900857,6.750703489972326,5.204529983291062,31.660107052896727,25.0,21.069820528967256,18.041561712846345,8.666561712846347,12.307147355163728,3.2076511335012596,24.132915641083017,1.5589281576246055,0.0,,,,,,,,
collision>=4,SHALLOW30,18987.0,961.0,4.935305713222051,5.356365199812136,76.57344498867647,1.714007198283786,-10.870515166749625,-7.04331129863045,6.675517425906111,5.194344825681241,31.52978353610365,24.0,21.225891399378522,18.63380207510402,9.390635698109232,12.22415336809396,3.2917259177331863,24.286067457772074,1.5652837285009602,0.0,,,,,,,,
collision>=4,,,,,,,,,,,,,,,,,,,,,,DEEP30-SHALLOW30,-0.10006290838671947,961.0,-0.5793980680507573,0.37927225127731834,-0.6295772086524156,0.3691557223209123,0.662
