date,B20_COUNT,DAY_MEAN_RETURN,DAY_WIN_RATE,DAY_MEAN_MAE,DAY_MAE20_RATE,DAY_MAE30_RATE,DAY_MEAN_HOLD,DAY_HOLD90_RATE,universe_size,BREADTH_PCT,MKT_RET,MKT_RET5,MKT_RET20,day_idx,Q,FWD_5,FWD_10,FWD_20,FWD_40
2020-03-20,6,10.22760351059438,1.0,-11.47735490330013,0.0,0.0,33.166666666666664,0.0,3559,0.0016858668165214,0.0147810245135713,-0.0068451456474787,-0.002786631244715,50,Q2,-0.009808107070377492,-0.021305596354053935,0.019402933749426587,0.01643989825944092
2020-03-23,119,5.967652290935031,0.8571428571428571,-8.722884236196736,0.0504201680672268,0.0,31.974789915966387,0.0,3561,0.0334175793316484,-0.0381272308638225,-0.0068536855532537,-0.0053174173481286,51,Q5,0.006850491796205782,0.04902560392662547,0.055026377943816485,0.04037964848281694
2020-03-24,18,5.546930030982818,0.8333333333333334,-15.222839511631712,0.0555555555555555,0.0555555555555555,32.44444444444444,0.0,3561,0.0050547598989048,0.0193843891305356,-0.0024446423638162,-0.0042464730221624,52,Q3,-0.012408377578988161,0.03410379681385223,0.044755692603670294,0.019407135002699194
2020-03-26,2,11.467006288304724,1.0,-14.734788474816009,0.5,0.0,28.0,0.0,3564,0.0005611672278338,-0.0097408680715842,0.0019453645609399,-0.0030226612583884,54,Q1,-0.010464338237160753,0.006022373055984076,0.009408817677238224,0.025363991329856894
2020-03-27,9,9.607267059837907,1.0,-8.978849568278589,0.0,0.0,30.22222222222222,0.0,3565,0.0025245441795231,-0.0035466601173673,-0.0017201723652477,-0.000562609927965,55,Q2,-0.011611374891850046,0.0011326410292524791,0.0064505435274155865,0.02598436169322471
2020-03-30,90,8.379420719690636,0.9111111111111112,-9.993664889972749,0.0888888888888888,0.0444444444444444,29.066666666666663,0.0,3565,0.0252454417952314,-0.0219450617952377,0.0015162614484691,-0.0037301550566421,56,Q5,0.04188815765008003,0.04196343813669401,0.007426222253435366,0.05722724873442142
2020-03-31,33,8.713727836200963,0.8181818181818182,-9.799385993305872,0.0606060606060606,0.0303030303030303,37.63636363636363,0.0,3565,0.0092566619915848,-0.000114226556043,-0.0023834616888465,-0.0043611672332285,57,Q4,0.04709656637104609,0.03599445651128641,0.006988340938577364,0.08695665658744334
2020-04-01,20,10.414837390709788,0.9,-7.309275993443431,0.05,0.0,30.2,0.0,3567,0.0056069526212503,-0.005613742503742,-0.0081921118087948,-0.0051613697347601,58,Q3,0.06256396786986418,0.04663564480969362,0.03474211645190328,0.10015129190179661
2020-04-02,2,-5.6083431562426656,0.5,-23.08688928700839,0.5,0.5,46.0,0.0,3568,0.0005605381165919,0.0211880642696293,-0.0020063253405521,-0.0050262100466846,59,Q1,0.016661058241977722,0.02486431481659057,0.03138057435835484,0.07859218888728026
2020-04-03,1,-6.424221461630281,0.0,-22.23842639355104,1.0,0.0,28.0,0.0,3568,0.0002802690582959,-0.0047017155132453,-0.0022373364197277,-0.0051922072917905,60,Q1,0.012893729852169855,0.04159473064505903,0.034515344209704146,0.08818356182125431
2020-04-07,1,-5.78884972687127,0.0,-13.560826701138506,0.0,0.0,21.0,0.0,3564,0.0002805836139169,0.030995128596528,0.0083507016586253,-0.0020160902285572,61,Q1,7.225390370479978e-05,0.005720331319587713,0.01467476215715191,0.05569921278166179
2020-04-08,1,-11.337011728014936,0.0,-27.71456186090331,1.0,0.0,37.0,0.0,3568,0.0002802690582959,0.0048842118503607,0.0093503893399061,-0.0028427854990925,62,Q1,-0.010602756437485539,0.010300606015215541,0.010571054256704127,0.04999867296855376
2020-04-10,2,-3.190200674016862,0.5,-11.342415031544377,0.0,0.0,44.5,0.0,3567,0.000560695262125,-0.0229274006291256,0.0034650524341544,-0.0021857983807029,64,Q1,0.008068821470154752,0.0033661722760374158,0.030317606998351065,0.06876092259278388
2020-04-13,36,8.857553552691677,0.9166666666666666,-8.10671690554018,0.0,0.0,24.88888888888889,0.0,3568,0.0100896860986547,-0.0083898822361429,0.0027274190895749,-0.0020188088357198,65,Q4,0.02833564859472304,0.005311886038093849,0.03110672700513839,0.07434584375888065
2020-04-15,1,1.7528091978891842,1.0,-10.666256820102973,0.0,0.0,34.0,0.0,3567,0.0002803476310625,-0.0058421624804229,-0.0020279774220607,0.0006235769662956,67,Q1,0.02112737081966687,-0.027998330869826393,0.01795284268352404,0.061632967650877335
2020-04-16,6,-13.963355908944346,0.5,-24.981830802527828,0.3333333333333333,0.1666666666666666,38.0,0.0,3573,0.0016792611251049,0.0046000683336241,-0.0029229713285868,0.0016438054538203,68,Q2,0.012867241838466992,-0.01136358045588337,0.024910010790233805,0.07494721180182196
2020-04-17,7,-0.1767694830861128,0.7142857142857143,-17.0020735284666,0.2857142857142857,0.2857142857142857,22.428571428571427,0.0,3575,0.0019580419580419,-5.392423179801407e-05,0.0016517239508787,0.0012639539013552,69,Q2,-0.004665008076788935,0.006358168049719337,0.01738703396055641,0.08002136868469467
2020-04-20,3,13.659365223412616,1.0,-15.47812663812205,0.0,0.0,25.333333333333332,0.0,3576,0.0008389261744966,0.011546049124559,0.0056389102230191,0.0011022051319046,70,Q1,-0.022389345918419012,-0.0067966803470389525,-0.002906638181908283,0.06691523555293277
2020-04-21,23,4.110169559416157,0.6956521739130435,-9.100862236371944,0.0434782608695652,0.0,28.565217391304348,0.0,3575,0.0064335664335664,-0.0045142013354524,0.0011471658821019,0.0027828566083231,71,Q3,-0.038576088210108384,0.008903499868413212,-0.013882808778245437,0.07772074843245047
2020-04-22,6,4.146695360453411,0.6666666666666666,-12.697406635933632,0.1666666666666666,0.0,27.666666666666668,0.0,3575,0.0016783216783216,0.009460678671445,0.0042077341124755,0.0022866710853685,72,Q2,-0.04810927910987217,0.0002676908633709729,-0.024262665214869195,0.07104295336880795
2020-04-23,12,7.57668040862514,0.9166666666666666,-8.572550302064121,0.0833333333333333,0.0,24.583333333333332,0.0,3576,0.0033557046979865,-0.0035263675803369,0.0025824469296833,0.0009388773015517,73,Q3,-0.023922999277149914,0.003380255123877962,-9.405264703321592e-05,0.07482018234466037
2020-04-24,104,5.144519177675502,0.8269230769230769,-10.2077762083337,0.0769230769230769,0.0384615384615384,23.60576923076923,0.0,3575,0.029090909090909,-0.0173625149117833,-0.0008792712063137,0.0005577949595418,74,Q5,0.011074840346172232,0.0268610159152336,0.015806453612455362,0.09145331264309209
2020-04-27,97,7.021295712563891,0.9278350515463918,-7.659747989783309,0.0103092783505154,0.0,20.5979381443299,0.0,3574,0.0271404588696138,-0.0064669656519105,-0.0044818741616076,0.0004117796828146,75,Q5,0.015949770500433447,0.025658545696402024,0.019408622004760234,0.09283477636867077
2020-04-28,344,7.880314080990717,0.9331395348837208,-3.7392055749875506,0.0290697674418604,0.0087209302325581,20.36627906976744,0.0,3564,0.0965207631874298,-0.020996910490415,-0.0077784159926001,0.0004591872480557,76,Q5,0.04938465488145427,0.05040097527323795,0.04943391921007323,0.1337725744331304
2020-04-29,80,6.5806448670853515,0.8125,-5.395926307275616,0.0375,0.0375,23.4,0.0,3549,0.0225415610030994,-0.000548830388574,-0.0097803178046039,0.0004374570564292,77,Q5,0.050821978733026185,0.04727478873001423,0.07941334809728784,0.1409326809972289
2020-04-30,15,7.735065024274792,0.8,-6.824333324976664,0.1333333333333333,0.0666666666666666,18.466666666666665,0.0,3524,0.0042565266742338,0.0217927048622369,-0.0047165033160892,0.0018077794247281,78,Q3,0.02797243903996116,0.036690527001669526,0.0632130213025246,0.13221048016814785
2020-05-06,4,2.8160559126556493,0.75,-5.999817902032092,0.0,0.0,13.25,0.0,3520,0.0011363636363636,0.0178705549029071,0.0023301106468488,0.001641903956392,79,Q1,0.01561326119405404,0.010959185567311458,0.0457751636036936,0.12600991260920913
2020-05-07,8,2.5297556885324513,0.625,-8.754163816855463,0.0,0.0,21.125,0.0,3524,0.0022701475595913,-0.0016766138845379,0.0032881810003234,0.0017931590378274,80,Q2,0.009556353550024488,0.003916662467952303,0.05187764290973185,0.17198258743210482
2020-05-08,1,7.479159476310553,1.0,-4.696874393844086,0.0,0.0,2.0,0.0,3528,0.0002834467120181,0.0112220594398517,0.0097319749863767,0.0008045055799936,81,Q1,0.0009684917604386722,-0.02258522113327066,0.040431133358725724,0.1723378503951547
2020-05-11,4,-12.50832930809653,0.25,-22.10470439163755,0.5,0.25,17.0,0.0,3528,0.0011337868480725,0.0008201004394897,0.0100057611519895,0.00060130000945,82,Q1,-0.0033756336228226713,-0.02452379128337856,0.03901518705268048,0.1980826310565582
2020-05-12,8,-0.9904772207676782,0.625,-11.618200983534914,0.125,0.125,35.5,0.0,3531,0.0022656471254602,-0.0004256094101617,0.0055620982975097,0.0001262676456292,83,Q2,0.008480857687050536,-0.003462603288403976,0.044988136433743886,0.23337956310158425
2020-05-13,2,2.539396923847993,1.0,-4.258313097922395,0.0,0.0,17.0,0.0,3534,0.0005659309564233,0.005632830685412,0.0031145534540107,0.0015542792113561,84,Q1,-0.00458252742906351,-0.010765392912423954,0.037312101951194165,0.22077325469365916
2020-05-14,19,2.830286003348039,1.0,-5.004077547110509,0.0,0.0,20.36842105263158,0.0,3536,0.0053733031674208,-0.0076304082860281,0.0019237945737127,0.0015922529088619,85,Q3,-0.00558630636342472,-0.0060935715086331,0.041934666529944264,0.27076872157910126
2020-05-15,6,2.840691034147163,0.8333333333333334,-6.061045924412011,0.0,0.0,23.166666666666668,0.0,3537,0.001696352841391,0.002620028206516,0.0002033883270455,0.000826028300731,86,Q2,-0.023530923388292102,-0.0009206541939020818,0.041008844573990455,0.2625320607837338
2020-05-18,16,3.1462188794155885,0.75,-10.364039460857857,0.125,0.125,21.4375,0.0,3535,0.0045261669024045,-0.0035233809369828,-0.0006653079482489,0.000941967377903,87,Q3,-0.021219787890026764,0.030687800100913876,0.04290977257080297,0.2364285162697315
2020-05-19,7,8.166463661139735,1.0,-8.03780862897675,0.0,0.0,21.857142857142858,0.0,3533,0.0019813189923577,0.0114659773053842,0.0017130093948602,0.001285262826491,88,Q2,-0.011843021991361113,0.0255838107998958,0.048821067688673114,0.1692683068621066
2020-05-20,12,5.2564503165398415,0.75,-7.8045843357352,0.0833333333333333,0.0,18.583333333333332,0.0,3535,0.0033946251768033,-0.0073936624329412,-0.0008922892288103,0.0009182759164338,89,Q3,-0.006211329069190974,0.03443855947245256,0.061563920743427314,0.18060408650765503
2020-05-21,47,5.910573177734227,0.851063829787234,-6.601511103205426,0.0638297872340425,0.0212765957446808,19.70212765957447,0.0,3537,0.0132880972575629,-0.0086311137374708,-0.0010924303190989,-9.05822266676028e-05,90,Q4,-0.0005101148027774061,0.047773866332566195,0.07002541227185488,0.23275506877822716
2020-05-22,120,4.02211555856867,0.8833333333333333,-5.227748199676551,0.0833333333333333,0.0583333333333333,16.6,0.0,3540,0.0338983050847457,-0.0154726756075599,-0.0047109710819141,-0.0006385059402729,91,Q5,0.023155130803369728,0.0644724797031011,0.09289317540159936,0.25887815825001215
2020-05-25,59,8.441030616678662,0.9322033898305084,-3.439381600212851,0.0,0.0,17.610169491525422,0.0,3539,0.016671376094942,-0.0011648910035388,-0.0042392730952253,-0.0011697844240221,92,Q4,0.05303293563632927,0.06513636905573916,0.09767548620517297,0.2708134273315814
2020-05-26,2,0.4732569664839791,0.5,-5.664518732586677,0.0,0.0,24.5,0.0,3540,0.0005649717514124,0.0211558745533191,-0.0023012936456383,6.432768266063077e-05,93,Q1,0.03787539189034561,0.048619088337303884,0.07492128153654143,0.24144450196063283
2020-05-27,15,6.15064669263093,0.9333333333333332,-5.329764471396481,0.0,0.0,18.533333333333335,0.0,3536,0.0042420814479638,-0.001736611771777,-0.0011698835134055,0.0008456228396609,94,Q3,0.040903956475545344,0.04860070050032328,0.07446975628242813,0.19341500920387267
2020-05-28,22,5.806829593428838,0.9545454545454546,-4.579759640929398,0.0454545454545454,0.0454545454545454,18.0,0.0,3539,0.0062164453235377,-0.0029437814072033,-3.2417047352008204e-05,0.0010217820518963,95,Q3,0.048308624079588025,0.04832269584117532,0.07202818651809206,0.19765612612969252
2020-05-29,13,5.912643463388066,0.9230769230769232,-2.752848883844518,0.0,0.0,15.76923076923077,0.0,3539,0.0036733540548177,0.0078382966021414,0.0046297773945882,0.0024635424065241,96,Q3,0.04038229165433549,0.041968136909148024,0.0803658559907614,0.20249612457890143
2020-06-01,1,2.756924921187753,1.0,-7.416947775692162,0.0,0.0,62.0,0.0,3535,0.0002828854314002,0.0280027293782027,0.0104633014709365,0.0038911203948629,97,Q1,0.011493879260382034,0.011858074257493412,0.05699330382414014,0.20011411073208407
2020-06-02,2,6.221459573653597,1.0,-0.8609286722950527,0.0,0.0,9.5,0.0,3536,0.0005656108597285,0.006457174905661,0.0075235615414049,0.0031243438970341,98,Q1,0.010351624608219812,0.022657589408176193,0.06489523499354344,0.1926760851752718
2020-06-04,3,0.80007134591149,0.6666666666666666,-20.33334327278234,0.3333333333333333,0.3333333333333333,30.0,0.0,3540,0.0008474576271186,0.0041489670018063,0.0095247062375819,0.0025809133612109,100,Q1,1.3423300413872852e-05,0.021236973601158615,0.11418147855118987,0.23885887506573789
2020-06-08,8,9.431380866634369,1.0,-2.6183858146330996,0.0,0.0,15.0,0.0,3546,0.0022560631697687,-0.0005419383142514,0.0022917059908194,0.0019626066045704,102,Q2,0.0003600565505919029,0.03054924993151875,0.1530944359486186,0.2473860759833959
2020-06-09,3,7.181726374472439,1.0,-4.874771444667151,0.0,0.0,15.666666666666666,0.0,3546,0.0008460236886632,0.0053206080773191,0.002064392625151,0.0022499174789444,103,Q1,0.01217988322107999,0.025082695415112655,0.18028092386844574,0.24046118874801725
2020-06-10,3,8.734595798453297,1.0,-2.974071369413611,0.0,0.0,12.0,0.0,3546,0.0008460236886632,-0.0017541166070891,0.0014782966437136,0.0018805701143194,104,Q1,0.018689816662945224,0.024670072955093048,0.1768620576173483,0.2283322346385943
2020-06-11,11,9.73016575395095,1.0,-2.117889342190901,0.0,0.0,11.727272727272728,0.0,3547,0.0031012122920778,-0.0032081206109331,6.879121165712359e-06,0.0021016844980741,105,Q3,0.021223265414477277,0.022612780178240754,0.21962418796493788,0.24358001922128691
2020-06-12,20,8.427707008608916,1.0,-3.2583459388435863,0.0,0.0,10.75,0.0,3545,0.005641748942172,0.0017291396840287,0.0003091144458148,0.0020571400719498,106,Q3,0.0251367175044086,0.036851145175624156,0.21279667061848717,0.21911862050671238
2020-06-15,41,8.812429783975054,1.0,-1.983934618324744,0.0,0.0,9.707317073170731,0.0,3547,0.0115590639977445,-0.001703770745177,7.674795962971754e-05,0.0021481205815401,107,Q4,0.030178327476432898,0.04460628492762364,0.18555655416086436,0.214245785002954
2020-06-16,3,-4.227140562521515,0.6666666666666666,-13.069523238733238,0.3333333333333333,0.3333333333333333,11.333333333333334,0.0,3549,0.0008453085376162,0.0171990465034965,0.0024524356448651,0.0024347740414457,108,Q1,0.012747548541442555,0.04130184533203396,0.1148405985387646,0.20136850728942401
2020-06-17,4,7.163854651764723,0.75,-3.2137231582062693,0.0,0.0,21.25,0.0,3549,0.0011270780501549,0.0046661989585822,0.0037364987579994,0.0030377671110218,109,Q1,0.005870537031319234,0.04921004872270296,0.11213659718282676,0.20490391252798523
2020-06-18,2,15.950392547741082,1.0,-2.013919214920574,0.0,0.0,10.0,0.0,3550,0.0005633802816901,-0.0007291313238428,0.0042322966154175,0.0034328662317032,110,Q1,0.0013606375910359958,0.09101169204859838,0.15208017925562012,0.23158103447305156
2020-06-19,3,10.235484454895492,0.6666666666666666,-5.661412945009892,0.0,0.0,28.666666666666668,0.0,3550,0.0008450704225352,0.0055678879068775,0.0050000462599872,0.0044848944074251,111,Q1,0.011427185731609724,0.09747888032427454,0.15187667613297995,0.23598050006942062
2020-06-22,7,5.896808039911988,0.8571428571428571,-3.4061205671340185,0.0,0.0,13.142857142857142,0.0,3548,0.0019729425028184,0.0032058380304188,0.0059819680151064,0.004703430859123,112,Q2,0.014005300894394113,0.11891249838398643,0.15773144549758733,0.21471734614570437
2020-06-23,23,8.506527068856784,0.9565217391304348,-3.451672662245937,0.0,0.0,9.782608695652174,0.0,3546,0.0064861816130851,-1.2120960993522705e-05,0.0025397345222084,0.0036450310834074,113,Q3,0.028194881174203212,0.15140069103447806,0.15491666532646486,0.20200455106950965
2020-06-24,54,9.250911866242545,0.9814814814814816,-2.8684543773532143,0.0185185185185185,0.0,9.962962962962964,0.0,3543,0.0152413209144792,-0.0021559365519111,0.0011753074201098,0.0036240648444007,114,Q4,0.043086570384389455,0.14852779316891884,0.11070135034138628,0.21310874916550837
2020-06-29,175,7.865009339184722,1.0,-0.9921451063730372,0.0057142857142857,0.0,4.8914285714285715,0.0,3543,0.0493931696302568,-0.0052094406334631,0.0002792455581857,0.0035107818830877,115,Q5,0.08952923761137144,0.19265494389025495,0.11718716092683623,0.23877288614189474
2020-06-30,2,11.149772563317432,1.0,-1.2468701705037166,0.0,0.0,2.0,0.0,3538,0.0005652911249293,0.0156767309872101,0.0023010141742522,0.0039027036023411,116,Q1,0.08507947562277529,0.1696921744857225,0.11304528730791708,0.22076490600362053
2020-07-01,9,10.813650937368958,1.0,-2.2150503587918875,0.0,0.0,8.555555555555555,0.0,3539,0.0025430912687199,0.005762997081418,0.002812445984452,0.0027907169875019,117,Q2,0.10345823379528651,0.13493147731061783,0.13540370254961998,0.18943114401752847
2020-07-02,1,18.435975605889727,1.0,-0.853294518452874,0.0,0.0,26.0,0.0,3539,0.0002825656965244,0.0139813051837656,0.0056111312134039,0.0031669235014071,118,Q1,0.11982729355700839,0.07062193689216167,0.11999382285009741,0.18676840521936033
2020-07-03,1,8.072009566243004,1.0,-2.717696578440254,0.0,0.0,7.0,0.0,3539,0.0002825656965244,0.0122961716477803,0.0085015528533422,0.0037229139187912,119,Q1,0.10108578307711591,0.05997516754317189,0.12175429582276975,0.18415325850931175
2020-07-07,1,10.774351118201537,1.0,-2.524659806213192,0.0,0.0,4.0,0.0,3539,0.0002825656965244,0.01152859108033,0.0165303893984873,0.0060351410696354,121,Q1,0.07797834238306312,0.04956614362604639,0.09465365240819557,0.14004103721803673
2020-07-08,2,9.233537810690258,1.0,-6.935557272740434,0.0,0.0,18.5,0.0,3542,0.0005646527385657,0.0227983159843125,0.0199374531790661,0.0072021537845636,122,Q1,0.028522369539153658,0.03469346098972492,0.08177269536228882,0.12140006767962008
2020-07-16,36,6.990521806048764,0.7777777777777778,-10.05264665313552,0.1388888888888889,0.0277777777777777,28.0,0.0555555555555555,3549,0.0101437024513947,-0.0434747377870359,-0.0086228142055661,0.0056184626665298,128,Q4,0.049153594793816424,0.04611514509151049,0.07761460146326993,0.06403520400326146
2020-07-17,19,7.973348780138333,0.7894736842105263,-10.696649682756918,0.1052631578947368,0.0526315789473684,33.10526315789474,0.1052631578947368,3551,0.0053506054632497,0.0022294212095392,-0.0072477919220732,0.0054966237790777,129,Q3,0.004572429843021197,0.058283561890219326,0.08341359827574157,0.07768455745421399
2020-07-20,5,5.249969961225828,0.6,-12.953897193809192,0.4,0.0,28.2,0.0,3549,0.0014088475626937,0.0351607567142141,-0.0068178466068832,0.0072911181809805,130,Q2,-0.028967542435255345,0.052961765271443806,0.06900635619718609,0.05780753935424743
2020-07-22,1,-1.9053885566887891,0.0,-9.79990979990979,0.0,0.0,32.0,0.0,3556,0.0002812148481439,0.0083049418916188,0.0015221293405988,0.0075371922124296,132,Q1,-0.005550572615213856,0.04550065903338263,0.049222037519784934,0.04299898557726678
2020-07-23,4,3.8729815135038193,0.75,-18.324976216843083,0.25,0.25,59.75,0.25,3558,0.0011242270938729,-0.0024433808738414,0.0097284007232377,0.0074156292167872,133,Q1,-0.002896096164930917,0.04778850670201207,0.04077167397158865,0.052209738998112654
2020-07-24,93,8.39077681663039,0.8924731182795699,-8.13703790746423,0.1075268817204301,0.053763440860215,33.946236559139784,0.032258064516129,3559,0.0261309356560831,-0.0403578180347422,0.0012109528743814,0.0055055351426456,134,Q5,0.05346665949770424,0.07928091381086522,0.09220066113419834,0.11055431019084727
2020-07-27,38,6.123294809593838,0.8157894736842105,-9.367377592479208,0.1578947368421052,0.0789473684210526,35.05263157894737,0.0789473684210526,3559,0.0106771565046361,0.0005995224494235,-0.0057012939785766,0.0057959832967899,135,Q4,0.08437339768453245,0.08852042735938559,0.10883201084605099,0.10899857179075956
2020-07-28,2,5.741319182226527,0.5,-6.276820018418206,0.0,0.0,18.5,0.0,3559,0.0005619556055071,0.0119111984027364,-0.0043971072329609,0.0056077066675663,136,Q1,0.06714993961880622,0.056371602133409526,0.09677918762518711,0.08057197719485365
2020-07-30,2,1.5812414080215549,0.5,-11.586527796899638,0.0,0.0,36.5,0.0,3565,0.0005610098176718,0.0002193895802155,-0.0003322679321846,0.00592977943039,138,Q1,0.05083181669633374,0.030110888385048717,0.05962049165533645,0.03541493094362136
2020-07-31,1,-6.517403109864269,0.0,-29.08026552886366,1.0,0.0,46.0,0.0,3566,0.0002804262478968,0.0138873590402163,0.010516767482807,0.0060093388000118,139,Q1,0.024504101843592085,0.023746033001435185,0.05562623019934443,0.01591559724962166
2020-08-04,1,-4.72805005221069,0.0,-19.12197391649445,0.0,0.0,24.0,0.0,3570,0.0002801120448179,-0.0041613188031853,0.0131734071274333,0.0047684610998028,141,Q1,-0.01010011534953248,0.028818386219971792,0.04146278113628998,-0.013564714284596158
