date,equity,cash,stock_val,etf_val
2020-04-24,935264.4762781002,5026.276278100209,1110.0,929128.2
2020-04-27,954747.6762781002,5026.276278100209,1101.0,948620.4
2020-04-28,963705.0762781003,5026.276278100209,1062.0,957616.8
2020-04-29,973787.2279045002,3748.6279045002593,204204.0,765834.6
2020-04-30,1000519.2279045002,3748.6279045002593,215072.0,781698.6
2020-05-06,994432.8279045003,3748.6279045002593,218504.0,772180.2000000001
2020-05-07,982054.4279045003,3748.6279045002593,215644.0,762661.8
2020-05-08,994341.2279045002,3748.6279045002593,220792.0,769800.6
2020-05-11,1010697.9656055002,205100.76560550026,0.0,805597.2
2020-05-12,999847.0825755002,5014.48257550026,197251.0,797581.6
2020-05-13,989533.2825755002,5014.48257550026,196010.0,788508.7999999999
2020-05-14,973374.6825755002,5014.48257550026,191811.0,776549.2
2020-05-15,985673.6825755002,5014.48257550026,193800.0,786859.2
2020-05-18,1006230.8825755003,5014.48257550026,202810.0,798406.4
2020-05-19,1022787.8825755003,5014.48257550026,198747.0,819026.4
2020-05-20,1007165.6825755003,5014.48257550026,192610.0,809541.2000000001
2020-05-21,1011437.6825755002,5014.48257550026,194820.0,811603.2
2020-05-22,1009013.0825755002,5014.48257550026,198169.0,805829.6
2020-05-25,1027705.2825755003,5014.48257550026,203252.0,819438.8
2020-05-26,1036851.5685597004,4598.768559700286,599783.0,432469.8000000001
2020-05-27,1029638.5685597004,4598.768559700286,592570.0,432469.8000000001
2020-05-28,1032320.3685597003,4598.768559700286,590111.0,437610.6
2020-05-29,1034562.9771392173,4598.768559700286,595352.4085795169,434611.8
2020-06-01,1057283.4073741208,4598.768559700286,617216.0388144207,435468.6
2020-06-02,1060642.6574401434,4598.768559700286,619932.6888804431,436111.2
2020-06-03,1063781.0949896602,4598.768559700286,617501.9264299601,441680.4
2020-06-04,1067179.771663304,4598.768559700286,619187.0031036036,443393.99999999994
2020-06-05,1064196.8860314656,4598.768559700286,612562.7174717654,447035.4
2020-06-08,1079952.553057808,4598.768559700286,621892.3844981076,453461.4
2020-06-09,1084255.660208073,4598.768559700286,619769.4916483727,459887.4
2020-06-10,1082928.7160060573,4598.768559700286,619513.5474463569,458816.4
2020-06-11,1054904.6670460822,4598.768559700286,603913.0984863818,446392.8
2020-06-12,1043168.85046565,4598.768559700286,605886.0819059497,432684.0
2020-06-15,1030930.3272230821,4598.768559700286,606285.3586633818,420046.2
2020-06-16,1066602.917849021,4598.768559700286,621180.5492893207,440823.6
2020-06-17,1078551.7434955959,4598.768559700286,628631.1749358955,445321.8000000001
2020-06-18,1089487.5784638752,648235.5784638752,0.0,441252.0
2020-06-19,1092057.9784638751,648235.5784638752,0.0,443822.4
2020-06-22,1086443.8014759752,97596.40147597529,0.0,988847.4
2020-06-23,1094648.0014759754,97596.40147597529,0.0,997051.6
2020-06-24,1097061.0014759754,97596.40147597529,0.0,999464.6
2020-06-29,1065692.0014759754,97596.40147597529,0.0,968095.6
2020-06-30,1069070.2014759753,97596.40147597529,0.0,971473.8
2020-07-01,1083548.2014759753,97596.40147597529,0.0,985951.8
2020-07-02,1091269.8014759752,97596.40147597529,0.0,993673.4
2020-07-03,1097061.0014759754,97596.40147597529,0.0,999464.6
2020-07-06,1104300.0014759754,97596.40147597529,0.0,1006703.6
2020-07-07,1095613.2014759753,97596.40147597529,0.0,998016.8
2020-07-08,1091269.8014759752,97596.40147597529,0.0,993673.4
2020-07-09,1092717.6014759752,97596.40147597529,0.0,995121.2
2020-07-10,1080652.6014759752,97596.40147597529,0.0,983056.2
2020-07-13,1105265.2014759753,97596.40147597529,0.0,1007668.8
2020-07-14,1097543.6014759752,97596.40147597529,0.0,999947.2
2020-07-15,1112504.2014759753,97596.40147597529,0.0,1014907.8
2020-07-16,1108643.4014759753,97596.40147597529,0.0,1011047.0
2020-07-17,1113952.0014759754,97596.40147597529,0.0,1016355.6
2020-07-20,1109608.6014759752,97596.40147597529,0.0,1012012.2
2020-07-21,1126499.6014759752,97596.40147597529,0.0,1028903.2
2020-07-22,1123604.0014759754,97596.40147597529,0.0,1026007.6
2020-07-23,1134221.2014759753,97596.40147597529,0.0,1036624.8
2020-07-24,1114434.6014759752,97596.40147597529,0.0,1016838.2
2020-07-27,1115399.8014759752,97596.40147597529,0.0,1017803.4
2020-07-28,1121191.0014759754,97596.40147597529,0.0,1023594.6
2020-07-29,1118778.0014759754,97596.40147597529,0.0,1021181.6
2020-07-30,1122638.8014759752,97596.40147597529,0.0,1025042.4
2020-07-31,1127464.8014759752,97596.40147597529,0.0,1029868.4
2020-08-03,1128430.0014759754,97596.40147597529,0.0,1030833.6
2020-08-04,1137116.8014759752,97596.40147597529,0.0,1039520.4
2020-08-05,1140495.0014759754,97596.40147597529,0.0,1042898.6
2020-08-06,1147734.0014759754,97596.40147597529,0.0,1050137.6
2020-08-07,1158833.8014759752,97596.40147597529,0.0,1061237.4
2020-08-10,1165590.2014759753,97596.40147597529,0.0,1067993.8
2020-08-11,1161729.4014759753,97596.40147597529,0.0,1064133.0
2020-08-12,1153042.6014759752,97596.40147597529,0.0,1055446.2
2020-08-13,1165107.6014759755,97596.40147597529,0.0,1067511.2000000002
2020-08-14,1165107.6014759755,97596.40147597529,0.0,1067511.2000000002
2020-08-17,1165107.6014759755,97596.40147597529,0.0,1067511.2000000002
2020-08-18,1163659.8014759752,97596.40147597529,0.0,1066063.4
2020-08-19,1169933.6014759752,97596.40147597529,0.0,1072337.2
2020-08-20,1157386.0014759754,97596.40147597529,0.0,1059789.6
2020-08-21,1162212.0014759754,97596.40147597529,0.0,1064615.6
2020-08-24,1172346.6014759752,97596.40147597529,0.0,1074750.2
2020-08-25,1199854.8014759752,97596.40147597529,0.0,1102258.4
2020-08-26,1187789.8014759752,97596.40147597529,0.0,1090193.4
2020-08-27,1202267.8014759752,97596.40147597529,0.0,1104671.4
2020-08-28,1210472.0014759754,97596.40147597529,0.0,1112875.6
2020-08-31,1220124.0014759754,97596.40147597529,0.0,1122527.6
2020-09-01,1205163.4014759753,97596.40147597529,0.0,1107567.0
2020-09-02,1217130.6087555753,97482.60875557526,193050.0,926598.0
2020-09-03,1270658.6087555753,97482.60875557526,194571.0,978605.0
2020-09-04,1207789.8761850751,96921.3761850752,391439.99999999994,719428.5
2020-09-07,1158966.3761850751,96921.3761850752,375840.0,686205.0
2020-09-08,1157675.9696797752,98437.06967977528,762332.0,296906.89999999997
2020-09-09,1110202.0443979,99186.04439790017,924296.0,86720.0
2020-09-10,1092528.6311079,92706.63110790015,999822.0,0.0
2020-09-11,1121468.6311079,92706.63110790015,1028762.0,0.0
2020-09-14,1130470.6311079,92706.63110790015,1037764.0,0.0
2020-09-15,1131070.6311079,92706.63110790015,1038364.0,0.0
2020-09-16,1119573.6311079,92706.63110790015,1026867.0,0.0
2020-09-17,1127760.6311079,92706.63110790015,1035054.0,0.0
2020-09-18,1153136.6311079,92706.63110790015,1060430.0,0.0
2020-09-21,1148383.6311079,92706.63110790015,1055677.0,0.0
2020-09-22,1126179.6311079,92706.63110790015,1033473.0,0.0
2020-09-23,1130678.6311079,92706.63110790015,1037972.0,0.0
2020-09-24,1101951.6311079,92706.63110790015,1009245.0,0.0
2020-09-25,1097772.6311079,92706.63110790015,1005066.0,0.0
2020-09-28,1106776.6311079,92706.63110790015,1014070.0,0.0
2020-09-29,1109910.6311079,92706.63110790015,1017204.0,0.0
2020-09-30,1098951.6311079,92706.63110790015,1006245.0,0.0
2020-10-09,1140178.6311079,92706.63110790015,1047472.0,0.0
2020-10-12,1169127.9939439,297239.9939439001,871888.0,0.0
2020-10-13,1154640.0466679002,97745.3466679001,1054876.0,2018.7
2020-10-14,1129573.9466679003,97745.3466679001,1029818.0,2010.6
2020-10-15,1129224.4466679003,97745.3466679001,1029500.0,1979.1
2020-10-16,1114314.8124979,94750.8124979001,1019564.0,0.0
2020-10-19,1119336.8124979,94750.8124979001,1024586.0,0.0
2020-10-20,1133980.8124979,94750.8124979001,1039230.0,0.0
2020-10-21,1112984.8124979,94750.8124979001,1018234.0,0.0
2020-10-22,1114445.8124979,94750.8124979001,1019695.0,0.0
2020-10-23,1104539.8124979,94750.8124979001,1009789.0,0.0
2020-10-26,1101465.8124979,94750.8124979001,1006715.0,0.0
2020-10-27,1109872.8124979,94750.8124979001,1015122.0,0.0
2020-10-28,1139294.7284539002,782362.7284539001,356932.0,0.0
2020-10-29,1133072.7284539002,782362.7284539001,350710.0,0.0
2020-10-30,1128572.7284539002,782362.7284539001,346210.0,0.0
2020-11-02,1132566.7284539002,782362.7284539001,350204.0,0.0
2020-11-03,1135233.7284539002,782362.7284539001,352871.0,0.0
2020-11-04,1134364.6274679,97563.62746790017,352857.0,683944.0
2020-11-05,1155178.8274679002,97563.62746790017,365042.0,692573.2
2020-11-06,1153786.2274679001,97563.62746790017,360773.0,695449.6000000001
2020-11-09,1194466.9428526503,97529.94285265019,185312.0,911625.0
2020-11-10,1187077.9428526503,97529.94285265019,182048.0,907500.0
2020-11-11,1180354.9428526503,97529.94285265019,171200.0,911625.0
2020-11-12,1183519.5259294002,97709.52592940013,361832.0,723978.0
2020-11-13,1181477.5259294002,97709.52592940013,360444.0,723324.0000000001
2020-11-16,1190510.4759579003,97699.0759579001,554283.0,538528.4
2020-11-17,1159954.8759579002,97699.0759579001,525649.0,536606.8
2020-11-18,1139640.00295245,97692.00295245009,895956.0,145992.0
2020-11-19,1156995.00295245,97692.00295245009,913377.0,145926.0
2020-11-20,1166361.00295245,97692.00295245009,923337.0,145332.0
2020-11-23,1189810.00295245,97692.00295245009,946984.0,145134.0
2020-11-24,1179208.00295245,97692.00295245009,934204.0,147312.0
2020-11-25,1164094.00295245,97692.00295245009,917968.0,148434.0
2020-11-26,1161825.00295245,97692.00295245009,915699.0,148434.0
2020-11-27,1182680.00295245,97692.00295245009,936950.0,148038.0
2020-11-30,1193704.00295245,97692.00295245009,948700.0,147312.0
2020-12-01,1216866.0029524502,97692.00295245009,970278.0,148896.0
2020-12-02,1215492.0029524502,97692.00295245009,969300.0,148500.0
2020-12-03,1232373.0029524502,97692.00295245009,985587.0,149094.0
2020-12-04,1249828.0029524502,97692.00295245009,1003438.0,148698.0
2020-12-07,1274217.1200302,97634.12003020008,842938.0,333645.0
2020-12-08,1276667.6200302,97634.12003020008,846126.0,332907.5
2020-12-09,1283623.0560462002,531185.5560462001,416580.00000000006,335857.5
2020-12-10,1290924.2097782001,97591.2097782002,621673.0,571660.0
2020-12-11,1282783.7097782001,97591.2097782002,613280.0,571912.5
2020-12-14,1278927.2097782001,97591.2097782002,607656.0,573680.0
2020-12-15,1279451.8927202001,97578.89272020024,811419.0,370453.99999999994
2020-12-16,1286676.5584788502,97740.55847885025,1011649.0,177287.0
2020-12-17,1305775.3584788502,97740.55847885025,1030123.0,177911.8
2020-12-18,1314250.0584788502,97740.55847885025,1038051.0,178458.5
2020-12-21,1334099.7285788502,562019.8285788504,594090.0,177989.9
2020-12-22,1327022.6285788503,562019.8285788504,588653.0,176349.8
2020-12-23,1333142.7391388505,777691.7391388504,378945.0,176505.99999999997
2020-12-24,1333044.3391388506,777691.7391388504,378378.0,176974.6
2020-12-25,1328157.9391388504,777691.7391388504,373023.0,177443.19999999998
2020-12-28,1337774.0391388505,777691.7391388504,381780.0,178302.3
2020-12-29,1341115.1391388504,777691.7391388504,383481.0,179942.4
2020-12-30,1342463.6391388504,777691.7391388504,386001.0,178770.90000000002
2020-12-31,1346918.9391388504,777691.7391388504,390222.0,179005.19999999998
2021-01-04,1352029.7391388505,777691.7391388504,396270.0,178067.99999999997
2021-01-05,1362733.8562688504,1187399.3562688504,0.0,175334.5
2021-01-06,1363046.2562688503,1187399.3562688504,0.0,175646.9
2021-01-07,1365701.6562688504,1187399.3562688504,0.0,178302.3
2021-01-08,1368435.1562688504,1187399.3562688504,0.0,181035.8
2021-01-11,1367654.1562688504,1187399.3562688504,0.0,180254.8
2021-01-12,1367966.5562688503,1187399.3562688504,0.0,180567.2
2021-01-13,1367497.9562688505,1187399.3562688504,0.0,180098.6
2021-01-14,1368669.4562688505,1187399.3562688504,0.0,181270.1
2021-01-15,1367107.4562688505,1187399.3562688504,0.0,179708.1
2021-01-18,1366560.7562688503,1187399.3562688504,0.0,179161.4
2021-01-19,1367888.4562688505,1187399.3562688504,0.0,180489.1
2021-01-20,1367576.0562688503,1187399.3562688504,0.0,180176.7
2021-01-21,1370700.0562688503,1187399.3562688504,0.0,183300.7
2021-01-22,1369762.8562688504,1187399.3562688504,0.0,182363.5
2021-01-25,1370778.1562688504,1187399.3562688504,0.0,183378.8
2021-01-26,1369138.0562688503,1187399.3562688504,0.0,181738.7
2021-01-27,1369997.1562688504,1187399.3562688504,0.0,182597.8
2021-01-28,1365233.0562688503,1187399.3562688504,0.0,177833.7
2021-01-29,1366333.8628661504,297532.9628661504,391572.0,677228.9
2021-02-01,1361341.8269761503,120810.52697615043,567459.0,673072.2999999999
2021-02-02,1376924.3149606504,97480.31496065043,771422.0,508022.00000000006
2021-02-03,1372620.7149606505,97480.31496065043,761388.0,513752.4
2021-02-04,1385061.7071680254,97611.70716802546,969638.0,317812.0
2021-02-05,1385572.3071680255,97611.70716802546,964829.0,323131.60000000003
2021-02-08,1386165.7071680254,97611.70716802546,965286.0,323268.0
2021-02-09,1397115.3071680255,97611.70716802546,974326.0,325177.6
2021-02-10,1415860.5071680255,97611.70716802546,993344.0,324904.8
2021-02-18,1421455.7071680254,97611.70716802546,998530.0,325314.0
2021-02-19,1428192.9071680254,97611.70716802546,1006222.0,324359.2
2021-02-22,1407639.7071680254,97611.70716802546,986760.0,323268.0
2021-02-23,1417417.7071680254,97611.70716802546,996538.0,323268.0
2021-02-24,1392640.1071680253,97611.70716802546,974352.0,320676.4
2021-02-25,1413601.8501905254,497533.8501905254,346770.0,569298.0
2021-02-26,1387656.7729025255,97537.37290252541,728623.0,561496.4
2021-03-01,1426722.5729025253,97537.37290252541,763585.0,565600.2
2021-03-02,1441850.1729025254,97537.37290252541,770505.0,573807.7999999999
2021-03-03,1448406.7729025255,97537.37290252541,777303.0,573566.4
2021-03-04,1388780.1729025254,97537.37290252541,729505.0,561737.8
2021-03-05,1386201.9729025252,97537.37290252541,732479.0,556185.6
2021-03-08,1363876.5729025253,97537.37290252541,698325.0,568014.2000000001
2021-03-09,1348907.3729025254,97537.37290252541,678045.0,573325.0
2021-03-10,1353354.8569145256,97549.85691452549,878498.0,377307.00000000006
2021-03-11,1372621.8569145254,97549.85691452549,891723.0,383349.0
2021-03-12,1364903.4048104004,96852.50481040048,1081526.0,186524.9
2021-03-15,1294671.9048104004,96852.50481040048,1010135.0,187684.4
2021-03-16,1310084.4583520505,94043.45835205051,1216041.0,0.0
2021-03-17,1325150.4583520505,94043.45835205051,1231107.0,0.0
2021-03-18,1333707.4583520505,94043.45835205051,1239664.0,0.0
2021-03-19,1256620.4583520505,94043.45835205051,1162577.0,0.0
2021-03-22,1240428.4583520505,94043.45835205051,1146385.0,0.0
2021-03-23,1216249.4583520505,94043.45835205051,1122206.0,0.0
2021-03-24,1164387.4583520505,94043.45835205051,1070344.0,0.0
2021-03-25,1177185.4583520505,94043.45835205051,1083142.0,0.0
2021-03-26,1243251.4583520505,94043.45835205051,1149208.0,0.0
2021-03-29,1218058.4583520505,94043.45835205051,1124015.0,0.0
2021-03-30,1230194.4583520505,94043.45835205051,1136151.0,0.0
2021-03-31,1227794.4583520505,94043.45835205051,1133751.0,0.0
2021-04-01,1264756.4583520505,94043.45835205051,1170713.0,0.0
2021-04-02,1283132.4073172505,97719.20731725055,1001634.0,183779.2
2021-04-06,1266909.2073172508,97719.20731725055,982982.0000000001,186208.0
2021-04-07,1249376.8073172506,97719.20731725055,965744.0,185913.6
2021-04-08,1242471.8073172506,97719.20731725055,958103.0,186649.6
2021-04-09,1223346.8073172506,97719.20731725055,938610.0,187017.6
2021-04-12,1215627.0073172506,97719.20731725055,929639.0,188268.8
2021-04-13,1246707.9966020505,94037.99660205055,1152670.0,0.0
2021-04-14,1269421.0157240506,474733.0157240506,794688.0,0.0
2021-04-15,1257204.4912240505,280357.4912240505,976847.0,0.0
2021-04-16,1247861.0643300505,93667.06433005052,1154194.0,0.0
2021-04-19,1304141.0183785507,97549.01837855065,569074.0,637518.0
2021-04-20,1300169.7301161801,97549.01837855065,570044.7117376295,632576.0
2021-04-21,1299322.5870782055,97549.01837855065,573398.2686996548,628375.3
2021-04-22,1296652.116422279,97549.01837855065,567021.2980437285,632081.7999999999
2021-04-23,1307219.6144660076,97549.01837855065,583272.0960874569,626398.5
2021-04-26,1313870.2237870663,97549.01837855065,583745.2054085156,632576.0
2021-04-27,1311538.2499090456,97549.01837855065,578200.9315304949,635788.3
2021-04-28,1312031.4868480559,97549.01837855065,579682.5684695053,634799.9
2021-04-29,1312765.8135454091,97549.01837855065,577698.7951668585,637518.0
2021-04-30,1310184.062682348,97549.01837855065,575117.0443037974,637518.0
2021-05-06,1295608.445269689,97660.45274955066,752746.9925201382,445201.0
2021-05-07,1283577.8675941997,97660.45274955066,738460.914844649,447456.50000000006
2021-05-10,1291595.5650525684,97715.87517915068,932536.1898734178,261343.5
2021-05-11,1291684.05285464,97715.87517915068,936567.5776754891,257400.6
2021-05-12,1311566.6937623902,97673.75912487574,752968.1346375144,460924.8000000001
2021-05-13,1296896.5295506525,97673.75912487574,746870.7704257767,452352.0
2021-05-14,1322157.7861985539,97000.75938612566,966054.8268124282,259102.2
2021-05-17,1359346.9731951016,97000.75938612566,1001186.0138089759,261160.2
2021-05-18,1363492.445009383,99667.94500938285,610014.0,653810.5
2021-05-19,1388591.545009383,99667.94500938285,645646.0,643277.6
2021-05-20,1388436.8450093828,99667.94500938285,646262.0,642506.9
2021-05-21,1391403.6450093829,99667.94500938285,641008.0,650727.7
2021-05-24,1398938.2450093827,99667.94500938285,647515.0,651755.2999999999
2021-05-25,1414343.0959409578,99611.79594095779,829276.0,485455.3000000001
2021-05-26,1413022.7959409577,99611.79594095779,830049.0,483362.0
2021-05-27,1413193.3959409576,99611.79594095779,833645.0,479936.6
2021-05-28,1408538.3610743326,99642.96107433278,993800.0,315095.39999999997
2021-05-31,1407443.3610743326,99642.96107433278,993326.0,314474.4
2021-06-01,1460479.2467900827,99713.4467900829,819250.0,541515.7999999999
2021-06-02,1463441.546790083,99713.4467900829,822426.0,541302.1
2021-06-03,1447220.3467900828,99713.4467900829,805350.0,542156.9
2021-06-04,1459683.546790083,99713.4467900829,818668.0,541302.1
2021-06-07,1461619.3467900828,99713.4467900829,815475.0,546430.9
2021-06-08,1477163.8034233078,99645.8034233079,523480.0,854038.0
2021-06-09,1476201.8034233078,99645.8034233079,522184.0,854372.0
2021-06-10,1484952.477736408,99088.67773640787,732810.0,653053.7999999999
2021-06-11,1472248.077736408,99088.67773640787,718056.0,655103.4
2021-06-15,1460104.7594732079,100358.95947320788,900208.0,459537.8
2021-06-16,1435152.4849992036,98830.54917830788,1076332.3358208956,259989.6
2021-06-17,1431501.7161433469,94531.7042030482,1278297.0119402986,58673.0
2021-06-18,1458530.5648061414,94531.7042030482,1305049.8606030932,58949.00000000001
2021-06-21,1437855.6984388826,94531.7042030482,1285156.9942358343,58167.0
2021-06-22,1468215.7476723532,94531.7042030482,1314413.043469305,59271.0
2021-06-23,1485491.0109329731,94531.7042030482,1331159.3067299249,59800.0
2021-06-24,1467593.0282288468,94531.7042030482,1313353.3240257986,59708.0
2021-06-25,1494714.0617602847,94531.7042030482,1340313.3575572364,59869.00000000001
2021-06-28,1499275.8975001373,94531.7042030482,1344760.193297089,59984.0
2021-06-29,1461640.2979897708,94531.7042030482,1307101.5937867225,60007.0
2021-06-30,1482697.6334223365,94531.7042030482,1327997.9292192883,60168.0
2021-07-01,1455452.903713415,94531.7042030482,1300592.1995103667,60329.00000000001
2021-07-02,1438167.6916515524,94531.7042030482,1282800.9874485042,60835.0
2021-07-05,1444817.913408154,94531.7042030482,1289129.2092051057,61156.99999999999
2021-07-06,1460685.0269837724,750077.0508643695,710607.976119403,0.0
2021-07-07,1462861.6705254442,95964.26754036953,713601.4029850746,653296.0
2021-07-08,1460161.2615702203,95964.26754036953,712865.7940298507,651331.2000000001
2021-07-09,1467820.9989291127,91644.94855597858,1116084.0503731342,260092.0
2021-07-12,1475614.395757471,91644.94855597858,1121623.4472014925,262346.0
2021-07-13,1483428.6496753814,91644.94855597858,1129633.701119403,262150.0
2021-07-14,1477670.7608694113,91644.94855597858,1124267.8123134328,261757.99999999997
2021-07-15,1485750.8507947843,91644.94855597858,1132053.9022388058,262052.0
2021-07-16,1459683.7291529933,91644.94855597858,1106574.7805970148,261464.00000000003
2021-07-19,1494385.5368120116,91656.12449857866,774039.8123134328,628689.6
2021-07-20,1508719.4097597725,91656.12449857866,790749.685261194,626313.6
2021-07-21,1507464.7198343994,91656.12449857866,784980.5953358208,630828.0
2021-07-22,1552409.9810284292,91656.12449857866,826124.2565298507,634629.6
2021-07-23,1544092.4835361475,90675.42327495367,1017776.9602611939,435640.1
2021-07-26,1513155.1915585357,90675.42327495367,983251.468283582,439228.3
2021-07-27,1450208.286026252,91706.89908595367,1116584.9869402985,241916.4
2021-07-28,1457397.2024441625,91706.89908595367,1124042.103358209,241648.2
2021-07-29,1458368.812109321,91831.67442275363,1322036.6376865671,44500.5
2021-07-30,1407516.3650943954,91831.67442275363,1271464.6906716418,44220.0
2021-08-02,1500888.9249386585,91757.03874462863,1407779.8861940298,1352.0
2021-08-03,1528196.0225709137,728345.5225709137,798505.0,1345.5
2021-08-04,1526807.4294834137,105217.4294834137,797890.0,623700.0
2021-08-05,1515425.3293098137,105355.92930981368,567925.0,842144.4
2021-08-06,1516876.7293098136,105355.92930981368,565000.0,846520.8
2021-08-09,1529089.9293098138,105355.92930981368,575025.0,848709.0
2021-08-10,1575377.1293098137,105355.92930981368,622250.0,847771.2000000001
2021-08-11,1569877.5293098139,105355.92930981368,615500.0,849021.6000000001
2021-08-12,1549802.7293098136,105355.92930981368,594800.0,849646.8
2021-08-13,1562629.5293098139,105355.92930981368,602000.0,855273.6000000001
2021-08-16,1558940.9293098138,105355.92930981368,601750.0,851835.0
2021-08-17,1528934.8974658137,105289.19746581372,960195.0,463450.6999999999
2021-08-18,1539408.4974658138,105289.19746581372,971008.0,463111.3
2021-08-19,1531950.6974658137,105289.19746581372,971017.0,455644.5
2021-08-20,1493373.1974658137,105289.19746581372,929894.0,458190.00000000006
2021-08-23,1513875.9210396386,105220.52103963876,1131296.0,277359.4
2021-08-24,1537219.4210396386,105220.52103963876,1153120.0,278878.9
2021-08-25,1560107.7210396386,105220.52103963876,1176920.0,277967.2
2021-08-26,1521888.3210396387,105220.52103963876,1138498.0,278169.8
2021-08-27,1521524.9210396386,105220.52103963876,1137932.0,278372.4
2021-08-30,1532948.9741185887,105239.37411858875,905896.0,521813.6
2021-08-31,1514909.3741185889,105239.37411858875,883694.0,525976.0
2021-09-01,1532724.1741185887,105239.37411858875,901698.0,525786.7999999999
2021-09-02,1509391.7741185888,105239.37411858875,881582.0,522570.4
2021-09-03,1524516.9741185887,105239.37411858875,894626.0,524651.6
2021-09-06,1554727.3741185889,105239.37411858875,925404.0,524084.0
2021-09-07,1555625.3741185889,105239.37411858875,926302.0,524084.0
2021-09-08,1534311.7741185888,105239.37411858875,907448.0,521624.4
