round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
50,002241.SZ,,2022-11-14,2023-01-05,TAKE_PROFIT_DYN,2,23700,33130.5608633401,8.32,37
51,601012.SH,,2022-12-23,2023-01-18,TAKE_PROFIT_DYN,1,4900,21942.58334561999,11.13,17
52,300014.SZ,,2023-01-12,2023-02-01,TAKE_PROFIT_DYN,1,2300,13306.541338800045,6.76,9
53,300750.SZ,,2023-02-20,2023-03-31,TAKE_PROFIT_DYN,3,1300,17700.534621900006,3.42,29
54,300059.SZ,,2023-03-08,2023-04-03,TAKE_PROFIT_DYN,2,20500,25645.871697299997,6.45,18
55,000858.SZ,,2023-04-11,2023-05-22,TAKE_PROFIT_DYN,2,2100,-10747.346324399929,-2.84,26
56,600519.SH,,2023-04-13,2023-06-15,TAKE_PROFIT_DYN,2,200,18489.42213948007,5.58,42
57,600809.SH,,2023-05-23,2023-07-25,TAKE_PROFIT_DYN,3,2800,37660.68604494014,6.4,43
58,300418.SZ,,2023-06-27,2023-08-14,TAKE_PROFIT_DYN,2,8400,-27530.395608239924,-7.64,34
59,600276.SH,,2023-08-01,2023-08-28,TAKE_PROFIT_DYN,3,14100,12114.900654120021,2.03,19
60,002475.SZ,,2023-09-08,2023-10-11,TAKE_PROFIT_DYN,1,6700,12913.386270840041,6.53,17
61,300014.SZ,,2023-02-21,2023-10-27,TAKE_PROFIT_DYN,5,14700,-294855.6635917198,-29.91,166
62,601012.SH,,2023-11-03,2023-12-28,TAKE_PROFIT_DYN,3,18800,-10127.941917659831,-2.44,39
63,600519.SH,,2023-10-16,2023-12-29,TAKE_PROFIT_DYN,2,200,-1133.5487763598794,-0.33,54
64,002594.SZ,,2023-08-15,2024-01-11,TAKE_PROFIT_DYN,5,3900,-137523.7011891601,-15.11,100
65,002230.SZ,,2024-01-04,2024-02-08,TAKE_PROFIT_DYN,2,9400,13385.429243999999,3.4,25
66,000625.SZ,,2024-01-05,2024-02-26,TAKE_PROFIT_DYN,3,44900,74650.82531741995,12.46,30
67,000661.SZ,,2024-01-15,2024-02-28,TAKE_PROFIT_DYN,2,3100,19777.41316980007,5.12,26
68,601318.SH,,2024-03-25,2024-04-29,TAKE_PROFIT_DYN,2,10100,31219.20210617996,7.9,23
69,000628.SZ,,2024-04-01,2024-05-21,TAKE_PROFIT_DYN,3,8700,-132298.2722734199,-22.34,31
70,000977.SZ,,2024-05-29,2024-07-09,TAKE_PROFIT_DYN,1,5400,8507.790446759987,4.26,28
71,000625.SZ,,2024-05-07,2024-07-10,TAKE_PROFIT_DYN,2,28300,6174.494827379996,1.55,45
72,603019.SH,,2024-03-28,2024-07-16,TAKE_PROFIT_DYN,2,9000,-12771.350863919943,-3.21,72
73,601919.SH,,2024-07-15,2024-09-20,TAKE_PROFIT_DYN,2,30800,-935.0900143199833,-0.23,47
74,601138.SH,,2024-07-19,2024-09-24,TAKE_PROFIT_DYN,3,27100,-46195.34414219973,-7.72,45
75,601899.SH,,2024-07-24,2024-09-25,TAKE_PROFIT_DYN,3,37600,49675.69383083994,8.47,43
76,600150.SH,,2024-09-23,2024-12-18,TAKE_PROFIT_DYN,2,11500,24631.550469900074,6.25,57
77,600418.SH,,2024-11-28,2025-01-22,TAKE_PROFIT_DYN,1,5700,37584.89700372002,19.06,38
78,600030.SH,,2025-01-02,2025-02-07,TAKE_PROFIT_DYN,2,14200,-966.2630947200232,-0.24,20
79,300059.SZ,,2025-01-03,2025-02-07,TAKE_PROFIT_DYN,2,17100,21314.791297800024,5.35,19
80,000063.SZ,,2025-03-04,2025-05-07,TAKE_PROFIT_DYN,2,12200,10300.703426640073,2.6,42
81,300308.SZ,,2025-02-06,2025-05-08,TAKE_PROFIT_DYN,4,9100,42535.77854526008,5.49,61
82,300502.SZ,,2025-03-03,2025-05-08,TAKE_PROFIT_DYN,2,4900,110914.77809412003,28.47,44
83,688981.SH,,2025-05-12,2025-06-23,TAKE_PROFIT_DYN,2,4600,-1732.070090520021,-0.44,29
84,688256.SH,,2025-05-28,2025-06-26,TAKE_PROFIT_DYN,1,300,4161.13520328005,2.25,20
85,600519.SH,,2025-06-16,2025-07-09,TAKE_PROFIT_DYN,1,100,2271.159471239982,1.62,17
86,300308.SZ,,2025-10-15,2025-10-24,TAKE_PROFIT_DYN,1,500,63965.48934600002,37.03,7
87,002460.SZ,,2025-11-25,2025-12-19,TAKE_PROFIT_DYN,1,3300,17595.857747160044,9.02,18
88,601138.SH,,2025-11-25,2025-12-25,TAKE_PROFIT_DYN,1,3500,37661.950557000004,19.07,22
89,300502.SZ,,2026-01-13,2026-02-02,TAKE_PROFIT_DYN,1,500,35345.03866740002,18.33,14
90,300750.SZ,,2025-11-24,2026-02-06,TAKE_PROFIT_DYN,4,2000,11369.33936819993,1.58,52
91,300308.SZ,,2026-02-09,2026-03-18,TAKE_PROFIT_DYN,1,300,5445.326042640023,3.23,21
92,002475.SZ,,2026-01-09,2026-04-08,TAKE_PROFIT_DYN,5,19200,13050.39384396025,1.33,56
93,688256.SH,,2026-02-04,2026-04-08,TAKE_PROFIT_DYN,3,400,51051.05774010002,12.4,38
94,601899.SH,,2026-03-20,2026-04-15,TAKE_PROFIT_DYN,2,12500,49074.12763110007,12.36,17
95,300274.SZ,,2026-07-02,2026-08-11,TAKE_PROFIT_DYN,2,2900,-32353.21206216002,-8.54,28
96,600487.SH,,2026-07-07,2026-08-18,TAKE_PROFIT_DYN,2,4800,-69822.71968715993,-17.88,30
97,688525.SH,,2026-07-16,2026-08-25,FINAL_SETTLE,2,1300,-71016.53428584,-19.37,28
98,600276.SH,,2026-08-21,2026-08-25,FINAL_SETTLE,2,8300,-9625.774603499915,-2.44,2
99,688256.SH,,2026-08-25,2026-08-25,FINAL_SETTLE,1,200,7495.974192960042,3.86,0
