ts_code,date,adj_changed,pstar_old,pstar_correct,old_trigger,corr_trigger
000725.SZ,2020-04-22,False,4.0587037758789615,4.0587037758789615,False,False
000725.SZ,2020-04-23,False,4.015813684817597,4.015813684817597,False,False
000725.SZ,2020-04-24,False,4.000218469393531,4.000218469393531,False,False
000725.SZ,2020-04-27,False,3.9892116832144224,3.9892116832144224,False,False
000725.SZ,2020-04-28,False,4.000850296498484,4.000850296498484,False,False
000725.SZ,2020-04-29,False,4.038673608206261,4.038673608206261,False,False
000725.SZ,2020-04-30,False,4.0597752909418885,4.0597752909418885,False,False
000725.SZ,2020-05-06,False,4.046534747730954,4.046534747730954,False,False
000725.SZ,2020-05-07,False,4.04653474773097,4.04653474773097,False,False
000725.SZ,2020-05-08,False,4.023398009548452,4.023398009548452,False,False
000725.SZ,2020-05-11,False,4.006900626163879,4.006900626163879,True,True
002714.SZ,2020-05-13,False,135.59105614518558,135.59105614518558,False,False
002714.SZ,2020-05-14,False,136.2634316887802,136.2634316887802,False,False
002714.SZ,2020-05-15,False,137.11444720885055,137.11444720885055,False,False
002714.SZ,2020-05-18,False,137.64600238124365,137.64600238124365,False,False
002714.SZ,2020-05-19,False,137.64507585567924,137.64507585567924,False,False
002714.SZ,2020-05-20,False,137.66049173626894,137.66049173626894,False,False
002714.SZ,2020-05-21,False,137.93120094711526,137.93120094711526,False,False
002714.SZ,2020-05-22,False,137.97767540413543,137.97767540413543,False,False
002714.SZ,2020-05-25,False,137.47612912881002,137.47612912881002,False,False
002714.SZ,2020-05-26,False,136.60961945684593,136.60961945684593,False,False
002714.SZ,2020-05-27,False,135.54585433394735,135.54585433394735,False,False
000063.SZ,2020-05-27,False,44.39366493033506,44.39366493033506,False,False
002415.SZ,2020-05-27,False,33.71560171212259,33.71560171212259,False,False
002714.SZ,2020-05-28,False,132.98198974116633,132.98198974116633,False,False
000063.SZ,2020-05-28,False,44.61056955779125,44.61056955779125,False,False
002415.SZ,2020-05-28,False,33.85327247083149,33.85327247083149,False,False
002714.SZ,2020-05-29,False,129.50798088076593,129.50798088076593,False,False
000063.SZ,2020-05-29,False,44.91824036112906,44.91824036112906,False,False
002415.SZ,2020-05-29,True,33.9281383726707,33.09210059328755,False,False
002714.SZ,2020-06-01,False,127.4340933520994,127.4340933520994,False,False
000063.SZ,2020-06-01,False,45.20012751890795,45.20012751890795,False,False
002415.SZ,2020-06-01,True,34.07971128022677,33.13526132927699,False,False
002714.SZ,2020-06-02,False,125.5319913431789,125.5319913431789,False,False
000063.SZ,2020-06-02,False,45.077601508861086,45.077601508861086,False,False
002415.SZ,2020-06-02,True,33.86743990894793,32.904971075823774,False,False
002714.SZ,2020-06-03,False,124.98473001399311,124.98473001399311,False,False
000063.SZ,2020-06-03,False,44.803529355980025,44.803529355980025,False,False
002415.SZ,2020-06-03,True,33.578177675590915,32.60920096508478,False,False
002714.SZ,2020-06-04,True,124.16386830986887,72.70883910171548,False,False
000063.SZ,2020-06-04,False,44.4335409452547,44.4335409452547,False,False
002415.SZ,2020-06-04,True,33.37443684770839,32.4086181089303,False,False
002714.SZ,2020-06-05,True,139.39800005216023,72.54602800210539,False,False
000063.SZ,2020-06-05,False,43.944967256980064,43.944967256980064,False,False
002415.SZ,2020-06-05,True,33.065632655935914,32.12152814822607,False,False
002714.SZ,2020-06-08,True,146.65469532321873,72.59815640063678,False,False
000063.SZ,2020-06-08,False,43.20218531565614,43.20218531565614,False,False
002415.SZ,2020-06-08,True,32.647714536277384,31.746134385211327,False,False
002714.SZ,2020-06-09,True,150.83960505997402,72.68180878032285,False,False
000063.SZ,2020-06-09,False,42.61746065483647,42.61746065483647,False,False
002415.SZ,2020-06-09,True,32.11831551796915,31.30796308904262,False,False
002714.SZ,2020-06-10,True,153.46570067970612,72.72891360074918,False,False
000063.SZ,2020-06-10,False,42.08032783612084,42.08032783612084,False,False
002415.SZ,2020-06-10,True,31.513594459529063,30.81562110508213,False,False
002714.SZ,2020-06-11,True,155.16726736032413,72.59565541208057,False,False
000063.SZ,2020-06-11,False,41.773569774130095,41.773569774130095,False,False
002415.SZ,2020-06-11,True,31.1167174703873,30.55307697026754,False,False
002714.SZ,2020-06-12,True,156.39051961536933,72.70317362464299,False,False
000063.SZ,2020-06-12,False,41.26533821747681,41.26533821747681,False,False
002415.SZ,2020-06-12,True,30.73869245156991,30.29983625073504,False,False
002714.SZ,2020-06-15,True,155.90972743956715,72.70163624338655,False,False
000063.SZ,2020-06-15,False,40.97248290829406,40.97248290829406,False,False
002415.SZ,2020-06-15,True,30.602787811021443,30.258480023083184,False,False
002714.SZ,2020-06-16,True,154.7284631211215,72.74047495433882,False,False
000063.SZ,2020-06-16,False,40.557739653129914,40.557739653129914,False,False
002415.SZ,2020-06-16,True,30.314102982028746,30.09781516458008,False,False
002714.SZ,2020-06-17,True,153.4941622473729,72.60183211158079,False,False
000063.SZ,2020-06-17,False,40.459947340472226,40.459947340472226,False,False
002415.SZ,2020-06-17,True,30.07348820867412,30.004042426289725,False,False
002714.SZ,2020-06-18,True,151.4424418885168,72.6173559493911,False,True
000063.SZ,2020-06-18,False,40.5624806781075,40.5624806781075,True,True
002415.SZ,2020-06-18,True,30.047184281312646,30.117582722163558,True,True
002456.SZ,2020-09-03,False,20.7881167575288,20.7881167575288,False,False
002456.SZ,2020-09-04,False,20.9998233242229,20.9998233242229,False,False
002456.SZ,2020-09-07,False,21.226716045347565,21.226716045347565,False,False
002456.SZ,2020-09-08,False,21.540037522660327,21.540037522660327,False,False
002456.SZ,2020-09-09,False,21.784354647288097,21.784354647288097,False,False
600030.SH,2020-09-09,True,33.53413382918891,33.18078016554804,False,False
002456.SZ,2020-09-10,False,22.072322643255422,22.072322643255422,False,False
600030.SH,2020-09-10,True,33.62892842982561,33.230781332660996,False,False
600745.SH,2020-09-10,False,147.08717827601023,147.08717827601023,False,False
002456.SZ,2020-09-11,False,22.273722218538925,22.273722218538925,False,False
600030.SH,2020-09-11,True,33.72556199629573,33.327021254799334,False,False
600745.SH,2020-09-11,False,149.4475429816414,149.4475429816414,False,False
002456.SZ,2020-09-14,False,22.150380928104376,22.150380928104376,False,False
600030.SH,2020-09-14,True,33.54035336281016,33.2313307516018,False,False
600745.SH,2020-09-14,False,149.71277589849032,149.71277589849032,False,False
002456.SZ,2020-09-15,False,21.953933002748276,21.953933002748276,False,False
600030.SH,2020-09-15,True,33.24242673305451,33.04965317920642,False,False
600745.SH,2020-09-15,False,149.75530055518658,149.75530055518658,False,False
002456.SZ,2020-09-16,False,21.80163489069448,21.80163489069448,False,False
600030.SH,2020-09-16,True,32.99500314944642,32.91592799733253,False,False
600745.SH,2020-09-16,False,149.87658529802354,149.87658529802354,False,False
002456.SZ,2020-09-17,False,21.619947843750147,21.619947843750147,False,False
600030.SH,2020-09-17,False,32.882359833115416,32.882359833115416,False,False
600745.SH,2020-09-17,False,149.63084487592553,149.63084487592553,False,False
002456.SZ,2020-09-18,False,21.344001629300482,21.344001629300482,False,False
600030.SH,2020-09-18,False,32.8177042943882,32.8177042943882,False,False
600745.SH,2020-09-18,False,149.2702312855651,149.2702312855651,False,False
002456.SZ,2020-09-21,False,20.753778702412646,20.753778702412646,False,False
600030.SH,2020-09-21,False,32.698514019263094,32.698514019263094,False,False
600745.SH,2020-09-21,False,148.17253148262952,148.17253148262952,False,False
002456.SZ,2020-09-22,False,20.145744042969824,20.145744042969824,False,False
600030.SH,2020-09-22,False,32.597221323222115,32.597221323222115,False,False
600745.SH,2020-09-22,False,147.41570187434817,147.41570187434817,False,False
002456.SZ,2020-09-23,False,19.65556547775352,19.65556547775352,False,False
600030.SH,2020-09-23,False,32.593202725305474,32.593202725305474,False,False
600745.SH,2020-09-23,False,147.02076084455032,147.02076084455032,False,False
002456.SZ,2020-09-24,False,19.06905530541109,19.06905530541109,False,False
600030.SH,2020-09-24,False,32.570644029371785,32.570644029371785,False,False
600745.SH,2020-09-24,False,145.9399651679711,145.9399651679711,False,False
002456.SZ,2020-09-25,False,18.28874276919281,18.28874276919281,False,False
600030.SH,2020-09-25,False,32.364549644540155,32.364549644540155,False,False
600745.SH,2020-09-25,False,144.59720990186898,144.59720990186898,False,False
002456.SZ,2020-09-28,False,17.350764278980822,17.350764278980822,False,False
600030.SH,2020-09-28,False,32.16193950851914,32.16193950851914,False,False
600745.SH,2020-09-28,False,142.9130405542874,142.9130405542874,False,False
002456.SZ,2020-09-29,False,16.732481817433936,16.732481817433936,False,False
600030.SH,2020-09-29,False,31.807509540345286,31.807509540345286,False,False
600745.SH,2020-09-29,False,140.91461776829505,140.91461776829505,False,False
002456.SZ,2020-09-30,False,16.451312023579288,16.451312023579288,False,False
600030.SH,2020-09-30,False,31.449319987236358,31.449319987236358,False,False
600745.SH,2020-09-30,False,138.5106497646667,138.5106497646667,False,False
002456.SZ,2020-10-09,False,16.041332494422882,16.041332494422882,False,False
600030.SH,2020-10-09,False,31.16473960150551,31.16473960150551,False,False
600745.SH,2020-10-09,False,136.02816620325393,136.02816620325393,False,False
002456.SZ,2020-10-12,False,15.672798834317584,15.672798834317584,False,False
600030.SH,2020-10-12,False,31.055124061844136,31.055124061844136,True,True
600745.SH,2020-10-12,False,132.2498659958144,132.2498659958144,False,False
002456.SZ,2020-10-13,False,15.626503063234418,15.626503063234418,False,False
600745.SH,2020-10-13,False,128.38156646875282,128.38156646875282,False,False
002456.SZ,2020-10-14,False,15.644803115166573,15.644803115166573,False,False
600745.SH,2020-10-14,False,127.32434071662763,127.32434071662763,False,False
300136.SZ,2020-10-14,False,61.29803644298368,61.29803644298368,False,False
002456.SZ,2020-10-15,False,15.658226496495475,15.658226496495475,False,False
600745.SH,2020-10-15,False,127.32702041560033,127.32702041560033,False,False
300136.SZ,2020-10-15,False,61.63818673926426,61.63818673926426,False,False
002456.SZ,2020-10-16,False,15.650366371988483,15.650366371988483,False,False
600745.SH,2020-10-16,False,127.3075201558251,127.3075201558251,False,False
300136.SZ,2020-10-16,False,62.25784885336245,62.25784885336245,False,False
002456.SZ,2020-10-19,False,15.670226877477768,15.670226877477768,False,False
600745.SH,2020-10-19,False,128.76116520700296,128.76116520700296,False,False
300136.SZ,2020-10-19,False,62.23258679898208,62.23258679898208,False,False
002456.SZ,2020-10-20,False,15.703502937841863,15.703502937841863,False,False
600745.SH,2020-10-20,False,129.9305113625453,129.9305113625453,False,False
300136.SZ,2020-10-20,False,61.858949013579036,61.858949013579036,False,False
002456.SZ,2020-10-21,False,15.821076551596585,15.821076551596585,False,False
600745.SH,2020-10-21,False,130.70112733372687,130.70112733372687,False,False
300136.SZ,2020-10-21,False,61.5083367533334,61.5083367533334,False,False
002456.SZ,2020-10-22,False,15.86250435603328,15.86250435603328,False,False
600745.SH,2020-10-22,False,132.00328555865474,132.00328555865474,False,False
300136.SZ,2020-10-22,False,61.28848230481448,61.28848230481448,False,False
002456.SZ,2020-10-23,False,15.913614256744754,15.913614256744754,False,False
600745.SH,2020-10-23,False,132.39423861529949,132.39423861529949,False,False
300136.SZ,2020-10-23,False,61.230458846499914,61.230458846499914,False,False
002456.SZ,2020-10-26,False,15.91497746549488,15.91497746549488,False,False
600745.SH,2020-10-26,False,132.26558016772563,132.26558016772563,False,False
300136.SZ,2020-10-26,False,60.90848212254704,60.90848212254704,False,False
002456.SZ,2020-10-27,False,15.926987903307502,15.926987903307502,False,False
600745.SH,2020-10-27,False,132.04417024090964,132.04417024090964,False,False
300136.SZ,2020-10-27,False,60.511434942957784,60.511434942957784,False,False
002456.SZ,2020-10-28,False,15.980803551520125,15.980803551520125,True,True
600745.SH,2020-10-28,False,132.23097828471214,132.23097828471214,False,False
300136.SZ,2020-10-28,False,59.87149887094831,59.87149887094831,False,False
600745.SH,2020-10-29,False,131.96080346425558,131.96080346425558,False,False
300136.SZ,2020-10-29,False,58.81349463931301,58.81349463931301,False,False
600745.SH,2020-10-30,False,131.99563467151535,131.99563467151535,False,False
300136.SZ,2020-10-30,False,58.354022271716765,58.354022271716765,False,False
600745.SH,2020-11-02,False,131.59346285904536,131.59346285904536,False,False
300136.SZ,2020-11-02,False,57.930458934452716,57.930458934452716,False,False
600745.SH,2020-11-03,False,130.3123528992414,130.3123528992414,False,False
300136.SZ,2020-11-03,False,57.25922910524827,57.25922910524827,False,False
600745.SH,2020-11-04,False,128.98899827787864,128.98899827787864,False,False
300136.SZ,2020-11-04,False,56.388033084688175,56.388033084688175,False,False
600745.SH,2020-11-05,False,127.83295789705554,127.83295789705554,False,False
300136.SZ,2020-11-05,False,55.67897957183406,55.67897957183406,False,False
600745.SH,2020-11-06,False,125.49435266811993,125.49435266811993,False,False
300136.SZ,2020-11-06,False,53.09651021358211,53.09651021358211,False,False
600745.SH,2020-11-09,False,120.53979673096079,120.53979673096079,False,False
300136.SZ,2020-11-09,False,52.811238456000304,52.811238456000304,True,True
600745.SH,2020-11-10,False,119.11838843288635,119.11838843288635,False,False
600745.SH,2020-11-11,False,118.1294335087344,118.1294335087344,False,False
600745.SH,2020-11-12,False,115.750237921729,115.750237921729,False,False
600745.SH,2020-11-13,False,115.38084511277167,115.38084511277167,False,False
300122.SZ,2020-11-13,False,175.59099140872001,175.59099140872001,False,False
600745.SH,2020-11-16,False,115.66627518209206,115.66627518209206,False,False
300122.SZ,2020-11-16,False,176.42739752451124,176.42739752451124,False,False
600745.SH,2020-11-17,False,115.7249851365913,115.7249851365913,False,False
300122.SZ,2020-11-17,False,176.01245191400764,176.01245191400764,False,False
601012.SH,2020-11-17,True,77.42956327337109,77.43775403547998,False,False
600745.SH,2020-11-18,False,115.84816164577282,115.84816164577282,False,False
300122.SZ,2020-11-18,False,177.41546403785375,177.41546403785375,False,False
601012.SH,2020-11-18,True,77.92697105006656,77.93869549309893,False,False
600745.SH,2020-11-19,False,115.9579120230535,115.9579120230535,False,False
300122.SZ,2020-11-19,False,179.14306618995357,179.14306618995357,False,False
601012.SH,2020-11-19,True,78.84575791532806,78.85494321037737,False,False
600745.SH,2020-11-20,False,116.14615968054498,116.14615968054498,False,False
300122.SZ,2020-11-20,False,180.6501456693929,180.6501456693929,False,False
601012.SH,2020-11-20,False,79.15173080939566,79.15173080939566,False,False
600745.SH,2020-11-23,False,116.12657312952211,116.12657312952211,False,False
300122.SZ,2020-11-23,False,181.81376288995924,181.81376288995924,False,False
601012.SH,2020-11-23,False,79.18731181191399,79.18731181191399,False,False
600745.SH,2020-11-24,False,115.88714428358833,115.88714428358833,False,False
300122.SZ,2020-11-24,False,181.82560163793588,181.82560163793588,False,False
601012.SH,2020-11-24,False,79.0854831425577,79.0854831425577,False,False
600745.SH,2020-11-25,False,115.55628864681613,115.55628864681613,False,False
300122.SZ,2020-11-25,False,181.8279437825806,181.8279437825806,False,False
601012.SH,2020-11-25,False,78.8951003182487,78.8951003182487,False,False
600745.SH,2020-11-26,False,114.86958660210288,114.86958660210288,False,False
300122.SZ,2020-11-26,False,179.5885162892095,179.5885162892095,False,False
601012.SH,2020-11-26,False,78.30310881455084,78.30310881455084,False,False
600745.SH,2020-11-27,False,114.7536981258119,114.7536981258119,False,False
300122.SZ,2020-11-27,False,176.96562478480374,176.96562478480374,False,False
601012.SH,2020-11-27,False,77.10853620722834,77.10853620722834,False,False
600745.SH,2020-11-30,False,114.72036248749377,114.72036248749377,False,False
300122.SZ,2020-11-30,False,173.51410271535553,173.51410271535553,False,False
601012.SH,2020-11-30,False,76.45202691874904,76.45202691874904,False,False
600745.SH,2020-12-01,False,114.62996452240537,114.62996452240537,False,False
300122.SZ,2020-12-01,False,168.24958624226906,168.24958624226906,False,False
601012.SH,2020-12-01,False,76.23725003829959,76.23725003829959,False,False
600745.SH,2020-12-02,False,114.56493683020598,114.56493683020598,False,False
300122.SZ,2020-12-02,False,161.02616435456048,161.02616435456048,False,False
601012.SH,2020-12-02,False,76.24909608364305,76.24909608364305,False,False
600745.SH,2020-12-03,False,114.75572954605852,114.75572954605852,False,False
300122.SZ,2020-12-03,False,153.78643151039518,153.78643151039518,False,False
601012.SH,2020-12-03,False,75.44886952748097,75.44886952748097,False,False
600745.SH,2020-12-04,False,114.94180318025231,114.94180318025231,False,False
300122.SZ,2020-12-04,False,150.01309223603653,150.01309223603653,False,False
601012.SH,2020-12-04,False,75.18758497205732,75.18758497205732,False,False
600745.SH,2020-12-07,False,113.30454215575573,113.30454215575573,True,True
300122.SZ,2020-12-07,False,145.993372117113,145.993372117113,False,False
601012.SH,2020-12-07,False,74.71601470203032,74.71601470203032,False,False
300122.SZ,2020-12-08,False,144.2649510032131,144.2649510032131,False,False
601012.SH,2020-12-08,False,73.78434342207207,73.78434342207207,False,False
300122.SZ,2020-12-09,False,145.5627503888581,145.5627503888581,False,False
601012.SH,2020-12-09,False,73.64527348475734,73.64527348475734,True,True
300122.SZ,2020-12-10,False,146.3521898872238,146.3521898872238,False,False
300122.SZ,2020-12-11,False,148.35808564423093,148.35808564423093,False,False
000651.SZ,2020-12-11,False,71.1519981551148,71.1519981551148,False,False
300122.SZ,2020-12-14,False,148.9747058551522,148.9747058551522,False,False
000651.SZ,2020-12-14,False,71.32635801957372,71.32635801957372,False,False
300122.SZ,2020-12-15,False,149.84968109763943,149.84968109763943,False,False
000651.SZ,2020-12-15,False,71.42342337366051,71.42342337366051,False,False
300122.SZ,2020-12-16,False,150.8556595875739,150.8556595875739,False,False
000651.SZ,2020-12-16,False,71.94027361811209,71.94027361811209,False,False
002475.SZ,2020-12-16,False,53.72644048554424,53.72644048554424,False,False
300122.SZ,2020-12-17,False,151.45924001276467,151.45924001276467,False,False
000651.SZ,2020-12-17,False,72.1225374471634,72.1225374471634,False,False
002475.SZ,2020-12-17,False,53.764999900625085,53.764999900625085,False,False
300122.SZ,2020-12-18,False,152.65656475245808,152.65656475245808,False,False
000651.SZ,2020-12-18,False,72.06989213708718,72.06989213708718,False,False
002475.SZ,2020-12-18,False,53.79529339471648,53.79529339471648,False,False
300122.SZ,2020-12-21,False,155.10017502934082,155.10017502934082,True,True
000651.SZ,2020-12-21,False,71.87694755398114,71.87694755398114,False,False
002475.SZ,2020-12-21,False,53.786064562733436,53.786064562733436,False,False
000651.SZ,2020-12-22,False,71.89146372285056,71.89146372285056,False,False
002475.SZ,2020-12-22,False,53.96095441759648,53.96095441759648,False,False
000651.SZ,2020-12-23,False,71.87419780865277,71.87419780865277,False,False
002475.SZ,2020-12-23,False,54.0396347440811,54.0396347440811,True,True
000651.SZ,2020-12-24,False,71.8020740122028,71.8020740122028,False,False
000651.SZ,2020-12-25,False,71.61671071352734,71.61671071352734,False,False
000651.SZ,2020-12-28,False,71.4224440438948,71.4224440438948,False,False
000651.SZ,2020-12-29,False,70.91355220676195,70.91355220676195,False,False
000651.SZ,2020-12-30,False,69.63690098759002,69.63690098759002,False,False
000651.SZ,2020-12-31,False,68.45306794864896,68.45306794864896,False,False
000651.SZ,2021-01-04,False,66.78312442884683,66.78312442884683,False,False
000651.SZ,2021-01-05,False,65.17735505617657,65.17735505617657,True,True
601318.SH,2021-02-01,True,90.1064878893705,90.10439250704113,False,False
002475.SZ,2021-02-01,True,64.06288382648387,64.06289396619276,False,False
601318.SH,2021-02-02,True,90.62838089469025,90.62648981290559,False,False
002475.SZ,2021-02-02,True,64.17061333883612,64.17061544494135,False,False
300750.SZ,2021-02-02,True,427.59027276116655,427.623040330212,False,False
601318.SH,2021-02-03,False,91.0844099689294,91.0844099689294,False,False
002475.SZ,2021-02-03,False,64.22105933125862,64.22105933125862,False,False
300750.SZ,2021-02-03,False,424.9458077538267,424.9458077538267,False,False
601318.SH,2021-02-04,False,91.57437975138443,91.57437975138443,False,False
002475.SZ,2021-02-04,False,64.24779057516969,64.24779057516969,False,False
300750.SZ,2021-02-04,False,419.839304107409,419.839304107409,False,False
601318.SH,2021-02-05,False,91.39274229746927,91.39274229746927,False,False
002475.SZ,2021-02-05,False,64.2694540670402,64.2694540670402,False,False
300750.SZ,2021-02-05,False,417.09495660535003,417.09495660535003,False,False
601318.SH,2021-02-08,False,91.3805172447308,91.3805172447308,False,False
002475.SZ,2021-02-08,False,63.72790462284057,63.72790462284057,False,False
300750.SZ,2021-02-08,False,416.1500687187175,416.1500687187175,False,False
601318.SH,2021-02-09,False,90.7850878567265,90.7850878567265,False,False
002475.SZ,2021-02-09,False,63.35631801563209,63.35631801563209,False,False
300750.SZ,2021-02-09,False,416.8164502934075,416.8164502934075,False,False
601318.SH,2021-02-10,False,90.13177457207327,90.13177457207327,False,False
002475.SZ,2021-02-10,False,61.87555930374975,61.87555930374975,False,False
300750.SZ,2021-02-10,False,421.36856233388124,421.36856233388124,False,False
601318.SH,2021-02-18,False,89.75067688686114,89.75067688686114,False,False
002475.SZ,2021-02-18,False,60.776291251600306,60.776291251600306,False,False
300750.SZ,2021-02-18,False,426.08147206518987,426.08147206518987,False,False
601318.SH,2021-02-19,False,88.9935931606216,88.9935931606216,False,False
002475.SZ,2021-02-19,False,60.24650824257963,60.24650824257963,False,False
300750.SZ,2021-02-19,False,427.39659814392735,427.39659814392735,False,False
601318.SH,2021-02-22,False,88.30769022389833,88.30769022389833,False,False
002475.SZ,2021-02-22,False,59.47586624353572,59.47586624353572,False,False
300750.SZ,2021-02-22,False,427.59133106462775,427.59133106462775,False,False
601318.SH,2021-02-23,False,87.48807194852895,87.48807194852895,False,False
002475.SZ,2021-02-23,False,59.18813103169509,59.18813103169509,False,False
