early_exit_pct,total_return_pct,cagr_pct,maxdd_pct,sharpe,trades,win_rate_pct,stock_pnl
0.1,88.9755561655848,10.162965318505158,-35.74006528345123,0.5117412930536196,98,68.36734693877551,456386.71
0.2,85.81492693051224,9.8807539033108,-28.63604201795738,0.506383078541299,100,70.0,617348.19
0.3,53.80577041549386,6.766423632046159,-34.10616417900713,0.38456912637621427,100,68.0,476095.24
0.5,147.9848224965843,14.811120102686615,-26.313252268348396,0.7099620531066951,106,73.58490566037736,1226891.13
0.75,196.3894834401563,17.967027229086852,-22.505630203499784,0.858564718469475,112,74.10714285714286,1188381.05
1.0,180.1979375037769,16.963464231163105,-24.3571278139941,0.8493711271352489,114,74.56140350877193,1246174.42
1.5,226.1265714365364,19.694857089518614,-24.056496164592797,0.954314569161038,128,78.125,1291963.03
2.0,69.87193237024141,8.391885587272307,-40.70075939735822,0.4318067835451871,126,70.63492063492063,338652.22
