date,equity
2021-05-17,109808.75442
2021-05-18,109808.75442
2021-05-19,109808.75442
2021-05-20,109808.75442
2021-05-21,109808.75442
2021-05-24,109808.75442
2021-05-25,109808.75442
2021-05-26,109808.75442
2021-05-27,109808.75442
2021-05-28,109808.75442
2021-05-31,109808.75442
2021-06-01,109808.75442
2021-06-02,109808.75442
2021-06-03,109808.75442
2021-06-04,109808.75442
2021-06-07,109808.75442
2021-06-08,109808.75442
2021-06-09,109808.75442
2021-06-10,109808.75442
2021-06-11,109808.75442
2021-06-15,108438.732041
2021-06-16,106954.832041
2021-06-17,107184.732041
2021-06-18,107289.232041
2021-06-21,107009.224913
2021-06-22,107009.224913
2021-06-23,107009.224913
2021-06-24,107009.224913
2021-06-25,107009.224913
2021-06-28,107009.224913
2021-06-29,107009.224913
2021-06-30,107487.93526
2021-07-01,107447.13526
2021-07-02,104570.73526
2021-07-05,104713.53526
2021-07-06,104725.622908
2021-07-07,104725.622908
2021-07-08,104725.622908
2021-07-09,104431.836796
2021-07-12,105819.036796
2021-07-13,106145.436796
2021-07-14,104982.636796
2021-07-15,106237.084852
2021-07-16,105206.858332
2021-07-19,105655.658332
2021-07-20,105390.458332
2021-07-21,106186.058332
2021-07-22,106155.255397
2021-07-23,106155.255397
2021-07-26,102829.951192
2021-07-27,99266.151192
2021-07-28,99472.151192
2021-07-29,101264.351192
2021-07-30,100438.522283
2021-08-02,100438.522283
2021-08-03,100438.522283
2021-08-04,100438.522283
2021-08-05,100438.522283
2021-08-06,100438.522283
2021-08-09,100438.522283
2021-08-10,100438.522283
2021-08-11,100438.522283
2021-08-12,100438.522283
2021-08-13,100438.522283
2021-08-16,100438.522283
2021-08-17,100438.522283
2021-08-18,101394.645272
2021-08-19,100701.045272
2021-08-20,98865.045272
2021-08-23,100333.845272
2021-08-24,101268.267053
2021-08-25,101268.267053
2021-08-26,101268.267053
2021-08-27,101268.267053
2021-08-30,101268.267053
2021-08-31,101079.820039
2021-09-01,102528.820039
2021-09-02,102446.020039
2021-09-03,101887.120039
2021-09-06,103496.519174
2021-09-07,103496.519174
2021-09-08,103496.519174
2021-09-09,103496.519174
2021-09-10,103496.519174
2021-09-13,103496.519174
2021-09-14,103496.519174
2021-09-15,103496.519174
2021-09-16,103496.519174
2021-09-17,104211.57239
2021-09-22,103515.27239
2021-09-23,104127.17239
2021-09-24,104274.87239
2021-09-27,104819.199445
2021-09-28,104667.385182
2021-09-29,103971.085182
2021-09-30,104266.485182
2021-10-08,105764.585182
2021-10-11,105611.504708
2021-10-12,105611.504708
2021-10-13,106843.017751
2021-10-14,106267.917751
2021-10-15,106779.117751
2021-10-18,105543.717751
2021-10-19,106411.852475
2021-10-20,106411.852475
2021-10-21,106411.852475
2021-10-22,106411.852475
2021-10-25,106411.852475
2021-10-26,106411.852475
2021-10-27,106411.852475
2021-10-28,106043.745939
2021-10-29,106728.545939
2021-11-01,106386.145939
2021-11-02,105273.345939
2021-11-03,104714.484366
2021-11-04,104714.484366
2021-11-05,104714.484366
2021-11-08,104714.484366
2021-11-09,104714.484366
2021-11-10,104714.484366
2021-11-11,104714.484366
2021-11-12,104714.484366
2021-11-15,104714.484366
2021-11-16,104714.484366
2021-11-17,104714.484366
2021-11-18,104714.484366
2021-11-19,104714.484366
2021-11-22,104714.484366
2021-11-23,104714.484366
2021-11-24,104714.484366
2021-11-25,104714.484366
2021-11-26,104714.484366
2021-11-29,104714.484366
2021-11-30,104714.484366
2021-12-01,104714.484366
2021-12-02,104714.484366
2021-12-03,104714.484366
2021-12-06,104714.484366
2021-12-07,104730.263892
2021-12-08,106235.063892
2021-12-09,107990.663892
2021-12-10,107677.163892
2021-12-13,107814.190332
2021-12-14,107814.190332
2021-12-15,107814.190332
2021-12-16,107814.190332
2021-12-17,107814.190332
2021-12-20,107814.190332
2021-12-21,108244.013337
2021-12-22,108309.113337
2021-12-23,109133.713337
2021-12-24,108634.613337
2021-12-27,108585.788343
2021-12-28,108585.788343
2021-12-29,108585.788343
2021-12-30,108585.788343
2021-12-31,108585.788343
2022-01-04,108585.788343
2022-01-05,108585.788343
2022-01-06,107658.378766
2022-01-07,107922.378766
2022-01-10,108208.378766
2022-01-11,107218.378766
2022-01-12,108227.133321
2022-01-13,108227.133321
2022-01-14,108227.133321
2022-01-17,108924.662582
2022-01-18,109959.662582
2022-01-19,107687.162582
2022-01-20,108542.162582
2022-01-21,107642.639492
2022-01-24,108093.737717
2022-01-25,105708.737717
2022-01-26,106293.737717
2022-01-27,104471.237717
2022-01-28,102745.682083
2022-02-07,102745.682083
2022-02-08,102745.682083
2022-02-09,102745.682083
2022-02-10,102745.682083
2022-02-11,102745.682083
2022-02-14,102745.682083
2022-02-15,102745.682083
2022-02-16,102745.682083
2022-02-17,102745.682083
2022-02-18,102745.682083
2022-02-21,102745.682083
2022-02-22,102745.682083
2022-02-23,102745.682083
2022-02-24,102745.682083
2022-02-25,102745.682083
2022-02-28,102745.682083
2022-03-01,102745.682083
2022-03-02,102745.682083
2022-03-03,102745.682083
2022-03-04,102745.682083
2022-03-07,102745.682083
2022-03-08,100658.619936
2022-03-09,99714.619936
2022-03-10,101130.619936
2022-03-11,101791.419936
2022-03-14,98364.370551
2022-03-15,94402.446676
2022-03-16,98502.546676
2022-03-17,100493.346676
2022-03-18,101156.946676
2022-03-21,100888.806369
2022-03-22,100888.806369
2022-03-23,100888.806369
2022-03-24,100888.806369
2022-03-25,100888.806369
2022-03-28,100888.806369
2022-03-29,100888.806369
2022-03-30,100888.806369
2022-03-31,100888.806369
2022-04-01,100888.806369
2022-04-06,100888.806369
2022-04-07,100888.806369
2022-04-08,100888.806369
2022-04-11,100888.806369
2022-04-12,102429.126863
2022-04-13,101645.126863
2022-04-14,102723.126863
2022-04-15,102674.126863
2022-04-18,102056.721724
2022-04-19,102056.721724
2022-04-20,102056.721724
2022-04-21,102056.721724
2022-04-22,102983.020624
2022-04-25,98022.920624
2022-04-26,97251.920624
2022-04-27,99976.120624
2022-04-28,100518.576403
2022-04-29,100518.576403
2022-05-05,100518.576403
2022-05-06,100518.576403
2022-05-09,100518.576403
2022-05-10,100518.576403
2022-05-11,100518.576403
2022-05-12,100518.576403
2022-05-13,100518.576403
2022-05-16,100518.576403
2022-05-17,100518.576403
2022-05-18,100518.576403
2022-05-19,100518.576403
2022-05-20,100518.576403
2022-05-23,100518.576403
2022-05-24,100518.576403
2022-05-25,100518.576403
2022-05-26,100518.576403
2022-05-27,100518.576403
2022-05-30,100518.576403
2022-05-31,100518.576403
2022-06-01,100518.576403
2022-06-02,100518.576403
2022-06-06,100518.576403
2022-06-07,100518.576403
2022-06-08,100518.576403
2022-06-09,100518.576403
2022-06-10,100518.576403
2022-06-13,100518.576403
2022-06-14,100518.576403
2022-06-15,100518.576403
2022-06-16,100518.576403
2022-06-17,100518.576403
2022-06-20,100518.576403
2022-06-21,100518.576403
2022-06-22,100518.576403
2022-06-23,102117.776033
2022-06-24,103236.176033
2022-06-27,104354.576033
2022-06-28,105566.176033
2022-06-29,104154.862751
2022-06-30,104154.862751
2022-07-01,104154.862751
2022-07-04,104154.862751
2022-07-05,104154.862751
2022-07-06,102916.099263
2022-07-07,103285.699263
2022-07-08,103193.299263
2022-07-11,101437.699263
2022-07-12,100480.460396
2022-07-13,100447.229105
2022-07-14,100470.229105
2022-07-15,98975.229105
2022-07-18,100033.229105
2022-07-19,99403.082689
2022-07-20,99403.082689
2022-07-21,99403.082689
2022-07-22,99403.082689
2022-07-25,99403.082689
2022-07-26,99403.082689
2022-07-27,99403.082689
2022-07-28,99403.082689
2022-07-29,99403.082689
2022-08-01,99403.082689
2022-08-02,99403.082689
2022-08-03,97904.625423
2022-08-04,98639.325423
2022-08-05,100179.825423
2022-08-08,99848.025423
2022-08-09,99889.199498
2022-08-10,99889.199498
2022-08-11,99889.199498
2022-08-12,99889.199498
2022-08-15,99889.199498
2022-08-16,99889.199498
2022-08-17,99889.199498
2022-08-18,99889.199498
2022-08-19,99889.199498
2022-08-22,99889.199498
2022-08-23,99889.199498
2022-08-24,99889.199498
2022-08-25,100436.58458
2022-08-26,100292.58458
2022-08-29,99692.58458
2022-08-30,99476.58458
2022-08-31,99352.379426
2022-09-01,98676.454646
2022-09-02,98124.454646
2022-09-05,98076.454646
2022-09-06,98772.454646
2022-09-07,98840.90936
2022-09-08,98840.90936
2022-09-09,98840.90936
2022-09-13,98840.90936
2022-09-14,98840.90936
2022-09-15,98840.90936
2022-09-16,96854.155444
2022-09-19,96587.955444
2022-09-20,96636.355444
2022-09-21,95910.355444
2022-09-22,95089.636233
2022-09-23,95089.636233
2022-09-26,94946.85004
2022-09-27,96161.85004
2022-09-28,94801.05004
2022-09-29,94825.35004
2022-09-30,94076.083038
2022-10-10,94076.083038
2022-10-11,93835.512504
2022-10-12,95366.912504
2022-10-13,94551.812504
2022-10-14,96725.412504
2022-10-17,96580.262349
2022-10-18,96580.262349
2022-10-19,96580.262349
2022-10-20,96580.262349
2022-10-21,96580.262349
2022-10-24,96580.262349
2022-10-25,96580.262349
2022-10-26,96580.262349
2022-10-27,96580.262349
2022-10-28,96580.262349
2022-10-31,96056.360773
2022-11-01,99768.560773
2022-11-02,100683.160773
2022-11-03,99876.160773
2022-11-04,103163.568307
2022-11-07,103163.568307
2022-11-08,103163.568307
2022-11-09,103163.568307
2022-11-10,103163.568307
2022-11-11,103163.568307
2022-11-14,103163.568307
2022-11-15,103163.568307
2022-11-16,103163.568307
2022-11-17,103163.568307
2022-11-18,103163.568307
2022-11-21,103163.568307
2022-11-22,103163.568307
2022-11-23,103163.568307
2022-11-24,103163.568307
2022-11-25,103163.568307
2022-11-28,103580.823063
2022-11-29,106747.623063
2022-11-30,106829.523063
2022-12-01,108058.023063
2022-12-02,107295.936281
2022-12-05,107295.936281
2022-12-06,107295.936281
2022-12-07,107295.936281
2022-12-08,107295.936281
2022-12-09,107295.936281
2022-12-12,107295.936281
2022-12-13,106816.511061
2022-12-14,107082.511061
2022-12-15,107029.311061
2022-12-16,107135.711061
2022-12-19,105461.300638
2022-12-20,104026.703154
2022-12-21,103946.903154
2022-12-22,104159.703154
2022-12-23,103893.703154
2022-12-26,104003.454089
2022-12-27,104003.454089
2022-12-28,104003.454089
2022-12-29,104003.454089
2022-12-30,104003.454089
2023-01-03,104003.454089
2023-01-04,104003.454089
2023-01-05,104003.454089
2023-01-06,104003.454089
2023-01-09,104003.454089
2023-01-10,104003.454089
2023-01-11,104003.454089
2023-01-12,104003.454089
2023-01-13,104003.454089
2023-01-16,104003.454089
2023-01-17,104003.454089
2023-01-18,104003.454089
2023-01-19,104003.454089
2023-01-20,104003.454089
2023-01-30,104003.454089
2023-01-31,104003.454089
2023-02-01,104003.454089
2023-02-02,104003.454089
2023-02-03,104003.454089
2023-02-06,104003.454089
2023-02-07,104003.454089
2023-02-08,104003.454089
2023-02-09,104003.454089
2023-02-10,104003.454089
2023-02-13,104003.454089
2023-02-14,104003.454089
2023-02-15,104003.454089
2023-02-16,104003.454089
2023-02-17,102451.329399
2023-02-20,105118.329399
2023-02-21,105245.329399
2023-02-22,104229.329399
2023-02-23,104099.212178
2023-02-24,104099.212178
2023-02-27,104099.212178
2023-02-28,104327.762213
2023-03-01,105582.162213
2023-03-02,105454.162213
2023-03-03,105684.562213
2023-03-06,104913.420447
2023-03-07,104913.420447
2023-03-08,104678.419252
2023-03-09,104418.419252
2023-03-10,102988.419252
2023-03-13,104132.419252
2023-03-14,103353.095122
2023-03-15,102530.476633
2023-03-16,101348.276633
2023-03-17,101887.976633
2023-03-20,101322.576633
2023-03-21,102300.005297
2023-03-22,102300.005297
2023-03-23,102300.005297
2023-03-24,102300.005297
2023-03-27,102300.005297
2023-03-28,102300.005297
2023-03-29,102300.005297
2023-03-30,103243.54356
2023-03-31,103498.54356
2023-04-03,104263.54356
2023-04-04,104773.54356
2023-04-06,104337.264621
2023-04-07,104337.264621
2023-04-10,104337.264621
2023-04-11,104337.264621
2023-04-12,104337.264621
2023-04-13,104337.264621
2023-04-14,104337.264621
2023-04-17,104337.264621
2023-04-18,104337.264621
2023-04-19,103332.426159
2023-04-20,102932.426159
2023-04-21,101107.426159
2023-04-24,99832.426159
2023-04-25,99233.700909
2023-04-26,98934.988671
2023-04-27,99809.988671
2023-04-28,100784.988671
2023-05-04,100784.988671
2023-05-05,100259.732477
2023-05-08,100259.732477
2023-05-09,100259.732477
2023-05-10,100259.732477
2023-05-11,100259.732477
2023-05-12,100259.732477
2023-05-15,100259.732477
2023-05-16,100259.732477
2023-05-17,100259.732477
2023-05-18,100259.732477
2023-05-19,100259.732477
2023-05-22,100259.732477
2023-05-23,100259.732477
2023-05-24,100259.732477
2023-05-25,100259.732477
2023-05-26,100259.732477
2023-05-29,100259.732477
2023-05-30,100259.732477
2023-05-31,100259.732477
2023-06-01,100259.732477
2023-06-02,100259.732477
2023-06-05,100259.732477
2023-06-06,100259.732477
2023-06-07,99505.802456
2023-06-08,100344.202456
2023-06-09,100763.402456
2023-06-12,100868.202456
2023-06-13,101501.056101
2023-06-14,101501.056101
2023-06-15,101501.056101
2023-06-16,101501.056101
2023-06-19,101501.056101
2023-06-20,101501.056101
2023-06-21,100141.018943
2023-06-26,99010.218943
2023-06-27,99678.418943
2023-06-28,99884.018943
2023-06-29,99297.473362
2023-06-30,99297.473362
2023-07-03,99297.473362
2023-07-04,99297.473362
2023-07-05,99297.473362
2023-07-06,99297.473362
2023-07-07,99297.473362
2023-07-10,99297.473362
2023-07-11,99297.473362
2023-07-12,99297.473362
2023-07-13,99297.473362
2023-07-14,99297.473362
2023-07-17,99297.473362
2023-07-18,99297.473362
2023-07-19,99297.473362
2023-07-20,99297.473362
2023-07-21,99224.518576
2023-07-24,98791.018576
2023-07-25,101647.018576
2023-07-26,101417.518576
2023-07-27,101188.936398
2023-07-28,101188.936398
2023-07-31,101188.936398
2023-08-01,101188.936398
2023-08-02,101188.936398
2023-08-03,101188.936398
2023-08-04,101188.936398
2023-08-07,101188.936398
2023-08-08,101062.917199
2023-08-09,100863.717199
2023-08-10,100988.217199
2023-08-11,98622.717199
2023-08-14,97828.338245
2023-08-15,97508.176897
2023-08-16,96764.176897
2023-08-17,97086.576897
2023-08-18,95846.576897
2023-08-21,94439.200457
2023-08-22,94444.796131
2023-08-23,93086.296131
2023-08-24,93654.396131
2023-08-25,93481.496131
2023-08-28,94672.15245
2023-08-29,94672.15245
2023-08-30,94672.15245
2023-08-31,94672.15245
2023-09-01,94672.15245
2023-09-04,94672.15245
2023-09-05,94672.15245
2023-09-06,94672.15245
2023-09-07,94672.15245
2023-09-08,94672.15245
2023-09-11,94672.15245
2023-09-12,94672.15245
2023-09-13,94672.15245
2023-09-14,94672.15245
2023-09-15,94672.15245
2023-09-18,94672.15245
2023-09-19,94672.15245
2023-09-20,94672.15245
2023-09-21,94672.15245
2023-09-22,94672.15245
2023-09-25,94672.15245
2023-09-26,94672.15245
2023-09-27,94672.15245
2023-09-28,94672.15245
2023-10-09,94672.15245
2023-10-10,93575.070568
2023-10-11,93775.870568
2023-10-12,94679.470568
2023-10-13,93800.970568
2023-10-16,92605.825867
2023-10-17,92605.825867
2023-10-18,92605.825867
2023-10-19,90978.512809
2023-10-20,90524.912809
2023-10-23,89567.312809
2023-10-24,89693.312809
2023-10-25,90084.911793
2023-10-26,90084.911793
2023-10-27,90084.911793
2023-10-30,90084.911793
2023-10-31,90084.911793
2023-11-01,90084.911793
2023-11-02,90084.911793
2023-11-03,90084.911793
2023-11-06,90084.911793
2023-11-07,90084.911793
2023-11-08,90084.911793
2023-11-09,90084.911793
2023-11-10,90084.911793
2023-11-13,90084.911793
2023-11-14,90084.911793
2023-11-15,90084.911793
2023-11-16,90084.911793
2023-11-17,90084.911793
2023-11-20,90084.911793
2023-11-21,90084.911793
2023-11-22,90084.911793
2023-11-23,90084.911793
2023-11-24,90084.911793
2023-11-27,90084.911793
2023-11-28,90084.911793
2023-11-29,90084.911793
2023-11-30,90084.911793
2023-12-01,89645.117859
2023-12-04,89040.317859
2023-12-05,87377.117859
2023-12-06,87503.117859
2023-12-07,87167.538619
2023-12-08,87209.716314
2023-12-11,87812.116314
2023-12-12,88012.916314
2023-12-13,86557.116314
2023-12-14,86048.266643
2023-12-15,86048.266643
2023-12-18,86048.266643
2023-12-19,86016.839742
2023-12-20,85235.639742
2023-12-21,86016.839742
2023-12-22,86168.039742
2023-12-25,86287.288757
2023-12-26,85726.157755
2023-12-27,85978.157755
2023-12-28,88094.957755
2023-12-29,88346.957755
2024-01-02,87079.010009
2024-01-03,87079.010009
2024-01-04,87079.010009
2024-01-05,87079.010009
2024-01-08,87079.010009
2024-01-09,87125.899686
2024-01-10,86711.499686
2024-01-11,87203.599686
2024-01-12,86918.699686
2024-01-15,86706.82697
2024-01-16,86706.82697
2024-01-17,86706.82697
2024-01-18,87943.600079
2024-01-19,88131.900079
2024-01-22,86275.800079
2024-01-23,86867.600079
2024-01-24,88129.265755
2024-01-25,88129.265755
2024-01-26,88129.265755
2024-01-29,88129.265755
2024-01-30,88129.265755
2024-01-31,88129.265755
2024-02-01,88514.243755
2024-02-02,87689.243755
2024-02-05,88239.243755
2024-02-06,91071.743755
2024-02-07,91754.454218
2024-02-08,91754.454218
2024-02-19,91754.454218
2024-02-20,91754.454218
2024-02-21,91754.454218
2024-02-22,91754.454218
2024-02-23,91754.454218
2024-02-26,91754.454218
2024-02-27,91754.454218
2024-02-28,91754.454218
2024-02-29,91754.454218
2024-03-01,91754.454218
2024-03-04,91754.454218
2024-03-05,91754.454218
2024-03-06,91754.454218
2024-03-07,91754.454218
2024-03-08,91754.454218
2024-03-11,91754.454218
2024-03-12,91754.454218
2024-03-13,91754.454218
2024-03-14,91754.454218
2024-03-15,91754.454218
2024-03-18,91754.454218
2024-03-19,91754.454218
2024-03-20,91754.454218
2024-03-21,91754.454218
2024-03-22,91754.454218
2024-03-25,91754.454218
2024-03-26,91926.031338
2024-03-27,90938.031338
2024-03-28,91380.031338
2024-03-29,91796.031338
2024-04-01,93187.574634
2024-04-02,93187.574634
2024-04-03,93187.574634
2024-04-08,93187.574634
2024-04-09,92966.401319
2024-04-10,92282.601319
2024-04-11,92203.701319
2024-04-12,91467.301319
2024-04-15,93270.879963
2024-04-16,92705.764704
2024-04-17,93920.164704
2024-04-18,94078.564704
2024-04-19,93339.364704
2024-04-22,93038.295963
2024-04-23,93038.295963
2024-04-24,93038.295963
2024-04-25,93038.295963
2024-04-26,93038.295963
2024-04-29,93038.295963
2024-04-30,93038.295963
2024-05-06,93038.295963
2024-05-07,93038.295963
2024-05-08,93038.295963
2024-05-09,93038.295963
2024-05-10,93038.295963
2024-05-13,93038.295963
2024-05-14,93038.295963
2024-05-15,93038.295963
2024-05-16,93038.295963
2024-05-17,93038.295963
2024-05-20,93038.295963
2024-05-21,93038.295963
2024-05-22,93038.295963
2024-05-23,93038.295963
2024-05-24,92157.502809
2024-05-27,92922.502809
2024-05-28,92336.002809
2024-05-29,92361.502809
2024-05-30,91889.903233
2024-05-31,91889.903233
2024-06-03,91889.903233
2024-06-04,92464.108504
2024-06-05,92132.608504
2024-06-06,92132.608504
2024-06-07,91546.108504
2024-06-11,90795.443016
2024-06-12,90795.443016
2024-06-13,90795.443016
2024-06-14,90795.443016
2024-06-17,90795.443016
2024-06-18,90795.443016
2024-06-19,90795.443016
2024-06-20,90795.443016
2024-06-21,90656.736795
2024-06-24,90219.836795
2024-06-25,89680.136795
2024-06-26,90219.836795
2024-06-27,89619.764154
2024-06-28,89619.764154
2024-07-01,89619.764154
2024-07-02,89619.764154
2024-07-03,89619.764154
2024-07-04,89619.764154
2024-07-05,89619.764154
2024-07-08,89619.764154
2024-07-09,90604.070654
2024-07-10,90395.270654
2024-07-11,91595.870654
