round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
1,601318.SH,中国平安,2020-03-02,2020-04-17,TAKE_PROFIT_DYN,3,7900,-17758.33,-3.04,33
60,601318.SH,中国平安,2023-11-10,2024-01-25,TAKE_PROFIT_DYN,3,9700,-18765.82,-4.54,53
36,000858.SZ,五粮液,2022-03-04,2022-05-30,TAKE_PROFIT_DYN,2,1900,-21217.04,-6.34,56
56,300418.SZ,昆仑万维,2023-06-27,2023-08-14,TAKE_PROFIT_DYN,2,7900,-26223.66,-7.72,34
91,300274.SZ,阳光电源,2026-07-02,2026-08-11,TAKE_PROFIT_DYN,2,2900,-31661.96,-8.36,28
44,002594.SZ,比亚迪,2022-07-13,2022-11-04,TAKE_PROFIT_DYN,5,2700,-36069.36,-4.59,76
70,601138.SH,工业富联,2024-07-19,2024-09-24,TAKE_PROFIT_DYN,3,27100,-45172.13,-7.55,45
5,002714.SZ,牧原股份,2020-05-12,2020-07-06,TAKE_PROFIT_DYN,1,1700,-49309.44,-25.08,37
92,600487.SH,亨通光电,2026-07-07,2026-08-18,TAKE_PROFIT_DYN,2,4800,-69195.05,-17.72,30
93,688525.SH,佰维存储,2026-07-16,2026-08-25,FINAL_SETTLE,2,1300,-71016.53,-19.37,28
28,000858.SZ,五粮液,2021-07-09,2021-09-27,TAKE_PROFIT_DYN,5,3700,-74117.04,-8.45,54
37,300750.SZ,宁德时代,2021-12-21,2022-06-02,TAKE_PROFIT_DYN,3,1000,-97947.83,-18.13,106
62,002594.SZ,比亚迪,2023-08-15,2024-03-12,TAKE_PROFIT_DYN,5,3800,-123487.82,-13.94,137
65,000628.SZ,高新发展,2024-04-01,2024-05-21,TAKE_PROFIT_DYN,3,8700,-131449.79,-22.19,31
17,002475.SZ,立讯精密,2021-01-29,2021-04-19,TAKE_PROFIT_DYN,4,18000,-140638.23,-17.8,50
59,300014.SZ,亿纬锂能,2023-02-21,2023-11-06,TAKE_PROFIT_DYN,5,14700,-281657.11,-28.57,172
