episode_mean,eventday_mean,hac_ci_lo,hac_ci_hi,boot_ci_lo,boot_ci_hi,p_delta_gt_0,oracle,failure_prevalence,mean_natural_matched,mean_policy,median_delta
-0.29313109298003975,1.4485803535377038,0.4766721976058561,2.4204885094695525,0.40273567040138103,2.6071570461912597,0.23939634630659254,O1,0.6333598093725179,-8.574912071883361,-8.868043164863401,0.0
-3.8315532499388643,-0.34201043269074555,-1.4836677139151164,0.7996468485336251,-1.565508899115613,0.9935431798833047,0.2409054805401112,O2,0.8790309769658459,-8.574912071883361,-12.406465321822225,-4.4359887436069645
-3.0659405551595555,-0.08896264511900379,-1.20278296411121,1.0248576738732025,-1.2779023768265154,1.1876026394687977,0.2380460683081811,O3,0.835186656076251,-8.574912071883361,-11.640852627042918,-3.3374846995273613
