oracle,anchor_day,day_delta
O2,433,5.284667943176539
O2,434,-3.9601528965891206
O2,435,-8.492995114683795
O2,436,-8.26874234449523
O2,437,-10.473202984831003
O2,438,-9.34791531885199
O2,439,-9.786091954635275
O2,440,-7.376620685513794
O2,441,-4.674965047949612
O2,442,-4.977175286436633
O2,443,-10.191995911265678
O2,444,0.8632106048652695
O2,445,-7.3959176367053585
O2,446,-6.607397198960612
O2,447,-6.619048094006226
O2,448,-5.425327752807244
O2,451,-12.764660542415083
O2,453,-8.77647283372362
O2,455,-1.97974760420494
O2,463,13.761131502009079
O2,467,-12.310054136968125
O2,476,5.336368463155501
O2,479,12.069135173463817
O2,480,3.159405515005932
O2,481,6.48596145270187
O2,482,-4.8399926596359775
O2,486,1.733352387957109
O2,487,-3.764983760706014
O2,488,13.581163377120255
O2,489,11.941343490945417
O2,490,4.98261601896742
O2,491,2.8252342871323073
O2,493,-7.10898976177926
O2,494,2.0222217118771173
O2,495,-3.807318994174478
O2,496,-4.638122156947342
O2,497,-0.8916103833725953
O2,498,-3.2783257895397226
O2,499,0.6678011672973573
O2,500,3.028307357098825
O2,501,-2.5281046021825775
O2,502,7.257332151019375
O2,503,-2.3648231362983934
O2,504,2.089705204273304
O2,505,15.350787162323332
O2,506,-1.0382034604224997
O2,507,11.735216935011932
O2,508,9.79332926088522
O2,509,5.046017532028948
O2,510,4.490817321686001
O2,511,12.291165050126517
O2,512,13.799738230672826
O2,513,-5.198717580355181
O2,514,6.307502872345306
O2,515,31.914755388627814
O2,516,12.607180046083924
O2,518,-1.5382509279501335
O2,519,2.7866605417118517
O2,520,16.435631462650726
O2,522,21.435281258002153
O2,523,7.027222440707188
O2,524,8.431710682165486
O2,525,9.456890921585062
O2,526,4.014464159071341
O2,527,6.020010038887688
O2,529,11.164344535750987
O2,530,6.897864171931779
O2,531,-1.0258778200252885
O2,532,3.3823559374392147
O2,537,0.4902757231214636
O2,539,26.981926825711344
O2,540,7.1986516907106965
O2,541,2.140031064074373
O2,542,0.8339130079256429
O2,543,9.803233764460114
O2,544,-12.312128375563084
O2,545,3.9809793135770377
O2,546,2.5294843013242074
O2,547,1.0923448270066212
O2,548,-1.321837831951651
O2,549,-1.5078273316832058
O2,550,-3.362185719981902
O2,551,-8.353624559636838
O2,552,-1.7633454627020104
O2,553,0.18845673930184612
O2,554,-7.787226293651537
O2,555,1.614043014193632
O2,556,-4.141179661487694
O2,557,-5.869781373520482
O2,558,-8.649038860138287
O2,559,-10.266700471395728
O2,560,-6.2886024482578895
O2,561,-3.383472038812372
O2,562,-13.583214563095389
O2,563,-18.357452532975955
O2,564,-2.3174910526571164
O2,565,-5.1171699738845815
O2,566,2.541969172703477
O2,567,10.569888325342264
O2,568,-13.052293986561969
O2,569,4.380155877134175
O2,570,-9.76056324764679
O2,571,10.793646040296391
O2,572,-16.18010417732044
O2,576,15.115531127145614
O2,579,-11.808998582422573
O2,580,31.338707586181876
O2,581,-7.14108344315172
O2,586,2.2886114720318744
O2,589,3.420303718570109
O2,599,-3.40038703969486
O2,602,-21.644971100879715
O2,606,-5.551988402352612
O2,608,13.709654265986078
O2,613,12.035791610382532
O2,625,-0.7322887960835421
O2,627,16.828003838097352
O2,629,0.0
O2,639,3.0177908453379043
O2,640,-1.5435609051259922
O2,641,-7.510321878776101
O2,642,-0.05990494474034502
O2,643,-2.0020348847416063
O2,644,3.308318097916638
O2,645,2.297795041141186
O2,646,1.1309499595219537
O2,647,3.6762193965926633
O2,648,-0.1928858026378304
O2,649,2.6814279087131294
O2,650,1.0079869944802313
O2,652,4.478126246929977
O2,653,2.6459124525617677
O2,654,-3.4641056945053674
O2,655,-0.3419179276748654
O2,656,-1.5805454293445784
O2,657,-2.977895686357209
O2,658,-3.442398859765346
O2,659,-9.915781064304765
O2,660,-6.169890290063872
O2,661,-3.9444014648867607
O2,662,-6.668114038142988
O2,663,-6.927345229206937
O2,664,0.7594709162747948
O2,665,-4.836908491968322
O2,666,-8.824053477042328
O2,667,-9.107536733299018
O2,668,-11.39354418438414
O2,669,-8.92886083489802
O2,670,-6.441067474468209
O2,671,0.0
O2,673,9.130101838843032
O2,674,-6.974038408820956
O2,675,-5.4587578187503185
O2,676,-4.576273638192272
O2,677,-3.353914566626013
O2,678,-8.860147247325513
O2,679,-8.153296980032822
O2,680,-5.700322699719054
O2,681,-9.299942704202433
O2,682,-11.0451302913963
O2,683,-9.224687487789264
O2,684,0.2599271270910999
O2,685,0.0
O2,689,2.9786249449242863
O2,696,-4.3880415723334565
O2,697,-3.303271159382974
O2,698,-2.8022321145719182
O2,700,-5.3519253154431
O2,701,-6.173435133528935
O2,703,-5.510282626413813
O2,705,-0.848177777346466
O2,708,-1.386755473150803
O2,709,-9.495783610212714
O2,712,-3.7568740288784532
O2,713,-2.115429449864185
O2,715,-5.274586983517302
O2,717,-4.81840857403381
O2,718,8.659697159628834
O2,719,-5.861054914582179
O2,720,-9.740516783626651
O2,721,-9.478386211307056
O2,722,-11.206582531569067
O2,724,15.544235583188195
O2,725,-4.916550316280382
O2,726,-12.121254139727395
O2,727,-5.369651771566185
O2,730,-12.135796852466264
O2,734,-8.652260669758352
O2,736,-2.935859438549463
O2,737,-8.818131456136301
O2,740,-8.597836327429725
O2,741,1.0894382358714116
O2,743,0.0
O2,748,-6.458059100690223
O2,754,45.444796477891906
O2,755,4.660681419777044
O2,756,6.122921109750162
O2,765,46.964233120359815
O2,766,16.50211785134563
O2,771,40.089584602671174
O2,772,7.375273187837905
O2,773,-5.328366262693313
O2,775,11.01255593929893
O2,776,5.359008480656577
O2,777,18.037235429040823
O2,778,25.06089683105643
O2,780,0.7087585711569133
O2,781,10.20077853681848
O2,782,10.695745704768022
O2,783,5.652211582976928
O2,784,15.663965407695256
O2,785,10.7963107791574
O2,786,4.496803142212903
O2,787,11.589122272245161
O2,788,-0.5886505551166444
O2,789,9.50773423647774
O2,790,5.714877124025302
O2,791,0.20356476670014642
O2,792,12.654003335083198
O2,793,12.933371886749992
O2,794,7.227365028017602
O2,795,0.9187532318781813
O2,796,2.8625296492973966
O2,797,22.43888210364252
O2,798,6.18159755579227
O2,799,1.724134523667256
O2,800,-2.53201942750494
O2,801,-0.5696483449260218
O2,802,-3.887280273912617
O2,803,0.0698059354443855
O2,804,-7.016329645776133
O2,805,1.5346901526551406
O2,806,1.714405366577445
O2,807,0.7508187365686367
O2,808,3.203382455163484
O2,809,-1.9829399115265383
O2,810,-2.6160468728874338
O2,811,6.058969263521794
O2,812,-3.34221828922048
O2,813,0.8785474722862848
O2,814,-7.215831261558202
O2,815,12.64307377327522
O2,816,1.6555024583064646
O2,817,-1.0911781098361242
O2,818,-3.2310206442031757
O2,820,0.976631474223986
O2,821,-4.427558950668063
O2,822,-1.0276068336881188
O2,823,-6.605118352948104
O2,824,-5.4952625184251955
O2,825,-3.432016860421025
O2,826,1.8459406671738474
O2,827,-1.2453460872199091
O2,828,0.5841895792138239
O2,829,-3.0961526985532974
O2,830,-2.021961586656954
O2,831,-2.1156820640680087
O2,832,-2.9846850394299014
O2,833,-2.496348880334107
O2,834,-5.453617930642824
O2,835,-4.574163051668986
O2,836,3.7606882132435713
O2,838,-4.6177161855037205
O2,839,-5.3822532882998475
O2,840,-9.156576310805994
O2,841,-7.176977725090196
O2,842,-6.370247966975112
O2,843,3.92787332639589
O2,844,25.099074091460487
O2,845,7.540231718668513
O2,847,-2.033232848058333
O2,849,3.5961052731630296
O2,850,-14.228212138753992
O2,851,-10.351798657704157
O2,854,-5.740586217042361
O2,855,-7.231540016233453
O2,856,6.036489225370146
O2,857,-9.399380541883634
O2,858,1.6395341235750844
O2,859,1.4211143479599198
O2,860,0.5659315704182533
O2,862,10.82164769711706
O2,863,6.79670397995104
O2,864,11.247912893787353
O2,865,3.596722624782637
O2,866,-2.7147759232300457
O2,867,5.432444797041631
O2,868,2.2510841943730053
O2,871,-2.526821945652433
O2,874,-2.4445434553371514
O2,875,2.175821816561041
O2,876,-2.636793417369466
O2,877,0.7425384767031247
O2,878,-0.10541232205940314
O2,879,1.404587368237931
O2,880,-1.0290094020210907
O2,881,-1.3968704151339826
O2,882,-0.45112648616405765
O2,883,-0.8549173115871426
O2,884,0.5017975441483804
O2,885,-3.5499462720342194
O2,886,-8.40523130787531
O2,887,4.896036319486805
O2,889,2.145895601041281
O2,890,0.09992105776583671
O2,891,-9.893840806126754
O2,892,2.038133725698991
O2,893,-8.389753420520915
O2,894,-0.04599259443982806
O2,895,1.5540108231438254
O2,896,0.8679697475124915
O2,897,3.5458687340173043
O2,898,-1.6091369123132295
O2,899,8.535871305011058
O2,900,3.401194352659106
O2,901,-1.5585945981624705
O2,902,0.1951638619723212
O2,903,-3.468749279362479
O2,904,-4.802849344733043
O2,905,-3.6208048597427274
O2,906,-2.057046507332051
O2,907,-11.012082838587
O2,910,7.112862324418445
O2,911,-0.9732325265275978
O2,912,4.505759545429894
O2,913,-3.5216765091339655
O2,914,-1.5531137004165363
O2,915,-3.4056897482298916
O2,916,-0.7450067960928562
O2,917,-3.9779340516594477
O2,918,-2.283377105435298
O2,919,-2.6394255381266962
O2,920,-5.519272223091891
O2,921,-5.114991588876805
O2,922,-3.584246713100458
O2,923,-2.149483400172244
O2,924,-4.2985627336582555
O2,925,-5.0859254099148155
O2,928,-2.3875720610440605
O2,934,-2.8649119586266902
O2,939,2.8634646922745928
O2,942,4.013702827352656
O2,945,-2.8933793862858193
O2,946,-6.393657116161817
O2,947,18.366582769944614
O2,948,6.165774293743318
O2,949,5.50854136071386
O2,950,7.030281033424454
O2,951,-4.00853457047287
O2,952,1.1382871998659057
O2,953,10.120560436337666
O2,954,3.406571485014153
O2,955,6.211941372376179
O2,956,-4.773399883965772
O2,957,-5.148314270465997
O2,958,9.42059532467338
O2,959,-4.012666060233771
O2,960,1.2617868730187194
O2,961,6.467061867723456
O2,962,-4.873619217887443
O2,963,0.25468179896482745
O2,965,1.1924305354944222
O2,966,-1.4519222317368303
O2,967,3.4096293654785303
O2,968,6.699713232451249
O2,971,4.452936243898893
O2,972,2.874615652174739
O2,973,17.09085792384439
O2,974,4.679336466475065
O2,975,5.127882180565871
O2,976,4.794278039544716
O2,977,-6.3458230586668325
O2,978,-1.7506076946271412
O2,979,11.118038012610128
O2,980,3.291609911259826
O2,981,-1.753324152174602
O2,982,-0.26647573544700875
O2,983,-0.8981916246897725
O2,984,-4.2362315046943895
O2,985,-0.09613824979929686
O2,986,-1.2879917250893096
O2,987,-7.559409503830954
O2,988,-0.6375362788085894
O2,989,-6.667401190486006
O2,990,-4.773796434795953
O2,991,-8.27954768869978
O2,992,-5.96685104240055
O2,993,-7.382279113525532
O2,994,-8.9751716010818
O2,995,-3.480940276289218
O2,996,-4.466090334593982
O2,997,-3.1047810951201282
O2,1032,37.99921327086715
O2,1033,-2.9080088087079403
O2,1035,-3.0961104837898183
O2,1036,-2.5843276593295523
O2,1037,-1.6938458777711427
O2,1038,9.626874663013774
O2,1039,26.56632315905345
O2,1040,7.594603179472624
O2,1041,1.4367048520136187
O2,1042,6.622642732205104
O2,1043,0.3237445012061753
O2,1044,22.572787563165644
O2,1045,-8.355233229650917
O2,1047,24.686562032406236
O2,1049,12.636789753562724
O2,1050,10.962499853499041
O2,1051,13.397194846459794
O2,1052,13.258847453281426
O2,1053,9.722808687087968
O2,1054,3.547233562235718
O2,1055,-2.3229538048715206
O2,1057,15.414346414114794
O2,1058,21.248571308011993
O2,1059,12.759000803377408
O2,1061,-6.124332131891123
O2,1062,6.394208210302668
O2,1063,7.905114661784173
O2,1064,1.504643225163901
O2,1065,-6.253275580675054
O2,1066,4.7464795268613384
O2,1067,-1.0894038731606521
O2,1068,10.42811267981868
O2,1069,-1.0086534340930928
O2,1070,3.783959671419526
O2,1071,-2.0155625829532644
O2,1072,9.378720936117034
O2,1073,12.15682046659631
O2,1074,-2.207608014400236
O2,1076,9.462150307487146
O2,1077,9.931132761525037
O2,1078,2.5005774764391084
O2,1079,3.5613038691649144
O2,1080,3.91765207658719
O2,1081,-3.194988318561065
O2,1082,-1.9643438710523589
O2,1083,-0.6608950718993742
O2,1084,2.023181540933292
O2,1085,-2.014746197191875
O2,1086,1.0834941693360947
O2,1087,1.2460973958768902
O2,1088,0.1214499589240134
O2,1089,-1.9196040432228552
O2,1090,-1.4829794514784844
O2,1091,-0.7388596350945654
O2,1092,-2.6961561838723487
O2,1093,-2.4936831374426993
O2,1094,-2.090491073366495
O2,1095,3.3742385487386994
O2,1096,5.537033562080964
O2,1097,1.657064588524804
O2,1098,0.33150584073532247
O2,1099,-0.7863093192803436
O2,1100,-5.565398293154044
O2,1101,-6.443510805729504
O2,1102,2.623010998330328
O2,1103,-1.0152035827252566
O2,1104,-4.071289444442795
O2,1105,-3.933450841598903
O2,1106,-4.50355580009687
O2,1107,-1.750451429685024
O2,1108,-2.3313443444562965
O2,1109,4.188319200409409
O2,1112,-1.2601647211560196
O2,1113,3.784597415816684
O2,1114,-1.8945554043786768
O2,1115,-2.230763498065607
O2,1116,0.4546179565669206
O2,1117,-2.766165415358614
O2,1118,-2.2264415540708478
O2,1119,-2.341229859090194
O2,1120,-0.5670277805201694
O2,1121,-1.5620873550120202
O2,1122,-2.4834393507109707
O2,1123,-4.652473228555645
O2,1124,-2.5779197893785204
O2,1125,-6.041716399775894
O2,1126,-5.874619238565563
O2,1127,-5.359476394035665
O2,1128,-5.62333219128606
O2,1129,-5.889228333446462
O2,1130,-3.8696974315359935
O2,1131,-4.31856731152461
O2,1132,0.0
O2,1133,-7.193495428589948
O2,1134,-10.235322823625244
O2,1136,-7.7883731738589725
O2,1137,-7.522884649912459
O2,1138,-7.872600641708397
O2,1139,-9.899724165639986
O2,1140,0.0
O2,1141,-10.558448922863535
O2,1142,-9.910200196077119
O2,1143,0.0
O2,1144,-11.837825410685712
O2,1145,-9.955313648239013
O2,1146,-14.567438809883967
O3,45,3.4699857593151258
O3,46,-0.11591187257130997
O3,47,-5.429103891486756
O3,49,-1.789924194364481
O3,50,-2.782354899763135
O3,51,-5.933758231360765
O3,52,-5.3522229082012664
O3,53,13.030962814884404
O3,54,3.623637898681057
O3,56,-6.850790099714437
O3,58,6.648139600459685
O3,59,-10.391952192298353
O3,60,20.187170709878025
O3,65,3.6865298990939226
O3,66,-0.8345974769070406
O3,70,-2.232760284329542
O3,71,16.097318880644952
O3,72,19.887028283631185
O3,73,-4.481101520504451
O3,74,-2.097179742204587
O3,75,-3.006672718797624
O3,76,-6.176818427489428
O3,77,-10.10665442304811
O3,78,-3.0999310316396933
O3,79,-6.473626176863797
O3,80,-8.067048314944554
O3,81,-7.78480329982769
O3,83,-10.421784532683862
O3,86,-9.879582654873266
O3,87,-10.065972544669396
O3,88,-14.603810804252653
O3,89,-3.838909706277379
O3,90,-9.227495847090722
O3,91,-8.564831575423161
O3,92,-9.624453646521566
O3,93,-2.635302109647542
O3,96,-5.635310374469532
O3,99,-0.7649573453477636
O3,102,-2.499449733909959
O3,106,-6.146396356646861
O3,109,-15.821614657485226
O3,115,-10.57534842023965
O3,118,8.330746397060238
O3,119,3.3423664754260614
O3,135,-4.7182622581805616
O3,144,-7.826814988268943
O3,148,-13.923783808585434
O3,150,0.42972539075530136
O3,155,-6.918000330672902
O3,157,-1.899104800871334
O3,158,-3.420857693628351
O3,164,0.0
O3,165,-2.446227315193081
O3,166,9.452087212401263
O3,167,0.5345872493340474
O3,168,-1.5311584543626298
O3,169,5.216764246961438
O3,172,10.594702893949881
O3,173,9.812623730591552
O3,174,1.4222306178511555
O3,178,0.06724406839555463
O3,179,-3.131749776629278
O3,180,-4.651994902372091
O3,181,5.862427162225492
O3,182,0.7513113984847241
O3,183,13.202737999666889
O3,186,1.1904175425755827
O3,187,-3.6325084135075745
O3,188,-3.4419774813779282
O3,189,8.456254217764736
O3,190,2.84757474028562
O3,191,-2.451591078255145
O3,192,7.167731047912817
O3,193,-5.132365355996177
O3,194,0.23545973962327954
O3,195,-0.06003785907369214
O3,196,-2.446198314730882
O3,197,-6.001383007623906
O3,198,-3.5691367832427887
O3,199,-4.3957361999182964
O3,200,5.606384148218822
O3,201,13.374094582290354
O3,202,14.819527319392103
O3,204,-7.592314380408933
O3,206,-3.597926019730909
O3,207,6.540853399429672
O3,208,9.710270953131179
O3,210,1.9348156627413677
O3,211,-5.622296597221666
O3,212,5.060285182450358
O3,215,3.5050839713450532
O3,216,0.01055999083535871
O3,217,-7.702501638504136
O3,218,3.8647047835321002
O3,219,0.30723330064955556
O3,221,-5.782294406335074
O3,224,6.625130212368685
O3,225,8.79457371755836
O3,226,9.264733325541469
O3,227,6.701430110883883
O3,228,4.003870129254255
O3,229,-1.984259031900144
O3,230,15.540062328776472
O3,231,4.485602054942911
O3,232,5.875158058996613
O3,233,1.2699909455680625
O3,234,4.17557317856141
O3,235,1.1780173017151763
O3,236,4.251541207514067
O3,237,3.1428396021008105
O3,238,1.0940218381063687
O3,239,-3.782898671729403
O3,240,-1.101441821929629
O3,241,11.37030997521264
O3,242,8.472463866562242
O3,243,-0.1622629085816385
O3,244,-1.9108065264729417
O3,245,-0.5030214579480846
O3,246,-2.757623844126062
O3,247,-2.497408287980457
O3,248,-5.925183578015419
O3,249,-2.6647317498956173
O3,250,-6.688247863285314
O3,251,-3.6941576393795117
O3,252,4.5081833942784275
O3,253,-11.84192178359355
O3,254,-0.38088826163890727
O3,257,-2.580105031745166
O3,258,-1.3995987759927149
O3,259,-1.1460452692217233
O3,260,-3.8295694673725182
O3,261,-3.3557641639978066
O3,262,-6.33706079530136
O3,263,-7.659580752127195
O3,264,-8.983101824661283
O3,265,-8.231505183569068
O3,266,-9.29019930230297
O3,267,-8.25332455656693
O3,268,-8.351657168185705
O3,269,-7.075344002009507
O3,270,-7.429757667805743
O3,275,-6.808938138113443
O3,277,-7.295693365671785
O3,283,-6.476217527497169
O3,284,-5.251743556716425
O3,285,-8.493171338619748
O3,286,5.3440545817951675
O3,287,-7.642970351995878
O3,288,-6.7766567110977
O3,289,-6.9033908075562005
O3,290,-6.000040933360604
O3,291,-0.19209437337229396
O3,292,-13.60740274767908
O3,293,-0.015235659977574922
O3,294,-10.914784464850538
O3,295,-5.990997290763106
O3,296,-0.4316558004826402
O3,300,-4.590863818622624
O3,306,2.310532240495924
O3,307,-7.601980060158096
O3,308,-5.850184540622489
O3,309,1.3411074020187375
O3,310,-5.3933101058865685
O3,311,-2.4096233727234955
O3,313,-0.05339541788471891
O3,314,-11.626623968923125
O3,316,-1.3440353355622658
O3,317,-5.537414874336463
O3,318,-1.6827169434359437
O3,319,-8.436803549320274
O3,320,-3.099800811808972
O3,321,-6.032475453999001
O3,322,-8.40970465397255
O3,323,-10.905259392714875
O3,324,-8.06310770468438
O3,325,-11.074938929503256
O3,326,-2.226798126878476
O3,328,0.0
O3,329,-0.38973408635786555
O3,331,9.849338371329333
O3,332,2.063170348334624
O3,335,15.456546274265591
O3,339,6.4249651434802075
O3,343,17.787078117067985
O3,348,-1.352144433173061
O3,349,14.546927036961675
O3,350,6.550986883267779
O3,351,-7.498603727820472
O3,352,-2.599691467526382
O3,353,8.901061507650631
O3,356,1.2803929526601632
O3,357,-0.07994419412725051
O3,360,-8.67442566156111
O3,361,0.0
O3,362,1.7008675321252946
O3,363,-2.8374647523881316
O3,364,8.22462543333969
O3,365,11.05748965018316
O3,366,6.6138703628144375
O3,367,3.600051859347785
O3,368,10.675171278402667
O3,371,-1.1365299278791883
O3,372,-7.259464779329418
O3,373,-0.5510205177814944
O3,374,13.357135012449305
O3,375,11.74297362875786
O3,376,7.144719254366445
O3,377,-3.669431152815349
O3,378,-1.997998709407871
O3,379,-3.329188912281844
O3,380,-4.377985399518597
O3,381,-10.519866830723771
O3,382,-5.926047905753883
O3,383,-5.05692989871957
O3,384,-3.908600302236794
O3,386,-3.352846161141651
O3,387,-8.548305687034295
O3,388,-15.032483856318443
O3,390,-6.052596138841935
O3,392,-7.152255245290555
O3,394,-4.476013754995206
O3,395,3.5063512213722725
O3,396,-6.222470245208041
O3,397,-2.438041222037581
O3,398,-4.6462438853168715
O3,399,-28.274931130228687
O3,400,6.857504308218694
O3,401,-4.015244533885739
O3,402,-2.5308279467651595
O3,403,-0.5071875639753816
O3,404,-5.507710086839583
O3,405,-3.5129760333951268
O3,406,-7.34359176879571
O3,407,-4.417693115652072
O3,409,10.228571095598737
O3,413,-4.377754775820482
O3,414,10.22225399792683
O3,415,2.775534328250835
O3,416,-8.949699284100005
O3,417,-9.184254044445721
O3,418,-6.401338208814597
O3,420,-11.209127395239413
O3,421,-3.6751434721421288
O3,422,-4.224283716961029
O3,423,-7.2968817058701925
O3,424,-10.370006823933798
O3,425,0.0
O3,426,-1.0783121466539665
O3,427,-7.288578571599087
O3,428,1.12671171360078
O3,429,-3.9273567017307194
O3,430,-6.289975149159068
O3,431,-7.869865085488508
O3,432,-5.783327811094338
O3,433,5.284667943176539
O3,434,-3.9601528965891206
O3,435,-8.492995114683795
O3,436,-8.26874234449523
O3,437,-10.473202984831003
O3,438,-8.727893771847418
O3,439,-9.087387966402556
O3,440,-6.731478721083905
O3,441,-7.401327358537415
O3,442,-4.977175286436633
O3,443,-10.191995911265678
O3,444,0.8632106048652695
O3,445,-7.3959176367053585
O3,446,-11.131457871989266
O3,447,-6.619048094006226
O3,448,-5.425327752807244
O3,451,-12.764660542415083
O3,453,-8.77647283372362
O3,455,-1.97974760420494
O3,463,13.761131502009079
O3,467,-12.310054136968125
O3,476,5.336368463155501
O3,479,12.069135173463817
O3,480,3.159405515005932
O3,481,6.48596145270187
O3,482,-4.8399926596359775
O3,486,1.733352387957109
O3,487,-0.008210927698959227
O3,488,13.581163377120255
O3,489,11.941343490945417
O3,490,4.98261601896742
O3,491,2.8252342871323073
O3,493,-7.10898976177926
O3,494,2.0222217118771173
O3,495,-3.807318994174478
O3,496,-4.638122156947342
O3,497,1.8248287200126985
O3,498,-3.2783257895397226
O3,499,0.6678011672973573
O3,500,3.028307357098825
O3,501,-2.5281046021825775
O3,502,7.257332151019375
O3,503,-1.1972008052900007
O3,504,2.5188184031066148
O3,505,15.350787162323332
O3,506,-0.13017417362345882
O3,507,11.735216935011932
O3,508,6.776144172034799
O3,509,5.046017532028948
O3,510,5.127489310230674
O3,511,12.291165050126517
O3,512,13.799738230672826
O3,513,-5.198717580355181
O3,514,6.307502872345306
O3,515,31.914755388627814
O3,516,12.607180046083924
O3,518,-1.5382509279501335
O3,519,2.7866605417118517
O3,520,16.435631462650726
O3,522,21.435281258002153
O3,523,9.928987689620007
O3,524,8.431710682165486
O3,525,9.456890921585062
O3,526,4.214603232747031
O3,527,6.5716790499444935
O3,529,11.164344535750987
O3,530,6.897864171931779
O3,531,-0.6340924105114197
O3,532,3.9323032221525445
O3,537,0.4902757231214636
O3,539,26.981926825711344
O3,540,7.1986516907106965
O3,541,2.140031064074373
O3,542,0.8339130079256429
O3,543,9.803233764460114
O3,544,-12.312128375563084
O3,545,3.9809793135770377
O3,546,2.5294843013242074
O3,547,2.107130912383655
O3,548,-1.321837831951651
O3,549,-1.203155815969071
O3,550,-2.6653674018709026
O3,551,-2.9769051884866795
O3,552,-1.7633454627020104
O3,553,0.37097534473424115
O3,554,-7.787226293651537
O3,555,1.614043014193632
O3,556,-3.781800450264628
O3,557,-4.7867735469717
O3,558,-7.241754313526872
O3,559,-8.601185784982134
O3,560,-4.020961996050695
O3,561,-3.6244601342838405
O3,562,-3.8273568081189016
O3,563,0.0
O3,564,-2.3174910526571164
O3,565,-5.1171699738845815
O3,566,2.541969172703477
O3,567,10.569888325342264
O3,568,-13.052293986561969
O3,569,4.380155877134175
O3,570,-9.76056324764679
O3,571,10.793646040296391
O3,572,-16.18010417732044
O3,576,15.115531127145614
O3,579,-11.808998582422573
O3,580,0.0
O3,581,-7.14108344315172
O3,586,2.2886114720318744
O3,589,3.420303718570109
O3,599,-3.40038703969486
O3,602,-21.644971100879715
O3,606,-5.551988402352612
O3,608,13.709654265986078
O3,613,12.035791610382532
O3,625,-0.7322887960835421
O3,627,16.828003838097352
O3,629,0.0
O3,639,3.0177908453379043
O3,640,-1.5435609051259922
O3,641,-7.510321878776101
O3,642,-0.05990494474034502
O3,643,-2.0020348847416063
O3,644,3.308318097916638
O3,645,2.297795041141186
O3,646,1.1309499595219537
O3,647,3.6762193965926633
O3,648,-0.1928858026378304
O3,649,2.6814279087131294
O3,650,1.0079869944802313
O3,652,4.478126246929977
O3,653,2.6459124525617677
O3,654,-3.4641056945053674
O3,655,-0.3419179276748654
O3,656,-1.5805454293445784
O3,657,-2.977895686357209
O3,658,-3.442398859765346
O3,659,-9.915781064304765
O3,660,-5.108023263109758
O3,661,-3.9444014648867607
O3,662,-6.076699171097827
O3,663,-6.927345229206937
O3,664,0.7594709162747948
O3,665,-4.127083939475705
O3,666,-8.824053477042328
O3,667,-8.681130399082114
O3,668,-8.883205634121826
O3,669,-8.618321992410072
O3,670,-4.58336690646734
O3,671,0.0
O3,673,9.130101838843032
O3,674,-6.974038408820956
O3,675,-5.4587578187503185
O3,676,-4.576273638192272
O3,677,-3.353914566626013
O3,678,-8.860147247325513
O3,679,-7.255436653702594
O3,680,-5.700322699719054
O3,681,-5.355351108911658
O3,682,-11.0451302913963
O3,683,-8.895123092631724
O3,684,0.2599271270910999
O3,685,0.0
O3,689,2.9786249449242863
O3,696,-4.3880415723334565
O3,697,-3.303271159382974
O3,698,-2.8022321145719182
O3,700,-5.3519253154431
O3,701,-6.173435133528935
O3,703,-5.510282626413813
O3,705,-0.848177777346466
O3,708,-1.386755473150803
O3,709,-9.495783610212714
O3,712,-3.7568740288784532
O3,713,-2.115429449864185
O3,715,-5.274586983517302
O3,717,-4.81840857403381
O3,718,8.659697159628834
O3,719,-4.559339694184959
O3,720,-9.740516783626651
O3,721,-9.478386211307056
O3,722,-8.434048650229224
O3,724,15.544235583188195
O3,725,-4.916550316280382
O3,726,-12.121254139727395
O3,727,-5.369651771566185
O3,730,-12.135796852466264
O3,734,-8.652260669758352
O3,736,-2.935859438549463
O3,737,-8.818131456136301
O3,740,-8.597836327429725
O3,741,1.0894382358714116
O3,743,0.0
O3,748,-6.458059100690223
O3,754,45.444796477891906
O3,755,4.660681419777044
O3,756,6.122921109750162
O3,765,46.964233120359815
O3,766,16.50211785134563
O3,771,40.089584602671174
O3,772,7.375273187837905
O3,773,-5.328366262693313
O3,775,11.01255593929893
O3,776,5.359008480656577
O3,777,18.037235429040823
O3,778,25.06089683105643
O3,780,0.7087585711569133
O3,781,10.20077853681848
O3,782,10.695745704768022
O3,783,5.652211582976928
O3,784,15.663965407695256
O3,785,11.698332022973082
O3,786,4.496803142212903
O3,787,11.589122272245161
O3,788,-0.5886505551166444
O3,789,9.50773423647774
O3,790,5.714877124025302
O3,791,0.20356476670014642
O3,792,12.654003335083198
O3,793,12.933371886749992
O3,794,7.227365028017602
O3,795,0.9187532318781813
O3,796,2.8625296492973966
O3,797,22.43888210364252
O3,798,6.18159755579227
O3,799,1.724134523667256
O3,800,-2.53201942750494
O3,801,0.12142490656268135
O3,802,-3.887280273912617
O3,803,0.0698059354443855
O3,804,-7.016329645776133
O3,805,1.5346901526551406
O3,806,1.714405366577445
O3,807,0.7508187365686367
O3,808,3.203382455163484
O3,809,-1.9829399115265383
O3,810,-2.6160468728874338
O3,811,6.058969263521794
O3,812,-3.34221828922048
O3,813,0.8785474722862848
O3,814,-7.215831261558202
O3,815,12.64307377327522
O3,816,1.6555024583064646
O3,817,-1.0911781098361242
O3,818,-3.2310206442031757
O3,820,0.976631474223986
O3,821,-4.427558950668063
O3,822,-1.0276068336881188
O3,823,-6.605118352948104
O3,824,-4.859524026184528
O3,825,-3.432016860421025
O3,826,1.8459406671738474
