validation_id,feature_id,name,direction,n_days,n_episodes,mean_ic,median_ic,pos_frac,hac_t,raw_p,n_pairs,ties,pairwise_acc,K3_lift_pp,K3_boot_mean,K3_ci_lo,K3_ci_hi,K3_ranked_mean_pp,usable_days,random_K3_mean,random_K3_lo,random_K3_hi,random_pctile,oracle_K3,ic_2023,ic_2024,disc_ic,disc_k3,ratio_ic,ratio_k3,replication,gap_n,gap_pct,sens_ic,sens_k3,bh_q,gateA_direction,gateB_bhq,gateC_effectsize,gateD_pairwise,gateE_k3,gateF_boot,gateG_yearly,STRONG_PASS,PASS
V01,F04,RET3,NEGATIVE,388,29063,-0.07642169634073309,-0.07855544620761527,0.37628865979381443,-3.365734546941273,0.0007634013492499037,604711,11,53.47546183218099,0.722934298608919,0.7750578655563529,-0.16557338257214985,1.83521264186494,4.248632892656094,409,3.524735770111797,3.01393425551206,4.030669915095939,99.74,17.409502401658205,-0.07466451973543234,-0.07869874768132987,-0.0682729879373656,0.5479435684339581,1.119354793887785,1.319359036688925,REPLICATED,27,0.09290162749888174,-0.07818474109964536,0.6988929778777356,0.0007634013492499037,True,True,True,True,True,False,True,False,False
V02,F06,RET20,NEGATIVE,388,29063,-0.06122662612398834,-0.06416202765132023,0.39690721649484534,-3.3895396432740856,0.0007001008519857965,604703,19,52.632614688533046,0.9842105864236479,1.0337556632621485,-0.17260935151179002,2.2388932091405596,4.509909180470824,409,3.5196105229384442,3.017679339712921,4.019621834364919,100.0,17.409502401658205,-0.03749425337289759,-0.09198041093161483,-0.0500115920050978,0.9337727379224748,1.2242486925380693,1.054015122152089,REPLICATED,64,0.2202112651825345,-0.06230817619012356,0.9569959792812488,0.0007634013492499037,True,True,True,False,True,False,True,False,False
V03,F07,DIST_MA20,NEGATIVE,388,29063,-0.10509140519009462,-0.0917405108453933,0.31443298969072164,-3.974090870436055,7.064858854310962e-05,604720,2,54.14820082021431,0.8759069303323233,0.9122097655259915,-0.29136971881595597,2.150765787711306,4.401605524379498,409,3.5255870164174894,3.031707476818843,4.038554175113187,99.98,17.409502401658205,-0.08972871951169006,-0.12499926414613365,-0.0822916491929839,0.831673057783898,1.2770603848714044,1.0531866123766138,REPLICATED,64,0.2202112651825345,-0.10584454772135551,0.8623748188975211,0.00011774764757184937,True,True,True,True,True,False,True,False,False
V04,F09,ATR20_PCT,POSITIVE,388,29063,0.13440577814853977,0.13261720136948638,0.711340206185567,5.916717176591999,3.2843072705901477e-09,604721,1,55.22927101919728,1.4261406487933745,1.5103026884616928,0.5000676135802559,2.5082732583444205,4.95183924284055,409,3.530476799608352,3.015848345251329,4.0240578532567435,100.0,17.409502401658205,0.1407086334619325,0.12623817274242727,0.0937604470493017,0.6715440240506226,1.433501891025175,2.1236740968837338,REPLICATED,64,0.2202112651825345,0.13450225990554615,1.4068709383426592,1.642153635295074e-08,True,True,True,True,True,True,True,True,True
V05,F13,INTRADAY_RANGE,POSITIVE,388,29063,0.09663156918271978,0.08709993374240199,0.6572164948453608,4.887325805906387,1.0221486448358519e-06,604705,17,53.9102537600979,0.6930945523940104,0.7058915340301055,-0.04902047809976175,1.5792069214960245,4.218793146441185,409,3.5264600580248255,3.026716796147531,4.020797843290331,99.78,17.409502401658205,0.0949508393626048,0.09880955634606406,0.0857902493600072,0.7318380038093408,1.126370070067269,0.9470600717458452,REPLICATED,12,0.04128961222172522,0.09607060640712081,0.6962599439760018,2.5553716120896297e-06,True,True,True,True,True,False,True,False,False
