sample,signal_date,mean_return,median_return,win_rate,loss_rate,n_episodes,mean_mae,mean_hold
SECONDARY,2021-12-08,8.856237140775976,7.687416978567672,100.0,0.0,5,-2.704018292523971,14.8
SECONDARY,2021-12-09,2.8101617464943676,4.605384496408236,70.0,30.0,10,-12.571931436240424,26.5
SECONDARY,2021-12-10,3.6521705755138125,5.1071460946362235,77.77777777777779,22.22222222222222,9,-8.266791131839675,28.444444444444443
SECONDARY,2021-12-13,-8.47540736385946,-2.73473588652695,33.33333333333333,66.66666666666666,6,-25.068403500213122,56.0
SECONDARY,2021-12-14,-1.7388455495775008,2.941859156909903,70.0,30.0,20,-17.33301576914925,38.6
SECONDARY,2021-12-15,3.672481035517735,7.8044846637759475,73.33333333333333,26.666666666666668,15,-16.284085345646073,28.133333333333333
SECONDARY,2021-12-16,-19.03688580676777,-16.486840422607667,14.285714285714285,85.71428571428571,7,-38.44055069701692,81.71428571428571
SECONDARY,2021-12-17,-2.1090337087477082,-0.7081967070043278,49.09090909090909,50.90909090909091,55,-22.075931358595714,49.56363636363636
SECONDARY,2021-12-20,0.6399976051565419,5.040291283979533,64.05228758169935,35.947712418300654,153,-16.51523135056522,38.77777777777778
SECONDARY,2021-12-21,1.3146507037241164,4.440251473483347,75.0,25.0,12,-15.097565992038545,35.666666666666664
SECONDARY,2021-12-22,2.787565848574512,6.8266325772126315,75.0,25.0,4,-15.866504963753483,45.5
SECONDARY,2021-12-23,-0.3232479413754819,3.317522450679559,66.66666666666666,33.33333333333333,30,-19.12320425836352,39.46666666666667
SECONDARY,2021-12-24,5.353672541303027,8.208954668695275,77.77777777777779,22.22222222222222,171,-12.601465208019999,31.426900584795323
SECONDARY,2021-12-27,0.31829743782852865,4.6221965666321205,66.0377358490566,33.9622641509434,53,-18.067166723390937,40.283018867924525
SECONDARY,2021-12-28,2.9842042180562673,6.96709729181797,61.53846153846154,38.46153846153847,13,-15.00006149707773,32.38461538461539
SECONDARY,2021-12-29,-9.254839865963472,-2.7970974528595445,27.77777777777778,72.22222222222221,18,-28.531408584712324,59.44444444444444
SECONDARY,2021-12-30,0.30452608142160625,4.7788979180988544,66.66666666666666,33.33333333333333,12,-13.633678264267642,29.666666666666668
SECONDARY,2021-12-31,-30.946054645616854,-27.073181090060622,0.0,100.0,4,-56.78701105001435,88.25
SECONDARY,2022-01-04,-2.812673344638663,-0.2227537560452841,47.82608695652174,52.17391304347826,23,-29.093370942128214,49.73913043478261
SECONDARY,2022-01-05,-3.6351538106311714,-0.2647272407922341,47.57281553398058,52.42718446601942,103,-25.0932076055564,47.58252427184466
SECONDARY,2022-01-06,-4.405827790072332,-3.801997611134266,33.33333333333333,66.66666666666666,30,-28.570526319357292,58.3
SECONDARY,2022-01-07,-2.555792533670308,-0.4511123956844739,47.82608695652174,52.17391304347826,92,-22.999522947218438,44.380434782608695
SECONDARY,2022-01-10,-2.163370580928151,-2.0467309337056268,36.11111111111111,63.888888888888886,36,-25.20105009536161,44.72222222222222
SECONDARY,2022-01-11,-3.1676255539060185,-2.0635436524818376,45.09803921568628,54.90196078431373,51,-25.792287293801895,48.09803921568628
SECONDARY,2022-01-12,0.08190623042817746,-1.4258393898266926,33.33333333333333,66.66666666666666,6,-17.646285648713597,28.333333333333332
SECONDARY,2022-01-13,-6.358620632337297,-3.6658350141511185,40.42553191489361,59.57446808510638,47,-30.33862660495212,60.53191489361702
SECONDARY,2022-01-14,-2.295781344074896,0.8334557405773038,55.00000000000001,45.0,120,-17.820179003645404,45.11666666666667
SECONDARY,2022-01-17,-6.88271737961347,-0.7687762262286785,46.666666666666664,53.333333333333336,15,-26.728755982964792,50.06666666666667
SECONDARY,2022-01-18,-0.706748619490468,1.5255355003034206,59.375,40.625,64,-19.76978298157002,38.609375
SECONDARY,2022-01-19,-3.0069559338232374,-1.3236379793172464,39.39393939393939,60.60606060606061,33,-24.03080562474813,45.27272727272727
SECONDARY,2022-01-20,-0.6849278746865134,2.859894983192236,60.952380952380956,39.04761904761905,315,-19.105767023246468,42.04761904761905
SECONDARY,2022-01-21,-0.44441893235171254,2.5925935257581187,61.71875,38.28125,256,-19.039068774015014,42.22265625
SECONDARY,2022-01-24,1.6180503974821026,3.6457443667467664,67.84140969162996,32.158590308370044,227,-16.322029400920503,40.458149779735685
SECONDARY,2022-01-25,4.578769553314447,6.889440510242373,74.91408934707904,25.085910652920962,873,-12.878391186064874,36.730813287514316
SECONDARY,2022-01-26,0.1256506707475101,1.3614464412802956,55.26315789473685,44.73684210526316,38,-22.26747497859255,47.44736842105263
SECONDARY,2022-01-27,5.8434232911533375,8.605320139853474,72.68907563025209,27.310924369747898,238,-15.425025025648143,37.48739495798319
SECONDARY,2022-01-28,5.4777185899585525,7.1596875910950075,72.0,28.000000000000004,50,-16.76504160243158,36.02
SECONDARY,2022-02-07,-0.9602864473949336,-2.0941826872483693,45.45454545454545,54.54545454545454,22,-29.312196814274497,51.63636363636363
SECONDARY,2022-02-08,6.657581782169941,7.1976749672367255,69.23076923076923,30.76923076923077,13,-21.98310182149286,44.76923076923077
SECONDARY,2022-02-09,7.157188197868254,8.555656795173352,66.66666666666666,33.33333333333333,3,-31.678421555596326,67.66666666666667
SECONDARY,2022-02-10,-6.87515904154083,-3.806466497212968,50.0,50.0,12,-35.33034835583896,64.66666666666667
SECONDARY,2022-02-11,3.1492688510393143,0.8821398292708336,50.0,50.0,24,-26.080416984406682,46.25
SECONDARY,2022-02-14,2.898862357780022,2.799826328333326,57.89473684210527,42.10526315789473,19,-24.687874158371063,42.8421052631579
SECONDARY,2022-02-15,8.92078771489627,6.510415667316172,80.0,20.0,5,-15.72414536121509,32.4
SECONDARY,2022-02-16,-14.492673118494077,-14.492673118494077,0.0,100.0,1,-40.533306772201136,59.0
SECONDARY,2022-02-17,2.537546929848302,3.1794532611023514,75.0,25.0,4,-24.13080307390948,39.5
SECONDARY,2022-02-18,-1.1341214379244913,-1.1341214379244913,0.0,100.0,1,-21.246569522431574,69.0
SECONDARY,2022-02-22,-6.9128460312609645,-3.5913426059138924,40.0,60.0,10,-29.56684941070368,52.0
SECONDARY,2022-02-24,5.295727848349481,6.525376008408465,64.51612903225806,35.483870967741936,31,-18.300747473473297,36.41935483870968
SECONDARY,2022-02-25,-5.379770031598043,-5.379770031598043,0.0,100.0,2,-23.06507957872414,24.5
SECONDARY,2022-02-28,-4.292650795320001,3.1087664057120823,53.333333333333336,46.666666666666664,15,-30.532701332950218,41.6
SECONDARY,2022-03-01,-0.721717550846947,-7.32353688523713,33.33333333333333,66.66666666666666,3,-22.83374895843603,31.666666666666668
SECONDARY,2022-03-02,-2.9090875655023276,-4.833091575868935,42.857142857142854,57.14285714285714,7,-33.75466588752555,50.285714285714285
SECONDARY,2022-03-03,1.6297543380317403,4.710342271562775,70.0,30.0,10,-33.05558656745604,47.3
SECONDARY,2022-03-04,-0.3827437169057745,0.351872985329049,52.17391304347826,47.82608695652174,46,-29.68563977192723,45.19565217391305
SECONDARY,2022-03-07,-0.9970258136540222,0.1747848092639592,51.02040816326531,48.97959183673469,147,-27.898544729357813,45.44897959183673
SECONDARY,2022-03-08,3.7703285791700987,4.623893056822489,67.24890829694323,32.751091703056765,458,-21.60993318348681,37.32532751091703
SECONDARY,2022-03-09,6.130462928326531,6.816037279527055,79.26421404682274,20.735785953177256,299,-16.891149132105724,29.224080267558527
SECONDARY,2022-03-10,11.025030252421965,13.358344614112807,100.0,0.0,9,-16.119500970861125,26.444444444444443
SECONDARY,2022-03-11,7.672066722016372,9.585589067386724,88.88888888888889,11.11111111111111,9,-25.81474574461113,32.77777777777778
SECONDARY,2022-03-14,7.256057100703871,6.586530216426061,82.03592814371258,17.964071856287426,167,-20.514538866089524,35.8502994011976
SECONDARY,2022-03-15,9.655606947571881,10.06728292279393,86.51488616462348,13.485113835376533,571,-13.826625379706615,29.208406304728545
SECONDARY,2022-03-16,15.20820748465355,16.772626879919013,89.47368421052632,10.526315789473683,19,-11.945871430384722,24.31578947368421
SECONDARY,2022-03-17,22.392922938917195,22.392922938917195,100.0,0.0,2,-0.6576520740826596,19.0
SECONDARY,2022-03-18,11.210281745798046,11.210281745798046,100.0,0.0,2,-28.364771731336145,40.0
SECONDARY,2022-03-22,2.9145357982360185,5.960614562550967,75.0,25.0,4,-21.021338627696473,26.0
SECONDARY,2022-03-23,16.118754928102973,16.118754928102973,100.0,0.0,1,-2.210996550619182,13.0
SECONDARY,2022-03-24,5.8665351657064555,2.166406222070498,55.55555555555556,44.44444444444444,9,-30.814130547958193,46.333333333333336
SECONDARY,2022-03-25,-2.4323751428322615,-0.2103863357695475,47.368421052631575,52.63157894736842,19,-29.240941526227882,35.31578947368421
SECONDARY,2022-03-28,2.8052410374079217,1.763046586169793,53.333333333333336,46.666666666666664,15,-27.501829633424105,31.933333333333334
SECONDARY,2022-03-29,1.3702834462180271,-0.1161945423914105,48.275862068965516,51.724137931034484,29,-28.491155977939908,37.3448275862069
SECONDARY,2022-03-30,5.7328230589786875,0.0645772581492244,66.66666666666666,33.33333333333333,3,-29.926621483867592,45.0
SECONDARY,2022-03-31,6.483750347304367,3.337981414891334,100.0,0.0,9,-30.140052071276745,33.666666666666664
SECONDARY,2022-04-01,-5.512316022426121,-3.1189407850794106,16.666666666666664,83.33333333333334,6,-32.436484351383605,40.833333333333336
SECONDARY,2022-04-06,5.535665404308412,6.0018283731225335,80.0,20.0,20,-27.630266043968675,31.95
SECONDARY,2022-04-07,0.6883318529906586,2.718372777347704,60.526315789473685,39.473684210526315,38,-26.96048312139635,31.13157894736842
SECONDARY,2022-04-08,3.43064330700297,4.374633534433201,68.75,31.25,64,-25.753929174691216,35.546875
SECONDARY,2022-04-11,5.191921519899871,6.695667002740829,72.1951219512195,27.80487804878049,205,-22.897182651045203,30.048780487804876
SECONDARY,2022-04-12,13.548941784105375,8.781602541996394,85.71428571428571,14.285714285714285,7,-20.629308083524826,23.571428571428573
SECONDARY,2022-04-13,2.321255320646097,2.761583865867884,66.12903225806451,33.87096774193548,62,-24.15096354997463,32.0
SECONDARY,2022-04-14,5.632892007670072,3.922486300489382,73.33333333333333,26.666666666666668,15,-22.176458258654197,38.53333333333333
SECONDARY,2022-04-15,4.6292123951116535,5.407613205979391,77.09923664122137,22.900763358778626,131,-20.93911833222651,30.396946564885496
SECONDARY,2022-04-18,5.95050738940549,6.882722452179426,82.97872340425532,17.02127659574468,47,-20.932506537886848,25.29787234042553
SECONDARY,2022-04-19,8.359738485723291,3.658216009555862,88.88888888888889,11.11111111111111,9,-18.475454714040037,32.77777777777778
SECONDARY,2022-04-20,3.195816750286194,5.223523077002955,75.0,25.0,36,-20.81543719319056,33.138888888888886
SECONDARY,2022-04-21,9.49808015219804,8.113478234164091,86.92307692307692,13.076923076923078,260,-16.01089069428632,28.51153846153846
SECONDARY,2022-04-22,12.94660263734381,12.466154701936452,94.28571428571428,5.714285714285714,105,-15.42962138933252,29.095238095238095
SECONDARY,2022-04-25,12.157889948009203,11.22464874923647,90.06479481641469,9.935205183585314,463,-9.21720060334031,23.73866090712743
SECONDARY,2022-04-26,18.419733459446967,16.720660863535628,93.75,6.25,272,-4.635693253344935,22.55514705882353
SECONDARY,2022-04-27,12.941673515922508,12.420345893467703,90.9090909090909,9.090909090909092,66,-5.675960752449955,25.40909090909091
SECONDARY,2022-04-28,12.318090112304834,9.925378840071396,92.15686274509804,7.8431372549019605,51,-3.8582937437711733,26.529411764705884
SECONDARY,2022-04-29,0.0529200750777743,0.0529200750777743,50.0,50.0,2,-9.39569787097998,22.5
SECONDARY,2022-05-05,3.027695458834574,1.2280720442900344,75.0,25.0,4,-10.121773091868905,34.75
SECONDARY,2022-05-06,6.623921582390393,6.89570968563889,86.66666666666667,13.333333333333334,15,-6.121876140497968,17.6
SECONDARY,2022-05-09,6.35184703148534,3.3182213938388947,100.0,0.0,9,-5.318503990502486,27.0
SECONDARY,2022-05-11,0.7177333020467866,0.7177333020467866,100.0,0.0,1,-1.814923274150737,22.0
SECONDARY,2022-05-16,-15.108821838770837,-15.108821838770837,50.0,50.0,2,-21.887782774687516,23.5
SECONDARY,2022-05-17,3.7654665478227995,3.7654665478227995,100.0,0.0,2,-6.166069693200599,34.5
SECONDARY,2022-05-24,1.4592594107858552,3.978648775702614,66.66666666666666,33.33333333333333,6,-13.361460203021336,40.666666666666664
SECONDARY,2022-05-26,11.546140899628043,11.068010317760596,100.0,0.0,4,-1.2611170708923063,14.75
SECONDARY,2022-05-27,8.55532860136589,8.55532860136589,100.0,0.0,2,-5.768853375123678,28.0
SECONDARY,2022-05-30,2.0477891283524525,2.0477891283524525,100.0,0.0,2,-5.671919829867489,18.0
SECONDARY,2022-05-31,9.508303683893947,10.139561618681183,100.0,0.0,3,-8.015133765945444,30.666666666666668
SECONDARY,2022-06-01,1.167601941014804,1.167601941014804,100.0,0.0,1,-16.902781390478772,126.0
SECONDARY,2022-06-02,8.804290583861315,6.579950904492428,88.88888888888889,11.11111111111111,9,-5.667404475203032,16.88888888888889
SECONDARY,2022-06-06,5.902933361672965,5.3822884528686865,100.0,0.0,7,-4.546007873959714,19.0
SECONDARY,2022-06-07,5.084488163121386,4.738971348989082,100.0,0.0,3,-9.183265414361102,25.666666666666668
SECONDARY,2022-06-08,6.809723916738375,10.58897736056641,66.66666666666666,33.33333333333333,3,-5.15016764886298,11.333333333333334
SECONDARY,2022-06-09,11.146420097762915,10.437558101373025,97.43589743589743,2.564102564102564,39,-4.295712022793904,18.76923076923077
SECONDARY,2022-06-10,4.1368716371593655,6.043023582096054,83.33333333333334,16.666666666666664,6,-8.652145582351244,9.833333333333334
SECONDARY,2022-06-13,9.701774976541612,8.15847359050259,100.0,0.0,17,-3.865727235279592,18.529411764705884
SECONDARY,2022-06-14,6.743429854568883,10.257356320958104,76.92307692307693,23.076923076923077,13,-7.641346204884309,13.76923076923077
SECONDARY,2022-06-15,6.7057545665988725,8.262568366002899,75.0,25.0,8,-10.390422508832415,23.375
SECONDARY,2022-06-16,3.5847805113771454,9.46223011415302,75.0,25.0,4,-11.681382429326153,36.5
SECONDARY,2022-06-17,12.448565206831796,12.448565206831796,100.0,0.0,1,-5.794629869826928,6.0
SECONDARY,2022-06-20,1.9520016196617438,1.6930845197450477,70.0,30.0,10,-9.507698395684233,30.5
SECONDARY,2022-06-21,4.922851301697927,3.758828777378297,80.0,20.0,10,-10.299487242470114,34.5
SECONDARY,2022-06-22,5.82901046549809,5.920129545091958,92.0,8.0,75,-5.76358347119049,24.69333333333333
SECONDARY,2022-06-23,2.3799657002144095,3.0994420086979444,62.5,37.5,8,-18.68755321658195,46.25
SECONDARY,2022-06-24,4.239702085512346,4.239702085512346,100.0,0.0,2,-7.920956049298294,41.5
SECONDARY,2022-06-27,10.181912929545682,10.181912929545682,100.0,0.0,2,-2.908036641765588,17.5
SECONDARY,2022-06-28,-4.489746966812028,-1.9878219097978267,50.0,50.0,4,-21.83838399286235,58.5
SECONDARY,2022-06-29,7.63300043071788,8.122058482332148,92.0,8.0,25,-7.555833368222494,24.76
SECONDARY,2022-06-30,2.5563881073814017,1.6189943411069534,85.71428571428571,14.285714285714285,7,-10.585404000884353,35.57142857142857
SECONDARY,2022-07-01,9.628308005907966,9.387488060102898,89.47368421052632,10.526315789473683,19,-8.856152691999416,21.789473684210527
SECONDARY,2022-07-04,5.984137540386721,5.500014572361733,84.61538461538461,15.384615384615385,26,-9.332752467865614,26.96153846153846
SECONDARY,2022-07-05,6.951645621666474,7.323778921479962,91.02564102564102,8.974358974358974,78,-7.8232244284633605,23.28205128205128
SECONDARY,2022-07-06,4.954166787475155,6.615304368415853,82.28571428571428,17.71428571428571,175,-8.314484296223215,29.365714285714287
SECONDARY,2022-07-07,4.737180620437499,5.813818831632862,75.86206896551724,24.137931034482758,29,-11.763612120610158,31.24137931034483
SECONDARY,2022-07-08,7.406249149735271,8.399745890917078,100.0,0.0,6,-11.141724396817443,23.0
SECONDARY,2022-07-11,5.785394840173083,6.349603585286756,84.87394957983193,15.126050420168067,119,-8.483104798493946,30.327731092436974
SECONDARY,2022-07-12,8.318644842527416,9.355685471069656,89.501312335958,10.498687664041995,381,-5.959802043441147,22.650918635170605
SECONDARY,2022-07-13,5.245638061458301,5.14164358818609,76.19047619047619,23.809523809523807,42,-9.34443248508549,29.595238095238095
SECONDARY,2022-07-14,3.0635639359780313,2.846864472855322,77.55102040816327,22.448979591836736,49,-8.419846301499103,35.38775510204081
SECONDARY,2022-07-15,6.739343950183027,7.3194133976686455,89.69298245614034,10.307017543859649,456,-5.170692969419043,27.94736842105263
SECONDARY,2022-07-18,4.536681809871452,4.179239903878743,66.66666666666666,33.33333333333333,12,-11.399323394154003,34.0
SECONDARY,2022-07-19,-6.3092228977494536,-2.0754853657088708,25.0,75.0,4,-19.40557703242045,43.25
SECONDARY,2022-07-21,1.5687057964197537,3.1652558123896224,77.77777777777779,22.22222222222222,9,-12.870579514024229,27.555555555555557
SECONDARY,2022-07-22,1.772320362493409,0.2066903624804116,52.94117647058824,47.05882352941176,17,-16.49019065759401,43.11764705882353
SECONDARY,2022-07-25,9.874608103412074,9.558574506865098,96.15384615384616,3.8461538461538463,26,-5.91430096788173,17.615384615384617
SECONDARY,2022-07-26,1.1930446997072726,-0.3753002197665918,40.0,60.0,5,-14.628356364875412,37.2
SECONDARY,2022-07-27,3.003745832908763,3.406254978057465,71.42857142857143,28.57142857142857,7,-13.506199318932707,30.285714285714285
SECONDARY,2022-07-28,0.584377554897605,2.4796443363930316,54.54545454545454,45.45454545454545,11,-18.930959421170392,38.18181818181818
SECONDARY,2022-07-29,3.137952100102181,3.5333274327324653,68.08510638297872,31.914893617021278,47,-13.11020615284878,34.340425531914896
SECONDARY,2022-08-01,2.953342981331011,2.5842159743178357,70.0,30.0,30,-12.362863366671514,32.2
SECONDARY,2022-08-02,6.942955953311781,7.542072890003407,88.11188811188812,11.888111888111888,572,-7.129959218764935,29.657342657342657
SECONDARY,2022-08-03,6.639411953270388,7.28248600838973,84.82142857142857,15.178571428571427,112,-6.998607507829144,26.080357142857142
SECONDARY,2022-08-04,1.1036413144245178,5.575593807724119,72.72727272727273,27.27272727272727,11,-15.522639371245578,34.90909090909091
SECONDARY,2022-08-05,6.44460483820915,1.7380316007866314,50.0,50.0,4,-14.362593471523208,38.5
SECONDARY,2022-08-08,7.211011951990172,7.1858432781792185,66.66666666666666,33.33333333333333,3,-7.4858979027146,24.0
SECONDARY,2022-08-09,2.5362251050959,8.472417995507474,66.66666666666666,33.33333333333333,6,-15.561624920236923,41.0
SECONDARY,2022-08-10,3.693256681146179,4.974208622502776,85.71428571428571,14.285714285714285,7,-13.580406070030763,37.714285714285715
SECONDARY,2022-08-11,2.0205291297345007,3.266779688286908,66.66666666666666,33.33333333333333,3,-16.154953645579756,25.666666666666668
SECONDARY,2022-08-12,1.9136296984906935,1.376889753828006,50.0,50.0,10,-20.888010593934474,34.8
SECONDARY,2022-08-15,2.5224137372444972,2.302337682473344,83.33333333333334,16.666666666666664,6,-16.68963896130195,37.0
SECONDARY,2022-08-16,-1.6184311992593858,-2.238185559083476,25.0,75.0,4,-33.253583449343864,52.5
SECONDARY,2022-08-17,-5.561030163784366,-5.404277947225797,16.666666666666664,83.33333333333334,6,-30.301549103680355,60.333333333333336
SECONDARY,2022-08-18,0.030723407667925817,-0.8011397180361898,45.45454545454545,54.54545454545454,11,-17.953277819987473,43.27272727272727
SECONDARY,2022-08-19,1.6397488116784158,1.329602261566644,57.14285714285714,42.857142857142854,49,-20.4960507881766,45.12244897959184
SECONDARY,2022-08-22,-2.947951926937629,-2.8405446708400737,47.368421052631575,52.63157894736842,19,-24.538492569970526,41.0
SECONDARY,2022-08-23,0.5094748847878534,1.3998962576325162,55.55555555555556,44.44444444444444,27,-22.185135527466088,44.370370370370374
SECONDARY,2022-08-24,1.8835619942739563,2.466146719744745,62.538699690402474,37.461300309597526,323,-19.068302015580944,44.38699690402477
SECONDARY,2022-08-25,1.4403243697433716,0.8025347951501853,57.432432432432435,42.567567567567565,148,-20.030379044634905,45.777027027027025
SECONDARY,2022-08-26,3.5750351237882785,3.993571379084067,64.83516483516483,35.16483516483517,91,-16.282880808663403,38.72527472527472
SECONDARY,2022-08-29,2.921591742764864,2.066938361681949,58.620689655172406,41.37931034482759,29,-16.052187503929478,41.37931034482759
SECONDARY,2022-08-30,1.1088195964017,0.6437442258555458,58.06451612903226,41.935483870967744,31,-18.50827589855624,44.03225806451613
SECONDARY,2022-08-31,3.552592436117611,2.2715401647203386,65.3658536585366,34.63414634146341,410,-15.199073876584164,39.834146341463416
SECONDARY,2022-09-01,5.004858895168858,4.055877183120891,80.98591549295774,19.014084507042252,142,-13.419876831329587,33.985915492957744
SECONDARY,2022-09-02,4.0812944379350515,2.926731574116479,71.42857142857143,28.57142857142857,14,-16.348003559546385,35.857142857142854
SECONDARY,2022-09-05,1.6107653473094743,0.5424411666252009,60.0,40.0,20,-18.63872531131692,36.0
SECONDARY,2022-09-06,6.107780605932368,9.671729635028019,75.0,25.0,4,-15.026053744290696,27.75
SECONDARY,2022-09-07,1.0984834930964062,0.0145741029532724,54.54545454545454,45.45454545454545,11,-16.415348068380315,32.45454545454545
SECONDARY,2022-09-08,3.3713601173364283,3.1805093989264086,67.74193548387096,32.25806451612903,31,-12.993169485026092,24.93548387096774
SECONDARY,2022-09-09,4.084110214496525,2.2299784809697054,69.23076923076923,30.76923076923077,13,-18.145536250346158,34.46153846153846
SECONDARY,2022-09-13,10.119961825605852,13.984873025293822,75.0,25.0,4,-10.450744032494477,25.0
SECONDARY,2022-09-14,0.8831936611317174,-0.04322464915837686,50.0,50.0,26,-15.17635882462088,31.73076923076923
SECONDARY,2022-09-15,4.950640628588734,4.534429217070402,83.16326530612244,16.83673469387755,196,-13.878011179862838,33.484693877551024
SECONDARY,2022-09-16,5.4884645790582,5.076515350401553,89.29824561403508,10.701754385964913,570,-9.960030648887592,29.682456140350876
SECONDARY,2022-09-19,7.04569439141608,6.251759627291626,92.21789883268482,7.782101167315175,257,-10.22858703397597,26.276264591439688
SECONDARY,2022-09-20,10.90085315980763,10.65488169576227,91.66666666666666,8.333333333333332,12,-10.717377431866808,22.5
SECONDARY,2022-09-21,9.170574666837135,9.860322495710143,78.78787878787878,21.21212121212121,33,-14.384987178241653,27.757575757575758
SECONDARY,2022-09-22,9.112928173087491,9.07165181955046,93.54838709677419,6.451612903225806,31,-11.030639076877609,21.870967741935484
SECONDARY,2022-09-23,9.654859301980968,8.996785521491141,91.0891089108911,8.91089108910891,101,-10.003205316014535,24.722772277227723
SECONDARY,2022-09-26,8.273689185326147,7.097295592499062,95.90163934426229,4.098360655737705,244,-7.494754583735766,24.19672131147541
SECONDARY,2022-09-27,7.43612258811754,5.599951093231336,100.0,0.0,5,-14.596680683394059,31.2
SECONDARY,2022-09-28,9.800588094834113,9.445998034934949,96.1038961038961,3.896103896103896,77,-9.813976383074085,28.246753246753247
SECONDARY,2022-09-29,9.42523963074064,8.117769898868733,95.18072289156626,4.819277108433735,83,-9.51919982389691,23.867469879518072
SECONDARY,2022-09-30,14.161092183484177,15.384623958037864,93.15068493150685,6.8493150684931505,73,-6.764316688874705,20.47945205479452
SECONDARY,2022-10-10,13.400813063807727,12.900233976259976,95.45454545454545,4.545454545454546,132,-6.21104712381611,22.37121212121212
SECONDARY,2022-10-11,16.421686542736698,13.315079370586966,97.67441860465115,2.3255813953488373,43,-5.369770054833351,21.209302325581394
SECONDARY,2022-10-12,12.807242943008355,13.347137492699197,91.66666666666666,8.333333333333332,12,-5.58665329685024,32.0
SECONDARY,2022-10-13,4.068297461246269,6.068185609890682,66.66666666666666,33.33333333333333,6,-22.520713470855004,41.166666666666664
SECONDARY,2022-10-14,0.5001944322801752,3.174831101225172,66.66666666666666,33.33333333333333,3,-20.001286901555194,39.666666666666664
SECONDARY,2022-10-17,9.263108232662079,5.214285081588417,100.0,0.0,3,-12.590073459756411,17.333333333333332
SECONDARY,2022-10-18,9.955463352085198,13.320011248453795,100.0,0.0,3,-18.56278269132071,38.333333333333336
SECONDARY,2022-10-19,8.75725127956176,9.771493239929221,80.0,20.0,10,-9.814069235601554,28.5
SECONDARY,2022-10-20,2.9106455799355797,5.863042445776151,61.53846153846154,38.46153846153847,13,-14.596033874307315,34.53846153846154
SECONDARY,2022-10-21,7.960666613856091,6.7471313256697405,83.33333333333334,16.666666666666664,6,-11.673409108038976,25.166666666666668
SECONDARY,2022-10-24,8.322339682391494,6.961973199392738,91.66666666666666,8.333333333333332,36,-6.305099604489097,23.47222222222222
SECONDARY,2022-10-25,12.001964986030018,10.349970339748346,96.55172413793103,3.4482758620689653,29,-7.086343898577978,24.82758620689655
SECONDARY,2022-10-26,9.245627187191927,7.078789097791381,100.0,0.0,10,-10.894241303988762,33.1
SECONDARY,2022-10-27,12.161497080763382,11.706934194376348,95.0,5.0,20,-8.317399219654146,25.4
SECONDARY,2022-10-28,11.224057992745882,10.984388326275738,95.3125,4.6875,128,-3.5867456256545935,25.7265625
SECONDARY,2022-10-31,11.254984460131803,10.711008746197265,94.64285714285714,5.357142857142857,56,-3.8775583577026143,22.821428571428573
SECONDARY,2022-11-01,5.369143478918412,6.446240268289479,87.5,12.5,8,-6.823532143562022,31.25
SECONDARY,2022-11-02,-15.64053095596644,-5.105492495472367,25.0,75.0,4,-29.26715748678914,93.5
SECONDARY,2022-11-03,3.8270597683618943,3.8270597683618943,100.0,0.0,1,-4.380032000815948,18.0
SECONDARY,2022-11-07,6.1216680623793875,3.9811887294478083,100.0,0.0,4,-11.81188839485586,29.5
SECONDARY,2022-11-09,6.510425290848169,7.478094710001721,100.0,0.0,4,-8.148739088749958,20.25
SECONDARY,2022-11-10,4.163081415737627,6.004007083750099,87.5,12.5,16,-19.061687518833306,40.3125
SECONDARY,2022-11-11,5.4323579835877345,7.825199459492751,78.57142857142857,21.428571428571427,14,-11.709770745090722,27.714285714285715
SECONDARY,2022-11-14,7.667552073512385,7.011525758021167,93.75,6.25,32,-11.003797263014281,33.6875
SECONDARY,2022-11-16,1.4626952381842615,1.4626952381842615,50.0,50.0,2,-18.872783762266383,53.5
SECONDARY,2022-11-17,8.112016313953697,8.023109603613117,100.0,0.0,8,-13.211601799943395,35.75
SECONDARY,2022-11-18,-5.071798315130456,-5.071798315130456,0.0,100.0,2,-16.66965142416304,41.0
SECONDARY,2022-11-21,6.268445282579969,0.9354231588520932,60.0,40.0,5,-12.266924425039027,27.8
SECONDARY,2022-11-22,4.536246418860946,5.586873595398096,90.0,10.0,30,-10.448362825418448,29.666666666666668
SECONDARY,2022-11-23,5.3525494238552405,4.812580687860244,88.33333333333333,11.666666666666666,60,-10.069871984562363,31.316666666666666
SECONDARY,2022-11-24,2.8695152592620223,2.800461591915048,80.0,20.0,10,-11.449860861294798,35.5
SECONDARY,2022-11-25,6.4074378204174,6.165300281263793,94.47852760736197,5.521472392638037,163,-7.681656156651385,31.245398773006134
SECONDARY,2022-11-28,6.157762723687989,5.94807722471467,94.37229437229438,5.627705627705628,231,-6.183400490181339,25.943722943722943
SECONDARY,2022-11-29,5.807940816045254,5.216009786922473,82.75862068965517,17.24137931034483,29,-11.800785283591335,31.17241379310345
SECONDARY,2022-11-30,4.22056728967915,3.550746373014614,76.92307692307693,23.076923076923077,13,-11.039957965262392,27.46153846153846
SECONDARY,2022-12-01,1.904553944667961,-0.8919695523558215,33.33333333333333,66.66666666666666,3,-14.956045740116858,30.0
SECONDARY,2022-12-02,2.399222228834737,3.4071705717389156,75.0,25.0,8,-9.8558760546163,27.0
SECONDARY,2022-12-05,-1.8253808837060381,1.388043676644679,66.66666666666666,33.33333333333333,15,-17.351333868581317,47.333333333333336
