date,mode,equity,cash,invested,stock_val,n_pos
2023-10-27,A0,1314692.9664893937,110345.9664893937,1519019.9505280796,1204347.0,3
2023-10-30,A0,1323260.9664893937,110345.9664893937,1519019.9505280796,1212915.0,3
2023-10-31,A0,1315235.9664893937,110345.9664893937,1519019.9505280796,1204890.0,3
2023-11-01,A0,1324109.9664893937,110345.9664893937,1519019.9505280796,1213764.0,3
2023-11-02,A0,1308611.9664893937,110345.9664893937,1519019.9505280796,1198266.0,3
2023-11-03,A0,1326678.9664893937,110345.9664893937,1519019.9505280796,1216333.0,3
2023-11-06,A0,1374037.9053536737,814557.9053536737,533159.0733268799,559480.0,2
2023-11-07,A0,1364031.9053536737,814557.9053536737,533159.0733268799,549474.0,2
2023-11-08,A0,1366065.9053536737,814557.9053536737,533159.0733268799,551508.0,2
2023-11-09,A0,1364829.9053536737,814557.9053536737,533159.0733268799,550272.0,2
2023-11-10,A0,1355977.205645274,616969.2056452738,730747.7730352798,739008.0,3
2023-11-13,A0,1352613.205645274,616969.2056452738,730747.7730352798,735644.0,3
2023-11-14,A0,1349738.5349554738,420992.53495547385,926724.4437250798,928746.0,3
2023-11-15,A0,1358970.5349554738,420992.53495547385,926724.4437250798,937978.0,3
2023-11-16,A0,1348556.5349554738,420992.53495547385,926724.4437250798,927564.0,3
2023-11-17,A0,1344878.5349554738,420992.53495547385,926724.4437250798,923886.0,3
2023-11-20,A0,1348564.5349554738,420992.53495547385,926724.4437250798,927572.0,3
2023-11-21,A0,1355846.5349554738,420992.53495547385,926724.4437250798,934854.0,3
2023-11-22,A0,1347410.5349554738,420992.53495547385,926724.4437250798,926418.0,3
2023-11-23,A0,1351952.5349554738,420992.53495547385,926724.4437250798,930960.0,3
2023-11-24,A0,1344140.5349554738,420992.53495547385,926724.4437250798,923148.0,3
2023-11-27,A0,1329312.5349554738,420992.53495547385,926724.4437250798,908320.0,3
2023-11-28,A0,1331927.824746894,233723.8247468939,1113993.1539336597,1098204.0,3
2023-11-29,A0,1313950.824746894,233723.8247468939,1113993.1539336597,1080227.0,3
2023-11-30,A0,1318083.824746894,233723.8247468939,1113993.1539336597,1084360.0,3
2023-12-01,A0,1310713.824746894,233723.8247468939,1113993.1539336597,1076990.0,3
2023-12-04,A0,1294826.824746894,233723.8247468939,1113993.1539336597,1061103.0,3
2023-12-05,A0,1272700.824746894,233723.8247468939,1113993.1539336597,1038977.0,3
2023-12-06,A0,1279840.578693514,3921.578693513926,1343795.3999870396,1275919.0,3
2023-12-07,A0,1280288.578693514,3921.578693513926,1343795.3999870396,1276367.0,3
2023-12-08,A0,1278269.578693514,3921.578693513926,1343795.3999870396,1274348.0,3
2023-12-11,A0,1284276.578693514,3921.578693513926,1343795.3999870396,1280355.0,3
2023-12-12,A0,1286294.578693514,3921.578693513926,1343795.3999870396,1282373.0,3
2023-12-13,A0,1252679.578693514,3921.578693513926,1343795.3999870396,1248758.0,3
2023-12-14,A0,1237704.578693514,3921.578693513926,1343795.3999870396,1233783.0,3
2023-12-15,A0,1237974.578693514,3921.578693513926,1343795.3999870396,1234053.0,3
2023-12-18,A0,1224285.578693514,3921.578693513926,1343795.3999870396,1220364.0,3
2023-12-19,A0,1233518.578693514,3921.578693513926,1343795.3999870396,1229597.0,3
2023-12-20,A0,1222018.578693514,3921.578693513926,1343795.3999870396,1218097.0,3
2023-12-21,A0,1244300.578693514,3921.578693513926,1343795.3999870396,1240379.0,3
2023-12-22,A0,1251695.578693514,3921.578693513926,1343795.3999870396,1247774.0,3
2023-12-25,A0,1255581.578693514,3921.578693513926,1343795.3999870396,1251660.0,3
2023-12-26,A0,1251164.578693514,3921.578693513926,1343795.3999870396,1247243.0,3
2023-12-27,A0,1245432.578693514,3921.578693513926,1343795.3999870396,1241511.0,3
2023-12-28,A0,1294479.578693514,3921.578693513926,1343795.3999870396,1290558.0,3
2023-12-29,A0,1298439.3479015538,524383.347901554,825902.5418443799,774056.0,2
2024-01-02,A0,1276055.3479015538,524383.347901554,825902.5418443799,751672.0,2
2024-01-03,A0,1273143.3479015538,524383.347901554,825902.5418443799,748760.0,2
2024-01-04,A0,1251904.068473554,326334.068473554,1023951.8212723798,925570.0,3
2024-01-05,A0,1248527.068473554,326334.068473554,1023951.8212723798,922193.0,3
2024-01-08,A0,1232660.1381701939,130151.138170194,1220134.7515757398,1102509.0,3
2024-01-09,A0,1230591.1381701939,130151.138170194,1220134.7515757398,1100440.0,3
2024-01-10,A0,1221571.1381701939,130151.138170194,1220134.7515757398,1091420.0,3
2024-01-11,A0,1250182.1381701939,130151.138170194,1220134.7515757398,1120031.0,3
2024-01-12,A0,1239581.1381701939,130151.138170194,1220134.7515757398,1109430.0,3
2024-01-15,A0,1232012.1381701939,130151.138170194,1220134.7515757398,1101861.0,3
2024-01-16,A0,1249366.1381701939,130151.138170194,1220134.7515757398,1119215.0,3
2024-01-17,A0,1224854.1381701939,130151.138170194,1220134.7515757398,1094703.0,3
2024-01-18,A0,1248213.1381701939,130151.138170194,1220134.7515757398,1118062.0,3
2024-01-19,A0,1244771.1381701939,130151.138170194,1220134.7515757398,1114620.0,3
2024-01-22,A0,1239305.1381701939,130151.138170194,1220134.7515757398,1109154.0,3
2024-01-23,A0,1270348.1381701939,130151.138170194,1220134.7515757398,1140197.0,3
2024-01-24,A0,1280838.1381701939,130151.138170194,1220134.7515757398,1150687.0,3
2024-01-25,A0,1291349.0655491939,565409.065549194,767244.71077254,725940.0,2
2024-01-26,A0,1273705.0655491939,565409.065549194,767244.71077254,708296.0,2
2024-01-29,A0,1254005.0655491939,565409.065549194,767244.71077254,688596.0,2
2024-01-30,A0,1240644.341762234,177124.34176223405,1155529.4345594998,1063520.0,3
2024-01-31,A0,1243120.341762234,177124.34176223405,1155529.4345594998,1065996.0,3
2024-02-01,A0,1265459.004818954,1275.0048189540394,1331378.7715027798,1264184.0,3
2024-02-02,A0,1231265.004818954,1275.0048189540394,1331378.7715027798,1229990.0,3
2024-02-05,A0,1234307.004818954,1275.0048189540394,1331378.7715027798,1233032.0,3
2024-02-06,A0,1299277.004818954,1275.0048189540394,1331378.7715027798,1298002.0,3
2024-02-07,A0,1314345.004818954,1275.0048189540394,1331378.7715027798,1313070.0,3
2024-02-08,A0,1346892.290223674,962902.2902236739,374745.68255123997,383990.0,1
2024-02-19,A0,1346512.290223674,962902.2902236739,374745.68255123997,383610.0,1
2024-02-20,A0,1342522.290223674,962902.2902236739,374745.68255123997,379620.0,1
2024-02-21,A0,1350502.290223674,962902.2902236739,374745.68255123997,387600.0,1
2024-02-22,A0,1354682.290223674,962902.2902236739,374745.68255123997,391780.0,1
2024-02-23,A0,1359622.290223674,962902.2902236739,374745.68255123997,396720.0,1
2024-02-26,A0,1355822.290223674,962902.2902236739,374745.68255123997,392920.0,1
2024-02-27,A0,1361902.290223674,962902.2902236739,374745.68255123997,399000.0,1
2024-02-28,A0,1354682.290223674,962902.2902236739,374745.68255123997,391780.0,1
2024-02-29,A0,1366462.290223674,962902.2902236739,374745.68255123997,403559.99999999994,1
2024-03-01,A0,1373302.290223674,962902.2902236739,374745.68255123997,410400.0,1
2024-03-04,A0,1371972.290223674,962902.2902236739,374745.68255123997,409070.0,1
2024-03-05,A0,1362282.290223674,962902.2902236739,374745.68255123997,399380.0,1
2024-03-06,A0,1370072.290223674,962902.2902236739,374745.68255123997,407170.0,1
2024-03-07,A0,1358102.290223674,962902.2902236739,374745.68255123997,395200.0,1
2024-03-08,A0,1371972.290223674,962902.2902236739,374745.68255123997,409070.0,1
2024-03-11,A0,1383942.290223674,962902.2902236739,374745.68255123997,421040.0,1
2024-03-12,A0,1387563.891935274,1387563.891935274,0.0,0.0,0
2024-03-13,A0,1387563.891935274,1387563.891935274,0.0,0.0,0
2024-03-14,A0,1387563.891935274,1387563.891935274,0.0,0.0,0
2024-03-15,A0,1387563.891935274,1387563.891935274,0.0,0.0,0
2024-03-18,A0,1387563.891935274,1387563.891935274,0.0,0.0,0
2024-03-19,A0,1387563.891935274,1387563.891935274,0.0,0.0,0
2024-03-20,A0,1387563.891935274,1387563.891935274,0.0,0.0,0
2024-03-21,A0,1387563.891935274,1387563.891935274,0.0,0.0,0
2024-03-22,A0,1387563.891935274,1387563.891935274,0.0,0.0,0
2024-03-25,A0,1387265.102101974,1189109.102101974,198454.7898333,198156.0,1
2024-03-26,A0,1389519.102101974,1189109.102101974,198454.7898333,200410.0,1
2024-03-27,A0,1388294.102101974,1189109.102101974,198454.7898333,199185.0,1
2024-03-28,A0,1394833.738850374,990198.738850374,397365.15308489994,404635.0,2
2024-03-29,A0,1390717.738850374,990198.738850374,397365.15308489994,400519.0,2
2024-04-01,A0,1397853.630171294,791490.6301712941,596073.2617639799,606363.0,3
2024-04-02,A0,1380454.630171294,791490.6301712941,596073.2617639799,588964.0,3
2024-04-03,A0,1373740.287762914,594980.2877629141,792583.6041723599,778760.0,3
2024-04-08,A0,1361138.287762914,594980.2877629141,792583.6041723599,766158.0,3
2024-04-09,A0,1321205.287762914,594980.2877629141,792583.6041723599,726225.0,3
2024-04-10,A0,1282411.287762914,594980.2877629141,792583.6041723599,687431.0,3
2024-04-11,A0,1267369.1929793141,397872.19297931413,989691.6989559599,869497.0,3
2024-04-12,A0,1257976.1929793141,397872.19297931413,989691.6989559599,860104.0,3
2024-04-15,A0,1240963.607340754,201168.60734075413,1186395.2845945198,1039795.0,3
2024-04-16,A0,1219518.607340754,201168.60734075413,1186395.2845945198,1018350.0,3
2024-04-17,A0,1278449.607340754,201168.60734075413,1186395.2845945198,1077281.0,3
2024-04-18,A0,1232618.607340754,201168.60734075413,1186395.2845945198,1031450.0,3
2024-04-19,A0,1177641.607340754,201168.60734075413,1186395.2845945198,976473.0,3
2024-04-22,A0,1133647.607340754,201168.60734075413,1186395.2845945198,932479.0,3
2024-04-23,A0,1127953.607340754,201168.60734075413,1186395.2845945198,926785.0,3
2024-04-24,A0,1179710.607340754,201168.60734075413,1186395.2845945198,978542.0,3
2024-04-25,A0,1200367.607340754,201168.60734075413,1186395.2845945198,999199.0,3
2024-04-26,A0,1255127.607340754,201168.60734075413,1186395.2845945198,1053959.0,3
2024-04-29,A0,1255025.763452874,628352.763452874,791236.9091226598,626673.0,2
2024-04-30,A0,1233332.763452874,628352.763452874,791236.9091226598,604980.0,2
2024-05-06,A0,1227095.763452874,628352.763452874,791236.9091226598,598743.0,2
2024-05-07,A0,1218162.179655774,429267.17965577403,990322.4929197598,788895.0,3
2024-05-08,A0,1205053.179655774,429267.17965577403,990322.4929197598,775786.0,3
2024-05-09,A0,1215797.179655774,429267.17965577403,990322.4929197598,786530.0,3
2024-05-10,A0,1188929.179655774,429267.17965577403,990322.4929197598,759662.0,3
2024-05-13,A0,1168154.179655774,429267.17965577403,990322.4929197598,738887.0,3
2024-05-14,A0,1209868.179655774,429267.17965577403,990322.4929197598,780601.0,3
2024-05-15,A0,1233542.179655774,429267.17965577403,990322.4929197598,804275.0,3
2024-05-16,A0,1216095.179655774,429267.17965577403,990322.4929197598,786828.0,3
2024-05-17,A0,1214373.179655774,429267.17965577403,990322.4929197598,785106.0,3
2024-05-20,A0,1258332.179655774,429267.17965577403,990322.4929197598,829065.0,3
2024-05-21,A0,1267841.922714614,890163.9227146141,397995.94704869995,377678.0,2
2024-05-22,A0,1269612.922714614,890163.9227146141,397995.94704869995,379449.0,2
2024-05-23,A0,1263473.922714614,890163.9227146141,397995.94704869995,373310.0,2
2024-05-24,A0,1251363.922714614,890163.9227146141,397995.94704869995,361200.0,2
2024-05-27,A0,1259232.544339894,691241.5443398941,596918.3254234199,567991.0,2
2024-05-28,A0,1242737.544339894,691241.5443398941,596918.3254234199,551496.0,2
2024-05-29,A0,1233475.2207701742,491568.22077017406,796591.64899314,741907.0,3
2024-05-30,A0,1230896.2207701742,491568.22077017406,796591.64899314,739328.0,3
2024-05-31,A0,1239419.2207701742,491568.22077017406,796591.64899314,747851.0,3
2024-06-03,A0,1237610.2207701742,491568.22077017406,796591.64899314,746042.0,3
2024-06-04,A0,1238074.2207701742,491568.22077017406,796591.64899314,746506.0,3
2024-06-05,A0,1224664.2207701742,491568.22077017406,796591.64899314,733096.0,3
2024-06-06,A0,1225409.2207701742,491568.22077017406,796591.64899314,733841.0,3
2024-06-07,A0,1209402.7440951741,292567.744095174,995592.12566814,916835.0,3
2024-06-11,A0,1220621.7440951741,292567.744095174,995592.12566814,928054.0,3
2024-06-12,A0,1227367.7440951741,292567.744095174,995592.12566814,934800.0,3
2024-06-13,A0,1233006.7440951741,292567.744095174,995592.12566814,940439.0,3
2024-06-14,A0,1254377.7440951741,292567.744095174,995592.12566814,961810.0,3
2024-06-17,A0,1260133.7440951741,292567.744095174,995592.12566814,967566.0,3
2024-06-18,A0,1281930.7440951741,292567.744095174,995592.12566814,989363.0,3
2024-06-19,A0,1284080.7440951741,292567.744095174,995592.12566814,991513.0,3
2024-06-20,A0,1257195.7440951741,292567.744095174,995592.12566814,964628.0,3
2024-06-21,A0,1263404.7440951741,292567.744095174,995592.12566814,970837.0,3
2024-06-24,A0,1224943.7440951741,292567.744095174,995592.12566814,932376.0,3
2024-06-25,A0,1203894.7440951741,292567.744095174,995592.12566814,911327.0,3
2024-06-26,A0,1251248.7440951741,292567.744095174,995592.12566814,958681.0,3
2024-06-27,A0,1231567.7440951741,292567.744095174,995592.12566814,939000.0,3
2024-06-28,A0,1242534.7440951741,292567.744095174,995592.12566814,949967.0,3
2024-07-01,A0,1251063.7440951741,292567.744095174,995592.12566814,958496.0,3
2024-07-02,A0,1243352.7440951741,292567.744095174,995592.12566814,950785.0,3
2024-07-03,A0,1245922.7440951741,292567.744095174,995592.12566814,953355.0,3
2024-07-04,A0,1225647.7440951741,292567.744095174,995592.12566814,933080.0,3
2024-07-05,A0,1238696.7440951741,292567.744095174,995592.12566814,946129.0,3
2024-07-08,A0,1226239.7440951741,292567.744095174,995592.12566814,933672.0,3
2024-07-09,A0,1257018.0981199741,501180.098119974,795918.80209842,755838.0,2
2024-07-10,A0,1267638.159824694,906288.159824694,397832.74162631994,361350.0,1
2024-07-11,A0,1277448.159824694,906288.159824694,397832.74162631994,371160.0,1
2024-07-12,A0,1270068.159824694,906288.159824694,397832.74162631994,363780.0,1
2024-07-15,A0,1269297.6655060542,707273.6655060541,596847.2359449599,562024.0,2
2024-07-16,A0,1287329.6655060542,707273.6655060541,596847.2359449599,580056.0,2
2024-07-17,A0,1288022.739605254,1092514.739605254,199014.49431863998,195508.0,1
2024-07-18,A0,1288910.739605254,1092514.739605254,199014.49431863998,196396.0,1
2024-07-19,A0,1284994.990067654,892502.990067654,399026.24385623995,392492.0,2
2024-07-22,A0,1286106.990067654,892502.990067654,399026.24385623995,393604.0,2
2024-07-23,A0,1282702.990067654,892502.990067654,399026.24385623995,390200.0,2
2024-07-24,A0,1280908.1416159542,693207.1416159541,598322.0923079399,587701.0,3
2024-07-25,A0,1256282.1416159542,693207.1416159541,598322.0923079399,563075.0,3
2024-07-26,A0,1268645.8523903543,294144.8523903542,997384.3815335399,974501.0,3
2024-07-29,A0,1283651.8523903543,294144.8523903542,997384.3815335399,989507.0,3
2024-07-30,A0,1260533.8523903543,294144.8523903542,997384.3815335399,966389.0,3
2024-07-31,A0,1297350.8523903543,294144.8523903542,997384.3815335399,1003206.0,3
2024-08-01,A0,1302381.8523903543,294144.8523903542,997384.3815335399,1008237.0,3
2024-08-02,A0,1258030.8523903543,294144.8523903542,997384.3815335399,963886.0,3
2024-08-05,A0,1211891.8523903543,294144.8523903542,997384.3815335399,917747.0,3
2024-08-06,A0,1209913.8523903543,294144.8523903542,997384.3815335399,915769.0,3
2024-08-07,A0,1208712.8523903543,294144.8523903542,997384.3815335399,914568.0,3
2024-08-08,A0,1196657.8523903543,294144.8523903542,997384.3815335399,902513.0,3
2024-08-09,A0,1200601.4053151542,94373.40531515423,1197155.82860874,1106228.0,3
2024-08-12,A0,1200457.4053151542,94373.40531515423,1197155.82860874,1106084.0,3
2024-08-13,A0,1210959.4053151542,94373.40531515423,1197155.82860874,1116586.0,3
2024-08-14,A0,1210657.4053151542,94373.40531515423,1197155.82860874,1116284.0,3
2024-08-15,A0,1209655.4053151542,94373.40531515423,1197155.82860874,1115282.0,3
2024-08-16,A0,1229368.4053151542,94373.40531515423,1197155.82860874,1134995.0,3
2024-08-19,A0,1234359.4053151542,94373.40531515423,1197155.82860874,1139986.0,3
2024-08-20,A0,1219036.4053151542,94373.40531515423,1197155.82860874,1124663.0,3
2024-08-21,A0,1227155.4053151542,94373.40531515423,1197155.82860874,1132782.0,3
2024-08-22,A0,1222636.4053151542,94373.40531515423,1197155.82860874,1128263.0,3
2024-08-23,A0,1214899.4053151542,94373.40531515423,1197155.82860874,1120526.0,3
2024-08-26,A0,1216686.4053151542,94373.40531515423,1197155.82860874,1122313.0,3
2024-08-27,A0,1205518.4053151542,94373.40531515423,1197155.82860874,1111145.0,3
2024-08-28,A0,1197777.4053151542,94373.40531515423,1197155.82860874,1103404.0,3
2024-08-29,A0,1184302.4053151542,94373.40531515423,1197155.82860874,1089929.0,3
2024-08-30,A0,1218191.4053151542,94373.40531515423,1197155.82860874,1123818.0,3
2024-09-02,A0,1188468.4053151542,94373.40531515423,1197155.82860874,1094095.0,3
2024-09-03,A0,1178538.4053151542,94373.40531515423,1197155.82860874,1084165.0,3
2024-09-04,A0,1147581.4053151542,94373.40531515423,1197155.82860874,1053208.0,3
2024-09-05,A0,1141649.4498827644,361.4498827642569,1291167.7840411298,1141288.0,3
2024-09-06,A0,1129081.4498827644,361.4498827642569,1291167.7840411298,1128720.0,3
2024-09-09,A0,1112215.4498827644,361.4498827642569,1291167.7840411298,1111854.0,3
2024-09-10,A0,1118079.4498827644,361.4498827642569,1291167.7840411298,1117718.0,3
2024-09-11,A0,1116103.4498827644,361.4498827642569,1291167.7840411298,1115742.0,3
2024-09-12,A0,1124169.4498827644,361.4498827642569,1291167.7840411298,1123808.0,3
2024-09-13,A0,1148372.4498827644,361.4498827642569,1291167.7840411298,1148011.0,3
2024-09-18,A0,1158326.4498827644,361.4498827642569,1291167.7840411298,1157965.0,3
2024-09-19,A0,1180564.4498827644,361.4498827642569,1291167.7840411298,1180203.0,3
2024-09-20,A0,1201317.2175704443,398827.2175704443,892381.8426472899,802490.0,2
2024-09-23,A0,1199825.5399329043,202050.5399329043,1089158.52028483,997775.0,3
2024-09-24,A0,1260223.4243225043,640737.4243225043,596844.85800439,619486.0,2
2024-09-25,A0,1281905.6269425042,1064490.6269425042,196776.67763753998,217415.0,1
2024-09-26,A0,1284501.6269425042,1064490.6269425042,196776.67763753998,220011.0,1
2024-09-27,A0,1290991.6269425042,1064490.6269425042,196776.67763753998,226501.0,1
2024-09-30,A0,1310933.6269425042,1064490.6269425042,196776.67763753998,246443.00000000003,1
2024-10-08,A0,1319960.6269425042,1064490.6269425042,196776.67763753998,255469.99999999997,1
2024-10-09,A0,1301375.6269425042,1064490.6269425042,196776.67763753998,236885.0,1
2024-10-10,A0,1313057.6269425042,1064490.6269425042,196776.67763753998,248567.00000000003,1
2024-10-11,A0,1303322.6269425042,1064490.6269425042,196776.67763753998,238831.99999999997,1
2024-10-14,A0,1304502.6269425042,1064490.6269425042,196776.67763753998,240012.0,1
2024-10-15,A0,1297127.6269425042,1064490.6269425042,196776.67763753998,232637.0,1
2024-10-16,A0,1297068.6269425042,1064490.6269425042,196776.67763753998,232578.0,1
2024-10-17,A0,1290932.6269425042,1064490.6269425042,196776.67763753998,226442.00000000003,1
2024-10-18,A0,1295475.6269425042,1064490.6269425042,196776.67763753998,230985.0,1
2024-10-21,A0,1295003.6269425042,1064490.6269425042,196776.67763753998,230513.0,1
2024-10-22,A0,1294649.6269425042,1064490.6269425042,196776.67763753998,230159.0,1
2024-10-23,A0,1296065.6269425042,1064490.6269425042,196776.67763753998,231575.0,1
2024-10-24,A0,1289811.6269425042,1064490.6269425042,196776.67763753998,225321.0,1
2024-10-25,A0,1289988.6269425042,1064490.6269425042,196776.67763753998,225498.0,1
2024-10-28,A0,1292879.6269425042,1064490.6269425042,196776.67763753998,228389.0,1
2024-10-29,A0,1290578.6269425042,1064490.6269425042,196776.67763753998,226088.0,1
2024-10-30,A0,1292525.6269425042,1064490.6269425042,196776.67763753998,228035.0,1
2024-10-31,A0,1281315.6269425042,1064490.6269425042,196776.67763753998,216825.0,1
2024-11-01,A0,1281905.6269425042,1064490.6269425042,196776.67763753998,217415.0,1
2024-11-04,A0,1282082.6269425042,1064490.6269425042,196776.67763753998,217592.00000000003,1
2024-11-05,A0,1288454.6269425042,1064490.6269425042,196776.67763753998,223964.0,1
2024-11-06,A0,1286566.6269425042,1064490.6269425042,196776.67763753998,222076.0,1
2024-11-07,A0,1289221.6269425042,1064490.6269425042,196776.67763753998,224731.00000000003,1
2024-11-08,A0,1285799.6269425042,1064490.6269425042,196776.67763753998,221309.0,1
2024-11-11,A0,1286625.6269425042,1064490.6269425042,196776.67763753998,222135.0,1
2024-11-12,A0,1281197.6269425042,1064490.6269425042,196776.67763753998,216706.99999999997,1
2024-11-13,A0,1293410.6269425042,1064490.6269425042,196776.67763753998,228919.99999999997,1
2024-11-14,A0,1287038.6269425042,1064490.6269425042,196776.67763753998,222548.0,1
2024-11-15,A0,1282141.6269425042,1064490.6269425042,196776.67763753998,217651.0,1
2024-11-18,A0,1281079.6269425042,1064490.6269425042,196776.67763753998,216589.0,1
2024-11-19,A0,1278424.6269425042,1064490.6269425042,196776.67763753998,213934.0,1
2024-11-20,A0,1278365.6269425042,1064490.6269425042,196776.67763753998,213875.0,1
2024-11-21,A0,1278837.6269425042,1064490.6269425042,196776.67763753998,214347.0,1
2024-11-22,A0,1271993.6269425042,1064490.6269425042,196776.67763753998,207503.0,1
2024-11-25,A0,1271111.486789544,867346.4867895442,393920.81779049995,403765.0,1
2024-11-26,A0,1272261.486789544,867346.4867895442,393920.81779049995,404915.0,1
2024-11-27,A0,1279966.4867895443,867346.4867895442,393920.81779049995,412620.00000000006,1
2024-11-28,A0,1267801.2256516244,670106.2256516243,591161.07892842,597695.0000000001,2
2024-11-29,A0,1276413.2256516241,670106.2256516243,591161.07892842,606307.0,2
2024-12-02,A0,1292978.2256516241,670106.2256516243,591161.07892842,622872.0,2
2024-12-03,A0,1281371.2256516241,670106.2256516243,591161.07892842,611265.0,2
2024-12-04,A0,1279883.2256516241,670106.2256516243,591161.07892842,609777.0,2
2024-12-05,A0,1277459.2256516241,670106.2256516243,591161.07892842,607353.0,2
2024-12-06,A0,1277804.2256516241,670106.2256516243,591161.07892842,607698.0,2
2024-12-09,A0,1279234.2256516241,670106.2256516243,591161.07892842,609128.0,2
2024-12-10,A0,1287842.2256516241,670106.2256516243,591161.07892842,617736.0,2
2024-12-11,A0,1304074.2256516241,670106.2256516243,591161.07892842,633968.0,2
2024-12-12,A0,1303861.2256516241,670106.2256516243,591161.07892842,633755.0,2
2024-12-13,A0,1288378.2256516241,670106.2256516243,591161.07892842,618272.0,2
2024-12-16,A0,1280464.2256516241,670106.2256516243,591161.07892842,610358.0,2
2024-12-17,A0,1294195.2256516241,670106.2256516243,591161.07892842,624088.9999999999,2
2024-12-18,A0,1306176.9754112242,1089576.9754112242,197240.26113792,216600.0,1
2024-12-19,A0,1305321.9754112242,1089576.9754112242,197240.26113792,215745.0,1
2024-12-20,A0,1301331.9754112242,1089576.9754112242,197240.26113792,211755.0,1
2024-12-23,A0,1303782.9754112242,1089576.9754112242,197240.26113792,214206.0,1
2024-12-24,A0,1309938.9754112242,1089576.9754112242,197240.26113792,220361.99999999997,1
2024-12-25,A0,1308513.9754112242,1089576.9754112242,197240.26113792,218936.99999999997,1
2024-12-26,A0,1311705.9754112242,1089576.9754112242,197240.26113792,222129.0,1
2024-12-27,A0,1314498.9754112242,1089576.9754112242,197240.26113792,224922.0,1
2024-12-30,A0,1311534.9754112242,1089576.9754112242,197240.26113792,221958.0,1
2024-12-31,A0,1302950.9378612242,1302950.9378612242,197240.26113792,0.0,1
2020-01-02,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-03,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-06,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-07,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-08,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-09,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-10,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-13,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-14,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-15,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-16,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-17,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-20,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-21,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-22,A1,1000000.0,1000000.0,0.0,0.0,0
2020-01-23,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-03,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-04,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-05,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-06,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-07,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-10,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-11,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-12,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-13,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-14,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-17,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-18,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-19,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-20,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-21,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-24,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-25,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-26,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-27,A1,1000000.0,1000000.0,0.0,0.0,0
2020-02-28,A1,1000000.0,1000000.0,0.0,0.0,0
2020-03-02,A1,1004324.3473688001,609388.3473688001,390611.6526311999,394936.0,2
2020-03-03,A1,1012205.3473688001,609388.3473688001,390611.6526311999,402817.0,2
2020-03-04,A1,1012018.3473688001,609388.3473688001,390611.6526311999,402630.0,2
2020-03-05,A1,1018821.3473688001,609388.3473688001,390611.6526311999,409433.0,2
2020-03-06,A1,1012591.3473688001,609388.3473688001,390611.6526311999,403203.0,2
2020-03-09,A1,991568.3473688001,609388.3473688001,390611.6526311999,382180.0,2
2020-03-10,A1,1013532.6106947601,422098.6106947601,577901.3893052399,591434.0,2
2020-03-11,A1,1011657.6106947601,422098.6106947601,577901.3893052399,589559.0,2
2020-03-12,A1,989483.6106947601,422098.6106947601,577901.3893052399,567385.0,2
2020-03-13,A1,985447.1397724801,227075.13977248015,772924.8602275199,758372.0,2
2020-03-16,A1,934843.1397724801,227075.13977248015,772924.8602275199,707768.0,2
2020-03-17,A1,933013.9508041901,332.9508041901536,999667.0491958098,932681.0,3
2020-03-18,A1,913028.9508041901,332.9508041901536,999667.0491958098,912696.0,3
2020-03-19,A1,889929.9508041901,332.9508041901536,999667.0491958098,889597.0,3
2020-03-20,A1,901832.9508041901,332.9508041901536,999667.0491958098,901500.0,3
2020-03-23,A1,858450.9508041901,332.9508041901536,999667.0491958098,858118.0,3
2020-03-24,A1,888042.9508041901,332.9508041901536,999667.0491958098,887710.0,3
2020-03-25,A1,927602.9508041901,332.9508041901536,999667.0491958098,927270.0,3
