ts_code,name,industry,list_date,signal_date,pm,entry_role,episode_id,listing_age_months,month_open,month_high,month_low,month_close,month_n_days,bb_mid,bb_upper,bb_lower,bb_width,bb_z,amount_sum,ret_ec_1m,ret_ec_3m,ret_ec_6m,ret_ec_12m,mfe_1m,mfe_3m,mfe_6m,mfe_12m,mae_1m,mae_3m,mae_6m,mae_12m,idx_ret_1m,idx_ret_3m,idx_ret_6m,idx_ret_12m,excess_cc_1m,excess_cc_3m,excess_cc_6m,excess_cc_12m,censored_1m,censored_3m,censored_6m,censored_12m
600467.SH,好当家,渔业,2004-04-05,2024-06-28,2024-06,REPEAT_SIGNAL,600467.SH_2024-06,242.73981603153743,17.4211,17.51279,12.561530000000001,13.01998,19,21.4854105,27.317152661394346,15.653668338605653,0.5428560149124771,-2.903225233804215,784419.9380000001,0.08495028410181882,0.39696213051018514,0.6380621936439226,0.6380621936439226,0.0920414624292818,0.45774647887323927,0.5704225352112675,1.183098591549296,-0.035211267605633756,-0.035211267605633756,-0.035211267605633756,-0.035211267605633756,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.09060439714652546,0.2362883549165895,0.5013490819751467,0.5010116135315661,0,0,0,0
600476.SH,*ST湘邮,软件服务,2003-12-10,2024-06-28,2024-06,REPEAT_SIGNAL,600476.SH_2024-06,246.58344283837056,26.894299999999998,27.20225,23.198900000000002,24.636,19,32.269054,38.558420685986505,25.979687314013493,0.3898079371019991,-2.4272885907598285,804104.1849999999,0.06873428331936315,0.30595138306789615,0.25314333612741,0.5825649622799665,0.3433333333333335,0.3433333333333335,0.4191666666666667,0.8899999999999999,-0.06833333333333336,-0.06833333333333336,-0.09333333333333338,-0.09333333333333338,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.06815411304470664,0.1376595577397377,0.10912022166455748,0.43628275322097676,0,0,0,0
600493.SH,凤竹纺织,纺织,2004-04-21,2024-06-28,2024-06,NEW_EPISODE,600493.SH_2024-06,242.21419185282522,13.448149999999998,13.581299999999999,11.05145,11.584049999999998,19,15.516890499999999,18.696909791914464,12.336871208085535,0.40987842144203634,-2.4734695855460154,556648.647,0.014771368984756839,0.17882216766589543,0.21163232740212323,0.5049467617516421,0.0367816091954023,0.26436781609195426,0.413793103448276,0.7724137931034485,-0.06436781609195386,-0.06436781609195386,-0.11034482758620678,-0.11034482758620678,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.0250910975190487,0.023568264107545422,0.08048993907772495,0.37481547709561513,0,0,0,0
600495.SH,晋西车轴,运输设备,2004-05-26,2024-06-28,2024-06,NEW_EPISODE,600495.SH_2024-06,241.06438896189223,26.1403,26.1403,23.34332,24.32859,19,29.2605895,33.84415457093989,24.677024429060104,0.31329273601544455,-2.152036427395437,383641.806,0.015576323987538832,0.20249221183800614,0.1838006230529594,0.557632398753894,0.02180685358255441,0.17694654725160808,0.25768694363298494,0.3850083379266944,-0.07165109034267914,-0.07165109034267914,-0.07165109034267914,-0.07165109034267914,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.021230437032245475,0.041818436244410506,0.047087511384183545,0.42058181864153754,0,0,0,0
600510.SH,黑牡丹,全国地产,2002-06-18,2024-06-28,2024-06,NEW_EPISODE,600510.SH_2024-06,264.323258869908,28.501760000000004,28.56538,23.2213,23.66664,19,36.802554,48.24116135989063,25.36394664010937,0.6216203016720324,-2.2967680569333915,639872.279,0.024388270503568066,0.3898457075480841,0.3206302838654105,0.40922602617923265,0.06451612903225801,0.39247311827956977,0.45430107526881724,0.913978494623656,-0.06446795996389854,-0.06446795996389854,-0.06446795996389854,-0.06446795996389854,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.03279611545823047,0.23290807632961785,0.18746725360487515,0.2759636880727343,0,0,0,0
600512.SH,腾达建设,建筑工程,2002-12-26,2024-06-28,2024-06,NEW_EPISODE,600512.SH_2024-06,258.0486202365309,13.893989999999999,13.893989999999999,11.80663,12.458879999999999,19,16.4901415,20.1512633975686,12.8290196024314,0.44403765699264613,-2.2022000975587375,512842.2690000001,0.12698412698412698,0.22751322751322745,0.25396825396825395,0.2063970437150049,0.1957671957671956,0.21466456053834682,0.21466456053834682,0.554980062413315,-0.026455026455026398,-0.05235221785585853,-0.05235221785585853,-0.05235221785585853,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.13263824002883362,0.06683945191963181,0.11725514229947809,0.0693464636026484,0,0,0,0
600519.SH,贵州茅台,白酒,2001-08-27,2024-06-28,2024-06,NEW_EPISODE,600519.SH_2024-06,274.0144546649146,12965.699999999999,13033.907439999999,11340.3602,11768.4678,19,13360.3088778,14832.05982359954,11888.55793200046,0.22031690423640696,-2.163193551657913,112937588.53899999,-0.03240564239420529,0.19002232993845647,0.053747839974705114,-0.0063116608022453224,0.042653963840560305,0.18700594821698013,0.18700594821698013,0.25871845441086205,-0.07229843463564578,-0.07229843463564578,-0.07229843463564578,-0.07229843463564578,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,-0.025769025998083728,0.030556912907756972,-0.08189528738072371,-0.14235324151743767,0,0,0,0
600527.SH,江南高纤,化纤,2003-11-27,2024-06-28,2024-06,NEW_EPISODE,600527.SH_2024-06,247.01051248357425,47.13688,47.13688,40.524809999999995,41.38704,19,53.004139499999994,62.459698051563485,43.5485809484365,0.35678566394096417,-2.457200055744796,330706.549,-0.006944444444444531,0.18055555555555558,0.5347222222222221,0.4710855137260359,0.0347222222222221,0.30287814736207275,0.30287814736207275,0.4311407629054893,-0.06944444444444442,-0.06944444444444442,-0.06944444444444442,-0.06944444444444442,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,-0.0012903313997378874,0.019881779961959944,0.39800911055344623,0.3340349336136794,0,0,0,0
600539.SH,狮头股份,互联网,2001-08-24,2024-06-28,2024-06,REPEAT_SIGNAL,600539.SH_2024-06,274.11300919842313,5.41444,5.487279999999999,4.1883,4.41896,19,7.549866,10.163820909484418,4.935911090515581,0.6924506764714549,-2.395531758133919,406072.08599999995,0.0494505494505495,0.28846153846153855,0.9065934065934065,1.9340659340659339,0.18131868131868112,0.4368131868131868,0.5576923076923075,1.10989010989011,-0.07417582417582436,-0.07417582417582436,-0.07417582417582436,-0.07417582417582436,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.05510466249525614,0.1277877628679429,0.7698802949246306,1.7970153539535774,0,0,0,0
600543.SH,*ST莫高,红黄酒,2004-03-24,2024-06-28,2024-06,NEW_EPISODE,600543.SH_2024-06,243.13403416557162,14.12445,14.27235,9.2684,9.68745,19,13.625287499999999,15.976931225897793,11.273643774102204,0.3451881255199635,-3.3490085735641255,731614.603,-0.009685230024213065,0.5423728813559323,0.12348668280871666,0.6004842615012109,0.2442748091603053,0.66412213740458,0.66412213740458,0.66412213740458,-0.043256997455470736,-0.043256997455470736,-0.043256997455470736,-0.043256997455470736,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.04636658123809079,0.4601913643555138,0.0439484659393663,0.5448832621268291,0,0,0,0
600545.SH,卓郎智能,纺织机械,2003-12-03,2024-06-28,2024-06,REPEAT_SIGNAL,600545.SH_2024-06,246.81340341655715,7.527810000000001,7.527810000000001,5.5289,5.699020000000001,19,10.738825000000002,14.764835440242926,6.712814559757078,0.7498046462705041,-2.503622419665611,414660.23400000005,0.10156249999999978,0.4296875,0.8749999999999998,0.7578124999999998,0.20149253731343264,0.5373134328358209,0.8507462686567162,1.5373134328358207,-0.0671641791044777,-0.0671641791044777,-0.0671641791044777,-0.0671641791044777,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.057892919014855715,0.20499786619744897,0.654331664450627,0.5420538974995837,0,0,0,0
600561.SH,江西长运,公共交通,2002-07-16,2024-06-28,2024-06,NEW_EPISODE,600561.SH_2024-06,263.4034165571616,11.866,11.893919999999998,9.660319999999999,10.16288,19,15.0064315,19.198914664689053,10.813948335310947,0.558758178410244,-2.3105884077458114,376207.306,0.31868131868131866,0.4285714285714286,0.47527472527472514,0.7994505494505493,0.46703296703296693,0.5,0.510989010989011,1.1043956043956045,-0.0576923076923076,-0.0576923076923076,-0.1428571428571428,-0.1428571428571428,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.3243354317260253,0.26789765297783297,0.3385616136059493,0.6623999693381928,0,0,0,0
600568.SH,ST中珠,医疗保健,2001-05-18,2024-06-28,2024-06,NEW_EPISODE,600568.SH_2024-06,277.3324572930355,19.33288,19.58726,14.754039999999998,15.38999,19,21.380639,26.148875865020187,16.61240213497981,0.4460331484966552,-2.5127312965290924,136783.10900000003,0.09243697478991608,0.12605042016806745,0.09243697478991608,0.40336134453781525,0.14876033057851235,0.38842975206611574,0.38842975206611574,0.6280991735537189,-0.016528925619834767,-0.04132231404958686,-0.06611570247933896,-0.06611570247933896,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.08003427833396304,-0.05323575906466993,-0.06233294637951947,0.24311470914384192,0,0,0,0
600569.SH,安阳钢铁,普钢,2001-08-20,2024-06-28,2024-06,NEW_EPISODE,600569.SH_2024-06,274.2444152431012,4.72862,4.7566,3.8332600000000006,4.0011399999999995,19,5.700276499999999,7.009518538727001,4.391034461272998,0.4593608884505871,-2.595603333440315,305089.8920000001,0.020979020979021046,0.2517482517482519,0.30069930069930106,0.3706293706293706,0.06293706293706314,0.27972027972028,0.5524475524475527,0.7552447552447554,-0.034965034965035,-0.04195804195804165,-0.04195804195804165,-0.04195804195804165,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.02663313402372769,0.09107447615465625,0.1639861890305252,0.23357879051701413,0,0,0,0
600576.SH,祥源文旅,旅游景点,2003-02-20,2024-06-28,2024-06,NEW_EPISODE,600576.SH_2024-06,256.2089356110381,16.4115,16.537499999999998,13.293,13.828499999999998,19,22.22955,29.26580823783329,15.193291762166709,0.6330544916863626,-2.387931117942305,731154.748,-0.06864988558352392,0.368421052631579,0.5766590389016018,0.8466819221967965,0.07061503416856496,0.33712984054669737,0.5489749430523918,0.9088838268792714,-0.1822323462414579,-0.1822323462414579,-0.1822323462414579,-0.1822323462414579,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,-0.06723882545187632,0.20151301256130205,0.43276297033578004,0.7012182125983499,0,0,0,0
600581.SH,*ST八钢,普钢,2002-08-16,2024-06-28,2024-06,NEW_EPISODE,600581.SH_2024-06,262.3850197109067,19.784830000000003,19.851,17.2042,17.53505,19,25.0949725,32.62604632851057,17.56389867148943,0.6002057845260097,-2.007661237201053,460569.101,0.018867924528301883,0.2754716981132077,0.15849056603773604,0.15471698113207566,0.04905660377358512,0.2301886792452832,0.2905660377358492,0.8490566037735854,-0.06792452830188656,-0.06792452830188656,-0.06792452830188656,-0.06792452830188656,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.024522037573008526,0.11479792251961207,0.02177745436896017,0.01766640101971917,0,0,0,0
600590.SH,泰豪科技,通信设备,2002-07-03,2024-06-28,2024-06,REPEAT_SIGNAL,600590.SH_2024-06,263.8304862023653,20.69277,20.69277,16.04022,16.88211,19,26.838567,34.61978122746946,19.057352772530542,0.5798531812424604,-2.5591011142840507,715935.789,-0.03149606299212593,0.1942257217847767,0.42257217847769035,1.5643044619422568,0.023622047244094446,0.38057742782152215,0.5065616797900261,0.8267716535433072,-0.16010498687664032,-0.16010498687664032,-0.16010498687664032,-0.16010498687664032,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,-0.025841949947419285,0.03355194619118107,0.2858590668089145,1.4272538818299003,0,0,0,0
600594.SH,益佰制药,中成药,2004-03-23,2024-06-28,2024-06,REPEAT_SIGNAL,600594.SH_2024-06,243.16688567674112,60.68176999999999,60.8508,49.795199999999994,51.87,19,88.68047899999999,117.71510725564227,59.64585074435772,0.6548144210101137,-2.5356259894835507,656679.2749999999,0.023255813953488413,0.26578073089700993,0.18272425249169433,0.27906976744186074,0.05666666666666664,0.4110273761326393,0.609809523809524,1.004115095430885,-0.08000000000000018,-0.08000000000000018,-0.08000000000000018,-0.08000000000000018,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.03232077971137326,0.10932622440640438,0.04995355499789089,0.14628275322097695,0,0,0,0
600595.SH,中孚实业,铝,2002-06-26,2024-06-28,2024-06,NEW_EPISODE,600595.SH_2024-06,264.0604467805519,23.591150000000003,23.591150000000003,19.592650000000003,19.91253,19,24.822688,29.531785018899427,20.11359098110057,0.3794187816323057,-2.0853925838833374,1657131.247,-0.019999999999999907,0.21199999999999997,0.1319999999999999,0.752,0.17269076305220876,0.3654618473895581,0.6987951807228918,0.6987951807228918,-0.09236947791164662,-0.09236947791164662,-0.09236947791164662,-0.09236947791164662,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,-0.010410143983405673,0.05619369428592225,-0.00016692692982012147,0.6219855644659567,0,0,0,0
600603.SH,广汇物流,仓储物流,1992-01-13,2024-06-28,2024-06,NEW_EPISODE,600603.SH_2024-06,389.45466491458603,1042.00128,1042.00128,866.4868800000002,931.15008,19,1303.3329840000001,1655.144903779077,951.5210642209233,0.5398649832360519,-2.115806105908608,1654812.794,0.05800000000000005,0.1180000000000001,0.9239999999999999,0.5460000000000003,0.09523809523809534,0.41468253968253976,0.7162698412698414,0.7162698412698414,-0.051587301587301515,-0.06944444444444431,-0.06944444444444431,-0.06944444444444431,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.05525728764788129,-0.05154679146661145,0.7720170470613827,0.39667957861780234,0,0,0,0
600604.SH,市北高新,园区开发,1992-03-27,2024-06-28,2024-06,NEW_EPISODE,600604.SH_2024-06,387.023653088042,205.6821,206.20949,174.03869999999998,182.47693999999998,19,248.82260199999996,307.8383132061324,189.80689079386752,0.4743597304406651,-2.2484067596259307,570481.532,0.19942196531791923,0.3323699421965318,0.37572254335260125,0.49132947976878616,0.27167630057803493,0.2890173410404624,0.29768786127167646,0.5953757225433525,-0.06069364161849711,-0.06069364161849711,-0.06069364161849711,-0.06069364161849711,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.20507607836262587,0.17169616660293618,0.23900943168382538,0.35427889965642967,0,0,0,0
600606.SH,绿地控股,全国地产,1992-03-27,2024-06-28,2024-06,NEW_EPISODE,600606.SH_2024-06,387.023653088042,307.79265000000004,309.4386,218.91135,222.20325000000003,19,424.57280249999997,606.8297358749862,242.3158691250137,0.8585426683094534,-2.2207062167959646,3142962.9770000004,0.06666666666666643,0.5407407407407405,0.5555555555555554,0.20740740740740726,0.11851851851851847,0.7037037037037033,0.7037037037037033,1.5111111111111106,-0.029629629629629783,-0.029629629629629783,-0.029629629629629783,-0.029629629629629783,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.07232077971137307,0.3800669651471449,0.4188424438867795,0.07035682729505077,0,0,0,0
600608.SH,退市沪科,,1992-03-27,2024-06-28,2024-06,REPEAT_SIGNAL,600608.SH_2024-06,387.023653088042,252.93218000000002,255.82835,173.77020000000002,196.93956,19,401.60224000000005,545.8262616596754,257.3782183403247,0.7182431136822113,-2.838121938978257,178625.365,0.11165048543689315,0.40291262135922357,0.5533980582524272,1.0097087378640777,0.18627450980392157,0.8774509803921569,1.1960784313725492,1.3872549019607847,-0.07352941176470595,-0.11764705882352933,-0.11764705882352933,-0.11764705882352933,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.1282031326525498,0.2559928910730713,0.43191433931161627,0.8923611845935258,0,0,0,0
600620.SH,天宸股份,综合类,1992-11-17,2024-06-28,2024-06,NEW_EPISODE,600620.SH_2024-06,379.3035479632063,2411.95788,2442.00006,1785.36384,1832.5729799999997,19,4236.579159,6559.307099851469,1913.8512181485316,1.0965110546404728,-2.069985155574214,596485.5320000002,0.16604294082146698,0.383797947842343,0.33931036576280915,0.2784326218644997,0.2110185538149758,0.6065573770491806,0.9953161592505857,2.153577545381031,-0.11241217798594838,-0.11241217798594838,-0.11241217798594838,-0.11241217798594838,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.17442783358706715,0.2263649168572779,0.20573381232767018,0.14437602915697823,0,0,0,0
600622.SH,光大嘉宝,区域地产,1992-12-03,2024-06-28,2024-06,NEW_EPISODE,600622.SH_2024-06,378.7779237844941,507.61790999999994,509.93580000000003,421.85598,428.80965,19,668.7112649999999,903.8888930685114,433.53363693148845,0.7033757030203805,-2.04017377818023,565456.34,0.021621621621621623,0.4432432432432434,0.7459459459459459,0.5729729729729731,0.07027027027027022,0.47027027027027035,0.7459459459459459,0.9783783783783784,-0.07027027027027022,-0.07027027027027022,-0.07027027027027022,-0.07027027027027022,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.027275734666328266,0.28256946764964774,0.60923283427717,0.4359223928606166,0,0,0,0
600624.SH,ST复华,化学制药,1993-01-05,2024-06-28,2024-06,REPEAT_SIGNAL,600624.SH_2024-06,377.6938239159001,66.25125,66.60459,51.76431000000001,52.47099000000001,19,97.663176,132.669204915722,62.65714708427802,0.7168726299812732,-2.581965872724466,629147.625,0.42760942760942755,0.3097643097643097,1.2121212121212124,1.3804713804713806,0.5791245791245794,0.5791245791245794,0.7407407407407405,1.1313131313131315,-0.06397306397306413,-0.06397306397306413,-0.06397306397306413,-0.06397306397306413,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.4332635406541342,0.14909053417071405,1.0754081004524365,1.2434208003590241,0,0,0,0
600626.SH,申达股份,汽车配件,1993-01-07,2024-06-28,2024-06,NEW_EPISODE,600626.SH_2024-06,377.62812089356106,30.43628,33.00836,25.29212,25.93514,19,36.673574,45.75011013170941,27.59703786829059,0.49499054178408736,-2.366196497028123,430744.22499999986,0.3833333333333335,0.5625,0.5208333333333333,0.5125,0.4628099173553719,0.4628099173553719,0.4628099173553719,0.8719008264462811,-0.07851239669421484,-0.07851239669421484,-0.10743801652892548,-0.10743801652892548,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.37755493949098773,0.38891300126590833,0.37155135114114146,0.3629494198876435,0,0,0,0
600628.SH,新世界,百货,1993-01-19,2024-06-28,2024-06,NEW_EPISODE,600628.SH_2024-06,377.2339027595269,291.77736,292.26204,260.75784,262.69656000000003,19,336.918524,400.2976095953953,273.5394384046047,0.3762279665893068,-2.3421595090160925,262948.421,0.12199630314232923,0.2949737059968449,0.5179247027251395,0.3600010800425977,0.12730627306273057,0.19003690036900367,0.2509225092250922,0.5608856088560887,-0.01845018450184488,-0.01845018450184488,-0.022140221402214166,-0.022140221402214166,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.1255803123066993,0.13191068002318107,0.37841099197384476,0.22044127284529158,0,0,0,0
600643.SH,爱建集团,多元金融,1993-04-26,2024-06-28,2024-06,REPEAT_SIGNAL,600643.SH_2024-06,374.0473061760841,35.8266,35.994800000000005,30.948800000000002,31.7057,19,42.8275945,51.97384114004754,33.68134785995245,0.4271193256043154,-2.4320128108730246,924168.2350000001,0.12096574615144928,0.6666636993139057,0.38978247184724046,0.9946201046627707,0.12804625035876827,0.22811671087533147,0.2891246684350135,0.7002652519893902,-0.03448275862068961,-0.03448275862068961,-0.03448275862068961,-0.03448275862068961,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,0.11769970737001711,0.49272734786370065,0.24201008321416317,0.8416972160252465,0,0,0,0
600650.SH,锦江在线,公共交通,1993-06-07,2024-06-28,2024-06,NEW_EPISODE,600650.SH_2024-06,372.6675427069645,36.39196,36.981120000000004,31.40676,32.08656,19,42.062933,51.11072359428451,33.015142405715494,0.430202553601505,-2.20526169257323,261122.58300000004,1.0476858345021038,0.7958142131564976,0.9721510369149908,1.1978621713258621,1.4971751412429382,1.4971751412429382,1.4971751412429382,1.4971751412429382,-0.014124293785310549,-0.021186440677966156,-0.09463276836158185,-0.09463276836158185,-0.0056541130447066434,0.16067377559359564,0.13671311166877587,0.1370505801123565,1.067801005700074,0.6478227413281312,0.849365545563411,1.0763332167172195,0,0,0,0
