ts_code,name,industry,list_date,signal_date,pm,entry_role,episode_id,listing_age_months,month_open,month_high,month_low,month_close,month_n_days,bb_mid,bb_upper,bb_lower,bb_width,bb_z,amount_sum,ret_ec_1m,ret_ec_3m,ret_ec_6m,ret_ec_12m,mfe_1m,mfe_3m,mfe_6m,mfe_12m,mae_1m,mae_3m,mae_6m,mae_12m,idx_ret_1m,idx_ret_3m,idx_ret_6m,idx_ret_12m,excess_cc_1m,excess_cc_3m,excess_cc_6m,excess_cc_12m,censored_1m,censored_3m,censored_6m,censored_12m
000416.SZ,*ST民控(退),,1996-07-19,2005-08-31,2005-08,NEW_EPISODE,000416.SZ_2005-08,109.39553219448094,26.73979,29.111390000000004,19.80286,21.40369,23,43.3250035,60.39909435151476,26.250912648485244,0.7881864730381273,-2.5677869106635582,2086864.0238999997,0.02645502645502651,-0.08994708994709,-0.22486772486772477,-0.024068764328504577,0.3157894736842106,1.0221606648199444,1.2188365650969528,1.4875346260387814,0.0,-0.07479224376731308,-0.07479224376731308,-0.07479224376731308,-0.011341543846641322,-0.058292992038072367,0.13481177175520198,0.44268877786351335,0.0861337876139543,0.01120157929568999,-0.32317742272473104,-0.42079956156482856,0,0,0,0
000676.SZ,智度股份,互联网,1996-12-24,2005-08-31,2005-08,NEW_EPISODE,000676.SZ_2005-08,104.20499342969777,20.522100000000002,25.667940000000005,19.78698,23.03376,23,98.05016900000001,163.5631929240335,32.53714507596652,1.3363163897052228,-2.2901220095407684,672225.9260999999,0.5813333333333333,0.40266666666666673,0.44266666666666676,0.4602598759386225,0.9867021276595744,0.9867021276595744,3.862019922062225,3.963965501073207,-0.013297872340425565,-0.3005319148936171,-0.3005319148936171,-0.3005319148936171,-0.011341543846641322,-0.058292992038072367,0.13481177175520198,0.44268877786351335,0.5884692034211092,0.4572291622508382,0.30401801547884055,0.013687428192293627,0,0,0,0
600768.SH,富邦新材,铝,1996-11-11,2005-08-31,2005-08,NEW_EPISODE,600768.SH_2005-08,105.61760840998686,20.3763,21.6566,17.036759999999997,17.27193,23,29.383906500000002,41.04352694367388,17.724286056326118,0.7936058769907862,-2.0775936161063546,98331.49099999998,0.03939393939393954,-0.10303030303030303,-0.048484848484848464,0.10708172424590345,0.1679273827534038,0.31291060118932834,0.5202122750613276,0.8732533075342477,-0.028744326777609852,-0.028744326777609852,-0.028744326777609852,-0.028744326777609852,-0.011341543846641322,-0.058292992038072367,0.13481177175520198,0.44268877786351335,0.04916302644875925,-0.046094299943773454,-0.1847361287899978,-0.33728191250451767,0,0,0,0
000416.SZ,*ST民控(退),,1996-07-19,2005-09-30,2005-09,REPEAT_SIGNAL,000416.SZ_2005-09,110.38107752956635,22.41162,28.162750000000003,21.40369,23.00452,22,41.8779545,60.69268456940486,23.06322443059514,0.898550576027053,-2.0062402628556018,1972878.0869000002,-0.10824742268041232,-0.25773195876288657,-0.2860824742268041,0.06263464745189196,0.10567010309278357,0.26546391752577336,0.9381443298969074,1.3144329896907219,-0.13659793814432986,-0.13917525773195882,-0.13917525773195882,-0.13917525773195882,-0.04481181436070947,0.006604592148176547,0.15663533146136,0.5296241955456338,-0.06343560831970285,-0.2643365509110631,-0.4427178056881641,-0.4669895480937418,0,0,0,0
000626.SZ,远大控股,商贸代理,1996-11-28,2005-09-30,2005-09,NEW_EPISODE,000626.SZ_2005-09,106.04467805519053,41.0872,43.43504,36.432,37.28208,22,47.278616,56.841730178296345,37.715501821703654,0.4045428985610046,-2.0906444937544117,113656.5775,-0.14207650273224048,-0.3158469945355191,-0.39125683060109284,-0.33224043715846996,0.02062975027144409,0.23235613463626503,0.3626492942453856,0.4288816503800217,-0.1606948968512486,-0.1606948968512486,-0.1606948968512486,-0.1606948968512486,-0.04481181436070947,0.006604592148176547,0.15663533146136,0.5296241955456338,-0.10285376652962719,-0.32690860952059786,-0.5518579156090255,-0.8662148578691952,0,0,0,0
000635.SZ,英力特,化工原料,1996-11-20,2005-09-30,2005-09,NEW_EPISODE,000635.SZ_2005-09,106.30749014454665,16.53388,16.83704,12.942599999999999,13.105839999999999,22,16.556807,19.896175237742927,13.217438762257071,0.4033831206394963,-2.0668382486218424,585050.3143000001,-0.12892561983471085,-0.10080092992926293,0.033074862140822114,0.414620869540564,0.07651245551601416,0.2846975088967971,0.2846975088967971,0.5285285033237093,-0.09964412811387902,-0.09964412811387902,-0.09964412811387902,-0.09964412811387902,-0.04481181436070947,0.006604592148176547,0.15663533146136,0.5296241955456338,-0.017465765710464987,-0.03860559322861079,-0.04451737488627572,-0.006767209652321915,0,0,0,0
000635.SZ,英力特,化工原料,1996-11-20,2005-10-27,2005-10,REPEAT_SIGNAL,000635.SZ_2005-10,107.19448094612352,14.1086,14.1086,11.799919999999998,12.289639999999999,6,16.4073645,20.221383369952903,12.593345630047095,0.46491547986916537,-2.1592575393056967,70220.02149999999,0.023809523809523725,0.31746031746031766,0.36243386243386255,0.5555555555555556,0.04253338584368649,0.3700189753320684,0.3700189753320684,0.5723292138744507,-0.052242376505739596,-0.052242376505739596,-0.052242376505739596,-0.052242376505739596,-0.002803891897813715,0.15213709741841086,0.3378649795385502,0.6712348307964786,-0.00589286406900047,0.1234934336630531,-0.018688827918160733,-0.16506866156776234,0,0,0,0
000488.SZ,ST晨鸣,造纸,2000-11-20,2005-10-31,2005-10,NEW_EPISODE,000488.SZ_2005-10,59.32982917214191,16.22775,16.22775,13.136750000000001,13.353120000000002,15,19.909335000000002,25.320390468176637,14.498279531823368,0.5435696840880556,-2.423266602443183,286237.1931999999,-0.03233256351039249,0.3233256351039262,0.23973870351456172,0.30774736757165044,0.0254629629629628,0.3726851851851851,0.42361111111111094,0.7560315491810152,-0.09490740740740755,-0.09490740740740755,-0.09490740740740755,-0.09490740740740755,-0.002803891897813715,0.15213709741841086,0.3378649795385502,0.6712348307964786,-0.027288700694778845,0.17425179147047798,-0.0952565105065939,-0.36046027024433824,0,0,0,0
000626.SZ,远大控股,商贸代理,1996-11-28,2005-10-31,2005-10,REPEAT_SIGNAL,000626.SZ_2005-10,107.06307490144546,37.0392,38.0512,31.291040000000002,31.776799999999998,16,45.952895999999996,56.39855587244845,35.50723612755154,0.4546246605414576,-2.7142557144505477,179536.3468,-0.15345268542199497,-0.2506393861892583,-0.40409207161125316,-0.24552429667519182,0.030573248407643305,0.3668789808917199,0.5987261146496818,0.6764331210191086,-0.1847133757961782,-0.1847133757961782,-0.1847133757961782,-0.1847133757961782,-0.002803891897813715,0.15213709741841086,0.3378649795385502,0.6712348307964786,-0.15388400619135822,-0.4056402821317866,-0.7442344062901425,-0.9196424741085804,0,0,0,0
000729.SZ,燕京啤酒,啤酒,1997-07-16,2005-10-31,2005-10,NEW_EPISODE,000729.SZ_2005-10,99.50722733245729,18.2352,18.263039999999997,15.39552,15.757439999999999,16,20.555325,24.23716239642387,16.87348760357613,0.35823684582207965,-2.606244917095002,165063.3437,0.05653710247349841,0.25265017667844525,0.598939929328622,0.7139522663579871,0.07420494699646651,0.2844522968197878,0.3568904593639577,0.49367536858779104,-0.04770318021201414,-0.04770318021201414,-0.04770318021201414,-0.04770318021201414,-0.002803891897813715,0.15213709741841086,0.3378649795385502,0.6712348307964786,0.05934099437131213,0.10051307926003439,0.26107494979007173,0.04271743556150853,0,0,0,0
