stock_code,stock_name,n_signals,mean_pct,median_pct,best_pct,worst_pct,stock_tier
300757,罗博特科,30,23.7621745917158,1.1955576938827,172.85768730635658,-30.557415093497546,T3_赚1-5%
301413,安培龙,3,23.471753767470997,32.05086544171964,36.08511304363844,2.27928281705491,T3_赚1-5%
600306,*ST商城,1,23.12687312687313,23.12687312687313,23.12687312687313,23.12687312687313,T4_赚5-10%
301512,智信精密,6,23.0155233884489,20.157602477642463,52.84715284715284,1.10778969579743,T4_赚5-10%
600078,*ST澄星,1,22.35470951067282,22.35470951067282,22.35470951067282,22.35470951067282,T4_赚5-10%
300163,ST先锋,1,22.30759894311296,22.30759894311296,22.30759894311296,22.30759894311296,T4_赚5-10%
000662,天夏智慧,2,21.968991348219365,21.968991348219365,24.28048142333856,19.65750127310017,T4_赚5-10%
688535,华海诚科,11,21.89666236407498,1.73288556697226,87.4408206862033,-25.13946002318096,T4_赚5-10%
002640,*ST跨境,1,21.66051770012167,21.66051770012167,21.66051770012167,21.66051770012167,T4_赚5-10%
301555,惠柏新材,7,21.444551027113935,28.190393677119353,45.41398624443609,-8.638940358472889,T4_赚5-10%
605011,杭州热电,17,21.440180554126787,7.373374700107389,172.51274593585015,-14.44574382963007,T4_赚5-10%
301608,博实结,1,21.23618404219451,21.23618404219451,21.23618404219451,21.23618404219451,T4_赚5-10%
688652,京仪装备,2,20.417828839477647,20.417828839477647,41.69275914242358,-0.85710146346829,T4_赚5-10%
688498,源杰科技,11,19.795294048234293,4.78001950174302,79.14272928599577,-18.00208259589046,T4_赚5-10%
600306,商业城,1,19.5022471618216,19.5022471618216,19.5022471618216,19.5022471618216,T4_赚5-10%
300423,鲁亿通,1,19.26669821406663,19.26669821406663,19.26669821406663,19.26669821406663,T4_赚5-10%
300202,*ST聚龙,1,19.0299062639488,19.0299062639488,19.0299062639488,19.0299062639488,T4_赚5-10%
600396,华电辽能,1,17.97726083440369,17.97726083440369,17.97726083440369,17.97726083440369,T4_赚5-10%
000889,ST中嘉,2,17.83820427455326,17.83820427455326,22.998388894342668,12.678019654763851,T4_赚5-10%
600721,百花村,1,17.45829927648112,17.45829927648112,17.45829927648112,17.45829927648112,T4_赚5-10%
300040,九洲电气,1,17.30940069702287,17.30940069702287,17.30940069702287,17.30940069702287,T4_赚5-10%
603717,天域生物,1,17.248021439638208,17.248021439638208,17.248021439638208,17.248021439638208,T4_赚5-10%
300781,因赛集团,30,17.20862658638832,1.856934656600545,162.24329013173636,-29.258416653374642,T4_赚5-10%
301004,嘉益股份,12,16.963081267994763,16.276244368117176,35.85937304650057,-1.5713831903954398,T4_赚5-10%
001309,德明利,13,16.892530449103546,20.7750626723794,58.21657612702391,-24.33891094345374,T4_赚5-10%
688612,威迈斯,6,16.771827291749172,14.55038297480072,45.64278037331932,0.58101586826029,T4_赚5-10%
603311,金海环境,2,16.620494192217713,16.620494192217713,36.746573708202554,-3.5055853237671295,T4_赚5-10%
300188,国投智能,7,16.464861149682896,2.24010224010222,65.729007834271,-4.89110030985477,T4_赚5-10%
300949,奥雅股份,16,16.457324779363482,13.6763397884286,68.95359361112787,-9.16812366782406,T4_赚5-10%
301503,智迪科技,7,16.45191927736044,18.3545518520888,45.44506550695308,-10.099284512797151,T4_赚5-10%
300125,易世达,2,16.295167349251273,16.295167349251273,16.62545599197182,15.96487870653073,T4_赚5-10%
002022,*ST科华,2,16.21780212565786,16.21780212565786,18.01800214898454,14.41760210233118,T4_赚5-10%
603729,ST龙韵,1,16.13261362509106,16.13261362509106,16.13261362509106,16.13261362509106,T4_赚5-10%
300367,东方网力,2,16.07201026996249,16.07201026996249,47.63393602984047,-15.48991548991549,T4_赚5-10%
688500,*ST慧辰,2,15.774454359472184,15.774454359472184,25.88762588762587,5.6612828313185,T5_赚10-25%
688506,百利天恒,7,15.75139302201109,18.38917941093909,32.62172071105076,-8.73309088557922,T5_赚10-25%
301280,珠城科技,9,15.750285873540804,10.121373339435651,50.04060064718643,-3.82590382590383,T5_赚10-25%
301281,科源制药,10,15.685549830791922,5.024929983463865,116.88837478311164,-5.8912102390363295,T5_赚10-25%
300551,古鳌科技,22,15.68191218630087,13.426351631717043,57.49375179980163,-32.62024984079363,T5_赚10-25%
300083,劲胜智能,3,15.571613732480776,17.45304586953178,19.838145048229112,9.42365027968143,T5_赚10-25%
300278,*ST华昌,1,15.560115560115559,15.560115560115559,15.560115560115559,15.560115560115559,T5_赚10-25%
301191,菲菱科思,14,15.369563851175917,12.915030881981455,57.97684322773022,-15.86828011785853,T5_赚10-25%
301448,开创电气,11,15.356441252151757,11.97911819029833,90.61923991501456,-38.38461508966378,T5_赚10-25%
300913,兆龙互连,20,15.342120389295747,13.33344204314179,61.645777568316575,-7.90772353898606,T5_赚10-25%
003007,直真科技,21,15.318352869816465,4.13875731119794,108.83791375594657,-12.83645129798972,T5_赚10-25%
301311,昆船智能,15,15.212982174931648,4.30182843975948,60.666444411418574,-5.02965829526063,T5_赚10-25%
301596,瑞迪智驱,2,14.883368567991115,14.883368567991115,37.13590878395347,-7.36917164797124,T5_赚10-25%
002122,天马股份,2,14.757350286292414,14.757350286292414,23.33345666679001,6.18124390579482,T5_赚10-25%
600396,*ST金山,1,14.75703783396094,14.75703783396094,14.75703783396094,14.75703783396094,T5_赚10-25%
000780,*ST平能,1,14.736748400114742,14.736748400114742,14.736748400114742,14.736748400114742,T5_赚10-25%
002706,良信电器,3,14.52806164282792,19.73631787348977,22.1495653566923,1.69830169830169,T5_赚10-25%
000564,供销大集,9,14.352842653820371,8.58706510880424,118.43441532560703,-18.54991854991855,T5_赚10-25%
300175,朗源股份,36,14.19026598258121,3.9114085815346096,220.9448779069032,-34.52493452493452,T5_赚10-25%
688702,盛科通信,7,14.139731565534072,19.8801198801199,59.12179022380721,-30.78515018468828,T5_赚10-25%
301508,中机认检,4,14.137605788998414,13.404341361801631,34.59432134130931,-4.85258090891891,T5_赚10-25%
301536,星宸科技,2,14.120454303865856,14.120454303865856,33.492140237502824,-5.251231629771111,T5_赚10-25%
000151,中成股份,25,14.103166327968554,1.96585878968011,154.05628853904716,-14.16782860633127,T5_赚10-25%
300600,瑞特股份,1,13.93565112573378,13.93565112573378,13.93565112573378,13.93565112573378,T5_赚10-25%
002163,中航三鑫,1,13.87929476666678,13.87929476666678,13.87929476666678,13.87929476666678,T5_赚10-25%
002058,*ST威尔,1,13.79070367834411,13.79070367834411,13.79070367834411,13.79070367834411,T5_赚10-25%
301499,维科精密,9,13.728789229124212,12.894098908084919,44.111207940995186,-19.06827349865323,T5_赚10-25%
000736,中交地产,30,13.700284114009085,1.709884318579975,249.50722629805728,-17.98624692448425,T5_赚10-25%
301073,君亭酒店,23,13.629399286096556,8.00486990963182,68.76456876456875,-20.92201509389524,T5_赚10-25%
600831,ST广网,1,13.62264109516855,13.62264109516855,13.62264109516855,13.62264109516855,T5_赚10-25%
301578,辰奕智能,2,13.542915535504935,13.542915535504935,20.00691964427234,7.07891142673753,T5_赚10-25%
688716,中研股份,8,13.421830286669222,6.1113957973845645,46.08898906419569,-6.38036771008276,T5_赚10-25%
603322,ST超讯,1,13.317833408126889,13.317833408126889,13.317833408126889,13.317833408126889,T5_赚10-25%
301380,挖金客,17,13.296177928689605,7.81445759024235,48.56160531426086,-14.749201918244669,T5_赚10-25%
603700,宁波水表,1,13.26233196280741,13.26233196280741,13.26233196280741,13.26233196280741,T5_赚10-25%
301083,百胜智能,21,13.256199512365335,4.97867640724785,116.91352126134737,-11.04014883739539,T5_赚10-25%
600506,统一股份,17,13.123276916231578,1.35636957794391,80.16606611311296,-4.97765145652469,T5_赚10-25%
301165,锐捷网络,8,13.01239308668025,9.025951013651175,40.36505011234257,-2.2204210883456,T5_赚10-25%
300554,三超新材,32,12.881310132337035,8.16952299834896,114.2784751480404,-38.71391766128607,T5_赚10-25%
002855,捷荣技术,38,12.824534248424543,0.8577484415860199,270.5273055118256,-18.71927355798324,T5_赚10-25%
688695,中创股份,3,12.60881140784142,-6.49327294563997,50.9733372270496,-6.653630057885369,T5_赚10-25%
000017,深中华A,27,12.600767126924948,5.87419225292979,200.17041781747662,-15.66874683757799,T5_赚10-25%
301550,斯菱股份,4,12.529916682300502,12.900624721621096,44.94778791533043,-20.629370629370612,T5_赚10-25%
000803,*ST金宇,1,12.503452021077269,12.503452021077269,12.503452021077269,12.503452021077269,T5_赚10-25%
002534,杭锅股份,11,12.392243025001756,3.20258254142553,74.76613221294073,-8.576272212635839,T5_赚10-25%
603389,*ST亚振,1,12.35223699812937,12.35223699812937,12.35223699812937,12.35223699812937,T5_赚10-25%
600530,*ST交昂,1,12.29080996522857,12.29080996522857,12.29080996522857,12.29080996522857,T5_赚10-25%
002611,东方精工,33,12.277192982160859,3.7260611728696804,118.13934857413119,-9.53252755827862,T5_赚10-25%
002335,科华恒盛,2,12.188644049507479,12.188644049507479,26.70256572695599,-2.32527762794103,T5_赚10-25%
300823,建科智能,2,12.186823247706776,12.186823247706776,29.24818372289195,-4.874537227478401,T5_赚10-25%
605588,冠石科技,20,12.184235817960104,5.310656756685265,56.512826921808525,-9.94853072089818,T5_赚10-25%
301567,贝隆精密,3,12.17605377716383,4.3769303239469,30.51300078879242,1.63823021875217,T5_赚10-25%
301231,荣信文化,16,12.172106238293892,9.59876674162387,50.25846088516388,-3.3059366820598997,T5_赚10-25%
002723,金莱特,10,12.152761342517511,11.61733243002828,49.302585356178554,-7.85913116010204,T5_赚10-25%
301261,恒工精密,10,12.102719641786825,7.3121967007461155,51.17709614863315,-12.41017047468658,T5_赚10-25%
600470,*ST六化,1,12.03371527258168,12.03371527258168,12.03371527258168,12.03371527258168,T5_赚10-25%
000957,中通客车,36,11.792384138911048,0.09023253524421998,230.1782962799912,-14.529914529914532,T5_赚10-25%
301337,亚华电子,6,11.751076182781846,5.885054108842395,60.68331530109463,-13.060213728365161,T5_赚10-25%
601127,小康股份,12,11.598575616910273,10.735411845678339,51.47802454835049,-18.926484990706772,T5_赚10-25%
300530,领湃科技,17,11.557329117473024,-1.3368706764933,72.92648871596239,-8.67151234873399,T5_赚10-25%
600375,华菱星马,2,11.490733542190195,11.490733542190195,22.1627455760037,0.8187215083766901,T5_赚10-25%
600661,昂立教育,37,11.484675932293628,3.97765499806317,90.66479243470395,-14.77535471414582,T5_赚10-25%
300730,科创信息,25,11.465535067899621,8.22510822510822,60.87360914947124,-19.886517057030808,T5_赚10-25%
688426,康为世纪,12,11.44198189284816,1.444604584322015,47.95165516004314,-15.47634382476717,T5_赚10-25%
688249,晶合集成,13,11.35141403413233,6.58951056302048,55.50625844743495,-8.0625076946352,T5_赚10-25%
002668,奥马电器,17,11.350558356413288,9.75988629619917,51.408224802720206,-7.6232409565742705,T5_赚10-25%
300291,百纳千成,17,11.263796390135814,9.11074740861974,49.07573047107934,-13.94432339314227,T5_赚10-25%
002312,三泰控股,10,11.22483036571975,6.84275936265327,43.0757307791666,-4.9371680950628205,T5_赚10-25%
300720,海川智能,35,11.185481508385992,4.84021473032461,88.66130950194002,-16.62210782936531,T5_赚10-25%
300559,佳发教育,28,11.135409007138483,7.204530860659769,75.284837861525,-20.34397320740932,T5_赚10-25%
301398,星源卓镁,11,11.134052318088791,11.181780576215921,91.1444719663898,-34.670534582312264,T5_赚10-25%
603003,龙宇股份,8,11.07500555436389,5.0008804115948156,36.814405107088064,-5.64362025290677,T5_赚10-25%
301502,华阳智能,1,11.05853211116369,11.05853211116369,11.05853211116369,11.05853211116369,T5_赚10-25%
688981,中芯国际,25,11.005534745506802,2.2826847929233,124.79863154652287,-16.8058665983157,T5_赚10-25%
688629,华丰科技,9,10.978618690079971,4.7364133597114,47.46551983980374,-23.50557880180861,T5_赚10-25%
301299,卓创资讯,18,10.923662897913415,17.102733730760733,30.973788116645263,-20.07992007992007,T5_赚10-25%
002716,湖南白银,3,10.837355187614298,11.81800655484868,17.33720824629916,3.3568507616950503,T5_赚10-25%
301319,唯特偶,13,10.79219252035203,4.64445948316918,35.32528886333961,-7.22795364961709,T5_赚10-25%
600228,返利科技,32,10.76674421594732,5.849101331596,97.47375911759477,-11.29560095077337,T5_赚10-25%
001229,魅视科技,21,10.67347174734717,8.273229660512909,68.93483874615953,-13.24940120120842,T5_赚10-25%
688529,豪森股份,22,10.672787277528519,7.668865044656711,60.61505704520249,-16.51555299046119,T5_赚10-25%
301396,宏景科技,14,10.615071034178223,8.481269669766585,50.848611140345334,-45.263861613671494,T5_赚10-25%
301320,豪江智能,11,10.555058287201222,5.82637701281769,39.1924271101649,-2.46065174019063,T5_赚10-25%
600640,国脉文化,16,10.414515389602023,0.155033363376485,84.03794247102195,-5.74727416832681,T5_赚10-25%
603219,富佳股份,18,10.281046976036489,8.03685426801005,53.48288075560803,-11.02988914805106,T5_赚10-25%
300799,左江科技,21,10.261735065453438,1.15186018800479,62.31445134790863,-23.66341847310704,T5_赚10-25%
600744,华银电力,40,10.250606305585887,1.1702741088463298,101.4652014652015,-10.77172086074162,T5_赚10-25%
600243,青海华鼎,26,10.222758398856374,7.04155638115394,94.92702419531687,-15.84173402355219,T5_赚10-25%
688205,德科立,16,10.205102659370386,8.240272303799696,43.49835275388596,-11.740836653815261,T5_赚10-25%
688525,佰维存储,12,10.205075158945297,8.82367825028609,81.050727697958,-40.03678824072797,T5_赚10-25%
300836,佰奥智能,37,10.12533642361536,3.84847273178516,100.67651646599019,-23.31175418840275,T5_赚10-25%
300902,国安达,26,10.081912408837214,4.899657482036551,40.53277536616599,-17.907699364653002,T5_赚10-25%
000426,兴业银锡,12,10.049898550995634,9.44533557390844,26.25977718380183,-9.04617770289412,T5_赚10-25%
688123,聚辰股份,35,10.031982736909695,4.49719587987442,70.41781747664102,-20.36367976217599,T5_赚10-25%
600199,金种子酒,29,10.023474800283566,0.52059741500738,69.72595214025918,-13.30615170199275,T5_赚10-25%
002400,省广集团,36,9.98163141520012,2.680130031987555,86.03304822386093,-15.86427756640521,T5_赚10-25%
603922,金鸿顺,36,9.962852741948451,4.89121390389569,105.07115479182525,-35.9349793772632,T5_赚10-25%
300293,蓝英装备,33,9.93416398471869,4.73901098901099,119.38845468257236,-37.33067229726473,T5_赚10-25%
688362,甬矽电子,8,9.874257829312205,12.165382153379495,31.94923828065303,-16.724784649312948,T5_赚10-25%
603721,中广天择,27,9.749314048235192,8.2925171993998,72.71617271617275,-21.1378272750114,T5_赚10-25%
301456,盘古智能,11,9.739865286792629,8.248384110453099,40.53173717039262,-7.77905368652699,T5_赚10-25%
601599,浙文影业,29,9.677658948277905,7.50495179560923,44.78275347840568,-9.74757329897516,T5_赚10-25%
301538,骏鼎达,4,9.66757675070474,7.495840375183314,36.84878942261549,-13.17016317016316,T5_赚10-25%
301233,盛帮股份,16,9.656180671074544,12.913355506705845,45.548093524972124,-18.45761076530306,T5_赚10-25%
002793,东音股份,1,9.63206535162255,9.63206535162255,9.63206535162255,9.63206535162255,T5_赚10-25%
605086,龙高股份,35,9.628042253151968,5.68378989431621,82.2359001200311,-11.44677403613065,T5_赚10-25%
601567,三星医疗,28,9.615315855775522,1.8540205359666349,107.99389884563388,-9.18803418803418,T5_赚10-25%
301030,仕净科技,18,9.57596892825339,4.17525734828716,68.52966633561466,-31.3785256277269,T5_赚10-25%
301137,哈焊华通,21,9.573455843836312,7.09470574436816,38.2397934122072,-11.74284652545519,T5_赚10-25%
300071,*ST嘉信,1,9.52902519167582,9.52902519167582,9.52902519167582,9.52902519167582,T5_赚10-25%
002915,中欣氟材,28,9.51741603076836,11.463489572470015,45.77305958974906,-11.0437301392075,T5_赚10-25%
300157,恒泰艾普,26,9.506921304783924,0.8303629189448101,72.48574210599527,-16.19119135897657,T5_赚10-25%
300672,国科微,31,9.496751395960429,0.53843919658618,69.24467473918024,-36.35073564025606,T5_赚10-25%
301052,果麦文化,18,9.491002912864252,9.004713719442575,61.100161100161124,-16.622224058035982,T5_赚10-25%
001278,一彬科技,10,9.482958029393028,6.65390481357648,34.67715080618305,-1.92178642026665,T5_赚10-25%
301591,肯特股份,2,9.439486890882035,9.439486890882035,29.67563410041289,-10.796660318648819,T5_赚10-25%
301266,宇邦新材,16,9.434544463751823,-0.034824034224864964,52.31818329163465,-20.309245990738102,T5_赚10-25%
300149,量子生物,3,9.42394289614859,6.97188116542955,25.42807745759776,-4.12812993458154,T5_赚10-25%
002162,悦心健康,34,9.414663598459818,3.723835452818755,79.38464804949822,-20.29087051711485,T5_赚10-25%
002207,准油股份,25,9.397913337395625,0.87405630581118,104.39119703825588,-25.33624820620336,T5_赚10-25%
603863,ST松炀,3,9.358863843574687,10.26011026011026,14.32562039849489,3.49086087211891,T5_赚10-25%
300803,指南针,35,9.341514371709495,5.17784102689762,160.23617530794567,-32.74115801237689,T5_赚10-25%
002992,宝明科技,30,9.27483534156611,3.7506397426415248,90.4935455424055,-40.31942083890135,T5_赚10-25%
301131,聚赛龙,15,9.273321825815845,7.37561757969922,34.33134452242732,-8.20239668165933,T5_赚10-25%
001300,三柏硕,18,9.223544640678643,2.2505357451540853,64.41502422810841,-10.85179966149316,T5_赚10-25%
002175,东方网络,2,9.212770680715204,9.212770680715204,11.989920907118359,6.435620454312049,T5_赚10-25%
301183,东田微,11,9.19186361580361,2.87584755669862,69.97104673376904,-13.447818475751419,T5_赚10-25%
301285,鸿日达,12,9.18091265743321,5.587495293377636,27.977152139932993,-9.19718579293047,T5_赚10-25%
600654,中安科,2,9.17445127971443,9.17445127971443,15.6737998843262,2.67510267510266,T5_赚10-25%
000628,高新发展,42,9.171271092111706,2.09528672226487,154.9546262121113,-39.11499217407771,T5_赚10-25%
300049,福瑞股份,24,9.116503906429198,4.811069773470354,50.57160341782263,-17.507575665178308,T5_赚10-25%
688195,腾景科技,18,9.087604531583274,5.91475179058409,48.43411174706342,-12.72187969962556,T5_赚10-25%
002409,雅克科技,38,9.066523197743336,6.899905954748915,52.29506615888897,-25.51361418714538,T5_赚10-25%
601127,赛力斯,13,9.063283100990772,0.49356584010049004,69.00617887575945,-18.538923543339187,T5_赚10-25%
301188,力诺特玻,17,9.002594700579342,9.25510357973469,42.72573702050726,-12.41462939576147,T5_赚10-25%
301076,新瀚新材,27,8.996854440581787,5.81734167646657,64.35805909490122,-30.768713152132833,T5_赚10-25%
001212,中旗新材,21,8.967626822911601,4.88275121416093,70.59408694389685,-19.41081385761334,T5_赚10-25%
001314,亿道信息,8,8.962042962929837,4.53315016365527,33.00711385388806,-7.4057897587309105,T5_赚10-25%
600686,金龙汽车,30,8.957221563247929,5.766584503697921,65.00740638671675,-10.10440937871995,T5_赚10-25%
300487,蓝晓科技,29,8.904476051978383,0.26816309538824,83.49532912639708,-11.33621440610336,T5_赚10-25%
000975,山金国际,4,8.89783617056345,9.496564042018601,14.700114700114689,1.8981018981019102,T5_赚10-25%
600671,天目药业,2,8.889449421010895,8.889449421010895,10.02950537834259,7.7493934636791995,T5_赚10-25%
301362,民爆光电,12,8.853816581905535,2.6610729747882846,40.54910606634745,-5.72682993797708,T5_赚10-25%
000909,*ST数源,24,8.807615759685826,4.250782370131385,90.41468086054077,-36.87569445145202,T5_赚10-25%
301070,开勒股份,17,8.800869787507708,7.717282717282729,54.54470341688386,-49.09451680683508,T5_赚10-25%
300711,广哈通信,37,8.7750173449042,7.02325843170916,92.42019242019241,-37.89993789993788,T5_赚10-25%
000829,天音控股,32,8.759231713022121,1.495250734965075,144.11072798169573,-14.54862794703074,T5_赚10-25%
301297,富乐德,9,8.75608373277156,11.29086629857047,23.3895173289113,-5.17122109039308,T5_赚10-25%
300629,新劲刚,32,8.750508462503332,7.025712040493746,46.77337871254223,-16.95051936015791,T5_赚10-25%
688223,晶科能源,20,8.700438901582794,2.46735382359252,50.56259113311414,-14.395511347247169,T5_赚10-25%
300010,ST豆神,1,8.676852862899361,8.676852862899361,8.676852862899361,8.676852862899361,T5_赚10-25%
002581,未名医药,31,8.659796409593541,3.3679271329471696,128.65017202503046,-31.848087187892993,T5_赚10-25%
603108,润达医疗,23,8.65019611162976,4.54661617452314,60.705436295987504,-10.036200358781,T5_赚10-25%
300988,津荣天宇,22,8.646647995135762,4.9158303313304,81.78168863100368,-38.523015446092366,T5_赚10-25%
002232,启明信息,26,8.645057544422224,5.144761112381605,38.91067610075875,-8.59382163729989,T5_赚10-25%
301388,欣灵电气,15,8.634023461751916,5.45010545010546,53.40768091202375,-25.63926990156497,T5_赚10-25%
002813,路畅科技,31,8.59473170812919,6.73618760710519,32.69734524089931,-12.81910667707212,T5_赚10-25%
300925,法本信息,28,8.590565634857208,5.713240246216765,41.77603218699111,-8.56762285333715,T5_赚10-25%
301258,富士莱,17,8.5823000800336,1.54809840591461,49.30493519914176,-6.744498994354379,T5_赚10-25%
300466,赛摩智能,33,8.575221689758186,-2.15480721809835,87.91692178788955,-14.08280677331996,T5_赚10-25%
688359,三孚新科,26,8.557100386512808,6.83176229500598,56.76219804660172,-20.68906703053045,T5_赚10-25%
300268,佳沃食品,12,8.540475271447011,9.04592742603711,22.79387279387277,-6.05519666622497,T5_赚10-25%
603341,龙旗科技,3,8.498616475444917,10.05656303594739,18.71226959047289,-3.2729832000855303,T5_赚10-25%
600242,中昌数据,2,8.485737704042714,8.485737704042714,16.91885627149683,0.0526191365886,T5_赚10-25%
300394,天孚通信,30,8.476508335034161,4.36342746341031,50.5419029071847,-22.6077215678602,T5_赚10-25%
301428,世纪恒通,8,8.439398875988605,9.406185426321864,41.045324049110334,-17.45097008254902,T5_赚10-25%
301361,众智科技,14,8.424983305830077,3.8872807875738697,53.62415362415365,-22.79226150193891,T5_赚10-25%
000975,银泰黄金,27,8.421178013984514,6.10725733820696,36.87186176269146,-7.96524538855827,T5_赚10-25%
002469,三维工程,2,8.406436721969484,8.406436721969484,16.51791148889796,0.29496195504100997,T5_赚10-25%
300475,香农芯创,22,8.405864788634359,2.98471650827034,51.58368669264555,-9.17888128793799,T5_赚10-25%
002976,瑞玛精密,19,8.394389809740595,5.40741309972081,37.321605010542584,-12.81268706914733,T5_赚10-25%
600892,大晟文化,24,8.393340028498844,5.36953740650314,50.578284689071864,-31.84897294486334,T5_赚10-25%
300556,丝路视觉,28,8.39157535895953,6.700915200006925,74.59051016097995,-14.721974314237759,T5_赚10-25%
605333,沪光股份,27,8.376341202527437,0.025918665717169997,103.02826425275401,-15.80173812520052,T5_赚10-25%
000886,海南高速,28,8.336681125261345,1.6707517533482048,70.74913217346452,-9.576589418486629,T5_赚10-25%
300169,天晟新材,34,8.334877502052086,1.39902768449814,49.050949050949086,-9.810562273944411,T5_赚10-25%
688682,霍莱沃,31,8.247139591161929,9.17653774796634,53.55792666717036,-41.89679739367687,T5_赚10-25%
300609,汇纳科技,31,8.235790548285447,4.568328867394309,52.84287752190748,-26.73243516888062,T5_赚10-25%
002217,*ST合泰,1,8.22510822510824,8.22510822510824,8.22510822510824,8.22510822510824,T5_赚10-25%
600929,湖南盐业,3,8.22217709205888,9.38974669544618,10.75880641098034,4.51797816975012,T5_赚10-25%
001239,永达股份,7,8.219171275389948,4.39408615700411,47.25432048266695,-10.61570008938428,T5_赚10-25%
000526,学大教育,30,8.179096406220344,8.08782432421454,52.46077963848001,-33.02152393061481,T5_赚10-25%
688126,沪硅产业,33,8.1446957787053,4.5545920484616,83.31456977437234,-10.69015179233319,T5_赚10-25%
605289,罗曼股份,24,8.13666885650761,7.42392096245797,45.49018344084761,-13.86297118781195,T5_赚10-25%
002112,三变科技,21,8.133238527355015,6.74257249599716,38.0437744074108,-13.41991341991341,T5_赚10-25%
001389,广合科技,3,8.12845638697582,-3.28478860588952,34.42179122652495,-6.75163345970797,T5_赚10-25%
002420,毅昌股份,4,8.122103813073922,6.0072223891625995,25.568875568875548,-5.09490509490506,T5_赚10-25%
301302,华如科技,24,8.121851522666676,7.357172375844209,38.09719692072635,-34.53878542797831,T5_赚10-25%
601600,中国铝业,29,8.12164129213772,4.33189730786773,41.67017651338212,-6.63089936697685,T5_赚10-25%
002025,航天电器,26,8.108302196311406,4.70307061543976,32.91702983520201,-12.25857567968655,T5_赚10-25%
688578,艾力斯,33,8.088102838435534,8.64898848605568,36.69536570299929,-13.95741711000222,T5_赚10-25%
300249,依米康,23,8.078135902086512,2.74086103469992,200.61821792296524,-35.76416885191165,T5_赚10-25%
