date,ts_code,name,event_type,shares_before,shares_change,shares_after,cash_before,cash_change,cash_after,price,fee,reason
2020-06-02,ETF,ETF,ETF_BUY,0,0,0,217010.63,-212008.73,5001.9,2.036,52.99,rebalance
2020-06-16,ETF,ETF,ETF_SELL,0,0,0,5001.9,198774.27,203776.17,2.035,49.71,ensure_cash
2020-06-16,600703.SH,,BUY,0,8700,8700,203776.17,-198348.66,5427.51,22.792769999999997,51.56,initial entry
2020-06-16,ETF,ETF,ETF_BUY,0,0,0,5427.51,-417.01,5010.5,2.058,5.0,rebalance
2020-06-18,000063.SZ,,SELL,5300,-5300,0,5010.5,213424.84,218435.34,40.31964,269.25,TAKE_PROFIT_DYN
2020-06-18,002415.SZ,,TAX_SETTLE,7100,0,7100,218435.34,-994.0,217441.34,,0.0,div tax settlement FIFO rate=994.0
2020-06-18,002415.SZ,,SELL,7100,-7100,0,218435.34,211312.37,429747.71,29.94003,267.84,TAKE_PROFIT_DYN
2020-06-18,ETF,ETF,ETF_BUY,0,0,0,429747.71,-424684.3,5063.41,2.06,106.14,rebalance
2020-07-06,600703.SH,,SELL,8700,-8700,0,5063.41,228032.77,233096.18,26.24373,287.68,TAKE_PROFIT_DYN
2020-07-06,ETF,ETF,ETF_BUY,0,0,0,233096.18,-228076.0,5020.18,2.086,57.0,rebalance
2020-09-02,ETF,ETF,ETF_SELL,0,0,0,5020.18,198685.78,203705.96,2.324,49.68,ensure_cash
2020-09-02,002456.SZ,,BUY,0,11700,11700,203705.96,-198799.22,4906.74,16.986969999999996,51.67,initial entry
2020-09-04,ETF,ETF,ETF_SELL,0,0,0,4906.74,198931.07,203837.82,2.3,49.75,ensure_cash
2020-09-04,002456.SZ,,BUY_ADD,11700,12300,24000,203837.82,-199264.81,4573.01,16.19618,51.8,level 2
2020-09-08,ETF,ETF,ETF_SELL,0,0,0,4573.01,199156.59,203729.6,2.238,49.8,ensure_cash
2020-09-08,002456.SZ,,BUY_ADD,24000,12700,36700,203729.6,-199768.44,3961.16,15.72571,51.93,level 3
2020-09-08,ETF,ETF,ETF_SELL,0,0,0,3961.16,199827.15,203788.31,2.238,49.97,ensure_cash
2020-09-08,600030.SH,,BUY,0,6600,6600,203788.31,-197919.12,5869.19,29.979949999999995,51.45,initial entry
2020-09-09,ETF,ETF,ETF_SELL,0,0,0,5869.19,197796.99,203666.19,2.155,49.46,ensure_cash
2020-09-09,600745.SH,,BUY,0,1600,1600,203666.19,-197048.02,6618.17,123.12299999999999,51.22,initial entry
2020-09-10,ETF,ETF,ETF_SELL,0,0,0,6618.17,197109.85,203728.02,2.215,49.29,ensure_cash
2020-09-10,002456.SZ,,BUY_ADD,36700,13400,50100,203728.02,-198838.27,4889.75,14.834819999999999,51.68,level 4
2020-09-11,ETF,ETF,ETF_SELL,0,0,0,4889.75,13620.86,18510.61,2.165,5.0,ensure_cash
2020-09-11,600745.SH,,BUY_ADD,1600,100,1700,18510.61,-11706.81,6803.8,117.01689999999999,5.12,level 2
2020-09-11,ETF,ETF,ETF_BUY,0,0,0,6803.8,-1745.14,5058.66,2.173,5.0,rebalance
2020-10-12,600030.SH,,SELL,6600,-6600,0,5058.66,203479.35,208538.02,30.869100000000003,256.71,TAKE_PROFIT_DYN
2020-10-13,300136.SZ,,BUY,0,3800,3800,208538.02,-197468.55,11069.47,51.951899999999995,51.33,initial entry
2020-10-13,ETF,ETF,ETF_BUY,0,0,0,11069.47,-6067.16,5002.31,2.243,5.0,rebalance
2020-10-16,ETF,ETF,ETF_SELL,0,0,0,5002.31,7704.78,12707.09,2.205,5.0,ensure_cash
2020-10-16,300136.SZ,,BUY_ADD,3800,200,4000,12707.09,-9939.02,2768.07,49.669619999999995,5.1,level 2
2020-10-28,002456.SZ,,SELL,50100,-50100,0,2768.07,795290.58,798058.65,15.89409,1003.33,TAKE_PROFIT_DYN
2020-11-03,ETF,ETF,ETF_BUY,0,0,0,798058.65,-793056.88,5001.77,2.106,198.21,rebalance
2020-11-09,300136.SZ,,SELL,4000,-4000,0,5001.77,209725.21,214726.98,52.49745000000001,264.59,TAKE_PROFIT_DYN
2020-11-10,ETF,ETF,ETF_BUY,0,0,0,214726.98,-209701.85,5025.13,2.2,52.41,rebalance
2020-11-12,ETF,ETF,ETF_SELL,0,0,0,5025.13,198658.42,203683.55,2.215,49.68,ensure_cash
2020-11-12,300122.SZ,,BUY,0,1400,1400,203683.55,-188943.82,14739.73,134.92478999999997,49.11,initial entry
2020-11-12,ETF,ETF,ETF_BUY,0,0,0,14739.73,-9534.72,5205.01,2.214,5.0,rebalance
2020-11-16,ETF,ETF,ETF_SELL,0,0,0,5205.01,198577.52,203782.52,2.234,49.66,ensure_cash
2020-11-16,601012.SH,,BUY,0,2900,2900,203782.52,-193644.74,10137.79,66.75668999999999,50.33,initial entry
2020-11-16,ETF,ETF,ETF_BUY,0,0,0,10137.79,-4942.33,5195.46,2.242,5.0,rebalance
2020-11-18,ETF,ETF,ETF_SELL,0,0,0,5195.46,198578.32,203773.77,2.229,49.66,ensure_cash
2020-11-18,300122.SZ,,BUY_ADD,1400,1600,3000,203773.77,-192882.78,10891.0,120.5204,50.14,level 2
2020-11-18,ETF,ETF,ETF_SELL,0,0,0,10891.0,192790.16,203681.15,2.229,48.21,ensure_cash
2020-11-18,601012.SH,,BUY_ADD,2900,3000,5900,203681.15,-194945.37,8735.78,64.9649,50.67,level 2
2020-11-18,ETF,ETF,ETF_BUY,0,0,0,8735.78,-3547.74,5188.04,2.212,5.0,rebalance
2020-12-07,600745.SH,,SELL,1700,-1700,0,5188.04,196059.15,201247.19,115.47441,247.35,TAKE_PROFIT_DYN
2020-12-07,300122.SZ,,SELL,3000,-3000,0,201247.19,434825.62,636072.81,145.12473,548.57,TAKE_PROFIT_DYN
2020-12-08,601012.SH,,SELL,5900,-5900,0,636072.81,432199.56,1068272.38,73.34658,545.26,TAKE_PROFIT_DYN
2020-12-10,000651.SZ,,BUY,0,3100,3100,1068272.38,-195577.17,872695.21,63.07300999999999,50.84,initial entry
2020-12-14,ETF,ETF,ETF_BUY,0,0,0,872695.21,-667665.71,205029.5,2.272,166.87,rebalance
2020-12-15,002475.SZ,,BUY,0,4000,4000,205029.5,-198730.14,6299.36,49.669619999999995,51.66,initial entry
2020-12-16,ETF,ETF,ETF_SELL,0,0,0,6299.36,197435.35,203734.71,2.267,49.37,ensure_cash
2020-12-16,000651.SZ,,BUY_ADD,3100,3200,6300,203734.71,-195446.0,8288.71,61.06099999999999,50.8,level 2
2020-12-17,ETF,ETF,ETF_SELL,0,0,0,8288.71,195435.65,203724.36,2.278,48.87,ensure_cash
2020-12-17,688981.SH,,BUY,0,3600,3600,203724.36,-195401.95,8322.41,54.26420999999999,50.79,initial entry
2020-12-17,ETF,ETF,ETF_BUY,0,0,0,8322.41,-3197.39,5125.02,2.278,5.0,rebalance
2020-12-21,ETF,ETF,ETF_SELL,0,0,0,5125.02,198687.78,203812.8,2.284,49.68,ensure_cash
2020-12-21,688981.SH,,BUY_ADD,3600,3700,7300,203812.8,-199273.82,4538.98,53.84378999999999,51.8,level 2
2020-12-22,002475.SZ,,SELL,4000,-4000,0,4538.98,214314.82,218853.8,53.646300000000004,270.38,TAKE_PROFIT_DYN
2020-12-23,ETF,ETF,ETF_BUY,0,0,0,218853.8,-213837.02,5016.79,2.26,53.45,rebalance
2021-01-05,000651.SZ,,SELL,6300,-6300,0,5016.79,407695.04,412711.82,64.79514,514.34,TAKE_PROFIT_DYN
2021-01-11,688981.SH,,SELL,7300,-7300,0,412711.82,457623.01,870334.83,62.76717,577.33,TAKE_PROFIT_DYN
2021-01-26,ETF,ETF,ETF_BUY,0,0,0,870334.83,-865328.33,5006.51,2.327,216.28,rebalance
2021-01-29,ETF,ETF,ETF_SELL,0,0,0,5006.51,198696.97,203703.47,2.292,49.69,ensure_cash
2021-01-29,601318.SH,,BUY,0,2400,2400,203703.47,-194404.69,9298.78,80.98089999999999,50.53,initial entry
2021-01-29,ETF,ETF,ETF_SELL,0,0,0,9298.78,194347.61,203646.39,2.292,48.6,ensure_cash
2021-01-29,002475.SZ,,BUY,0,3800,3800,203646.39,-195756.39,7890.0,51.50145,50.88,initial entry
2021-02-01,ETF,ETF,ETF_SELL,0,0,0,7890.0,195714.6,203604.6,2.255,48.94,ensure_cash
2021-02-01,300750.SZ,,BUY,0,500,500,203604.6,-176722.44,26882.16,353.35299999999995,45.94,initial entry
2021-02-02,ETF,ETF,ETF_SELL,0,0,0,26882.16,176492.35,203374.52,2.292,44.13,ensure_cash
2021-02-02,601318.SH,,BUY_ADD,2400,2500,4900,203374.52,-198449.78,4924.73,79.35928,51.58,level 2
2021-02-04,ETF,ETF,ETF_SELL,0,0,0,4924.73,198880.64,203805.37,2.329,49.73,ensure_cash
2021-02-04,601318.SH,,BUY_ADD,4900,2500,7400,203805.37,-195245.75,8559.62,78.07799999999999,50.75,level 3
2021-02-04,ETF,ETF,ETF_BUY,0,0,0,8559.62,-3503.49,5056.12,2.33,5.0,rebalance
2021-02-09,300750.SZ,,SELL,500,-500,0,5056.12,206901.61,211957.73,414.32526,261.02,TAKE_PROFIT_DYN
2021-02-09,ETF,ETF,ETF_BUY,0,0,0,211957.73,-206951.22,5006.51,2.384,51.72,rebalance
2021-02-23,ETF,ETF,ETF_SELL,0,0,0,5006.51,198715.94,203722.46,2.363,49.69,ensure_cash
2021-02-23,300059.SZ,,BUY,0,5900,5900,203722.46,-198253.54,5468.92,33.59356,51.53,initial entry
2021-02-23,ETF,ETF,ETF_BUY,0,0,0,5468.92,-242.24,5226.68,2.37,5.0,rebalance
2021-02-25,601318.SH,,SELL,7400,-7400,0,5226.68,640352.34,645579.02,86.64327,807.86,TAKE_PROFIT_DYN
2021-02-25,ETF,ETF,ETF_BUY,0,0,0,645579.02,-240495.3,405083.71,2.39,60.11,rebalance
2021-02-26,300059.SZ,,BUY_ADD,5900,6500,12400,405083.71,-198499.85,206583.87,30.530499999999996,51.6,level 2
2021-02-26,300750.SZ,,BUY,0,600,600,206583.87,-194044.24,12539.63,323.323,50.44,initial entry
2021-02-26,ETF,ETF,ETF_BUY,0,0,0,12539.63,-7455.64,5083.99,2.326,5.0,rebalance
2021-03-10,ETF,ETF,ETF_SELL,0,0,0,5083.99,198719.34,203803.33,2.38,49.69,ensure_cash
2021-03-10,002475.SZ,,BUY_ADD,3800,4300,8100,203803.33,-195853.52,7949.81,45.535489999999996,50.91,level 2
2021-03-10,ETF,ETF,ETF_BUY,0,0,0,7949.81,-2855.45,5094.36,2.373,5.0,rebalance
2021-03-12,ETF,ETF,ETF_SELL,0,0,0,5094.36,198690.88,203785.24,2.435,49.69,ensure_cash
2021-03-12,002475.SZ,,BUY_ADD,8100,4700,12800,203785.24,-199389.97,4395.27,42.412369999999996,51.83,level 3
2021-03-16,ETF,ETF,ETF_SELL,0,0,0,4395.27,199505.96,203901.23,2.442,49.89,ensure_cash
2021-03-16,002475.SZ,,BUY_ADD,12800,5200,18000,203901.23,-198994.47,4906.76,38.258219999999994,51.73,level 4
2021-04-02,300059.SZ,,SELL,12400,-12400,0,4906.76,356189.64,361096.4,28.76121,449.37,TAKE_PROFIT_DYN
2021-04-02,ETF,ETF,ETF_BUY,0,0,0,361096.4,-356017.35,5079.04,2.497,88.98,rebalance
2021-04-13,ETF,ETF,ETF_SELL,0,0,0,5079.04,198685.98,203765.02,2.557,49.68,ensure_cash
2021-04-13,002352.SZ,,BUY,0,3000,3000,203765.02,-198249.53,5515.49,66.06599999999999,51.53,initial entry
2021-04-14,300750.SZ,,SELL,600,-600,0,5515.49,206610.26,212125.76,344.78487,260.66,TAKE_PROFIT_DYN
2021-04-14,ETF,ETF,ETF_BUY,0,0,0,212125.76,-6948.24,205177.52,2.569,5.0,rebalance
2021-04-15,002352.SZ,,BUY_ADD,3000,3000,6000,205177.52,-194374.65,10802.87,64.77470999999998,50.52,level 2
2021-04-16,ETF,ETF,ETF_SELL,0,0,0,10802.87,192850.88,203653.75,2.578,48.22,ensure_cash
2021-04-16,601166.SH,,BUY,0,9500,9500,203653.75,-199275.82,4377.93,20.97095,51.8,initial entry
2021-04-19,002475.SZ,,SELL,18000,-18000,0,4377.93,646177.15,650555.07,35.94402,815.21,TAKE_PROFIT_DYN
2021-04-19,ETF,ETF,ETF_BUY,0,0,0,650555.07,-645548.09,5006.99,2.58,161.35,rebalance
2021-04-20,002352.SZ,,DIVIDEND,6000,0,6000,5006.99,1980.0,6986.99,,0.0,cash_div=3.3/10 gross=1980.0 (tax settled at sell)
2021-04-20,ETF,ETF,ETF_BUY,0,0,0,6986.99,-1798.79,5188.19,2.56,5.0,rebalance
2021-05-06,ETF,ETF,ETF_SELL,0,0,0,5188.19,198514.8,203702.99,2.568,49.64,ensure_cash
2021-05-06,002594.SZ,,BUY,0,1200,1200,203702.99,-188637.43,15065.56,157.15699999999998,49.03,initial entry
2021-05-06,ETF,ETF,ETF_BUY,0,0,0,15065.56,-10022.41,5043.15,2.566,5.0,rebalance
2021-05-10,ETF,ETF,ETF_SELL,0,0,0,5043.15,198816.82,203859.97,2.592,49.72,ensure_cash
2021-05-10,002594.SZ,,BUY_ADD,1200,1300,2500,203859.97,-187370.84,16489.13,144.09394999999998,48.7,level 2
2021-05-10,ETF,ETF,ETF_BUY,0,0,0,16489.13,-11390.37,5098.75,2.585,5.0,rebalance
2021-05-12,601166.SH,,SELL,9500,-9500,0,5098.75,218385.61,223484.36,23.016959999999997,275.51,TAKE_PROFIT_DYN
2021-05-12,ETF,ETF,ETF_BUY,0,0,0,223484.36,-218352.75,5131.61,2.527,54.57,rebalance
2021-05-14,ETF,ETF,ETF_SELL,0,0,0,5131.61,198660.41,203792.02,2.502,49.68,ensure_cash
2021-05-14,600031.SH,,BUY,0,7200,7200,203792.02,-199330.89,4461.13,27.677649999999996,51.81,initial entry
2021-05-18,002352.SZ,,TAX_SETTLE,6000,0,6000,4461.13,-198.0,4263.13,,0.0,div tax settlement FIFO rate=198.0
2021-05-18,002352.SZ,,SELL,6000,-6000,0,4461.13,397481.71,401942.84,66.36357000000001,501.71,TAKE_PROFIT_DYN
2021-05-19,ETF,ETF,ETF_BUY,0,0,0,401942.84,-396878.78,5064.06,2.504,99.19,rebalance
2021-05-25,ETF,ETF,ETF_SELL,0,0,0,5064.06,198707.95,203772.01,2.554,49.69,ensure_cash
2021-05-25,000661.SZ,,BUY,0,400,400,203772.01,-169901.85,33870.16,424.64421999999996,44.16,initial entry
2021-05-25,ETF,ETF,ETF_BUY,0,0,0,33870.16,-28862.34,5007.82,2.551,7.21,rebalance
2021-05-26,002594.SZ,,SELL,2500,-2500,0,5007.82,459060.75,464068.58,183.85595999999998,579.15,TAKE_PROFIT_DYN
2021-05-26,ETF,ETF,ETF_BUY,0,0,0,464068.58,-459043.2,5025.38,2.54,114.73,rebalance
2021-05-28,ETF,ETF,ETF_SELL,0,0,0,5025.38,198862.16,203887.54,2.53,49.73,ensure_cash
2021-05-28,000661.SZ,,BUY_ADD,400,400,800,203887.54,-166825.98,37061.56,416.95653999999996,43.36,level 2
2021-05-28,ETF,ETF,ETF_BUY,0,0,0,37061.56,-32006.17,5055.39,2.537,8.0,rebalance
2021-06-01,600031.SH,,SELL,7200,-7200,0,5055.39,226000.37,231055.76,31.42854,285.12,TAKE_PROFIT_DYN
2021-06-02,ETF,ETF,ETF_BUY,0,0,0,231055.76,-225972.47,5083.29,2.533,56.48,rebalance
2021-06-08,ETF,ETF,ETF_SELL,0,0,0,5083.29,198685.98,203769.27,2.557,49.68,ensure_cash
2021-06-08,002340.SZ,,BUY,0,20400,20400,203769.27,-199150.67,4618.61,9.759749999999999,51.77,initial entry
2021-06-10,ETF,ETF,ETF_SELL,0,0,0,4618.61,199274.64,203893.25,2.558,49.83,ensure_cash
2021-06-10,002340.SZ,,BUY_ADD,20400,21000,41400,203893.25,-199330.89,4562.36,9.489479999999999,51.81,level 2
2021-06-15,ETF,ETF,ETF_SELL,0,0,0,4562.36,199337.77,203900.12,2.572,49.85,ensure_cash
2021-06-15,600031.SH,,BUY,0,7000,7000,203900.12,-198069.3,5830.82,28.288259999999998,51.48,initial entry
2021-06-16,600031.SH,,DIVIDEND,7000,0,7000,5830.82,4200.0,10030.82,,0.0,cash_div=6.0/10 gross=4200.0 (tax settled at sell)
2021-06-16,ETF,ETF,ETF_SELL,0,0,0,10030.82,193566.29,203597.11,2.567,48.4,ensure_cash
2021-06-16,002340.SZ,,BUY_ADD,41400,21700,63100,203597.11,-199457.05,4140.06,9.189179999999999,51.85,level 3
2021-06-17,ETF,ETF,ETF_SELL,0,0,0,4140.06,199768.03,203908.08,2.548,49.95,ensure_cash
2021-06-17,600031.SH,,BUY_ADD,7000,7400,14400,203908.08,-199459.05,4449.03,26.94692,51.85,level 2
2021-06-18,002340.SZ,,DIVIDEND,63100,0,63100,4449.03,946.5,5395.53,,0.0,cash_div=0.15/10 gross=946.5 (tax settled at sell)
2021-06-18,ETF,ETF,ETF_BUY,0,0,0,5395.53,-261.56,5133.97,2.563,5.0,rebalance
2021-07-06,ETF,ETF,ETF_SELL,0,0,0,5133.97,198719.34,203853.31,2.66,49.69,ensure_cash
2021-07-06,000661.SZ,,BUY_ADD,800,500,1300,203853.31,-179225.59,24627.73,358.35799999999995,46.59,level 3
2021-07-06,002340.SZ,,TAX_SETTLE,63100,0,63100,24627.73,-189.3,24438.43,,0.0,div tax settlement FIFO rate=189.3
2021-07-06,002340.SZ,,SELL,63100,-63100,0,24627.73,629385.44,654013.16,9.99,794.26,TAKE_PROFIT_DYN
2021-07-06,ETF,ETF,ETF_BUY,0,0,0,654013.16,-648961.55,5051.61,2.664,162.2,rebalance
2021-07-09,ETF,ETF,ETF_SELL,0,0,0,5051.61,198730.53,203782.14,2.632,49.7,ensure_cash
2021-07-09,600031.SH,,BUY_ADD,14400,7900,22300,203782.14,-199014.49,4767.64,25.185159999999996,51.73,level 3
2021-07-09,ETF,ETF,ETF_SELL,0,0,0,4767.64,198993.4,203761.04,2.632,49.76,ensure_cash
2021-07-09,000858.SZ,,BUY,0,700,700,203761.04,-188852.7,14908.33,269.71944999999994,49.09,initial entry
2021-07-09,ETF,ETF,ETF_BUY,0,0,0,14908.33,-9834.62,5073.72,2.654,5.0,rebalance
2021-07-19,000661.SZ,,SELL,1300,-1300,0,5073.72,531562.62,536636.34,409.41017999999997,670.61,TAKE_PROFIT_DYN
2021-07-20,ETF,ETF,ETF_BUY,0,0,0,536636.34,-531554.15,5082.19,2.636,132.86,rebalance
2021-07-23,ETF,ETF,ETF_SELL,0,0,0,5082.19,198740.81,203823.0,2.671,49.7,ensure_cash
2021-07-23,002241.SZ,,BUY,0,5200,5200,203823.0,-199723.39,4099.62,38.39836,51.91,initial entry
2021-07-27,ETF,ETF,ETF_SELL,0,0,0,4099.62,199698.11,203797.73,2.702,49.94,ensure_cash
2021-07-27,000858.SZ,,BUY_ADD,700,800,1500,203797.73,-197849.03,5948.7,247.24699999999999,51.43,level 2
2021-07-27,ETF,ETF,ETF_BUY,0,0,0,5948.7,-817.61,5131.09,2.706,5.0,rebalance
2021-07-29,ETF,ETF,ETF_SELL,0,0,0,5131.09,198618.67,203749.76,2.702,49.67,ensure_cash
2021-07-29,000858.SZ,,BUY_ADD,1500,800,2300,203749.76,-196599.45,7150.3,245.68543999999997,51.1,level 3
2021-07-29,ETF,ETF,ETF_BUY,0,0,0,7150.3,-1894.79,5255.51,2.697,5.0,rebalance
2021-08-02,ETF,ETF,ETF_SELL,0,0,0,5255.51,198642.44,203897.95,2.695,49.67,ensure_cash
2021-08-02,000858.SZ,,BUY_ADD,2300,900,3200,203897.95,-194077.28,9820.67,215.58536999999998,50.45,level 4
2021-08-02,ETF,ETF,ETF_BUY,0,0,0,9820.67,-4606.4,5214.27,2.704,5.0,rebalance
2021-08-03,600031.SH,,TAX_SETTLE,22300,0,22300,5214.27,-420.0,4794.27,,0.0,div tax settlement FIFO rate=420.0
2021-08-03,600031.SH,,SELL,22300,-22300,0,5214.27,622569.64,627783.92,27.972,785.96,TAKE_PROFIT_DYN
2021-08-05,002241.SZ,,SELL,5200,-5200,0,627783.92,219151.87,846935.79,42.19776,276.48,TAKE_PROFIT_DYN
2021-08-06,ETF,ETF,ETF_BUY,0,0,0,846935.79,-841885.25,5050.54,2.708,210.42,rebalance
2021-08-17,ETF,ETF,ETF_SELL,0,0,0,5050.54,198641.04,203691.57,2.732,49.67,ensure_cash
2021-08-17,300750.SZ,,BUY,0,400,400,203691.57,-194244.49,9447.08,485.48499999999996,50.49,initial entry
2021-08-17,ETF,ETF,ETF_SELL,0,0,0,9447.08,194275.3,203722.38,2.732,48.58,ensure_cash
2021-08-17,002460.SZ,,BUY,0,1200,1200,203722.38,-195726.36,7996.03,163.06289999999998,50.88,initial entry
2021-08-17,ETF,ETF,ETF_BUY,0,0,0,7996.03,-2738.73,5257.3,2.731,5.0,rebalance
2021-08-23,ETF,ETF,ETF_SELL,0,0,0,5257.3,198530.58,203787.87,2.723,49.65,ensure_cash
2021-08-23,000858.SZ,,BUY_ADD,3200,900,4100,203787.87,-185985.09,17802.78,206.59638999999996,48.34,level 5
2021-08-23,ETF,ETF,ETF_BUY,0,0,0,17802.78,-12612.39,5190.38,2.738,5.0,rebalance
2021-08-27,002460.SZ,,SELL,1200,-1200,0,5190.38,239457.9,244648.29,199.8,302.1,TAKE_PROFIT_DYN
2021-09-01,ETF,ETF,ETF_BUY,0,0,0,244648.29,-239571.05,5077.24,2.779,59.88,rebalance
2021-09-14,300750.SZ,,SELL,400,-400,0,5077.24,212327.32,217404.56,531.48798,267.87,TAKE_PROFIT_DYN
2021-09-14,ETF,ETF,ETF_BUY,0,0,0,217404.56,-212230.61,5173.95,2.728,53.04,rebalance
2021-09-23,ETF,ETF,ETF_SELL,0,0,0,5173.95,198495.62,203669.57,2.704,49.64,ensure_cash
2021-09-23,002466.SZ,,BUY,0,1800,1800,203669.57,-195077.54,8592.03,108.34823999999999,50.71,initial entry
2021-09-23,ETF,ETF,ETF_BUY,0,0,0,8592.03,-3519.81,5072.22,2.701,5.0,rebalance
2021-09-27,000858.SZ,,SELL,4100,-4100,0,5072.22,885358.68,890430.9,216.21357,1116.96,TAKE_PROFIT_DYN
2021-09-27,ETF,ETF,ETF_BUY,0,0,0,890430.9,-685426.38,205004.51,2.735,171.31,rebalance
2021-09-28,002466.SZ,,BUY_ADD,1800,2000,3800,205004.51,-194304.57,10699.95,97.12702999999999,50.51,level 2
2021-09-29,ETF,ETF,ETF_SELL,0,0,0,10699.95,192874.65,203574.6,2.66,48.23,ensure_cash
2021-09-29,601919.SH,,BUY,0,11100,11100,203574.6,-198940.4,4634.2,17.917899999999996,51.71,initial entry
2021-09-30,ETF,ETF,ETF_SELL,0,0,0,4634.2,199050.53,203684.72,2.668,49.78,ensure_cash
2021-09-30,600111.SH,,BUY,0,4600,4600,203684.72,-196529.37,7155.36,42.712669999999996,51.08,initial entry
2021-09-30,ETF,ETF,ETF_BUY,0,0,0,7155.36,-2153.55,5001.81,2.683,5.0,rebalance
2021-10-25,600111.SH,,SELL,4600,-4600,0,5001.81,239118.67,244120.48,52.0479,301.67,TAKE_PROFIT_DYN
2021-10-25,ETF,ETF,ETF_BUY,0,0,0,244120.48,-239012.75,5107.73,2.747,59.74,rebalance
2021-10-28,ETF,ETF,ETF_SELL,0,0,0,5107.73,198778.87,203886.59,2.749,49.71,ensure_cash
2021-10-28,000651.SZ,,BUY,0,5400,5400,203886.59,-197186.19,6700.4,36.50646999999999,51.26,initial entry
2021-10-28,ETF,ETF,ETF_BUY,0,0,0,6700.4,-1658.45,5041.95,2.753,5.0,rebalance
2021-11-09,002466.SZ,,SELL,3800,-3800,0,5041.95,409927.98,414969.93,108.01188,517.16,TAKE_PROFIT_DYN
2021-11-11,ETF,ETF,ETF_BUY,0,0,0,414969.93,-409812.73,5157.2,2.815,102.43,rebalance
2021-11-16,ETF,ETF,ETF_SELL,0,0,0,5157.2,198557.94,203715.15,2.832,49.65,ensure_cash
2021-11-16,601919.SH,,BUY_ADD,11100,13600,24700,203715.15,-198810.24,4904.91,14.614599999999998,51.68,level 2
2021-11-17,ETF,ETF,ETF_SELL,0,0,0,4904.91,198835.19,203740.1,2.84,49.72,ensure_cash
