date,leg,action,gross,fee,net,shares,px
2022-05-27,etf,buy,6956.749799999999,5.0,-6961.749799999999,5400,1.287
2022-06-01,stock,sell,844317.837,1063.8404746200001,843253.9965253801,9900,85.28463
2022-06-15,stock,sell,696456.846,877.5356259600001,695579.31037404,7400,94.11579
2022-06-24,stock,buy,199591.39199999996,51.89376191999999,-199643.28576191995,6200,32.192159999999994
2022-07-13,stock,buy,185585.4,48.252204,-185633.65220399998,600,309.30899999999997
2022-07-14,stock,buy,197198.001,51.271480260000004,-197249.27248026,5300,37.20717
2022-07-18,stock,buy,197036.83999999997,51.229578399999994,-197088.06957839997,5600,35.18514999999999
2022-08-01,stock,sell,203528.268,256.44561768000005,203271.82238232,6200,32.82714
2022-08-03,stock,buy,199855.656,51.96247055999999,-199907.61847056,9400,21.261239999999997
2022-08-04,stock,buy,196843.647,51.17934822,-196894.82634822,5900,33.36333
2022-08-10,etf,buy,373790.6172,93.4476543,-373884.0648543,284400,1.313
2022-08-11,stock,buy,187044.85799999998,48.631663079999996,-187093.48966308,600,311.74143
2022-08-11,etf,buy,12896.0832,5.0,-12901.0832,9600,1.342
2022-08-17,stock,sell,220866.91199999998,278.29230912,220588.61969087998,9400,23.49648
2022-08-17,etf,buy,220472.4522,55.11811305,-220527.57031305,160300,1.374
2022-08-22,etf,sell,198692.109,49.67302725,198642.43597274998,147000,1.353
2022-08-22,stock,buy,196053.85799999998,50.974003079999996,-196104.83200307997,1800,108.91881
2022-08-22,etf,buy,2573.2706999999996,5.0,-2578.2706999999996,1900,1.353
2022-08-23,stock,sell,218427.354,275.21846604,218152.13553395998,1800,121.34853
2022-08-23,etf,buy,18174.156,5.0,-18179.156,13600,1.335
2022-08-24,stock,buy,198039.84199999998,51.49035892,-198091.33235892,6200,31.941909999999996
2022-08-24,etf,buy,1870.8689999999997,5.0,-1875.8689999999997,1400,1.335
2022-08-26,etf,sell,198715.086,49.6787715,198665.4072285,146800,1.355
2022-08-26,stock,buy,199783.58399999997,51.94373184,-199835.52773183997,6300,31.711679999999998
2022-08-31,stock,sell,573985.4400000001,723.2216544,573262.2183456001,16800,34.165800000000004
2022-08-31,etf,buy,171256.5855,42.814146375,-171299.39964637498,131100,1.305
2022-09-01,stock,buy,199699.49999999997,51.92186999999999,-199751.42186999996,700,285.28499999999997
2022-09-01,stock,buy,190709.51899999997,49.58447493999999,-190759.10347493997,1700,112.18206999999998
2022-09-01,etf,buy,9496.2868,5.0,-9501.2868,7400,1.282
2022-09-05,etf,sell,198740.3607,49.685090175,198690.675609825,155300,1.281
