date,ts_code,name,event_type,shares_before,shares_change,shares_after,cash_before,cash_change,cash_after,price,fee,reason
2020-05-29,002415.SZ,,DIVIDEND,7100,0,7100,4558.78,3976.0,8534.78,,0.0,cash_div=7.0/10 pretax=4970.0
2020-05-29,ETF,ETF,ETF_BUY,0,0,0,8534.78,-3457.75,5077.03,2.029,5.0,rebalance
2020-06-02,002714.SZ,,SELL,1700,-1700,0,5077.03,208678.58,213755.61,122.90697,263.27,TAKE_PROFIT_DYN
2020-06-02,ETF,ETF,ETF_BUY,0,0,0,213755.61,-208747.06,5008.55,2.036,52.17,rebalance
2020-06-16,ETF,ETF,ETF_SELL,0,0,0,5008.55,198774.27,203782.82,2.035,49.71,ensure_cash
2020-06-16,600703.SH,,BUY,0,8700,8700,203782.82,-198348.66,5434.17,22.792769999999997,51.56,initial entry
2020-06-16,000063.SZ,,SELL,5300,-5300,0,5434.17,210199.14,215633.31,39.71025,265.19,TAKE_PROFIT_DYN
2020-06-16,ETF,ETF,ETF_BUY,0,0,0,215633.31,-210590.56,5042.74,2.058,52.63,rebalance
2020-06-17,002415.SZ,,SELL,7100,-7100,0,5042.74,208339.35,213382.09,29.38059,262.84,TAKE_PROFIT_DYN
2020-06-17,ETF,ETF,ETF_BUY,0,0,0,213382.09,-208368.09,5014.01,2.079,52.08,rebalance
2020-07-06,600703.SH,,SELL,8700,-8700,0,5014.01,224560.63,229574.63,25.84413,283.3,TAKE_PROFIT_DYN
2020-07-06,ETF,ETF,ETF_BUY,0,0,0,229574.63,-224525.36,5049.27,2.086,56.12,rebalance
2020-09-02,ETF,ETF,ETF_SELL,0,0,0,5049.27,198685.78,203735.05,2.324,49.68,ensure_cash
2020-09-02,002456.SZ,,BUY,0,11700,11700,203735.05,-198799.22,4935.83,16.986969999999996,51.67,initial entry
2020-09-04,ETF,ETF,ETF_SELL,0,0,0,4935.83,198931.07,203866.91,2.3,49.75,ensure_cash
2020-09-04,002456.SZ,,BUY_ADD,11700,12300,24000,203866.91,-199264.81,4602.1,16.19618,51.8,level 2
2020-09-08,ETF,ETF,ETF_SELL,0,0,0,4602.1,199156.59,203758.69,2.238,49.8,ensure_cash
2020-09-08,002456.SZ,,BUY_ADD,24000,12700,36700,203758.69,-199768.44,3990.25,15.72571,51.93,level 3
2020-09-08,ETF,ETF,ETF_SELL,0,0,0,3990.25,199827.15,203817.4,2.238,49.97,ensure_cash
2020-09-08,600030.SH,,BUY,0,6600,6600,203817.4,-197919.12,5898.28,29.979949999999995,51.45,initial entry
2020-09-09,ETF,ETF,ETF_SELL,0,0,0,5898.28,197796.99,203695.28,2.155,49.46,ensure_cash
2020-09-09,600745.SH,,BUY,0,1600,1600,203695.28,-197048.02,6647.26,123.12299999999999,51.22,initial entry
2020-09-10,ETF,ETF,ETF_SELL,0,0,0,6647.26,180518.12,187165.37,2.215,45.14,ensure_cash
2020-09-10,002456.SZ,,BUY_ADD,36700,12600,49300,187165.37,-186967.33,198.04,14.834819999999999,48.6,level 4
2020-10-09,600030.SH,,SELL,6600,-6600,0,198.04,201174.57,201372.61,30.51945,253.8,TAKE_PROFIT_DYN
2020-10-09,ETF,ETF,ETF_BUY,0,0,0,201372.61,-196209.8,5162.81,2.192,49.04,rebalance
2020-10-12,002456.SZ,,SELL,49300,-49300,0,5162.81,755537.57,760700.38,15.34464,953.18,TAKE_PROFIT_DYN
2020-10-13,300136.SZ,,BUY,0,3800,3800,760700.38,-197468.55,563231.83,51.951899999999995,51.33,initial entry
2020-10-13,600745.SH,,SELL,1600,-1600,0,563231.83,201144.64,764376.47,125.874,253.76,TAKE_PROFIT_DYN
2020-10-16,300136.SZ,,BUY_ADD,3800,4000,7800,764376.47,-198730.14,565646.33,49.669619999999995,51.66,level 2
2020-10-20,ETF,ETF,ETF_BUY,0,0,0,565646.33,-560584.8,5061.54,2.176,140.11,rebalance
2020-10-26,ETF,ETF,ETF_SELL,0,0,0,5061.54,198615.07,203676.61,2.171,49.67,ensure_cash
2020-10-26,000661.SZ,,BUY,0,600,600,203676.61,-195245.75,8430.86,325.325,50.75,initial entry
2020-10-27,ETF,ETF,ETF_SELL,0,0,0,8430.86,195351.55,203782.41,2.14,48.85,ensure_cash
2020-10-27,600030.SH,,BUY,0,6800,6800,203782.41,-197448.52,6333.89,29.028999999999996,51.32,initial entry
2020-10-27,ETF,ETF,ETF_BUY,0,0,0,6333.89,-1299.29,5034.6,2.155,5.0,rebalance
2020-11-03,ETF,ETF,ETF_SELL,0,0,0,5034.6,198814.42,203849.02,2.091,49.72,ensure_cash
2020-11-03,600030.SH,,BUY_ADD,6800,7000,13800,203849.02,-198139.39,5709.62,28.298269999999995,51.5,level 2
2020-11-03,ETF,ETF,ETF_BUY,0,0,0,5709.62,-637.43,5072.19,2.106,5.0,rebalance
2020-11-09,300136.SZ,,SELL,7800,-7800,0,5072.19,402816.08,407888.27,51.708239999999996,508.19,TAKE_PROFIT_DYN
2020-11-10,ETF,ETF,ETF_BUY,0,0,0,407888.27,-402883.08,5005.2,2.2,100.7,rebalance
2020-11-12,ETF,ETF,ETF_SELL,0,0,0,5005.2,198658.42,203663.62,2.215,49.68,ensure_cash
2020-11-12,300122.SZ,,BUY,0,1400,1400,203663.62,-188943.82,14719.8,134.92478999999997,49.11,initial entry
2020-11-12,ETF,ETF,ETF_BUY,0,0,0,14719.8,-9534.72,5185.08,2.214,5.0,rebalance
2020-11-18,ETF,ETF,ETF_SELL,0,0,0,5185.08,198578.32,203763.39,2.229,49.66,ensure_cash
2020-11-18,300122.SZ,,BUY_ADD,1400,1600,3000,203763.39,-192882.78,10880.62,120.5204,50.14,level 2
2020-11-18,ETF,ETF,ETF_BUY,0,0,0,10880.62,-5761.95,5118.67,2.212,5.0,rebalance
2020-11-23,600030.SH,,SELL,13800,-13800,0,5118.67,407970.41,413089.08,29.600369999999998,514.69,TAKE_PROFIT_DYN
2020-11-23,ETF,ETF,ETF_BUY,0,0,0,413089.08,-407984.15,5104.93,2.199,101.97,rebalance
2020-11-30,000661.SZ,,SELL,600,-600,0,5104.93,221642.23,226747.17,369.86976,279.62,TAKE_PROFIT_DYN
2020-11-30,ETF,ETF,ETF_BUY,0,0,0,226747.17,-221691.22,5055.95,2.232,55.41,rebalance
2020-12-07,300122.SZ,,SELL,3000,-3000,0,5055.95,428270.46,433326.4,142.93692000000001,540.3,TAKE_PROFIT_DYN
2020-12-07,ETF,ETF,ETF_BUY,0,0,0,433326.4,-428278.99,5047.42,2.262,107.04,rebalance
2020-12-10,ETF,ETF,ETF_SELL,0,0,0,5047.42,198642.44,203689.85,2.255,49.67,ensure_cash
2020-12-10,000651.SZ,,BUY,0,3100,3100,203689.85,-195577.17,8112.69,63.07300999999999,50.84,initial entry
2020-12-10,ETF,ETF,ETF_BUY,0,0,0,8112.69,-2951.14,5161.54,2.264,5.0,rebalance
2020-12-15,ETF,ETF,ETF_SELL,0,0,0,5161.54,198493.52,203655.06,2.261,49.64,ensure_cash
2020-12-15,002475.SZ,,BUY,0,4000,4000,203655.06,-198730.14,4924.93,49.669619999999995,51.66,initial entry
2020-12-16,ETF,ETF,ETF_SELL,0,0,0,4924.93,198793.85,203718.77,2.267,49.71,ensure_cash
2020-12-16,000651.SZ,,BUY_ADD,3100,3200,6300,203718.77,-195446.0,8272.77,61.06099999999999,50.8,level 2
2020-12-16,002475.SZ,,SELL,4000,-4000,0,8272.77,210164.22,218436.99,52.60734,265.14,TAKE_PROFIT_DYN
2020-12-16,ETF,ETF,ETF_BUY,0,0,0,218436.99,-13411.39,205025.6,2.27,5.0,rebalance
2020-12-17,688981.SH,,BUY,0,3600,3600,205025.6,-195401.95,9623.65,54.26420999999999,50.79,initial entry
2020-12-17,ETF,ETF,ETF_BUY,0,0,0,9623.65,-4565.56,5058.09,2.278,5.0,rebalance
2020-12-21,ETF,ETF,ETF_SELL,0,0,0,5058.09,198687.78,203745.87,2.284,49.68,ensure_cash
2020-12-21,688981.SH,,BUY_ADD,3600,3700,7300,203745.87,-199273.82,4472.05,53.84378999999999,51.8,level 2
2021-01-05,000651.SZ,,SELL,6300,-6300,0,4472.05,401534.98,406007.04,63.816120000000005,506.57,TAKE_PROFIT_DYN
2021-01-07,ETF,ETF,ETF_BUY,0,0,0,406007.04,-400938.85,5068.19,2.283,100.21,rebalance
2021-01-08,688981.SH,,SELL,7300,-7300,0,5068.19,449538.31,454606.5,61.65828,567.13,TAKE_PROFIT_DYN
2021-01-08,ETF,ETF,ETF_BUY,0,0,0,454606.5,-449557.96,5048.54,2.318,112.36,rebalance
2021-01-29,ETF,ETF,ETF_SELL,0,0,0,5048.54,198696.97,203745.51,2.292,49.69,ensure_cash
2021-01-29,601318.SH,,BUY,0,2400,2400,203745.51,-194404.69,9340.82,80.98089999999999,50.53,initial entry
2021-01-29,ETF,ETF,ETF_SELL,0,0,0,9340.82,194347.61,203688.43,2.292,48.6,ensure_cash
2021-01-29,002475.SZ,,BUY,0,3800,3800,203688.43,-195756.39,7932.03,51.50145,50.88,initial entry
2021-02-01,ETF,ETF,ETF_SELL,0,0,0,7932.03,195714.6,203646.63,2.255,48.94,ensure_cash
2021-02-01,300750.SZ,,BUY,0,500,500,203646.63,-176722.44,26924.2,353.35299999999995,45.94,initial entry
2021-02-02,ETF,ETF,ETF_SELL,0,0,0,26924.2,176492.35,203416.55,2.292,44.13,ensure_cash
2021-02-02,601318.SH,,BUY_ADD,2400,2500,4900,203416.55,-198449.78,4966.77,79.35928,51.58,level 2
2021-02-04,ETF,ETF,ETF_SELL,0,0,0,4966.77,198880.64,203847.4,2.329,49.73,ensure_cash
2021-02-04,601318.SH,,BUY_ADD,4900,2500,7400,203847.4,-195245.75,8601.65,78.07799999999999,50.75,level 3
2021-02-04,ETF,ETF,ETF_BUY,0,0,0,8601.65,-3503.49,5098.16,2.33,5.0,rebalance
2021-02-09,300750.SZ,,SELL,500,-500,0,5098.16,205135.6,210233.76,410.7888,258.8,TAKE_PROFIT_DYN
2021-02-10,ETF,ETF,ETF_BUY,0,0,0,210233.76,-205108.12,5125.65,2.382,51.26,rebalance
2021-02-23,ETF,ETF,ETF_SELL,0,0,0,5125.65,198715.94,203841.59,2.363,49.69,ensure_cash
2021-02-23,300059.SZ,,BUY,0,5900,5900,203841.59,-198253.54,5588.05,33.59356,51.53,initial entry
2021-02-23,ETF,ETF,ETF_BUY,0,0,0,5588.05,-479.47,5108.58,2.37,5.0,rebalance
2021-02-24,601318.SH,,SELL,7400,-7400,0,5108.58,631640.06,636748.64,85.46445,796.87,TAKE_PROFIT_DYN
2021-02-24,ETF,ETF,ETF_BUY,0,0,0,636748.64,-431712.47,205036.16,2.351,107.9,rebalance
2021-02-25,002594.SZ,,BUY,0,900,900,205036.16,-194437.73,10598.43,215.98576999999997,50.54,initial entry
2021-02-26,ETF,ETF,ETF_SELL,0,0,0,10598.43,193163.99,203762.42,2.333,48.3,ensure_cash
2021-02-26,300059.SZ,,BUY_ADD,5900,6500,12400,203762.42,-198499.85,5262.58,30.530499999999996,51.6,level 2
2021-03-01,ETF,ETF,ETF_SELL,0,0,0,5262.58,198395.94,203658.52,2.362,49.61,ensure_cash
2021-03-01,002594.SZ,,BUY_ADD,900,900,1800,203658.52,-181127.98,22530.54,201.20099999999996,47.08,level 2
2021-03-01,ETF,ETF,ETF_BUY,0,0,0,22530.54,-17360.54,5170.0,2.343,5.0,rebalance
2021-03-10,ETF,ETF,ETF_SELL,0,0,0,5170.0,198481.64,203651.64,2.38,49.63,ensure_cash
2021-03-10,002475.SZ,,BUY_ADD,3800,4300,8100,203651.64,-195853.52,7798.12,45.535489999999996,50.91,level 2
2021-03-10,ETF,ETF,ETF_BUY,0,0,0,7798.12,-2617.91,5180.21,2.373,5.0,rebalance
2021-03-12,ETF,ETF,ETF_SELL,0,0,0,5180.21,198690.88,203871.09,2.435,49.69,ensure_cash
2021-03-12,002475.SZ,,BUY_ADD,8100,4700,12800,203871.09,-199389.97,4481.12,42.412369999999996,51.83,level 3
2021-03-16,ETF,ETF,ETF_SELL,0,0,0,4481.12,56339.7,60820.82,2.442,14.09,ensure_cash
2021-03-16,002475.SZ,,BUY_ADD,12800,1500,14300,60820.82,-57402.25,3418.57,38.258219999999994,14.92,level 4
2021-04-02,300059.SZ,,SELL,12400,-12400,0,3418.57,354581.28,357999.85,28.63134,447.34,TAKE_PROFIT_DYN
2021-04-06,ETF,ETF,ETF_BUY,0,0,0,357999.85,-352869.62,5130.23,2.53,88.2,rebalance
2021-04-13,ETF,ETF,ETF_SELL,0,0,0,5130.23,198685.98,203816.21,2.557,49.68,ensure_cash
2021-04-13,002352.SZ,,BUY,0,3000,3000,203816.21,-198249.53,5566.68,66.06599999999999,51.53,initial entry
2021-04-13,ETF,ETF,ETF_BUY,0,0,0,5566.68,-516.91,5049.76,2.557,5.0,rebalance
2021-04-15,ETF,ETF,ETF_SELL,0,0,0,5049.76,157754.6,162804.36,2.56,39.45,ensure_cash
2021-04-15,002352.SZ,,BUY_ADD,3000,2500,5500,162804.36,-161978.88,825.49,64.77470999999998,42.1,level 2
2021-04-19,002475.SZ,,SELL,14300,-14300,0,825.49,505647.29,506472.77,35.40456,637.92,TAKE_PROFIT_DYN
2021-04-19,002594.SZ,,SELL,1800,-1800,0,506472.77,313803.59,820276.37,174.55526999999998,395.89,TAKE_PROFIT_DYN
2021-04-19,ETF,ETF,ETF_BUY,0,0,0,820276.37,-815266.01,5010.36,2.58,203.77,rebalance
2021-04-20,002352.SZ,,DIVIDEND,5500,0,5500,5010.36,1452.0,6462.36,,0.0,cash_div=3.3/10 pretax=1815.0
2021-04-20,ETF,ETF,ETF_BUY,0,0,0,6462.36,-1286.28,5176.08,2.56,5.0,rebalance
2021-05-06,ETF,ETF,ETF_SELL,0,0,0,5176.08,198514.8,203690.87,2.568,49.64,ensure_cash
2021-05-06,002594.SZ,,BUY,0,1200,1200,203690.87,-188637.43,15053.44,157.15699999999998,49.03,initial entry
2021-05-07,ETF,ETF,ETF_SELL,0,0,0,15053.44,188469.17,203522.6,2.585,47.13,ensure_cash
2021-05-07,600519.SH,,BUY,0,100,100,203522.6,-196747.64,6774.96,1966.9649999999997,51.14,initial entry
2021-05-10,ETF,ETF,ETF_SELL,0,0,0,6774.96,197004.69,203779.65,2.592,49.26,ensure_cash
2021-05-10,002594.SZ,,BUY_ADD,1200,1300,2500,203779.65,-187370.84,16408.81,144.09394999999998,48.7,level 2
2021-05-11,ETF,ETF,ETF_SELL,0,0,0,16408.81,187151.41,203560.22,2.546,46.8,ensure_cash
2021-05-11,600519.SH,,BUY_ADD,100,100,200,203560.22,-187836.42,15723.8,1877.8759999999997,48.82,level 2
2021-05-11,ETF,ETF,ETF_BUY,0,0,0,15723.8,-10708.89,5014.91,2.546,5.0,rebalance
2021-05-17,002352.SZ,,SELL,5500,-5500,0,5014.91,358283.9,363298.8,65.22471,452.01,TAKE_PROFIT_DYN
2021-05-18,ETF,ETF,ETF_BUY,0,0,0,363298.8,-358274.37,5024.43,2.545,89.55,rebalance
2021-05-20,002594.SZ,,SELL,2500,-2500,0,5024.43,442897.35,447921.78,177.38244,558.75,TAKE_PROFIT_DYN
2021-05-21,ETF,ETF,ETF_BUY,0,0,0,447921.78,-442814.74,5107.04,2.533,110.68,rebalance
2021-05-25,ETF,ETF,ETF_SELL,0,0,0,5107.04,198707.95,203814.99,2.554,49.69,ensure_cash
2021-05-25,000661.SZ,,BUY,0,400,400,203814.99,-169901.85,33913.14,424.64421999999996,44.16,initial entry
2021-05-25,ETF,ETF,ETF_SELL,0,0,0,33913.14,169373.66,203286.8,2.554,42.35,ensure_cash
2021-05-25,002714.SZ,,BUY,0,2200,2200,203286.8,-198139.39,5147.41,90.03994999999999,51.5,initial entry
2021-05-25,600519.SH,,SELL,200,-200,0,5147.41,423285.74,428433.15,2119.0987800000003,534.01,TAKE_PROFIT_DYN
2021-05-25,ETF,ETF,ETF_BUY,0,0,0,428433.15,-223236.15,205197.0,2.551,55.8,rebalance
2021-05-26,000651.SZ,,BUY,0,3500,3500,205197.0,-195896.57,9300.43,55.95589999999999,50.92,initial entry
2021-05-26,ETF,ETF,ETF_BUY,0,0,0,9300.43,-4073.06,5227.37,2.54,5.0,rebalance
2021-05-28,ETF,ETF,ETF_SELL,0,0,0,5227.37,198609.48,203836.84,2.53,49.66,ensure_cash
2021-05-28,000661.SZ,,BUY_ADD,400,400,800,203836.84,-166825.98,37010.86,416.95653999999996,43.36,level 2
2021-05-28,ETF,ETF,ETF_BUY,0,0,0,37010.86,-32006.17,5004.7,2.537,8.0,rebalance
2021-06-03,002714.SZ,,DIVIDEND,2200,0,2200,5004.7,2571.36,7576.06,,0.0,cash_div=14.61/10 pretax=3214.2
2021-06-03,002714.SZ,,SPLIT,2200,880,3080,5004.7,0.0,5004.7,,0.0,song=0.0/10 zhuan=4.0/10
2021-06-03,ETF,ETF,ETF_BUY,0,0,0,7576.06,-2544.54,5031.52,2.537,5.0,rebalance
2021-06-18,ETF,ETF,ETF_SELL,0,0,0,5031.52,198663.41,203694.93,2.56,49.68,ensure_cash
2021-06-18,002714.SZ,,BUY_ADD,3080,3400,6480,203694.93,-199491.09,4203.84,58.65859999999999,51.85,level 2
2021-06-21,ETF,ETF,ETF_SELL,0,0,0,4203.84,199508.35,203712.19,2.535,49.89,ensure_cash
2021-06-21,000651.SZ,,BUY_ADD,3500,3800,7300,203712.19,-199675.33,4036.86,52.53247999999999,51.9,level 2
2021-06-22,ETF,ETF,ETF_SELL,0,0,0,4036.86,149418.83,153455.69,2.553,37.36,ensure_cash
2021-06-22,002714.SZ,,BUY_ADD,6480,2800,9280,153455.69,-153240.88,214.81,54.71465999999999,39.83,level 3
2021-07-19,000661.SZ,,SELL,800,-800,0,214.81,322182.63,322397.44,403.23636,406.46,TAKE_PROFIT_DYN
2021-07-19,ETF,ETF,ETF_BUY,0,0,0,322397.44,-117364.35,205033.09,2.646,29.33,rebalance
2021-07-20,002714.SZ,,BUY_ADD,9280,3800,13080,205033.09,-197126.12,7906.97,51.86181,51.24,level 4
2021-07-22,ETF,ETF,ETF_SELL,0,0,0,7906.97,118221.67,126128.64,2.672,29.56,ensure_cash
2021-07-22,002714.SZ,,BUY_ADD,13080,2400,15480,126128.64,-123779.8,2348.84,51.56150999999999,32.17,level 5
2021-07-26,601919.SH,,BUY,0,100,100,2348.84,-1926.94,421.9,19.219199999999997,5.02,initial entry
2021-08-23,000651.SZ,,DIVIDEND,7300,0,7300,421.9,19710.0,20131.9,,0.0,cash_div=30.0/10 pretax=21900.0
2021-08-23,000651.SZ,,BUY_ADD,7300,400,7700,20131.9,-17622.78,2509.12,44.044,5.18,level 3
2021-08-24,000651.SZ,,SELL,7700,-7700,0,2509.12,350096.43,352605.56,45.52443,441.68,TAKE_PROFIT_DYN
2021-08-24,ETF,ETF,ETF_BUY,0,0,0,352605.56,-347587.33,5018.23,2.753,86.88,rebalance
2021-08-30,601919.SH,,SELL,100,-100,0,5018.23,2191.58,7209.81,21.98799,7.22,TAKE_PROFIT_DYN
2021-08-31,ETF,ETF,ETF_BUY,0,0,0,7209.81,-1952.95,5256.86,2.78,5.0,rebalance
2021-09-17,ETF,ETF,ETF_SELL,0,0,0,5256.86,198457.67,203714.53,2.722,49.63,ensure_cash
2021-09-17,000858.SZ,,BUY,0,1000,1000,203714.53,-196247.01,7467.52,196.19599999999997,51.01,initial entry
2021-09-23,ETF,ETF,ETF_SELL,0,0,0,7467.52,145293.39,152760.91,2.704,36.33,ensure_cash
2021-09-23,000858.SZ,,BUY_ADD,1000,700,1700,152760.91,-136545.87,16215.04,195.01481999999996,35.49,level 2
2021-09-23,002466.SZ,,BUY,0,100,100,16215.04,-10839.93,5375.11,108.34823999999999,5.11,initial entry
2021-09-23,ETF,ETF,ETF_BUY,0,0,0,5375.11,-275.37,5099.74,2.701,5.0,rebalance
2021-09-27,002714.SZ,,SELL,15480,-15480,0,5099.74,725144.38,730244.12,46.90305,914.83,TAKE_PROFIT_DYN
2021-09-27,000858.SZ,,SELL,1700,-1700,0,730244.12,361570.46,1091814.58,212.95683000000002,456.15,TAKE_PROFIT_DYN
2021-09-28,002466.SZ,,BUY_ADD,100,2000,2100,1091814.58,-194304.57,897510.01,97.12702999999999,50.51,level 2
2021-09-28,ETF,ETF,ETF_BUY,0,0,0,897510.01,-692472.38,205037.63,2.709,173.07,rebalance
2021-09-29,601919.SH,,BUY,0,11100,11100,205037.63,-198940.4,6097.23,17.917899999999996,51.71,initial entry
2021-09-30,ETF,ETF,ETF_SELL,0,0,0,6097.23,197718.19,203815.42,2.668,49.44,ensure_cash
2021-09-30,600111.SH,,BUY,0,4600,4600,203815.42,-196529.37,7286.05,42.712669999999996,51.08,initial entry
2021-09-30,ETF,ETF,ETF_BUY,0,0,0,7286.05,-2153.55,5132.51,2.683,5.0,rebalance
2021-10-25,600111.SH,,SELL,4600,-4600,0,5132.51,235538.77,240671.28,51.26868,297.15,TAKE_PROFIT_DYN
2021-10-27,ETF,ETF,ETF_BUY,0,0,0,240671.28,-35423.43,205247.85,2.764,8.85,rebalance
2021-10-28,000651.SZ,,BUY,0,5400,5400,205247.85,-197186.19,8061.66,36.50646999999999,51.26,initial entry
2021-10-28,ETF,ETF,ETF_BUY,0,0,0,8061.66,-3036.33,5025.33,2.753,5.0,rebalance
2021-11-08,002466.SZ,,SELL,2100,-2100,0,5025.33,218660.98,223686.31,104.25564,275.86,TAKE_PROFIT_DYN
2021-11-08,ETF,ETF,ETF_BUY,0,0,0,223686.31,-218567.92,5118.39,2.835,54.63,rebalance
2021-11-16,ETF,ETF,ETF_SELL,0,0,0,5118.39,198557.94,203676.33,2.832,49.65,ensure_cash
2021-11-16,601919.SH,,BUY_ADD,11100,13600,24700,203676.33,-198810.24,4866.09,14.614599999999998,51.68,level 2
2021-11-17,ETF,ETF,ETF_SELL,0,0,0,4866.09,198835.19,203701.29,2.84,49.72,ensure_cash
2021-11-17,600030.SH,,BUY,0,8300,8300,203701.29,-198703.1,4998.18,23.933909999999997,51.65,initial entry
2021-11-29,601919.SH,,SELL,24700,-24700,0,4998.18,398250.42,403248.6,16.14384,502.43,TAKE_PROFIT_DYN
2021-11-29,ETF,ETF,ETF_BUY,0,0,0,403248.6,-198070.33,205178.28,2.806,49.51,rebalance
2021-11-30,000651.SZ,,BUY_ADD,5400,5700,11100,205178.28,-197925.12,7253.15,34.714679999999994,51.45,level 2
2021-11-30,ETF,ETF,ETF_BUY,0,0,0,7253.15,-2238.43,5014.72,2.789,5.0,rebalance
2021-12-02,ETF,ETF,ETF_SELL,0,0,0,5014.72,198713.75,203728.47,2.733,49.69,ensure_cash
2021-12-02,601012.SH,,BUY,0,2300,2300,203728.47,-191831.45,11897.01,83.38329999999999,49.86,initial entry
2021-12-02,ETF,ETF,ETF_BUY,0,0,0,11897.01,-6861.85,5035.16,2.74,5.0,rebalance
2021-12-06,ETF,ETF,ETF_SELL,0,0,0,5035.16,198793.15,203828.31,2.753,49.71,ensure_cash
2021-12-06,601012.SH,,BUY_ADD,2300,2400,4700,203828.31,-197048.02,6780.29,82.082,51.22,level 2
2021-12-06,600030.SH,,SELL,8300,-8300,0,6780.29,210261.0,217041.29,25.36461,265.26,TAKE_PROFIT_DYN
2021-12-06,ETF,ETF,ETF_BUY,0,0,0,217041.29,-212014.74,5026.55,2.75,52.99,rebalance
2021-12-07,000651.SZ,,SELL,11100,-11100,0,5026.55,399361.9,404388.46,36.02394,503.83,TAKE_PROFIT_DYN
2021-12-07,ETF,ETF,ETF_BUY,0,0,0,404388.46,-399302.5,5085.95,2.783,99.8,rebalance
2021-12-17,ETF,ETF,ETF_SELL,0,0,0,5085.95,198840.79,203926.74,2.832,49.72,ensure_cash
2021-12-17,002594.SZ,,BUY,0,700,700,203926.74,-199050.54,4876.2,284.284,51.74,initial entry
2021-12-21,ETF,ETF,ETF_SELL,0,0,0,4876.2,198819.31,203695.51,2.761,49.72,ensure_cash
2021-12-21,002594.SZ,,BUY_ADD,700,700,1400,203695.51,-189588.63,14106.88,270.77049999999997,49.28,level 2
2021-12-21,ETF,ETF,ETF_SELL,0,0,0,14106.88,189443.65,203550.53,2.761,47.37,ensure_cash
2021-12-21,300750.SZ,,BUY,0,300,300,203550.53,-182029.12,21521.41,606.6059999999999,47.32,initial entry
