date,ts_code,name,event_type,shares_before,shares_change,shares_after,cash_before,cash_change,cash_after,price,fee,reason
2020-07-06,600703.SH,,SELL,8700,-8700,0,5116.18,225689.07,230805.25,25.974,284.73,TAKE_PROFIT_DYN
2020-07-06,ETF,ETF,ETF_BUY,0,0,0,230805.25,-225778.53,5026.72,2.086,56.43,rebalance
2020-09-02,ETF,ETF,ETF_SELL,0,0,0,5026.72,198685.78,203712.5,2.324,49.68,ensure_cash
2020-09-02,002456.SZ,,BUY,0,11700,11700,203712.5,-198799.22,4913.28,16.986969999999996,51.67,initial entry
2020-09-04,ETF,ETF,ETF_SELL,0,0,0,4913.28,198931.07,203844.35,2.3,49.75,ensure_cash
2020-09-04,002456.SZ,,BUY_ADD,11700,12300,24000,203844.35,-199264.81,4579.54,16.19618,51.8,level 2
2020-09-08,ETF,ETF,ETF_SELL,0,0,0,4579.54,199156.59,203736.14,2.238,49.8,ensure_cash
2020-09-08,002456.SZ,,BUY_ADD,24000,12700,36700,203736.14,-199768.44,3967.69,15.72571,51.93,level 3
2020-09-08,ETF,ETF,ETF_SELL,0,0,0,3967.69,199827.15,203794.85,2.238,49.97,ensure_cash
2020-09-08,600030.SH,,BUY,0,6600,6600,203794.85,-197919.12,5875.73,29.979949999999995,51.45,initial entry
2020-09-09,ETF,ETF,ETF_SELL,0,0,0,5875.73,197796.99,203672.73,2.155,49.46,ensure_cash
2020-09-09,600745.SH,,BUY,0,1600,1600,203672.73,-197048.02,6624.71,123.12299999999999,51.22,initial entry
2020-09-10,ETF,ETF,ETF_SELL,0,0,0,6624.71,188039.7,194664.41,2.215,47.02,ensure_cash
2020-09-10,002456.SZ,,BUY_ADD,36700,13100,49800,194664.41,-194386.67,277.74,14.834819999999999,50.53,level 4
2020-10-12,002456.SZ,,SELL,49800,-49800,0,277.74,767175.23,767452.97,15.42456,967.86,TAKE_PROFIT_DYN
2020-10-12,600030.SH,,SELL,6600,-6600,0,767452.97,203479.35,970932.32,30.8691,256.71,TAKE_PROFIT_DYN
2020-10-13,300136.SZ,,BUY,0,3800,3800,970932.32,-197468.55,773463.77,51.951899999999995,51.33,initial entry
2020-10-16,300136.SZ,,BUY_ADD,3800,4000,7800,773463.77,-198730.14,574733.64,49.669619999999995,51.66,level 2
2020-10-19,600745.SH,,BUY_ADD,1600,1800,3400,574733.64,-196104.83,378628.8,108.91881,50.97,level 2
2020-10-21,600745.SH,,BUY_ADD,3400,1800,5200,378628.8,-192518.32,186110.49,106.92681999999998,50.04,level 3
2020-10-22,ETF,ETF,ETF_BUY,0,0,0,186110.49,-181030.55,5079.94,2.155,45.25,rebalance
2020-10-26,ETF,ETF,ETF_SELL,0,0,0,5079.94,181919.26,186999.2,2.171,45.49,ensure_cash
2020-10-26,000661.SZ,,BUY,0,500,500,186999.2,-162704.79,24294.41,325.325,42.29,initial entry
2020-10-26,ETF,ETF,ETF_BUY,0,0,0,24294.41,-19257.13,5037.27,2.161,5.0,rebalance
2020-11-09,300136.SZ,,SELL,7800,-7800,0,5037.27,404839.5,409876.78,51.967980000000004,510.74,TAKE_PROFIT_DYN
2020-11-10,ETF,ETF,ETF_BUY,0,0,0,409876.78,-404865.55,5011.22,2.2,101.19,rebalance
2020-11-12,ETF,ETF,ETF_SELL,0,0,0,5011.22,198658.42,203669.64,2.215,49.68,ensure_cash
2020-11-12,300122.SZ,,BUY,0,1400,1400,203669.64,-188943.82,14725.82,134.92478999999997,49.11,initial entry
2020-11-12,ETF,ETF,ETF_BUY,0,0,0,14725.82,-9534.72,5191.1,2.214,5.0,rebalance
2020-11-18,ETF,ETF,ETF_SELL,0,0,0,5191.1,198578.32,203769.42,2.229,49.66,ensure_cash
2020-11-18,300122.SZ,,BUY_ADD,1400,1600,3000,203769.42,-192882.78,10886.64,120.5204,50.14,level 2
2020-11-18,ETF,ETF,ETF_BUY,0,0,0,10886.64,-5761.95,5124.69,2.212,5.0,rebalance
2020-11-30,000661.SZ,,SELL,500,-500,0,5124.69,185644.73,190769.42,371.75786999999997,234.21,TAKE_PROFIT_DYN
2020-11-30,ETF,ETF,ETF_BUY,0,0,0,190769.42,-185711.1,5058.32,2.232,46.42,rebalance
2020-12-07,600745.SH,,SELL,5200,-5200,0,5058.32,599710.34,604768.67,115.47441,756.59,TAKE_PROFIT_DYN
2020-12-07,300122.SZ,,SELL,3000,-3000,0,604768.67,430455.51,1035224.18,143.66619,543.06,TAKE_PROFIT_DYN
2020-12-10,000651.SZ,,BUY,0,3100,3100,1035224.18,-195577.17,839647.01,63.07300999999999,50.84,initial entry
2020-12-15,002475.SZ,,BUY,0,4000,4000,839647.01,-198730.14,640916.87,49.669619999999995,51.66,initial entry
2020-12-15,ETF,ETF,ETF_BUY,0,0,0,640916.87,-435855.85,205061.02,2.252,108.94,rebalance
2020-12-16,000651.SZ,,BUY_ADD,3100,3200,6300,205061.02,-195446.0,9615.02,61.06099999999999,50.8,level 2
2020-12-16,002475.SZ,,SELL,4000,-4000,0,9615.02,211241.78,220856.8,52.877069999999996,266.5,TAKE_PROFIT_DYN
2020-12-16,ETF,ETF,ETF_BUY,0,0,0,220856.8,-15683.66,205173.14,2.27,5.0,rebalance
2020-12-17,688981.SH,,BUY,0,3600,3600,205173.14,-195401.95,9771.19,54.26420999999999,50.79,initial entry
2020-12-17,ETF,ETF,ETF_BUY,0,0,0,9771.19,-4565.56,5205.64,2.278,5.0,rebalance
2020-12-21,ETF,ETF,ETF_SELL,0,0,0,5205.64,198459.66,203665.3,2.284,49.63,ensure_cash
2020-12-21,688981.SH,,BUY_ADD,3600,3700,7300,203665.3,-199273.82,4391.48,53.84378999999999,51.8,level 2
2021-01-05,000651.SZ,,SELL,6300,-6300,0,4391.48,403546.43,407937.91,64.1358,509.11,TAKE_PROFIT_DYN
2021-01-06,ETF,ETF,ETF_BUY,0,0,0,407937.91,-402849.13,5088.78,2.249,100.69,rebalance
2021-01-11,688981.SH,,SELL,7300,-7300,0,5088.78,453398.57,458487.35,62.18775,572.0,TAKE_PROFIT_DYN
2021-01-11,ETF,ETF,ETF_BUY,0,0,0,458487.35,-453395.75,5091.6,2.308,113.32,rebalance
2021-01-29,ETF,ETF,ETF_SELL,0,0,0,5091.6,198696.97,203788.57,2.292,49.69,ensure_cash
2021-01-29,601318.SH,,BUY,0,2400,2400,203788.57,-194404.69,9383.87,80.98089999999999,50.53,initial entry
2021-01-29,ETF,ETF,ETF_SELL,0,0,0,9383.87,194347.61,203731.48,2.292,48.6,ensure_cash
2021-01-29,002475.SZ,,BUY,0,3800,3800,203731.48,-195756.39,7975.09,51.50145,50.88,initial entry
2021-02-01,ETF,ETF,ETF_SELL,0,0,0,7975.09,195714.6,203689.69,2.255,48.94,ensure_cash
2021-02-01,300750.SZ,,BUY,0,500,500,203689.69,-176722.44,26967.25,353.35299999999995,45.94,initial entry
2021-02-02,ETF,ETF,ETF_SELL,0,0,0,26967.25,176492.35,203459.61,2.292,44.13,ensure_cash
2021-02-02,601318.SH,,BUY_ADD,2400,2500,4900,203459.61,-198449.78,5009.82,79.35928,51.58,level 2
2021-02-04,ETF,ETF,ETF_SELL,0,0,0,5009.82,198648.03,203657.85,2.329,49.67,ensure_cash
2021-02-04,601318.SH,,BUY_ADD,4900,2500,7400,203657.85,-195245.75,8412.1,78.07799999999999,50.75,level 3
2021-02-04,ETF,ETF,ETF_BUY,0,0,0,8412.1,-3270.26,5141.84,2.33,5.0,rebalance
2021-02-09,300750.SZ,,SELL,500,-500,0,5141.84,205135.6,210277.44,410.7888,258.8,TAKE_PROFIT_DYN
2021-02-10,ETF,ETF,ETF_BUY,0,0,0,210277.44,-205108.12,5169.33,2.382,51.26,rebalance
2021-02-23,ETF,ETF,ETF_SELL,0,0,0,5169.33,198479.94,203649.27,2.363,49.63,ensure_cash
2021-02-23,300059.SZ,,BUY,0,5900,5900,203649.27,-198253.54,5395.73,33.59356,51.53,initial entry
2021-02-23,ETF,ETF,ETF_BUY,0,0,0,5395.73,-242.24,5153.49,2.37,5.0,rebalance
2021-02-25,601318.SH,,SELL,7400,-7400,0,5153.49,633928.88,639082.37,85.77414,799.76,TAKE_PROFIT_DYN
2021-02-25,ETF,ETF,ETF_BUY,0,0,0,639082.37,-234034.24,405048.13,2.39,58.49,rebalance
2021-02-26,300059.SZ,,BUY_ADD,5900,6500,12400,405048.13,-198499.85,206548.29,30.530499999999996,51.6,level 2
2021-02-26,300750.SZ,,BUY,0,600,600,206548.29,-194044.24,12504.05,323.323,50.44,initial entry
2021-02-26,ETF,ETF,ETF_BUY,0,0,0,12504.05,-7455.64,5048.41,2.326,5.0,rebalance
2021-03-10,ETF,ETF,ETF_SELL,0,0,0,5048.41,198719.34,203767.75,2.38,49.69,ensure_cash
2021-03-10,002475.SZ,,BUY_ADD,3800,4300,8100,203767.75,-195853.52,7914.23,45.535489999999996,50.91,level 2
2021-03-10,ETF,ETF,ETF_BUY,0,0,0,7914.23,-2855.45,5058.78,2.373,5.0,rebalance
2021-03-12,ETF,ETF,ETF_SELL,0,0,0,5058.78,198690.88,203749.66,2.435,49.69,ensure_cash
2021-03-12,002475.SZ,,BUY_ADD,8100,4700,12800,203749.66,-199389.97,4359.69,42.412369999999996,51.83,level 3
2021-03-16,ETF,ETF,ETF_SELL,0,0,0,4359.69,199505.96,203865.65,2.442,49.89,ensure_cash
2021-03-16,002475.SZ,,BUY_ADD,12800,5200,18000,203865.65,-198994.47,4871.18,38.258219999999994,51.73,level 4
2021-04-02,300059.SZ,,SELL,12400,-12400,0,4871.18,354581.28,359452.46,28.63134,447.34,TAKE_PROFIT_DYN
2021-04-06,ETF,ETF,ETF_BUY,0,0,0,359452.46,-354389.52,5062.93,2.53,88.58,rebalance
2021-04-13,ETF,ETF,ETF_SELL,0,0,0,5062.93,198685.98,203748.92,2.557,49.68,ensure_cash
2021-04-13,002352.SZ,,BUY,0,3000,3000,203748.92,-198249.53,5499.38,66.06599999999999,51.53,initial entry
2021-04-13,ETF,ETF,ETF_BUY,0,0,0,5499.38,-260.96,5238.43,2.557,5.0,rebalance
2021-04-14,300750.SZ,,SELL,600,-600,0,5238.43,204532.97,209771.4,341.31834000000003,258.04,TAKE_PROFIT_DYN
2021-04-14,ETF,ETF,ETF_BUY,0,0,0,209771.4,-4633.82,205137.57,2.569,5.0,rebalance
2021-04-15,002352.SZ,,BUY_ADD,3000,3000,6000,205137.57,-194374.65,10762.92,64.77470999999998,50.52,level 2
2021-04-16,ETF,ETF,ETF_SELL,0,0,0,10762.92,192850.88,203613.8,2.578,48.22,ensure_cash
2021-04-16,601166.SH,,BUY,0,9500,9500,203613.8,-199275.82,4337.98,20.97095,51.8,initial entry
2021-04-19,002475.SZ,,SELL,18000,-18000,0,4337.98,639711.79,644049.76,35.584379999999996,807.05,TAKE_PROFIT_DYN
2021-04-20,002352.SZ,,DIVIDEND,6000,0,6000,644049.76,1584.0,645633.76,,0.0,cash_div=3.3/10 pretax=1980.0
2021-04-20,ETF,ETF,ETF_BUY,0,0,0,645633.76,-640543.84,5089.92,2.56,160.1,rebalance
2021-05-06,ETF,ETF,ETF_SELL,0,0,0,5089.92,198771.27,203861.2,2.568,49.71,ensure_cash
2021-05-06,002594.SZ,,BUY,0,1200,1200,203861.2,-188637.43,15223.77,157.15699999999998,49.03,initial entry
2021-05-06,ETF,ETF,ETF_BUY,0,0,0,15223.77,-10022.41,5201.36,2.566,5.0,rebalance
2021-05-10,ETF,ETF,ETF_SELL,0,0,0,5201.36,198557.94,203759.3,2.592,49.65,ensure_cash
2021-05-10,002594.SZ,,BUY_ADD,1200,1300,2500,203759.3,-187370.84,16388.46,144.09394999999998,48.7,level 2
2021-05-11,ETF,ETF,ETF_BUY,0,0,0,16388.46,-11218.6,5169.86,2.546,5.0,rebalance
2021-05-12,601166.SH,,SELL,9500,-9500,0,5169.86,216205.54,221375.4,22.78719,272.76,TAKE_PROFIT_DYN
2021-05-12,ETF,ETF,ETF_BUY,0,0,0,221375.4,-216328.63,5046.77,2.527,54.07,rebalance
2021-05-14,ETF,ETF,ETF_SELL,0,0,0,5046.77,198660.41,203707.19,2.502,49.68,ensure_cash
2021-05-14,600031.SH,,BUY,0,7200,7200,203707.19,-199330.89,4376.3,27.677649999999996,51.81,initial entry
2021-05-17,002352.SZ,,SELL,6000,-6000,0,4376.3,392830.69,397206.98,65.55438000000001,495.59,TAKE_PROFIT_DYN
2021-05-17,ETF,ETF,ETF_BUY,0,0,0,397206.98,-392103.01,5103.97,2.538,98.0,rebalance
2021-05-25,ETF,ETF,ETF_SELL,0,0,0,5103.97,198707.95,203811.92,2.554,49.69,ensure_cash
2021-05-25,000661.SZ,,BUY,0,400,400,203811.92,-169901.85,33910.07,424.64421999999996,44.16,initial entry
2021-05-25,ETF,ETF,ETF_BUY,0,0,0,33910.07,-28862.34,5047.73,2.551,7.21,rebalance
2021-05-26,002594.SZ,,SELL,2500,-2500,0,5047.73,454446.2,459493.93,182.00781,573.32,TAKE_PROFIT_DYN
2021-05-26,ETF,ETF,ETF_BUY,0,0,0,459493.93,-454465.49,5028.45,2.54,113.59,rebalance
2021-05-28,ETF,ETF,ETF_SELL,0,0,0,5028.45,198862.16,203890.61,2.53,49.73,ensure_cash
2021-05-28,000661.SZ,,BUY_ADD,400,400,800,203890.61,-166825.98,37064.63,416.95653999999996,43.36,level 2
2021-05-28,ETF,ETF,ETF_BUY,0,0,0,37064.63,-32006.17,5058.46,2.537,8.0,rebalance
2021-06-01,600031.SH,,SELL,7200,-7200,0,5058.46,223701.57,228760.03,31.10886,282.22,TAKE_PROFIT_DYN
2021-06-02,ETF,ETF,ETF_BUY,0,0,0,228760.03,-223689.92,5070.12,2.533,55.91,rebalance
2021-06-08,ETF,ETF,ETF_SELL,0,0,0,5070.12,198685.98,203756.1,2.557,49.68,ensure_cash
2021-06-08,002340.SZ,,BUY,0,20400,20400,203756.1,-199150.67,4605.43,9.759749999999999,51.77,initial entry
2021-06-10,ETF,ETF,ETF_SELL,0,0,0,4605.43,199274.64,203880.08,2.558,49.83,ensure_cash
2021-06-10,002340.SZ,,BUY_ADD,20400,21000,41400,203880.08,-199330.89,4549.18,9.489479999999999,51.81,level 2
2021-06-15,ETF,ETF,ETF_SELL,0,0,0,4549.18,199337.77,203886.95,2.572,49.85,ensure_cash
2021-06-15,600031.SH,,BUY,0,7000,7000,203886.95,-198069.3,5817.65,28.288259999999998,51.48,initial entry
2021-06-16,600031.SH,,DIVIDEND,7000,0,7000,5817.65,3360.0,9177.65,,0.0,cash_div=6.0/10 pretax=4200.0
2021-06-16,ETF,ETF,ETF_SELL,0,0,0,9177.65,194591.8,203769.45,2.567,48.66,ensure_cash
2021-06-16,002340.SZ,,BUY_ADD,41400,21700,63100,203769.45,-199457.05,4312.4,9.189179999999999,51.85,level 3
2021-06-17,ETF,ETF,ETF_SELL,0,0,0,4312.4,199513.55,203825.94,2.548,49.89,ensure_cash
2021-06-17,600031.SH,,BUY_ADD,7000,7400,14400,203825.94,-199459.05,4366.89,26.94692,51.85,level 2
2021-06-18,002340.SZ,,DIVIDEND,63100,0,63100,4366.89,757.2,5124.09,,0.0,cash_div=0.15/10 pretax=946.5
2021-07-05,002340.SZ,,SELL,63100,-63100,0,5124.09,616353.67,621477.76,9.78021,777.59,TAKE_PROFIT_DYN
2021-07-05,ETF,ETF,ETF_BUY,0,0,0,621477.76,-216446.97,405030.78,2.659,54.1,rebalance
2021-07-06,000661.SZ,,BUY_ADD,800,500,1300,405030.78,-179225.59,225805.19,358.35799999999995,46.59,level 3
2021-07-06,000333.SZ,,BUY,0,2900,2900,225805.19,-196461.28,29343.91,67.72765999999999,51.07,initial entry
2021-07-06,ETF,ETF,ETF_BUY,0,0,0,29343.91,-24272.71,5071.2,2.664,6.07,rebalance
2021-07-09,ETF,ETF,ETF_SELL,0,0,0,5071.2,198730.53,203801.73,2.632,49.7,ensure_cash
2021-07-09,600031.SH,,BUY_ADD,14400,7900,22300,203801.73,-199014.49,4787.24,25.185159999999996,51.73,level 3
2021-07-19,000661.SZ,,SELL,1300,-1300,0,4787.24,526218.72,531005.95,405.29429999999996,663.87,TAKE_PROFIT_DYN
2021-07-19,ETF,ETF,ETF_BUY,0,0,0,531005.95,-525887.67,5118.28,2.646,131.44,rebalance
2021-07-23,ETF,ETF,ETF_SELL,0,0,0,5118.28,198740.81,203859.1,2.671,49.7,ensure_cash
2021-07-23,002241.SZ,,BUY,0,5200,5200,203859.1,-199723.39,4135.71,38.39836,51.91,initial entry
2021-07-27,ETF,ETF,ETF_SELL,0,0,0,4135.71,199698.11,203833.83,2.702,49.94,ensure_cash
2021-07-27,000333.SZ,,BUY_ADD,2900,3000,5900,203833.83,-194254.5,9579.32,64.73467,50.49,level 2
2021-07-27,ETF,ETF,ETF_BUY,0,0,0,9579.32,-4338.93,5240.39,2.706,5.0,rebalance
2021-08-02,600031.SH,,SELL,22300,-22300,0,5240.39,604522.45,609762.84,27.14283,762.66,TAKE_PROFIT_DYN
2021-08-04,ETF,ETF,ETF_BUY,0,0,0,609762.84,-604745.14,5017.7,2.7,151.15,rebalance
2021-08-05,002241.SZ,,SELL,5200,-5200,0,5017.7,216920.92,221938.63,41.768190000000004,273.67,TAKE_PROFIT_DYN
2021-08-05,ETF,ETF,ETF_BUY,0,0,0,221938.63,-216868.4,5070.23,2.694,54.2,rebalance
2021-08-16,000333.SZ,,SELL,5900,-5900,0,5070.23,443443.11,448513.34,75.25467,559.44,TAKE_PROFIT_DYN
2021-08-16,ETF,ETF,ETF_BUY,0,0,0,448513.34,-43381.67,405131.67,2.725,10.84,rebalance
2021-08-17,300750.SZ,,BUY,0,400,400,405131.67,-194244.49,210887.17,485.48499999999996,50.49,initial entry
2021-08-17,002460.SZ,,BUY,0,1200,1200,210887.17,-195726.36,15160.82,163.06289999999998,50.88,initial entry
2021-08-17,ETF,ETF,ETF_BUY,0,0,0,15160.82,-10119.8,5041.01,2.731,5.0,rebalance
2021-08-23,ETF,ETF,ETF_SELL,0,0,0,5041.01,198802.54,203843.55,2.723,49.71,ensure_cash
2021-08-23,600519.SH,,BUY,0,100,100,203843.55,-153981.81,49861.74,1539.41788,40.02,initial entry
2021-08-23,ETF,ETF,ETF_BUY,0,0,0,49861.74,-44685.2,5176.54,2.738,11.17,rebalance
2021-08-24,002460.SZ,,SELL,1200,-1200,0,5176.54,237494.35,242670.89,198.16164,299.62,TAKE_PROFIT_DYN
2021-08-24,ETF,ETF,ETF_BUY,0,0,0,242670.89,-237605.3,5065.59,2.753,59.39,rebalance
2021-09-13,600519.SH,,SELL,100,-100,0,5065.59,167711.33,172776.92,1679.22909,211.58,TAKE_PROFIT_DYN
2021-09-13,ETF,ETF,ETF_BUY,0,0,0,172776.92,-167770.09,5006.83,2.729,41.93,rebalance
2021-09-14,300750.SZ,,SELL,400,-400,0,5006.83,210192.16,215198.98,526.14333,265.18,TAKE_PROFIT_DYN
2021-09-14,ETF,ETF,ETF_BUY,0,0,0,215198.98,-210045.48,5153.5,2.728,52.5,rebalance
2021-09-17,ETF,ETF,ETF_SELL,0,0,0,5153.5,198729.53,203883.03,2.722,49.69,ensure_cash
2021-09-17,000858.SZ,,BUY,0,1000,1000,203883.03,-196247.01,7636.02,196.19599999999997,51.01,initial entry
2021-09-17,ETF,ETF,ETF_BUY,0,0,0,7636.02,-2469.86,5166.15,2.736,5.0,rebalance
2021-09-23,ETF,ETF,ETF_SELL,0,0,0,5166.15,198495.62,203661.77,2.704,49.64,ensure_cash
2021-09-23,000858.SZ,,BUY_ADD,1000,1000,2000,203661.77,-195065.52,8596.25,195.01481999999996,50.7,level 2
2021-09-23,ETF,ETF,ETF_SELL,0,0,0,8596.25,195254.87,203851.12,2.704,48.83,ensure_cash
2021-09-23,002466.SZ,,BUY,0,1800,1800,203851.12,-195077.54,8773.59,108.34823999999999,50.71,initial entry
2021-09-23,ETF,ETF,ETF_BUY,0,0,0,8773.59,-3519.81,5253.77,2.701,5.0,rebalance
2021-09-27,000858.SZ,,SELL,2000,-2000,0,5253.77,427552.08,432805.86,214.04574,539.4,TAKE_PROFIT_DYN
2021-09-28,002466.SZ,,BUY_ADD,1800,2000,3800,432805.86,-194304.57,238501.29,97.12702999999999,50.51,level 2
2021-09-28,ETF,ETF,ETF_BUY,0,0,0,238501.29,-33362.36,205138.93,2.709,8.34,rebalance
2021-09-29,601919.SH,,BUY,0,11100,11100,205138.93,-198940.4,6198.53,17.917899999999996,51.71,initial entry
2021-09-30,ETF,ETF,ETF_SELL,0,0,0,6198.53,197451.73,203650.26,2.668,49.38,ensure_cash
2021-09-30,600111.SH,,BUY,0,4600,4600,203650.26,-196529.37,7120.89,42.712669999999996,51.08,initial entry
2021-09-30,ETF,ETF,ETF_BUY,0,0,0,7120.89,-1884.98,5235.91,2.683,5.0,rebalance
2021-10-25,600111.SH,,SELL,4600,-4600,0,5235.91,236732.07,241967.99,51.52842,298.66,TAKE_PROFIT_DYN
2021-10-25,ETF,ETF,ETF_BUY,0,0,0,241967.99,-236812.41,5155.58,2.747,59.19,rebalance
2021-10-28,ETF,ETF,ETF_SELL,0,0,0,5155.58,198504.31,203659.89,2.749,49.64,ensure_cash
2021-10-28,000651.SZ,,BUY,0,5400,5400,203659.89,-197186.19,6473.7,36.50646999999999,51.26,initial entry
2021-10-28,ETF,ETF,ETF_BUY,0,0,0,6473.7,-1382.88,5090.82,2.753,5.0,rebalance
2021-11-09,002466.SZ,,SELL,3800,-3800,0,5090.82,409927.98,415018.8,108.01188,517.16,TAKE_PROFIT_DYN
2021-11-10,ETF,ETF,ETF_BUY,0,0,0,415018.8,-409984.14,5034.66,2.822,102.47,rebalance
2021-11-16,ETF,ETF,ETF_SELL,0,0,0,5034.66,198840.79,203875.45,2.832,49.72,ensure_cash
2021-11-16,601919.SH,,BUY_ADD,11100,13600,24700,203875.45,-198810.24,5065.21,14.614599999999998,51.68,level 2
2021-11-17,ETF,ETF,ETF_SELL,0,0,0,5065.21,198835.19,203900.41,2.84,49.72,ensure_cash
2021-11-17,600030.SH,,BUY,0,8300,8300,203900.41,-198703.1,5197.3,23.933909999999997,51.65,initial entry
2021-11-29,601919.SH,,SELL,24700,-24700,0,5197.3,400221.96,405419.26,16.223760000000002,504.92,TAKE_PROFIT_DYN
2021-11-29,ETF,ETF,ETF_BUY,0,0,0,405419.26,-200317.93,205101.33,2.806,50.07,rebalance
2021-11-30,000651.SZ,,BUY_ADD,5400,5700,11100,205101.33,-197925.12,7176.2,34.714679999999994,51.45,level 2
2021-11-30,ETF,ETF,ETF_BUY,0,0,0,7176.2,-1959.25,5216.95,2.789,5.0,rebalance
2021-12-02,ETF,ETF,ETF_SELL,0,0,0,5216.95,198440.79,203657.74,2.733,49.62,ensure_cash
2021-12-02,601012.SH,,BUY,0,2300,2300,203657.74,-191831.45,11826.29,83.38329999999999,49.86,initial entry
2021-12-02,ETF,ETF,ETF_BUY,0,0,0,11826.29,-6587.58,5238.71,2.74,5.0,rebalance
2021-12-06,ETF,ETF,ETF_SELL,0,0,0,5238.71,198518.19,203756.9,2.753,49.64,ensure_cash
2021-12-06,601012.SH,,BUY_ADD,2300,2400,4700,203756.9,-197048.02,6708.88,82.082,51.22,level 2
2021-12-06,600030.SH,,SELL,8300,-8300,0,6708.88,211337.56,218046.44,25.49448,266.62,TAKE_PROFIT_DYN
2021-12-06,ETF,ETF,ETF_BUY,0,0,0,218046.44,-212840.77,5205.67,2.75,53.2,rebalance
2021-12-07,000651.SZ,,SELL,11100,-11100,0,5205.67,401355.39,406561.06,36.20376,506.35,TAKE_PROFIT_DYN
2021-12-07,ETF,ETF,ETF_BUY,0,0,0,406561.06,-401531.69,5029.37,2.783,100.36,rebalance
2021-12-17,ETF,ETF,ETF_SELL,0,0,0,5029.37,198840.79,203870.16,2.832,49.72,ensure_cash
2021-12-17,002594.SZ,,BUY,0,700,700,203870.16,-199050.54,4819.62,284.284,51.74,initial entry
2021-12-21,ETF,ETF,ETF_SELL,0,0,0,4819.62,199095.07,203914.69,2.761,49.79,ensure_cash
2021-12-21,002594.SZ,,BUY_ADD,700,700,1400,203914.69,-189588.63,14326.06,270.77049999999997,49.28,level 2
2021-12-21,ETF,ETF,ETF_SELL,0,0,0,14326.06,189167.89,203493.95,2.761,47.3,ensure_cash
