round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
44,002594.SZ,,2022-07-13,2022-11-04,TAKE_PROFIT_DYN,5,2700,-36069.35579334188,-4.59,76
45,000858.SZ,,2022-10-28,2022-11-30,TAKE_PROFIT_DYN,1,1400,27609.88297261187,14.32,23
46,600519.SH,,2022-10-13,2022-12-01,TAKE_PROFIT_DYN,2,200,19735.002448020037,6.34,35
47,300274.SZ,,2022-12-07,2023-01-03,TAKE_PROFIT_DYN,2,3800,48187.494608550915,12.35,18
48,002241.SZ,,2022-11-14,2023-01-05,TAKE_PROFIT_DYN,2,23700,33962.24660051975,8.52,37
49,601012.SH,,2022-12-23,2023-01-18,TAKE_PROFIT_DYN,1,4900,22335.06655099726,11.32,17
50,300014.SZ,,2023-01-12,2023-02-01,TAKE_PROFIT_DYN,1,2300,13723.867595196905,6.97,9
51,300750.SZ,,2023-02-20,2023-03-31,TAKE_PROFIT_DYN,3,1300,18766.125342952146,3.62,29
52,300059.SZ,,2023-03-08,2023-04-03,TAKE_PROFIT_DYN,2,20500,26491.370888469333,6.66,18
53,000858.SZ,,2023-04-11,2023-05-22,TAKE_PROFIT_DYN,2,2100,-10015.954877404263,-2.65,26
54,600519.SH,,2023-04-13,2023-06-16,TAKE_PROFIT_DYN,1,100,7187.025155880838,4.25,43
55,600809.SH,,2023-05-23,2023-07-25,TAKE_PROFIT_DYN,3,2800,38903.72564703948,6.61,43
56,300418.SZ,,2023-06-27,2023-08-14,TAKE_PROFIT_DYN,1,900,-4392.818157278234,-10.95,34
57,600276.SH,,2023-08-01,2023-08-28,TAKE_PROFIT_DYN,3,14100,13322.020481907763,2.23,19
58,002475.SZ,,2023-09-08,2023-10-11,TAKE_PROFIT_DYN,1,6700,13313.771587543888,6.73,17
59,300014.SZ,,2023-02-21,2023-11-06,TAKE_PROFIT_DYN,5,14700,-281657.1135239912,-28.57,172
60,601318.SH,,2023-11-10,2024-01-25,TAKE_PROFIT_DYN,3,9600,-18879.606199362897,-4.61,53
61,600519.SH,,2023-10-16,2024-02-06,TAKE_PROFIT_DYN,2,200,-13597.675133912126,-3.91,80
62,002594.SZ,,2023-08-15,2024-03-12,TAKE_PROFIT_DYN,5,2800,-75632.43219840003,-11.86,137
63,601012.SH,,2024-01-30,2024-03-12,TAKE_PROFIT_DYN,2,19900,52773.8691368858,13.46,24
64,601318.SH,,2024-03-25,2024-04-29,TAKE_PROFIT_DYN,2,10100,32003.393171529926,8.1,23
65,000628.SZ,,2024-04-01,2024-05-21,TAKE_PROFIT_DYN,3,8700,-131449.79209632764,-22.19,31
66,000977.SZ,,2024-05-29,2024-07-09,TAKE_PROFIT_DYN,1,5400,9285.338645275566,4.65,28
67,000625.SZ,,2024-05-07,2024-07-10,TAKE_PROFIT_DYN,2,28300,6941.834217982832,1.74,45
68,603019.SH,,2024-03-28,2024-07-17,TAKE_PROFIT_DYN,2,9000,-12609.900229347637,-3.17,73
69,601919.SH,,2024-07-15,2024-09-20,TAKE_PROFIT_DYN,2,30800,-349.7077872704831,-0.09,47
70,601138.SH,,2024-07-19,2024-09-24,TAKE_PROFIT_DYN,3,19100,-57316.93326922186,-12.82,45
71,601899.SH,,2024-07-24,2024-09-25,TAKE_PROFIT_DYN,3,25000,23462.63075498666,5.86,43
72,600150.SH,,2024-09-23,2024-12-18,TAKE_PROFIT_DYN,2,11500,25436.3520043632,6.46,57
73,600418.SH,,2024-11-28,2025-01-22,TAKE_PROFIT_DYN,1,5700,38042.75671524269,19.29,38
74,600030.SH,,2025-01-02,2025-02-07,TAKE_PROFIT_DYN,2,14200,-177.05430244357558,-0.04,20
75,300059.SZ,,2025-01-03,2025-02-07,TAKE_PROFIT_DYN,2,17100,22018.793702708324,5.53,19
76,000063.SZ,,2025-03-04,2025-05-07,TAKE_PROFIT_DYN,2,5600,-14283.108189729974,-7.12,42
77,300308.SZ,,2025-02-06,2025-05-08,TAKE_PROFIT_DYN,4,9100,44131.62004571932,5.7,61
78,300502.SZ,,2025-03-03,2025-05-08,TAKE_PROFIT_DYN,2,3900,77519.37968311389,24.11,44
79,688981.SH,,2025-05-12,2025-06-23,TAKE_PROFIT_DYN,2,4600,-967.7623864701018,-0.25,29
80,688256.SH,,2025-05-28,2025-06-26,TAKE_PROFIT_DYN,1,300,4539.181225010892,2.45,20
81,600519.SH,,2025-06-16,2025-07-11,TAKE_PROFIT_DYN,1,100,3658.3542825964396,2.61,19
82,300308.SZ,,2025-10-15,2025-10-24,TAKE_PROFIT_DYN,1,500,64647.82947153278,37.43,7
83,002460.SZ,,2025-11-25,2025-12-22,TAKE_PROFIT_DYN,1,3300,18739.979480501643,9.61,19
84,601138.SH,,2025-11-25,2025-12-25,TAKE_PROFIT_DYN,1,3500,38122.62467270161,19.3,22
85,300502.SZ,,2026-01-13,2026-02-02,TAKE_PROFIT_DYN,1,500,35345.03866740002,18.33,14
86,300750.SZ,,2025-11-24,2026-02-06,TAKE_PROFIT_DYN,4,2000,12836.702194854268,1.78,52
87,300308.SZ,,2026-02-09,2026-03-18,TAKE_PROFIT_DYN,1,300,5791.959999869287,3.44,21
88,002475.SZ,,2026-01-09,2026-04-08,TAKE_PROFIT_DYN,5,19200,14981.45178660925,1.52,56
89,688256.SH,,2026-02-04,2026-04-08,TAKE_PROFIT_DYN,3,300,33969.10685849999,10.85,38
90,601899.SH,,2026-03-20,2026-04-15,TAKE_PROFIT_DYN,2,9000,33682.09347360005,11.72,17
91,300274.SZ,,2026-07-02,2026-08-11,TAKE_PROFIT_DYN,2,2900,-31661.956305056578,-8.36,28
92,600487.SH,,2026-07-07,2026-08-18,TAKE_PROFIT_DYN,2,4800,-69195.05153145478,-17.72,30
93,688525.SH,,2026-07-16,2026-08-25,FINAL_SETTLE,2,1300,-71016.53428584,-19.37,28
94,600276.SH,,2026-08-21,2026-08-25,FINAL_SETTLE,2,8300,-9625.774603499915,-2.44,2
95,688256.SH,,2026-08-25,2026-08-25,FINAL_SETTLE,1,200,7495.974192960042,3.86,0
