request_index,generator,formula,canonical_expression,expression_hash,family,expected_direction,lookback,status,eval_status,coverage,disc_ic,disc_days,q5q1_disc,ic_2020,ic_2021,ic_2022,n_same_sign,disc_pval,pass_discovery,fdr_pass,val_ic,val_q5q1,test_ic,test_q5q1
11,HUMAN,"interaction(bb_z, turnover_rank)","interaction(bb_z,turnover_rank)",cfbef2434d54d913,BB_CONDITIONAL,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,0.04624403303349029,608,0.0075152502099684465,-0.013876400616193729,0.09473367764208954,0.04145699096277342,2,8.17340877423689e-06,True,True,0.09410041943193259,0.018717199077946278,-0.03041377330767213,-0.017807491640092106
12,HUMAN,"diff(ret_5d, ret_20d)","diff(ret_5d,ret_20d)",750b8550c03eee27,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,0.9998444921047346,0.04313594078571098,607,0.009070848811446984,0.01791407593338811,0.029309525932871602,0.07659748729503195,3,9.951950670217258e-06,True,True,-0.03118577568549593,-0.00931582027463512,-0.0019224488977169878,0.011891949691147458
13,HUMAN,"ratio(gap_pct, atr14_pct)","ratio(gap_pct,atr14_pct)",f26a3521c66da8a3,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,0.021720222109434945,606,0.00418643470791001,0.03975381495300125,0.022077653775903722,0.007654070336440415,3,0.016868278055463648,True,True,0.004409177682149536,0.0015253060733990327,-0.011582129067362758,0.002503429005711749
14,HUMAN,"interaction(daily_bb_signal_count, daily_bb_down_ratio)","interaction(daily_bb_down_ratio,daily_bb_signal_count)",7c05654c56b7c68f,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,,0,,,,,0,,False,False,,,,
15,HUMAN,"diff(csi500_ret_5, csi300_ret_5)","diff(csi500_ret_5,csi300_ret_5)",3b659665f42059e9,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,,0,,,,,0,,False,False,,,,
16,HUMAN,"ratio(log_amount, atr14_pct)","ratio(log_amount,atr14_pct)",a17266773794c175,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,0.03786571973325135,608,0.002424012518190817,0.05384459387980336,0.059699926130141495,0.0029761119918769083,3,0.00026100395581263314,True,True,0.01252198907174424,0.0015673374069244404,0.07411378469778025,0.010401423971111018
17,HUMAN,"interaction(distance_52w_high, ret_20d)","interaction(distance_52w_high,ret_20d)",859a2bdc0acb5243,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,0.9777234940032268,-0.00727323410073634,586,-0.000435197795444557,-0.07928787479026125,-0.00645780603590803,0.039334170857562564,2,0.48683348747278044,False,False,,,,
18,HUMAN,"diff(ret_3d, cs_zscore(ret_10d))","diff(ret_3d,(cs_zscore,ret_10d))",897fadb138dccf4b,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,0.9998380126090985,0.034523298610374675,608,0.005497503547436799,0.03652614385132978,0.056364563244623696,0.01025327431499278,3,0.00021862589190657644,True,True,0.016329847609797766,0.001592792016836806,0.04974729193343551,0.011292191459539585
19,HUMAN,"ratio(daily_range_pct, realized_vol_10)","ratio(daily_range_pct,realized_vol_10)",e78c2ff1d46da07f,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,0.00537002880594741,608,0.0021952235903145247,0.02177476913708939,0.010124524263687356,-0.012055308189848228,2,0.5580493340415553,False,False,,,,
20,HUMAN,"interaction(bb_width, daily_bb_signal_count)","interaction(bb_width,daily_bb_signal_count)",a77c360f69f30eed,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,-0.01407196263520078,608,0.0012823937663008704,0.05561360238241572,-0.08113484890658376,0.002785613721600273,2,0.1746901304546209,False,False,,,,
21,HUMAN,"diff(drawdown_20, drawdown_60)","diff(drawdown_20,drawdown_60)",0ce7c003fc00a8d6,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,0.9777234940032268,0.04055162935608019,574,0.007423507613449924,-0.05189385708299128,0.08442557583465829,0.05528892114703895,2,9.932744945517769e-05,True,True,-0.042139753425853854,-0.009059607461595742,0.011127684385878894,0.0045464415258718366
22,HUMAN,"ratio(ret_20d, bb_width)","ratio(ret_20d,bb_width)",f74fc28479901dab,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,0.9998444921047346,-0.014939579539138843,607,0.001578542997570201,0.07228009471070548,-0.05857583159626929,-0.035410702175373815,2,0.11522071605613471,False,False,,,,
23,HUMAN,"interaction(signal_count_last_20d, bb_z)","interaction(bb_z,signal_count_last_20d)",f4c68b6d7a39d2f7,BB_CONDITIONAL,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,-0.01817380472632209,608,-0.005727149382705837,0.00833802083226251,-0.01941319572713934,-0.03704177178153757,2,0.045621077639176555,False,False,,,,
24,HUMAN,"diff(ret_5d, csi500_ret_5)","diff(ret_5d,csi500_ret_5)",8ba6f3a958e263e6,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,0.038524702343709825,608,0.0064652255851517515,0.05414490591993446,0.053878029098765406,0.01065748834961015,3,9.768643217422657e-05,True,True,0.045053455643569586,0.00682219451914177,0.04820784393719706,0.0034418076151706265
25,HUMAN,"ratio(distance_ma20, atr14_pct)","ratio(distance_ma20,atr14_pct)",cd1978b65dbb1b43,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,-0.013368142351373999,608,-0.0005558776078685435,0.006142249296709261,0.0010513436576104916,-0.043220761982545576,2,0.1607055024658428,False,False,,,,
26,HUMAN,"interaction(market_up_ratio, bb_z)","interaction(bb_z,market_up_ratio)",04d87a064742e6c9,BB_CONDITIONAL,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,0.009291009617352063,608,0.0010223329161802356,0.008457533097812052,-0.0009677153850969595,0.02060896112093539,2,0.28176717669150864,False,False,,,,
27,HUMAN,"diff(log_amount, cs_zscore(amount_ratio_5_20))","diff(log_amount,(cs_zscore,amount_ratio_5_20))",2d5d573f54c83146,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,0.9998380126090985,-0.043873675392662424,608,-0.008423062090459506,0.019711161498588134,-0.09382981148450736,-0.04019354327422646,2,8.550384392957966e-06,True,True,-0.09359951626802525,-0.019015414919680108,0.053476236919784065,0.01890109422706306
28,HUMAN,"ratio(ret_60d, realized_vol_20)","ratio(ret_60d,realized_vol_20)",27a39a07b5baeb75,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,0.9777040555163186,-0.028451898426545445,586,-0.007172470953319522,0.06182541899734983,-0.07303554114153284,-0.04151066864788127,2,0.004757845185646703,True,True,0.0208019923924337,0.002554760466167667,-0.01186548666574511,-0.009553651567019391
29,HUMAN,"interaction(days_since_first_signal, bb_z)","interaction(bb_z,days_since_first_signal)",5469f24293f831dd,BB_CONDITIONAL,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,-0.05303721290848587,556,-0.013329909767355553,-0.0075523071852599466,-0.049528373780996074,-0.08970660566376154,3,1.040929564766202e-10,True,True,0.004668692591428363,-0.001474164727300979,0.020021158967106312,-0.0054729233901611345
30,HUMAN,"diff(ret_1d, ret_5d)","diff(ret_1d,ret_5d)",44cecbf2898e7fb9,INTERACTION,负向（超跌越深/广度越大，D20 越高）,NA,PROPOSED,OK,1.0,-0.02131333448752303,608,-0.0015065225158856818,-0.04565767025717817,-0.027611043258443373,0.0037562396333115215,2,0.03196311023839593,True,True,-0.03721073219922116,-0.004048637117630711,-0.026003616796115295,-0.001992835340868157
31,TEMPLATE,"ratio(bb_z,distance_to_lower_band)","ratio(bb_z,distance_to_lower_band)",036921028205c5be,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.01486760661091018,608,-0.000917466538743466,-0.03730793920923193,0.060382899725774035,0.007137232492772928,2,0.1260177647466154,False,False,,,,
32,TEMPLATE,"diff(bb_z,distance_to_lower_band)","diff(bb_z,distance_to_lower_band)",2a6b0acdb8d90be2,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.013796865923488633,608,0.0018516252899064434,0.04546677519852298,-0.07616125937275521,0.006091853589886179,2,0.1827665593202763,False,False,,,,
33,TEMPLATE,"interaction(bb_z,distance_to_lower_band)","interaction(bb_z,distance_to_lower_band)",f7c56ac13becedde,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.015220127297906087,608,-0.0008827753691973357,0.03404941870695319,-0.056976055004867555,-0.00919540577269176,2,0.11331635649720662,False,False,,,,
34,TEMPLATE,"min(bb_z,distance_to_lower_band)","min(bb_z,distance_to_lower_band)",4e89bfeaa8fcf3a0,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.012353222006077077,608,0.0018111666349750486,0.003204424151471845,0.012243105691346554,0.01942436455510456,3,0.15997360928231608,False,False,,,,
35,TEMPLATE,"max(bb_z,distance_to_lower_band)","max(bb_z,distance_to_lower_band)",8eb7971ced432b75,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.016193481314815766,608,-0.0005283298800049684,-0.030491974731490647,0.05663377515731187,0.009574098085490606,2,0.09563732231552513,False,False,,,,
36,TEMPLATE,"ratio(bb_z,ret_5d)","ratio(bb_z,ret_5d)",71e700ef12c0028b,BB_CONDITIONAL,NA,NA,PROPOSED,OK,0.9999611230261837,0.04148764755329649,608,0.006883052259521852,0.05778553109380823,0.05362574699840265,0.016453724701782968,3,2.124850059015415e-05,True,True,0.05464294748798184,0.008058561806368788,0.04020596170347505,-0.0024626715469451455
37,TEMPLATE,"diff(bb_z,ret_5d)","diff(bb_z,ret_5d)",4abf792fc2c89b6c,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.03981770620416565,608,-0.005284946387962229,-0.0564673345790521,-0.05609602504719382,-0.01020439403651298,3,5.67521133101323e-05,True,True,-0.05110006575266097,-0.006112488248115306,-0.04485260909571441,-0.0018372910719348828
38,TEMPLATE,"interaction(bb_z,ret_5d)","interaction(bb_z,ret_5d)",5ab64b856e63c733,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.037519301624348925,608,-0.0055812218257556175,-0.054020375863583346,-0.05297505078998967,-0.008875630836752229,3,0.00016728994802139852,True,True,-0.0388255768068496,-0.0044122258390536725,-0.0493447408508113,-0.007500673434245331
39,TEMPLATE,"min(bb_z,ret_5d)","min(bb_z,ret_5d)",1beeee70a44f02f6,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.03822070079033315,608,0.006516233927852388,0.05357913005621381,0.052798059319961795,0.011360683018137826,3,0.00011391767677948472,True,True,0.04360360606062824,0.006536751821751765,0.048402995256515216,0.0033863644493557633
40,TEMPLATE,"max(bb_z,ret_5d)","max(bb_z,ret_5d)",9847edea9806a398,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.00854060333210577,608,0.0004910973660243438,0.012784189352651083,0.0018889235747187422,0.012241469377172548,3,0.3182142092068774,False,False,,,,
41,TEMPLATE,"ratio(bb_z,ret_20d)","ratio(bb_z,ret_20d)",80326899f96563ed,BB_CONDITIONAL,NA,NA,PROPOSED,OK,0.9984708390298899,0.0017699604092953358,607,-0.0028474323230180333,0.023035983321874422,0.022566972007001168,-0.03596161737293733,2,0.8566972615339363,False,False,,,,
42,TEMPLATE,"diff(bb_z,ret_20d)","diff(bb_z,ret_20d)",fbeecfd13407ccc5,BB_CONDITIONAL,NA,NA,PROPOSED,OK,0.9998444921047346,0.0030611287794793693,607,0.0006740587176338518,-0.03502816655930075,-0.016197369885024047,0.05190474690730293,2,0.760615575326536,False,False,,,,
43,TEMPLATE,"interaction(bb_z,ret_20d)","interaction(bb_z,ret_20d)",b1113c8ea2f6016d,BB_CONDITIONAL,NA,NA,PROPOSED,OK,0.9998444921047346,0.0037489425299745836,607,0.0018065801403412958,-0.026097028974353145,-0.01717477229079719,0.04809686361847307,2,0.7097327779344265,False,False,,,,
44,TEMPLATE,"min(bb_z,ret_20d)","min(bb_z,ret_20d)",12bef38e549dcbdf,BB_CONDITIONAL,NA,NA,PROPOSED,OK,0.9998444921047346,-0.00200468380414404,607,-7.819521392731799e-05,0.032963664767671534,0.0150986747986927,-0.0462450903019268,2,0.8426479981646195,False,False,,,,
45,TEMPLATE,"max(bb_z,ret_20d)","max(bb_z,ret_20d)",63485569eb825bbe,BB_CONDITIONAL,NA,NA,PROPOSED,OK,0.9998444921047346,0.011583247660433778,607,0.0022716216772782484,0.02024930218915683,0.016727928035422775,-0.00032426712047909,2,0.17747338316070804,False,False,,,,
46,TEMPLATE,"ratio(bb_z,atr14_pct)","ratio(bb_z,atr14_pct)",0ca98ffebec894a8,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.042623852529860014,608,-0.003157047465774337,-0.02704325097664699,-0.08029637015091863,-0.015235881441937887,3,4.120123207607129e-05,True,True,-0.046288291550662955,-0.009616249927776953,-0.06072194524349553,-0.006794808357384859
47,TEMPLATE,"diff(bb_z,atr14_pct)","diff(bb_z,atr14_pct)",b590911b886ee9b0,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.04388870047027166,608,0.00611730674742107,0.02998433974042433,0.08322209371527313,0.013496408521213915,3,3.096864552909473e-05,True,True,0.030833722502908615,0.007265203337160804,0.06692666338426513,0.008691430759501495
48,TEMPLATE,"interaction(bb_z,atr14_pct)","interaction(atr14_pct,bb_z)",6e9024020df09b51,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.04129345588779829,608,0.0061935220448846385,0.02807174831267888,0.07740687281761696,0.013735619591741532,3,8.489957241919477e-05,True,True,0.029958319508441494,0.007196343311635024,0.06540047484830515,0.010934875896244384
49,TEMPLATE,"min(bb_z,atr14_pct)","min(atr14_pct,bb_z)",b900022887725736,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.009291009617352063,608,0.0010223329161802356,0.008457533097812052,-0.0009677153850969595,0.02060896112093539,2,0.28176717669150864,False,False,,,,
50,TEMPLATE,"max(bb_z,atr14_pct)","max(atr14_pct,bb_z)",1e5d8fd920d14130,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.04479156667277601,608,-0.005461569710345564,-0.03401395000794111,-0.0797381591630437,-0.01659053831746387,3,1.733100844214519e-05,True,True,-0.03857458128270553,-0.008502226316848072,-0.06369659422202115,-0.008054947383707916
51,TEMPLATE,"ratio(bb_z,bb_width)","ratio(bb_z,bb_width)",46102eb043204664,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.012271892924210926,608,0.0017712841367007862,0.058364974447709814,-0.08079412417081468,0.005382213736459712,2,0.2354057143987962,False,False,,,,
52,TEMPLATE,"diff(bb_z,bb_width)","diff(bb_z,bb_width)",dfc68d361df1180a,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.01485898237139696,608,0.00027612482142159756,-0.054346790837294615,0.08095798145833644,-0.001359548569682364,2,0.1492523810942834,False,False,,,,
53,TEMPLATE,"interaction(bb_z,bb_width)","interaction(bb_width,bb_z)",07f7cf2081696f06,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.015222713765573787,608,-0.0004873756444283549,-0.052602176274886954,0.08219961285057178,-0.0029601080617696453,2,0.13983298737743288,False,False,,,,
54,TEMPLATE,"min(bb_z,bb_width)","min(bb_width,bb_z)",9f053a006a2e50bd,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.009291009617352063,608,0.0010223329161802356,0.008457533097812052,-0.0009677153850969595,0.02060896112093539,2,0.28176717669150864,False,False,,,,
55,TEMPLATE,"max(bb_z,bb_width)","max(bb_width,bb_z)",8872efa89cb03bea,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.01407196263520078,608,0.0012823937663008704,0.05561360238241572,-0.08113484890658376,0.002785613721600273,2,0.1746901304546209,False,False,,,,
56,TEMPLATE,"ratio(bb_z,drawdown_20)","ratio(bb_z,drawdown_20)",67fe959681ac6d98,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.03491631899587621,608,0.0052990039546694494,0.04592729368059562,0.06442627846187221,-0.004189955945569851,2,0.00047690416072487807,True,True,0.051180444098609036,0.008121020285897508,0.045132698844658786,0.0027267241058389425
57,TEMPLATE,"diff(bb_z,drawdown_20)","diff(bb_z,drawdown_20)",2cccd2f68b337852,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.03546048214698399,608,-0.00410954686891629,-0.043500369730276406,-0.06361416645133872,-2.5854939484359242e-05,3,0.0004208305763713227,True,True,-0.0498067702006182,-0.008648479334751241,-0.0486826006291006,0.000805988727128091
58,TEMPLATE,"interaction(bb_z,drawdown_20)","interaction(bb_z,drawdown_20)",b5d62832fc4cfbea,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.03208877731425612,608,-0.006634525407243689,-0.028750640653878834,-0.06519053075001074,-0.00015235460679854096,3,0.001966021433294829,True,True,-0.04660847074838332,-0.008978190930486704,-0.047801286651759214,-0.002179894950289286
59,TEMPLATE,"min(bb_z,drawdown_20)","min(bb_z,drawdown_20)",185025e170f04daa,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.036559212259416184,608,0.005453521103831686,0.044512044191765486,0.06370331139784251,0.0022422368026328494,3,0.000308786422949181,True,True,0.049764335204484395,0.00868853808306046,0.04815071750686869,-0.0019766264193894823
60,TEMPLATE,"max(bb_z,drawdown_20)","max(bb_z,drawdown_20)",f2435535512c0144,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.008881605413510317,608,0.000897309717496024,0.008379812932874988,-0.0009780747130658108,0.01953175964351508,2,0.3021493283761665,False,False,,,,
61,TEMPLATE,"ratio(bb_z,distance_52w_high)","ratio(bb_z,distance_52w_high)",996d44672700cd9b,BB_CONDITIONAL,NA,NA,PROPOSED,OK,0.9777234940032268,0.00821884078005311,586,-0.0026521527202315112,0.07554049554778514,-0.00328602519971597,-0.02416317267781724,2,0.4192482551960677,False,False,,,,
62,TEMPLATE,"diff(bb_z,distance_52w_high)","diff(bb_z,distance_52w_high)",67a6b68c48632899,BB_CONDITIONAL,NA,NA,PROPOSED,OK,0.9777234940032268,-0.009473221405354343,586,0.0002605536807842793,-0.08157009188942528,0.006782478940439034,0.021107719613414504,2,0.35800985566818877,False,False,,,,
63,TEMPLATE,"interaction(bb_z,distance_52w_high)","interaction(bb_z,distance_52w_high)",87c7dfefbecc3532,BB_CONDITIONAL,NA,NA,PROPOSED,OK,0.9777234940032268,-0.012619100453423657,586,-0.00011862578325567494,-0.08542225566770763,0.004123938008367664,0.01791972214232643,2,0.21412240935577564,False,False,,,,
64,TEMPLATE,"min(bb_z,distance_52w_high)","min(bb_z,distance_52w_high)",3aad502d63a969e3,BB_CONDITIONAL,NA,NA,PROPOSED,OK,0.9777234940032268,0.011013926205625395,586,0.0015208759565870124,0.08418515811715693,-0.005376798470151074,-0.020134379723515266,2,0.28540010940601346,False,False,,,,
65,TEMPLATE,"max(bb_z,distance_52w_high)","max(bb_z,distance_52w_high)",b8ea44b935608d01,BB_CONDITIONAL,NA,NA,PROPOSED,OK,0.9777234940032268,0.00953975899301546,586,0.0016186910757678577,0.00935676695549633,-0.0009728472034154613,0.02060896112093539,2,0.273984280243041,False,False,,,,
66,TEMPLATE,"ratio(bb_z,log_amount)","ratio(bb_z,log_amount)",b696be5584408e84,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.030187674193183533,608,-0.003178805179134148,0.024638476413580867,-0.07744772277586898,-0.02265561829654397,2,0.001906847640447129,True,True,-0.0873708243988335,-0.019494516724340587,0.031031895687911724,0.015945903440135654
67,TEMPLATE,"diff(bb_z,log_amount)","diff(bb_z,log_amount)",4f23a990fa8bb681,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.04849983888266085,608,0.008008762649817352,-0.008780737041282544,0.09954810011899455,0.03888872362016889,2,2.2070509859695164e-06,True,True,0.09744422491024911,0.02188114322997522,-0.032026027820414506,-0.0183034894892495
68,TEMPLATE,"interaction(bb_z,log_amount)","interaction(bb_z,log_amount)",26c07482aa185c9a,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.042690949881071576,608,0.00711367446662054,0.005142447741931518,0.07775482805850162,0.034723513866596556,3,1.2254957392654475e-05,True,True,0.06783286274890594,0.012536022338392579,-0.012794573890119296,-0.010124150312988803
69,TEMPLATE,"min(bb_z,log_amount)","min(bb_z,log_amount)",461972531df201b8,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.009291009617352063,608,0.0010223329161802356,0.008457533097812052,-0.0009677153850969595,0.02060896112093539,2,0.28176717669150864,False,False,,,,
70,TEMPLATE,"max(bb_z,log_amount)","max(bb_z,log_amount)",d5d09acb32197af7,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.04790113390183817,608,-0.007794187075541882,0.022881922212376744,-0.10352248017243434,-0.043794129301334604,2,2.8251375967514036e-06,True,True,-0.10477764617838153,-0.0241323747788383,0.03794650846642295,0.02062397339791956
71,TEMPLATE,"ratio(bb_z,amount_ratio_5_20)","ratio(bb_z,amount_ratio_5_20)",faedafdf093cb6ce,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.015687924305423012,608,0.0059878615693047905,0.008269972665158123,0.024324783833610027,0.01233323198871077,3,0.07082390256413174,False,False,,,,
72,TEMPLATE,"diff(bb_z,amount_ratio_5_20)","diff(bb_z,amount_ratio_5_20)",38c9a1ecc3757fef,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.005562673355595266,608,-0.0035441662069588364,0.0073456182227336735,-0.014362049654536597,-0.006213406382616167,2,0.5399959890226322,False,False,,,,
73,TEMPLATE,"interaction(bb_z,amount_ratio_5_20)","interaction(amount_ratio_5_20,bb_z)",0b7ce1c07d76071a,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.009182954864282151,608,-0.005136838683884745,-0.005785135928770849,-0.01602367504019513,-0.004642113226508108,3,0.31941288795067013,False,False,,,,
74,TEMPLATE,"min(bb_z,amount_ratio_5_20)","min(amount_ratio_5_20,bb_z)",99c7794528a006e1,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.009291009617352063,608,0.0010223329161802356,0.008457533097812052,-0.0009677153850969595,0.02060896112093539,2,0.28176717669150864,False,False,,,,
75,TEMPLATE,"max(bb_z,amount_ratio_5_20)","max(amount_ratio_5_20,bb_z)",bffe50416fce2cf4,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,0.010644215709074345,608,0.005763488254971494,0.007231919716089074,0.01938618336239388,0.0041342809127257575,3,0.22478227477892743,False,False,,,,
76,TEMPLATE,"ratio(bb_z,turnover_rank)","ratio(bb_z,turnover_rank)",c4c83c7dbc4ffeeb,BB_CONDITIONAL,NA,NA,PROPOSED,OK,1.0,-0.0444171628631092,608,-0.007794246693795371,0.02917765551789691,-0.10146234046057397,-0.040965249940708125,2,1.049796462604391e-05,True,True,-0.11246058138074308,-0.026164137925149513,0.037548496197501384,0.022510831646649073
