episode_id,ts_code,pnl,signal_date,entry_date,exit_date,exit_type,levels_used,total_cost,simple_return_pct,hold_days,MAE_close_pct,MAE_intraday_pct,MFE_close_pct,MFE_intraday_pct,final_price_path_return_pct,time_to_MAE_days,time_to_break_even_days,max_underwater_duration_days,n_path_days,turnover_rank,entry_k,bb_z_signal,rsi14_signal,macd_dif_signal,macd_dea_signal,macd_hist_signal
988,300505.SZ,-2919.9156152399955,2021-04-27,2021-04-28,2021-05-31,TAKE_PROFIT_DYN,1,199438.02740862,-1.464071648310834,20,-5.537588719724096,-7.141009723005531,1.015523206730462,4.431507083286568,-1.3141080831241325,4,0.0,20,21,1619,3.0,-3.5321398231507946,23.97463035583496,-0.03577987477183342,0.07949627190828323,-0.11527614295482635
989,603536.SH,26902.42988616004,2021-04-27,2021-04-28,2021-05-31,TAKE_PROFIT_DYN,1,199478.07781901996,13.486409223658026,20,-4.325522841085472,-4.56470903398275,15.208016245526235,15.208016245526235,13.659126189054383,4,5.0,5,21,2818,3.0,-3.1202937870370486,33.52836227416992,-0.2832820415496826,-0.2398451715707779,-0.04343685507774353
990,300245.SZ,12172.29356178004,2021-04-28,2021-04-29,2021-05-31,TAKE_PROFIT_DYN,1,199615.25047463996,6.097877558371454,19,-2.381882077313535,-3.6496498425432344,6.112161949725414,6.6192690558172895,6.259349787268587,3,0.0,3,20,1854,3.0,-3.0096310466314753,37.39515686035156,-0.3024950921535492,-0.11157117038965225,-0.19092392921447754
991,600410.SH,7495.767668160057,2021-04-29,2021-04-30,2021-05-31,TAKE_PROFIT_DYN,1,199647.29080295996,3.754505076433987,18,-0.4165406701064134,-1.8414232360349447,7.341153299948888,8.607715580774244,3.9124108854695416,3,0.0,1,19,508,3.0,-3.421540073566711,26.670787811279297,-1.2907346487045288,-0.4235662817955017,-0.8671683669090271
992,688618.SH,3640.512405960035,2021-04-29,2021-04-30,2021-05-31,TAKE_PROFIT_DYN,1,197939.14079939993,1.8392079460673658,18,-3.688804493094011,-4.599422025695466,2.5516038920864847,3.783615847959032,1.9941988306599656,0,16.0,16,19,1948,3.0,-3.2928791174283334,28.14118766784668,-0.9984280467033386,-0.3446495532989502,-0.6537784934043884
993,300866.SZ,37604.545617240045,2021-05-07,2021-05-10,2021-05-31,TAKE_PROFIT_DYN,1,194270.52320675997,19.356794328091627,15,3.0861771174925057,-0.09990009990009652,18.252481337841054,19.66531195912824,19.538445535992267,1,0.0,0,16,969,3.0,-3.017550838405787,35.48545455932617,0.11386068910360336,2.2950401306152344,-2.1811795234680176
994,300024.SZ,22009.32210438006,2021-05-10,2021-05-11,2021-05-31,TAKE_PROFIT_DYN,1,199814.50126637996,11.014877281123171,14,2.665883396780422,-0.542425459368967,14.94596212204189,16.052275520714087,11.1838327785172,1,0.0,0,15,804,3.0,-3.026873321667782,22.178165435791016,-9.601761817932129,-8.350312232971191,-1.2514499425888062
995,002093.SZ,-57618.790918920015,2020-12-09,2020-12-10,2021-06-01,TAKE_PROFIT_DYN,2,399494.83365792,-14.422912654799916,113,-25.73797883532396,-26.116866698409048,-0.6050839173468603,0.40528371754668946,-21.396302812232005,40,,114,114,2158,3.0,-3.0187189900605955,37.692012786865234,-0.09452956169843674,0.21077106893062592,-0.30530062317848206
996,603327.SH,-10002.615240239946,2021-04-15,2021-04-16,2021-06-01,TAKE_PROFIT_DYN,1,199078.57497527995,-5.0244559172085665,29,-10.355803891925552,-10.925576324815856,3.698582786035276,5.787748373299739,-4.879910963561141,13,1.0,22,30,1524,3.0,-3.7084750709350622,32.95555877685547,-0.19311310350894928,-0.13289403915405273,-0.06021907180547714
997,688256.SH,-16585.501771799958,2021-04-15,2021-04-16,2021-06-01,TAKE_PROFIT_DYN,1,196747.64108999996,-8.429835132921928,29,-19.698621988698306,-20.19430950728659,1.0134903264674477,1.6159413105978127,-8.290472885892719,13,0.0,28,30,902,3.0,-3.0081983189185086,30.241046905517578,-3.1250574588775635,-2.458773374557495,-0.6662840247154236
998,002380.SZ,-702.3079440000001,2021-04-26,2021-04-27,2021-06-01,TAKE_PROFIT_DYN,1,199827.51764976,-0.3514570727095471,22,-3.980254322980903,-4.512851961442966,0.35661216163882514,1.1935513077935056,-0.19980019980019303,16,0.0,22,23,1694,3.0,-3.122127591129616,31.810937881469727,-0.653165340423584,-0.1894994080066681,-0.4636659324169159
999,300805.SZ,5953.333579200029,2021-04-28,2021-04-29,2021-06-01,TAKE_PROFIT_DYN,1,199626.26433749998,2.98223963613073,20,-4.241213332122418,-5.403687221869036,3.024248478793945,4.622650077195556,3.1389701207883203,4,10.0,10,21,2271,3.0,-3.0160634360567924,32.334075927734375,-0.2565469741821289,-0.16454976797103882,-0.09199721366167068
1000,600804.SH,-328.3292667600035,2021-04-29,2021-04-30,2021-06-01,TAKE_PROFIT_DYN,1,199593.22274892,-0.16449920605421967,19,-4.410786211911921,-4.785645873825983,0.27495956201397664,0.8372490548850697,-0.012557798674128762,11,19.0,19,20,415,3.0,-3.0467860580474864,32.69281005859375,-0.18762311339378357,0.06719674915075302,-0.2548198699951172
1001,603421.SH,1177.3080415800214,2021-04-29,2021-04-30,2021-06-01,TAKE_PROFIT_DYN,1,199580.20636553998,0.5898921857129106,19,-1.9873513800639286,-2.9310770201458336,0.7090075915986871,1.922369128846868,0.742981714641644,10,16.0,16,20,2163,3.0,-3.002528771165469,26.961286544799805,-0.07798635214567184,0.07258676737546921,-0.15057311952114105
1002,688365.SH,12496.903914239985,2021-04-29,2021-04-30,2021-06-01,TAKE_PROFIT_DYN,1,198381.69783432,6.299423813116506,19,-7.687249459401357,-9.986446235007795,7.085089823870039,11.798443213863251,6.461202778809216,1,15.0,15,20,1753,3.0,-3.065954497141762,26.582496643066406,-0.9173443913459778,-0.677495002746582,-0.23984934389591217
1003,002396.SZ,15164.684784000012,2021-04-30,2021-05-06,2021-06-01,TAKE_PROFIT_DYN,1,199000.47667499998,7.6204263614736965,18,-2.284382284382269,-3.5631035631035424,9.863469863469888,11.035631035631056,7.784215784215798,2,0.0,2,19,566,3.0,-3.006929684790686,28.95497703552246,-0.602607786655426,-0.3539970815181732,-0.2486107349395752
1004,688008.SH,25584.00361344003,2021-04-30,2021-05-06,2021-06-01,TAKE_PROFIT_DYN,1,199310.86735559997,12.836231136255302,18,-6.431858104720545,-8.920076206321548,11.821264237621133,15.070802803144833,13.007958584166769,2,0.0,4,19,97,3.0,-3.953047895782869,23.777713775634766,-1.9496086835861206,-1.4389114379882812,-0.5106971859931946
1005,688033.SH,11104.79652432006,2021-04-30,2021-05-06,2021-06-01,TAKE_PROFIT_DYN,1,199306.86231455996,5.571708066325232,18,-2.3703569158114446,-2.7196579644131913,5.663567202028763,7.235421920736629,5.732379508603325,7,0.0,6,19,2042,3.0,-3.0621906339646108,25.098554611206055,-0.2616567313671112,-0.1459578275680542,-0.115698903799057
1006,688060.SH,35332.73390808006,2021-04-30,2021-05-06,2021-06-01,TAKE_PROFIT_DYN,1,197380.43757431995,17.900828644569284,18,-3.511459220324331,-4.286813565875303,18.973816800653665,22.3336856313745,18.080263992647595,1,14.0,14,19,1864,3.0,-3.8024720402934893,21.03171157836914,-1.6368355751037598,-0.7489169836044312,-0.8879185318946838
1007,688081.SH,14389.085851200012,2021-04-30,2021-05-06,2021-06-01,TAKE_PROFIT_DYN,1,198249.53148,7.258068023556276,18,-2.461175188447906,-3.1423122332213227,10.84370175279268,12.160566706021259,7.421305966760516,2,3.0,5,19,3116,3.0,-3.486805869412678,24.46474266052246,-0.3357698619365692,-0.11461935192346573,-0.22115051746368408
1008,688500.SH,14553.652917060012,2021-04-30,2021-05-06,2021-06-01,TAKE_PROFIT_DYN,1,197131.12376957998,7.382727110139793,18,0.7682757757675462,-1.8063147520744116,8.372298962649595,10.018839416502011,7.546154774203928,10,0.0,0,19,2890,3.0,-3.423758302886933,27.258485794067383,-0.3062708079814911,-0.0006018308340571821,-0.30566897988319397
1009,688679.SH,7702.847418240039,2021-04-30,2021-05-06,2021-06-01,TAKE_PROFIT_DYN,1,199775.45211623996,3.8557527146819384,18,-0.6466559242164993,-1.7401675728493382,5.055226243654709,5.445766118166451,4.013812614281753,2,0.0,2,19,2371,3.0,-3.272562100279803,28.602373123168945,-0.3325425386428833,-0.0766662061214447,-0.2558763325214386
1010,603959.SH,4864.933450800017,2021-05-06,2021-05-07,2021-06-01,TAKE_PROFIT_DYN,1,199871.5731012,2.43402969982969,17,-10.459243191434354,-10.99973065707961,3.1430246939714968,5.034730823729938,2.5899258541278503,9,17.0,17,18,1803,3.0,-3.120942447398142,36.799285888671875,0.11101160198450089,0.3721703886985779,-0.2611587941646576
1011,300374.SZ,23026.822570800025,2021-05-10,2021-05-11,2021-06-01,TAKE_PROFIT_DYN,1,199018.49935968,11.570192039878844,15,-5.457578724905443,-6.199411149906187,12.099122000112118,17.704078100117716,11.739992680586763,5,1.0,4,16,2004,3.0,-3.1402498958776257,36.73957061767578,-0.28064537048339844,-0.03055788017809391,-0.2500874698162079
1012,002635.SZ,-38465.475760259986,2020-12-11,2020-12-14,2021-06-02,TAKE_PROFIT_DYN,1,199162.68083712,-19.313596100726308,112,-24.628942486085336,-25.297916369344932,5.084647495361794,5.6421257314114515,-19.190798041244463,81,0.0,86,113,989,3.0,-3.0631482916246746,30.502735137939453,-1.9424102306365967,-2.1720876693725586,0.2296774685382843
1013,600521.SH,11035.091667600005,2021-04-08,2021-04-09,2021-06-02,TAKE_PROFIT_DYN,1,198700.09859699997,5.553641767426186,35,-8.930575597242251,-10.065243398576717,8.286774953441633,11.197444530777867,5.714285714285716,1,11.0,11,36,80,3.0,-3.3894885890972715,23.459360122680664,-20.33895492553711,-13.95780086517334,-6.381155014038086
1014,000498.SZ,-10843.610516640008,2021-04-15,2021-04-16,2021-06-02,TAKE_PROFIT_DYN,1,199901.61090899998,-5.424473803553429,30,-12.08791208791209,-12.26954863318499,-1.1897193715375343,0.6266460811915397,-5.280537644174011,27,,31,31,1010,3.0,-3.505496882835627,31.15044403076172,0.03391982987523079,0.23690320551395416,-0.20298337936401367
1015,300423.SZ,16683.701142239996,2021-04-27,2021-04-28,2021-06-02,TAKE_PROFIT_DYN,1,199439.02866888,8.365314077987826,22,-3.9727667958284196,-5.660939458156156,9.135397405775137,10.52565724533916,8.530237158467768,2,0.0,2,23,1698,3.0,-3.5200634826325277,24.616540908813477,-0.821983277797699,-0.44062718749046326,-0.3813560903072357
1016,600371.SH,12590.07245820004,2021-04-28,2021-04-29,2021-06-02,TAKE_PROFIT_DYN,1,199125.63420749997,6.322677895443881,21,0.27182120205377913,-1.4938549822270608,7.706247241130981,9.193132448946418,6.484492251934149,0,0.0,0,22,2002,3.0,-3.052604364158761,27.924571990966797,-0.9450147151947021,-0.8333762884140015,-0.11163843423128128
1017,600683.SH,707.0500243800634,2021-04-30,2021-05-06,2021-06-02,TAKE_PROFIT_DYN,1,199955.67896303997,0.35360337253074736,19,-3.634101747309293,-4.8121689631123505,0.13571334326052398,1.5493940022242025,0.5063332893521677,10,19.0,19,20,2025,3.0,-3.151286607990992,40.33598709106445,0.1682882159948349,0.33665692806243896,-0.16836871206760406
1018,002809.SZ,15740.334298800008,2021-05-18,2021-05-19,2021-06-02,TAKE_PROFIT_DYN,1,199865.56553963997,7.8754608160244475,10,-1.0277648048545807,-1.852533431480785,6.704441069766154,8.250882244690306,8.039638380195658,3,6.0,6,11,2948,3.0,-3.213725707375724,35.03193664550781,-0.20479482412338257,-0.11292155086994171,-0.09187327325344086
1019,600170.SH,-25.017578459955985,2021-01-25,2021-01-26,2021-06-03,TAKE_PROFIT_DYN,1,199877.58066275998,-0.012516450507856838,83,-3.8376589396997396,-4.517251456026949,3.298062481735964,3.6378587398995688,0.13965626210525883,7,13.0,27,84,1789,3.0,-3.123509394783408,30.970048904418945,-0.21625399589538574,-0.163598895072937,-0.05265510454773903
1020,000031.SZ,42236.83853766002,2021-02-01,2021-02-02,2021-06-03,TAKE_PROFIT_DYN,2,399867.30247463996,10.562713749354069,78,-3.91080309336439,-4.999632520068465,18.682407510745414,19.771236937449487,9.04599487705755,2,7.0,7,79,1403,3.0,-3.128041410741449,22.995878219604492,-2.0505051612854004,-1.67706298828125,-0.3734421730041504
1021,300297.SZ,24267.273769800086,2021-03-30,2021-03-31,2021-06-03,TAKE_PROFIT_DYN,2,399653.0327789999,6.07208547901084,42,-15.347810084652169,-18.239655081760333,3.580629896419385,6.472474893527536,-1.250328618749652,22,2.0,26,43,489,3.0,-3.0065460723131934,32.060157775878906,-0.9089640974998474,-0.6084170341491699,-0.3005470931529999
1022,603003.SH,9785.413293120044,2021-04-23,2021-04-26,2021-06-03,TAKE_PROFIT_DYN,1,199979.70920927997,4.8932030813583935,25,-1.5604278762173407,-1.8525334314807962,5.7422110053689135,8.51721378037169,5.052841894947169,0,3.0,3,26,1970,3.0,-3.0423101121344094,31.027273178100586,0.0009549475507810712,0.034192875027656555,-0.03323792666196823
1023,600009.SH,9642.93417360002,2021-04-27,2021-04-28,2021-06-03,TAKE_PROFIT_DYN,1,197368.4224512,4.885753280003172,23,-9.911517054374197,-10.904841911335406,5.77896129844182,7.137181000817372,5.045380755608031,5,0.0,15,24,28,3.0,-3.2868233223413377,21.94992446899414,-5.209073543548584,-3.8424031734466553,-1.3666702508926392
1024,600668.SH,-4156.819329599966,2021-04-27,2021-04-28,2021-06-03,TAKE_PROFIT_DYN,2,399210.47574408,-1.0412600826298855,23,-6.386782825769755,-7.920168856469689,-0.17656940143508937,0.28344640777488994,-4.029431811473227,2,,24,24,1204,3.0,-3.4050849263877483,31.212617874145508,-0.40424343943595886,0.058785371482372284,-0.46302881836891174
1025,002942.SZ,4292.6799805200135,2021-04-28,2021-04-29,2021-06-03,TAKE_PROFIT_DYN,1,198607.98265308,2.1613834062341213,22,-5.468652884940594,-5.8403357700587915,0.14788849017870476,2.7496686860060127,2.316864615335068,12,0.0,22,23,2844,3.0,-3.0020808774536807,26.06896209716797,-0.29855725169181824,0.07051925361156464,-0.36907652020454407
1026,300210.SZ,9175.07012400002,2021-04-28,2021-04-29,2021-06-03,TAKE_PROFIT_DYN,1,199901.61090899998,4.589792989800734,22,-2.0263483073400312,-3.402382741225718,3.202582541425536,4.8538238620883245,4.748970038226252,1,4.0,5,23,1336,3.0,-3.2865538391617757,31.71339225769043,-0.23633848130702972,-0.07935471832752228,-0.15698376297950745
1027,600605.SH,-56346.017785200005,2021-04-28,2021-04-29,2021-06-03,TAKE_PROFIT_DYN,1,199736.4029661,-28.210189503995053,22,-31.168913799186747,-32.6562601996845,1.8832284340969396,3.6184659013443143,-28.100931326737765,19,0.0,14,23,3575,3.0,-3.0225381848487762,35.649967193603516,-1.6779567003250122,0.36572250723838806,-2.0436792373657227
1028,600604.SH,12372.45950303998,2021-04-30,2021-05-06,2021-06-03,TAKE_PROFIT_DYN,1,199723.38658272,6.194797572148939,20,-1.011397361762334,-1.5582957188796542,13.754858280405724,13.754858280405724,6.356417305322415,0,3.0,3,21,1673,3.0,-3.3404437353095613,27.530353546142578,-3.839581251144409,-1.7285104990005493,-2.1110706329345703
1029,603136.SH,-48.95882351996261,2021-05-06,2021-05-07,2021-06-03,TAKE_PROFIT_DYN,1,197889.07778639995,-0.024740538521690624,19,-5.422446406052939,-8.411260870277237,-0.058957436006590314,1.6196917836262426,0.12741357003653864,10,,20,20,1553,3.0,-3.0960596870191925,28.037946701049805,-1.1289851665496826,-0.6797372698783875,-0.4492478668689728
1030,600761.SH,8255.247485760017,2021-05-10,2021-05-11,2021-06-03,TAKE_PROFIT_DYN,1,199306.86231455998,4.141978550006477,17,-1.1598481094502233,-2.21979611900035,2.9032859271586275,4.669865943075502,4.300474061747295,1,0.0,2,18,1208,3.0,-3.0618859074156695,24.231115341186523,-4.20168399810791,-3.521653652191162,-0.6800304055213928
1031,603606.SH,5025.9974569201,2021-05-10,2021-05-11,2021-06-03,TAKE_PROFIT_DYN,1,200033.77726331993,2.512574389026305,17,-4.654314961549821,-7.228549448569255,8.563389039107584,8.563389039107584,2.668590081870592,1,15.0,15,18,654,3.0,-3.0264444082069195,29.72684097290039,-1.246382713317871,-0.4864989221096039,-0.7598837614059448
1032,000526.SZ,-34599.77817983998,2021-03-10,2021-03-11,2021-06-04,TAKE_PROFIT_DYN,1,197048.019168,-17.559059119666035,57,-29.338953729197627,-30.38668648424745,9.012938281230976,12.204868302429283,-17.433590799444453,53,0.0,46,58,1973,3.0,-3.081584864817532,33.06636428833008,-2.0215671062469482,-1.4715092182159424,-0.5500577092170715
1033,600195.SH,5858.437206240022,2021-04-13,2021-04-14,2021-06-04,TAKE_PROFIT_DYN,1,199373.94675198,2.9384166294946663,34,-2.9641080032044353,-4.613197402076629,7.017222568916748,7.798370178908853,3.0950804191464565,15,0.0,6,35,1060,3.0,-3.0365246955037657,30.061933517456055,-1.9519041776657104,-1.8188996315002441,-0.13300465047359467
1034,603595.SH,17039.282108580053,2021-04-28,2021-04-29,2021-06-04,TAKE_PROFIT_DYN,2,398902.08758399996,4.27154498282538,23,-10.609687625124998,-12.094766297167647,1.556533803532112,2.813138833722051,0.37081272072698734,4,0.0,13,24,3029,3.0,-3.138165665219273,28.627212524414062,-0.6515940427780151,-0.5045391917228699,-0.14705480635166168
1035,600603.SH,4991.206715820037,2021-04-30,2021-05-06,2021-06-04,TAKE_PROFIT_DYN,1,199996.73063369998,2.4956441537844847,21,-0.3194607590211729,-0.9781427363844797,1.8761458321898017,2.754388468674196,2.651634080205545,10,0.0,2,22,2398,3.0,-3.076888262403251,36.76565933227539,0.649799108505249,4.717039585113525,-4.067240238189697
1036,002937.SZ,16382.597731200018,2021-05-17,2021-05-18,2021-06-04,TAKE_PROFIT_DYN,1,198810.2372256,8.240318989514538,13,-3.1588878486541683,-3.561386236648112,12.69954863830771,12.69954863830771,8.405051837767408,4,11.0,11,14,2761,3.0,-3.0213604138607364,32.05421447753906,-0.05174073949456215,0.10859084129333496,-0.1603315770626068
1037,601231.SH,641.3270209199982,2021-04-29,2021-04-30,2021-06-07,TAKE_PROFIT_DYN,1,198499.846545,0.32308691018287966,23,-5.940213632521319,-6.923845385383842,1.8058864212710413,1.9903173749327596,0.4757703834626925,6,16.0,16,24,261,3.0,-3.0089105276328887,28.492841720581055,-0.6659382581710815,-0.165448397397995,-0.5004898309707642
1038,000902.SZ,30686.800650120014,2021-05-11,2021-05-12,2021-06-07,TAKE_PROFIT_DYN,2,399068.29678716,7.689611251300824,18,-7.387042665557242,-8.645730926898032,4.404878940687973,8.578424228291626,4.035752046362151,7,15.0,15,19,735,3.0,-3.1921457519611875,30.94420051574707,-1.8131824731826782,-1.8807897567749023,0.06760729104280472
1039,300044.SZ,-82626.2586486,2021-01-29,2021-02-01,2021-06-08,TAKE_PROFIT_DYN,1,199661.3084466,-41.383210042770315,82,-54.94701377054319,-56.12230906348552,9.498344792462454,11.457170280699724,-41.29400011752953,68,0.0,29,82,788,3.0,-3.1353234466210926,25.34565544128418,-1.9151229858398438,-1.5762388706207275,-0.33888405561447144
1040,002364.SZ,-3969.352913759969,2021-04-13,2021-04-14,2021-06-08,TAKE_PROFIT_DYN,1,199384.96061484,-1.9907985544745919,36,-6.7912111390372125,-7.260776825994208,5.887062408801547,5.887062408801547,-1.8416366242452908,15,0.0,27,37,1453,3.0,-3.069109302424145,40.3421516418457,0.36777573823928833,0.710712194442749,-0.3429364562034607
1041,603322.SH,-5482.783990439959,2021-04-27,2021-04-28,2021-06-08,TAKE_PROFIT_DYN,1,199060.55229059997,-2.7543297390413533,26,-9.948207820548227,-10.302463493952851,-0.7375603120283847,3.30095436478417,-2.606329840372379,4,,27,27,2618,3.0,-3.1128403282273607,27.30560302734375,-0.5096163749694824,-0.2985382676124573,-0.21107812225818634
1042,002298.SZ,-9392.799921119964,2021-04-28,2021-04-29,2021-06-08,TAKE_PROFIT_DYN,1,199306.86231455998,-4.7127328241691915,25,-9.771925687045046,-10.434393193013868,0.2975804036812191,0.9600479096500525,-4.567713453655076,7,0.0,25,26,1239,3.0,-3.2126980205764593,28.57587432861328,-0.36466848850250244,-0.1760639101266861,-0.18860459327697754
1043,300399.SZ,25243.70180904001,2021-04-28,2021-04-29,2021-06-08,TAKE_PROFIT_DYN,1,199615.25047463996,12.646178961284866,25,-0.001184586164793,-0.29733112737063694,13.424125281832811,15.003573501597245,12.817617165443274,2,0.0,1,26,2302,3.0,-3.8245343171212762,23.872007369995117,-0.7413511276245117,-0.43748167157173157,-0.30386945605278015
1044,000049.SZ,16372.391374080034,2021-05-13,2021-05-14,2021-06-08,TAKE_PROFIT_DYN,1,198307.60457507998,8.256058263202604,17,-0.7162747077317455,-2.494278384169213,8.150036958769746,10.14140107637973,8.420815065333343,6,0.0,2,18,384,3.0,-3.0496493965162914,30.415918350219727,-4.597991466522217,-0.6641877293586731,-3.9338035583496094
1045,002131.SZ,-22171.78179468002,2021-04-15,2021-04-16,2021-06-09,TAKE_PROFIT_DYN,1,199849.54537548,-11.094236793495517,35,-14.954933542294125,-16.811812722593377,1.3856032443393174,4.356609932818123,-10.958929546290141,13,0.0,31,36,157,3.0,-3.250099839243906,22.504316329956055,-2.6523962020874023,-1.9512349367141724,-0.7011613249778748
1046,300557.SZ,10103.829157980013,2021-04-26,2021-04-27,2021-06-09,TAKE_PROFIT_DYN,1,197669.80178945998,5.111468249834996,28,-6.496064959450298,-7.415513658010642,5.296864000345414,6.2962647596501276,5.271439245028686,6,0.0,15,29,3179,3.0,-3.2775694579553654,38.357242584228516,0.20580518245697021,0.5116677284240723,-0.30586251616477966
1047,002855.SZ,-3049.034306040063,2021-04-28,2021-04-29,2021-06-09,TAKE_PROFIT_DYN,1,199270.81694520003,-1.5300957524947343,26,-5.256034288292355,-5.68571213732505,-1.3889336469981695,0.652036135907097,-1.3802326705552592,1,,27,27,2766,3.0,-3.4569062416916547,29.063493728637695,-0.08483860641717911,-0.007151960860937834,-0.07768664509057999
1048,300336.SZ,27181.96656048001,2021-04-28,2021-04-29,2021-06-09,TAKE_PROFIT_DYN,1,199997.73189396,13.591137410944265,26,3.1889920778809477,-0.9221231443453659,13.055668611224158,15.111226222337315,13.764013764013772,0,0.0,0,27,1929,3.0,-3.128985852067672,29.874954223632812,-0.4153454005718231,-0.23254382610321045,-0.18280155956745148
1049,002560.SZ,-4084.9851203999715,2021-05-06,2021-05-07,2021-06-09,TAKE_PROFIT_DYN,1,199922.63737445994,-2.043282928860475,23,-7.562725898888867,-8.071554930638102,0.7481482863486599,1.426586995347634,-1.8942008755251316,20,23.0,23,24,1297,3.0,-3.0759449828077194,25.535518646240234,-0.9247641563415527,-0.628999650478363,-0.2957644462585449
1050,603803.SH,35793.57694553997,2021-06-02,2021-06-03,2021-06-09,TAKE_PROFIT_DYN,1,199967.69408616,17.899679800336955,4,1.5027752995667498,-0.5005689497667998,15.259072478323832,19.399317260279837,18.079113399969017,0,0.0,0,5,1668,3.0,-3.779564799043276,26.93659210205078,-0.12145263701677322,-0.10111049562692642,-0.020342139527201653
1051,002454.SZ,-10648.285483679967,2021-03-30,2021-03-31,2021-06-10,TAKE_PROFIT_DYN,1,199967.69408616,-5.325002887262352,47,-8.469427186004719,-9.003652319160327,3.1054506990336073,4.173900965344823,-5.180915341343129,31,0.0,32,48,1494,3.0,-3.4309684627994805,38.837364196777344,0.21264322102069855,0.3773925006389618,-0.16474929451942444
1052,300386.SZ,9594.860443200014,2021-04-28,2021-04-29,2021-06-10,TAKE_PROFIT_DYN,1,199691.3462544,4.804845389232083,27,-3.8266186280626724,-4.84846080513951,5.910936235845976,9.998304944153325,4.964349729692685,1,3.0,4,28,433,3.0,-3.6813073724500174,32.63153839111328,-0.2254805564880371,1.222515344619751,-1.447995901107788
1053,000156.SZ,1101.0203715600364,2021-04-30,2021-05-06,2021-06-10,TAKE_PROFIT_DYN,1,199427.01354575998,0.5520918916570946,25,-2.2997727660939993,-2.946794138503972,1.19414264491986,2.4881853897398054,0.7051238916524039,2,4.0,15,26,1296,3.0,-3.076284631218595,27.658552169799805,-0.07652095705270767,-0.04597841948270798,-0.030542537569999695
1054,002394.SZ,-9385.04651652,2021-04-14,2021-04-15,2021-06-11,TAKE_PROFIT_DYN,1,199939.65879888,-4.6939394479813785,38,-5.82811683729113,-6.859195850021516,1.6185649213172226,2.1913865950563327,-4.5488914754969745,24,0.0,33,39,1051,3.0,-3.8553684650289237,21.971450805664062,-0.4365174472332001,0.10329485684633255,-0.5398123264312744
1055,300078.SZ,10115.38743966003,2021-04-30,2021-05-06,2021-06-11,TAKE_PROFIT_DYN,1,199491.09420239995,5.0705959983342135,26,-3.9196098019627312,-5.682552741376257,3.866721513780358,7.686431215843004,5.230504789328316,1,3.0,4,27,478,3.0,-3.5270810871254947,29.482955932617188,-1.6169734001159668,-0.137032613158226,-1.4799407720565796
1056,300203.SZ,15992.032540320011,2021-04-30,2021-05-06,2021-06-11,TAKE_PROFIT_DYN,1,199789.46975988,8.004442155805446,26,-1.4366543358514727,-2.149589928358875,7.118572774237353,9.346496500822997,8.168816018949832,7,0.0,7,27,1000,3.0,-3.265714626238217,29.04395294189453,-0.48205387592315674,-0.3840712904930115,-0.09798258543014526
1057,601990.SH,-2939.5783634399704,2021-04-12,2021-04-13,2021-06-15,TAKE_PROFIT_DYN,1,199354.92280703995,-1.474545158980224,41,-14.02040582368449,-15.453399059956418,0.41188319876848123,6.041499484122448,-1.3245975336139137,15,13.0,28,42,706,3.0,-3.4238358508931226,28.48361587524414,-0.16785942018032074,-0.16074654459953308,-0.007112882100045681
1058,605111.SH,-38298.882421799965,2021-05-07,2021-05-10,2021-06-16,TAKE_PROFIT_DYN,1,186112.25460827997,-20.578377550908506,26,-29.63599307545336,-31.705174929225098,-0.20631516666548277,2.2767030578606073,-20.457504384596326,3,,27,27,302,3.0,-3.10810516532444,36.75370407104492,2.278420925140381,5.2953410148620605,-3.016920328140259
1059,300290.SZ,15500.390774400032,2021-05-18,2021-05-19,2021-06-16,TAKE_PROFIT_DYN,1,200003.73945551997,7.750050482354734,19,-2.1303899352679623,-3.5517328200254883,10.255598060476112,18.783655369021226,7.9140371823298805,1,2.0,2,20,499,3.0,-3.016728707059344,18.379016876220703,-1.085115909576416,0.37726086378097534,-1.4623768329620361
1060,300526.SZ,-113715.43044479997,2021-04-19,2021-04-20,2021-06-17,TAKE_PROFIT_DYN,1,196695.57555647998,-57.81290713992052,38,-67.50276926201344,-68.82088427942801,-19.790260236587,-0.09990009990009652,-57.74870186012067,9,,39,39,1557,3.0,-3.1297039294480937,21.64713478088379,-5.122328281402588,-3.0735130310058594,-2.0488150119781494
1061,300852.SZ,16417.491759000055,2021-05-06,2021-05-07,2021-06-17,TAKE_PROFIT_DYN,1,197398.46025899996,8.31692999907862,28,-2.7095146800954484,-3.6976211716257312,7.880960023998318,8.590369812789312,8.481779442976523,1,0.0,7,29,2025,3.0,-3.0013583776039936,29.954620361328125,-1.2282789945602417,0.14916624128818512,-1.3774452209472656
1062,300131.SZ,29622.133665180037,2021-05-18,2021-05-19,2021-06-17,TAKE_PROFIT_DYN,1,199801.48488299997,14.825782542370098,20,-2.0979020979020824,-4.095904095904079,23.8761238761239,27.872127872127894,15.000537923614864,4,6.0,6,21,293,3.0,-3.0266634863643933,26.36031723022461,-3.7981154918670654,-2.7270314693450928,-1.0710840225219727
1063,600261.SH,11345.68521450003,2021-06-15,2021-06-16,2021-06-17,TAKE_PROFIT_DYN,1,199751.42186999996,5.679902104468575,1,1.2145748987854477,-0.6256900993742986,7.524054892475962,9.8901098901099,5.840738209159269,0,0.0,0,2,2342,3.0,-3.5856648479528914,36.028892517089844,0.3302884101867676,0.6977679133415222,-0.367479532957077
