slot_ep_per_100_sig,slot_mean_ret_per_ep,slot_median_hold,slot_pos_per_1000_hold,slot_sum_norm_pnl_per_1000_hold,family
5746.396396396396,4.8490565149570335,25.0,23.834665268581393,1.5211902371738268,B20
3228.498985801217,4.772904759668016,26.0,21.765986681365973,1.442733740455773,B25
1146.4601769911505,3.519325131581897,27.0,19.28219563687544,1.0132121281449715,B30
4498.080438756855,4.746717048754287,25.0,23.996329905041435,1.5008143938923613,B20_ONLY
2766.115702479339,4.746050532682957,25.0,21.92334965927238,1.4464590286060828,B25_ONLY
704.7854785478548,7.700990506670575,28.0,23.226603797663905,2.2092093990495782,R30
272.22222222222223,9.682224196986764,28.0,22.53510349313234,2.722743537814314,R25
