n_episodes,n_signal_days,signals_per_year,mean_return,median_return,win_rate,profit_factor,mean_MAE,median_MAE,mean_MFE,median_MFE,mean_hold,median_hold,mean_days_underwater,censored,mae10,mae20,mae30,hold60,hold90,slot_ep_per_100_sig,slot_mean_ret_per_ep,slot_median_hold,slot_pos_per_1000_hold,slot_sum_norm_pnl_per_1000_hold,family
63785,1110,12757.0,4.8490565149570335,5.2248177456349225,75.97711060594183,1.7090454393154337,-10.692681618580284,-6.942372695797349,6.735213158931866,5.187900463491024,31.87672650309634,25.0,21.238739515560084,102,38.63447519009171,18.258211178176687,8.859449713882574,12.390060359018578,3.298581171121737,5746.396396396396,4.8490565149570335,25.0,23.834665268581393,1.5211902371738268,B20
31833,986,6366.6,4.772904759668016,4.938484595722328,72.00703672289762,2.0883924107396843,-10.664123337089714,-6.673971190100215,7.960224787625451,6.153627280387863,33.082367354631984,26.0,20.245405711054566,48,38.37841233939622,19.583451135613984,9.578110765557755,12.81374674080357,3.5152200546602583,3228.498985801217,4.772904759668016,26.0,21.765986681365973,1.442733740455773,B25
7773,678,1554.6,3.519325131581897,4.250869785145964,66.97542776276856,1.879941519668013,-10.73789076395431,-6.75474796311355,8.752961800318289,7.0588027109766305,34.73433680689566,27.0,20.162871478193747,11,39.238389296282,20.995754534928597,9.648784253184099,14.01003473562331,3.6150778335263087,1146.4601769911505,3.519325131581897,27.0,19.28219563687544,1.0132121281449715,B30
49209,1094,9841.8,4.746717048754287,5.171233258200524,75.89465341705785,1.6938814658260692,-10.765190528652983,-7.030239133560167,6.541597346718688,5.015466461249618,31.627608770753316,25.0,21.38740880733199,0,38.91970980918125,18.197890629762846,8.868296449836413,12.135991383689976,3.253469893718629,4498.080438756855,4.746717048754287,25.0,23.996329905041435,1.5008143938923613,B20_ONLY
26776,968,5355.2,4.746050532682957,4.8932030813583935,71.9338213325366,2.0931245523293787,-10.663183361336785,-6.674324672791365,7.894242055128475,6.043614938988751,32.811510307738274,25.0,20.189908873618165,0,38.31042724828204,19.353152076486406,9.624290409321782,12.47759187331939,3.488198386614879,2766.115702479339,4.746050532682957,25.0,21.92334965927238,1.4464590286060828,B25_ONLY
4271,606,854.2,7.700990506670575,7.219604348089794,80.96464528213532,2.683673064860953,-12.069565472851922,-8.035889344300562,9.073233682962538,7.03582132153564,34.858581128541324,28.0,20.711074689768203,0,43.64317490049169,24.303441816904705,12.034652306251463,12.690236478576447,3.793022711308827,704.7854785478548,7.700990506670575,28.0,23.226603797663905,2.2092093990495782,R30
735,270,147.0,9.682224196986764,8.463164059109388,80.1360544217687,3.0450961378788475,-12.391880832378739,-8.315368841684611,11.333105621583895,8.264940800825983,35.560544217687074,28.0,20.331972789115646,0,44.08163265306123,27.074829931972786,12.789115646258503,14.69387755102041,4.353741496598639,272.22222222222223,9.682224196986764,28.0,22.53510349313234,2.722743537814314,R25
