anchor,MAE_bucket,N,D20_N,D20_close_mean,D20_close_median,D20_close_P10,D20_close_P90,D20_positive_pct,D20_ge_5pct,D20_ge_0pct,D20_le_minus_10pct,D20_le_minus_5pct,MFE_D20_median,MAE_D20_median
MAE_D10,>-3%,52325,51138,0.06737822074451803,0.04651324099062848,-0.04932218773308685,0.20300447609122652,72.4920802534319,48.31436505142946,72.4920802534319,2.712268762955141,9.826352223395517,0.10823570068102883,-0.020711494284432974
MAE_D10,"[-3,-5%)",30222,29494,0.02678737944845284,0.008715151992937376,-0.08281646579352928,0.14715309823900405,54.62805994439547,31.843764833525462,54.62805994439547,6.645419407337086,20.319386993964876,0.0691128067131801,-0.04606671523964745
MAE_D10,"[-5,-8%)",31850,31068,0.0006136850375836339,-0.015349409700106564,-0.10916151517655281,0.12495902537915912,42.114072357409555,23.54190807261491,42.114072357409555,12.314922106347368,31.492210634736708,0.050840448002190564,-0.07341075532490027
MAE_D10,"[-8,-10%)",13200,12984,-0.01834101671582592,-0.03610101267495114,-0.13569531847948854,0.11595292051004423,33.7030191004313,19.747381392483057,33.7030191004313,20.31731361675909,42.75261860751694,0.040626040626040805,-0.09677700939836853
MAE_D10,"[-10,-15%)",15640,15474,-0.04886118280827924,-0.06476502221183061,-0.1816883597306705,0.10609147026777535,26.696393951143854,16.55680496316402,26.696393951143854,34.06359053896859,56.346128990564814,0.031536557285485434,-0.13628038628038608
MAE_D10,"[-15,-20%)",6555,6519,-0.05718953712314683,-0.07848714531292089,-0.22642818746714855,0.14767568551484173,28.746740297591657,20.079766835404204,28.746740297591657,43.07409111826968,58.536585365853654,0.032301032301032206,-0.18864204578490285
MAE_D10,"[-20,-30%)",5462,5449,-0.06234124415403479,-0.07133682643886718,-0.23768044820676384,0.11813336161037788,30.46430537713342,19.765094512754633,30.46430537713342,41.457148100568915,56.48742888603413,0.05199170805368125,-0.2693074350461034
MAE_D10,<=-30%,2215,2207,-0.11556269540079847,-0.11324630425754012,-0.309983699710104,0.0527250429787967,18.35070231082918,10.42138649750793,18.35070231082918,55.14272768463978,70.8201178069778,0.060477983554906745,-0.3713885778829752
