entry_role,N,D1_close_mean,D1_close_median,D1_close_P10,D1_close_P25,D1_close_P75,D1_close_P90,D1_MFE_median,D1_MAE_median,D3_close_mean,D3_close_median,D3_close_P10,D3_close_P25,D3_close_P75,D3_close_P90,D3_MFE_median,D3_MAE_median,D5_close_mean,D5_close_median,D5_close_P10,D5_close_P25,D5_close_P75,D5_close_P90,D5_MFE_median,D5_MAE_median,D10_close_mean,D10_close_median,D10_close_P10,D10_close_P25,D10_close_P75,D10_close_P90,D10_MFE_median,D10_MAE_median,D20_close_mean,D20_close_median,D20_close_P10,D20_close_P25,D20_close_P75,D20_close_P90,D20_MFE_median,D20_MAE_median,D20_positive_pct,D10_MFE_ge_5pct,D10_MAE_le_minus_5pct,D20_MFE_ge_10pct,D20_MAE_le_minus_10pct
NEW_ENTRY,63887,-0.0010729248776046602,0.00012981368913589364,-0.032798604784966434,-0.014858590678604011,0.012501012501012543,0.029069907294357614,0.013419570120601243,-0.01477832512315258,0.001148418804146853,-0.0009990009990008542,-0.050870289395559674,-0.024368812315515714,0.024587397953145518,0.055855963923506315,0.023457649322471186,-0.026502762492799703,0.003931457716387706,-2.2221203138717005e-05,-0.06284191998477708,-0.03071605525245294,0.033163416966025816,0.07556861440041471,0.03132020080354225,-0.03348683836488697,0.005467481232615141,-0.0017884132115253415,-0.08920130686044436,-0.043885447080533185,0.0463503432792256,0.10919124697988711,0.04621940559440563,-0.04667896715610431,0.009755802224086483,-0.003461869409481233,-0.12032239850233625,-0.06120037477700868,0.0663579822820427,0.1508289089271094,0.06623746008872744,-0.06584180990513433,48.416012381704746,47.24122278397796,46.92034373190164,35.21060622661887,30.046801383693083
ADD_ON_1,42105,-0.0014353782689030031,-2.341408591410854e-05,-0.03311578438481995,-0.015163318749640609,0.012546775258639675,0.027651006898045737,0.013015041071153144,-0.014652773194914315,0.0017942769161187542,0.0009370474486753988,-0.05028023421258099,-0.023279371726934228,0.026130651333872934,0.05639572750313815,0.024251647249155406,-0.02557899042960554,0.005698978183841153,0.002664002664002574,-0.05920239839664946,-0.0273662198696748,0.03621404100592762,0.07519235302373549,0.032533899666766786,-0.03209182748087647,0.004934480521016562,0.0013627034903631596,-0.09100979241675704,-0.041774551978633556,0.04808498472647871,0.10594057023261982,0.04707008472698848,-0.044492922043942174,0.012463607444187187,0.002308949328816867,-0.11966234058845779,-0.05879834451263022,0.07062969222758508,0.15218564913491806,0.06750046070434434,-0.06298951645013695,50.99749714480111,47.706923168269796,45.09440684004275,35.26659541622135,29.815936349602186
ADD_ON_2,25652,-0.0028245801058271493,-0.0009990009990008542,-0.03708782040709856,-0.017192972476098328,0.012357265134489592,0.02818987833125468,0.01287601287601281,-0.015854034441394937,0.00021943601416876606,0.0006058209182807639,-0.056701896824625814,-0.024376478231010773,0.02754388468674196,0.05990494252004262,0.02406254634110938,-0.02707101535852835,0.004753865148842055,0.0032161930896108526,-0.0643219510385467,-0.02899790792167467,0.03767200541394078,0.07824365963452866,0.03261224756551895,-0.03369898499768614,0.0064364199108030064,0.0030592310535544343,-0.10015782552502143,-0.04341030022479844,0.05273062442000076,0.11532578111221471,0.04951747866676126,-0.04773588984115307,0.017381027696275836,0.006831913886785168,-0.12155440354597968,-0.05732635176884804,0.07652199767734513,0.16444593948222405,0.07232852029416115,-0.06685472369788042,52.630336415502654,49.653048495244036,48.19117417745205,37.33042257913613,32.90971464213317
ADD_ON_3,15828,-0.004779236808239194,-0.0009990009990009652,-0.04413898786608601,-0.01907637744850954,0.012450214170624918,0.02891977954473918,0.012876012876013032,-0.017223472358595948,-0.0018189494986528797,0.0006628881516285157,-0.067376817550864,-0.02805880161974958,0.030147361099260084,0.06329551788506915,0.024873077283789957,-0.03009611747475821,0.006676585994118263,0.004645072441682663,-0.06774746032040439,-0.029845534404804974,0.04230744624833305,0.08694079395199159,0.03414441362175791,-0.03702571858687159,0.011256863861637727,0.0070999126532163,-0.10731151922915957,-0.04272168328528125,0.0623002309319135,0.12882463364058233,0.05433249443893129,-0.05250338126114151,0.025235729582783473,0.01148851148851171,-0.11939142708373457,-0.055768792610897844,0.08673838179387944,0.18259208851543351,0.07820995909958495,-0.07201802936400076,54.87433358720487,52.89992418498862,51.85114986100581,40.51680566085418,35.98685873136214
ADD_ON_4,9997,-0.006573119511045908,-0.0009990009990009652,-0.053682611515700814,-0.021484325653840286,0.012767939071114842,0.02994350781961419,0.012833320525628356,-0.01857029009832223,-0.0011462897968199802,0.0004953984456771421,-0.0726931022552953,-0.028343670469900994,0.03359964420691425,0.07117835994168198,0.025578490367222706,-0.03179012768053846,0.009713029077713044,0.00673852825315846,-0.0694507761650653,-0.030189341608026665,0.04720741271049289,0.09928436770656807,0.03654515419221305,-0.039226080042406575,0.016451125417376526,0.009931942742332556,-0.11328490514010864,-0.04333352667100843,0.07152641382638614,0.15100565411124445,0.05830424555524161,-0.055700936231909526,0.033615390528747395,0.017713368084859682,-0.1195298297676584,-0.05299256058475141,0.09830586493943,0.2064545462387399,0.08462965605822736,-0.07571652724007272,56.83229813664597,55.1665499649895,53.91617485245573,43.092927878363504,38.67160148044413
