signal_year,signal_count,D5_close_mean,D5_close_median,D5_close_P10,D5_close_P90,D10_close_mean,D10_close_median,D10_close_P10,D10_close_P90,D20_close_mean,D20_close_median,D20_close_P10,D20_close_P90,D10_MFE_median,D10_MAE_median,D20_positive_pct,D20_ge_10pct,D20_le_minus_10pct
2020,18685,0.006175779599729315,0.0032460457389638098,-0.05766784935715887,0.07303006898987531,0.0015932710039088822,-0.004768816089570582,-0.08431210592742178,0.0961174405208266,-0.0015946063758545794,-0.008824074098225498,-0.12873718619859253,0.12787185596113212,0.04537101124131859,-0.04512038403251806,45.58736954776559,13.765052180893763,15.541878512175542
2021,23987,0.012051300949531846,0.007715520007351984,-0.05315692333174023,0.08011709881358677,0.021744477451856932,0.011734499567639833,-0.0640112364340758,0.11714063326966571,0.02389568525146269,0.009393727209071834,-0.10750634675874822,0.1652292035695397,0.05350744736933977,-0.03699903699903695,54.32109059073665,20.023345979071998,11.41451619627298
2022,39153,0.0043098548028722575,-8.164470974392213e-05,-0.07253003862088943,0.08408746909138952,0.009533037828399408,0.005608305363027477,-0.09114626407271623,0.11440786638270299,0.02044251841555673,0.009979031957054074,-0.11759422740156722,0.16386047883424132,0.04958332806434074,-0.05340911764894618,53.835339825677984,20.617028346496944,13.54701837793625
2023,38781,0.006319762661253859,0.0019306206989491148,-0.04562343427684157,0.06570448185355016,0.007268033343434397,0.0004909342053724952,-0.06328564050324466,0.0877157788050366,0.005778585054877986,-0.0009990009990009652,-0.10222821752000186,0.11795595121417597,0.041148133508453144,-0.0394221163451931,49.34200340610001,13.224441347989885,10.416989214016617
2024,36863,-0.00022290727520058812,-0.0009990009990009652,-0.08402965644435216,0.08995528149757014,-0.004531992993310943,-0.011774744288463534,-0.18292038489766038,0.16489593520949625,0.021484527261029798,0.0010397765499808864,-0.1566561085305276,0.22708159176875475,0.054945054945055194,-0.06869311386765176,50.26343831399479,25.017759886336727,18.905399005446366
