anchor,MAE_bucket,N,D20_N,D20_close_mean,D20_close_median,D20_close_P10,D20_close_P90,D20_positive_pct,D20_ge_5pct,D20_ge_0pct,D20_le_minus_10pct,D20_le_minus_5pct,MFE_D20_median,MAE_D20_median
MAE_D5,>-3%,71122,69726,0.041464538397287365,0.025369868833558074,-0.08011328992136746,0.17727088964547189,61.890829819579494,39.541921234546656,61.890829819579494,6.7980380345925475,17.61322892464791,0.09005682048487551,-0.028749028749028516
MAE_D5,"[-3,-5%)",34223,33373,0.008822357279588506,-0.0033775748061461996,-0.11199911199911203,0.1378568635484608,48.37443442303659,28.250382045366013,48.37443442303659,12.426212806759954,28.34926437539328,0.060474215659310104,-0.058289380870026
MAE_D5,"[-5,-8%)",27312,26670,-0.008935379795462101,-0.021268586485977736,-0.13386775530364434,0.1293753434074439,40.47994000749906,23.655793025871766,40.47994000749906,18.42894638170229,36.767904011998496,0.04787798201463811,-0.08130024958827564
MAE_D5,"[-8,-10%)",9607,9478,-0.021402786964484187,-0.040116596918996716,-0.15450413657380854,0.1346309676995615,34.55370331293522,21.4496729267778,34.55370331293522,24.98417387634522,45.442076387423505,0.03890403462443426,-0.10498423509575916
MAE_D5,"[-10,-15%)",9754,9661,-0.04662243661261392,-0.06890861947041715,-0.2016668195328244,0.13691857431988286,28.640927440223578,19.356174309077733,28.640927440223578,37.967084152779215,56.83676638029189,0.026751026751026696,-0.1441128433565534
MAE_D5,"[-15,-20%)",2712,2696,0.005532195000803924,-0.016304505259089608,-0.220703540654535,0.246642958810242,46.77299703264095,37.166172106824924,46.77299703264095,31.083086053412462,43.06379821958457,0.07115328583804259,-0.18124318008525714
MAE_D5,"[-20,-30%)",1962,1957,0.016412474465648908,0.014637536376666871,-0.19453265203097578,0.20917925443533358,54.266734798160456,39.8569238630557,54.266734798160456,21.10373019928462,31.47675012774655,0.10368612420596013,-0.24797437703147218
MAE_D5,<=-30%,777,772,-0.06230259812745951,-0.055364498471369095,-0.2809594606120056,0.1220508037306576,32.90155440414508,20.984455958549223,32.90155440414508,35.880829015544045,52.59067357512953,0.058128695802396324,-0.3535875888817065
