ts_code,trade_date,name,market,close,pre_close,pct_change,old_is_limit_down,correct_is_limit_down
300176.SZ,2025-04-07,鸿特科技,创业板,5.56,6.93,-19.76911976911977,1,0
300177.SZ,2020-09-10,中海达,创业板,10.71,12.03,-10.972568578553599,1,0
300177.SZ,2021-10-25,中海达,创业板,7.83,9.11,-14.050493962678367,1,0
300177.SZ,2022-04-25,中海达,创业板,5.75,6.41,-10.296411856474263,1,0
300177.SZ,2024-01-31,中海达,创业板,4.96,5.65,-12.212389380530976,1,0
300177.SZ,2024-02-05,中海达,创业板,3.82,4.63,-17.494600431965445,1,0
300177.SZ,2024-02-28,中海达,创业板,4.8,5.42,-11.439114391143912,1,0
300177.SZ,2024-04-16,中海达,创业板,4.16,4.6,-9.565217391304337,1,0
300177.SZ,2024-06-06,中海达,创业板,5.96,7.15,-16.643356643356643,1,0
300177.SZ,2024-11-01,中海达,创业板,10.67,12.44,-14.228295819935688,1,0
300177.SZ,2024-12-23,中海达,创业板,12.41,14.04,-11.609686609686598,1,0
300177.SZ,2025-03-25,中海达,创业板,11.44,12.65,-9.565217391304358,1,0
300178.SZ,2020-09-09,腾邦退(退),创业板,6.0,7.3,-17.808219178082187,1,0
300178.SZ,2020-09-24,腾邦退(退),创业板,5.88,6.9,-14.782608695652177,1,0
300178.SZ,2020-09-30,腾邦退(退),创业板,6.08,6.72,-9.523809523809524,1,0
300178.SZ,2021-01-27,腾邦退(退),创业板,2.91,3.41,-14.662756598240467,1,0
300178.SZ,2021-03-30,腾邦退(退),创业板,4.0,4.5,-11.111111111111116,1,0
300178.SZ,2021-05-17,腾邦退(退),创业板,2.15,2.61,-17.624521072796938,1,0
300178.SZ,2021-12-16,腾邦退(退),创业板,1.99,2.48,-19.758064516129036,1,0
300178.SZ,2022-01-25,腾邦退(退),创业板,1.45,1.78,-18.53932584269663,1,0
300178.SZ,2022-04-13,腾邦退(退),创业板,1.36,1.51,-9.93377483443708,1,0
300178.SZ,2022-04-21,腾邦退(退),创业板,1.05,1.27,-17.322834645669293,1,0
300178.SZ,2022-06-01,腾邦退(退),创业板,0.28,0.31,-9.677419354838701,1,0
300179.SZ,2020-09-24,四方达,创业板,7.95,8.9,-10.67415730337079,1,0
300179.SZ,2020-11-06,四方达,创业板,9.18,10.44,-12.06896551724138,1,0
300179.SZ,2021-09-01,四方达,创业板,9.3,10.98,-15.300546448087427,1,0
300179.SZ,2024-02-05,四方达,创业板,5.42,6.2,-12.580645161290327,1,0
300179.SZ,2024-04-16,四方达,创业板,6.78,7.58,-10.554089709762525,1,0
300179.SZ,2024-10-09,四方达,创业板,7.9,8.88,-11.036036036036034,1,0
300179.SZ,2026-03-17,四方达,创业板,22.29,25.08,-11.124401913875593,1,0
300179.SZ,2026-05-21,四方达,创业板,27.02,30.62,-11.757021554539527,1,0
300179.SZ,2026-07-13,四方达,创业板,42.7,48.25,-11.502590673575119,1,0
300180.SZ,2020-02-03,华峰超纤,创业板,8.14,9.02,-9.756097560975597,1,0
300180.SZ,2020-07-20,华峰超纤,创业板,9.13,10.12,-9.782608695652161,1,0
300180.SZ,2020-09-10,华峰超纤,创业板,7.56,8.49,-10.954063604240293,1,0
300180.SZ,2022-04-25,华峰超纤,创业板,3.68,4.09,-10.024449877750607,1,0
300180.SZ,2023-10-20,华峰超纤,创业板,4.54,5.12,-11.328125,1,0
300180.SZ,2023-11-02,华峰超纤,创业板,4.68,5.19,-9.826589595375735,1,0
300180.SZ,2024-02-05,华峰超纤,创业板,2.74,3.09,-11.326860841423937,1,0
300180.SZ,2024-10-16,华峰超纤,创业板,8.91,9.97,-10.631895687061188,1,0
300180.SZ,2024-10-22,华峰超纤,创业板,9.65,10.99,-12.192902638762515,1,0
300180.SZ,2024-11-01,华峰超纤,创业板,7.9,9.31,-15.145005370569276,1,0
300180.SZ,2025-04-07,华峰超纤,创业板,5.82,6.83,-14.787701317715952,1,0
300181.SZ,2020-09-09,佐力药业,创业板,7.57,8.43,-10.201660735468554,1,0
300181.SZ,2020-09-10,佐力药业,创业板,6.8,7.57,-10.171730515191546,1,0
300181.SZ,2020-10-30,佐力药业,创业板,7.33,8.17,-10.281517747858015,1,0
300181.SZ,2022-01-05,佐力药业,创业板,11.91,13.26,-10.18099547511312,1,0
300181.SZ,2022-01-07,佐力药业,创业板,11.57,13.01,-11.068408916218287,1,0
300181.SZ,2022-03-08,佐力药业,创业板,9.13,10.27,-11.100292112950328,1,0
300181.SZ,2023-04-26,佐力药业,创业板,12.42,13.96,-11.031518624641844,1,0
300181.SZ,2024-10-09,佐力药业,创业板,15.42,17.2,-10.348837209302319,1,0
300182.SZ,2021-07-23,捷成股份,创业板,4.6,5.15,-10.679611650485455,1,0
300182.SZ,2021-08-24,捷成股份,创业板,4.76,5.41,-12.014787430683926,1,0
300182.SZ,2022-01-21,捷成股份,创业板,6.91,7.67,-9.908735332464147,1,0
300182.SZ,2023-05-12,捷成股份,创业板,6.7,7.48,-10.427807486631014,1,0
300182.SZ,2023-12-22,捷成股份,创业板,5.14,5.68,-9.507042253521124,1,0
300182.SZ,2024-02-05,捷成股份,创业板,3.25,3.73,-12.868632707774797,1,0
300182.SZ,2024-06-04,捷成股份,创业板,3.82,4.43,-13.769751693002252,1,0
300182.SZ,2024-10-09,捷成股份,创业板,5.31,6.29,-15.580286168521473,1,0
300182.SZ,2025-04-07,捷成股份,创业板,4.55,5.64,-19.326241134751776,1,0
300182.SZ,2026-02-13,捷成股份,创业板,8.0,8.95,-10.6145251396648,1,0
300182.SZ,2026-06-11,捷成股份,创业板,5.65,6.35,-11.023622047244086,1,0
300183.SZ,2020-04-10,东软载波,创业板,15.81,17.53,-9.811751283513981,1,0
300183.SZ,2021-10-11,东软载波,创业板,19.4,22.52,-13.854351687388988,1,0
300183.SZ,2023-04-24,东软载波,创业板,15.78,18.72,-15.705128205128204,1,0
300183.SZ,2024-02-05,东软载波,创业板,8.81,10.16,-13.287401574803148,1,0
300183.SZ,2024-10-09,东软载波,创业板,16.94,20.19,-16.097077761267954,1,0
300183.SZ,2025-01-03,东软载波,创业板,15.61,17.7,-11.807909604519773,1,0
300183.SZ,2026-04-24,东软载波,创业板,13.35,15.18,-12.055335968379444,1,0
300184.SZ,2020-09-10,力源信息,创业板,6.61,7.32,-9.699453551912562,1,0
300184.SZ,2021-07-01,力源信息,创业板,5.69,6.36,-10.534591194968556,1,0
300184.SZ,2023-09-07,力源信息,创业板,5.85,6.51,-10.138248847926267,1,0
300184.SZ,2024-02-05,力源信息,创业板,3.41,3.93,-13.23155216284987,1,0
300184.SZ,2024-04-16,力源信息,创业板,4.19,4.7,-10.851063829787233,1,0
300184.SZ,2024-08-26,力源信息,创业板,7.54,8.74,-13.729977116704806,1,0
300184.SZ,2024-08-27,力源信息,创业板,6.62,7.54,-12.20159151193634,1,0
300184.SZ,2024-10-10,力源信息,创业板,8.93,10.0,-10.7,1,0
300184.SZ,2024-11-01,力源信息,创业板,11.08,13.19,-15.996967399545102,1,0
300184.SZ,2026-07-13,力源信息,创业板,14.69,16.83,-12.715389185977411,1,0
300184.SZ,2026-07-17,力源信息,创业板,11.52,12.84,-10.280373831775702,1,0
300185.SZ,2020-09-15,通裕重工,创业板,5.73,6.46,-11.300309597523217,1,0
300185.SZ,2020-09-24,通裕重工,创业板,4.59,5.13,-10.526315789473683,1,0
300185.SZ,2022-04-25,通裕重工,创业板,2.36,2.63,-10.266159695817489,1,0
300185.SZ,2024-10-09,通裕重工,创业板,2.41,2.78,-13.309352517985594,1,0
300185.SZ,2025-04-07,通裕重工,创业板,2.11,2.53,-16.600790513833985,1,0
300187.SZ,2020-09-10,永清环保,创业板,7.4,8.79,-15.813424345847537,1,0
300187.SZ,2022-07-19,永清环保,创业板,7.6,8.52,-10.7981220657277,1,0
300187.SZ,2024-02-05,永清环保,创业板,3.73,4.34,-14.055299539170507,1,0
300187.SZ,2024-10-09,永清环保,创业板,5.17,5.79,-10.708117443868737,1,0
300187.SZ,2025-04-07,永清环保,创业板,4.27,5.2,-17.884615384615397,1,0
300188.SZ,2022-04-26,国投智能,创业板,11.81,13.18,-10.394537177541729,1,0
300188.SZ,2023-04-17,国投智能,创业板,24.75,27.68,-10.585260115606932,1,0
300188.SZ,2023-04-21,国投智能,创业板,23.62,26.22,-9.916094584286794,1,0
300188.SZ,2023-06-26,国投智能,创业板,20.4,23.99,-14.964568570237603,1,0
300188.SZ,2024-02-05,国投智能,创业板,9.5,10.78,-11.873840445269012,1,0
300188.SZ,2024-02-28,国投智能,创业板,14.67,16.51,-11.144760751059968,1,0
300188.SZ,2024-10-09,国投智能,创业板,14.83,17.49,-15.20869068038878,1,0
300188.SZ,2025-04-07,国投智能,创业板,11.64,13.99,-16.7977126518942,1,0
300188.SZ,2025-07-30,国投智能,创业板,17.75,19.65,-9.669211195928751,1,0
300188.SZ,2026-02-24,国投智能,创业板,14.19,15.87,-10.586011342155011,1,0
300189.SZ,2020-10-30,神农种业,创业板,5.49,6.1,-9.999999999999986,1,0
300189.SZ,2021-01-07,神农种业,创业板,5.06,6.29,-19.55484896661368,1,0
300189.SZ,2021-01-11,神农种业,创业板,4.35,4.84,-10.123966942148765,1,0
300189.SZ,2021-07-28,神农种业,创业板,4.86,5.39,-9.833024118738399,1,0
300189.SZ,2024-04-16,神农种业,创业板,2.32,2.59,-10.424710424710426,1,0
300189.SZ,2024-10-09,神农种业,创业板,2.67,3.15,-15.238095238095239,1,0
300189.SZ,2024-12-19,神农种业,创业板,4.22,4.73,-10.782241014799165,1,0
300189.SZ,2024-12-23,神农种业,创业板,3.8,4.29,-11.421911421911425,1,0
300189.SZ,2025-04-11,神农种业,创业板,4.87,5.6,-13.035714285714285,1,0
300189.SZ,2025-07-25,神农种业,创业板,4.94,5.47,-9.689213893967086,1,0
300189.SZ,2026-03-05,神农种业,创业板,8.28,9.34,-11.3490364025696,1,0
300189.SZ,2026-08-21,神农种业,创业板,5.59,6.34,-11.82965299684543,1,0
300190.SZ,2024-02-05,维尔利,创业板,2.73,3.28,-16.768292682926823,1,0
300190.SZ,2024-10-09,维尔利,创业板,3.6,4.07,-11.54791154791155,1,0
300190.SZ,2025-04-07,维尔利,创业板,2.72,3.21,-15.264797507788153,1,0
300191.SZ,2021-10-13,潜能恒信,创业板,27.23,30.62,-11.071195297191384,1,0
300191.SZ,2022-03-04,潜能恒信,创业板,28.31,31.5,-10.126984126984128,1,0
300191.SZ,2022-04-25,潜能恒信,创业板,19.03,21.4,-11.074766355140175,1,0
300191.SZ,2024-02-05,潜能恒信,创业板,8.95,10.71,-16.433239962651736,1,0
300191.SZ,2024-04-22,潜能恒信,创业板,13.87,15.58,-10.97560975609757,1,0
300191.SZ,2024-10-09,潜能恒信,创业板,14.21,16.75,-15.164179104477604,1,0
300191.SZ,2025-04-07,潜能恒信,创业板,13.54,16.91,-19.9290360733294,1,0
300191.SZ,2025-06-24,潜能恒信,创业板,18.77,21.84,-14.056776556776562,1,0
300191.SZ,2026-01-30,潜能恒信,创业板,31.33,35.94,-12.826933778519756,1,0
300191.SZ,2026-02-02,潜能恒信,创业板,27.31,31.33,-12.831152250239386,1,0
300191.SZ,2026-03-10,潜能恒信,创业板,43.47,49.23,-11.700182815356486,1,0
300191.SZ,2026-05-07,潜能恒信,创业板,36.96,41.57,-11.089728169352897,1,0
300191.SZ,2026-05-25,潜能恒信,创业板,34.42,38.29,-10.1070775659441,1,0
300191.SZ,2026-07-27,潜能恒信,创业板,27.96,31.39,-10.927046830200704,1,0
300192.SZ,2021-07-26,科德教育,创业板,7.93,9.07,-12.56890848952592,1,0
300192.SZ,2021-07-27,科德教育,创业板,7.1,7.93,-10.466582597730145,1,0
300192.SZ,2022-01-24,科德教育,创业板,6.9,7.7,-10.389610389610382,1,0
300192.SZ,2022-04-25,科德教育,创业板,4.95,5.53,-10.488245931283902,1,0
300192.SZ,2022-06-21,科德教育,创业板,6.52,7.21,-9.570041608876567,1,0
300192.SZ,2023-05-09,科德教育,创业板,16.01,18.18,-11.936193619361923,1,0
300192.SZ,2024-02-05,科德教育,创业板,6.28,7.18,-12.534818941504167,1,0
300192.SZ,2024-04-16,科德教育,创业板,8.47,9.4,-9.89361702127659,1,0
300192.SZ,2024-08-08,科德教育,创业板,12.24,13.8,-11.304347826086957,1,0
300192.SZ,2024-10-09,科德教育,创业板,13.48,15.75,-14.412698412698411,1,0
300192.SZ,2024-11-01,科德教育,创业板,14.32,15.85,-9.652996845425864,1,0
300192.SZ,2024-11-18,科德教育,创业板,13.66,15.62,-12.548015364916765,1,0
300192.SZ,2024-12-17,科德教育,创业板,16.61,18.4,-9.728260869565208,1,0
300192.SZ,2025-04-07,科德教育,创业板,13.13,16.21,-19.000616903146206,1,0
300192.SZ,2025-08-27,科德教育,创业板,23.6,26.32,-10.334346504559267,1,0
300192.SZ,2025-08-29,科德教育,创业板,21.81,24.13,-9.614587650227936,1,0
300193.SZ,2020-09-10,佳士科技,创业板,8.45,9.42,-10.297239915074318,1,0
300193.SZ,2024-10-09,佳士科技,创业板,9.1,10.33,-11.907066795740562,1,0
300194.SZ,2020-09-10,福安药业,创业板,5.85,6.59,-11.229135053110772,1,0
300194.SZ,2020-11-11,福安药业,创业板,6.31,7.05,-10.496453900709223,1,0
300194.SZ,2024-10-09,福安药业,创业板,4.65,5.21,-10.748560460652579,1,0
300194.SZ,2025-04-07,福安药业,创业板,4.01,4.64,-13.577586206896552,1,0
300195.SZ,2020-09-10,长荣股份,创业板,7.9,8.76,-9.817351598173508,1,0
300195.SZ,2021-02-01,长荣股份,创业板,4.85,5.4,-10.185185185185198,1,0
300195.SZ,2024-02-05,长荣股份,创业板,4.02,4.68,-14.102564102564108,1,0
300195.SZ,2024-02-28,长荣股份,创业板,4.82,5.4,-10.74074074074074,1,0
300195.SZ,2024-04-16,长荣股份,创业板,4.08,4.65,-12.258064516129041,1,0
300195.SZ,2024-10-09,长荣股份,创业板,5.16,6.0,-14.000000000000002,1,0
300195.SZ,2026-04-28,长荣股份,创业板,6.86,7.73,-11.254851228978014,1,0
300195.SZ,2026-06-26,长荣股份,创业板,6.37,7.51,-15.179760319573898,1,0
300196.SZ,2024-10-09,长海股份,创业板,11.3,12.89,-12.335143522110158,1,0
300196.SZ,2025-04-07,长海股份,创业板,9.26,11.25,-17.688888888888886,1,0
300196.SZ,2026-06-23,长海股份,创业板,29.8,32.99,-9.66959684752956,1,0
300196.SZ,2026-06-29,长海股份,创业板,29.16,32.99,-11.609578660200071,1,0
300196.SZ,2026-07-01,长海股份,创业板,26.68,29.57,-9.773419005749073,1,0
300197.SZ,2020-09-09,节能铁汉,创业板,4.18,4.98,-16.06425702811246,1,0
300197.SZ,2020-09-10,节能铁汉,创业板,3.38,4.18,-19.138755980861244,1,0
300197.SZ,2024-10-09,节能铁汉,创业板,2.02,2.27,-11.013215859030833,1,0
300197.SZ,2025-04-07,节能铁汉,创业板,1.69,2.04,-17.156862745098046,1,0
300197.SZ,2026-06-05,节能铁汉,创业板,2.52,2.79,-9.677419354838712,1,0
300198.SZ,2020-09-10,*ST纳川,创业板,5.5,6.24,-11.858974358974361,1,0
300198.SZ,2024-02-05,*ST纳川,创业板,1.62,1.97,-17.76649746192893,1,0
300198.SZ,2024-02-07,*ST纳川,创业板,1.33,1.53,-13.0718954248366,1,0
300198.SZ,2024-04-16,*ST纳川,创业板,1.4,1.61,-13.043478260869579,1,0
300198.SZ,2024-06-06,*ST纳川,创业板,1.04,1.16,-10.344827586206884,1,0
300198.SZ,2024-11-01,*ST纳川,创业板,2.24,2.5,-10.399999999999988,1,0
300198.SZ,2025-03-25,*ST纳川,创业板,2.43,2.74,-11.31386861313869,1,0
300198.SZ,2025-04-30,*ST纳川,创业板,2.18,2.43,-10.288065843621396,1,0
300198.SZ,2025-06-16,*ST纳川,创业板,2.65,2.94,-9.863945578231291,1,0
300199.SZ,2020-09-10,翰宇药业,创业板,7.64,8.8,-13.181818181818194,1,0
300199.SZ,2021-04-12,翰宇药业,创业板,4.34,5.32,-18.42105263157895,1,0
300199.SZ,2021-11-17,翰宇药业,创业板,9.36,11.22,-16.577540106951883,1,0
300199.SZ,2022-01-05,翰宇药业,创业板,11.85,13.74,-13.755458515283847,1,0
300199.SZ,2022-01-21,翰宇药业,创业板,17.3,20.46,-15.444770283479958,1,0
300199.SZ,2022-01-25,翰宇药业,创业板,13.53,16.49,-17.950272892662213,1,0
300199.SZ,2022-01-26,翰宇药业,创业板,12.24,13.53,-9.534368070953436,1,0
300199.SZ,2022-03-08,翰宇药业,创业板,16.84,20.03,-15.926110833749386,1,0
300199.SZ,2023-04-25,翰宇药业,创业板,10.47,11.62,-9.896729776247836,1,0
300199.SZ,2023-10-19,翰宇药业,创业板,14.69,16.67,-11.877624475104987,1,0
300199.SZ,2023-11-09,翰宇药业,创业板,16.11,18.85,-14.535809018567647,1,0
300199.SZ,2024-06-03,翰宇药业,创业板,10.31,12.18,-15.353037766830868,1,0
300199.SZ,2024-10-09,翰宇药业,创业板,11.21,13.3,-15.714285714285714,1,0
300199.SZ,2024-12-25,翰宇药业,创业板,13.75,15.27,-9.954158480681075,1,0
300199.SZ,2025-06-19,翰宇药业,创业板,16.13,18.17,-11.227297743533315,1,0
300199.SZ,2025-10-30,翰宇药业,创业板,20.01,22.29,-10.228802153432026,1,0
300199.SZ,2026-06-26,翰宇药业,创业板,19.77,21.99,-10.095497953615274,1,0
