date,new_pool,add_pool,new_deployed,add_deployed
2021-07-13,168607.02205459707,1547.9058888440486,4984256.55285558,3671832.0507318396
2021-07-14,168607.02205459707,1547.9058888440486,4984256.55285558,3671832.0507318396
2021-07-15,168607.02205459707,1547.9058888440486,4984256.55285558,3671832.0507318396
2021-07-16,168607.02205459707,1547.9058888440486,4984256.55285558,3671832.0507318396
2021-07-19,344697.9527125388,359691.5464503422,4984256.55285558,3671832.0507318396
2021-07-20,344697.9527125388,359691.5464503422,4984256.55285558,3671832.0507318396
2021-07-21,344697.9527125388,359691.5464503422,4984256.55285558,3671832.0507318396
2021-07-22,344697.9527125388,359691.5464503422,4984256.55285558,3671832.0507318396
2021-07-23,144974.56612981885,359691.5464503422,5183979.9394383,3671832.0507318396
2021-07-26,144974.56612981885,359691.5464503422,5183979.9394383,3671832.0507318396
2021-07-27,144974.56612981885,161842.51907434224,5183979.9394383,3869681.0781078395
2021-07-28,144974.56612981885,161842.51907434224,5183979.9394383,3869681.0781078395
2021-07-29,144974.56612981885,14392.928145702259,5183979.9394383,4017130.6690364797
2021-07-30,144974.56612981885,14392.928145702259,5183979.9394383,4017130.6690364797
2021-08-02,144974.56612981885,14392.928145702259,5183979.9394383,4017130.6690364797
2021-08-03,351527.6376186188,187779.72846490235,5183979.9394383,4017130.6690364797
2021-08-04,351527.6376186188,187779.72846490235,5183979.9394383,4017130.6690364797
2021-08-05,571769.0433510188,187779.72846490235,5183979.9394383,4017130.6690364797
2021-08-06,571769.0433510188,187779.72846490235,5183979.9394383,4017130.6690364797
2021-08-09,571769.0433510188,187779.72846490235,5183979.9394383,4017130.6690364797
2021-08-10,571769.0433510188,187779.72846490235,5183979.9394383,4017130.6690364797
2021-08-11,571769.0433510188,187779.72846490235,5183979.9394383,4017130.6690364797
2021-08-12,571769.0433510188,187779.72846490235,5183979.9394383,4017130.6690364797
2021-08-13,571769.0433510188,187779.72846490235,5183979.9394383,4017130.6690364797
2021-08-16,571769.0433510188,187779.72846490235,5183979.9394383,4017130.6690364797
2021-08-17,181798.19728621884,187779.72846490235,5573950.7855031,4017130.6690364797
2021-08-18,181798.19728621884,187779.72846490235,5573950.7855031,4017130.6690364797
2021-08-19,181798.19728621884,187779.72846490235,5573950.7855031,4017130.6690364797
2021-08-20,181798.19728621884,187779.72846490235,5573950.7855031,4017130.6690364797
2021-08-23,181798.19728621884,1794.6339096423762,5573950.7855031,4203115.763591739
2021-08-24,181798.19728621884,1794.6339096423762,5573950.7855031,4203115.763591739
2021-08-25,181798.19728621884,1794.6339096423762,5573950.7855031,4203115.763591739
2021-08-26,181798.19728621884,1794.6339096423762,5573950.7855031,4203115.763591739
2021-08-27,181798.19728621884,1794.6339096423762,5573950.7855031,4203115.763591739
2021-08-30,424548.6458442188,1794.6339096423762,5573950.7855031,4203115.763591739
2021-08-31,424548.6458442188,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-01,424548.6458442188,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-02,424548.6458442188,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-03,424548.6458442188,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-06,424548.6458442188,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-07,424548.6458442188,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-08,424548.6458442188,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-09,424548.6458442188,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-10,424548.6458442188,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-13,424548.6458442188,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-14,637941.5555679789,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-15,637941.5555679789,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-16,637941.5555679789,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-17,637941.5555679789,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-22,637941.5555679789,1794.6339096423762,5573950.7855031,4203115.763591739
2021-09-23,442864.0165916589,1794.6339096423762,5769028.32447942,4203115.763591739
2021-09-24,442864.0165916589,1794.6339096423762,5769028.32447942,4203115.763591739
2021-09-27,613608.5528292151,482136.13429768616,5769028.32447942,4203115.763591739
2021-09-28,613608.5528292151,287831.5682420862,5769028.32447942,4397420.329647339
2021-09-29,414668.15176981513,287831.5682420862,5967968.72553882,4397420.329647339
2021-09-30,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-08,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-11,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-12,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-13,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-14,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-15,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-18,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-19,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-20,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-21,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-22,218138.78541649514,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-25,458450.7543350551,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-26,458450.7543350551,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-27,458450.7543350551,287831.5682420862,6164498.09189214,4397420.329647339
2021-10-28,261264.56125117515,287831.5682420862,6361684.2849760195,4397420.329647339
2021-10-29,261264.56125117515,287831.5682420862,6361684.2849760195,4397420.329647339
2021-11-01,261264.56125117515,287831.5682420862,6361684.2849760195,4397420.329647339
2021-11-02,261264.56125117515,287831.5682420862,6361684.2849760195,4397420.329647339
2021-11-03,261264.56125117515,287831.5682420862,6361684.2849760195,4397420.329647339
2021-11-04,261264.56125117515,287831.5682420862,6361684.2849760195,4397420.329647339
2021-11-05,261264.56125117515,287831.5682420862,6361684.2849760195,4397420.329647339
2021-11-08,261264.56125117515,287831.5682420862,6361684.2849760195,4397420.329647339
2021-11-09,466635.4323592342,492388.6802525872,6361684.2849760195,4397420.329647339
2021-11-10,466635.4323592342,492388.6802525872,6361684.2849760195,4397420.329647339
2021-11-11,466635.4323592342,492388.6802525872,6361684.2849760195,4397420.329647339
2021-11-12,466635.4323592342,492388.6802525872,6361684.2849760195,4397420.329647339
2021-11-15,466635.4323592342,492388.6802525872,6361684.2849760195,4397420.329647339
2021-11-16,466635.4323592342,293578.44302698725,6361684.2849760195,4596230.566872939
2021-11-17,267932.3299814542,293578.44302698725,6560387.387353799,4596230.566872939
2021-11-18,267932.3299814542,293578.44302698725,6560387.387353799,4596230.566872939
2021-11-19,267932.3299814542,293578.44302698725,6560387.387353799,4596230.566872939
2021-11-22,267932.3299814542,293578.44302698725,6560387.387353799,4596230.566872939
2021-11-23,267932.3299814542,293578.44302698725,6560387.387353799,4596230.566872939
2021-11-24,267932.3299814542,293578.44302698725,6560387.387353799,4596230.566872939
2021-11-25,267932.3299814542,293578.44302698725,6560387.387353799,4596230.566872939
2021-11-26,267932.3299814542,293578.44302698725,6560387.387353799,4596230.566872939
2021-11-29,267932.3299814542,293578.44302698725,6560387.387353799,4596230.566872939
2021-11-30,472915.9877556178,300502.8597959237,6560387.387353799,4794155.690028698
2021-12-01,472915.9877556178,300502.8597959237,6560387.387353799,4794155.690028698
2021-12-02,281084.53454221785,300502.8597959237,6752218.8405671995,4794155.690028698
2021-12-03,281084.53454221785,300502.8597959237,6752218.8405671995,4794155.690028698
2021-12-06,495568.97320441785,103454.8406279237,6752218.8405671995,4991203.709196698
2021-12-07,495568.97320441785,103454.8406279237,6752218.8405671995,4991203.709196698
2021-12-08,495568.97320441785,103454.8406279237,6752218.8405671995,4991203.709196698
2021-12-09,700182.508680879,308835.1391931825,6752218.8405671995,4991203.709196698
2021-12-10,700182.508680879,308835.1391931825,6752218.8405671995,4991203.709196698
2021-12-13,700182.508680879,308835.1391931825,6752218.8405671995,4991203.709196698
2021-12-14,700182.508680879,308835.1391931825,6752218.8405671995,4991203.709196698
2021-12-15,700182.508680879,308835.1391931825,6752218.8405671995,4991203.709196698
2021-12-16,700182.508680879,308835.1391931825,6752218.8405671995,4991203.709196698
2021-12-17,501131.96899287903,308835.1391931825,6951269.3802552,4991203.709196698
2021-12-20,501131.96899287903,308835.1391931825,6951269.3802552,4991203.709196698
2021-12-21,319102.8537248791,119246.50896218253,7133298.4955232,5180792.3394276975
2021-12-22,319102.8537248791,119246.50896218253,7133298.4955232,5180792.3394276975
2021-12-23,319102.8537248791,119246.50896218253,7133298.4955232,5180792.3394276975
2021-12-24,319102.8537248791,119246.50896218253,7133298.4955232,5180792.3394276975
2021-12-27,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2021-12-28,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2021-12-29,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2021-12-30,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2021-12-31,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-04,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-05,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-06,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-07,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-10,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-11,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-12,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-13,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-14,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-17,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-18,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-19,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-20,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-21,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-24,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-25,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-26,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-27,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-01-28,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-07,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-08,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-09,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-10,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-11,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-14,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-15,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-16,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-17,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-18,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-21,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-22,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-23,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-24,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-25,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-02-28,319102.8537248791,4261.7807037825405,7133298.4955232,5295777.067686098
2022-03-01,505318.62854422664,195541.41160543502,7133298.4955232,5295777.067686098
2022-03-02,505318.62854422664,195541.41160543502,7133298.4955232,5295777.067686098
2022-03-03,505318.62854422664,195541.41160543502,7133298.4955232,5295777.067686098
2022-03-04,307091.1247899467,195541.41160543502,7331525.99927748,5295777.067686098
2022-03-07,307091.1247899467,195541.41160543502,7331525.99927748,5295777.067686098
2022-03-08,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-09,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-10,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-11,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-14,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-15,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-16,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-17,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-18,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-21,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-22,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-23,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-24,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-25,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-28,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-29,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-30,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-03-31,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-01,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-06,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-07,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-08,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-11,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-12,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-13,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-14,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-15,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-18,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-19,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-20,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-21,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-22,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-25,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-26,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-27,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-28,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-04-29,307091.1247899467,1433.3478208050146,7331525.99927748,5489885.131470728
2022-05-05,498927.911593933,354820.2544738988,7331525.99927748,5489885.131470728
2022-05-06,498927.911593933,354820.2544738988,7331525.99927748,5489885.131470728
2022-05-09,301479.388321933,354820.2544738988,7528974.52254948,5489885.131470728
2022-05-10,301479.388321933,354820.2544738988,7528974.52254948,5489885.131470728
2022-05-11,301479.388321933,155048.80739869882,7528974.52254948,5689656.578545928
2022-05-12,301479.388321933,155048.80739869882,7528974.52254948,5689656.578545928
2022-05-13,301479.388321933,155048.80739869882,7528974.52254948,5689656.578545928
2022-05-16,301479.388321933,870.7475228588446,7528974.52254948,5843834.638421768
2022-05-17,301479.388321933,870.7475228588446,7528974.52254948,5843834.638421768
2022-05-18,301479.388321933,870.7475228588446,7528974.52254948,5843834.638421768
2022-05-19,301479.388321933,870.7475228588446,7528974.52254948,5843834.638421768
2022-05-20,301479.388321933,870.7475228588446,7528974.52254948,5843834.638421768
2022-05-23,301479.388321933,870.7475228588446,7528974.52254948,5843834.638421768
2022-05-24,301479.388321933,870.7475228588446,7528974.52254948,5843834.638421768
2022-05-25,301479.388321933,870.7475228588446,7528974.52254948,5843834.638421768
2022-05-26,301479.388321933,870.7475228588446,7528974.52254948,5843834.638421768
2022-05-27,301479.388321933,870.7475228588446,7528974.52254948,5843834.638421768
2022-05-30,483641.8719379934,16512.464184318476,7528974.52254948,5843834.638421768
2022-05-31,483641.8719379934,16512.464184318476,7528974.52254948,5843834.638421768
2022-06-01,483641.8719379934,16512.464184318476,7528974.52254948,5843834.638421768
2022-06-02,619203.8811139988,102144.70364401302,7528974.52254948,5843834.638421768
2022-06-06,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-07,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-08,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-09,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-10,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-13,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-14,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-15,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-16,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-17,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-20,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-21,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-22,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-23,822933.9586737689,467354.6292915229,7528974.52254948,5843834.638421768
2022-06-24,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-06-27,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-06-28,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-06-29,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-06-30,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-07-01,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-07-04,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-07-05,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-07-06,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-07-07,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-07-08,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-07-11,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-07-12,623290.672911849,467354.6292915229,7728617.8083114,5843834.638421768
2022-07-13,437657.020707849,467354.6292915229,7914251.4605154,5843834.638421768
2022-07-14,240407.748227589,467354.6292915229,8111500.73299566,5843834.638421768
2022-07-15,240407.748227589,467354.6292915229,8111500.73299566,5843834.638421768
2022-07-18,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-07-19,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-07-20,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-07-21,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-07-22,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-07-25,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-07-26,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-07-27,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-07-28,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-07-29,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-08-01,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-08-02,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-08-03,240407.748227589,270266.5597131229,8111500.73299566,6040922.708000168
2022-08-04,240407.748227589,73371.7333649029,8111500.73299566,6237817.534348388
2022-08-05,445720.94922786904,73371.7333649029,8111500.73299566,6237817.534348388
2022-08-08,445720.94922786904,73371.7333649029,8111500.73299566,6237817.534348388
2022-08-09,254960.84449266904,73371.7333649029,8302260.83773086,6237817.534348388
2022-08-10,254960.84449266904,73371.7333649029,8302260.83773086,6237817.534348388
2022-08-11,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-12,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-15,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-16,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-17,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-18,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-19,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-22,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-23,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-24,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-25,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-26,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-29,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-30,254960.84449266904,11007.236810542912,8302260.83773086,6300182.030902748
2022-08-31,449122.8659378112,398823.70135836076,8302260.83773086,6300182.030902748
2022-09-01,258363.76246287124,199072.2794883608,8493019.9412058,6499933.452772748
2022-09-02,258363.76246287124,199072.2794883608,8493019.9412058,6499933.452772748
2022-09-05,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-06,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-07,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-08,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-09,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-13,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-14,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-15,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-16,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-19,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-20,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-21,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-22,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-23,258363.76246287124,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-26,456355.53809727123,10534.972530360828,8493019.9412058,6688470.759730748
2022-09-27,256414.87803813125,10534.972530360828,8692960.601264939,6688470.759730748
2022-09-28,256414.87803813125,10534.972530360828,8692960.601264939,6688470.759730748
2022-09-29,256414.87803813125,574.9279809108284,8692960.601264939,6698430.804280198
2022-09-30,256414.87803813125,574.9279809108284,8692960.601264939,6698430.804280198
2022-10-10,256414.87803813125,574.9279809108284,8692960.601264939,6698430.804280198
2022-10-11,256414.87803813125,574.9279809108284,8692960.601264939,6698430.804280198
2022-10-12,468519.70379523124,574.9279809108284,8692960.601264939,6698430.804280198
2022-10-13,296256.88110327127,574.9279809108284,8865223.423956899,6698430.804280198
2022-10-14,296256.88110327127,574.9279809108284,8865223.423956899,6698430.804280198
2022-10-17,296256.88110327127,574.9279809108284,8865223.423956899,6698430.804280198
2022-10-18,296256.88110327127,574.9279809108284,8865223.423956899,6698430.804280198
2022-10-19,296256.88110327127,574.9279809108284,8865223.423956899,6698430.804280198
2022-10-20,296256.88110327127,574.9279809108284,8865223.423956899,6698430.804280198
2022-10-21,296256.88110327127,574.9279809108284,8865223.423956899,6698430.804280198
2022-10-24,296256.88110327127,574.9279809108284,8865223.423956899,6698430.804280198
2022-10-25,296256.88110327127,574.9279809108284,8865223.423956899,6698430.804280198
2022-10-26,296256.88110327127,574.9279809108284,8865223.423956899,6698430.804280198
2022-10-27,296256.88110327127,574.9279809108284,8865223.423956899,6698430.804280198
2022-10-28,509267.50918108196,11186.053024380097,8865223.423956899,6698430.804280198
2022-10-31,329040.66238108196,11186.053024380097,9045450.270756898,6698430.804280198
2022-11-01,329040.66238108196,11186.053024380097,9045450.270756898,6698430.804280198
2022-11-02,329040.66238108196,11186.053024380097,9045450.270756898,6698430.804280198
2022-11-03,329040.66238108196,11186.053024380097,9045450.270756898,6698430.804280198
2022-11-04,507382.79704859556,444138.0380511466,9045450.270756898,6698430.804280198
2022-11-07,507382.79704859556,444138.0380511466,9045450.270756898,6698430.804280198
2022-11-08,507382.79704859556,444138.0380511466,9045450.270756898,6698430.804280198
2022-11-09,507382.79704859556,444138.0380511466,9045450.270756898,6698430.804280198
2022-11-10,507382.79704859556,444138.0380511466,9045450.270756898,6698430.804280198
2022-11-11,507382.79704859556,444138.0380511466,9045450.270756898,6698430.804280198
2022-11-14,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-15,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-16,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-17,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-18,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-21,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-22,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-23,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-24,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-25,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-28,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-29,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-11-30,308184.07084211556,444138.0380511466,9244648.996963378,6698430.804280198
2022-12-01,473809.12000211555,444138.0380511466,9244648.996963378,6698430.804280198
2022-12-02,473809.12000211555,444138.0380511466,9244648.996963378,6698430.804280198
2022-12-05,473809.12000211555,444138.0380511466,9244648.996963378,6698430.804280198
2022-12-06,473809.12000211555,444138.0380511466,9244648.996963378,6698430.804280198
2022-12-07,478680.49322291557,444138.0380511466,9442688.263788778,6698430.804280198
2022-12-08,478680.49322291557,444138.0380511466,9442688.263788778,6698430.804280198
2022-12-09,478680.49322291557,444138.0380511466,9442688.263788778,6698430.804280198
2022-12-12,478680.49322291557,444138.0380511466,9442688.263788778,6698430.804280198
2022-12-13,478680.49322291557,444138.0380511466,9442688.263788778,6698430.804280198
2022-12-14,478680.49322291557,252015.21810208663,9442688.263788778,6890553.624229258
2022-12-15,478680.49322291557,252015.21810208663,9442688.263788778,6890553.624229258
2022-12-16,478680.49322291557,252015.21810208663,9442688.263788778,6890553.624229258
2022-12-19,478680.49322291557,252015.21810208663,9442688.263788778,6890553.624229258
2022-12-20,478680.49322291557,252015.21810208663,9442688.263788778,6890553.624229258
2022-12-21,478680.49322291557,252015.21810208663,9442688.263788778,6890553.624229258
2022-12-22,478680.49322291557,252015.21810208663,9442688.263788778,6890553.624229258
2022-12-23,281452.2472081155,252015.21810208663,9639916.509803578,6890553.624229258
2022-12-26,281452.2472081155,52796.46669040664,9639916.509803578,7089772.375640938
