date,action,index_key,etf,shares,price,amount,fee,cash_after,level,pnl,holding_days
2008-10-13,ADD,399330.SZ,159901.SZ,9600,1.885,18096.0,5.0,104.26802499999758,5,,
2008-11-14,EXIT_PSTAR,399330.SZ,159901.SZ,328600,1.951,641098.6,160.27465,641042.5933749999,5,-177030.59165000005,100.0
2009-08-13,ENTRY,399330.SZ,159901.SZ,52100,3.8360000000000003,199855.6,49.9639,441137.02947499993,1,,
2009-08-17,ADD,399330.SZ,159901.SZ,53700,3.721,199817.7,49.954425,241269.37504999992,2,,
2009-08-19,ADD,399330.SZ,159901.SZ,56100,3.561,199772.1,49.943025000000006,41447.33202499992,3,,
2009-11-16,EXIT_PSTAR,399330.SZ,159901.SZ,161900,4.197,679494.3,169.87357500000002,720771.75845,3,79729.16507499998,95.0
2009-12-21,ENTRY,399330.SZ,159901.SZ,50300,3.97,199691.0,49.92275,521030.83569999994,1,,
2009-12-23,ADD,399330.SZ,159901.SZ,51200,3.902,199782.4,49.9456,321198.49009999994,2,,
2010-01-25,ADD,399330.SZ,159901.SZ,51100,3.908,199698.8,49.9247,121449.76539999995,3,,
2010-01-27,ADD,399330.SZ,159901.SZ,31900,3.797,121124.3,30.281075,295.1843249999365,4,,
2010-02-25,EXIT_PSTAR,399330.SZ,159901.SZ,184500,3.951,728959.5,182.239875,729072.44445,4,8300.686000000072,66.0
2010-04-20,ENTRY,399330.SZ,159901.SZ,52900,3.777,199803.30000000002,49.95082500000001,529219.193625,1,,
2010-05-07,ADD,399330.SZ,159901.SZ,59600,3.353,199838.80000000002,49.959700000000005,329330.4339249999,2,,
2010-06-30,ADD,399330.SZ,159901.SZ,65700,3.043,199925.1,49.981275000000004,129355.3526499999,3,,
2010-07-02,ADD,399330.SZ,159901.SZ,43600,2.964,129230.4,32.3076,92.64504999990459,4,,
2010-08-19,EXIT_PSTAR,399330.SZ,159901.SZ,221800,3.686,817554.7999999999,204.3887,817443.0563499999,4,88370.61190000002,121.0
2010-11-17,ENTRY,399330.SZ,159901.SZ,50500,3.959,199929.5,49.982375,617463.5739749998,1,,
2010-11-18,ENTRY,000044.SH,510130.SH,63600,3.1430000000000002,199894.80000000002,49.97370000000001,417518.8002749998,1,,
2010-11-18,ENTRY,000029.SH,510030.SH,78200,2.557,199957.4,49.98935,217511.41092499983,1,,
2010-12-13,EXIT_PSTAR,000044.SH,510130.SH,63600,3.271,208035.6,52.008900000000004,425495.0020249998,1,8038.817399999984,25.0
2010-12-29,ENTRY,000044.SH,510130.SH,65200,3.063,199707.6,49.9269,225737.47512499982,1,,
2010-12-29,ADD,399330.SZ,159901.SZ,253800,0.788,199994.4,49.998599999999996,25693.076524999837,2,,
2011-01-18,ADD,399330.SZ,159901.SZ,33900,0.757,25662.3,6.415575,24.36094999983834,3,,
2011-02-10,EXIT_PSTAR,000044.SH,510130.SH,65200,3.262,212682.4,53.1706,212653.5903499998,1,12871.702500000005,43.0
2011-02-14,EXIT_PSTAR,399330.SZ,159901.SZ,338200,0.8240000000000001,278676.80000000005,69.66920000000002,491260.7211499999,3,-147085.46574999997,89.0
2011-04-26,ENTRY,399330.SZ,159901.SZ,243900,0.8200000000000001,199998.00000000003,49.99950000000001,291212.72164999985,1,,
2011-04-26,ENTRY,000044.SH,510130.SH,62100,3.219,199899.9,49.974975,91262.84667499986,1,,
2011-04-28,ADD,399330.SZ,159901.SZ,112600,0.81,91206.0,22.8015,34.04517499986105,2,,
2011-06-24,EXIT_PSTAR,399330.SZ,159901.SZ,356500,0.771,274861.5,68.715375,274826.82979999983,2,-16484.01637500004,59.0
2011-07-04,EXIT_PSTAR,000029.SH,510030.SH,78200,2.6350000000000002,206057.00000000003,51.51425000000001,480832.3155499998,1,5998.096400000033,228.0
2011-08-09,ENTRY,399330.SZ,159901.SZ,281600,0.71,199936.0,49.984,280846.3315499998,1,,
2011-09-06,ADD,399330.SZ,159901.SZ,284400,0.7030000000000001,199933.2,49.98330000000001,80863.14824999982,2,,
2011-10-21,ADD,399330.SZ,159901.SZ,129100,0.626,80816.6,20.204150000000002,26.344099999812897,3,,
2012-02-22,EXIT_PSTAR,399330.SZ,159901.SZ,695100,0.63,437913.0,109.47825,437829.8658499998,3,-43002.44970000007,197.0
2012-03-26,ENTRY,399330.SZ,159901.SZ,318400,0.628,199955.2,49.988800000000005,237824.67704999982,1,,
2012-03-26,ENTRY,399007.SZ,159912.SZ,217100,0.921,199949.1,49.987275000000004,37825.589774999826,1,,
2012-03-29,ADD,399330.SZ,159901.SZ,63000,0.6,37800.0,9.450000000000001,16.13977499982866,2,,
2012-05-04,EXIT_PSTAR,399330.SZ,159901.SZ,381400,0.663,252868.2,63.21705000000001,252821.12272499985,2,14990.344150000026,39.0
2012-06-26,ENTRY,399330.SZ,159901.SZ,332700,0.601,199952.69999999998,49.988175,52818.43454999986,1,,
2012-07-24,ADD,399330.SZ,159901.SZ,90700,0.582,52787.399999999994,13.19685,17.837699999865436,2,,
2012-12-14,EXIT_PSTAR,399330.SZ,159901.SZ,423400,0.537,227365.80000000002,56.84145000000001,227326.79624999987,2,-25494.326474999998,171.0
2013-06-14,ENTRY,000300.SH,510300.SH,82400,2.426,199902.40000000002,49.97560000000001,27374.42064999984,1,,
2013-06-18,ADD,000300.SH,510300.SH,11200,2.427,27182.4,6.7956,185.2250499998372,2,,
2013-08-12,EXIT_PSTAR,000300.SH,510300.SH,93600,2.3890000000000002,223610.40000000002,55.90260000000001,223739.72244999986,2,-3587.073800000031,59.0
2013-08-19,ENTRY,000037.SH,510660.SH,189500,1.055,199922.5,49.980625,23767.24182499986,1,,
2013-09-26,EXIT_PSTAR,000037.SH,510660.SH,189500,1.086,205797.0,51.44925,229512.79257499985,1,5773.070125000026,38.0
2013-10-28,ENTRY,000300.SH,510300.SH,82400,2.4250000000000003,199820.00000000003,49.955000000000005,29642.837574999838,1,,
2013-11-11,ADD,000300.SH,510300.SH,12500,2.359,29487.5,7.371875,147.96569999983694,2,,
2014-04-08,EXIT_PSTAR,000300.SH,510300.SH,94900,2.202,208969.8,52.24245,209065.52324999982,2,-20447.269325000074,162.0
2014-04-25,ENTRY,000037.SH,510660.SH,200400,0.998,199999.2,49.9998,9016.323449999822,1,,
2014-04-29,ADD,000037.SH,510660.SH,9400,0.9550000000000001,8977.0,5.0,34.323449999821605,2,,
2014-05-29,EXIT_PSTAR,000037.SH,510660.SH,209800,1.0070000000000001,211268.60000000003,52.81715000000001,211250.10629999987,2,2184.5830500000156,34.0
2014-10-28,ENTRY,000300.SH,510300.SH,82700,2.4170000000000003,199885.90000000002,49.971475000000005,11314.234824999847,1,,
2014-10-31,EXIT_PSTAR,000300.SH,510300.SH,82700,2.5460000000000003,210554.2,52.63855,221815.79627499986,1,10565.689975000012,3.0
2015-02-03,ENTRY,000029.SH,510030.SH,55900,3.575,199842.5,49.960625,21923.335649999848,1,,
2015-03-12,EXIT_PSTAR,000029.SH,510030.SH,55900,3.781,211357.9,52.839475,233228.39617499986,1,11412.599900000001,37.0
2015-05-19,ENTRY,000029.SH,510030.SH,44400,4.5040000000000004,199977.6,49.994400000000006,33200.801774999854,1,,
2015-05-20,EXIT_PSTAR,000044.SH,510130.SH,62100,5.3100000000000005,329751.00000000006,82.43775000000002,362869.3640249999,1,129718.68727500005,1485.0
2015-06-05,EXIT_PSTAR,000029.SH,510030.SH,44400,5.25,233100.0,58.275,595911.0890249999,1,33014.13060000001,17.0
2015-06-19,ENTRY,000016.SH,510190.SH,41100,4.865,199951.5,49.987875,395909.6011499999,1,,
2015-06-23,ENTRY,000300.SH,510300.SH,43200,4.621,199627.2,49.906800000000004,196232.49434999988,1,,
2015-06-29,ADD,000300.SH,510300.SH,44100,4.447,196112.7,49.028175000000005,70.7661749998515,2,,
2015-10-12,EXIT_PSTAR,000300.SH,510300.SH,87300,3.474,303280.2,75.82005000000001,303275.14612499985,2,-92634.45502499994,111.0
2016-01-05,ENTRY,000300.SH,510300.SH,57600,3.47,199872.0,49.968,103353.17812499986,1,,
2016-01-08,ADD,000300.SH,510300.SH,29600,3.488,103244.8,25.811200000000003,82.56692499986093,2,,
2016-03-07,EXIT_PSTAR,000300.SH,510300.SH,87200,3.1670000000000003,276162.4,69.04060000000001,276175.9263249999,2,-27099.21979999996,62.0
2016-04-22,ENTRY,399330.SZ,159901.SZ,53200,3.755,199766.0,49.9415,76359.9848249999,1,,
2016-05-10,ADD,399330.SZ,159901.SZ,20600,3.697,76158.2,19.03955,182.74527499990654,2,,
2016-06-02,EXIT_PSTAR,399330.SZ,159901.SZ,73800,3.803,280661.4,70.16535,280773.9799249999,2,4598.053600000041,41.0
2016-09-13,ENTRY,000300.SH,510300.SH,60200,3.322,199984.4,49.9961,80739.58382499989,1,,
2016-09-19,ADD,000300.SH,510300.SH,24400,3.301,80544.40000000001,20.136100000000003,175.0477249998803,2,,
2016-10-24,EXIT_PSTAR,000300.SH,510300.SH,84600,3.414,288824.4,72.2061,288927.2416249999,2,8153.261700000047,41.0
2016-12-13,ENTRY,399330.SZ,159901.SZ,49300,4.049,199615.7,49.903925,89261.6376999999,1,,
2016-12-15,ADD,399330.SZ,159901.SZ,22200,4.005,88911.0,22.22775,328.40994999989925,2,,
2017-02-13,EXIT_PSTAR,399330.SZ,159901.SZ,71500,4.047,289360.5,72.340125,289616.5698249999,2,689.328199999957,62.0
2017-04-25,ENTRY,399330.SZ,159901.SZ,48800,4.098,199982.4,49.995599999999996,89584.17422499991,1,,
2017-05-08,ADD,399330.SZ,159901.SZ,22000,4.064,89408.0,22.352,153.82222499990894,2,,
2017-06-07,EXIT_PSTAR,399330.SZ,159901.SZ,70800,4.1690000000000005,295165.2,73.7913,295245.2309249999,2,5628.661100000005,43.0
2017-08-14,ENTRY,000300.SH,510300.SH,53900,3.705,199699.5,49.924875,95495.80604999993,1,,
2017-08-25,EXIT_PSTAR,000300.SH,510300.SH,53900,3.842,207083.80000000002,51.770950000000006,302527.8350999999,1,7282.6041749999995,11.0
2017-10-31,ENTRY,399967.SZ,512660.SH,225400,0.887,199929.8,49.98245,102548.05264999991,1,,
2018-04-09,EXIT_PSTAR,399967.SZ,512660.SH,225400,0.876,197450.4,49.3626,299949.0900499999,1,-2578.745050000007,160.0
2018-04-18,ENTRY,399330.SZ,159901.SZ,42900,4.657,199785.3,49.946325,100113.8437249999,1,,
2018-05-31,ADD,399330.SZ,159901.SZ,21800,4.585,99953.0,24.98825,135.85547499990207,2,,
2019-01-21,EXIT_PSTAR,399330.SZ,159901.SZ,64700,3.543,229232.1,57.308025,229310.6474499999,2,-70638.44259999995,278.0
2019-02-01,ENTRY,000905.SH,510590.SH,46800,4.273,199976.4,49.9941,29284.253349999897,1,,
2019-02-11,EXIT_PSTAR,000905.SH,510590.SH,46800,4.487,209991.6,52.4979,239223.35544999992,1,9912.708000000004,10.0
2019-04-26,ENTRY,399967.SZ,512660.SH,257000,0.778,199946.0,49.9865,39227.36894999992,1,,
2019-04-30,ADD,399967.SZ,512660.SH,52000,0.753,39156.0,9.789,61.579949999919336,2,,
2019-06-27,EXIT_PSTAR,399967.SZ,512660.SH,309000,0.755,233295.0,58.323750000000004,233298.25619999992,2,-5925.099249999971,62.0
2019-07-10,ENTRY,399986.SZ,512800.SH,189500,1.055,199922.5,49.980625,33325.77557499992,1,,
2019-07-25,EXIT_PSTAR,399986.SZ,512800.SH,189500,1.09,206555.00000000003,51.63875000000001,239829.13682499994,1,6530.880625000025,15.0
2019-08-05,ENTRY,000016.SH,510850.SH,69700,2.869,199969.30000000002,49.99232500000001,39809.84449999992,1,,
2019-08-07,ADD,000016.SH,510850.SH,14100,2.805,39550.5,9.887625,249.45687499991618,2,,
2019-09-05,EXIT_PSTAR,000016.SH,510850.SH,83800,2.991,250645.80000000002,62.66145000000001,250832.59542499992,2,11003.458599999987,31.0
2019-09-27,ENTRY,399967.SZ,512660.SH,260700,0.767,199956.9,49.989225,50825.70619999993,1,,
2019-11-12,ADD,399967.SZ,512660.SH,70200,0.723,50754.6,12.688649999999999,58.41754999993282,2,,
2019-12-05,EXIT_PSTAR,399967.SZ,512660.SH,330900,0.739,244535.1,61.133775,244532.38377499994,2,-6300.211649999991,69.0
2020-01-22,ENTRY,399986.SZ,512800.SH,180300,1.109,199952.7,49.988175000000005,44529.69559999992,1,,
2020-02-03,ADD,399986.SZ,512800.SH,44400,1.0010000000000001,44444.4,11.1111,74.18449999991572,2,,
2020-03-05,EXIT_PSTAR,399986.SZ,512800.SH,224700,1.07,240429.0,60.10725,240443.07724999991,2,-4089.306525000013,43.0
2020-03-10,ENTRY,399971.SZ,512980.SH,230600,0.867,199930.2,49.98255,40462.89469999992,1,,
2020-05-06,EXIT_PSTAR,399971.SZ,512980.SH,230600,0.849,195779.4,48.94485,236193.3498499999,1,-4249.727400000001,57.0
2020-05-25,ENTRY,399437.SZ,159993.SZ,223200,0.896,199987.2,49.99680000000001,36156.153049999906,1,,
2020-06-19,EXIT_PSTAR,399437.SZ,159993.SZ,223200,0.9540000000000001,212932.80000000002,53.233200000000004,249035.71984999994,1,12842.37000000001,25.0
2020-09-08,ENTRY,980086.CNI,159992.SZ,145900,1.37,199883.00000000003,49.97075000000001,49102.7490999999,1,,
2020-09-10,ADD,980086.CNI,159992.SZ,37100,1.322,49046.200000000004,12.261550000000002,44.28754999989178,2,,
2020-10-12,EXIT_PSTAR,980086.CNI,159992.SZ,183000,1.377,251991.0,62.99775,251972.28979999988,2,2936.569949999958,34.0
2020-10-26,ENTRY,980086.CNI,159992.SZ,156100,1.281,199964.09999999998,49.99102499999999,51958.19877499991,1,,
2020-11-19,ADD,980086.CNI,159992.SZ,41000,1.2650000000000001,51865.00000000001,12.966250000000002,80.23252499990485,2,,
2020-12-17,EXIT_PSTAR,980086.CNI,159992.SZ,197100,1.349,265887.9,66.471975,265901.6605499999,2,13929.370750000033,52.0
2021-02-01,ENTRY,399967.SZ,512660.SH,167900,1.191,199968.90000000002,49.992225000000005,65882.7683249999,1,,
2021-03-09,ADD,399967.SZ,512660.SH,62300,1.056,65788.8,16.447200000000002,77.52112499989744,2,,
2021-05-20,EXIT_PSTAR,399967.SZ,512660.SH,230200,1.079,248385.8,62.09645,248401.2246749999,2,-17500.435875000025,108.0
2021-06-15,ENTRY,399324.SZ,159905.SZ,74500,2.684,199958.0,49.9895,48393.23517499989,1,,
2021-06-17,ADD,399324.SZ,159905.SZ,18300,2.634,48202.2,12.05055,178.98462499989546,2,,
2021-10-11,EXIT_PSTAR,399324.SZ,159905.SZ,92800,2.4290000000000003,225411.2,56.3528,225533.8318249999,2,-22867.39284999998,118.0
2021-10-12,ENTRY,399995.SZ,516970.SH,173300,1.154,199988.19999999998,49.997049999999994,25495.634774999926,1,,
2021-11-30,EXIT_PSTAR,399995.SZ,516970.SH,173300,1.131,196002.3,49.000575,221448.9341999999,1,-4084.8976249999696,49.0
2021-12-07,ENTRY,399989.SZ,512170.SH,290600,0.6880000000000001,199932.80000000002,49.983200000000004,21466.150999999896,1,,
2021-12-16,ADD,399989.SZ,512170.SH,31500,0.681,21451.5,5.362875,9.288124999897263,2,,
2022-06-07,EXIT_PSTAR,399989.SZ,512170.SH,322100,0.531,171035.1,42.758775,171001.62934999992,2,-50447.30484999997,182.0
2022-06-23,ENTRY,399995.SZ,516970.SH,148500,1.151,170923.5,42.730875,35.398474999907194,1,,
2022-07-01,EXIT_PSTAR,399995.SZ,516970.SH,148500,1.19,176715.0,44.17875,176706.21972499992,1,5704.590374999984,8.0
2022-07-13,ENTRY,399971.SZ,512980.SH,292000,0.605,176660.0,44.165,2.0547249999071937,1,,
2022-11-07,EXIT_PSTAR,399971.SZ,512980.SH,292000,0.555,162060.0,40.515,162021.5397249999,1,-14684.679999999993,117.0
2022-12-15,ENTRY,000827.SH,512580.SH,117200,1.3820000000000001,161970.40000000002,40.49260000000001,10.647124999872176,1,,
2023-01-09,EXIT_PSTAR,000827.SH,512580.SH,117200,1.438,168533.6,42.1334,168502.1137249999,1,6480.573999999967,25.0
2023-02-17,ENTRY,980086.CNI,159992.SZ,171000,0.985,168435.0,42.10875,25.004974999872502,1,,
2023-04-07,EXIT_PSTAR,980086.CNI,159992.SZ,171000,0.961,164331.0,41.082750000000004,164314.92222499987,1,-4187.191500000023,49.0
2023-04-21,ENTRY,399432.SZ,515250.SH,182700,0.899,164247.30000000002,41.061825000000006,26.560399999842048,1,,
2023-05-31,EXIT_PSTAR,399432.SZ,515250.SH,182700,0.839,153285.3,38.321324999999995,153273.53907499983,1,-11041.38315000003,40.0
2023-06-08,ENTRY,399673.SZ,159949.SZ,171400,0.894,153231.6,38.307900000000004,3.6311749998130836,1,,
2023-07-31,EXIT_PSTAR,399673.SZ,159949.SZ,171400,0.9580000000000001,164201.2,41.05030000000001,164163.78087499982,1,10890.241799999983,53.0
2023-08-08,ENTRY,980086.CNI,159992.SZ,207200,0.792,164102.4,41.0256,20.355274999834364,1,,
2023-09-18,EXIT_PSTAR,980086.CNI,159992.SZ,207200,0.8210000000000001,170111.2,42.527800000000006,170089.02747499984,1,5925.246600000022,41.0
2023-09-20,ENTRY,399282.SZ,515400.SH,213600,0.796,170025.6,42.5064,20.921074999816483,1,,
2023-11-15,EXIT_PSTAR,399282.SZ,515400.SH,213600,0.8270000000000001,176647.2,44.16180000000001,176623.95927499983,1,6534.931799999993,56.0
2023-11-28,ENTRY,000300.SH,510300.SH,49300,3.579,176444.7,44.111175,135.14809999981662,1,,
2024-02-19,EXIT_PSTAR,000300.SH,510300.SH,49300,3.386,166929.80000000002,41.73245000000001,167023.21564999982,1,-9600.743625000005,83.0
2024-03-29,ENTRY,399437.SZ,159993.SZ,185100,0.902,166960.2,41.740050000000004,21.27559999981895,1,,
2024-04-26,EXIT_PSTAR,399437.SZ,159993.SZ,185100,0.921,170477.1,42.619275,170455.75632499982,1,3432.540675000005,28.0
2024-05-27,ENTRY,980086.CNI,159992.SZ,254700,0.669,170394.30000000002,42.598575000000004,18.85774999979185,1,,
2024-07-22,EXIT_PSTAR,980086.CNI,159992.SZ,254700,0.643,163772.1,40.943025000000006,163750.0147249998,1,-6705.741600000021,56.0
2024-07-24,ENTRY,399324.SZ,159905.SZ,94400,1.734,163689.6,40.9224,19.492324999795528,1,,
2024-08-30,EXIT_PSTAR,399324.SZ,159905.SZ,94400,1.722,162556.8,40.639199999999995,162535.65312499978,1,-1214.3616000000197,37.0
2024-09-02,ENTRY,399995.SZ,516970.SH,171900,0.9450000000000001,162445.5,40.611375,49.54174999977113,1,,
2024-09-25,EXIT_PSTAR,399995.SZ,516970.SH,171900,0.975,167602.5,41.900625,167610.14112499976,1,5074.487999999996,23.0
2024-11-19,ENTRY,980086.CNI,159992.SZ,233700,0.717,167562.9,41.890724999999996,5.350399999762885,1,,
2024-12-10,EXIT_PSTAR,980086.CNI,159992.SZ,233700,0.768,179481.6,44.870400000000004,179442.07999999975,1,11831.938874999993,21.0
2024-12-18,ENTRY,980086.CNI,159992.SZ,247100,0.726,179394.6,44.84865,2.631349999748636,1,,
2025-02-07,EXIT_PSTAR,980086.CNI,159992.SZ,247100,0.6940000000000001,171487.40000000002,42.87185000000001,171447.15949999978,1,-7994.920499999994,51.0
2025-02-19,ENTRY,399998.SZ,515220.SH,168500,1.0170000000000001,171364.50000000003,42.841125000000005,39.81837499974063,1,,
2025-03-13,EXIT_PSTAR,399998.SZ,515220.SH,168500,1.039,175071.5,43.767875000000004,175067.55049999975,1,3620.390999999964,22.0
2025-03-24,ENTRY,399432.SZ,515250.SH,168400,1.039,174967.59999999998,43.741899999999994,56.208599999779835,1,,
2025-05-07,EXIT_PSTAR,399432.SZ,515250.SH,168400,0.979,164863.6,41.215900000000005,164878.59269999978,1,-10188.957799999971,44.0
2025-06-04,ENTRY,000126.SH,515650.SH,141000,1.169,164829.0,41.20725,8.385449999768753,1,,
2025-07-11,EXIT_PSTAR,000126.SH,515650.SH,141000,1.153,162573.0,40.64325,162540.74219999978,1,-2337.8505000000014,37.0
2025-09-02,ENTRY,399986.SZ,512800.SH,196700,0.8260000000000001,162474.2,40.618550000000006,25.923649999749614,1,,
2025-10-23,EXIT_PSTAR,399986.SZ,512800.SH,196700,0.837,164637.9,41.159475,164622.66417499975,1,2081.921974999959,51.0
2025-11-12,ENTRY,399282.SZ,515400.SH,170700,0.964,164554.8,41.1387,26.725474999751896,1,,
2026-01-05,EXIT_PSTAR,399282.SZ,515400.SH,170700,0.9510000000000001,162335.7,40.583925,162321.84154999975,1,-2300.8226249999907,54.0
2026-01-19,ENTRY,399986.SZ,512800.SH,206200,0.787,162279.4,40.56985,1.871699999755947,1,,
2026-03-13,EXIT_PSTAR,399986.SZ,512800.SH,206200,0.799,164753.80000000002,41.18845,164714.4832499998,1,2392.6417000000088,53.0
2026-03-16,ENTRY,980018.SZ,159206.SZ,97500,1.688,164580.0,41.145,93.33824999979697,1,,
2026-04-14,EXIT_PSTAR,980018.SZ,159206.SZ,97500,1.728,168480.0,42.12,168531.2182499998,1,3816.735000000011,29.0
2026-05-19,ENTRY,980092.SZ,159201.SZ,133800,1.2590000000000001,168454.2,42.113550000000004,34.90469999978086,1,,
2026-07-20,EXIT_PSTAR,980092.SZ,159201.SZ,133800,1.1360000000000001,151996.80000000002,37.9992,151993.7054999998,1,-16537.51275,62.0
2026-07-21,ENTRY,000852.SH,512100.SH,53700,2.827,151809.9,37.952475,145.8530249998148,1,,
2026-09-03,EXIT_FINAL,399007.SZ,159912.SZ,217100,0.92123025,199999.087275,49.99977181875,200094.94052818106,1,-49.99977181875,5274.0
2026-09-03,EXIT_FINAL,000016.SH,510190.SH,41100,4.86621625,200001.487875,50.00037196875,400046.4280312123,1,-50.00037196875,4094.0
2026-09-03,EXIT_FINAL,000852.SH,512100.SH,53700,3.083,165557.1,41.389275000000005,565562.1387562123,1,13667.858250000014,44.0
