date,action,index_key,etf,shares,price,amount,fee,cash_after,level,pnl,holding_days
2007-11-13,ADD,上海证券交易所50成份,510050.SH,49900,4.0040000000000004,199799.60000000003,49.94990000000001,331737.251125,2,,
2007-11-13,ADD,上海证券交易所上证红利,510880.SH,47000,4.2540000000000004,199938.00000000003,49.98450000000001,131749.266625,2,,
2007-11-13,ADD,中小企业100,159902.SZ,54500,2.414,131563.0,32.890750000000004,153.3758749999979,2,,
2007-12-10,EXIT_PSTAR,中小企业100,159902.SZ,132700,2.624,348204.8,87.0512,348271.12467499997,2,16592.688249999937,45.0
2008-01-08,EXIT_PSTAR,上海证券交易所上证红利,510880.SH,93400,4.973,464478.2,116.11955,812633.205125,2,64711.39274999988,60.0
2008-01-23,ENTRY,上海证券交易所上证红利,510880.SH,48600,4.114,199940.4,49.9851,612642.820025,1,,
2008-01-23,ENTRY,399330.SZ,159901.SZ,39900,5.005,199699.5,49.924875,412893.39515,1,,
2008-01-23,ADD,上海证券交易所50成份,510050.SH,52600,3.799,199827.4,49.95685,213016.03830000001,3,,
2008-01-29,ADD,上海证券交易所50成份,510050.SH,54200,3.684,199672.80000000002,49.918200000000006,13293.320100000012,4,,
2008-01-29,ADD,上海证券交易所上证红利,510880.SH,3300,4.025,13282.500000000002,5.0,5.820100000009916,2,,
2008-07-10,EXIT_PSTAR,399330.SZ,159901.SZ,39900,3.262,130153.8,32.538450000000005,130127.08165000002,1,-69628.16332499999,169.0
2008-08-06,ENTRY,中小企业100,159902.SZ,69500,1.87,129965.00000000001,32.49125,129.59040000000095,1,,
2008-10-13,ADD,中小企业100,159902.SZ,100,1.206,120.6,5.0,3.9904000000009603,2,,
2008-11-17,EXIT_PSTAR,上海证券交易所上证红利,510880.SH,51900,1.635,84856.5,21.214125,84839.276275,2,-128442.59922499998,299.0
2008-11-18,EXIT_PSTAR,中小企业100,159902.SZ,69600,1.2710000000000001,88461.6,22.1154,173278.760875,2,-41683.606650000016,104.0
2009-01-19,EXIT_PSTAR,上海证券交易所50成份,510050.SH,206800,1.528,315990.4,78.9976,489190.16327500006,4,-483587.42235,437.0
2009-05-22,ENTRY,上海证券交易所180成份,510180.SH,332200,0.602,199984.4,49.9961,289155.76717500004,1,,
2009-05-26,ADD,上海证券交易所180成份,510180.SH,329400,0.607,199945.8,49.98645,89159.98072500006,2,,
2009-07-01,EXIT_PSTAR,上海证券交易所180成份,510180.SH,661600,0.717,474367.19999999995,118.59179999999999,563408.588925,2,74218.42565000003,40.0
2009-08-13,ENTRY,上海证券交易所50成份,510050.SH,79700,2.508,199887.6,49.971900000000005,363471.01702500007,1,,
2009-08-13,ENTRY,399330.SZ,159901.SZ,52100,3.8360000000000003,199855.6,49.9639,163565.45312500006,1,,
2009-08-17,ADD,399330.SZ,159901.SZ,43900,3.721,163351.9,40.837975,172.71515000006184,2,,
2009-08-19,ENTRY,上海证券交易所180成份,510180.SH,200,0.7010000000000001,140.20000000000002,5.0,27.515150000061823,1,,
2009-11-16,EXIT_PSTAR,上海证券交易所50成份,510050.SH,79700,2.594,206741.8,51.685449999999996,206717.62970000005,1,6752.542649999976,95.0
2009-11-16,EXIT_PSTAR,399330.SZ,159901.SZ,96000,4.197,402912.0,100.72800000000001,609528.9017,2,39512.970125000036,95.0
2009-11-16,EXIT_PSTAR,上海证券交易所180成份,510180.SH,200,0.782,156.4,5.0,609680.3017000001,1,6.199999999999989,89.0
2009-11-30,ENTRY,上海证券交易所50成份,510050.SH,82300,2.43,199989.0,49.99725,409641.30445000005,1,,
2009-12-21,ENTRY,399330.SZ,159901.SZ,50300,3.97,199691.0,49.92275,209900.38170000006,1,,
2009-12-21,ENTRY,上海证券交易所180成份,510180.SH,272400,0.734,199941.6,49.985400000000006,9908.796300000045,1,,
2009-12-23,ADD,上海证券交易所50成份,510050.SH,4100,2.365,9696.5,5.0,207.29630000004545,2,,
2009-12-23,ADD,上海证券交易所180成份,510180.SH,200,0.717,143.4,5.0,58.89630000004544,2,,
2010-01-11,EXIT_PSTAR,上海证券交易所180成份,510180.SH,272600,0.793,216171.80000000002,54.042950000000005,216176.65335000007,2,15977.771650000017,21.0
2010-01-25,ADD,399330.SZ,159901.SZ,51100,3.908,199698.8,49.9247,16427.928650000074,2,,
2010-01-26,ENTRY,上海证券交易所上证红利,510880.SH,6200,2.611,16188.2,5.0,234.72865000007369,1,,
2010-01-28,ADD,上海证券交易所50成份,510050.SH,100,2.265,226.5,5.0,3.228650000073685,3,,
2010-02-25,EXIT_PSTAR,399330.SZ,159901.SZ,101400,3.951,400631.4,100.15785000000001,400534.47080000007,2,1041.594700000083,66.0
2010-03-01,EXIT_PSTAR,上海证券交易所50成份,510050.SH,86500,2.32,200680.0,50.17,601164.3008000001,3,-9342.167250000002,91.0
2010-03-01,EXIT_PSTAR,上海证券交易所上证红利,510880.SH,6200,2.569,15927.8,5.0,617087.1008000001,1,-270.3999999999998,34.0
2010-04-20,ENTRY,上海证券交易所50成份,510050.SH,90200,2.216,199883.2,49.970800000000004,417153.9300000001,1,,
2010-04-20,ENTRY,399330.SZ,159901.SZ,52900,3.777,199803.30000000002,49.95082500000001,217300.67917500008,1,,
2010-04-20,ENTRY,上海证券交易所180成份,510180.SH,292300,0.684,199933.2,49.98330000000001,17317.49587500008,1,,
2010-04-23,ADD,上海证券交易所50成份,510050.SH,7900,2.188,17285.2,5.0,27.295875000079832,2,,
2010-07-23,EXIT_PSTAR,上海证券交易所50成份,510050.SH,98100,1.973,193551.30000000002,48.38782500000001,193530.20805000007,2,-23720.458625000032,94.0
2010-07-28,EXIT_PSTAR,上海证券交易所180成份,510180.SH,292300,0.617,180349.1,45.087275000000005,373834.22077500005,1,-19679.170574999996,99.0
2010-08-19,EXIT_PSTAR,399330.SZ,159901.SZ,52900,3.686,194989.4,48.74735,568774.8734250001,1,-4912.5981750000265,121.0
2010-08-26,ENTRY,上海证券交易所上证红利,510880.SH,94500,2.115,199867.50000000003,49.96687500000001,368857.4065500001,1,,
2010-09-17,ENTRY,上海证券交易所50成份,510050.SH,105300,1.899,199964.7,49.991175000000005,168842.71537500006,1,,
2010-10-08,EXIT_PSTAR,上海证券交易所50成份,510050.SH,105300,2.025,213232.5,53.308125000000004,382021.90725000005,1,13164.50069999997,21.0
2010-10-11,EXIT_PSTAR,上海证券交易所上证红利,510880.SH,94500,2.229,210640.5,52.660125,592609.747125,1,10670.372999999949,46.0
2010-11-15,ENTRY,上海证券交易所50成份,510050.SH,92500,2.162,199985.0,49.99625,392574.750875,1,,
2010-11-15,ENTRY,上海证券交易所180成份,510180.SH,288100,0.6940000000000001,199941.40000000002,49.985350000000004,192583.365525,1,,
2010-11-15,ENTRY,深圳证券交易所成份,159903.SZ,150500,1.2790000000000001,192489.50000000003,48.122375000000005,45.74314999996568,1,,
2010-12-13,EXIT_PSTAR,上海证券交易所50成份,510050.SH,92500,2.052,189810.0,47.4525,189808.29064999995,1,-10272.448749999992,28.0
2010-12-13,EXIT_PSTAR,上海证券交易所180成份,510180.SH,288100,0.674,194179.40000000002,48.544850000000004,383939.14579999994,1,-5860.530200000019,28.0
2010-12-13,EXIT_PSTAR,深圳证券交易所成份,159903.SZ,150500,1.295,194897.5,48.724375,578787.921425,1,2311.1532499999594,28.0
2010-12-28,ENTRY,中小企业100,159902.SZ,65500,3.0500000000000003,199775.00000000003,49.94375000000001,378962.9776749999,1,,
2010-12-29,ENTRY,399330.SZ,159901.SZ,253800,0.788,199994.4,49.998599999999996,178918.57907499993,1,,
2010-12-29,ENTRY,上海证券交易所50成份,510050.SH,91600,1.952,178803.19999999998,44.700799999999994,70.67827499995474,1,,
2011-02-14,EXIT_PSTAR,399330.SZ,159901.SZ,253800,0.8240000000000001,209131.2,52.2828,209149.59547499998,1,9034.518600000034,47.0
2011-02-14,EXIT_PSTAR,上海证券交易所50成份,510050.SH,91600,2.0260000000000002,185581.60000000003,46.39540000000001,394684.80007500004,1,6687.303800000042,47.0
2011-03-30,ADD,中小企业100,159902.SZ,66100,3.023,199820.30000000002,49.95507500000001,194814.545,2,,
2011-04-01,ADD,中小企业100,159902.SZ,65200,2.987,194752.4,48.6881,13.456900000019232,3,,
2011-07-04,EXIT_PSTAR,中小企业100,159902.SZ,196800,2.779,546907.2,136.7268,546783.9301,3,-47725.81372500006,188.0
2011-07-26,ENTRY,上海证券交易所50成份,510050.SH,103900,1.924,199903.6,49.9759,346830.3542,1,,
2011-07-26,ENTRY,上海证券交易所180成份,510180.SH,321000,0.623,199983.0,49.99575,146797.35845,1,,
2011-08-08,ENTRY,深圳证券交易所成份,159903.SZ,124100,1.182,146686.19999999998,36.671549999999996,74.48690000001807,1,,
2011-08-09,ADD,上海证券交易所180成份,510180.SH,100,0.5740000000000001,57.400000000000006,5.0,12.086900000018062,2,,
2011-10-28,EXIT_PSTAR,上海证券交易所50成份,510050.SH,103900,1.808,187851.2,46.9628,187816.32410000003,1,-12149.338699999982,94.0
2011-10-28,EXIT_PSTAR,上海证券交易所180成份,510180.SH,321100,0.5740000000000001,184311.40000000002,46.077850000000005,372081.64625000005,2,-15830.073599999983,94.0
2011-12-06,ENTRY,中小企业100,159902.SZ,90300,2.214,199924.2,49.98105,172107.46520000004,1,,
2011-12-15,ENTRY,上海证券交易所50成份,510050.SH,104400,1.647,171946.8,42.9867,117.67850000003818,1,,
2012-01-10,EXIT_PSTAR,上海证券交易所50成份,510050.SH,104400,1.688,176227.19999999998,44.056799999999996,176300.82170000003,1,4193.356499999987,26.0
2012-01-20,EXIT_PSTAR,深圳证券交易所成份,159903.SZ,124100,0.964,119632.4,29.908099999999997,295903.3136,1,-27120.37965,165.0
2012-02-27,EXIT_PSTAR,中小企业100,159902.SZ,90300,2.2640000000000002,204439.2,51.10980000000001,500291.4038,1,4413.909150000015,83.0
2012-03-26,ENTRY,399330.SZ,159901.SZ,318400,0.628,199955.2,49.988800000000005,300286.21499999997,1,,
2012-03-26,ENTRY,深圳证券交易所成份,159903.SZ,199400,1.0030000000000001,199998.2,49.999550000000006,100238.01544999995,1,,
2012-03-26,ENTRY,399007.SZ,159912.SZ,108800,0.921,100204.8,25.0512,8.164249999943422,1,,
2012-05-02,EXIT_PSTAR,深圳证券交易所成份,159903.SZ,199400,1.061,211563.4,52.89085,211518.67339999994,1,11462.309599999973,37.0
2012-05-04,EXIT_PSTAR,399330.SZ,159901.SZ,318400,0.663,211099.2,52.774800000000006,422565.0985999999,1,11041.236400000023,39.0
2012-06-26,ENTRY,上海证券交易所50成份,510050.SH,116400,1.718,199975.19999999998,49.99379999999999,222539.90479999993,1,,
2012-06-26,ENTRY,399330.SZ,159901.SZ,332700,0.601,199952.69999999998,49.988175,22537.216624999943,1,,
2012-07-24,ADD,上海证券交易所50成份,510050.SH,13500,1.6620000000000001,22437.000000000004,5.609250000000001,94.60737499993775,2,,
2012-07-24,ADD,399330.SZ,159901.SZ,100,0.582,58.199999999999996,5.0,31.40737499993775,2,,
2012-09-27,EXIT_PSTAR,上海证券交易所50成份,510050.SH,129900,1.68,218232.0,54.558,218208.84937499996,2,-4290.361050000005,93.0
2012-11-14,ENTRY,上海证券交易所50成份,510050.SH,126700,1.578,199932.6,49.98315,18226.26622499997,1,,
2012-11-16,ADD,上海证券交易所50成份,510050.SH,11600,1.564,18142.4,5.0,78.86622499996884,2,,
2012-12-07,EXIT_PSTAR,上海证券交易所50成份,510050.SH,138300,1.622,224322.6,56.080650000000006,224345.385575,2,6136.536200000027,23.0
2012-12-14,EXIT_PSTAR,399330.SZ,159901.SZ,332800,0.537,178713.6,44.6784,403014.30717499997,2,-21396.966574999973,171.0
2013-03-05,ENTRY,399330.SZ,159901.SZ,336700,0.594,199999.8,49.99995,202964.50722499998,1,,
2013-03-05,ENTRY,深圳证券交易所成份,159903.SZ,215000,0.93,199950.0,49.987500000000004,2964.519724999991,1,,
2013-05-02,ADD,深圳证券交易所成份,159903.SZ,3300,0.886,2923.8,5.0,35.71972499999083,2,,
2013-05-07,EXIT_PSTAR,399330.SZ,159901.SZ,336700,0.6,202020.0,50.505,202005.214725,1,1919.695050000003,63.0
2013-05-08,EXIT_PSTAR,深圳证券交易所成份,159903.SZ,218300,0.933,203673.90000000002,50.91847500000001,405628.19625000004,2,694.1940250000274,64.0
2013-06-13,ENTRY,上海证券交易所50成份,510050.SH,114200,1.7510000000000001,199964.2,49.99105,205614.0052,1,,
2013-06-14,ENTRY,000300.SH,510300.SH,82400,2.426,199902.40000000002,49.97560000000001,5661.629599999986,1,,
2013-06-17,ADD,上海证券交易所50成份,510050.SH,3200,1.731,5539.200000000001,5.0,117.42959999998493,2,,
2013-08-12,EXIT_PSTAR,上海证券交易所50成份,510050.SH,117400,1.6500000000000001,193710.00000000003,48.42750000000001,193779.0021,2,-11896.818550000018,60.0
2013-08-12,EXIT_PSTAR,000300.SH,510300.SH,82400,2.3890000000000002,196853.6,49.2134,390583.3887,1,-3147.9890000000264,59.0
2013-08-19,ENTRY,000037.SH,510660.SH,189500,1.055,199922.5,49.980625,190610.908075,1,,
2013-09-26,EXIT_PSTAR,000037.SH,510660.SH,189500,1.086,205797.0,51.44925,396356.458825,1,5773.070125000026,38.0
2013-10-28,ENTRY,000300.SH,510300.SH,82400,2.4250000000000003,199820.00000000003,49.955000000000005,196486.50382499996,1,,
2013-10-29,ENTRY,中小企业100,159902.SZ,83100,2.362,196282.2,49.070550000000004,155.23327499994775,1,,
2013-11-28,EXIT_PSTAR,中小企业100,159902.SZ,83100,2.416,200769.6,50.1924,200874.64087499995,1,4388.137049999991,30.0
2013-12-17,ENTRY,上海证券交易所50成份,510050.SH,124400,1.607,199910.8,49.9777,913.8631749999768,1,,
2013-12-18,ADD,000300.SH,510300.SH,300,2.4090000000000003,722.7,5.0,186.16317499997672,2,,
2013-12-23,ADD,上海证券交易所50成份,510050.SH,100,1.547,154.7,5.0,26.46317499997673,2,,
2014-02-11,EXIT_PSTAR,上海证券交易所50成份,510050.SH,124500,1.52,189240.0,47.31,189219.15317499998,2,-10927.787699999997,56.0
2014-02-25,ENTRY,上证180金融股,510230.SH,64200,2.944,189004.8,47.2512,167.10197499999776,1,,
2014-03-24,EXIT_PSTAR,上证180金融股,510230.SH,64200,2.98,191316.0,47.829,191435.272975,1,2216.1198000000118,27.0
2014-03-28,ENTRY,395004.SZ,159915.SZ,144200,1.327,191353.4,47.83835,34.03462500000023,1,,
2014-04-08,EXIT_PSTAR,000300.SH,510300.SH,82700,2.202,182105.4,45.52635,182093.908275,2,-18537.78135000007,162.0
2014-04-25,ENTRY,000037.SH,510660.SH,182400,0.998,182035.2,45.5088,13.199474999972153,1,,
2014-05-26,EXIT_PSTAR,395004.SZ,159915.SZ,144200,1.294,186594.80000000002,46.648700000000005,186561.350775,1,-4853.087049999983,59.0
2014-05-29,EXIT_PSTAR,000037.SH,510660.SH,182400,1.0070000000000001,183676.80000000002,45.919200000000004,370192.231575,1,1550.171999999999,34.0
2014-08-29,ENTRY,深圳证券交易所成份,159903.SZ,244200,0.8190000000000001,199999.80000000002,49.999950000000005,170142.43162499997,1,,
2014-09-04,EXIT_PSTAR,深圳证券交易所成份,159903.SZ,244200,0.862,210500.4,52.625099999999996,380590.2065249999,1,10397.974949999989,6.0
2014-10-28,ENTRY,000300.SH,510300.SH,82700,2.4170000000000003,199885.90000000002,49.971475000000005,180654.3350499999,1,,
2014-10-28,ENTRY,上海证券交易所50成份,510050.SH,112200,1.609,180529.8,45.13245,79.40259999991395,1,,
2014-10-31,EXIT_PSTAR,000300.SH,510300.SH,82700,2.5460000000000003,210554.2,52.63855,210580.96404999992,1,10565.689975000012,3.0
2014-10-31,EXIT_PSTAR,上海证券交易所50成份,510050.SH,112200,1.691,189730.2,47.432550000000006,400263.73149999994,1,9107.835000000003,3.0
2014-11-12,ENTRY,395004.SZ,159915.SZ,140400,1.424,199929.59999999998,49.9824,200284.14909999995,1,,
2014-11-12,ENTRY,中小企业100,159902.SZ,80500,2.484,199962.0,49.990500000000004,272.158599999937,1,,
2014-11-14,ADD,395004.SZ,159915.SZ,100,1.401,140.1,5.0,127.058599999937,2,,
2014-12-03,EXIT_PSTAR,395004.SZ,159915.SZ,140500,1.554,218337.0,54.584250000000004,218409.47434999992,2,18157.733350000002,21.0
2014-12-03,EXIT_PSTAR,中小企业100,159902.SZ,80500,2.648,213164.0,53.291000000000004,431520.18334999995,1,13098.718499999995,21.0
2015-01-20,ENTRY,上海证券交易所上证红利,510880.SH,82200,2.432,199910.4,49.9776,231559.80574999994,1,,
2015-02-03,ENTRY,上海证券交易所50成份,510050.SH,85800,2.331,199999.8,49.99995,31510.005799999955,1,,
2015-03-12,EXIT_PSTAR,上海证券交易所50成份,510050.SH,85800,2.468,211754.4,52.9386,243211.46719999996,1,11651.661450000005,37.0
2015-03-16,EXIT_PSTAR,上海证券交易所上证红利,510880.SH,82200,2.6350000000000002,216597.00000000003,54.14925000000001,459754.31795,1,16582.473150000013,55.0
2015-05-08,ENTRY,上海证券交易所上证红利,510880.SH,62500,3.198,199875.0,49.96875,259829.3492,1,,
2015-05-18,ENTRY,上证金融地产行业,510650.SH,112600,1.7750000000000001,199865.00000000003,49.96625000000001,59914.38294999997,1,,
2015-05-25,EXIT_PSTAR,上海证券交易所上证红利,510880.SH,62500,3.6550000000000002,228437.50000000003,57.10937500000001,288294.773575,1,28455.42187500003,17.0
2015-06-08,EXIT_PSTAR,上证金融地产行业,510650.SH,112600,1.988,223848.8,55.962199999999996,512087.611375,1,23877.871549999974,21.0
2015-06-19,ENTRY,沪深300非银行金融,512070.SH,79500,2.515,199942.5,49.985625,312095.12575,1,,
2015-06-23,ENTRY,上海证券交易所50成份,510050.SH,69000,2.896,199824.0,49.956,112221.16975,1,,
2015-06-29,ADD,上海证券交易所50成份,510050.SH,40400,2.775,112110.0,28.0275,83.14225000000442,2,,
2015-10-12,EXIT_PSTAR,沪深300非银行金融,512070.SH,79500,1.558,123861.0,30.96525,123913.17700000001,1,-76162.45087499998,115.0
2015-10-12,EXIT_PSTAR,上海证券交易所50成份,510050.SH,109400,2.258,247025.2,61.7563,370876.6207,2,-65048.53980000003,111.0
2015-12-02,ENTRY,上海证券交易所上证红利,510880.SH,71800,2.782,199747.6,49.9369,171079.08380000002,1,,
2015-12-02,ENTRY,000010.SH,510010.SH,168800,1.0130000000000001,170994.40000000002,42.7486,41.93520000000717,1,,
2019-01-18,EXIT_PSTAR,上海证券交易所上证红利,510880.SH,71800,2.555,183449.0,45.86225,183445.07295,1,-16394.399149999987,1143.0
2019-02-01,ENTRY,中证小盘500,510500.SH,40700,4.5,183150.0,45.7875,249.28544999999576,1,,
2019-02-11,EXIT_PSTAR,中证小盘500,510500.SH,40700,4.712,191778.4,47.9446,191979.74085,1,8534.667899999988,10.0
2019-04-29,ENTRY,中证小盘500,510500.SH,33000,5.806,191598.0,47.8995,333.8413500000024,1,,
2019-06-21,EXIT_PSTAR,中证小盘500,510500.SH,33000,5.4030000000000005,178299.00000000003,44.57475000000001,178588.26660000003,1,-13391.474249999985,53.0
2019-08-07,ENTRY,上海证券交易所50成份,510050.SH,63400,2.815,178471.0,44.61775,72.64885000002687,1,,
2019-09-05,EXIT_PSTAR,上海证券交易所50成份,510050.SH,63400,3.0,190200.0,47.550000000000004,190225.09885000004,1,11636.832250000003,29.0
2019-10-08,ENTRY,中证小盘500,510500.SH,35500,5.347,189818.50000000003,47.45462500000001,359.14422499999637,1,,
2019-12-06,EXIT_PSTAR,中证小盘500,510500.SH,35500,5.375,190812.5,47.703125,191123.9411,1,898.8422499999497,59.0
2020-02-03,ENTRY,000300.SH,510300.SH,51100,3.734,190807.4,47.70185,268.83924999999,1,,
2020-04-30,EXIT_PSTAR,000300.SH,510300.SH,51100,3.878,198165.80000000002,49.541450000000005,198385.09780000002,1,7261.1567000000105,87.0
2020-05-25,ENTRY,中证全指证券公司,512880.SH,219600,0.903,198298.80000000002,49.57470000000001,36.72310000000289,1,,
2020-06-19,EXIT_PSTAR,中证全指证券公司,512880.SH,219600,0.962,211255.19999999998,52.81379999999999,211239.10929999998,1,12854.011499999982,25.0
2020-08-27,ENTRY,国证半导体芯片,159995.SZ,165100,1.211,199936.1,49.984025,11253.025274999964,1,,
2020-09-10,ADD,国证半导体芯片,159995.SZ,9900,1.1320000000000001,11206.800000000001,5.0,41.225274999962494,2,,
2020-10-12,EXIT_PSTAR,国证半导体芯片,159995.SZ,175000,1.217,212975.0,53.24375,212962.98152499998,2,1723.8722249999653,46.0
2020-10-26,ENTRY,399971.SZ,512980.SH,214500,0.932,199914.0,49.978500000000004,12999.003024999984,1,,
2020-11-02,ADD,399971.SZ,512980.SH,14100,0.917,12929.7,5.0,64.30302499998288,2,,
2021-01-27,EXIT_PSTAR,399971.SZ,512980.SH,228600,0.897,205054.2,51.26355,205067.23947499998,2,-7895.742050000015,93.0
2021-01-29,ENTRY,931079.CSI,515050.SH,170900,1.17,199953.0,49.98825,5064.251224999985,1,,
2021-03-11,ADD,931079.CSI,515050.SH,4800,1.053,5054.4,5.0,4.851224999985789,2,,
2021-04-19,EXIT_PSTAR,931079.CSI,515050.SH,175700,1.046,183782.2,45.945550000000004,183741.105675,2,-21326.13379999999,80.0
2021-05-07,ENTRY,中证全指通信设备,515880.SH,200300,0.917,183675.1,45.918775000000004,20.086899999994785,1,,
2021-05-27,EXIT_PSTAR,中证全指通信设备,515880.SH,200300,0.9520000000000001,190685.6,47.671400000000006,190658.0155,1,6916.909825000014,20.0
2021-06-08,ENTRY,000949.CSI,159825.SZ,193300,0.986,190593.8,47.64845,16.567050000012387,1,,
2021-10-08,EXIT_PSTAR,000949.CSI,159825.SZ,193300,0.96,185568.0,46.392,185538.17505000002,1,-5119.8404500000115,122.0
2021-10-12,ENTRY,399995.SZ,516970.SH,160700,1.154,185447.8,46.36195,44.01310000004014,1,,
2021-11-30,EXIT_PSTAR,399995.SZ,516970.SH,160700,1.131,181751.7,45.43792500000001,181750.27517500005,1,-3787.899874999972,49.0
2021-12-07,ENTRY,399989.SZ,512170.SH,264100,0.6880000000000001,181700.80000000002,45.425200000000004,4.049975000030827,1,,
2022-06-07,EXIT_PSTAR,399989.SZ,512170.SH,264100,0.531,140237.1,35.059275,140206.09070000003,1,-41544.184474999995,182.0
2022-07-07,ENTRY,399971.SZ,512980.SH,229400,0.611,140163.4,35.04085,7.649850000045262,1,,
2022-11-07,EXIT_PSTAR,399971.SZ,512980.SH,229400,0.555,127317.00000000001,31.829250000000005,127292.82060000006,1,-12913.270099999969,123.0
2022-12-13,ENTRY,国证绿色电力,159625.SZ,121600,1.046,127193.6,31.7984,67.42220000005909,1,,
2023-01-06,EXIT_PSTAR,国证绿色电力,159625.SZ,121600,1.084,131814.40000000002,32.95360000000001,131848.86860000007,1,4556.048000000014,24.0
2023-02-01,ENTRY,930633.CSI,159766.SZ,121800,1.082,131787.6,32.9469,28.321700000058627,1,,
2023-04-04,EXIT_PSTAR,930633.CSI,159766.SZ,121800,1.129,137512.2,34.37805,137506.14365000007,1,5657.275049999984,62.0
2023-04-17,ENTRY,000126.SH,515650.SH,110900,1.239,137405.1,34.351275,66.69237500007148,1,,
2023-06-16,EXIT_PSTAR,000126.SH,515650.SH,110900,1.216,134854.4,33.7136,134887.37877500008,1,-2618.7648750000144,60.0
2023-06-21,ENTRY,上海证券交易所上证红利,510880.SH,46000,2.927,134642.0,33.6605,211.7182750000793,1,,
2023-07-25,EXIT_PSTAR,上海证券交易所上证红利,510880.SH,46000,3.0020000000000002,138092.0,34.523,138269.1952750001,1,3381.8165000000117,34.0
2023-07-28,ENTRY,399971.SZ,512980.SH,171500,0.806,138229.0,34.55725,5.638025000080233,1,,
2023-11-08,EXIT_PSTAR,399971.SZ,512980.SH,171500,0.784,134456.0,33.614,134428.02402500008,1,-3841.1712500000167,103.0
2023-11-28,ENTRY,000300.SH,510300.SH,37500,3.579,134212.5,33.553125,181.97090000007302,1,,
2024-02-19,EXIT_PSTAR,000300.SH,510300.SH,37500,3.386,126975.0,31.743750000000002,127125.22715000008,1,-7302.796875000004,83.0
2024-03-26,ENTRY,中证全指证券公司,512880.SH,146900,0.865,127068.5,31.767125,24.96002500008035,1,,
2024-04-26,EXIT_PSTAR,中证全指证券公司,512880.SH,146900,0.874,128390.6,32.09765,128383.46237500009,1,1258.235224999997,31.0
2024-05-29,ENTRY,399673.SZ,159949.SZ,166900,0.769,128346.1,32.086525,5.275850000078208,1,,
2024-09-19,EXIT_PSTAR,399673.SZ,159949.SZ,166900,0.683,113992.70000000001,28.498175000000003,113969.47767500009,1,-14413.984699999995,113.0
2024-09-23,ENTRY,399967.SZ,512660.SH,144400,0.789,113931.6,28.4829,9.394775000080699,1,,
2024-09-25,EXIT_PSTAR,399967.SZ,512660.SH,144400,0.843,121729.2,30.4323,121708.16247500008,1,7738.684799999985,2.0
2024-11-19,ENTRY,中证全指家用电器,159996.SZ,94300,1.29,121647.0,30.41175,30.75072500007809,1,,
2024-12-10,EXIT_PSTAR,中证全指家用电器,159996.SZ,94300,1.3780000000000001,129945.40000000001,32.48635,129943.66437500008,1,8235.501900000008,21.0
2024-12-19,ENTRY,中证稀有金属主题,562800.SH,254700,0.51,129897.0,32.47425,14.190125000081025,1,,
2025-02-07,EXIT_PSTAR,中证稀有金属主题,562800.SH,254700,0.515,131170.5,32.792625,131151.89750000008,1,1208.2331250000145,50.0
2025-02-19,ENTRY,399998.SZ,515220.SH,128900,1.0170000000000001,131091.30000000002,32.772825000000005,27.824675000068964,1,,
