date,eligible_count,n_signal,open_positions,n_entries,n_exits,invested_pct
2006-08-03,2,0,1,1,0,0.39627416478986943
2006-08-04,2,1,1,0,0,0.3908845732460646
2006-08-07,2,1,1,1,0,0.5897353050728534
2006-08-08,2,0,1,0,0,0.596444828207127
2006-08-09,2,0,1,0,0,0.5956668849964278
2006-08-10,2,0,1,0,0,0.5989525979127167
2006-08-11,2,0,1,0,0,0.599144212928722
2006-08-14,2,0,1,0,0,0.5952767875607653
2006-08-15,2,0,1,0,0,0.5981843024428557
2006-08-16,2,0,1,0,0,0.6019966222648001
2006-08-17,2,0,1,0,0,0.5995268941787801
2006-08-18,2,0,1,0,0,0.599144212928722
2006-08-21,2,0,1,0,0,0.5985688177858686
2006-08-22,2,0,1,0,0,0.6021853402171065
2006-08-23,2,0,1,0,0,0.6021853402171065
2006-08-24,2,0,1,0,0,0.6029384257578062
2006-08-25,2,0,1,0,0,0.604062723081718
2006-08-28,2,0,0,0,1,0.0
2006-08-29,2,0,0,0,0,0.0
2006-08-30,2,0,0,0,0,0.0
2006-08-31,2,0,0,0,0,0.0
2006-09-01,2,0,0,0,0,0.0
2006-09-04,2,0,0,0,0,0.0
2006-09-05,2,0,0,0,0,0.0
2006-09-06,1,0,0,0,0,0.0
2006-09-07,1,0,0,0,0,0.0
2006-09-08,1,0,0,0,0,0.0
2006-09-11,1,0,0,0,0,0.0
2006-09-12,1,0,0,0,0,0.0
2006-09-13,1,0,0,0,0,0.0
2006-09-14,1,0,0,0,0,0.0
2006-09-15,1,0,0,0,0,0.0
2006-09-18,1,0,0,0,0,0.0
2006-09-19,1,0,0,0,0,0.0
2006-09-20,1,0,0,0,0,0.0
2006-09-21,1,0,0,0,0,0.0
2006-09-22,1,0,0,0,0,0.0
2006-09-25,1,0,0,0,0,0.0
2006-09-26,1,0,0,0,0,0.0
2006-09-27,1,0,0,0,0,0.0
2006-09-28,1,0,0,0,0,0.0
2006-09-29,1,0,0,0,0,0.0
2006-10-09,1,0,0,0,0,0.0
2006-10-10,1,0,0,0,0,0.0
2006-10-11,1,0,0,0,0,0.0
2006-10-12,1,0,0,0,0,0.0
2006-10-13,1,0,0,0,0,0.0
2006-10-16,1,0,0,0,0,0.0
2006-10-17,1,0,0,0,0,0.0
2006-10-18,1,0,0,0,0,0.0
2006-10-19,1,0,0,0,0,0.0
2006-10-20,1,0,0,0,0,0.0
2006-10-23,1,0,0,0,0,0.0
2006-10-24,1,0,0,0,0,0.0
2006-10-25,1,0,0,0,0,0.0
2006-10-26,1,0,0,0,0,0.0
2006-10-27,1,0,0,0,0,0.0
2006-10-30,1,0,0,0,0,0.0
2006-10-31,1,0,0,0,0,0.0
2006-11-01,1,0,0,0,0,0.0
2006-11-02,1,0,0,0,0,0.0
2006-11-03,1,0,0,0,0,0.0
2006-11-06,1,0,0,0,0,0.0
2006-11-07,1,0,0,0,0,0.0
2006-11-08,1,0,0,0,0,0.0
2006-11-09,1,0,0,0,0,0.0
2006-11-10,1,0,0,0,0,0.0
2006-11-13,1,0,0,0,0,0.0
2006-11-14,1,0,0,0,0,0.0
2006-11-15,1,0,0,0,0,0.0
2006-11-16,1,0,0,0,0,0.0
2006-11-17,1,0,0,0,0,0.0
2006-11-20,1,0,0,0,0,0.0
2006-11-21,1,0,0,0,0,0.0
2006-11-22,1,0,0,0,0,0.0
2006-11-23,1,0,0,0,0,0.0
2006-11-24,1,0,0,0,0,0.0
2006-11-27,1,0,0,0,0,0.0
2006-11-28,1,0,0,0,0,0.0
2006-11-29,1,0,0,0,0,0.0
2006-11-30,1,0,0,0,0,0.0
2006-12-01,1,0,0,0,0,0.0
2006-12-04,2,0,0,0,0,0.0
2006-12-05,2,0,0,0,0,0.0
2006-12-06,2,0,0,0,0,0.0
2006-12-07,2,0,0,0,0,0.0
2006-12-08,2,0,0,0,0,0.0
2006-12-11,2,0,0,0,0,0.0
2006-12-12,2,0,0,0,0,0.0
2006-12-13,2,0,0,0,0,0.0
2006-12-14,2,0,0,0,0,0.0
2006-12-15,2,0,0,0,0,0.0
2006-12-18,2,0,0,0,0,0.0
2006-12-19,2,0,0,0,0,0.0
2006-12-20,2,0,0,0,0,0.0
2006-12-21,2,0,0,0,0,0.0
2006-12-22,2,0,0,0,0,0.0
2006-12-25,2,0,0,0,0,0.0
2006-12-26,2,0,0,0,0,0.0
2006-12-27,2,0,0,0,0,0.0
2006-12-28,2,0,0,0,0,0.0
2006-12-29,2,0,0,0,0,0.0
2007-01-04,2,0,0,0,0,0.0
2007-01-05,2,0,0,0,0,0.0
2007-01-08,2,0,0,0,0,0.0
2007-01-09,2,0,0,0,0,0.0
2007-01-10,2,0,0,0,0,0.0
2007-01-11,2,0,0,0,0,0.0
2007-01-12,2,0,0,0,0,0.0
2007-01-15,2,0,0,0,0,0.0
2007-01-16,2,0,0,0,0,0.0
2007-01-17,2,0,0,0,0,0.0
2007-01-18,2,0,0,0,0,0.0
2007-01-19,2,0,0,0,0,0.0
2007-01-22,2,0,0,0,0,0.0
2007-01-23,2,0,0,0,0,0.0
2007-01-24,2,0,0,0,0,0.0
2007-01-25,2,0,0,0,0,0.0
2007-01-26,2,0,0,0,0,0.0
2007-01-29,2,0,0,0,0,0.0
2007-01-30,2,0,0,0,0,0.0
2007-01-31,2,0,0,0,0,0.0
2007-02-01,2,0,0,0,0,0.0
2007-02-02,2,0,0,0,0,0.0
2007-02-05,2,0,0,0,0,0.0
2007-02-06,2,0,0,0,0,0.0
2007-02-07,2,0,0,0,0,0.0
2007-02-08,2,0,0,0,0,0.0
2007-02-09,2,0,0,0,0,0.0
2007-02-12,2,0,0,0,0,0.0
2007-02-13,2,0,0,0,0,0.0
2007-02-14,2,0,0,0,0,0.0
2007-02-15,3,0,0,0,0,0.0
2007-02-16,3,0,0,0,0,0.0
2007-02-26,3,0,0,0,0,0.0
2007-02-27,3,0,0,0,0,0.0
2007-02-28,3,0,0,0,0,0.0
2007-03-01,3,0,0,0,0,0.0
2007-03-02,3,0,0,0,0,0.0
2007-03-05,3,0,0,0,0,0.0
2007-03-06,3,0,0,0,0,0.0
2007-03-07,3,0,0,0,0,0.0
2007-03-08,3,0,0,0,0,0.0
2007-03-09,3,0,0,0,0,0.0
2007-03-12,3,0,0,0,0,0.0
2007-03-13,3,0,0,0,0,0.0
2007-03-14,3,0,0,0,0,0.0
2007-03-15,3,0,0,0,0,0.0
2007-03-16,3,0,0,0,0,0.0
2007-03-19,3,0,0,0,0,0.0
2007-03-20,3,0,0,0,0,0.0
2007-03-21,3,0,0,0,0,0.0
2007-03-22,3,0,0,0,0,0.0
2007-03-23,3,0,0,0,0,0.0
2007-03-26,3,0,0,0,0,0.0
2007-03-27,3,0,0,0,0,0.0
2007-03-28,3,0,0,0,0,0.0
2007-03-29,3,0,0,0,0,0.0
2007-03-30,3,0,0,0,0,0.0
2007-04-02,3,0,0,0,0,0.0
2007-04-03,3,0,0,0,0,0.0
2007-04-04,3,0,0,0,0,0.0
2007-04-05,3,0,0,0,0,0.0
2007-04-06,3,0,0,0,0,0.0
2007-04-09,3,0,0,0,0,0.0
2007-04-10,3,0,0,0,0,0.0
2007-04-11,3,0,0,0,0,0.0
2007-04-12,3,0,0,0,0,0.0
2007-04-13,3,0,0,0,0,0.0
2007-04-16,3,0,0,0,0,0.0
2007-04-17,3,0,0,0,0,0.0
2007-04-18,4,0,0,0,0,0.0
2007-04-19,4,0,0,0,0,0.0
2007-04-20,4,0,0,0,0,0.0
2007-04-23,4,0,0,0,0,0.0
2007-04-24,4,0,0,0,0,0.0
2007-04-25,4,0,0,0,0,0.0
2007-04-26,4,0,0,0,0,0.0
2007-04-27,4,0,0,0,0,0.0
2007-04-30,4,0,0,0,0,0.0
2007-05-08,4,0,0,0,0,0.0
2007-05-09,4,0,0,0,0,0.0
2007-05-10,4,0,0,0,0,0.0
2007-05-11,4,0,0,0,0,0.0
2007-05-14,4,0,0,0,0,0.0
2007-05-15,4,0,0,0,0,0.0
2007-05-16,4,0,0,0,0,0.0
2007-05-17,4,0,0,0,0,0.0
2007-05-18,4,0,0,0,0,0.0
2007-05-21,4,0,0,0,0,0.0
2007-05-22,4,0,0,0,0,0.0
2007-05-23,4,0,0,0,0,0.0
2007-05-24,4,0,0,0,0,0.0
2007-05-25,4,0,0,0,0,0.0
2007-05-28,4,0,0,0,0,0.0
2007-05-29,4,0,0,0,0,0.0
2007-05-30,4,0,0,0,0,0.0
2007-05-31,4,0,0,0,0,0.0
2007-06-01,4,0,0,0,0,0.0
2007-06-04,4,0,0,0,0,0.0
2007-06-05,4,0,0,0,0,0.0
2007-06-06,4,0,0,0,0,0.0
2007-06-07,4,0,0,0,0,0.0
2007-06-08,4,0,0,0,0,0.0
2007-06-11,4,0,0,0,0,0.0
2007-06-12,4,0,0,0,0,0.0
2007-06-13,4,0,0,0,0,0.0
2007-06-14,4,0,0,0,0,0.0
2007-06-15,4,0,0,0,0,0.0
2007-06-18,4,0,0,0,0,0.0
2007-06-19,4,0,0,0,0,0.0
2007-06-20,4,0,0,0,0,0.0
2007-06-21,4,0,0,0,0,0.0
2007-06-22,4,0,0,0,0,0.0
2007-06-25,4,0,0,0,0,0.0
2007-06-26,4,0,0,0,0,0.0
2007-06-27,4,0,0,0,0,0.0
2007-06-28,4,0,0,0,0,0.0
2007-06-29,4,0,0,0,0,0.0
2007-07-02,4,0,0,0,0,0.0
2007-07-03,4,0,0,0,0,0.0
2007-07-04,4,0,0,0,0,0.0
2007-07-05,4,1,0,0,0,0.0
2007-07-06,4,0,1,1,0,0.2040013727118992
2007-07-09,4,0,1,0,0,0.2098860717840193
2007-07-10,4,0,1,0,0,0.20647067637524064
2007-07-11,4,0,1,0,0,0.20326978655785613
2007-07-12,4,0,1,0,0,0.20396076428558804
2007-07-13,4,0,1,0,0,0.2033104655107897
2007-07-16,4,0,1,0,0,0.19885187282974723
2007-07-17,4,0,1,0,0,0.2016392150798669
2007-07-18,4,0,1,0,0,0.20176173941605885
2007-07-19,4,0,1,0,0,0.20200667530028882
2007-07-20,4,0,1,0,0,0.20924542185532635
2007-07-23,4,0,0,0,1,0.0
2007-07-24,4,0,0,0,0,0.0
2007-07-25,4,0,0,0,0,0.0
2007-07-26,4,0,0,0,0,0.0
2007-07-27,4,0,0,0,0,0.0
2007-07-30,4,0,0,0,0,0.0
2007-07-31,4,0,0,0,0,0.0
2007-08-01,4,0,0,0,0,0.0
2007-08-02,4,0,0,0,0,0.0
2007-08-03,4,0,0,0,0,0.0
2007-08-06,4,0,0,0,0,0.0
2007-08-07,4,0,0,0,0,0.0
2007-08-08,4,0,0,0,0,0.0
2007-08-09,4,0,0,0,0,0.0
2007-08-10,4,0,0,0,0,0.0
2007-08-13,4,0,0,0,0,0.0
2007-08-14,4,0,0,0,0,0.0
2007-08-15,4,0,0,0,0,0.0
2007-08-16,4,0,0,0,0,0.0
2007-08-17,4,0,0,0,0,0.0
2007-08-20,4,0,0,0,0,0.0
2007-08-21,4,0,0,0,0,0.0
2007-08-22,4,0,0,0,0,0.0
2007-08-23,4,0,0,0,0,0.0
2007-08-24,4,0,0,0,0,0.0
2007-08-27,4,0,0,0,0,0.0
2007-08-28,4,0,0,0,0,0.0
2007-08-29,4,0,0,0,0,0.0
2007-08-30,4,0,0,0,0,0.0
2007-08-31,4,0,0,0,0,0.0
2007-09-03,4,0,0,0,0,0.0
2007-09-04,4,0,0,0,0,0.0
2007-09-05,4,0,0,0,0,0.0
2007-09-06,4,0,0,0,0,0.0
2007-09-07,4,0,0,0,0,0.0
2007-09-10,4,0,0,0,0,0.0
2007-09-11,4,0,0,0,0,0.0
2007-09-12,4,0,0,0,0,0.0
2007-09-13,4,0,0,0,0,0.0
2007-09-14,4,0,0,0,0,0.0
2007-09-17,4,0,0,0,0,0.0
2007-09-18,4,0,0,0,0,0.0
2007-09-19,4,0,0,0,0,0.0
2007-09-20,4,0,0,0,0,0.0
2007-09-21,4,0,0,0,0,0.0
2007-09-24,4,0,0,0,0,0.0
2007-09-25,5,0,0,0,0,0.0
2007-09-26,5,0,0,0,0,0.0
2007-09-27,5,0,0,0,0,0.0
2007-09-28,5,0,0,0,0,0.0
2007-10-08,5,0,0,0,0,0.0
2007-10-09,5,0,0,0,0,0.0
2007-10-10,5,0,0,0,0,0.0
2007-10-11,5,0,0,0,0,0.0
2007-10-12,5,0,0,0,0,0.0
2007-10-15,5,0,0,0,0,0.0
2007-10-16,5,0,0,0,0,0.0
2007-10-17,5,0,0,0,0,0.0
2007-10-18,5,0,0,0,0,0.0
2007-10-19,5,0,0,0,0,0.0
2007-10-22,5,0,0,0,0,0.0
2007-10-23,5,0,0,0,0,0.0
2007-10-24,5,0,0,0,0,0.0
2007-10-25,5,1,0,0,0,0.0
2007-10-26,5,0,1,1,0,0.1950180312470198
2007-10-29,5,0,1,0,0,0.19729500503306488
2007-10-30,5,0,1,0,0,0.20006680373384933
2007-10-31,5,0,1,0,0,0.2035466628939879
2007-11-01,5,0,1,0,0,0.20102398085008477
2007-11-02,5,0,1,0,0,0.19607273516716153
2007-11-05,5,0,1,0,0,0.1927281028679691
2007-11-06,5,0,1,0,0,0.19304374025531565
2007-11-07,5,0,1,0,0,0.19310110235482192
2007-11-08,5,1,1,0,0,0.18688763424408236
2007-11-09,5,1,1,1,0,0.3770416077907162
2007-11-12,5,1,1,0,0,0.372858536887462
2007-11-13,5,1,1,1,0,0.5649710506228472
2007-11-14,5,0,1,0,0,0.5736495178702516
2007-11-15,5,0,1,0,0,0.5695467513174641
2007-11-16,5,0,1,0,0,0.5651677420860965
2007-11-19,5,0,1,0,0,0.5665884533922007
2007-11-20,5,0,1,0,0,0.5700278696475217
2007-11-21,5,0,1,0,0,0.5691610807370203
2007-11-22,5,0,1,0,0,0.5571587960594153
2007-11-23,5,0,1,0,0,0.5581760114376696
2007-11-26,5,0,1,0,0,0.5551102486358681
2007-11-27,5,0,1,0,0,0.5529387762992332
2007-11-28,5,0,1,0,0,0.5470431841604624
2007-11-29,5,0,1,0,0,0.5549043510055514
2007-11-30,5,0,1,0,0,0.551479313198827
2007-12-03,5,0,1,0,0,0.5534058744252692
2007-12-04,5,0,1,0,0,0.5560344355166909
2007-12-05,5,0,1,0,0,0.564577133385992
2007-12-06,5,0,1,0,0,0.564577133385992
2007-12-07,5,0,1,0,0,0.5674656142186509
2007-12-10,5,0,1,0,0,0.5740743610574333
2007-12-11,5,0,1,0,0,0.5738384416511494
2007-12-12,5,0,1,0,0,0.5713692971963006
2007-12-13,5,0,1,0,0,0.5610496040569922
2007-12-14,5,0,1,0,0,0.5656096482318236
2007-12-17,5,0,1,0,0,0.5609494091576012
2007-12-18,5,0,1,0,0,0.5583788939952963
2007-12-19,5,0,1,0,0,0.5650694185922331
2007-12-20,5,0,1,0,0,0.5683876625727401
2007-12-21,5,0,1,0,0,0.5716079575514276
2007-12-24,5,0,0,0,1,0.0
2007-12-25,5,0,0,0,0,0.0
2007-12-26,5,0,0,0,0,0.0
2007-12-27,5,0,0,0,0,0.0
2007-12-28,5,0,0,0,0,0.0
2008-01-02,5,0,0,0,0,0.0
2008-01-03,5,0,0,0,0,0.0
2008-01-04,5,0,0,0,0,0.0
2008-01-07,5,0,0,0,0,0.0
2008-01-08,5,0,0,0,0,0.0
2008-01-09,5,0,0,0,0,0.0
2008-01-10,5,0,0,0,0,0.0
2008-01-11,5,0,0,0,0,0.0
2008-01-14,5,0,0,0,0,0.0
2008-01-15,5,0,0,0,0,0.0
2008-01-16,5,0,0,0,0,0.0
2008-01-17,5,0,0,0,0,0.0
2008-01-18,5,0,0,0,0,0.0
2008-01-21,5,0,0,0,0,0.0
2008-01-22,5,1,0,0,0,0.0
2008-01-23,5,0,1,1,0,0.19777920862197643
2008-01-24,5,0,1,0,0,0.19968263037587466
2008-01-25,5,0,1,0,0,0.20172700703892427
2008-01-28,5,0,1,0,0,0.19050605437034107
2008-01-29,5,0,1,0,0,0.1925054782240699
2008-01-30,5,0,1,0,0,0.19096833820282358
2008-01-31,5,0,1,0,0,0.18831072299078105
2008-02-01,5,0,1,0,0,0.184197453928013
2008-02-04,5,0,1,0,0,0.19895858334252198
2008-02-05,5,0,1,0,0,0.19735499581184887
2008-02-13,5,0,1,0,0,0.19324123258174833
2008-02-14,5,0,1,0,0,0.19574497502802016
2008-02-15,5,0,1,0,0,0.19382275458706788
2008-02-18,5,0,1,0,0,0.1972337097350236
2008-02-19,5,0,1,0,0,0.2022065198612218
2008-02-20,5,0,1,0,0,0.1991095344910917
2008-02-21,5,0,1,0,0,0.1982634745216746
2008-02-22,5,0,1,0,0,0.1930880610123231
2008-02-25,5,0,1,0,0,0.18706866467437513
2008-02-26,5,0,1,0,0,0.1858227993022455
2008-02-27,5,0,1,0,0,0.18862064476158175
2008-02-28,5,0,1,0,0,0.18827971779134717
2008-02-29,5,0,1,0,0,0.18982708164233694
2008-03-03,5,0,1,0,0,0.1936086071986951
2008-03-04,5,0,1,0,0,0.190845114148677
2008-03-05,5,0,1,0,0,0.18998149362179273
2008-03-06,5,0,1,0,0,0.19072185255216656
2008-03-07,5,0,1,0,0,0.18886841182740788
2008-03-10,5,0,1,0,0,0.18253416053617777
2008-03-11,5,0,1,0,0,0.18165269848014415
2008-03-12,5,1,1,0,0,0.1777579377854583
2008-03-13,5,1,1,1,0,0.36426256872656304
2008-03-14,5,1,1,0,0,0.36184443563846075
2008-03-17,5,1,1,1,0,0.5451519734845462
2008-03-18,5,1,1,0,0,0.5287704733657199
2008-03-19,5,0,1,1,0,0.7487433876171612
2008-03-20,5,0,1,0,0,0.7559045323349054
2008-03-21,5,0,1,0,0,0.7563358831786352
2008-03-24,5,0,1,0,0,0.7489720995672177
2008-03-25,5,0,1,0,0,0.7524868479202383
2008-03-26,5,0,1,0,0,0.7541637479118076
2008-03-27,5,0,1,0,0,0.7484224898365682
2008-03-28,5,0,1,0,0,0.7554282790337454
2008-03-31,5,0,1,0,0,0.7487891633418742
2008-04-01,5,0,1,0,0,0.7357926647614467
2008-04-02,5,0,1,0,0,0.7309990740171349
2008-04-03,5,0,1,0,0,0.7354378104830773
2008-04-07,5,0,1,0,0,0.7482847111555295
2008-04-08,5,0,1,0,0,0.7507418633512868
2008-04-09,5,0,1,0,0,0.7440800046956934
2008-04-10,5,0,1,0,0,0.7474085961450867
2008-04-11,5,0,1,0,0,0.7476859221902096
2008-04-14,5,0,1,0,0,0.7355392946480148
2008-04-15,5,0,1,0,0,0.7358938769219048
2008-04-16,5,0,1,0,0,0.7295746334785751
2008-04-17,5,1,1,0,0,0.7257013168091698
2008-04-18,5,1,1,1,0,0.9443561135995225
2008-04-21,5,1,1,0,0,0.943544850441796
2008-04-22,5,0,1,0,0,0.943807631879917
2008-04-23,5,0,1,0,0,0.9467664848444507
2008-04-24,5,0,1,0,0,0.9513705574799189
2008-04-25,5,0,1,0,0,0.9520298276560352
2008-04-28,5,0,1,0,0,0.9507756986752773
2008-04-29,5,0,1,0,0,0.9510457601125976
2008-04-30,5,0,1,0,0,0.9531896302664871
2008-05-05,5,0,1,0,0,0.9541926587274451
2008-05-06,5,0,1,0,0,0.9535182931784566
2008-05-07,5,0,1,0,0,0.9513475006652664
2008-05-08,5,0,1,0,0,0.9528020761682832
2008-05-09,5,0,1,0,0,0.9522196879061938
2008-05-12,5,0,1,0,0,0.9526058826269456
2008-05-13,5,0,1,0,0,0.9519961661669724
2008-05-14,5,0,1,0,0,0.953790408135757
2008-05-15,5,0,1,0,0,0.9533174044688537
2008-05-16,5,0,1,0,0,0.9527694901234831
2008-05-19,5,0,1,0,0,0.9525730250157709
2008-05-20,5,0,1,0,0,0.9500448037756424
2008-05-21,5,0,1,0,0,0.9508110929367406
2008-05-22,5,0,1,0,0,0.949714317331591
2008-05-23,5,0,1,0,0,0.9491284735233214
2008-05-26,5,1,1,0,0,0.94791485737289
2008-05-27,5,0,1,0,0,0.948295402255221
2008-05-28,5,0,1,0,0,0.9496279206353152
2008-05-29,5,0,1,0,0,0.9481778985504233
2008-05-30,5,0,1,0,0,0.9483994035482473
2008-06-02,5,0,1,0,0,0.9483994035482473
2008-06-03,5,0,1,0,0,0.948125503076142
2008-06-04,5,0,1,0,0,0.9478354235141278
2008-06-05,5,0,1,0,0,0.9474076507785057
2008-06-06,5,0,1,0,0,0.9467388542319808
2008-06-10,5,1,1,0,0,0.9415344696060994
2008-06-11,5,1,1,0,0,0.9405694201199182
2008-06-12,5,1,1,0,0,0.939731688132557
2008-06-13,5,1,1,0,0,0.9377198347154951
2008-06-16,5,1,1,0,0,0.9369739020082224
2008-06-17,5,1,1,0,0,0.934332040139678
2008-06-18,5,0,1,0,0,0.9372245236990587
2008-06-19,5,0,1,0,0,0.9317326068829511
2008-06-20,5,0,1,0,0,0.9340153367921114
2008-06-23,5,0,1,0,0,0.9328933788245853
2008-06-24,5,0,1,0,0,0.9348738502959468
2008-06-25,5,0,1,0,0,0.9378894724057953
2008-06-26,5,0,1,0,0,0.9381328795604672
2008-06-27,5,0,1,0,0,0.93416351098599
2008-06-30,5,0,1,0,0,0.9339941145858135
2008-07-01,5,0,1,0,0,0.9323625817720034
2008-07-02,5,0,1,0,0,0.9328054919523091
2008-07-03,5,0,1,0,0,0.934770351496473
2008-07-04,5,0,1,0,0,0.9347910775649346
2008-07-07,5,0,1,0,0,0.9377198347154951
2008-07-08,5,0,1,0,0,0.9383002776465198
2008-07-09,5,0,1,0,0,0.940396818735561
2008-07-10,5,0,0,0,1,0.0
2008-07-11,5,0,0,0,0,0.0
2008-07-14,5,0,0,0,0,0.0
2008-07-15,5,0,0,0,0,0.0
2008-07-16,5,0,0,0,0,0.0
2008-07-17,5,0,0,0,0,0.0
2008-07-18,5,0,0,0,0,0.0
2008-07-21,5,0,0,0,0,0.0
2008-07-22,5,0,0,0,0,0.0
2008-07-23,5,0,0,0,0,0.0
2008-07-24,5,0,0,0,0,0.0
2008-07-25,5,0,0,0,0,0.0
2008-07-28,5,0,0,0,0,0.0
2008-07-29,5,0,0,0,0,0.0
2008-07-30,5,0,0,0,0,0.0
2008-07-31,5,0,0,0,0,0.0
2008-08-01,5,0,0,0,0,0.0
2008-08-04,5,0,0,0,0,0.0
2008-08-05,5,1,0,0,0,0.0
2008-08-06,5,0,1,1,0,0.2419931669177337
2008-08-07,5,0,1,0,0,0.24115109593233836
2008-08-08,5,1,1,0,0,0.23136433382843205
2008-08-11,5,1,1,1,0,0.46456271206597044
2008-08-12,5,1,1,0,0,0.4638686569643743
2008-08-13,5,0,1,1,0,0.722931265719934
2008-08-14,5,0,1,0,0,0.7227729591673898
2008-08-15,5,0,1,0,0,0.7218990293347156
2008-08-18,5,0,1,0,0,0.710361318438442
2008-08-19,5,0,1,0,0,0.7125065310398387
2008-08-20,5,0,1,0,0,0.7297221515888973
2008-08-21,5,0,1,0,0,0.7207787539672167
2008-08-22,5,0,1,0,0,0.7170334490618346
2008-08-25,5,0,1,0,0,0.7161228987783923
2008-08-26,5,0,1,0,0,0.7102748438401585
2008-08-27,5,0,1,0,0,0.7078324142404042
2008-08-28,5,0,1,0,0,0.7076563782628952
2008-08-29,5,0,1,0,0,0.7138628691653618
2008-09-01,5,0,1,0,0,0.7049901509148043
2008-09-02,5,0,1,0,0,0.7031854824237324
2008-09-03,5,0,1,0,0,0.6992296821605337
2008-09-04,5,0,1,0,0,0.7006215326298485
2008-09-05,5,0,1,0,0,0.6933367120594105
2008-09-08,5,1,1,0,0,0.6854847837418567
2008-09-09,5,0,1,1,0,0.973713509546944
2008-09-10,5,0,1,0,0,0.973749782288119
2008-09-11,5,0,1,0,0,0.9731192042921915
2008-09-12,5,0,1,0,0,0.9733824870959312
2008-09-16,5,0,1,0,0,0.9729150854110052
2008-09-17,5,0,1,0,0,0.9722432547950431
2008-09-18,5,0,1,0,0,0.9715514357684619
2008-09-19,5,0,1,0,0,0.9740717874677723
2008-09-22,5,0,1,0,0,0.9755910599498101
2008-09-23,5,0,1,0,0,0.9740953257255842
2008-09-24,5,0,1,0,0,0.9740953257255842
2008-09-25,5,0,1,0,0,0.9745004353415966
2008-09-26,5,0,1,0,0,0.975273795628042
2008-10-06,5,0,1,0,0,0.9741539848182617
2008-10-07,5,0,1,0,0,0.9738938776924461
2008-10-08,5,0,1,0,0,0.9730684635461617
2008-10-09,5,0,1,0,0,0.9726817143377808
2008-10-10,5,1,1,0,0,0.9706893889714087
2008-10-13,5,0,1,1,0,0.9998377194976868
2008-10-14,5,0,1,0,0,0.9998339836752439
2008-10-15,5,0,1,0,0,0.9998316941803026
2008-10-16,5,0,1,0,0,0.9998237478062963
2008-10-17,5,0,1,0,0,0.999824914835002
2008-10-20,5,0,1,0,0,0.9998314259378248
2008-10-21,5,0,1,0,0,0.9998299807468166
2008-10-22,5,0,1,0,0,0.9998271089835414
2008-10-23,5,0,1,0,0,0.9998274849730796
2008-10-24,5,0,1,0,0,0.9998233553317758
2008-10-27,5,0,1,0,0,0.999807494665422
2008-10-28,5,0,1,0,0,0.9998139291301444
2008-10-29,5,0,1,0,0,0.9998088860042951
2008-10-30,5,0,1,0,0,0.9998120555458548
2008-10-31,5,0,1,0,0,0.9998090010419189
2008-11-03,4,0,1,0,0,0.9998085400584803
2008-11-04,4,0,1,0,0,0.999803561892584
