trade_id,model,index_key,index_name,etf,entry_date,entry_price,avg_cost,exit_date,exit_price,exit_action,shares,holding_days,trade_return,pnl,n_adds,max_level,cluster,MAE_pct,MAE_day,MFE_pct,MFE_day,hit_mid,hit_upper,days_to_mid,days_to_upper,mfe_at_mid_pct,hit_mid_then_failed,hit_mid_then_upper,never_hit_mid,failure_class,mae_5d_pct,mae_10d_pct
16,Model2,000300.SH,沪深300,510300.SH,2013-06-14,2.426,2.426726188034188,2013-08-12,2.389,EXIT_PSTAR,93600,59,-0.015546124742136288,-3587.073800000031,1,2,6,-9.88,2013-06-26,0.34,2013-06-18,True,True,27,59.0,0.34,True,True,False,B_REBOUND_RELAPSE,-3.37,-9.88
17,Model2,000037.SH,上证医药卫生行业,510660.SH,2013-08-19,1.055,1.05526375,2013-09-26,1.086,EXIT_PSTAR,189500,38,0.029126604604773104,5773.070125000026,0,1,46,-1.73,2013-09-11,4.24,2013-08-27,True,True,7,38.0,4.14,False,True,False,E_OTHER,1.11,-0.97
18,Model2,000300.SH,沪深300,510300.SH,2013-10-28,2.4250000000000003,2.4169107152265545,2014-04-08,2.202,EXIT_PSTAR,94900,162,-0.08891959221853565,-20447.26932500007,1,2,6,-13.86,2014-03-20,4.43,2013-12-04,True,True,21,162.0,2.49,True,True,False,B_REBOUND_RELAPSE,0.05,-2.35
19,Model2,000037.SH,上证医药卫生行业,510660.SH,2014-04-25,0.998,0.9963355567206864,2014-05-29,1.007,EXIT_PSTAR,209800,34,0.010703666257193673,2184.5830500000156,1,2,46,-4.25,2014-04-28,0.27,2014-05-28,True,False,31,,-0.13,False,False,False,E_OTHER,-4.25,-4.25
20,Model2,000300.SH,沪深300,510300.SH,2014-10-28,2.4170000000000003,2.41760425,2014-10-31,2.5460000000000003,EXIT_PSTAR,82700,3,0.05310867152884933,10565.689975000012,0,1,6,1.67,2014-10-28,5.64,2014-10-31,True,True,1,3.0,2.95,False,True,False,E_OTHER,1.67,1.67
21,Model2,000029.SH,上证180价值,510030.SH,2015-02-03,3.575,3.57589375,2015-03-12,3.781,EXIT_PSTAR,55900,37,0.057358038112849424,11412.5999,0,1,26,-2.12,2015-02-06,5.62,2015-03-12,True,False,23,,4.56,False,False,False,E_OTHER,-2.12,-2.12
22,Model2,000044.SH,上证中盘,510130.SH,2011-04-26,3.219,3.2198047499999998,2015-05-20,5.3100000000000005,EXIT_PSTAR,62100,1485,0.6491683230171025,129718.68727500003,0,1,17,-40.59,2012-11-29,62.59,2015-05-20,True,True,59,63.0,-0.96,False,True,False,E_OTHER,-4.75,-4.75
23,Model2,000029.SH,上证180价值,510030.SH,2015-05-19,4.504,4.505126,2015-06-05,5.25,EXIT_PSTAR,44400,17,0.16533921581771527,33014.13060000001,0,1,26,5.12,2015-05-28,15.05,2015-06-05,True,False,3,,9.54,False,False,False,E_OTHER,5.32,5.12
24,Model2,000300.SH,沪深300,510300.SH,2015-06-23,4.621,4.534236368556701,2015-10-12,3.474,EXIT_PSTAR,87300,111,-0.23382909102601235,-92634.45502499994,1,2,6,-34.21,2015-08-25,7.43,2015-06-24,True,True,27,111.0,7.43,True,True,False,B_REBOUND_RELAPSE,-7.77,-13.57
25,Model2,000300.SH,沪深300,510300.SH,2016-01-05,3.47,3.476979119266055,2016-03-07,3.1670000000000003,EXIT_PSTAR,87200,62,-0.08915184953181057,-27099.21979999996,1,2,6,-12.8,2016-01-28,7.91,2016-01-06,True,False,43,,7.91,True,False,False,B_REBOUND_RELAPSE,-2.6,-4.53
26,Model2,399330.SZ,深证100,159901.SZ,2016-04-22,3.755,3.739745000677507,2016-06-02,3.803,EXIT_PSTAR,73800,41,0.01691425466469863,4598.053600000041,1,2,6,1.42,2016-05-18,6.96,2016-05-03,True,True,11,41.0,6.96,False,True,False,E_OTHER,3.9,3.9
27,Model2,000300.SH,沪深300,510300.SH,2016-09-13,3.322,3.31677224822695,2016-10-24,3.414,EXIT_PSTAR,84600,41,0.029313966861916833,8153.261700000047,1,2,6,5.4,2016-09-26,10.12,2016-10-24,True,True,27,41.0,7.81,False,True,False,E_OTHER,5.79,5.4
28,Model2,399330.SZ,深证100,159901.SZ,2016-12-13,4.049,4.0363472961538465,2017-02-13,4.047,EXIT_PSTAR,71500,62,0.0026391940694260848,689.328199999957,1,2,6,-2.58,2017-01-16,3.47,2016-12-13,True,False,22,,3.47,False,False,False,E_OTHER,1.58,0.46
29,Model2,399330.SZ,深证100,159901.SZ,2017-04-25,4.098,4.08845688700565,2017-06-07,4.1690000000000005,EXIT_PSTAR,70800,43,0.019700125308974317,5628.661100000005,1,2,6,-0.29,2017-05-10,6.18,2017-06-07,True,True,21,43.0,4.82,False,True,False,E_OTHER,4.09,0.21
30,Model2,000300.SH,沪深300,510300.SH,2017-08-14,3.705,3.70592625,2017-08-25,3.842,EXIT_PSTAR,53900,11,0.03671787856004959,7282.604175,0,1,6,9.33,2017-08-14,12.63,2017-08-25,True,True,3,11.0,10.29,False,True,False,E_OTHER,9.33,9.33
31,Model2,399967.SZ,中证军工,512660.SH,2017-10-31,0.887,0.88722175,2018-04-09,0.876,EXIT_PSTAR,225400,160,-0.01264819082715232,-2578.745050000007,0,1,14,-20.54,2018-02-09,2.34,2017-11-14,True,True,14,147.0,2.34,True,True,False,B_REBOUND_RELAPSE,-1.04,-1.04
32,Model2,399330.SZ,深证100,159901.SZ,2018-04-18,4.657,4.63389852511592,2019-01-21,3.543,EXIT_PSTAR,64700,278,-0.23541700777503113,-70638.44259999995,1,2,6,-27.96,2019-01-03,7.21,2018-05-15,True,False,19,,4.67,True,False,False,B_REBOUND_RELAPSE,2.54,1.2
33,Model2,000905.SH,中证500,510590.SH,2019-02-01,4.273,4.27406825,2019-02-11,4.487,EXIT_PSTAR,46800,10,0.04981945480164012,9912.708000000004,0,1,20,2.64,2019-02-01,5.1,2019-02-11,True,True,0,10.0,2.64,False,True,False,E_OTHER,2.64,2.64
34,Model2,399967.SZ,中证军工,512660.SH,2019-04-26,0.778,0.7739863284789643,2019-06-27,0.755,EXIT_PSTAR,309000,62,-0.024530573448598488,-5925.099249999971,1,2,14,-9.82,2019-06-06,0.13,2019-04-26,True,False,31,,0.13,True,False,False,B_REBOUND_RELAPSE,-9.43,-9.43
35,Model2,399986.SZ,中证银行,512800.SH,2019-07-10,1.055,1.05526375,2019-07-25,1.09,EXIT_PSTAR,189500,15,0.032917126168694924,6530.880625000025,0,1,26,-0.59,2019-07-10,3.67,2019-07-25,True,True,9,15.0,1.78,False,True,False,E_OTHER,-0.59,-0.59
36,Model2,000016.SH,上证50,510850.SH,2019-08-05,2.869,2.858946061455847,2019-09-05,2.991,EXIT_PSTAR,83800,31,0.04618972716012273,11003.458599999987,1,2,35,-2.55,2019-08-07,4.76,2019-09-05,True,True,14,31.0,2.0,False,True,False,E_OTHER,-2.55,-2.55
37,Model2,399967.SZ,中证军工,512660.SH,2019-09-27,0.767,0.7578548742067089,2019-12-05,0.739,EXIT_PSTAR,330900,69,-0.02487926758595496,-6300.211649999991,1,2,14,-5.52,2019-11-15,2.39,2019-10-14,True,True,40,69.0,2.39,True,True,False,B_REBOUND_RELAPSE,-0.24,-0.64
38,Model2,399986.SZ,中证银行,512800.SH,2020-01-22,1.109,1.0879314609479307,2020-03-05,1.07,EXIT_PSTAR,224700,43,-0.016482160495944007,-4089.306525000013,1,2,26,-7.99,2020-02-03,1.94,2020-01-22,True,False,29,,1.94,True,False,False,B_REBOUND_RELAPSE,-7.99,-7.99
39,Model2,399971.SZ,中证传媒,512980.SH,2020-03-10,0.867,0.86721675,2020-05-06,0.849,EXIT_PSTAR,230600,57,-0.02100599417619644,-4249.727400000001,0,1,12,-9.48,2020-04-01,3.9,2020-03-10,True,True,29,57.0,3.9,True,True,False,B_REBOUND_RELAPSE,-5.21,-6.83
40,Model2,399437.SZ,国证证券龙头,159993.SZ,2020-05-25,0.896,0.896224,2020-06-19,0.954,EXIT_PSTAR,223200,25,0.06446602635055515,12842.37000000001,0,1,44,-0.81,2020-05-27,7.9,2020-06-19,True,True,7,25.0,4.1,False,True,False,E_OTHER,-0.81,-0.81
41,Model2,980086.CNI,中证创新药产业,159992.SZ,2020-09-08,1.37,1.3606089196721314,2020-10-12,1.377,EXIT_PSTAR,183000,34,0.012046871140473205,2936.569949999958,1,2,46,-6.22,2020-09-17,2.16,2020-10-12,True,True,31,34.0,1.35,False,True,False,E_OTHER,-4.45,-6.22
42,Model2,980086.CNI,中证创新药产业,159992.SZ,2020-10-26,1.281,1.2779911581684424,2020-12-17,1.349,EXIT_PSTAR,197100,52,0.0555628584577409,13929.370750000033,1,2,46,-4.38,2020-11-26,7.75,2020-10-29,True,True,3,52.0,7.75,False,True,False,E_OTHER,2.19,2.19
43,Model2,399967.SZ,中证军工,512660.SH,2021-02-01,1.191,1.154752994895743,2021-05-20,1.079,EXIT_PSTAR,230200,108,-0.06560103782418189,-17500.435875000025,1,2,14,-15.31,2021-05-10,4.26,2021-02-02,True,False,24,,4.26,True,False,False,B_REBOUND_RELAPSE,-2.75,-2.75
44,Model2,399324.SZ,深证红利价格,159905.SZ,2021-06-15,2.684,2.6748086212284483,2021-10-11,2.4290000000000003,EXIT_PSTAR,92800,118,-0.09189764803268674,-22867.39284999998,1,2,49,-16.29,2021-08-30,-0.74,2021-06-15,True,False,56,,-0.74,True,False,False,B_REBOUND_RELAPSE,-3.77,-3.77
45,Model2,399995.SZ,中证基建工程,516970.SH,2021-10-12,1.154,1.1542885,2021-11-30,1.131,EXIT_PSTAR,173300,49,-0.02017563200187825,-4084.8976249999696,0,1,32,-5.48,2021-11-05,0.41,2021-10-26,True,False,42,,0.41,True,False,False,B_REBOUND_RELAPSE,-3.66,-3.66
46,Model2,399989.SZ,中证医疗,512170.SH,2021-12-07,0.6880000000000001,0.6874872588481837,2022-06-07,0.531,EXIT_PSTAR,322100,182,-0.22762204947676046,-50447.30484999997,1,2,46,123.23,2022-04-25,223.95,2021-12-09,True,True,2,182.0,223.95,True,True,False,B_REBOUND_RELAPSE,211.7,199.45
47,Model2,399995.SZ,中证基建工程,516970.SH,2022-06-23,1.151,1.15128775,2022-07-01,1.19,EXIT_PSTAR,148500,8,0.033625173202789564,5704.590374999984,0,1,32,0.5,2022-06-24,2.84,2022-07-01,True,False,5,,1.63,False,False,False,E_OTHER,0.5,0.5
48,Model2,399971.SZ,中证传媒,512980.SH,2022-07-13,0.605,0.60515125,2022-11-07,0.555,EXIT_PSTAR,292000,117,-0.08287390962176808,-14684.679999999991,0,1,12,-16.38,2022-10-25,2.62,2022-07-21,True,False,8,,2.62,True,False,False,B_REBOUND_RELAPSE,-2.83,-2.83
49,Model2,000827.SH,中证环保产业,512580.SH,2022-12-15,1.382,1.3823455000000002,2023-01-09,1.438,EXIT_PSTAR,117200,25,0.040260918851328924,6480.573999999967,0,1,1,-5.38,2022-12-23,3.23,2023-01-06,True,False,21,,1.57,False,False,False,E_OTHER,-2.27,-5.38
50,Model2,980086.CNI,中证创新药产业,159992.SZ,2023-02-17,0.985,0.9852462500000001,2023-04-07,0.961,EXIT_PSTAR,171000,49,-0.024609329901027415,-4187.191500000023,0,1,46,-7.43,2023-03-20,1.5,2023-02-20,True,True,49,49.0,1.5,True,True,False,B_REBOUND_RELAPSE,-0.13,-1.85
51,Model2,399432.SZ,中证智能汽车主题,515250.SH,2023-04-21,0.899,0.8992247500000001,2023-05-31,0.839,EXIT_PSTAR,182700,40,-0.06697407961691462,-11041.38315000003,0,1,4,-11.15,2023-05-05,-4.92,2023-04-21,True,True,28,40.0,-4.92,True,True,False,B_REBOUND_RELAPSE,-9.81,-11.15
52,Model2,399673.SZ,创业板50,159949.SZ,2023-06-08,0.894,0.8942235000000002,2023-07-31,0.958,EXIT_PSTAR,171400,53,0.07132053675619102,10890.241799999983,0,1,6,-0.25,2023-06-08,7.69,2023-06-16,True,False,7,,5.9,False,False,False,E_OTHER,-0.25,-0.25
53,Model2,980086.CNI,中证创新药产业,159992.SZ,2023-08-08,0.792,0.792198,2023-09-18,0.8210000000000001,EXIT_PSTAR,207200,41,0.03635707234807473,5925.246600000022,0,1,46,-3.43,2023-08-23,3.64,2023-08-10,True,False,21,,3.64,False,False,False,E_OTHER,0.98,-0.4
54,Model2,399282.SZ,中证大数据产业,515400.SH,2023-09-20,0.796,0.7961990000000001,2023-11-15,0.8270000000000001,EXIT_PSTAR,213600,56,0.03868505235500166,6534.931799999993,0,1,13,-8.57,2023-10-23,4.62,2023-10-11,True,False,21,,4.62,False,False,False,E_OTHER,-0.78,-0.78
55,Model2,000300.SH,沪深300,510300.SH,2023-11-28,3.579,3.5798947500000002,2024-02-19,3.386,EXIT_PSTAR,49300,83,-0.054162137029307944,-9600.743625000005,0,1,6,7.56,2024-02-02,18.42,2023-11-28,True,False,30,,18.42,True,False,False,B_REBOUND_RELAPSE,16.4,14.09
56,Model2,399437.SZ,国证证券龙头,159993.SZ,2024-03-29,0.902,0.9022255,2024-04-26,0.921,EXIT_PSTAR,185100,28,0.02080909927728714,3432.540675000005,0,1,44,-4.9,2024-04-12,2.86,2024-04-26,True,True,28,28.0,2.86,False,True,False,E_OTHER,-1.47,-4.9
57,Model2,980086.CNI,中证创新药产业,159992.SZ,2024-05-27,0.669,0.6691672500000001,2024-07-22,0.643,EXIT_PSTAR,254700,56,-0.03910420003369872,-6705.741600000021,0,1,46,-11.38,2024-07-04,0.57,2024-06-04,True,False,46,,0.57,True,False,False,B_REBOUND_RELAPSE,-0.77,-1.67
58,Model2,399324.SZ,深证红利价格,159905.SZ,2024-07-24,1.734,1.7344335000000002,2024-08-30,1.722,EXIT_PSTAR,94400,37,-0.007168623069146327,-1214.3616000000195,0,1,49,-3.08,2024-08-28,0.78,2024-07-31,True,False,30,,0.78,True,False,False,B_REBOUND_RELAPSE,-1.93,-1.93
59,Model2,399995.SZ,中证基建工程,516970.SH,2024-09-02,0.945,0.94523625,2024-09-25,0.975,EXIT_PSTAR,171900,23,0.0314881597061052,5074.487999999996,0,1,32,-8.38,2024-09-13,1.35,2024-09-25,True,False,22,,-1.93,False,False,False,E_OTHER,-5.74,-8.38
60,Model2,980086.CNI,中证创新药产业,159992.SZ,2024-11-19,0.717,0.71717925,2024-12-10,0.768,EXIT_PSTAR,233700,21,0.0708619916150669,11831.938874999993,0,1,46,-0.72,2024-11-22,4.86,2024-12-09,True,False,1,,3.88,False,False,False,E_OTHER,-0.72,-0.72
61,Model2,980086.CNI,中证创新药产业,159992.SZ,2024-12-18,0.726,0.7261815,2025-02-07,0.6940000000000001,EXIT_PSTAR,247100,51,-0.0443160559722328,-7994.920499999994,0,1,46,-10.08,2025-01-10,-0.58,2024-12-18,True,True,33,51.0,-0.58,True,True,False,B_REBOUND_RELAPSE,-2.09,-4.02
62,Model2,399998.SZ,中证煤炭,515220.SH,2025-02-19,1.017,1.0172542500000001,2025-03-13,1.039,EXIT_PSTAR,168500,22,0.021376907493873613,3620.390999999964,0,1,37,116.7,2025-03-05,131.53,2025-03-13,True,True,22,22.0,131.53,False,True,False,E_OTHER,122.24,118.03
63,Model2,399432.SZ,中证智能汽车主题,515250.SH,2025-03-24,1.039,1.0392597499999998,2025-05-07,0.979,EXIT_PSTAR,168400,44,-0.057983338621552354,-10188.957799999973,0,1,4,-17.35,2025-04-08,0.07,2025-03-24,True,False,36,,0.07,True,False,False,B_REBOUND_RELAPSE,-2.05,-14.65
64,Model2,000126.SH,中证消费50,515650.SH,2025-06-04,1.169,1.16929225,2025-07-11,1.153,EXIT_PSTAR,141000,37,-0.013933428533371369,-2337.8505000000014,0,1,48,-4.22,2025-06-23,0.15,2025-06-04,True,False,29,,0.15,True,False,False,B_REBOUND_RELAPSE,-0.97,-3.45
65,Model2,399986.SZ,中证银行,512800.SH,2025-09-02,0.8260000000000001,0.8262065000000002,2025-10-23,0.837,EXIT_PSTAR,196700,51,0.013063925301967228,2081.921974999959,0,1,26,87.99,2025-10-09,103.71,2025-09-02,True,False,42,,103.71,False,False,False,E_OTHER,99.84,97.42
66,Model2,399282.SZ,中证大数据产业,515400.SH,2025-11-12,0.964,0.964241,2026-01-05,0.951,EXIT_PSTAR,170700,54,-0.013732044167381451,-2300.8226249999907,0,1,13,-8.01,2025-12-16,0.49,2025-11-13,True,True,44,54.0,0.49,True,True,False,B_REBOUND_RELAPSE,-2.0,-4.69
67,Model2,399986.SZ,中证银行,512800.SH,2026-01-19,0.787,0.78719675,2026-03-13,0.799,EXIT_PSTAR,206200,53,0.014994027858981941,2392.6417000000088,0,1,26,94.25,2026-01-28,102.13,2026-02-11,True,False,17,,101.11,False,False,False,E_OTHER,94.76,94.25
68,Model2,980018.SZ,国证商用卫星通信产业,159206.SZ,2026-03-16,1.688,1.6884219999999999,2026-04-14,1.728,EXIT_PSTAR,97500,29,0.023440822258890322,3816.735000000011,0,1,14,-7.31,2026-04-07,3.41,2026-04-14,True,True,23,29.0,1.57,False,True,False,E_OTHER,-3.05,-6.84
69,Model2,980092.SZ,富时中国A股自由现金流聚焦,159201.SZ,2026-05-19,1.259,1.2593147500000001,2026-07-20,1.136,EXIT_PSTAR,133800,62,-0.09792210406492916,-16537.51275,0,1,34,-15.75,2026-06-30,0.13,2026-05-19,True,True,56,62.0,0.13,True,True,False,B_REBOUND_RELAPSE,-2.49,-3.68
70,Model2,399007.SZ,深证300价格,159912.SZ,2012-03-26,0.921,0.92123025,2026-09-03,0.92123025,EXIT_FINAL,217100,5274,0.0,-49.99977181875,0,1,6,-21.95,2012-12-03,144.24,2026-06-25,True,True,17,295.0,0.08,True,True,False,B_REBOUND_RELAPSE,-5.67,-5.67
71,Model2,000016.SH,上证50,510190.SH,2015-06-19,4.865,4.86621625,2026-09-03,4.86621625,EXIT_FINAL,41100,4094,0.0,-50.00037196875,0,1,35,-45.01,2016-01-28,-1.38,2015-06-19,True,True,24,118.0,-1.38,True,True,False,D_CRASH_CONTINUATION,-11.64,-24.58
72,Model2,000852.SH,中证1000,512100.SH,2026-07-21,2.827,2.82770675,2026-09-03,3.083,EXIT_FINAL,53700,44,0.09028278834076421,13667.858250000014,0,1,16,-63.13,2026-07-30,-57.5,2026-08-17,True,False,15,,-60.01,False,False,False,E_OTHER,-62.68,-63.13
