date,index_key,etf,close_adj,signal_ratio,n_signals,n_eligible,reason
2022-12-21,399282.SZ,515400.SH,0.708,0.10185185185185185,11,108,high_breadth_blocked
2022-12-21,000814.SH,512120.SH,1.5414594,0.10185185185185185,11,108,high_breadth_blocked
2023-03-10,000300.SH,510300.SH,4.6838825,0.1391304347826087,16,115,high_breadth_blocked
2023-03-10,000852.SH,512100.SH,0.9826486000000001,0.1391304347826087,16,115,high_breadth_blocked
2023-03-10,399987.SZ,512690.SH,2.362962,0.1391304347826087,16,115,high_breadth_blocked
2023-03-10,399986.SZ,512800.SH,1.05,0.1391304347826087,16,115,high_breadth_blocked
2023-03-10,399330.SZ,159901.SZ,6.1464984000000005,0.1391304347826087,16,115,high_breadth_blocked
2023-03-10,000016.SH,510100.SH,1.1106786,0.1391304347826087,16,115,high_breadth_blocked
2023-03-10,000126.SH,515650.SH,1.269,0.1391304347826087,16,115,high_breadth_blocked
2023-03-10,000906.SH,515800.SH,1.111,0.1391304347826087,16,115,high_breadth_blocked
2023-03-10,399324.SZ,159905.SZ,1.989,0.1391304347826087,16,115,high_breadth_blocked
2023-04-24,000852.SH,159845.SZ,0.7090728000000001,0.1111111111111111,13,117,high_breadth_blocked
2023-04-24,399673.SZ,159949.SZ,0.965,0.1111111111111111,13,117,high_breadth_blocked
2023-04-24,399989.SZ,512170.SH,1.4785008,0.1111111111111111,13,117,high_breadth_blocked
2023-04-24,399967.SZ,512660.SH,1.077,0.1111111111111111,13,117,high_breadth_blocked
2023-04-24,399330.SZ,159901.SZ,6.008398,0.1111111111111111,13,117,high_breadth_blocked
2023-04-24,399973.SZ,512670.SH,1.6095332,0.1111111111111111,13,117,high_breadth_blocked
2023-04-24,399303.SZ,159628.SZ,1.01,0.1111111111111111,13,117,high_breadth_blocked
2023-04-24,000905.SH,561350.SH,0.913,0.1111111111111111,13,117,high_breadth_blocked
2023-04-24,399432.SZ,515250.SH,0.844,0.1111111111111111,13,117,high_breadth_blocked
2023-04-25,000300.SH,510300.SH,4.6827000000000005,0.13675213675213677,16,117,high_breadth_blocked
2023-04-25,000852.SH,159845.SZ,0.6969564,0.13675213675213677,16,117,high_breadth_blocked
2023-04-25,399673.SZ,159949.SZ,0.944,0.13675213675213677,16,117,high_breadth_blocked
2023-04-25,399989.SZ,512170.SH,1.4441896,0.13675213675213677,16,117,high_breadth_blocked
2023-04-25,399441.SZ,512290.SH,1.174,0.13675213675213677,16,117,high_breadth_blocked
2023-04-25,399967.SZ,512660.SH,1.056,0.13675213675213677,16,117,high_breadth_blocked
2023-04-25,399973.SZ,512670.SH,1.5814716,0.13675213675213677,16,117,high_breadth_blocked
2023-04-25,399330.SZ,159901.SZ,5.930072399999999,0.13675213675213677,16,117,high_breadth_blocked
2023-04-25,000905.SH,561350.SH,0.897,0.13675213675213677,16,117,high_breadth_blocked
2023-04-25,399303.SZ,159628.SZ,0.989,0.13675213675213677,16,117,high_breadth_blocked
2023-08-21,000300.SH,510300.SH,4.4935,0.14912280701754385,17,114,high_breadth_blocked
2023-08-21,399673.SZ,159949.SZ,0.888,0.14912280701754385,17,114,high_breadth_blocked
2023-08-21,000906.SH,515800.SH,1.061,0.14912280701754385,17,114,high_breadth_blocked
2023-08-21,399330.SZ,159901.SZ,5.6023416,0.14912280701754385,17,114,high_breadth_blocked
2023-08-21,399971.SZ,512980.SH,0.78,0.14912280701754385,17,114,high_breadth_blocked
2023-08-21,000016.SH,510100.SH,1.0752852,0.14912280701754385,17,114,high_breadth_blocked
2023-08-21,399303.SZ,159628.SZ,0.959,0.14912280701754385,17,114,high_breadth_blocked
2023-08-21,399441.SZ,512290.SH,1.067,0.14912280701754385,17,114,high_breadth_blocked
2023-08-21,399282.SZ,515400.SH,0.871,0.14912280701754385,17,114,high_breadth_blocked
2023-10-18,000852.SH,159845.SZ,0.626892,0.11304347826086956,13,115,high_breadth_blocked
2023-10-18,399673.SZ,159949.SZ,0.807,0.11304347826086956,13,115,high_breadth_blocked
2023-10-18,000906.SH,515800.SH,1.0262147,0.11304347826086956,13,115,high_breadth_blocked
2023-10-18,399967.SZ,512660.SH,0.961,0.11304347826086956,13,115,high_breadth_blocked
2023-10-18,399330.SZ,159901.SZ,5.2828556,0.11304347826086956,13,115,high_breadth_blocked
2023-10-18,399971.SZ,512980.SH,0.719,0.11304347826086956,13,115,high_breadth_blocked
2023-10-18,000903.SH,562000.SH,0.858,0.11304347826086956,13,115,high_breadth_blocked
2023-10-18,000069.SH,510150.SH,6.649027200000001,0.11304347826086956,13,115,high_breadth_blocked
2023-10-18,000905.SH,561350.SH,0.829,0.11304347826086956,13,115,high_breadth_blocked
2023-10-19,000852.SH,159845.SZ,0.6205704,0.1826086956521739,21,115,high_breadth_blocked
2023-10-19,399987.SZ,512690.SH,1.9042379999999999,0.1826086956521739,21,115,high_breadth_blocked
2023-10-19,399673.SZ,159949.SZ,0.799,0.1826086956521739,21,115,high_breadth_blocked
2023-10-19,399967.SZ,512660.SH,0.95,0.1826086956521739,21,115,high_breadth_blocked
2023-10-19,399330.SZ,159901.SZ,5.177734399999999,0.1826086956521739,21,115,high_breadth_blocked
2023-10-19,399986.SZ,512800.SH,1.102,0.1826086956521739,21,115,high_breadth_blocked
2023-10-19,000906.SH,515800.SH,1.0094282,0.1826086956521739,21,115,high_breadth_blocked
2023-10-19,399303.SZ,159628.SZ,0.942,0.1826086956521739,21,115,high_breadth_blocked
2023-10-19,399971.SZ,512980.SH,0.716,0.1826086956521739,21,115,high_breadth_blocked
2023-10-20,000852.SH,159845.SZ,0.6137220000000001,0.15789473684210525,18,114,high_breadth_blocked
2023-10-20,399673.SZ,159949.SZ,0.793,0.15789473684210525,18,114,high_breadth_blocked
2023-10-20,399967.SZ,512660.SH,0.937,0.15789473684210525,18,114,high_breadth_blocked
2023-10-20,399330.SZ,159901.SZ,5.1385716,0.15789473684210525,18,114,high_breadth_blocked
2023-10-20,000016.SH,510100.SH,1.0390491000000002,0.15789473684210525,18,114,high_breadth_blocked
2023-10-20,399986.SZ,512800.SH,1.103,0.15789473684210525,18,114,high_breadth_blocked
2023-10-20,399303.SZ,159628.SZ,0.928,0.15789473684210525,18,114,high_breadth_blocked
2023-10-20,000906.SH,515800.SH,1.0027136,0.15789473684210525,18,114,high_breadth_blocked
2023-10-20,399971.SZ,512980.SH,0.7,0.15789473684210525,18,114,high_breadth_blocked
2023-10-23,000852.SH,159845.SZ,0.5973912,0.20175438596491227,23,114,high_breadth_blocked
2023-10-23,399673.SZ,159949.SZ,0.778,0.20175438596491227,23,114,high_breadth_blocked
2023-10-23,399989.SZ,512170.SH,1.2258456000000002,0.20175438596491227,23,114,high_breadth_blocked
2023-10-23,399967.SZ,512660.SH,0.927,0.20175438596491227,23,114,high_breadth_blocked
2023-10-23,399303.SZ,159628.SZ,0.905,0.20175438596491227,23,114,high_breadth_blocked
2023-10-23,399986.SZ,512800.SH,1.092,0.20175438596491227,23,114,high_breadth_blocked
2023-10-23,399330.SZ,159901.SZ,5.0829192,0.20175438596491227,23,114,high_breadth_blocked
2023-10-23,000906.SH,515800.SH,0.9870462,0.20175438596491227,23,114,high_breadth_blocked
2023-12-05,399989.SZ,512170.SH,1.2352032000000002,0.1623931623931624,19,117,high_breadth_blocked
2023-12-05,000852.SH,159845.SZ,0.6366378,0.1623931623931624,19,117,high_breadth_blocked
2023-12-05,399673.SZ,159949.SZ,0.773,0.1623931623931624,19,117,high_breadth_blocked
2023-12-05,399987.SZ,512690.SH,1.8695669999999998,0.1623931623931624,19,117,high_breadth_blocked
2023-12-05,399303.SZ,159628.SZ,0.984,0.1623931623931624,19,117,high_breadth_blocked
2023-12-05,399330.SZ,159901.SZ,4.9592472,0.1623931623931624,19,117,high_breadth_blocked
2023-12-05,399441.SZ,512290.SH,1.156,0.1623931623931624,19,117,high_breadth_blocked
2023-12-05,399986.SZ,512800.SH,1.034,0.1623931623931624,19,117,high_breadth_blocked
2023-12-05,000016.SH,510100.SH,0.9960038,0.1623931623931624,19,117,high_breadth_blocked
2024-01-17,000016.SH,510100.SH,0.9598336000000001,0.10344827586206896,12,116,high_breadth_blocked
2024-01-17,399989.SZ,512170.SH,1.1197928,0.10344827586206896,12,116,high_breadth_blocked
2024-01-17,980086.CNI,159992.SZ,0.74,0.10344827586206896,12,116,high_breadth_blocked
2024-01-17,399967.SZ,512660.SH,0.832,0.10344827586206896,12,116,high_breadth_blocked
2024-01-17,399303.SZ,159628.SZ,0.883,0.10344827586206896,12,116,high_breadth_blocked
2024-01-17,000906.SH,515800.SH,0.9243766,0.10344827586206896,12,116,high_breadth_blocked
2024-01-17,399973.SZ,512670.SH,1.1765827999999998,0.10344827586206896,12,116,high_breadth_blocked
2024-01-17,399441.SZ,512290.SH,1.031,0.10344827586206896,12,116,high_breadth_blocked
2024-01-17,000905.SH,561350.SH,0.762,0.10344827586206896,12,116,high_breadth_blocked
2024-01-22,399989.SZ,512170.SH,1.0823624,0.12931034482758622,15,116,high_breadth_blocked
2024-01-22,399967.SZ,512660.SH,0.788,0.12931034482758622,15,116,high_breadth_blocked
2024-01-22,980086.CNI,159992.SZ,0.709,0.12931034482758622,15,116,high_breadth_blocked
2024-01-22,000906.SH,515800.SH,0.9154237999999999,0.12931034482758622,15,116,high_breadth_blocked
2024-01-22,399303.SZ,159628.SZ,0.819,0.12931034482758622,15,116,high_breadth_blocked
2024-01-22,399971.SZ,512980.SH,0.638,0.12931034482758622,15,116,high_breadth_blocked
2024-01-22,399998.SZ,515220.SH,2.4278231999999997,0.12931034482758622,15,116,high_breadth_blocked
2024-01-22,399441.SZ,512290.SH,1.014,0.12931034482758622,15,116,high_breadth_blocked
2024-01-22,399432.SZ,515250.SH,0.709,0.12931034482758622,15,116,high_breadth_blocked
2024-01-31,399673.SZ,159949.SZ,0.659,0.11965811965811966,14,117,high_breadth_blocked
2024-01-31,399989.SZ,512170.SH,1.0043824000000001,0.11965811965811966,14,117,high_breadth_blocked
2024-01-31,399987.SZ,512690.SH,1.6108679999999997,0.11965811965811966,14,117,high_breadth_blocked
2024-01-31,399303.SZ,159628.SZ,0.778,0.11965811965811966,14,117,high_breadth_blocked
2024-01-31,000906.SH,515800.SH,0.9053519000000001,0.11965811965811966,14,117,high_breadth_blocked
2024-01-31,399971.SZ,512980.SH,0.624,0.11965811965811966,14,117,high_breadth_blocked
2024-01-31,399330.SZ,159901.SZ,4.4604368,0.11965811965811966,14,117,high_breadth_blocked
2024-01-31,399441.SZ,512290.SH,0.918,0.11965811965811966,14,117,high_breadth_blocked
2024-01-31,000126.SH,515650.SH,1.026,0.11965811965811966,14,117,high_breadth_blocked
2024-02-02,000300.SH,510300.SH,3.8504664,0.1271186440677966,15,118,high_breadth_blocked
2024-02-02,399673.SZ,159949.SZ,0.65,0.1271186440677966,15,118,high_breadth_blocked
2024-02-02,399989.SZ,512170.SH,0.9763096000000001,0.1271186440677966,15,118,high_breadth_blocked
2024-02-02,399967.SZ,512660.SH,0.747,0.1271186440677966,15,118,high_breadth_blocked
2024-02-02,399303.SZ,159628.SZ,0.734,0.1271186440677966,15,118,high_breadth_blocked
2024-02-02,000906.SH,515800.SH,0.8919227000000001,0.1271186440677966,15,118,high_breadth_blocked
2024-02-02,399330.SZ,159901.SZ,4.4192128,0.1271186440677966,15,118,high_breadth_blocked
2024-02-02,399441.SZ,512290.SH,0.893,0.1271186440677966,15,118,high_breadth_blocked
2024-02-02,399973.SZ,512670.SH,1.0242484,0.1271186440677966,15,118,high_breadth_blocked
2024-06-24,000852.SH,512100.SH,0.717156,0.13675213675213677,16,117,high_breadth_blocked
2024-06-24,399673.SZ,159949.SZ,0.744,0.13675213675213677,16,117,high_breadth_blocked
2024-06-24,399989.SZ,512170.SH,0.9388792,0.13675213675213677,16,117,high_breadth_blocked
2024-06-24,399967.SZ,512660.SH,0.86,0.13675213675213677,16,117,high_breadth_blocked
2024-06-24,399330.SZ,159901.SZ,4.928329199999999,0.13675213675213677,16,117,high_breadth_blocked
2024-06-24,399998.SZ,515220.SH,2.684352,0.13675213675213677,16,117,high_breadth_blocked
2024-06-24,399971.SZ,512980.SH,0.6,0.13675213675213677,16,117,high_breadth_blocked
2024-06-24,399973.SZ,512670.SH,1.1906135999999998,0.13675213675213677,16,117,high_breadth_blocked
2024-06-24,000906.SH,515800.SH,0.9825697999999999,0.13675213675213677,16,117,high_breadth_blocked
2024-06-24,399441.SZ,512290.SH,0.865,0.13675213675213677,16,117,high_breadth_blocked
2024-06-25,000300.SH,510300.SH,4.2007284,0.1452991452991453,17,117,high_breadth_blocked
2024-06-25,000852.SH,512100.SH,0.7113608,0.1452991452991453,17,117,high_breadth_blocked
2024-06-25,399989.SZ,512170.SH,0.9326408,0.1452991452991453,17,117,high_breadth_blocked
2024-06-25,399673.SZ,159949.SZ,0.73,0.1452991452991453,17,117,high_breadth_blocked
2024-06-25,399967.SZ,512660.SH,0.847,0.1452991452991453,17,117,high_breadth_blocked
2024-06-25,399998.SZ,515220.SH,2.6778576000000003,0.1452991452991453,17,117,high_breadth_blocked
2024-06-25,399330.SZ,159901.SZ,4.891227600000001,0.1452991452991453,17,117,high_breadth_blocked
2024-06-25,399973.SZ,512670.SH,1.1745784,0.1452991452991453,17,117,high_breadth_blocked
2024-06-25,399441.SZ,512290.SH,0.858,0.1452991452991453,17,117,high_breadth_blocked
2024-06-25,000906.SH,515800.SH,0.9769743,0.1452991452991453,17,117,high_breadth_blocked
2025-01-02,000300.SH,510300.SH,4.721290199999999,0.17424242424242425,23,132,high_breadth_blocked
2025-01-02,000852.SH,512100.SH,0.8529810000000001,0.17424242424242425,23,132,high_breadth_blocked
2025-01-02,399673.SZ,159949.SZ,0.922,0.17424242424242425,23,132,high_breadth_blocked
2025-01-02,399989.SZ,512170.SH,0.9950248,0.17424242424242425,23,132,high_breadth_blocked
2025-01-02,399967.SZ,512660.SH,0.996,0.17424242424242425,23,132,high_breadth_blocked
2025-01-02,000016.SH,510100.SH,1.1758548,0.17424242424242425,23,132,high_breadth_blocked
2025-01-02,399973.SZ,512670.SH,1.3349304,0.17424242424242425,23,132,high_breadth_blocked
2025-01-02,399330.SZ,159901.SZ,5.5405056,0.17424242424242425,23,132,high_breadth_blocked
2025-01-02,399303.SZ,159628.SZ,0.975,0.17424242424242425,23,132,high_breadth_blocked
2025-01-02,399437.SZ,159993.SZ,1.174,0.17424242424242425,23,132,high_breadth_blocked
2025-01-03,000300.SH,510300.SH,4.6729782,0.1953125,25,128,high_breadth_blocked
2025-01-03,000852.SH,512100.SH,0.829438,0.1953125,25,128,high_breadth_blocked
2025-01-03,399673.SZ,159949.SZ,0.905,0.1953125,25,128,high_breadth_blocked
2025-01-03,399987.SZ,512690.SH,1.5788639999999998,0.1953125,25,128,high_breadth_blocked
2025-01-03,399989.SZ,512170.SH,0.9825480000000001,0.1953125,25,128,high_breadth_blocked
2025-01-03,399967.SZ,512660.SH,0.966,0.1953125,25,128,high_breadth_blocked
2025-01-03,399971.SZ,512980.SH,0.728,0.1953125,25,128,high_breadth_blocked
2025-01-03,399330.SZ,159901.SZ,5.4683636,0.1953125,25,128,high_breadth_blocked
2025-01-03,399282.SZ,515400.SH,0.758,0.1953125,25,128,high_breadth_blocked
2025-01-03,399973.SZ,512670.SH,1.2968468,0.1953125,25,128,high_breadth_blocked
2025-01-06,000300.SH,510300.SH,4.6536534000000005,0.171875,22,128,high_breadth_blocked
2025-01-06,000852.SH,512100.SH,0.8247294000000001,0.171875,22,128,high_breadth_blocked
2025-01-06,399673.SZ,159949.SZ,0.903,0.171875,22,128,high_breadth_blocked
2025-01-06,399987.SZ,512690.SH,1.5335249999999998,0.171875,22,128,high_breadth_blocked
2025-01-06,399967.SZ,512660.SH,0.955,0.171875,22,128,high_breadth_blocked
2025-01-06,000016.SH,510100.SH,1.1577507999999999,0.171875,22,128,high_breadth_blocked
2025-01-06,399330.SZ,159901.SZ,5.4601188,0.171875,22,128,high_breadth_blocked
2025-01-06,399303.SZ,159628.SZ,0.939,0.171875,22,128,high_breadth_blocked
2025-01-06,399282.SZ,515400.SH,0.752,0.171875,22,128,high_breadth_blocked
2025-01-06,399971.SZ,512980.SH,0.721,0.171875,22,128,high_breadth_blocked
2025-04-07,000300.SH,510300.SH,4.462821,0.23255813953488372,30,129,high_breadth_blocked
2025-04-07,000510.SH,512050.SH,0.855,0.23255813953488372,30,129,high_breadth_blocked
2025-04-07,000852.SH,512100.SH,0.822112,0.23255813953488372,30,129,high_breadth_blocked
2025-04-07,399673.SZ,159949.SZ,0.788,0.23255813953488372,30,129,high_breadth_blocked
2025-04-07,399989.SZ,512170.SH,0.9513560000000001,0.23255813953488372,30,129,high_breadth_blocked
2025-04-07,399987.SZ,512690.SH,1.5841979999999998,0.23255813953488372,30,129,high_breadth_blocked
2025-04-07,399967.SZ,512660.SH,0.927,0.23255813953488372,30,129,high_breadth_blocked
2025-04-07,399986.SZ,512800.SH,1.485,0.23255813953488372,30,129,high_breadth_blocked
2025-04-07,000016.SH,510100.SH,1.1405534,0.23255813953488372,30,129,high_breadth_blocked
2025-04-07,399973.SZ,512670.SH,1.282816,0.23255813953488372,30,129,high_breadth_blocked
2025-04-08,000300.SH,510300.SH,4.505094,0.17829457364341086,23,129,high_breadth_blocked
2025-04-08,000852.SH,512100.SH,0.816592,0.17829457364341086,23,129,high_breadth_blocked
2025-04-08,000510.SH,512050.SH,0.872,0.17829457364341086,23,129,high_breadth_blocked
2025-04-08,399673.SZ,159949.SZ,0.796,0.17829457364341086,23,129,high_breadth_blocked
2025-04-08,399967.SZ,512660.SH,0.946,0.17829457364341086,23,129,high_breadth_blocked
2025-04-08,399989.SZ,512170.SH,0.9607136000000001,0.17829457364341086,23,129,high_breadth_blocked
2025-04-08,970070.SZ,159363.SZ,0.803,0.17829457364341086,23,129,high_breadth_blocked
2025-04-08,399282.SZ,515400.SH,0.8,0.17829457364341086,23,129,high_breadth_blocked
2025-04-08,399973.SZ,512670.SH,1.3068688,0.17829457364341086,23,129,high_breadth_blocked
2025-04-08,399330.SZ,159901.SZ,5.1262044,0.17829457364341086,23,129,high_breadth_blocked
2025-11-21,000300.SH,510300.SH,5.63654,0.1411042944785276,23,163,high_breadth_blocked
2025-11-21,000510.SH,512050.SH,1.118,0.1411042944785276,23,163,high_breadth_blocked
2025-11-21,000852.SH,512100.SH,1.053216,0.1411042944785276,23,163,high_breadth_blocked
2025-11-21,399673.SZ,159949.SZ,1.384,0.1411042944785276,23,163,high_breadth_blocked
2025-11-21,399989.SZ,512170.SH,1.0730048,0.1411042944785276,23,163,high_breadth_blocked
2025-11-21,399998.SZ,515220.SH,2.5489243999999998,0.1411042944785276,23,163,high_breadth_blocked
2025-11-21,399967.SZ,512660.SH,1.142,0.1411042944785276,23,163,high_breadth_blocked
2025-11-21,399330.SZ,159901.SZ,6.911445599999999,0.1411042944785276,23,163,high_breadth_blocked
2025-11-21,000016.SH,510100.SH,1.3660945,0.1411042944785276,23,163,high_breadth_blocked
2025-11-21,000906.SH,515800.SH,1.3328481,0.1411042944785276,23,163,high_breadth_blocked
2026-03-04,000300.SH,510300.SH,5.841331,0.10240963855421686,17,166,high_breadth_blocked
2026-03-04,399673.SZ,159949.SZ,1.486,0.10240963855421686,17,166,high_breadth_blocked
2026-03-04,399989.SZ,512170.SH,1.0418128000000002,0.10240963855421686,17,166,high_breadth_blocked
2026-03-04,980022.SZ,159530.SZ,1.448,0.10240963855421686,17,166,high_breadth_blocked
2026-03-04,980086.CNI,159992.SZ,0.771,0.10240963855421686,17,166,high_breadth_blocked
2026-03-04,399971.SZ,512980.SH,1.057,0.10240963855421686,17,166,high_breadth_blocked
2026-03-04,000016.SH,510100.SH,1.3818875000000002,0.10240963855421686,17,166,high_breadth_blocked
2026-03-04,399330.SZ,159901.SZ,7.150135499999999,0.10240963855421686,17,166,high_breadth_blocked
2026-03-04,399441.SZ,159859.SZ,0.364,0.10240963855421686,17,166,high_breadth_blocked
2026-03-04,399437.SZ,159993.SZ,1.194,0.10240963855421686,17,166,high_breadth_blocked
2026-03-23,000300.SH,510300.SH,5.613252999999999,0.1488095238095238,25,168,high_breadth_blocked
2026-03-23,000510.SH,512050.SH,1.15,0.1488095238095238,25,168,high_breadth_blocked
2026-03-23,000852.SH,512100.SH,1.1055042,0.1488095238095238,25,168,high_breadth_blocked
2026-03-23,399989.SZ,512170.SH,0.9731904,0.1488095238095238,25,168,high_breadth_blocked
2026-03-23,980018.SZ,159206.SZ,1.573,0.1488095238095238,25,168,high_breadth_blocked
2026-03-23,980092.SZ,159201.SZ,1.275,0.1488095238095238,25,168,high_breadth_blocked
2026-03-23,399987.SZ,512690.SH,1.2908279999999999,0.1488095238095238,25,168,high_breadth_blocked
2026-03-23,980022.SZ,159530.SZ,1.344,0.1488095238095238,25,168,high_breadth_blocked
2026-03-23,000016.SH,510100.SH,1.298742,0.1488095238095238,25,168,high_breadth_blocked
2026-03-23,399967.SZ,512660.SH,1.259,0.1488095238095238,25,168,high_breadth_blocked
2026-07-17,000300.SH,510300.SH,5.8147219,0.10982658959537572,19,173,high_breadth_blocked
2026-07-17,000852.SH,512100.SH,1.0835207999999998,0.10982658959537572,19,173,high_breadth_blocked
2026-07-17,000510.SH,563360.SH,1.259,0.10982658959537572,19,173,high_breadth_blocked
2026-07-17,399673.SZ,159949.SZ,1.639,0.10982658959537572,19,173,high_breadth_blocked
2026-07-17,970070.SZ,159363.SZ,2.3899668,0.10982658959537572,19,173,high_breadth_blocked
2026-07-17,980022.SZ,159530.SZ,1.336,0.10982658959537572,19,173,high_breadth_blocked
2026-07-17,980018.SZ,159206.SZ,1.296,0.10982658959537572,19,173,high_breadth_blocked
2026-07-17,399330.SZ,159901.SZ,7.646526,0.10982658959537572,19,173,high_breadth_blocked
2026-07-17,399967.SZ,512660.SH,1.062,0.10982658959537572,19,173,high_breadth_blocked
2026-07-17,000016.SH,510100.SH,1.3345085,0.10982658959537572,19,173,high_breadth_blocked
