date,asset_class,count,mean,median,std,iqr,mad,p10,p90,p10_p90_spread,min,max,scope
2020-04-30,stock,4058,-0.7484335808527858,-1.3670594330670058,1.3290026539786166,1.362513446746795,0.39834546274495786,-1.8047864666566862,1.5385700098382293,3.3433564764949155,-2.7954498047365317,3.47300523732336,eligible
2020-05-06,stock,4056,-0.5614752976284422,-1.1034471864155946,1.211315161465545,1.3934651396409723,0.41181430413373776,-1.5661186760679549,1.474011989130386,3.040130665198341,-2.511552718881339,3.4582334398282186,eligible
2020-05-07,stock,4054,-0.3598793972404175,-0.8116766207494664,1.034734683063961,1.2789628364333405,0.3700238796319668,-1.237119607185214,1.3806372027142435,2.6177568098994577,-2.514950272306753,3.1490994210252583,eligible
2020-05-08,stock,4050,-0.4026443507132726,-0.7973486996031327,0.8871302986228058,1.04070360569102,0.29548183704042574,-1.1195277999351536,1.040600264682372,2.160128064617526,-3.1453061390330825,3.3959514555844246,eligible
2020-05-11,stock,4049,-0.17783902537789414,-0.5632033662149337,0.9120837299374811,1.1411921530457445,0.3359443286760955,-0.9408243666328447,1.280526437051162,2.2213508036840066,-2.972442411299471,3.2357869428483363,eligible
2020-05-12,stock,4049,-0.2835221958439486,-0.6493680590499881,0.9007097071928556,1.1000449531826804,0.3465487686036204,-1.0487797164243813,1.161016810088897,2.209796526513278,-2.4568721305381773,3.3791357710890955,eligible
2020-05-13,stock,4048,-0.24005179289961673,-0.5655697804936606,0.8664327131791969,1.0440761623397514,0.3542286029886601,-0.9848715951340723,1.1208131334673401,2.105684728601412,-2.592818859773916,3.2360783109769797,eligible
2020-05-14,stock,4047,0.18479696532180748,-0.095625790605778,0.8633226877297951,1.0783958358037697,0.4091245546481398,-0.5919751980846216,1.495423646308111,2.0873988443927325,-2.664511675754078,3.310247251885804,eligible
2020-05-15,stock,4046,0.3748652265024938,0.16548046297178884,0.8497169009162476,1.1003116894590765,0.46044995256410964,-0.44362367991896257,1.6480811079873101,2.0917047879062727,-2.3747901208177082,3.189682998725439,eligible
2020-05-18,stock,4045,0.3119946945601066,0.15434870917538346,0.8075007693660243,1.016382191512937,0.4623195134941115,-0.4995877877384844,1.4380127296702236,1.937600517408708,-2.3217324473798397,3.3114689801352046,eligible
2020-05-19,stock,4043,0.567916020466035,0.47586117365227476,0.8082480905067576,0.9889077495495893,0.4769029004074789,-0.2934334116019551,1.6512043345537424,1.9446377461556974,-2.519269431125834,3.188764102244237,eligible
2020-05-20,stock,4043,0.680890827200098,0.6261593001251657,0.8154462955903584,1.015189819111017,0.4937490756994518,-0.23583491482900007,1.7068195998917688,1.9426545147207688,-3.144055456258437,3.1143689153124288,eligible
2020-05-21,stock,4043,0.789062815607985,0.7552669521527354,0.9089264406168354,1.2334735757215418,0.6069117820034261,-0.3117565143427369,1.9822789740944735,2.2940354884372103,-2.705031475042938,3.172722847741407,eligible
2020-05-22,stock,4040,0.6776919865411289,0.6320182418311416,0.9715873968942824,1.3616706025952363,0.6837486947255816,-0.4941069950332332,1.9807553661385828,2.474862361171816,-2.437617406633052,3.307850482280427,eligible
2020-05-25,stock,4039,0.5110837581036948,0.5546810934804508,0.8681215089261334,1.0353467091808557,0.5149909579419636,-0.6485717800907839,1.534988344559417,2.1835601246502008,-2.674977663457003,3.1976204852090384,eligible
2020-05-26,stock,4039,0.5814297766659321,0.6777320685806217,0.8828210754663824,1.0238865981713752,0.5079101504929197,-0.6868629628065221,1.583396419909135,2.270259382715657,-2.962228643810465,3.433906009960935,eligible
2020-05-27,stock,4039,-0.31344782823501405,-0.34544391519761297,1.0059853940242232,1.3250466158306275,0.6637188480347226,-1.5843903015952563,0.988667218481203,2.573057520076459,-3.2268815554397072,3.2964256614146272,eligible
2020-05-28,stock,4037,0.318885704409469,0.33869836253229313,1.0212683646854808,1.30722756598441,0.6468928410119933,-1.043554229711743,1.6477774096456883,2.6913316393574314,-2.6286771580149195,3.42582400105593,eligible
2020-05-29,stock,4034,0.4340670803632861,0.46710927144610853,1.0212388383677538,1.3515070075697717,0.6716723263002149,-0.946578098764464,1.754421262087156,2.70099936085162,-2.5057197003750358,3.5977445578556764,eligible
2020-06-01,stock,4033,0.589618938441076,0.6386412609589487,1.1065053488606142,1.5820799027473602,0.7857469750429913,-0.9436586919888191,2.039004469904574,2.9826631618933934,-2.6938074119055218,3.603414596075714,eligible
2020-06-02,stock,4031,0.8833090425232185,1.0080691433068305,1.1003884663015326,1.5143078435062582,0.7475184408532807,-0.7013175839136527,2.2127449516003472,2.9140625355139997,-3.3004316039786916,3.513664060685396,eligible
2020-06-03,stock,4030,0.721084364223868,0.8205083463197766,1.0686629966184777,1.4905091871655562,0.7239693353076506,-0.8171325244935936,2.001252822578905,2.818385347072499,-3.2429772702990607,3.6190979798480147,eligible
2020-06-04,stock,4027,-0.021019776124384222,-0.020598460160040927,1.2102410183924468,1.7340427003014045,0.863786644805267,-1.6064687490225464,1.5672435846540655,3.1737123336766118,-3.2345605276352254,3.794198510294718,eligible
2020-06-05,stock,4027,0.29220196520083813,0.31896976088101214,1.1013618792615611,1.6817368661929841,0.8304518976282685,-1.163944875874667,1.721464512350882,2.885409388225549,-2.7227492673050415,3.540266591296911,eligible
2020-06-08,stock,4027,0.08336561734205358,0.08448950049510164,1.1336261284563436,1.7445603044645714,0.8699923362651244,-1.3800879252360096,1.5583225345068377,2.9384104597428475,-2.838011987679709,3.538141134750216,eligible
