date,action,index_key,etf,shares,price,amount,fee,cash_after,level,pnl,holding_days
2008-04-24,EXIT_MIDLINE,399330.SZ,159901.SZ,115100,3.866,444976.60000000003,111.24415,1047836.5436500001,2,45055.82844999999,6.0
2008-05-27,ENTRY,399330.SZ,159901.SZ,53600,3.73,199928.0,49.982,847858.5616500002,1,,
2008-06-11,ADD,399330.SZ,159901.SZ,60700,3.293,199885.1,49.971275000000006,647923.4903750002,2,,
2008-06-13,ADD,399330.SZ,159901.SZ,62400,3.203,199867.19999999998,49.9668,448006.32357500016,3,,
2008-06-17,ADD,399330.SZ,159901.SZ,65500,3.051,199840.5,49.960125,248115.86345000015,4,,
2008-07-07,EXIT_MIDLINE,399330.SZ,159901.SZ,242200,3.0,726600.0,181.65,974534.2134500002,4,-73302.33020000007,41.0
2008-08-06,ENTRY,399330.SZ,159901.SZ,69600,2.873,199960.80000000002,49.99020000000001,774523.4232500001,1,,
2008-08-11,ADD,399330.SZ,159901.SZ,74800,2.673,199940.4,49.9851,574533.0381500002,2,,
2008-08-13,ADD,399330.SZ,159901.SZ,80400,2.486,199874.40000000002,49.96860000000001,374608.6695500001,3,,
2008-09-09,ADD,399330.SZ,159901.SZ,94200,2.122,199892.4,49.9731,174666.2964500001,4,,
2008-09-22,EXIT_MIDLINE,399330.SZ,159901.SZ,319000,2.208,704352.0000000001,176.08800000000002,878842.2084500003,4,-95692.0050000001,47.0
2008-10-13,ENTRY,399330.SZ,159901.SZ,106100,1.885,199998.5,49.999625,678793.7088250003,1,,
2008-11-10,EXIT_MIDLINE,399330.SZ,159901.SZ,106100,1.748,185462.8,46.3657,864210.1431250003,1,-14632.065324999994,28.0
2009-08-13,ENTRY,399330.SZ,159901.SZ,52100,3.8360000000000003,199855.6,49.9639,664304.5792250002,1,,
2009-08-17,ADD,399330.SZ,159901.SZ,53700,3.721,199817.7,49.954425,464436.9248000002,2,,
2009-08-19,ADD,399330.SZ,159901.SZ,56100,3.561,199772.1,49.943025000000006,264614.88177500025,3,,
2009-09-07,EXIT_MIDLINE,399330.SZ,159901.SZ,161900,3.5620000000000003,576687.8,144.17195,841158.5098250003,3,-23051.633299999976,25.0
2009-12-21,ENTRY,399330.SZ,159901.SZ,50300,3.97,199691.0,49.92275,641417.5870750003,1,,
2009-12-23,ADD,399330.SZ,159901.SZ,51200,3.902,199782.4,49.9456,441585.2414750003,2,,
2009-12-30,EXIT_MIDLINE,399330.SZ,159901.SZ,101500,4.166,422849.00000000006,105.71225000000001,864328.5292250004,2,23170.01940000009,9.0
2010-01-25,ENTRY,399330.SZ,159901.SZ,51100,3.908,199698.8,49.9247,664579.8045250004,1,,
2010-01-27,ADD,399330.SZ,159901.SZ,52600,3.797,199722.2,49.930550000000004,464807.6739750004,2,,
2010-02-12,EXIT_MIDLINE,399330.SZ,159901.SZ,103700,3.874,401733.8,100.43345,866441.0405250003,2,2112.5113000000624,18.0
2010-04-20,ENTRY,399330.SZ,159901.SZ,52900,3.777,199803.30000000002,49.95082500000001,666587.7897000003,1,,
2010-05-07,ADD,399330.SZ,159901.SZ,59600,3.353,199838.80000000002,49.959700000000005,466699.03000000026,2,,
2010-05-24,EXIT_MIDLINE,399330.SZ,159901.SZ,112500,3.416,384300.0,96.075,850902.9550000003,2,-15538.085525000068,34.0
2010-06-30,ENTRY,399330.SZ,159901.SZ,65700,3.043,199925.1,49.981275000000004,650927.8737250003,1,,
2010-07-02,ADD,399330.SZ,159901.SZ,67400,2.964,199773.6,49.943400000000004,451104.33032500034,2,,
2010-07-12,EXIT_MIDLINE,399330.SZ,159901.SZ,133100,3.162,420862.2,105.21555000000001,871861.3147750003,2,20958.35977499999,12.0
2010-11-17,ENTRY,399330.SZ,159901.SZ,50500,3.959,199929.5,49.982375,671881.8324000003,1,,
2010-11-18,ENTRY,000044.SH,510130.SH,63600,3.1430000000000002,199894.80000000002,49.97370000000001,471937.0587000003,1,,
2010-11-18,ENTRY,000029.SH,510030.SH,78200,2.557,199957.4,49.98935,271929.66935000033,1,,
2010-12-08,EXIT_MIDLINE,000044.SH,510130.SH,63600,3.212,204283.2,51.070800000000006,476161.79855000036,1,4287.3555000000015,20.0
2010-12-17,EXIT_MIDLINE,399330.SZ,159901.SZ,50500,0.8230000000000001,41561.5,10.390375,517712.90817500034,1,-158428.37274999998,30.0
2010-12-29,ENTRY,399330.SZ,159901.SZ,253800,0.788,199994.4,49.998599999999996,317668.5095750004,1,,
2010-12-29,ENTRY,000044.SH,510130.SH,65200,3.063,199707.6,49.9269,117910.98267500038,1,,
2011-01-04,EXIT_MIDLINE,399330.SZ,159901.SZ,253800,0.8230000000000001,208877.40000000002,52.219350000000006,326736.16332500044,1,8780.782050000036,6.0
2011-01-04,EXIT_MIDLINE,000044.SH,510130.SH,65200,3.203,208835.59999999998,52.20889999999999,535519.5544250004,1,9025.864199999993,6.0
2011-01-18,ENTRY,399330.SZ,159901.SZ,264200,0.757,199999.4,49.99985,335470.15457500046,1,,
2011-01-18,ENTRY,000044.SH,510130.SH,66900,2.987,199830.30000000002,49.957575000000006,135589.89700000043,1,,
2011-01-21,ADD,399330.SZ,159901.SZ,180500,0.751,135555.5,33.888875,0.5081250004295725,2,,
2011-01-28,EXIT_MIDLINE,000044.SH,510130.SH,66900,3.083,206252.7,51.563175,206201.64495000045,1,6320.879249999989,10.0
2011-02-01,EXIT_MIDLINE,399330.SZ,159901.SZ,444700,0.78,346866.0,86.7165,552980.9284500005,2,11140.494775000021,14.0
2011-04-26,ENTRY,399330.SZ,159901.SZ,243900,0.8200000000000001,199998.00000000003,49.99950000000001,352932.92895000044,1,,
2011-04-26,ENTRY,000044.SH,510130.SH,62100,3.219,199899.9,49.974975,152983.05397500045,1,,
2011-04-28,ADD,399330.SZ,159901.SZ,188800,0.81,152928.0,38.232,16.82197500046459,2,,
2011-05-19,EXIT_MIDLINE,399330.SZ,159901.SZ,432700,0.8,346160.0,86.54,346090.2819750005,2,-6940.771500000057,23.0
2011-05-24,ENTRY,399330.SZ,159901.SZ,262100,0.763,199982.30000000002,49.995575,146057.9864000005,1,,
2011-05-24,ADD,000044.SH,510130.SH,49200,2.964,145828.8,36.4572,192.72920000049635,2,,
2011-05-26,ADD,399330.SZ,159901.SZ,200,0.762,152.4,5.0,35.32920000049634,2,,
2011-06-14,EXIT_MIDLINE,399330.SZ,159901.SZ,262300,0.761,199610.3,49.902575,199595.7266250005,2,-629.298150000014,21.0
2011-06-23,EXIT_MIDLINE,000029.SH,510030.SH,78200,2.531,197924.2,49.48105,397470.4455750005,1,-2132.670399999974,217.0
2011-08-09,ENTRY,399330.SZ,159901.SZ,281600,0.71,199936.0,49.984,197484.4615750005,1,,
2011-08-25,EXIT_MIDLINE,399330.SZ,159901.SZ,281600,0.747,210355.2,52.588800000000006,407787.0727750005,1,10316.627199999995,16.0
2011-09-06,ENTRY,399330.SZ,159901.SZ,284400,0.7030000000000001,199933.2,49.98330000000001,207803.88947500047,1,,
2011-10-17,EXIT_MIDLINE,399330.SZ,159901.SZ,284400,0.675,191970.0,47.9925,399725.8969750005,1,-8061.1757999999845,41.0
2011-10-21,ENTRY,399330.SZ,159901.SZ,319400,0.626,199944.4,49.9861,199731.5108750005,1,,
2011-10-26,EXIT_MIDLINE,399330.SZ,159901.SZ,319400,0.656,209526.40000000002,52.381600000000006,409205.52927500056,1,9479.632300000007,5.0
2011-12-14,ENTRY,399330.SZ,159901.SZ,339500,0.589,199965.5,49.991375,209190.03790000055,1,,
2011-12-16,ADD,399330.SZ,159901.SZ,352100,0.5680000000000001,199992.80000000002,49.998200000000004,9147.23970000053,2,,
2012-01-10,EXIT_MIDLINE,399330.SZ,159901.SZ,691600,0.5690000000000001,393520.4,98.38010000000001,402569.2596000006,2,-6636.269674999969,27.0
2012-03-26,ENTRY,399330.SZ,159901.SZ,318400,0.628,199955.2,49.988800000000005,202564.07080000057,1,,
2012-03-26,ENTRY,399007.SZ,159912.SZ,217100,0.921,199949.1,49.987275000000004,2564.983525000571,1,,
2012-03-29,ADD,399330.SZ,159901.SZ,4200,0.6,2520.0,5.0,39.98352500057081,2,,
2012-04-12,EXIT_MIDLINE,399330.SZ,159901.SZ,322600,0.627,202270.2,50.567550000000004,202259.61597500058,2,-310.55634999998034,17.0
2012-04-12,EXIT_MIDLINE,399007.SZ,159912.SZ,217100,0.918,199297.80000000002,49.824450000000006,401507.59152500064,1,-751.1117249999978,17.0
2012-06-26,ENTRY,399330.SZ,159901.SZ,332700,0.601,199952.69999999998,49.988175,201504.90335000065,1,,
2012-07-12,EXIT_MIDLINE,399330.SZ,159901.SZ,332700,0.613,203945.1,50.986275,405399.0170750007,1,3891.425549999997,16.0
2012-07-24,ENTRY,399330.SZ,159901.SZ,343600,0.582,199975.19999999998,49.99379999999999,205373.8232750007,1,,
2012-07-27,ADD,399330.SZ,159901.SZ,344200,0.581,199980.19999999998,49.99505,5343.628225000721,2,,
2012-08-07,EXIT_MIDLINE,399330.SZ,159901.SZ,687800,0.59,405802.0,101.4505,411044.1777250008,2,5645.160650000006,14.0
2012-08-27,ENTRY,399330.SZ,159901.SZ,362300,0.552,199989.6,49.9974,211004.58032500077,1,,
2012-08-28,ENTRY,000300.SH,510300.SH,88200,2.267,199949.4,49.98735,11005.19297500077,1,,
2012-08-29,ADD,399330.SZ,159901.SZ,20300,0.54,10962.0,5.0,38.192975000769366,2,,
2012-09-07,EXIT_MIDLINE,399330.SZ,159901.SZ,382600,0.553,211577.80000000002,52.894450000000006,211563.0985250008,2,518.3081500000397,11.0
2012-09-07,EXIT_MIDLINE,000300.SH,510300.SH,88200,2.3040000000000003,203212.80000000002,50.803200000000004,414725.0953250008,1,3162.6094500000368,10.0
2013-06-14,ENTRY,000300.SH,510300.SH,82400,2.426,199902.40000000002,49.97560000000001,214772.7197250008,1,,
2013-06-14,ENTRY,399330.SZ,159901.SZ,346000,0.578,199988.0,49.997,14734.722725000785,1,,
2013-06-18,ADD,000300.SH,510300.SH,6000,2.427,14562.0,5.0,167.72272500078543,2,,
2013-06-25,ADD,399330.SZ,159901.SZ,300,0.512,153.6,5.0,9.122725000785437,2,,
2013-07-11,EXIT_MIDLINE,000300.SH,510300.SH,88400,2.2800000000000002,201552.00000000003,50.388000000000005,201510.7347250008,2,-13017.763600000033,27.0
2013-07-11,EXIT_MIDLINE,399330.SZ,159901.SZ,346300,0.543,188040.90000000002,47.010225000000005,389504.62450000085,2,-12202.707225000033,27.0
2013-08-19,ENTRY,000037.SH,510660.SH,189500,1.055,199922.5,49.980625,189532.14387500085,1,,
2013-08-26,EXIT_MIDLINE,000037.SH,510660.SH,189500,1.097,207881.5,51.970375000000004,397361.67350000085,1,7857.049000000005,7.0
2013-10-28,ENTRY,000300.SH,510300.SH,82400,2.4250000000000003,199820.00000000003,49.955000000000005,197491.71850000083,1,,
2013-10-30,ENTRY,000037.SH,510660.SH,190000,1.039,197410.0,49.3525,32.36600000082399,1,,
2013-11-15,EXIT_MIDLINE,000300.SH,510300.SH,82400,2.418,199243.2,49.8108,199225.75520000083,1,-676.5658000000212,18.0
2013-11-18,EXIT_MIDLINE,000037.SH,510660.SH,190000,1.038,197220.0,49.305,396396.45020000084,1,-288.65750000000077,19.0
2013-12-18,ENTRY,000300.SH,510300.SH,83000,2.4090000000000003,199947.00000000003,49.98675000000001,196399.4634500008,1,,
2013-12-20,ADD,000300.SH,510300.SH,82200,2.388,196293.6,49.0734,56.79005000079633,2,,
2014-02-10,EXIT_MIDLINE,000300.SH,510300.SH,165200,2.235,369222.0,92.3055,369186.48455000075,2,-27209.965650000067,54.0
2014-02-26,ENTRY,000300.SH,510300.SH,93300,2.1430000000000002,199941.90000000002,49.98547500000001,169194.59907500073,1,,
2014-02-28,ENTRY,399330.SZ,159901.SZ,327800,0.516,169144.80000000002,42.28620000000001,7.512875000713393,1,,
2014-03-21,EXIT_MIDLINE,000300.SH,510300.SH,93300,2.14,199662.0,49.9155,199619.5973750007,1,-379.8009750000159,23.0
2014-03-24,EXIT_MIDLINE,399330.SZ,159901.SZ,327800,0.517,169472.6,42.36815,369049.8292250007,1,243.14564999998527,24.0
2014-04-25,ENTRY,000037.SH,510660.SH,200400,0.998,199999.2,49.9998,169000.6294250007,1,,
2014-04-29,ENTRY,399330.SZ,159901.SZ,333900,0.506,168953.4,42.23835,4.991075000696583,1,,
2014-05-13,EXIT_MIDLINE,399330.SZ,159901.SZ,333900,0.516,172292.4,43.0731,172254.31797500068,1,3253.688549999993,14.0
2014-05-26,EXIT_MIDLINE,000037.SH,510660.SH,200400,0.974,195189.6,48.7974,367395.12057500065,1,-4908.397200000008,31.0
2014-10-28,ENTRY,000300.SH,510300.SH,82700,2.4170000000000003,199885.90000000002,49.971475000000005,167459.24910000063,1,,
2014-10-28,ENTRY,399330.SZ,159901.SZ,58000,2.883,167214.0,41.8035,203.44560000061756,1,,
2014-10-29,EXIT_MIDLINE,000300.SH,510300.SH,82700,2.477,204847.9,51.211975,205000.1336250006,1,4860.816549999979,1.0
2014-10-29,EXIT_MIDLINE,399330.SZ,159901.SZ,58000,2.963,171854.0,42.9635,376811.1701250006,1,4555.232999999995,1.0
2015-02-03,ENTRY,000029.SH,510030.SH,55900,3.575,199842.5,49.960625,176918.70950000058,1,,
2015-02-03,ENTRY,000010.SH,510010.SH,180100,0.982,176858.2,44.21455,16.294950000563404,1,,
2015-02-05,EXIT_MIDLINE,000029.SH,510030.SH,55900,3.815,213258.5,53.314625,213221.48032500056,1,13312.72474999999,2.0
2015-02-09,ENTRY,000032.SH,510610.SH,222400,0.899,199937.6,49.9844,13233.895925000572,1,,
2015-02-13,EXIT_MIDLINE,000010.SH,510010.SH,180100,1.014,182621.4,45.65535,195809.64057500058,1,5673.330099999984,10.0
2015-02-25,EXIT_MIDLINE,000032.SH,510610.SH,222400,0.9430000000000001,209723.2,52.430800000000005,405480.4097750006,1,9683.18480000001,16.0
2015-04-30,EXIT_MIDLINE,000044.SH,510130.SH,111300,4.749,528563.7,132.14092499999998,933911.9688500005,2,182616.42689999996,1465.0
2015-05-19,ENTRY,000029.SH,510030.SH,44400,4.5040000000000004,199977.6,49.994400000000006,733884.3744500005,1,,
2015-05-22,EXIT_MIDLINE,000029.SH,510030.SH,44400,4.843,215029.2,53.7573,948859.8171500005,1,14947.84830000001,3.0
2015-06-19,ENTRY,000016.SH,510190.SH,41100,4.865,199951.5,49.987875,748858.3292750005,1,,
2015-06-23,ENTRY,000300.SH,510300.SH,43200,4.621,199627.2,49.906800000000004,549181.2224750004,1,,
2015-06-23,ENTRY,399330.SZ,159901.SZ,36400,5.49,199836.0,49.959,349295.2634750004,1,,
2015-06-29,ADD,399330.SZ,159901.SZ,37700,5.3,199810.0,49.9525,149435.31097500038,2,,
2015-06-29,ADD,000016.SH,510190.SH,35500,4.203,149206.5,37.301625,191.5093500003859,2,,
2015-07-13,EXIT_MIDLINE,000016.SH,510190.SH,76600,4.321,330988.6,82.74714999999999,331097.3622000003,2,-18339.436650000036,24.0
2015-07-17,EXIT_MIDLINE,000300.SH,510300.SH,43200,4.2,181440.0,45.36,512492.00220000034,1,-18282.466800000013,24.0
2015-07-17,EXIT_MIDLINE,399330.SZ,159901.SZ,74100,4.873,361089.3,90.272325,873491.0298750002,2,-38746.88382500001,24.0
2015-07-28,ENTRY,000016.SH,510190.SH,54500,3.665,199742.5,49.935625,673698.5942500002,1,,
2015-07-28,ENTRY,000029.SH,510030.SH,47900,4.168,199647.2,49.91180000000001,474001.4824500002,1,,
2015-07-28,ENTRY,000063.SH,510110.SH,62600,3.193,199881.80000000002,49.97045000000001,274069.7120000002,1,,
2015-07-28,EXIT_MIDLINE,000029.SH,510030.SH,47900,4.519,216460.1,54.115025,490475.6969750002,1,16708.873175,0.0
2015-07-29,ENTRY,000029.SH,510030.SH,46400,4.304,199705.6,49.9264,290720.17057500023,1,,
2015-08-10,EXIT_MIDLINE,000016.SH,510190.SH,54500,3.867,210751.5,52.687875,501418.9827000002,1,10906.376499999977,13.0
2015-08-10,EXIT_MIDLINE,000029.SH,510030.SH,46400,4.33,200912.0,50.228,702280.7547000002,1,1106.245600000018,12.0
2015-08-24,ENTRY,000300.SH,510300.SH,56900,3.5140000000000002,199946.6,49.986650000000004,502284.16805000015,1,,
2015-08-24,ENTRY,399330.SZ,159901.SZ,47600,4.195,199682.0,49.920500000000004,302552.24755000015,1,,
2015-08-26,ADD,000300.SH,510300.SH,65000,3.073,199745.0,49.93625,102757.31130000015,2,,
2015-08-26,ADD,399330.SZ,159901.SZ,29200,3.5180000000000002,102725.6,25.681400000000004,6.029900000139605,2,,
2015-09-17,EXIT_MIDLINE,000300.SH,510300.SH,121900,3.368,410559.2,102.63980000000001,410462.59010000015,2,10665.037299999945,24.0
2015-09-21,EXIT_MIDLINE,399330.SZ,159901.SZ,76800,3.721,285772.8,71.4432,696163.9469000001,2,-16781.84509999999,28.0
2015-09-30,ENTRY,000010.SH,510010.SH,215900,0.926,199923.40000000002,49.980850000000004,496190.5660500001,1,,
2015-09-30,ENTRY,000029.SH,510030.SH,55700,3.585,199684.5,49.921125,296456.1449250001,1,,
2015-10-08,EXIT_MIDLINE,000010.SH,510010.SH,215900,0.9390000000000001,202730.1,50.682525000000005,499135.56240000005,1,2706.036624999991,8.0
2015-10-08,EXIT_MIDLINE,000029.SH,510030.SH,55700,3.684,205198.80000000002,51.29970000000001,704283.0627000001,1,5413.079175000022,8.0
2016-01-05,ENTRY,000300.SH,510300.SH,57600,3.47,199872.0,49.968,504361.09470000013,1,,
2016-01-05,ENTRY,399330.SZ,159901.SZ,47100,4.244,199892.4,49.9731,304418.72160000016,1,,
2016-01-08,ADD,000300.SH,510300.SH,57300,3.488,199862.4,49.9656,104506.35600000017,2,,
2016-01-08,ADD,399330.SZ,159901.SZ,25200,4.135,104202.0,26.0505,278.30550000017683,2,,
2016-02-16,EXIT_MIDLINE,000300.SH,510300.SH,114900,3.029,348032.1,87.00802499999999,348223.3974750002,2,-51889.241625000046,42.0
2016-02-16,EXIT_MIDLINE,399330.SZ,159901.SZ,72300,3.742,270546.6,67.63664999999999,618702.3608250001,2,-33691.46024999999,42.0
2016-04-22,ENTRY,399330.SZ,159901.SZ,53200,3.755,199766.0,49.9415,418886.41932500014,1,,
2016-04-27,EXIT_MIDLINE,399330.SZ,159901.SZ,53200,3.873,206043.6,51.5109,624878.5084250001,1,6176.1476000000175,5.0
2016-05-10,ENTRY,000300.SH,510300.SH,65200,3.063,199707.6,49.9269,425120.9815250001,1,,
2016-05-10,ENTRY,399330.SZ,159901.SZ,54000,3.697,199638.0,49.9095,225433.07202500012,1,,
2016-05-31,EXIT_MIDLINE,000300.SH,510300.SH,65200,3.086,201207.19999999998,50.3018,426589.9702250001,1,1399.3712999999934,21.0
2016-05-31,EXIT_MIDLINE,399330.SZ,159901.SZ,54000,3.724,201096.0,50.274,627635.6962250001,1,1357.8164999999976,21.0
2016-09-13,ENTRY,000300.SH,510300.SH,60200,3.322,199984.4,49.9961,427601.30012500007,1,,
2016-09-13,ENTRY,399330.SZ,159901.SZ,49200,4.059,199702.80000000002,49.925700000000006,227848.57442500006,1,,
2016-09-19,ADD,000300.SH,510300.SH,60500,3.301,199710.5,49.927625,28088.146800000046,2,,
2016-09-19,ADD,399330.SZ,159901.SZ,6900,4.025,27772.500000000004,6.943125000000001,308.7036750000407,2,,
2016-09-22,EXIT_MIDLINE,000300.SH,510300.SH,120700,3.355,404948.5,101.237125,405155.96655000007,2,5052.439149999991,9.0
2016-09-22,EXIT_MIDLINE,399330.SZ,159901.SZ,56100,4.097,229841.7,57.460425,634940.206125,2,2252.070749999981,9.0
2016-09-27,ENTRY,000300.SH,510300.SH,60800,3.2880000000000003,199910.40000000002,49.97760000000001,434979.828525,1,,
2016-10-10,EXIT_MIDLINE,000300.SH,510300.SH,60800,3.336,202828.8,50.7072,637757.921325,1,2817.715199999956,13.0
2016-12-13,ENTRY,399330.SZ,159901.SZ,49300,4.049,199615.7,49.903925,438092.3174,1,,
2016-12-15,ADD,399330.SZ,159901.SZ,49900,4.005,199849.5,49.962375,238192.855025,2,,
2016-12-16,ENTRY,000300.SH,510300.SH,58900,3.394,199906.6,49.97665,38236.278374999994,1,,
2017-01-04,EXIT_MIDLINE,399330.SZ,159901.SZ,99200,4.0120000000000005,397990.4,99.4976,436127.180775,2,-1674.1638999999243,22.0
2017-01-04,EXIT_MIDLINE,000300.SH,510300.SH,58900,3.412,200966.8,50.2417,637043.7390749999,1,959.9816499999861,19.0
2017-01-17,ENTRY,399330.SZ,159901.SZ,52500,3.8040000000000003,199710.0,49.9275,437283.81157499994,1,,
2017-01-23,EXIT_MIDLINE,399330.SZ,159901.SZ,52500,3.94,206850.0,51.7125,644082.0990749999,1,7038.359999999999,6.0
2017-04-25,ENTRY,399330.SZ,159901.SZ,48800,4.098,199982.4,49.995599999999996,444049.70347499993,1,,
2017-04-26,EXIT_MIDLINE,399330.SZ,159901.SZ,48800,4.183,204130.4,51.0326,648129.070875,1,4046.97180000001,1.0
2017-05-08,ENTRY,399330.SZ,159901.SZ,49200,4.064,199948.8,49.9872,448130.28367499996,1,,
2017-05-09,ENTRY,000300.SH,510300.SH,59800,3.343,199911.4,49.97785,248168.90582499997,1,,
2017-05-10,ADD,399330.SZ,159901.SZ,50100,3.987,199748.7,49.937175,48370.268649999955,2,,
2017-05-16,EXIT_MIDLINE,399330.SZ,159901.SZ,99300,4.09,406137.0,101.53425,454405.73439999996,2,6238.041375000025,8.0
2017-05-16,EXIT_MIDLINE,000300.SH,510300.SH,59800,3.406,203678.80000000002,50.919700000000006,658033.6147,1,3666.502450000022,7.0
2017-08-14,ENTRY,000300.SH,510300.SH,53900,3.705,199699.5,49.924875,458284.189825,1,,
2017-08-17,EXIT_MIDLINE,000300.SH,510300.SH,53900,3.769,203149.1,50.787275,661382.50255,1,3348.887850000002,3.0
2017-10-31,ENTRY,399967.SZ,512660.SH,225400,0.887,199929.8,49.98245,461402.7201,1,,
2017-11-09,EXIT_MIDLINE,399967.SZ,512660.SH,225400,0.907,204437.80000000002,51.10945,665789.41065,1,4406.9081,9.0
2018-02-02,ENTRY,399330.SZ,159901.SZ,39500,5.055,199672.5,49.918125,466066.992525,1,,
2018-02-06,ADD,399330.SZ,159901.SZ,40200,4.968,199713.6,49.9284,266303.464125,2,,
2018-02-07,ENTRY,399673.SZ,159949.SZ,321500,0.622,199973.0,49.99325,66280.470875,1,,
2018-02-08,ADD,399330.SZ,159901.SZ,14000,4.721,66094.0,16.523500000000002,169.94737500000338,3,,
2018-02-26,EXIT_MIDLINE,399330.SZ,159901.SZ,93700,5.025,470842.50000000006,117.71062500000002,470894.73675000004,3,5128.319350000029,24.0
2018-02-26,EXIT_MIDLINE,399673.SZ,159949.SZ,321500,0.648,208332.0,52.083,679174.65375,1,8256.923750000014,19.0
2018-03-26,ENTRY,000300.SH,510300.SH,51700,3.867,199923.9,49.980975,479200.7727750001,1,,
2018-03-26,ENTRY,399673.SZ,159949.SZ,312000,0.641,199992.0,49.998,279158.77477500006,1,,
2018-03-27,EXIT_MIDLINE,399673.SZ,159949.SZ,312000,0.6950000000000001,216840.00000000003,54.21000000000001,495944.5647750001,1,16743.792000000023,1.0
2018-03-28,ENTRY,399986.SZ,512800.SH,202800,0.986,199960.8,49.9902,295933.7745750001,1,,
2018-03-29,ADD,000300.SH,510300.SH,51900,3.851,199866.9,49.966725,96016.9078500001,2,,
2018-04-11,EXIT_MIDLINE,000300.SH,510300.SH,103600,3.951,409323.60000000003,102.33090000000001,505238.1769500001,2,9330.521399999992,16.0
2018-04-11,EXIT_MIDLINE,399986.SZ,512800.SH,202800,1.0110000000000001,205030.80000000002,51.25770000000001,710217.7192500001,1,4968.7521000000415,14.0
2018-04-18,ENTRY,399330.SZ,159901.SZ,42900,4.657,199785.3,49.946325,510382.4729250001,1,,
2018-05-07,EXIT_MIDLINE,399330.SZ,159901.SZ,42900,4.682,200857.80000000002,50.21445000000001,711190.0584750001,1,972.3392250000352,19.0
2018-05-15,ENTRY,399967.SZ,512660.SH,246000,0.8130000000000001,199998.0,49.9995,511142.05897500005,1,,
2018-05-28,ENTRY,399673.SZ,159949.SZ,301600,0.663,199960.80000000002,49.99020000000001,311131.268775,1,,
2018-05-29,ADD,399967.SZ,512660.SH,252800,0.791,199964.80000000002,49.991200000000006,111116.477575,2,,
2018-05-31,ADD,399673.SZ,159949.SZ,174100,0.638,111075.8,27.76895,12.908624999996391,2,,
2018-07-03,EXIT_MIDLINE,399967.SZ,512660.SH,498800,0.7010000000000001,349658.80000000005,87.41470000000001,349584.293925,2,-50491.40539999996,49.0
2018-07-03,EXIT_MIDLINE,399673.SZ,159949.SZ,475700,0.591,281138.7,70.28467500000001,630652.7092500001,2,-30045.943825000068,36.0
2018-08-03,ENTRY,399673.SZ,159949.SZ,362300,0.552,199989.6,49.9974,430613.1118500001,1,,
2018-08-03,ENTRY,399330.SZ,159901.SZ,50100,3.991,199949.1,49.987275000000004,230614.0245750001,1,,
2018-08-07,ADD,399673.SZ,159949.SZ,375200,0.533,199981.6,49.995400000000004,30582.429175000085,2,,
2018-08-07,ADD,399330.SZ,159901.SZ,8000,3.818,30544.0,7.636,30.793175000086194,2,,
2018-08-27,EXIT_MIDLINE,399673.SZ,159949.SZ,737500,0.544,401200.0,100.3,401130.49317500007,2,1028.5072000000177,24.0
2018-08-27,EXIT_MIDLINE,399330.SZ,159901.SZ,58100,3.918,227635.80000000002,56.908950000000004,628709.384225,2,-2971.832224999976,24.0
2018-09-11,ENTRY,399673.SZ,159949.SZ,397600,0.503,199992.8,49.9982,428666.5860250001,1,,
2018-09-11,ENTRY,399330.SZ,159901.SZ,53900,3.704,199645.6,49.9114,228971.07462500007,1,,
2018-09-13,ADD,399330.SZ,159901.SZ,54000,3.6990000000000003,199746.00000000003,49.93650000000001,29175.138125000027,2,,
2018-09-21,EXIT_MIDLINE,399330.SZ,159901.SZ,107900,3.797,409696.3,102.424075,438769.01405,2,10102.42802499995,10.0
2018-09-26,EXIT_MIDLINE,399673.SZ,159949.SZ,397600,0.515,204764.0,51.191,643481.82305,1,4670.010800000035,15.0
2018-10-09,ENTRY,399967.SZ,512660.SH,289400,0.6910000000000001,199975.40000000002,49.99385000000001,443456.4292,1,,
2018-10-11,ADD,399967.SZ,512660.SH,303000,0.66,199980.0,49.995000000000005,243426.43420000002,2,,
2018-10-12,ENTRY,399673.SZ,159949.SZ,451400,0.443,199970.2,49.99255,43406.24165000001,1,,
2018-10-16,ADD,399673.SZ,159949.SZ,98600,0.44,43384.0,10.846,11.39565000001312,2,,
2018-10-22,EXIT_MIDLINE,399673.SZ,159949.SZ,550000,0.47600000000000003,261800.00000000003,65.45,261745.94565000004,2,18319.51145000002,10.0
2018-11-01,EXIT_MIDLINE,399967.SZ,512660.SH,592400,0.641,379728.4,94.9321,641379.41355,2,-20421.920949999963,23.0
2018-12-20,ENTRY,399673.SZ,159949.SZ,448400,0.446,199986.4,49.9966,441343.0169500001,1,,
2018-12-20,ENTRY,399986.SZ,512800.SH,218100,0.917,199997.7,49.999425,241295.31752500008,1,,
2018-12-24,ADD,399986.SZ,512800.SH,225400,0.887,199929.8,49.98245,41315.53507500008,2,,
2019-01-09,EXIT_MIDLINE,399673.SZ,159949.SZ,448400,0.448,200883.2,50.220800000000004,242148.51427500008,1,796.5826000000068,20.0
2019-01-09,EXIT_MIDLINE,399986.SZ,512800.SH,443500,0.906,401811.0,100.45275000000001,643859.061525,2,1683.0653750000263,20.0
2019-02-01,ENTRY,000905.SH,510590.SH,46800,4.273,199976.4,49.9941,443832.667425,1,,
2019-02-01,ENTRY,399967.SZ,512660.SH,313400,0.638,199949.2,49.987300000000005,243833.48012499997,1,,
