signal_id,stock_code,stock_name,signal_date,entry_date,entry_role,close_ret_D20_pct,tier
SIG35413_1,603655,朗博科技,2023-02-16,2023-02-17,NEW_ENTRY,23.37856695833351,T4_赚5-10%
SIG54458_3,002279,久其软件,2024-06-24,2024-06-25,ADD_ON_2,23.37782121954787,T4_赚5-10%
SIG53000_1,000768,中航西飞,2024-02-05,2024-02-06,NEW_ENTRY,23.3766233766234,T4_赚5-10%
SIG6217_1,600653,申华控股,2020-10-26,2020-10-27,NEW_ENTRY,23.37389386569712,T4_赚5-10%
SIG22336_5,603355,莱克电气,2022-04-27,2022-04-28,ADD_ON_4,23.368011299045822,T4_赚5-10%
SIG24024_3,688026,洁特生物,2022-04-26,2022-04-27,ADD_ON_2,23.36555679210015,T4_赚5-10%
SIG40437_2,600622,光大嘉宝,2023-07-17,2023-07-18,ADD_ON_1,23.3641803036821,T4_赚5-10%
SIG22736_5,301133,金钟股份,2022-04-25,2022-04-26,ADD_ON_4,23.363319489227518,T4_赚5-10%
SIG6319_1,300196,长海股份,2020-10-29,2020-10-30,NEW_ENTRY,23.363319489227468,T4_赚5-10%
SIG23554_4,002442,龙星化工,2022-04-26,2022-04-27,ADD_ON_3,23.363319489227468,T4_赚5-10%
SIG38422_2,688218,江苏北人,2023-04-25,2023-04-26,ADD_ON_1,23.35916689074264,T4_赚5-10%
SIG25042_2,002401,中远海科,2022-04-26,2022-04-27,ADD_ON_1,23.35490596360161,T4_赚5-10%
SIG53711_2,301408,华人健康,2024-04-16,2024-04-17,ADD_ON_1,23.35490596360161,T4_赚5-10%
SIG16034_1,603633,徕木股份,2021-09-16,2021-09-17,NEW_ENTRY,23.35334915980076,T4_赚5-10%
SIG25958_1,600250,南纺股份,2022-04-28,2022-04-29,NEW_ENTRY,23.352945023373948,T4_赚5-10%
SIG42358_5,688659,元琛科技,2023-10-23,2023-10-24,ADD_ON_4,23.35169451620469,T4_赚5-10%
SIG34401_2,603297,永新光学,2022-12-23,2022-12-26,ADD_ON_1,23.351501535694872,T4_赚5-10%
SIG60994_1,002962,五方光电,2024-09-13,2024-09-18,NEW_ENTRY,23.34523074379875,T4_赚5-10%
SIG31070_2,688259,创耀科技,2022-10-11,2022-10-12,ADD_ON_1,23.34332334332334,T4_赚5-10%
SIG49986_4,300036,超图软件,2024-02-02,2024-02-05,ADD_ON_3,23.34236160950966,T4_赚5-10%
SIG46728_2,002019,亿帆医药,2023-10-23,2023-10-24,ADD_ON_1,23.34122570343044,T4_赚5-10%
SIG54557_1,002830,名雕股份,2024-04-15,2024-04-16,NEW_ENTRY,23.34090883939825,T4_赚5-10%
SIG23969_1,603967,中创物流,2022-03-15,2022-03-16,NEW_ENTRY,23.34082299952609,T4_赚5-10%
SIG31744_1,300592,华凯易佰,2022-10-10,2022-10-11,NEW_ENTRY,23.33820026127719,T4_赚5-10%
SIG20919_3,000006,深振业A,2022-03-09,2022-03-10,ADD_ON_2,23.3363792605499,T4_赚5-10%
SIG60695_1,600516,方大炭素,2024-08-29,2024-08-30,NEW_ENTRY,23.33345666679003,T4_赚5-10%
SIG35918_2,002122,天马股份,2023-03-07,2023-03-08,ADD_ON_1,23.33345666679001,T4_赚5-10%
SIG51355_4,000978,桂林旅游,2024-02-05,2024-02-06,ADD_ON_3,23.33121424030515,T4_赚5-10%
SIG17741_1,688355,明志科技,2021-10-26,2021-10-27,NEW_ENTRY,23.33082695556045,T4_赚5-10%
SIG61159_1,002105,信隆健康,2024-09-18,2024-09-19,NEW_ENTRY,23.33027796945324,T4_赚5-10%
SIG47362_1,301025,读客文化,2023-10-23,2023-10-24,NEW_ENTRY,23.328448201544667,T4_赚5-10%
SIG51261_4,600789,鲁抗医药,2024-02-05,2024-02-06,ADD_ON_3,23.32628611698382,T4_赚5-10%
SIG22455_5,601231,环旭电子,2022-04-25,2022-04-26,ADD_ON_4,23.3235702173578,T4_赚5-10%
SIG33301_3,002848,高斯贝尔,2022-12-22,2022-12-23,ADD_ON_2,23.32269693229345,T4_赚5-10%
SIG59763_2,002183,怡亚通,2024-08-23,2024-08-26,ADD_ON_1,23.319903539683782,T4_赚5-10%
SIG15690_3,688018,乐鑫科技,2021-10-26,2021-10-27,ADD_ON_2,23.31718046502073,T4_赚5-10%
SIG17986_3,000976,华铁股份,2021-12-06,2021-12-07,ADD_ON_2,23.31418581418582,T4_赚5-10%
SIG3161_1,002216,三全食品,2020-06-08,2020-06-09,NEW_ENTRY,23.312046564673338,T4_赚5-10%
SIG48242_5,300121,阳谷华泰,2024-02-05,2024-02-06,ADD_ON_4,23.31191370492682,T4_赚5-10%
SIG24281_2,002497,雅化集团,2022-04-26,2022-04-27,ADD_ON_1,23.311471137558108,T4_赚5-10%
SIG9050_3,002454,松芝股份,2021-02-04,2021-02-05,ADD_ON_2,23.31103240194152,T4_赚5-10%
SIG3269_1,000703,恒逸石化,2020-06-23,2020-06-24,NEW_ENTRY,23.30718608745514,T4_赚5-10%
SIG50871_4,688696,极米科技,2024-02-05,2024-02-06,ADD_ON_3,23.304645917711262,T4_赚5-10%
SIG25022_2,000504,南华生物,2022-04-26,2022-04-27,ADD_ON_1,23.30262330262329,T4_赚5-10%
SIG61660_1,300162,雷曼光电,2024-11-18,2024-11-19,NEW_ENTRY,23.30135617806852,T4_赚5-10%
SIG36185_1,300334,津膜科技,2023-03-07,2023-03-08,NEW_ENTRY,23.29734979966105,T4_赚5-10%
SIG22230_4,600876,洛阳玻璃,2022-04-25,2022-04-26,ADD_ON_3,23.29677757187054,T4_赚5-10%
SIG23568_3,002554,惠博普,2022-04-26,2022-04-27,ADD_ON_2,23.29677757187052,T4_赚5-10%
SIG10016_1,600216,浙江医药,2021-02-04,2021-02-05,NEW_ENTRY,23.295907839233358,T4_赚5-10%
SIG60902_1,688127,蓝特光学,2024-09-10,2024-09-11,NEW_ENTRY,23.29561484226483,T4_赚5-10%
SIG16585_3,300594,朗进科技,2021-10-28,2021-10-29,ADD_ON_2,23.29561484226483,T4_赚5-10%
SIG34223_2,301236,软通动力,2022-12-22,2022-12-23,ADD_ON_1,23.29220075698952,T4_赚5-10%
SIG5105_1,300006,莱美药业,2020-09-10,2020-09-11,NEW_ENTRY,23.290606674292498,T4_赚5-10%
SIG10614_2,603113,金能科技,2021-04-16,2021-04-19,ADD_ON_1,23.29041516858776,T4_赚5-10%
SIG21644_1,603269,海鸥股份,2022-01-25,2022-01-26,NEW_ENTRY,23.2897358206509,T4_赚5-10%
SIG50961_3,688328,深科达,2024-02-06,2024-02-07,ADD_ON_2,23.28847622965271,T4_赚5-10%
SIG52698_1,002590,万安科技,2024-01-30,2024-01-31,NEW_ENTRY,23.28711750677068,T4_赚5-10%
SIG13274_4,300308,中际旭创,2021-07-15,2021-07-16,ADD_ON_3,23.28600668346157,T4_赚5-10%
SIG39704_1,300527,中船应急,2023-04-25,2023-04-26,NEW_ENTRY,23.283918297768718,T4_赚5-10%
SIG6237_4,603869,新智认知,2020-12-29,2020-12-30,ADD_ON_3,23.28331009649693,T4_赚5-10%
SIG27042_1,603577,汇金通,2022-07-12,2022-07-13,NEW_ENTRY,23.28299673685023,T4_赚5-10%
SIG59417_4,603323,苏农银行,2024-09-11,2024-09-12,ADD_ON_3,23.280974344804108,T4_赚5-10%
SIG17932_1,603355,莱克电气,2021-10-27,2021-10-28,NEW_ENTRY,23.27836098327904,T4_赚5-10%
SIG17720_1,300588,熙菱信息,2021-10-26,2021-10-27,NEW_ENTRY,23.27708854217085,T4_赚5-10%
SIG11671_2,688166,博瑞医药,2021-05-07,2021-05-10,ADD_ON_1,23.27580552384662,T4_赚5-10%
SIG8248_5,600782,新钢股份,2021-01-29,2021-02-01,ADD_ON_4,23.27573903928583,T4_赚5-10%
SIG50850_5,688202,美迪西,2024-02-05,2024-02-06,ADD_ON_4,23.27560080369071,T4_赚5-10%
SIG34874_1,688521,芯原股份,2022-12-23,2022-12-26,NEW_ENTRY,23.27493193445524,T4_赚5-10%
SIG52758_3,688410,山外山,2024-02-05,2024-02-06,ADD_ON_2,23.27226710476599,T4_赚5-10%
SIG60072_2,301290,东星医疗,2024-09-18,2024-09-19,ADD_ON_1,23.27073354910616,T4_赚5-10%
SIG23046_3,300015,爱尔眼科,2022-03-16,2022-03-17,ADD_ON_2,23.26958755530184,T4_赚5-10%
SIG25230_1,002615,哈尔斯,2022-04-25,2022-04-26,NEW_ENTRY,23.26729064926491,T4_赚5-10%
SIG9107_3,300828,锐新科技,2021-01-13,2021-01-14,ADD_ON_2,23.26729064926489,T4_赚5-10%
SIG6180_1,000655,金岭矿业,2020-10-26,2020-10-27,NEW_ENTRY,23.266563944530063,T4_赚5-10%
SIG2770_1,688159,有方科技,2020-04-29,2020-04-30,NEW_ENTRY,23.26493807975291,T4_赚5-10%
SIG17831_1,300213,佳讯飞鸿,2021-10-27,2021-10-28,NEW_ENTRY,23.26242692734839,T4_赚5-10%
SIG47570_1,688478,晶升股份,2023-10-23,2023-10-24,NEW_ENTRY,23.261354030584798,T4_赚5-10%
SIG50453_4,600667,太极实业,2024-02-02,2024-02-05,ADD_ON_3,23.26076964860235,T4_赚5-10%
SIG16975_1,002125,湘潭电化,2021-09-29,2021-09-30,NEW_ENTRY,23.25936540354285,T4_赚5-10%
SIG60888_2,688219,会通股份,2024-09-11,2024-09-12,ADD_ON_1,23.25909384732916,T4_赚5-10%
SIG7110_2,600563,法拉电子,2020-11-30,2020-12-01,ADD_ON_1,23.25905902582841,T4_赚5-10%
SIG52711_3,300264,佳创视讯,2024-02-07,2024-02-08,ADD_ON_2,23.25591893371856,T4_赚5-10%
SIG45396_1,688331,荣昌生物,2023-09-06,2023-09-07,NEW_ENTRY,23.25580827742077,T4_赚5-10%
SIG48480_1,605011,杭州热电,2023-12-05,2023-12-06,NEW_ENTRY,23.25558400643725,T4_赚5-10%
SIG39399_4,688598,金博股份,2023-06-08,2023-06-09,ADD_ON_3,23.25551062997262,T4_赚5-10%
SIG52044_1,300280,紫天科技,2024-01-22,2024-01-23,NEW_ENTRY,23.25488655120451,T4_赚5-10%
SIG31090_1,600329,达仁堂,2022-09-22,2022-09-23,NEW_ENTRY,23.25277650071795,T4_赚5-10%
SIG34800_1,300327,中颖电子,2022-12-23,2022-12-26,NEW_ENTRY,23.25149568720794,T4_赚5-10%
SIG8986_4,600066,宇通客车,2021-02-01,2021-02-02,ADD_ON_3,23.25147460282597,T4_赚5-10%
SIG15018_1,300539,横河精密,2021-07-28,2021-07-29,NEW_ENTRY,23.2499240467368,T4_赚5-10%
SIG54892_1,600228,返利科技,2024-04-15,2024-04-16,NEW_ENTRY,23.2483991104681,T4_赚5-10%
SIG23130_1,600463,空港股份,2022-03-09,2022-03-10,NEW_ENTRY,23.24839911046807,T4_赚5-10%
SIG49890_3,688095,福昕软件,2024-01-31,2024-02-01,ADD_ON_2,23.24631889849282,T4_赚5-10%
SIG21887_5,002785,万里石,2022-03-14,2022-03-15,ADD_ON_4,23.244631016651752,T4_赚5-10%
SIG22513_2,000608,阳光股份,2022-03-15,2022-03-16,ADD_ON_1,23.24445314136036,T4_赚5-10%
SIG25791_1,601599,浙文影业,2022-04-26,2022-04-27,NEW_ENTRY,23.24124473657185,T4_赚5-10%
SIG24179_3,688585,上纬新材,2022-04-25,2022-04-26,ADD_ON_2,23.23985538271251,T4_赚5-10%
SIG4003_5,002160,常铝股份,2020-10-30,2020-11-02,ADD_ON_4,23.238584777046338,T4_赚5-10%
SIG16901_3,603278,大业股份,2021-10-29,2021-11-01,ADD_ON_2,23.237906312995708,T4_赚5-10%
SIG44191_3,300344,立方数科,2023-09-19,2023-09-20,ADD_ON_2,23.23741831938555,T4_赚5-10%
SIG59414_4,300717,华信新材,2024-09-13,2024-09-18,ADD_ON_3,23.236763236763238,T4_赚5-10%
SIG31483_2,003036,泰坦股份,2022-09-30,2022-10-10,ADD_ON_1,23.234429803772862,T4_赚5-10%
SIG60019_1,300635,中达安,2024-08-22,2024-08-23,NEW_ENTRY,23.23340994669667,T4_赚5-10%
SIG52670_3,605259,绿田机械,2024-02-02,2024-02-05,ADD_ON_2,23.23036639146063,T4_赚5-10%
SIG14887_1,002272,川润股份,2021-07-28,2021-07-29,NEW_ENTRY,23.23006334982384,T4_赚5-10%
SIG38306_2,300359,全通教育,2023-04-10,2023-04-11,ADD_ON_1,23.23006334982384,T4_赚5-10%
SIG21423_4,600173,卧龙新能,2022-03-10,2022-03-11,ADD_ON_3,23.22893678825883,T4_赚5-10%
SIG10431_1,300122,智飞生物,2021-03-09,2021-03-10,NEW_ENTRY,23.22662987938231,T4_赚5-10%
SIG53069_1,605098,行动教育,2024-02-05,2024-02-06,NEW_ENTRY,23.22630213456165,T4_赚5-10%
SIG25841_1,605011,杭州热电,2022-04-26,2022-04-27,NEW_ENTRY,23.22447667275253,T4_赚5-10%
SIG61178_1,002617,露笑科技,2024-09-18,2024-09-19,NEW_ENTRY,23.22308042152403,T4_赚5-10%
SIG669_2,000633,合金投资,2020-03-18,2020-03-19,ADD_ON_1,23.219719761506518,T4_赚5-10%
SIG18670_3,300895,铜牛信息,2022-01-14,2022-01-17,ADD_ON_2,23.21634087438302,T4_赚5-10%
SIG27605_1,601139,深圳燃气,2022-07-15,2022-07-18,NEW_ENTRY,23.21504197427388,T4_赚5-10%
SIG15191_1,603286,日盈电子,2021-07-28,2021-07-29,NEW_ENTRY,23.2148332572661,T4_赚5-10%
SIG34419_2,688018,乐鑫科技,2022-12-23,2022-12-26,ADD_ON_1,23.21235511584038,T4_赚5-10%
SIG52567_4,603192,汇得科技,2024-02-06,2024-02-07,ADD_ON_3,23.21012321012321,T4_赚5-10%
SIG31900_2,000921,海信家电,2022-10-24,2022-10-25,ADD_ON_1,23.20356808545784,T4_赚5-10%
SIG1857_2,601137,博威合金,2020-04-13,2020-04-14,ADD_ON_1,23.20119558725457,T4_赚5-10%
SIG27571_1,600750,华润江中,2022-07-15,2022-07-18,NEW_ENTRY,23.19997076094637,T4_赚5-10%
SIG59750_4,000778,新兴铸管,2024-09-10,2024-09-11,ADD_ON_3,23.199484221848447,T4_赚5-10%
SIG25867_1,000862,银星能源,2022-04-27,2022-04-28,NEW_ENTRY,23.19894870230441,T4_赚5-10%
SIG30860_3,300468,四方精创,2022-09-28,2022-09-29,ADD_ON_2,23.19875801104471,T4_赚5-10%
SIG22443_5,600532,未来股份,2022-04-25,2022-04-26,ADD_ON_4,23.19613159949298,T4_赚5-10%
SIG55054_1,688136,科兴制药,2024-04-15,2024-04-16,NEW_ENTRY,23.19049647143951,T4_赚5-10%
SIG35572_3,688112,鼎阳科技,2023-03-24,2023-03-27,ADD_ON_2,23.187982230535418,T4_赚5-10%
SIG52017_3,300042,朗科科技,2024-01-31,2024-02-01,ADD_ON_2,23.18566628578224,T4_赚5-10%
SIG52898_2,002103,广博股份,2024-02-06,2024-02-07,ADD_ON_1,23.18508559110064,T4_赚5-10%
SIG49970_3,002401,中远海科,2024-01-22,2024-01-23,ADD_ON_2,23.18456142601295,T4_赚5-10%
SIG53697_2,301172,君逸数码,2024-04-16,2024-04-17,ADD_ON_1,23.18450779989245,T4_赚5-10%
SIG15048_1,300707,威唐工业,2021-07-28,2021-07-29,NEW_ENTRY,23.18358931904749,T4_赚5-10%
SIG61062_1,301295,美硕科技,2024-09-13,2024-09-18,NEW_ENTRY,23.18166164320012,T4_赚5-10%
SIG51780_3,000078,ST海王,2024-02-05,2024-02-06,ADD_ON_2,23.17779308070571,T4_赚5-10%
SIG52731_1,600673,东阳光,2024-01-30,2024-01-31,NEW_ENTRY,23.17779308070571,T4_赚5-10%
SIG26267_5,300636,同和药业,2022-09-15,2022-09-16,ADD_ON_4,23.175463447681242,T4_赚5-10%
SIG12894_1,600252,中恒集团,2021-06-15,2021-06-16,NEW_ENTRY,23.174316722703818,T4_赚5-10%
SIG15397_3,688101,三达膜,2021-10-28,2021-10-29,ADD_ON_2,23.170242930721997,T4_赚5-10%
SIG48371_1,301278,快可电子,2023-12-05,2023-12-06,NEW_ENTRY,23.167702785537188,T4_赚5-10%
SIG7653_2,601369,陕鼓动力,2020-12-11,2020-12-14,ADD_ON_1,23.16450672615055,T4_赚5-10%
SIG60709_2,601668,中国建筑,2024-09-03,2024-09-04,ADD_ON_1,23.16450672615055,T4_赚5-10%
SIG33774_3,300707,威唐工业,2022-12-23,2022-12-26,ADD_ON_2,23.16255173398032,T4_赚5-10%
SIG59745_3,000090,天健集团,2024-08-28,2024-08-29,ADD_ON_2,23.16042166788436,T4_赚5-10%
SIG55457_1,301041,金百泽,2024-04-16,2024-04-17,NEW_ENTRY,23.15641347899411,T4_赚5-10%
