signal_id,stock_code,stock_name,signal_date,entry_date,entry_role,close_ret_D20_pct,tier
SIG51245_3,600513,联环药业,2024-01-23,2024-01-24,ADD_ON_2,-10.77705363419649,B5_亏10-25%
SIG24872_2,300498,温氏股份,2022-04-25,2022-04-26,ADD_ON_1,-10.77700132623437,B5_亏10-25%
SIG8391_2,300823,建科机械,2020-12-18,2020-12-21,ADD_ON_1,-10.775730863657799,B5_亏10-25%
SIG13871_1,300955,嘉亨家化,2021-07-13,2021-07-14,NEW_ENTRY,-10.775723132702531,B5_亏10-25%
SIG56749_1,603978,深圳新星,2024-06-03,2024-06-04,NEW_ENTRY,-10.77549901079313,B5_亏10-25%
SIG23135_2,600536,中国软件,2022-03-11,2022-03-14,ADD_ON_1,-10.77549901079312,B5_亏10-25%
SIG29280_2,002938,鹏鼎控股,2022-09-01,2022-09-02,ADD_ON_1,-10.77519515989009,B5_亏10-25%
SIG42774_1,688328,深科达,2023-07-31,2023-08-01,NEW_ENTRY,-10.774963362258259,B5_亏10-25%
SIG7833_2,000514,渝开发,2021-01-07,2021-01-08,ADD_ON_1,-10.774157349499799,B5_亏10-25%
SIG48032_3,300905,宝丽迪,2023-12-08,2023-12-11,ADD_ON_2,-10.77387342947508,B5_亏10-25%
SIG46454_4,300154,瑞凌股份,2023-12-26,2023-12-27,ADD_ON_3,-10.7729876960646,B5_亏10-25%
SIG7388_3,000897,津滨发展,2021-01-07,2021-01-08,ADD_ON_2,-10.7729876960646,B5_亏10-25%
SIG20139_5,000727,冠捷科技,2022-04-11,2022-04-12,ADD_ON_4,-10.7729876960646,B5_亏10-25%
SIG54215_4,600936,广西广电,2024-05-29,2024-05-30,ADD_ON_3,-10.7729876960646,B5_亏10-25%
SIG49146_2,601956,东贝集团,2023-12-26,2023-12-27,ADD_ON_1,-10.772240019175209,B5_亏10-25%
SIG15447_3,600744,华银电力,2021-10-12,2021-10-13,ADD_ON_2,-10.77172086074162,B5_亏10-25%
SIG59752_1,000825,太钢不锈,2024-08-21,2024-08-22,NEW_ENTRY,-10.77172086074162,B5_亏10-25%
SIG35310_3,002385,大北农,2023-03-27,2023-03-28,ADD_ON_2,-10.77133934276789,B5_亏10-25%
SIG6421_4,002491,通鼎互联,2020-12-10,2020-12-11,ADD_ON_3,-10.77104713468348,B5_亏10-25%
SIG6644_4,002207,准油股份,2021-01-11,2021-01-12,ADD_ON_3,-10.770629002673191,B5_亏10-25%
SIG22029_3,603233,大参林,2022-03-09,2022-03-10,ADD_ON_2,-10.77005443026678,B5_亏10-25%
SIG13943_2,002605,姚记科技,2021-07-23,2021-07-26,ADD_ON_1,-10.76985841383747,B5_亏10-25%
SIG37664_4,601666,平煤股份,2023-05-30,2023-05-31,ADD_ON_3,-10.768842807677741,B5_亏10-25%
SIG8061_2,600202,哈空调,2020-12-16,2020-12-17,ADD_ON_1,-10.768842807677741,B5_亏10-25%
SIG48929_2,300084,海默科技,2023-12-26,2023-12-27,ADD_ON_1,-10.76884280767773,B5_亏10-25%
SIG8874_2,300516,久之洋,2020-12-30,2020-12-31,ADD_ON_1,-10.76820345113026,B5_亏10-25%
SIG47826_1,300045,华力创通,2023-11-27,2023-11-28,NEW_ENTRY,-10.768039907112751,B5_亏10-25%
SIG22726_2,301041,金百泽,2022-03-14,2022-03-15,ADD_ON_1,-10.76800415321814,B5_亏10-25%
SIG29323_2,603178,圣龙股份,2022-09-01,2022-09-02,ADD_ON_1,-10.76796506660761,B5_亏10-25%
SIG52458_1,603898,好莱客,2024-01-22,2024-01-23,NEW_ENTRY,-10.767874839731139,B5_亏10-25%
SIG50589_2,688046,药康生物,2024-01-22,2024-01-23,ADD_ON_1,-10.76762433546351,B5_亏10-25%
SIG41495_2,002215,诺普信,2023-07-27,2023-07-28,ADD_ON_1,-10.76744323497569,B5_亏10-25%
SIG22161_2,300757,罗博特科,2022-02-14,2022-02-15,ADD_ON_1,-10.767267649119031,B5_亏10-25%
SIG54866_4,301355,南王科技,2024-06-05,2024-06-06,ADD_ON_3,-10.76606901201753,B5_亏10-25%
SIG51470_3,300955,嘉亨家化,2024-01-31,2024-02-01,ADD_ON_2,-10.76583255354203,B5_亏10-25%
SIG58131_2,000555,神州信息,2024-06-25,2024-06-26,ADD_ON_1,-10.765767002553469,B5_亏10-25%
SIG10258_1,300866,安克创新,2021-02-24,2021-02-25,NEW_ENTRY,-10.76541489985075,B5_亏10-25%
SIG47776_1,300576,容大感光,2023-11-24,2023-11-27,NEW_ENTRY,-10.76522545054012,B5_亏10-25%
SIG35315_3,002866,传艺科技,2023-03-07,2023-03-08,ADD_ON_2,-10.764987425975479,B5_亏10-25%
SIG38009_2,603069,海汽集团,2023-04-21,2023-04-24,ADD_ON_1,-10.76491076491076,B5_亏10-25%
SIG8932_1,600178,东安动力,2020-12-29,2020-12-30,NEW_ENTRY,-10.76491076491076,B5_亏10-25%
SIG12734_1,600998,九州通,2021-06-11,2021-06-15,NEW_ENTRY,-10.76474791794451,B5_亏10-25%
SIG915_4,002958,青农商行,2020-03-26,2020-03-27,ADD_ON_3,-10.76461664696958,B5_亏10-25%
SIG13046_3,002677,浙江美大,2021-07-12,2021-07-13,ADD_ON_2,-10.76436546719291,B5_亏10-25%
SIG27939_3,002015,协鑫能科,2022-08-30,2022-08-31,ADD_ON_2,-10.76416696251406,B5_亏10-25%
SIG53588_1,300166,东方国信,2024-03-27,2024-03-28,NEW_ENTRY,-10.76408254322363,B5_亏10-25%
SIG51545_1,600798,宁波海运,2024-01-18,2024-01-19,NEW_ENTRY,-10.76339390946131,B5_亏10-25%
SIG56516_2,000783,长江证券,2024-06-05,2024-06-06,ADD_ON_1,-10.76339390946131,B5_亏10-25%
SIG36446_4,605138,盛泰集团,2023-04-06,2023-04-07,ADD_ON_3,-10.76281231721646,B5_亏10-25%
SIG49239_3,605298,必得科技,2023-12-26,2023-12-27,ADD_ON_2,-10.762249307456651,B5_亏10-25%
SIG56098_1,002674,兴业科技,2024-05-23,2024-05-24,NEW_ENTRY,-10.761507400162849,B5_亏10-25%
SIG51077_2,002347,泰尔股份,2024-01-19,2024-01-22,ADD_ON_1,-10.76117558330995,B5_亏10-25%
SIG10065_1,688002,睿创微纳,2021-02-04,2021-02-05,NEW_ENTRY,-10.76076448278426,B5_亏10-25%
SIG58124_4,603816,顾家家居,2024-07-09,2024-07-10,ADD_ON_3,-10.760189132780141,B5_亏10-25%
SIG49638_2,688456,有研粉材,2023-12-20,2023-12-21,ADD_ON_1,-10.76007760053642,B5_亏10-25%
SIG37015_1,300554,三超新材,2023-03-13,2023-03-14,NEW_ENTRY,-10.75943456895835,B5_亏10-25%
SIG26330_1,000665,湖北广电,2022-07-04,2022-07-05,NEW_ENTRY,-10.75921597013407,B5_亏10-25%
SIG22586_1,002598,山东章鼓,2022-03-08,2022-03-09,NEW_ENTRY,-10.75869736957603,B5_亏10-25%
SIG44830_1,688435,英方软件,2023-08-23,2023-08-24,NEW_ENTRY,-10.75850919788493,B5_亏10-25%
SIG45006_1,001236,弘业期货,2023-08-25,2023-08-28,NEW_ENTRY,-10.757805494647581,B5_亏10-25%
SIG48977_4,300384,三联虹普,2024-01-18,2024-01-19,ADD_ON_3,-10.75591075591075,B5_亏10-25%
SIG54783_2,300958,建工修复,2024-05-28,2024-05-29,ADD_ON_1,-10.75591075591075,B5_亏10-25%
SIG49080_1,600184,光电股份,2023-12-08,2023-12-11,NEW_ENTRY,-10.75591075591075,B5_亏10-25%
SIG16661_2,600469,风神股份,2021-09-29,2021-09-30,ADD_ON_1,-10.75591075591074,B5_亏10-25%
SIG6462_1,300116,保力新,2020-10-30,2020-11-02,NEW_ENTRY,-10.75591075591073,B5_亏10-25%
SIG21683_4,603666,亿嘉和,2022-04-11,2022-04-12,ADD_ON_3,-10.75591075591073,B5_亏10-25%
SIG6933_3,300092,科新机电,2021-01-11,2021-01-12,ADD_ON_2,-10.75591075591073,B5_亏10-25%
SIG41612_3,300479,神思电子,2023-07-21,2023-07-24,ADD_ON_2,-10.75591075591073,B5_亏10-25%
SIG41027_3,600557,康缘药业,2023-07-14,2023-07-17,ADD_ON_2,-10.75526789812502,B5_亏10-25%
SIG29430_1,002741,光华科技,2022-08-31,2022-09-01,NEW_ENTRY,-10.753928611071451,B5_亏10-25%
SIG6685_5,300495,美尚生态,2020-12-16,2020-12-17,ADD_ON_4,-10.75385202123995,B5_亏10-25%
SIG7955_5,002822,中装建设,2020-12-24,2020-12-25,ADD_ON_4,-10.75385202123995,B5_亏10-25%
SIG45123_1,301161,唯万密封,2023-08-25,2023-08-28,NEW_ENTRY,-10.753582082253379,B5_亏10-25%
SIG15965_3,000534,万泽股份,2021-09-24,2021-09-27,ADD_ON_2,-10.75323067274778,B5_亏10-25%
SIG8799_3,688398,赛特新材,2021-01-11,2021-01-12,ADD_ON_2,-10.752862697942781,B5_亏10-25%
SIG21779_5,688571,杭华股份,2022-04-11,2022-04-12,ADD_ON_4,-10.752446513174728,B5_亏10-25%
SIG52250_1,600491,ST龙元,2024-01-22,2024-01-23,NEW_ENTRY,-10.75207213535742,B5_亏10-25%
SIG39479_1,300661,圣邦股份,2023-04-24,2023-04-25,NEW_ENTRY,-10.75118734693202,B5_亏10-25%
SIG42012_2,688351,微电生理,2023-07-10,2023-07-11,ADD_ON_1,-10.749994037056771,B5_亏10-25%
SIG55956_3,601801,皖新传媒,2024-06-24,2024-06-25,ADD_ON_2,-10.74991074991074,B5_亏10-25%
SIG22196_3,002892,科力尔,2022-04-11,2022-04-12,ADD_ON_2,-10.74945647931716,B5_亏10-25%
SIG2119_2,600121,郑州煤电,2020-04-23,2020-04-24,ADD_ON_1,-10.74914932782953,B5_亏10-25%
SIG6938_1,300242,佳云科技,2020-11-17,2020-11-18,NEW_ENTRY,-10.74914932782952,B5_亏10-25%
SIG19422_1,300215,电科院,2021-12-27,2021-12-28,NEW_ENTRY,-10.74914932782951,B5_亏10-25%
SIG23077_2,300545,联得装备,2022-03-15,2022-03-16,ADD_ON_1,-10.74859206727335,B5_亏10-25%
SIG51059_4,001336,楚环科技,2024-02-01,2024-02-02,ADD_ON_3,-10.74798943051457,B5_亏10-25%
SIG7578_1,600277,亿利洁能,2020-12-09,2020-12-10,NEW_ENTRY,-10.74755965038095,B5_亏10-25%
SIG52452_1,603828,柯利达,2024-01-22,2024-01-23,NEW_ENTRY,-10.74755965038095,B5_亏10-25%
SIG29536_1,300670,大烨智能,2022-08-31,2022-09-01,NEW_ENTRY,-10.74714758925283,B5_亏10-25%
SIG33163_2,603722,阿科力,2022-12-15,2022-12-16,ADD_ON_1,-10.74684952235971,B5_亏10-25%
SIG6737_2,603079,圣达生物,2020-11-26,2020-11-27,ADD_ON_1,-10.74666452371636,B5_亏10-25%
SIG16115_2,600560,金自天正,2021-09-24,2021-09-27,ADD_ON_1,-10.745874147381091,B5_亏10-25%
SIG19860_4,002791,坚朗五金,2022-02-25,2022-02-28,ADD_ON_3,-10.74499271220583,B5_亏10-25%
SIG56302_1,002999,天禾股份,2024-05-28,2024-05-29,NEW_ENTRY,-10.7449927122058,B5_亏10-25%
SIG21834_4,000676,智度股份,2022-04-15,2022-04-18,ADD_ON_3,-10.7449927122058,B5_亏10-25%
SIG29303_1,002590,万安科技,2022-08-30,2022-08-31,NEW_ENTRY,-10.7449927122058,B5_亏10-25%
SIG7617_3,600714,金瑞矿业,2020-12-15,2020-12-16,ADD_ON_2,-10.74346214533127,B5_亏10-25%
SIG54147_4,002803,吉宏股份,2024-06-06,2024-06-07,ADD_ON_3,-10.74301001661777,B5_亏10-25%
