signal_id,stock_code,stock_name,signal_date,entry_date,entry_role,close_ret_D20_pct,tier
SIG25036_3,002159,三特索道,2022-04-28,2022-04-29,ADD_ON_2,24.18387869651406,T3_赚1-5%
SIG20134_2,000628,高新发展,2022-01-25,2022-01-26,ADD_ON_1,24.18285339394081,T3_赚1-5%
SIG32810_2,603613,国联股份,2022-12-20,2022-12-21,ADD_ON_1,24.18235873273932,T3_赚1-5%
SIG49232_1,605158,华达新材,2023-12-08,2023-12-11,NEW_ENTRY,24.18229062878998,T3_赚1-5%
SIG51579_4,603766,隆鑫通用,2024-02-02,2024-02-05,ADD_ON_3,24.181374181374178,T3_赚1-5%
SIG58721_3,688722,同益中,2024-09-11,2024-09-12,ADD_ON_2,24.180659711040768,T3_赚1-5%
SIG51972_5,002817,黄山胶囊,2024-02-06,2024-02-07,ADD_ON_4,24.1800870743357,T3_赚1-5%
SIG17782_1,002317,众生药业,2021-10-27,2021-10-28,NEW_ENTRY,24.17814743396138,T3_赚1-5%
SIG7449_2,002585,双星新材,2020-12-11,2020-12-14,ADD_ON_1,24.17814743396138,T3_赚1-5%
SIG49631_5,688261,东微半导,2024-02-02,2024-02-05,ADD_ON_4,24.17770908336944,T3_赚1-5%
SIG15593_3,300389,艾比森,2021-10-28,2021-10-29,ADD_ON_2,24.17607837455166,T3_赚1-5%
SIG46347_3,002031,巨轮智能,2023-10-23,2023-10-24,ADD_ON_2,24.17489053003074,T3_赚1-5%
SIG58381_5,688513,苑东生物,2024-07-30,2024-07-31,ADD_ON_4,24.173579229759,T3_赚1-5%
SIG42061_2,000158,常山北明,2023-08-25,2023-08-28,ADD_ON_1,24.1721241721242,T3_赚1-5%
SIG10606_2,300391,康跃科技,2021-03-25,2021-03-26,ADD_ON_1,24.17126119750026,T3_赚1-5%
SIG10000_1,300549,优德精密,2021-02-04,2021-02-05,NEW_ENTRY,24.1675744388222,T3_赚1-5%
SIG14891_1,002295,精艺股份,2021-07-28,2021-07-29,NEW_ENTRY,24.16605476542388,T3_赚1-5%
SIG39219_1,301298,东利机械,2023-04-21,2023-04-24,NEW_ENTRY,24.1654150991093,T3_赚1-5%
SIG48284_3,300479,神思电子,2024-02-02,2024-02-05,ADD_ON_2,24.16358570204728,T3_赚1-5%
SIG25879_2,002397,梦洁股份,2022-04-29,2022-05-05,ADD_ON_1,24.16155273298132,T3_赚1-5%
SIG20147_2,000859,国风新材,2022-01-25,2022-01-26,ADD_ON_1,24.16155273298132,T3_赚1-5%
SIG54697_1,300530,领湃科技,2024-04-15,2024-04-16,NEW_ENTRY,24.15840230409767,T3_赚1-5%
SIG8621_2,300233,金城医药,2020-12-25,2020-12-28,ADD_ON_1,24.1576851332949,T3_赚1-5%
SIG52850_2,601599,浙文影业,2024-02-02,2024-02-05,ADD_ON_1,24.156993166577838,T3_赚1-5%
SIG47278_1,300400,劲拓股份,2023-10-23,2023-10-24,NEW_ENTRY,24.15515298282755,T3_赚1-5%
SIG23018_5,002607,中公教育,2022-04-28,2022-04-29,ADD_ON_4,24.154691462383777,T3_赚1-5%
SIG36786_5,600178,东安动力,2023-06-06,2023-06-07,ADD_ON_4,24.15428374681349,T3_赚1-5%
SIG58041_4,002242,九阳股份,2024-08-30,2024-09-02,ADD_ON_3,24.149709211949872,T3_赚1-5%
SIG55455_1,301027,华蓝集团,2024-04-16,2024-04-17,NEW_ENTRY,24.14769696323098,T3_赚1-5%
SIG59581_2,000733,振华科技,2024-09-06,2024-09-09,ADD_ON_1,24.14519577843361,T3_赚1-5%
SIG11622_1,600536,中国软件,2021-04-27,2021-04-28,NEW_ENTRY,24.14479863786161,T3_赚1-5%
SIG45263_2,603860,中公高科,2023-10-23,2023-10-24,ADD_ON_1,24.14414853439246,T3_赚1-5%
SIG23781_3,600237,铜峰电子,2022-04-26,2022-04-27,ADD_ON_2,24.14200281127874,T3_赚1-5%
SIG52471_4,605016,百龙创园,2024-04-16,2024-04-17,ADD_ON_3,24.14176361974078,T3_赚1-5%
SIG16581_3,300563,神宇股份,2021-10-28,2021-10-29,ADD_ON_2,24.14170064865584,T3_赚1-5%
SIG23285_2,000923,河钢资源,2022-03-16,2022-03-17,ADD_ON_1,24.140565317035918,T3_赚1-5%
SIG28996_5,688158,优刻得,2022-10-10,2022-10-11,ADD_ON_4,24.1405653170359,T3_赚1-5%
SIG39387_1,688395,正弦电气,2023-04-21,2023-04-24,NEW_ENTRY,24.13866526644594,T3_赚1-5%
SIG29685_3,603687,大胜达,2022-09-30,2022-10-10,ADD_ON_2,24.13815692504215,T3_赚1-5%
SIG51817_2,000885,城发环境,2024-02-02,2024-02-05,ADD_ON_1,24.13621881077501,T3_赚1-5%
SIG43772_1,300260,新莱应材,2023-08-15,2023-08-16,NEW_ENTRY,24.13492106137555,T3_赚1-5%
SIG40832_1,603338,浙江鼎力,2023-06-07,2023-06-08,NEW_ENTRY,24.1346837538138,T3_赚1-5%
SIG31855_1,603324,盛剑环境,2022-10-11,2022-10-12,NEW_ENTRY,24.13130202236724,T3_赚1-5%
SIG15063_1,300847,中船汉光,2021-07-28,2021-07-29,NEW_ENTRY,24.126744335803572,T3_赚1-5%
SIG61130_1,000153,丰原药业,2024-09-18,2024-09-19,NEW_ENTRY,24.124372621366618,T3_赚1-5%
SIG5893_4,300731,科创新源,2020-12-28,2020-12-29,ADD_ON_3,24.12427395177518,T3_赚1-5%
SIG50219_5,600101,明星电力,2024-02-05,2024-02-06,ADD_ON_4,24.12336827052545,T3_赚1-5%
SIG14403_3,002261,拓维信息,2021-08-26,2021-08-27,ADD_ON_2,24.12245288957619,T3_赚1-5%
SIG13785_3,300644,南京聚隆,2021-07-28,2021-07-29,ADD_ON_2,24.12168836749844,T3_赚1-5%
SIG31666_1,603040,新坐标,2022-09-30,2022-10-10,NEW_ENTRY,24.12025273761608,T3_赚1-5%
SIG60213_2,603326,我乐家居,2024-08-27,2024-08-28,ADD_ON_1,24.11830593648778,T3_赚1-5%
SIG49748_5,002373,千方科技,2024-02-02,2024-02-05,ADD_ON_4,24.11830593648778,T3_赚1-5%
SIG38119_2,600981,汇鸿集团,2023-04-06,2023-04-07,ADD_ON_1,24.11830593648776,T3_赚1-5%
SIG61289_1,600664,哈药股份,2024-09-18,2024-09-19,NEW_ENTRY,24.11830593648776,T3_赚1-5%
SIG60301_2,002133,广宇集团,2024-08-27,2024-08-28,ADD_ON_1,24.11830593648773,T3_赚1-5%
SIG15327_1,688356,键凯科技,2021-08-13,2021-08-16,NEW_ENTRY,24.11568023812922,T3_赚1-5%
SIG52050_3,300335,迪森股份,2024-02-06,2024-02-07,ADD_ON_2,24.10987341349459,T3_赚1-5%
SIG24460_4,000803,北清环能,2022-04-25,2022-04-26,ADD_ON_3,24.10767459055431,T3_赚1-5%
SIG17093_2,300504,天邑股份,2021-10-28,2021-10-29,ADD_ON_1,24.10666256820106,T3_赚1-5%
SIG47325_1,300700,岱勒新材,2023-10-23,2023-10-24,NEW_ENTRY,24.10496991994788,T3_赚1-5%
SIG9854_2,600192,长城电工,2021-02-04,2021-02-05,ADD_ON_1,24.10125086181427,T3_赚1-5%
SIG50799_2,600378,昊华科技,2024-01-17,2024-01-18,ADD_ON_1,24.100477457367937,T3_赚1-5%
SIG21451_2,600339,中油工程,2022-01-27,2022-01-28,ADD_ON_1,24.09735593126596,T3_赚1-5%
SIG21114_2,002492,恒基达鑫,2022-01-27,2022-01-28,ADD_ON_1,24.09608739883968,T3_赚1-5%
SIG1499_1,601777,力帆股份,2020-03-17,2020-03-18,NEW_ENTRY,24.09465534465535,T3_赚1-5%
SIG61124_1,688625,呈和科技,2024-09-13,2024-09-18,NEW_ENTRY,24.09143946386418,T3_赚1-5%
SIG26875_1,300348,长亮科技,2022-07-12,2022-07-13,NEW_ENTRY,24.08872343725763,T3_赚1-5%
SIG20957_4,000560,我爱我家,2022-03-15,2022-03-16,ADD_ON_3,24.08643987591356,T3_赚1-5%
SIG4419_4,002608,江苏国信,2020-12-11,2020-12-14,ADD_ON_3,24.084775983510152,T3_赚1-5%
SIG60869_3,600519,贵州茅台,2024-09-18,2024-09-19,ADD_ON_2,24.08352344960902,T3_赚1-5%
SIG9134_2,603076,乐惠国际,2021-01-11,2021-01-12,ADD_ON_1,24.08284736249599,T3_赚1-5%
SIG55750_1,605566,福莱蒽特,2024-04-16,2024-04-17,NEW_ENTRY,24.08146282385637,T3_赚1-5%
SIG41296_1,002269,美邦服饰,2023-06-21,2023-06-26,NEW_ENTRY,24.07974191413682,T3_赚1-5%
SIG59555_3,301469,恒达新材,2024-09-13,2024-09-18,ADD_ON_2,24.07683640560354,T3_赚1-5%
SIG55461_1,301055,张小泉,2024-04-16,2024-04-17,NEW_ENTRY,24.07683640560352,T3_赚1-5%
SIG9231_3,002547,春兴精工,2021-02-01,2021-02-02,ADD_ON_2,24.07417655231065,T3_赚1-5%
SIG50594_5,688361,中科飞测,2024-02-02,2024-02-05,ADD_ON_4,24.069797660302118,T3_赚1-5%
SIG15051_1,300719,安达维尔,2021-07-28,2021-07-29,NEW_ENTRY,24.067109361227022,T3_赚1-5%
SIG47504_1,603706,东方环宇,2023-10-23,2023-10-24,NEW_ENTRY,24.066147498263298,T3_赚1-5%
SIG34436_1,688595,芯海科技,2022-12-21,2022-12-22,NEW_ENTRY,24.06611152692659,T3_赚1-5%
SIG51555_2,601608,中信重工,2024-01-22,2024-01-23,ADD_ON_1,24.06472583463734,T3_赚1-5%
SIG52522_3,688566,吉贝尔,2024-02-02,2024-02-05,ADD_ON_2,24.06312898923737,T3_赚1-5%
SIG31652_1,300756,金马游乐,2022-09-30,2022-10-10,NEW_ENTRY,24.06160614629671,T3_赚1-5%
SIG10169_1,300480,光力科技,2021-02-08,2021-02-09,NEW_ENTRY,24.060040378032017,T3_赚1-5%
SIG52955_1,301301,川宁生物,2024-02-02,2024-02-05,NEW_ENTRY,24.05894758835935,T3_赚1-5%
SIG52764_2,000420,吉林化纤,2024-02-02,2024-02-05,ADD_ON_1,24.05627159725523,T3_赚1-5%
SIG59201_2,688489,三未信安,2024-08-23,2024-08-26,ADD_ON_1,24.055325164895212,T3_赚1-5%
SIG27423_1,300180,华峰超纤,2022-07-15,2022-07-18,NEW_ENTRY,24.051772403420777,T3_赚1-5%
SIG59572_3,000009,中国宝安,2024-09-18,2024-09-19,ADD_ON_2,24.05177240342075,T3_赚1-5%
SIG8570_4,300881,盛德鑫泰,2021-02-08,2021-02-09,ADD_ON_3,24.048391946775318,T3_赚1-5%
SIG16350_1,000586,汇源通信,2021-09-27,2021-09-28,NEW_ENTRY,24.04722349473731,T3_赚1-5%
SIG12674_5,605228,神通科技,2021-07-28,2021-07-29,ADD_ON_4,24.04262404262402,T3_赚1-5%
SIG51724_4,600698,湖南天雁,2024-02-06,2024-02-07,ADD_ON_3,24.04262404262402,T3_赚1-5%
SIG20637_5,603181,皇马科技,2022-04-25,2022-04-26,ADD_ON_4,24.04009364495687,T3_赚1-5%
SIG53017_1,300413,芒果超媒,2024-02-05,2024-02-06,NEW_ENTRY,24.03971465379355,T3_赚1-5%
SIG26524_1,301046,能辉科技,2022-07-06,2022-07-07,NEW_ENTRY,24.0364113498442,T3_赚1-5%
SIG9259_2,300633,开立医疗,2021-01-13,2021-01-14,ADD_ON_1,24.03513114076831,T3_赚1-5%
SIG43992_2,301123,奕东电子,2023-10-23,2023-10-24,ADD_ON_1,24.03271331842762,T3_赚1-5%
SIG8626_2,600223,鲁商发展,2020-12-25,2020-12-28,ADD_ON_1,24.03265939718608,T3_赚1-5%
SIG32381_3,688468,科美诊断,2022-12-21,2022-12-22,ADD_ON_2,24.031546754167028,T3_赚1-5%
SIG38718_3,600262,北方股份,2023-04-25,2023-04-26,ADD_ON_2,24.03116282966095,T3_赚1-5%
SIG61345_1,002813,路畅科技,2024-09-19,2024-09-20,NEW_ENTRY,24.02674105791837,T3_赚1-5%
SIG23309_3,002893,华通热力,2022-04-25,2022-04-26,ADD_ON_2,24.02412402412403,T3_赚1-5%
SIG31769_2,600199,金种子酒,2022-10-24,2022-10-25,ADD_ON_1,24.02412402412403,T3_赚1-5%
SIG59548_5,300498,温氏股份,2024-09-18,2024-09-19,ADD_ON_4,24.02278983090318,T3_赚1-5%
